,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFNA2,,,,,,,,,,,,,,,-0.024801222909674195,,,,
HBEGF,0.04627631371239632,-0.03690053914996696,0.03996634750505652,-0.011458009123367441,0.06586272351244038,0.06824197510627197,0.032802764073059675,0.05012107125570865,0.010129796402483172,0.07688453927342033,-0.01598032887586926,-0.04504485729241687,-0.06317305703908291,-0.048614698258149354,-0.011809699638316785,0.05464469539000047,0.020993787334294012,-0.08590260107938999,0.08523911399503091
CSF3,-0.02130976750082375,,,0.04828521404125471,-0.007505243206060475,0.11674348566163502,,-0.021962954037218117,,-0.009755124414661129,,,,-0.04086285145804884,-0.06502114562467752,,-0.028770589763037688,-0.02748100455938805,0.06774746828661822
PI3,-0.043857039901243525,-0.021629895865139696,,-0.031462506015329246,0.024456979237764274,0.042407528773328734,,-0.024730576125524154,,,,0.054240239960470275,,-0.025365242078135567,-0.06757974774333127,-0.018599276155139052,-0.031056139678541067,-0.05150583330627226,0.06180063798060391
PCSK1N,-0.010588727809985946,-0.004385490256077545,-0.02486913089886089,0.0618197227968673,-0.06582849159226288,-0.01254787904000928,0.018144031808483882,-0.033804149025796565,-0.013286345255106195,0.11608281653970486,-0.0400134893379626,-0.042855154255643985,0.01725484577252794,0.010770054252247393,0.023360524370182236,-0.027807228124846897,0.059879280984592075,0.09972927752283628,-0.053608366697961395
NTS,,,,,,-0.045106127327590326,0.059455540709339394,0.06292329213878824,-0.025146706332754305,,,,,0.020090840438707774,0.05535307327512059,,0.012583164175668958,0.13818769862139388,
SFRP1,-0.04640163815392573,-0.04304902933213023,-0.03777515084328702,,-0.02457869669067823,0.008457342577455845,0.02653935287033628,-0.016665129746911853,-0.019623642024658924,-0.0014753065554799158,-0.03445504588343008,0.02727377712957235,0.15079598786522733,0.04850560568855028,0.03548654743510529,0.02742250467012409,0.028716176376753597,-0.0397499572908931,0.008721286590334712
CXCL13,,,-0.028119562306275003,-0.019922925037536576,,0.023454025385920688,,,,0.0033301503938629523,,,,-0.033199053889504254,0.02190737830720867,,0.09739973052111515,,0.05994338266029527
MICA,0.010131905406691935,0.008460905430285468,-0.04954679432028502,-0.028642161338953795,-0.01983685191381675,0.0658393212924563,0.006572431888127335,0.03871566183528044,-0.02477723936122367,-0.027131899402539718,0.027800878928291382,-0.07753332416421656,-0.12926334277489998,0.0058542570813269615,-0.0015751428234535173,0.0691005384825981,0.05153263029095631,0.015159234467823128,0.030896931432828744
TG,-0.029511743420327263,0.03245089622658995,0.041274787234272574,,-0.026524307836459555,-0.009773369629908692,0.09563028603697032,-0.02650732054189141,0.01875661764148007,-0.02330777164356771,-0.025846125481506756,0.0022757963475967995,0.06836474739464125,-0.019639009714520213,-0.014067276578407274,,-0.023678637480572817,0.11502926585373094,-0.037232257118171914
ADA,-0.04364304730012142,0.00981471757768747,0.005641775081843519,0.06949418011288713,0.0016073673435531837,-0.022696383841481822,-0.042745613393489694,0.1364160167455761,0.0015430135295748698,0.0606982534516525,-0.003351087755085496,0.04741318067685624,0.04121637836637554,0.018155855504799878,0.07802928335516196,0.03704607081062529,0.005537461864379851,0.011509217735713385,-0.038024861830176976
LAMC3,0.021513357687331446,-0.02750669373073114,-0.028412624661390006,0.06886523637221632,-0.06512282633813236,-0.00444525085274884,0.027488213572567304,0.06389205590031755,-0.038502360371992984,-0.040328152335829266,0.027940777186450754,0.07628069408389787,0.02556843127489956,-0.0356022633788797,0.06151054515407837,0.04100129739545833,-0.037033461988193316,-0.028255441869469856,0.10101706115864473
CCL7,,-0.013077841854315406,,,-0.019177032187096304,0.05234908660015613,,,,,,,,-0.02215190899380894,,,,0.0157059123417509,-0.04372446207258533
NGF,-0.021328920894493158,-0.022454005030183154,,,0.07321125319107483,0.01790492261635524,-0.02087982046819505,,,0.05239829682545416,,,-0.017058666721325666,0.008835096439765855,0.043731528030096986,,0.06027675148144355,-0.01868688562135873,0.030100099670674386
TNFSF15,0.017300835688189187,,,,-0.021354563276961194,0.012447767705119862,-0.025352679595271932,,,0.08214796995215647,,,0.014750050894208416,-0.021595623824118827,,,0.10808274205387647,-0.05762488172843517,0.043375123892736026
HMGB1,-0.012090223448965903,0.027402530088381883,-0.009734267567614313,0.029754085946202324,-0.025062189373767082,-0.01237337891321832,0.05657727524392344,0.13524924607358457,0.012848172540617759,0.03432474068833523,0.004279235509264904,-0.008238831758915476,-0.019659111678799128,0.061754121818150154,-0.009157602887942805,0.024045118326982216,0.00044361552605366874,0.036672849142136324,-0.024081724997983167
ITGB3BP,0.011683293218699969,0.05523331430264933,0.03847932243072755,-0.04011867884345372,0.040525972603027094,0.013342126569987853,0.06794093596814521,0.08963408529440565,-0.01634943799426246,0.06021200311803241,-0.002784086864627708,0.06199325565563181,-0.011546535685524398,0.02107144180764415,0.0045017823346964496,0.04266745901530614,-0.00040780916079417287,-0.029258307340134876,0.02488872433766584
AANAT,0.03772881645527437,-0.018973958875886886,,,-0.019430470649569882,-0.009788464348537678,,0.12128839220880186,-0.004486897492262522,,-0.023080458325125012,-0.030512249075815456,,0.13834936015260693,-0.008634650993784212,-0.027077447520375244,,0.026239861215603913,0.07672035579572598
RELN,-0.03677567232301661,-0.021187969056635662,0.016777684574050176,-0.030898900307417963,0.01208215084830696,-0.05938589029838824,-0.037471788290766896,-0.02985871118589814,-0.028315623122194433,,-0.025552059521975503,,-0.06200258727421792,,,0.07190022477462701,-0.02158024292922195,,-0.06112430733701548
IL15,-0.03750800697387887,0.09606661556648668,-0.02674551912540557,,-0.046329279698217124,-0.00011871327720196971,-0.01803993873142212,0.03365293408196773,0.0029194500025533517,0.027292418883217803,0.07336472081333024,0.047061996367185034,-0.06710632664353955,-0.03560292183476997,0.016944060397921967,-0.03372004496543596,-0.03464026621567781,0.13114807649247848,0.01311829473442236
UTS2,,,,,,,,0.09768081382068221,,,,0.010109384762895796,,-0.016549025978618914,,,,,
BSG,0.019281559096405988,0.020204809718693807,-0.0419410661540985,0.015933573770247178,-0.020814216692798926,0.02234929457136311,0.08082986471737452,-0.014321659688410494,-0.025702417805248297,-0.04336050587131995,0.018722147615608198,0.050060831947986884,-0.05140061595628186,0.03083832614175448,0.012353803774353776,0.08583722228915185,0.006732930003291017,-0.032249006257976665,0.09597857649463959
ADAMTS3,0.05313263688649174,-0.0025940310403581484,0.0026349600142718537,,0.07824917761047728,-0.040910649069504305,-0.02905712256919584,0.11916137478292733,0.03801281145687746,-0.018605414517499468,-0.035569960311560046,-0.07249895649942328,,-0.019583049399657337,0.06827640974267962,0.03280349972884894,0.06256584677246144,0.053448909716510194,0.04854914646504994
CD34,-0.017977302295281532,0.010918427825728062,0.04897569274539204,-0.02086208687898825,-0.025418366094473035,-0.012333783104505875,0.0012238298213725482,0.0808712164779963,0.02995628815998891,0.042772142517549454,0.04519968439004872,0.038735696306174225,0.03930030609522388,-0.04931980896236778,-0.028767718383454828,0.11956721019666129,0.010532222749948101,-0.06703543599253804,0.06253560742686665
CCL23,,,,,,,,0.04532317925735921,,,,,,,,,,,
PLAT,0.10304869574672762,0.01252663021323346,0.07103472342930561,0.05764250506254582,0.0250161022972346,-0.003019368131530201,0.08078483247505457,0.11565138042104985,0.012562745797507895,0.05136067858837283,0.10557386781043161,0.04126661608695563,-0.030778943497707056,0.039779887341422876,0.05424403304424178,0.09086014889987924,0.04992289940017246,0.03107321338556329,0.07955618323621876
NTF3,,,,,,,,,,0.029018210683640133,,,,0.07809999703152191,0.11327102024187971,,-0.0005101518301443498,,
LTA,,,-0.015438755911822222,,-0.024578695540848166,,,,-0.018397769064961923,,-0.021406060977496626,,,,,,,0.08351330905859018,
CKLF,0.016804153935470516,0.037155277078121385,0.018636237935114475,0.05729445649789332,0.025531316507780177,-0.008672546092242491,0.10688755543240042,0.12751538595074505,0.0233862563253495,0.037978881947442936,0.09403149443064118,0.05402268553807693,-0.07443181617929759,0.05991420021824475,0.040843132788170804,-0.023205491503544468,-0.011661610070067292,0.06735211902361854,0.014330696423346237
APELA,,,,,,,,,,-0.02923655036218774,,,,,,,,,
CD24,-0.024465193324405946,0.015239238515983394,0.06217520879575822,0.005035630123422186,0.017885941762244163,-0.03722980110791119,0.06045890439767913,0.06394449264017357,0.04842164367497662,0.041629030203540064,-0.016722196115484464,0.05103616450588646,0.08310663917223539,0.03387195519220088,0.00408812136774675,0.012497140762222815,0.02298514369933785,0.029993515858036234,-0.021644798434879656
HSP90AA1,-0.023282861907455574,0.018793296824844485,0.009599041332658587,0.017182594414717856,0.018449217350766874,-0.034310331688400864,-0.12150004199962607,-0.07609735994039041,0.022214994717221367,-0.01763165453788565,-0.06496457916520117,-0.029654129209777565,0.15722935353776757,-0.05548104791851707,-0.07231686470780493,-0.025414338974068064,-0.0015213032915195044,-0.0666391864410327,-0.04137055265109701
BMP4,-0.04616100214483724,-0.007910063741675855,-0.016365986286491004,-0.04170116028063157,0.015781260523069756,-0.04906559612552298,0.05308806082438012,-0.04149272786827727,-0.03540899367570781,-0.03209742368716389,0.05757161406809516,-0.04975190396960448,0.07449224652609955,-0.005857270908915703,-0.04262329291056384,-0.0009866673185027798,0.008626434134204598,-0.0036690936454443395,-0.03125660803435585
SCGB3A1,,0.1658072321415228,,-0.029328053033079823,,0.02161840535873166,0.10823924900107126,,,-0.02146999145186884,0.02916109741061362,-0.05445714833002027,0.07450795635873528,-0.007280688160259583,-0.028670517690970555,,0.045830082379967545,0.04596058532402995,0.0245769689057585
IGFBP4,0.0323688122698627,0.014437100701986161,0.05623000076797567,-0.0324570164801992,-0.00018726582730457342,0.0244258151425209,0.06614079618916825,0.0941019960744688,-0.009698678208905926,-0.009713359480484574,0.08936118045699762,0.008953283394086131,0.07630641813288083,-0.03475166539265942,-0.020483210979178136,0.07140255216379844,0.006991561414060139,-0.06961100287011042,0.12770762300389257
RSPO4,-0.02605546359410998,,-0.024958512198989195,,-0.00624846969113021,-0.02428664018344775,,,0.031249814475251467,,-0.029693576571119436,,-0.053964011317366146,,,,0.03656156306520071,0.028284950619770828,0.07873652358575758
LEFTY2,-0.01393117755262731,-0.04378798762128741,-0.015628367324075108,0.009867902331780566,0.056353383290415865,-0.019028268069841585,0.025655779923157825,0.06653227382555923,0.04333805423300972,-0.017932428600537616,0.049460907751035454,0.06245434887022978,,-0.018804462230146493,-0.028516950380974758,0.17468209311350186,0.022627420665797968,0.021271975467852283,0.06483419095558521
PF4,,0.01148159763000127,-0.01404364684819816,,-0.016731582773179484,,,,,,,,,,-0.0227320378653689,,,-0.030108982461069845,-0.02512227741800316
ANGPTL2,0.0450973072433912,-0.03616495188459764,-0.006521919657139626,0.06720945134043513,-0.006707418090745424,0.03763075893423758,0.12086061516808434,0.11384727236747179,-0.016950259607987912,-0.016187901606452698,0.09989683905072642,0.08794619570413846,-0.04234089178323626,0.037186371551030536,0.050807703045847835,0.03136619973988642,-0.011033250590007584,-0.02838780561113159,0.04736767241165553
LRIG2,0.06257732624960444,-0.017911072565003256,0.005704088476249258,0.001654993643660307,0.015703724992787816,0.03591305292941656,0.0614343189893588,0.03145328228789659,-0.031472183324742976,0.0050129972515511705,-0.006346370327829693,0.04014498026663801,0.010361265793022262,-0.005219519974427121,-0.03775226776695271,0.050688040871861545,0.030543697585112137,0.10566040392565558,-0.04519959996822746
ICOSLG,-0.022038505450027685,0.050917308989625695,0.013368260669100157,-0.01060916928771951,0.011077959180529477,0.058003942099669616,-0.028368830851127447,-0.014079603310827667,0.007306654733476709,-0.057418388216066686,0.030366058816949832,0.005785858016950257,-0.06484990523711773,0.022865812255972347,0.0696472016007652,0.03594272888682661,0.022022085848237706,0.08563783650925269,0.06069265825234679
WIF1,-0.041788140802125034,-0.024410103431295356,,0.03512198696064414,,-0.025261465882256164,-0.048021247948962675,-0.09717974888085547,-0.016512117910204124,,-0.05193580862258726,,,,,,-0.023227564569918157,,-0.002987571344595552
NPPC,0.026223337062086717,0.04770398638411406,,-0.03679447019919121,-0.02595481099702186,0.015170529115377257,-0.008911870035898556,0.07821327059733746,-0.03220989553605767,,-0.054711367728277574,-0.0680322884916694,-0.04113216691212311,0.00790579939678896,0.11521036538315702,0.013036844643884238,0.07195103038803019,,-0.01685390685910252
LYZ,0.06209030694939749,-0.01172266907528586,0.009043114287974491,0.014412244716453372,-0.056841283492738114,-0.021123684298379457,0.1312077296152258,0.11846385448727234,0.029492435937070023,0.046268769578946115,-0.034788387586911274,0.04347214906734169,-0.04823523921867292,-0.03446135967298111,0.08255425499254414,0.0038239247916266755,0.0018609866484263634,0.03144898012205556,-0.0267378624119831
EREG,,,,-0.00878906954980421,,0.016327978538267205,,,,-0.020969176360920883,,,,-0.025826762807157868,-0.04847641374657751,,-0.019086956102322424,0.0479072061839023,0.0576022724664626
SPTAN1,0.0637351023570167,0.003212035865021927,-0.049786449979584514,-0.03550366067453383,-0.013502837721019735,-0.07420778989495928,-0.06283235639641387,-0.052357166663215125,-0.011018513581527823,0.08634469539239506,-0.0485582218468444,0.07854454784787052,0.030037214743769462,0.03020069962306739,0.06515961775539891,-0.0005674688015716832,-0.019566887794135044,0.04679774885772301,-0.0737932090498761
PTH2,,,,,,,,,,,,,,,,,0.019805277093869873,,
LIPC,0.13131202359875369,-0.01660854596084899,-0.021136439063253416,,-0.030067900367395005,0.010563305146070668,-0.027975319290804716,-0.0059627877931667985,-0.012150662969292023,-0.02621926135186737,0.03737041406846774,0.06094696886809829,0.06868010982409631,,,0.017899708886282305,,0.0638873912335009,0.024655691389734346
COL8A1,0.03767008801902149,0.004132891100892084,-0.005509077859666141,-0.03425631158210756,-0.012942375847818472,0.028302472540801954,0.06322919228235782,0.06141765700058086,-0.03333504092130061,-0.05916989707292178,0.03486023242955544,0.05510785492729418,0.089867218711847,0.07700753265780862,0.06589205575035137,0.06539595328431538,-0.035937086929973425,-0.023165771904732815,0.060540649251167464
GSTM2,0.001184350213187541,0.00732347076041784,-0.007829727327570082,-0.023030975979172582,-0.020833363725430157,-0.02155390157854448,-0.015255197322275498,0.026892808905110685,0.024375318103027125,0.08480672590349665,-0.029790830468784765,0.09021074162131681,-0.020599571899724094,0.00799300072185026,0.008581208784364266,0.004346657866303926,0.03647647637195925,0.09352321225935335,0.0075275885247691075
IL4,,,,,,,,,,,,-0.046886035234730186,,,,,,,
SPX,-0.020389856367079625,-0.014404613465133857,-0.019022477663782043,,0.13354335035236037,-0.022695044513624082,-0.02651907439552877,-0.058199434239711016,-0.01067359762377466,,0.010870130078871653,,,-0.022334575062050884,0.0001523924747189942,-0.06746041236320191,-0.0376726138903586,0.17856739046264422,-0.06717345316710034
MFGE8,0.027270912029820172,0.016706390374676222,-0.023767881886008587,0.017339386846898702,-0.044210066080341205,0.02130080272073539,0.036863812744531405,0.02932675480567112,0.034254123280511854,0.017510072952204764,0.03305206269693495,0.049230372616345386,-0.03448373484945761,-0.06866197226769565,0.028707867054542046,0.05424414124224715,0.010158028633578635,-0.005188814281194372,0.09793587734527905
TGFA,0.015494554988311206,0.03276591298585706,0.021896717166449843,0.03372079926312335,0.04615515072923317,0.01732866287557058,0.07512100212589583,0.07091815568840236,0.0021481703333651103,-0.014912823783164138,0.03947987860333565,-0.04417305720741138,0.11223618748122985,0.03450962550759985,0.016849342789655525,-0.03304673355485183,0.03329062064124306,0.0720805147256451,0.006089353493754526
SLIT2,-0.05280315703493645,-0.0030793525717342056,-0.00022905688264122047,-0.021798667372345704,0.03316952090398854,0.008540352315465745,-0.07525463531018299,-0.06015950475334483,-0.01033192107850928,-0.01279556780196074,-0.041126379058703144,-0.05210247255920495,0.09298210806255897,0.051616522626875924,0.010597269443140458,0.03213876136676909,-0.004673734038151386,-0.01996679881383881,0.10923450214543874
PLTP,0.037705114401327865,0.038181383399472385,0.03922463550663637,-0.011080916324076111,-0.004075824066369315,0.03680423045700272,0.11094168132435758,0.12905807083610418,0.03833378160842481,0.0028494864688700747,0.08713041959351324,0.08382946692058033,0.07162494203467895,-0.07273140596309338,0.049493138745996396,0.1457645287744403,-0.03699807611842292,0.04564152896345096,0.06630134816609325
APOD,-0.026559622386520616,0.06982942822251088,-0.019677265184362625,0.013005100702886064,0.01701124436937134,-0.08835434819580155,-0.017196163941594282,0.0801324381033229,0.04285644830700558,-0.02360560926653562,-0.016910740261241855,0.03167971304593135,-0.03924567121201756,0.06581085278131212,0.04166659763048553,-0.09611441808380006,-0.02415199415524818,-0.04551733464783149,0.08371911472142582
B2M,0.006442537779527967,0.005482151963955768,0.02730818221055594,0.0695655652782236,-0.058492194693193666,0.060327146580014805,0.052997039085734166,0.11913337073273848,0.060610587760162864,0.02456583896239959,0.07855214752868765,0.11310313518341775,-0.08944435355049023,-0.013435188046617611,0.0935082963994125,0.08902192019621455,0.0003550019606134096,-0.10420092517484225,0.014786246247157974
OMG,0.0007435208148627215,0.03709567798559046,-0.06953544609330456,-0.038044325690652005,-0.012942592157391594,-0.07038617423780574,-0.06286861335768093,0.026744405972154824,0.0018067359778208454,0.044594137014305,-0.00937029171438665,0.04039917463634159,0.03998734818272841,-0.005026588365657318,0.02438871027160661,-0.0564456307448526,-0.02347629218419314,0.16464462306506503,-0.09350300055936726
CXCL3,0.008382356583460848,0.006366483729466287,-0.017204381098760345,0.03300342624099224,0.001965110316539811,0.09142242699714033,,0.020897465821639625,0.053516362181803855,0.12189815678843673,-0.015416240250088035,0.0016632370735696037,,-0.06811966589909324,0.03244471151907803,-0.019067951583703918,-0.005078259327704086,-0.018022918736505418,0.006489818314818582
CXCL10,0.10869989693934543,0.05943057969602285,0.03950636428326235,,-0.035784121215943286,0.02126396635685394,-0.024658552537606265,0.13239546036629352,0.04058751001326917,0.08985951821859292,0.04635985722185106,-0.02784600398996998,-0.097848827194788,-0.022874687851192375,0.0660294210307931,-0.0256885980752256,0.009778570915541329,0.016980074547235855,-0.00301384996851956
RSPO3,,-0.01776458471135743,,0.012642940178058436,-0.01943046921387809,-0.02210205266615657,-0.04606390628744253,-0.03253100623131379,0.07946879666934241,,-0.016109673942415983,,,-0.004308248923012132,0.04398282718023651,,-0.015749169278999463,-0.02922375928684873,-0.011646050158832948
CORT,-0.029212765360493016,-0.008669126254161235,0.014354676934820463,0.024076835912202672,-0.02294988320649959,0.026890191547072066,-0.02270608599258978,-0.029727509488526004,-0.004320590894333008,,-0.03446773891670815,,,-0.025259038473338845,0.02794142629248711,,0.03385240360428859,,
NCAN,0.06698102062305747,-0.0013689639742947843,0.008274245933312906,0.0032046071940743754,-0.029496879254460515,-0.04964794487495659,0.01926863902136062,0.04625712585074038,-0.013018117877113114,,0.05439542713476062,0.03603784898627673,-0.14133964446738498,0.08644263814742281,0.05554121657108378,0.042804885623736105,-0.021091347451701707,0.10722335637453667,-0.021502320041642826
PRG4,0.06213743830659947,0.11828145322869484,,-0.013539713539963801,-0.0191770351755521,0.038586416996230916,,-0.028180689643977696,-0.007187685012221237,,0.05286269496283615,,,0.011455113797356217,0.02451954699967605,,0.0209044615631705,-0.0152406278979038,0.1554420350236584
ZG16B,,-0.018135017693811116,-0.016899246487130853,,-0.022257294667664743,,,-0.030425583086235903,-0.014618697643662438,-0.023656130139905106,,,,,,,,0.019906079918881884,-0.02143187917359785
TGM2,0.057669626907468435,-0.03297158644260525,0.0035729758447026233,-0.009963863880445678,-0.03449710348265739,0.0866917523703008,0.010645563136519754,0.00023485109360555704,-0.02965995570959061,0.06264014144320891,-0.001063903521277372,-0.014323095825119694,0.0030484907920521223,-0.06300027370342093,-0.009418536071148623,0.016354213120960106,0.01080564405632141,-0.07515659592911546,0.036096904029451246
