,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.0340990658973313,-0.018474307045975497,,0.004009361104880856,0.08729174850678609,,0.056865056902634846,-0.012841686992030341,,,,-0.05502885338494777,0.02532286928839406,0.05040049524109894,-0.023033460034512305,0.0445389418087146,0.05617553573349358,-0.024730175827009968,,
PDAP1,0.05918570622473536,-0.0720506251339453,-0.029967922904364383,-0.0078513762262916,-0.02045446339974698,0.0009542422224721068,0.02857678316775013,0.04885306205379728,-0.029682492357650032,0.005500969607837049,0.004549577065976742,-0.07089939769152942,0.11322868048840229,0.04208296546393306,-0.06647264522700935,-0.024382413421402575,-0.004419814508786251,-0.0174916892514963,-0.0012685294884864663,-0.003991824443035283,0.11194665751715671
QDPR,-0.021356108876282906,-0.07713387271981023,0.032127265647434594,0.08058780398898989,-0.008490711901338292,0.024585892599372796,-0.02258426245898239,-0.008748183970806126,0.0263461345530545,-0.02674172219748839,0.025409397303471273,0.0041227678035605855,-0.015521190539130548,-0.06091444641260466,0.054594243504288535,0.03900778122147299,-0.043463743987712876,-0.026208416500642016,0.04086414774386555,0.04497351004970626,-0.053492217840483115
POMC,0.021560149109523943,0.046974704433651523,0.006063212796232331,,-0.028228132943634777,0.04371504862776742,-0.03179866849995629,-0.0436354890970595,-0.0180589523684565,0.02311494200114449,-0.029118168109831886,-0.005858222111212867,0.027827565412094787,0.018326789081700347,0.09419428562598527,-0.03735184458609887,0.03377400842442981,-0.008650140329224735,0.040370383448942844,-0.04448498194924948,-0.05243867986356116
CCL18,0.04521247472174906,0.016337021384142076,,,,,,,,,0.00048148892027916783,,,-0.02519856463209701,-0.0424153263599412,-0.025518810158258045,,-0.008295726761157429,,,
CCL17,,,,,-0.029747905522390965,,,,-0.01941103461043952,0.08123410803943364,,-0.015205859750940728,,,0.03655505805039675,-0.03325024558740007,0.08947982993183391,,-0.023554316436363004,,
VEGFD,-0.01131639062139131,0.19128101419565016,-0.013805030914969606,,-0.03314245180483499,-0.025282922920184116,,0.10215497474135149,0.019625768101160034,-0.018033509191990937,-0.01967341143190253,-0.016296590871297974,-0.07481052028401862,,,-0.023033460034512305,0.051634766157300706,,,,
TNFSF13,,0.1772756087409223,,,0.0376141780609851,,0.016703245346632676,,,,,,,,-0.031552835023070026,0.010232614708476521,0.16543440830638786,-0.022228717310600953,-0.02752703028939473,-0.029368623464296324,
WNT5A,0.035547779398268704,0.013307531066100485,0.004228957775333531,0.030820833684998765,0.0363573837872027,0.08317052752798407,0.09753797921872734,0.04796017225125277,0.05866590780892877,0.002193310853079491,0.024810401113296392,0.03608714898502342,-0.06181635168266427,0.08150377271634891,0.0498472217605298,0.046623764969913974,0.0733572953168709,0.026232717802596242,0.03478634073353724,-0.07997351638339015,-0.06499197172661894
CXCL8,-0.0034257307694944153,0.07149709388066171,-0.024776267017498795,-0.09173830011956632,0.056253374703054033,0.005402421666032112,-0.014952426952859595,0.01281738233446361,-0.060725206199116276,-0.01679358788263001,-0.04920469305985147,-0.024557054992067735,0.056904435611836925,-0.044366040378295064,-0.039225194967545625,-0.10068825745239664,-0.01582427314633535,0.010276658673332538,-0.05380026602823561,-0.04908385438522183,-0.01172069115310749
GRN,0.07374377814557126,-0.004295989628788892,0.05196933164462416,0.07033499282006586,-0.05366722057447106,-0.0011201066631531579,0.10488148229192826,0.08458493089090757,-0.022623540714197494,0.013247814506886916,-0.04551497054210382,0.014174688551717479,0.11085380220323475,0.019659572461327122,-0.028309220486988324,0.008157810344887178,0.06501551926157059,0.002220509773786429,0.05697588825369342,0.021283754126061715,0.04963348077636361
MIA,-0.02670500770181599,0.060244936288560334,0.08574323970978628,0.025659941625088587,-0.0038523028436309036,-0.02237797800933265,0.014999447266170158,0.013643339231138429,-0.03815264529421357,0.037108177520826624,-0.02668068028745577,0.04060130693282422,-0.012686024471903878,0.10912144781947333,0.0699026400978619,0.03426586331546143,0.047296233409827144,0.0061911194549255245,0.02056056239436237,-0.03444862163180939,
COL4A4,-0.03985666722769219,0.003079710787794756,0.0032303534539461463,-0.03211948053276327,-0.016395378387348634,0.06541541101098981,-0.01901879077466505,-0.022426507669330263,0.0074388123462071675,-0.008011546609421322,,-0.021650188202412726,-0.05857811071808603,0.013868472840367884,0.14102545392546417,-0.013748331456173594,-0.019824045055115026,0.008175719757868752,-0.05745417491686662,-0.03282388365509399,
TAC1,0.047328831596611325,0.10474667905380643,0.027676080135936542,-0.03817504598237131,-0.034475310147015735,-0.03802189277357433,-0.07936592496133835,-0.0811952647794412,0.05142613037468311,0.019781089092186246,,0.0670403577173976,,,,,,-0.034152412212313264,-0.017261973012393312,-0.025624758257360335,0.022220225801555592
RARRES2,0.008833222055059008,-0.022350510985980704,0.025641393026347346,0.06114768117241621,-0.03259684170135997,0.0037843651921199836,0.028924359093166,0.0779845101482316,0.10094458277810303,-0.03552137235252706,-0.08552932663663268,-0.026869718165646247,-0.07626288166664084,0.02949642777385026,0.003700335927850956,-0.07026535285823851,-0.0674459843332983,0.01296724556827525,0.038352173399357585,-0.012469523250455956,-0.06020280310077484
FGF7,0.029140531969861185,,0.04595954619231003,0.07112254971192251,0.036536210374569236,0.023549427411567615,0.04792002730890241,-0.002690630571590264,0.05559319098703752,-0.0016403776490537558,-0.015063709452156585,0.0071912317098794505,-0.06275307171608908,0.028523503428406524,-0.06485466254023227,-0.007954626453015111,0.03132614827117409,-0.08327819043577536,0.022477538918490386,-0.025661936393054103,-0.03592921689716448
EFNA2,,,,,,,,,,,,,,,,0.015592685987777884,,,,,
HBEGF,0.09118010329215923,0.022006314391876662,0.017260075606952797,0.038863479676522095,0.05593840850808539,0.033979490646953915,0.020064420105172186,0.029847920717458478,-0.07116739003036895,0.005107516969630812,0.07265410160640517,0.005779314635644471,0.02842642091968356,-0.01869974513258555,0.013830101220298088,-0.007428802070669471,0.03371219692883673,0.05388170047103746,0.028831851596614503,-0.004902772636049168,-0.0264377972229459
CSF3,-0.010045679002784419,,,-0.01370556518322093,0.014927861880931998,-0.038417835908856994,,0.0398149596821299,,,-0.002338226933175313,,,,0.01881703501728623,-0.07894629585985372,,0.09273749524082471,-0.02479906152530081,-0.0345269700314426,
PI3,-0.021127338603395537,0.0019793138557282356,,0.01682629015299002,0.05049565324933735,-0.04778900660706847,,0.016871146564980732,,,,,,,-0.08092191550745,-0.14385737499034457,0.015286391552028574,0.02280440082487613,-0.05388012201395902,-0.018024307951963622,
PCSK1N,-0.024406297986123517,-0.009909772777311338,-0.05629352158675379,0.007930315506289433,-0.03361079911413989,0.014261396076360478,-0.019425392932162465,-0.10298867161424172,-0.03136137747057845,-0.010913260208847595,0.021904036405183937,0.07144374327095254,0.05682327643428963,0.03920245999661181,-0.013455279860424395,0.04750302443038545,0.02051629013262326,0.004743919425164274,0.05541548442865187,-0.007515861010422091,0.0500818507074424
NTS,,,,,,-0.025113810962535326,-0.02321762231107094,-0.0014732049933948758,-0.02315123014341129,-0.04453274874770456,,,,,-0.016136602228727984,-0.01104272425421349,,-0.021524035685704712,-0.012661181822924816,,
SFRP1,0.00032655620756143704,-0.024043832541179942,0.01868608672110766,,-0.0034761912011684903,-0.02884343663553808,0.02380277001681081,-0.0327059959103182,-0.002650886599271135,0.05483337573610821,0.07580365263481781,-0.011214194114739782,0.0980768744016936,0.03774542755167418,0.011970603203996079,0.002665284174568537,-0.018170991438744254,-0.018005029080528263,-0.013164238448993944,-0.019193085968923326,-0.0632118625194504
CXCL13,,,0.03885522116511658,0.0015841124729584957,,-0.028584214053330437,,,,,0.08190677291666724,,,,0.10210851877222979,0.025303162244910568,,0.01521508784142453,,0.04665986381381742,
MICA,0.038909779924462304,-0.01977420680101672,0.017369325932803027,0.03927811159835712,-0.010008640905332782,0.021808233926142406,-0.008850162662345019,0.025689780328001434,-0.01757401471092033,-0.006542217650118971,-0.0016207698141464328,-0.056999822564744056,-0.05332668899278298,-0.007351778789778572,0.08902101083378776,-0.010564063354951619,0.03377251128807972,-0.05342601771448883,0.054156615233761016,0.015911766027253797,0.05124615878036219
TG,0.0968112386319037,0.06868975460284545,-0.011601192197630852,,-0.017878739644194796,0.05838905187542334,0.0019328808535439082,-0.02863614105321718,-0.0056208183679104014,0.014852576028949457,0.05334436523931915,-0.022841346937410665,0.06817216425280266,0.026674617146880714,0.017145667512320592,-0.006715100989243054,,0.043383527396771544,0.052511744909692876,-0.03086282613737474,
ADA,-0.022189869153941527,-0.048469652291055924,0.03451254074394206,0.15981025913769292,0.0015610303984516939,-0.036375704390103965,-0.030754917851115858,0.042215999761589074,-0.05362658939453545,0.011091365805756249,0.029407904858769214,-0.006591702952648399,0.04684393941199231,-0.010610804080380334,0.04703375909154512,-0.008527940598054841,0.06929519705801003,-0.06579569750787359,0.025879442906963895,-0.02357514843607277,-0.04910279004330869
LAMC3,-0.02296964716585809,-0.04905137955654382,-0.00043994787897459303,0.05002749621650998,-0.06463535178034366,0.015291100027380529,0.08931007246886946,0.025853548361746217,-0.022677989777239185,0.039067080817771244,0.003185181442099603,0.024624013230130387,0.07229857986996652,-0.02279814922791329,0.09723735290819423,0.025707676790837134,0.1319409073130337,-0.06100529824413338,0.018547909337600046,-0.016374603843371645,0.003994652242950127
CCL7,,0.05350485879095505,,,0.0077379449222584355,-0.03789739041396581,,,,,,,,,-0.024645194641227153,,,,-0.025987012589167302,0.008676230446181005,
NGF,-0.02296254079583696,-0.032808514697511726,,,0.07753496843556162,0.05407032544836333,-0.025573678832737895,,,,0.1291654167806555,,-0.006939816340511255,-0.03744665795868175,0.03403431971920005,0.01658941435497111,,-0.016758472672240378,-0.02456171858092433,0.015626738567631374,
TNFSF15,-0.028407528767759357,,,,-0.022551369076195156,0.025960800106619168,0.05498198242231654,,,,-0.01882176673103856,,-0.0728183309884057,-0.019146607575246926,0.12178282940960965,,,-0.017622975596687098,-0.01895010750161405,0.033048921006905575,
HMGB1,0.009072222126732496,-0.06575695646208506,0.019564703300638125,0.027974908423971916,-0.04698373964891727,-0.024231433795603753,0.0474568638300468,0.11213537692819064,0.053692764772348335,-0.04327458957685508,5.363396934627759e-05,0.007459499963666692,0.02557747530236482,-0.08822465224122707,-0.04224445697096664,0.018825267311007986,-0.035236903451620685,0.00410256930632555,-0.012095979667441593,0.033151418696471945,0.03593790652516548
ITGB3BP,-0.04880245905715373,-0.031871098825439786,-0.02037556747723499,0.04610809634456729,-0.0004340165764571193,0.022155665758300684,0.053524360342184184,0.11964313987293058,-0.0567516680620794,-0.02851782268568653,0.010926745904981846,-0.02374889633106179,0.03311497956826993,0.012903153287803169,-0.010879191583988979,0.0772592248498762,0.03557383711987287,0.0374996920025957,-0.009116378503422623,0.04023555970508817,-0.08660962709522092
AANAT,-0.010558804930986057,0.044816606489629554,,,-0.020519441641561047,-0.010877793020344402,,-0.02140222783178864,-0.017586719676775633,-0.02050932002499709,,-0.02039720639969187,,-0.026245361341297433,-0.021620789709908807,-0.001939194703868324,0.04673353431723873,,-0.027495343034368788,-0.021082125376102483,
RELN,-0.010576010590252845,0.05286113071851553,0.005168940788054779,-0.03458020205404489,0.05272623127964792,0.040205717508633665,-0.032565708880610396,-0.04982327200136354,-0.03136570440895812,-0.03777369004710696,,-0.02258146803954871,0.003906732205015617,,,,-0.021772236299501816,0.048598018345557784,,-0.022699260239526346,-0.08075510395908135
IL15,0.019603848390849447,0.005912952895102086,-0.011962248834319233,,-0.03391411415697698,0.021241879954209952,-0.022095381518361275,-0.01006418194169511,0.07237726311029627,0.04199155548722931,-0.02591187101413247,-0.0007952102264644894,0.022234238824931706,-0.044366156332879235,-0.039610172588716,0.019738943155719144,0.029620453441443706,-0.007659145867154865,0.045161853170658156,-0.021515434944572125,
UTS2,,,,,,,,-0.03411020164398345,,,,,,,-0.018411684811443372,,,,,,
BSG,0.07360876408634172,-0.04467503155115895,0.007225155325774424,-0.019547728159647094,0.028708162556465324,-0.01609510032258937,0.06518363610135892,-0.06667555544511511,-0.07569034986740145,-0.005081684969689298,-0.06634360248611755,-0.07281090913481464,-0.030478600812680955,0.0012798899553836502,0.03348788587938498,-0.02350904752323735,0.07905117667442525,0.029449940412179822,0.0066873003401502346,0.011925226732072011,0.05016497151725804
ADAMTS3,0.03951581433520139,-0.01111687268772021,0.0032302675777522404,,-0.017052849479650353,0.0530833713163324,-0.024447267780979987,0.1351182970572469,-0.021677437970528513,-0.022259732331596376,-0.01659907673491784,-0.008668749642741606,,-0.03142614831766436,0.022923930823842593,0.0875348424897893,0.09273141446839508,0.008402018077465052,0.06379313236684661,-0.030993948637661663,
CD34,-0.0049096721615995795,-0.018530833539085582,-0.006055189916285888,0.004080373747009694,-0.02400001580485577,0.059345099298302395,0.010340658686112208,0.01564058605417603,0.047203672473707714,0.03133073992571212,0.01884955424520209,-0.011223637490526949,0.00485657848841328,0.053527311322424075,0.003418323568084474,-0.04756926265071272,0.08923263975565783,-0.024312110904238064,0.008878789394833784,0.06626920360195399,-0.036156584509910224
CCL23,,,,,,,,-0.024352337892519827,,,,,,,,,,,,,
PLAT,0.04927769161595943,-0.01407278454481905,-0.04092269418151174,0.08849639102751795,-0.011130294777382938,-0.026450435892689857,0.09563690035483292,0.10088193470410516,-0.07360914608829815,0.00013459500628599396,-0.012026931590755286,-0.0342199236537004,-0.007963672769141032,-0.000907673450176774,0.032418440930185394,0.12836028015749262,0.041968371329234436,0.004675750316075142,-0.012810354767636558,0.02368919232305025,-0.0899451585104001
NTF3,,,,,,,,,,-0.02415441700603326,0.000701005788655649,,,,0.022607203278243112,0.1056123036793368,,-0.030761013477902548,,,
LTA,,,-0.018474308941770306,,0.01885802118819365,,,,0.03216347400625161,,,-0.01891746852735099,,,,,,,-0.03700458807661723,,
CKLF,0.05620029782491116,-0.016071584456898647,0.04966517353061403,0.06360783842731094,-0.019391073403127557,0.01357400562909854,0.10186141312123381,0.06344990273391495,-0.006657592499320273,0.000688844272317388,0.021344318643999917,-0.026661715521889374,-0.024326590011280343,0.05780290313924433,-8.343087890194887e-05,0.08092915790537225,0.026240452870212608,0.025294044103704182,0.04367007092234724,-0.03651795085494604,-0.08885187578908726
APELA,,,,,,,,,,,-0.0346969182293243,,,,,,,,,,
CD24,0.020319085929621488,-0.035456317623333886,0.07605661030970674,0.08588085197456115,-0.028415934379451644,0.03119827672934195,0.03327470757825687,0.014449828344350938,0.032973647200692624,-0.028260120908331774,0.09969956537486402,0.035834904050160515,0.09335909005125127,0.029659893616895385,0.021312571322975805,0.09349322133884803,0.05089490058612475,0.05324182489398283,-0.027576539268736038,0.006768459807343861,-0.04985740695878265
HSP90AA1,-0.016821243220150838,0.017055033447975244,0.06887058469906567,-0.05447225765328965,-0.016970226686781647,-0.07513253834736569,-0.08584692401061973,-0.08228223078269402,-0.022795343054373727,-0.013098669289264038,0.027077377743246013,0.08911473096620533,0.13405777300011948,-0.0006879790277835728,-0.08877357151990323,-0.10977446747743723,-0.14405604112403014,-0.03355320201555825,-0.0856320411920921,-0.01291477980237599,-0.07979351990381109
BMP4,-0.04969655521584374,0.007185540239043229,-0.01958385044237187,-0.031801670200542524,-0.0506081124745552,0.14992993252822784,0.034690297067120304,-0.024013808021054628,0.13844765665135356,0.0554085521214539,-0.032045898078774476,-0.016119637065171243,-0.015356662973949766,0.012962525103450723,0.05059546187841569,0.019840645438369862,0.041230820579116506,-0.01481928815447334,0.11343077823408443,-0.031075400480792024,
SCGB3A1,,0.01807661372923349,,-0.03282220369157184,,0.017638814346129204,-0.028205145294034853,,,0.09917481030946403,-0.01990321707426143,0.012290179210211197,8.629328846286439e-05,,0.07068306104252207,0.06041017235620494,,-0.03659735948964904,0.010562808600857551,0.06130293708366465,
IGFBP4,-0.004139689956680014,-0.026423953618438734,0.026805564271995253,0.0763551888313726,-0.023529311819294293,0.004518178000888646,0.10017758678224366,0.04863910983525625,-0.015187689122039418,0.03225419339541251,0.005522189761722604,0.04414668476681836,-0.03707655192455037,-0.008276092645432751,0.040987313561097964,-0.0388914159359794,0.10052031689952161,-0.030437472024027426,0.019955412239919257,-0.04042659908282636,-0.05423114327374832
RSPO4,0.034104965137202244,,-0.029865830363830607,,0.04495343200798721,-0.034750500704184006,,,-0.019699743572317664,-0.01729980950588651,,-0.026241507059106352,0.010858838000799205,,,,,0.020783247370504767,0.12315371370395538,-0.0265837250172452,
LEFTY2,-0.009951722016243707,0.040646479936944445,-0.018701201563743993,0.15614799134420293,0.006487888551289719,0.07020732688442712,0.006701457242648632,0.02478329288133367,0.008870339986686657,-0.0040718998870260025,-0.021281580798627825,0.07979836968987128,,0.04962850124757237,0.060599286527827305,-0.025171593406057315,0.0583852970701252,-0.033517970891461885,0.011058959031675029,-0.01734177851936149,
PF4,,-0.01982210157591738,-0.01680489490374418,,-0.017669295946405934,,,,,,,,,,,-0.020065315778643445,,,-0.03700457951348107,-0.02082453603781935,
ANGPTL2,0.007054904912857512,-0.006645368631882403,-0.022053666618599338,0.05169286107141945,0.017755974133739173,-0.027576730444862876,0.11908436142348057,0.029397587604041257,-0.00811488825094742,0.034586584040724525,0.02290460106883957,-0.07438019443507314,-0.02715784051752565,0.03378050193080139,0.11555889294437656,0.04908223252623968,0.056148135769402814,0.03567375672440445,0.04302871762696835,-0.07014272213212501,0.06025175486530042
LRIG2,0.05770621860504288,0.03294296288207186,-0.002919103820243033,0.005152849403966192,0.011787535516981456,0.034612295560975094,0.10605574848140488,0.0003713691959690639,0.003037706507453135,-0.01541179902331389,0.0016327646146778055,0.016535859011838447,-0.011760322017593826,0.008226369280953763,0.007639129535844608,-0.03192610787352166,0.01645915057783404,-0.0506746901910198,0.028511275838676946,-0.06935786518621549,0.03667499940069229
ICOSLG,0.04757751903814469,0.03458256108871217,0.06844785727120326,-0.02860993041723397,0.028225951713419288,0.009851044269208586,0.06999516951913753,0.008376425587191877,0.03456843568646432,0.0038192294678283233,0.025493441210619673,-0.018687533631664845,0.01301038731176796,-0.020549456155769464,0.011992509410444923,0.06936304231662428,0.07164823478630829,-0.006798484747441717,0.0375839939809192,0.05536081716068759,0.062181441820992306
WIF1,-0.01855299061037493,0.03484307245893161,,0.03142806814085979,,-0.05376399432046668,-0.06097147104251727,-0.10258165123920114,0.11384488021695882,0.02239360425036603,,0.07900812507218107,,,,,,0.04353715552017938,,-0.03821257869913199,-0.04274299202254262
NPPC,0.0287180977469563,0.007965718975450163,,-0.04117817143330848,-0.02740943537478986,-0.012265872342397947,-0.025146033219511914,-0.02774583967108213,-0.02965393139694057,-0.02404250158237467,,-0.026758266273806366,0.0341523625389792,0.03852871011069757,-0.025212325287948072,-0.004942359185992222,0.0971986544223765,0.06015803792806019,,0.02731299113057229,0.13600191869344802
LYZ,-0.010416883217843374,0.04233142264483276,0.03890005535821868,-0.04999583042846719,-0.015160706975121993,0.02453530435133459,0.0534060169649935,0.08383411174543472,0.015319027585068208,-0.010428384141411971,-0.017685913139750615,-0.011525250583506562,-0.05887532079347685,-0.01180585308514666,0.03688892601223536,0.02544689633498476,0.0773644285288951,0.015547170293325585,0.04806677624009394,-0.07368013289499568,0.10091525343301153
EREG,,,,0.06076902836794719,,-0.0001684646899446287,,,,,0.0059303850207811344,,,,0.027432822391544286,-0.06375840178632368,,0.04593904752381494,-0.0006041863806631162,-0.02397520988994105,
SPTAN1,0.0413664447329622,-0.03331290434353405,0.003738959749803408,0.0303770568122711,-0.04795475192332628,-0.039500456279164625,-0.04448597383904591,-0.053452475859495925,0.050634529431141446,-0.0240169201018664,-0.0405472001777811,0.045856552587855745,0.010728538062934159,0.04710752475514079,-0.07204802002748295,0.11042707015244194,0.031132032256466557,0.058768131447089096,-0.007716106078768606,0.04723540713694503,0.039950722348316446
PTH2,,,,,,,,,,,,,,,,,,0.00048252838089610684,,,
LIPC,0.03586596551249819,-0.024267462465085606,0.01267688462732552,,-0.013940039273717028,-0.03364420428685439,-0.034264271183562615,0.03072135430669378,0.03436739798150471,,-0.031116104871783894,-0.02971757399642642,0.01811711626955143,0.021841143679578345,,,-0.018471588448811957,,-0.007616075490218991,0.03396625470248275,
COL8A1,0.012479777126973252,0.032239439102782846,-0.03419152319360096,-0.03833761604296352,-0.005663585403636215,-0.06501499644778208,0.05108085235354748,0.014175249262744709,-0.03520588366176377,-0.026367714458772236,-0.030761588486836293,-0.031647839567682544,0.11594017415503038,-0.02198891812967613,0.09718842154852925,0.05867752957574827,0.054264964209771456,0.056099273853467406,-0.03924283307130255,0.09908679828692726,
GSTM2,0.10099831019058407,0.0009385956756603249,0.03559768594465284,0.056344936311514084,-0.008956270033519915,-0.024015427846445822,0.0017051478124773868,0.031844287259414045,0.03877958264306453,0.0461547070751191,-0.0008870169254895672,0.011189977261596597,-0.04054491637315424,-0.007956181115941612,0.11282148208253714,-0.007214102329438681,0.01899613674034594,0.015018030111358776,0.06836628165577971,-0.04991817003159279,
SPX,0.06417465557128856,0.007725481318997341,-0.019575264901956862,,0.09270354025504256,-0.009184430940740708,-0.05420789966306666,-0.06973605932547744,0.0563996355462871,-0.02949540646002521,,0.02366500223578427,,-0.04109101864323975,0.011277063807373115,-0.024913654259498194,-0.10107841594841821,-0.024830801059995126,0.09038769628439805,0.046192184266175766,0.011219908058102334
MFGE8,0.03248855855829194,-0.08003880782384412,0.003716019747329278,0.014845135446693214,-0.011286716617536935,-0.04373345449282805,-0.020584377621462,0.03205381195950414,-0.04014536017627641,-0.04573664297176126,-0.010489324006306585,0.01583910897783391,-0.020689801923464875,-0.037082365570697315,0.05782297968448495,-0.019419268277634762,0.05983794325422862,0.011478105461364676,0.05068372128205029,-0.02651006472498083,0.0650729227013757
TGFA,0.030761116555312214,0.04570649138311468,0.06555594387722784,0.019556333925057224,0.008398046172995196,-0.020027538515961334,0.10795115756798167,0.05484466908646817,-0.03654552710602152,-0.004471818611840181,-0.033537963242147806,-0.052857322704923215,0.023722790322440557,0.034087761789154215,0.017504202626309424,0.009838107837123227,-0.0324027781767473,-0.05687800788763326,0.046309033595510245,-0.00799934507830624,-0.02324068161181378
SLIT2,-0.03512824473052348,0.03850163751975297,0.030973810847380667,-0.024395765374978836,0.01006822590527919,-0.04899415356143245,-0.018189222353005827,-0.020640592823219322,0.09786226958059045,-0.040364078796880386,-0.03162935038915414,0.0864651395793264,0.09141918958112408,0.006009483477780731,0.005273387615898349,-0.017890370653187666,-0.040851822507963036,0.023991592806148303,0.0057764208152720755,-0.03612233473489064,-0.06006265850149379
PLTP,-0.007715214595438545,-0.002913150552254999,-0.007588809184707817,0.020752690254180296,-0.03515889713062214,0.006094031189509744,0.03822019142122778,0.0981599178773715,0.05284761161057921,-0.08162806043993834,-0.0014385777412058195,-0.04283209431991262,0.03045017762895246,0.0034649599963445764,0.049014560803869615,-0.001398144805751819,0.017772920052982213,-0.030654969954959144,0.046021311480506505,0.0008591208095546208,-0.14814933276551992
APOD,-0.0518416374769799,-0.041528956075532975,-0.02533720083860054,-0.010611328009939336,0.02993290270329431,0.044092544460007536,-0.03347337988567668,0.10695434917466276,0.035658922802020876,-0.013752812623835549,0.05631469299131994,0.03244870507438426,0.05288650520971208,-0.02111496209578963,0.07877172012326723,0.10444328214876612,-0.037363179493089614,-0.050894292878076335,-0.08242864878118797,-0.015542867691445162,0.006718782192985253
B2M,-0.0033566279590202643,0.018532458408133032,-0.05912719642347995,0.15875560677980788,-0.07255219210233269,0.03095143884414222,0.04719985678430863,0.09151508388024267,0.035173144364931824,-0.003643722129322323,-0.00813009197450907,-0.07481269312937007,-0.073411069935491,0.013723214464452635,0.09869147428946827,0.04810908502225169,0.07967335096500676,-0.05776898289297731,-0.01294550390209171,-0.022477276781155263,-0.029176001442316246
OMG,-0.001397598469436984,-0.021397760725462716,0.014838002271793263,0.003065722012485624,-0.048798570752865554,0.041884107722291064,-0.019611370535926084,0.0059911562510517,0.0343635573489248,-0.03964060293940537,0.008100777704928369,0.05709706080945025,-0.03912013437853852,-0.015752403609078328,0.06542019002460732,0.11054186160044677,-0.035985756829657,0.015101950226848664,0.10639742514127577,0.06950115692527982,-0.008499236322906903
CXCL3,0.008780176168703644,0.05159963945104716,0.07239211153144498,0.07910179490609176,0.07440706812842998,-0.053973064488548037,,-0.028100102061377235,-0.06487424138824206,-0.01850713939486428,0.022503977034655474,0.15610458474005343,,,-0.032341078540422015,-0.040509257796357334,0.07319356026912986,-0.004974841313135735,-0.004960202853264691,-0.0008766984776694405,
