,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BDNF,0.005617049330351507,-0.019834503946323374,-0.03699701275700303,-0.02622996686025518,0.09178369099112396,-0.013131412747360642,-0.06387495063968664,-0.04231831142183684,0.02557868716837889,0.04916735406865304,-0.032086995969293895
CCL5,0.015185344473276999,0.041649615839596095,,0.03635925027624799,-0.019072498257704833,-0.019736105771067325,0.016575038869502765,-0.03354900367021922,-0.01924709055242621,0.033047451367535244,0.04481657475962907
GAD1,-0.007500075681857757,-0.003838227624488611,0.04405513908120494,0.052861421469939905,0.004340581013243025,0.004483298721116781,0.02478402247353644,-0.07815605092736608,-0.0025497693520763445,0.06851208810126633,0.021271864686981848
COL14A1,-0.03181938999291899,0.019960308214835635,0.04212103353825233,0.02107541829155809,-0.020212614113264277,-0.007187935376993839,-0.043286646043631,0.0459907958557514,0.0050895057925431746,0.0792266694064927,-0.00014466194777346608
HLA-A,-0.02349741472788254,-0.01616979290599027,0.05619121304008611,-0.04361588740726123,0.03041084375574089,0.005851067573642258,-0.11334542544297922,-0.028060738258620013,0.004522892679943913,0.026611333855870747,-0.013070508119698789
CD5L,-0.023245245788941833,-0.03225189047099307,,,,,,,,,
FGF18,-0.021032745999739363,,-0.024892044096354614,0.20581706291030402,-0.018115192017966793,,-0.024733977312335825,,0.106343206586199,-0.019211057931639366,-0.026060241039816256
ADM,0.07833498242328579,0.009694238914118272,-0.002467574023727343,-0.017412144350254476,0.041006364401550276,-0.04395037581190469,-0.1066792644221049,0.03093698318202663,-0.016197611830604645,0.06304676247736828,-0.07524775568108062
CCL15,-0.0034592695187752815,,,,,,,,,-0.01666174905269401,
GNAI2,0.03402691991200702,-0.04375651975731641,0.017494571039995126,-0.030234321526068534,-0.07477762894242415,0.004199189900972277,-0.00905451560636551,0.029230328375765044,-0.013180563822054545,0.05082279151825328,-0.03859528790117285
HDC,,,,,,0.04144860733652658,,,,0.041009758060326196,-0.01898299785169219
COL11A1,-0.018495719034486727,0.0036877735710555966,0.006503782075597669,-0.04239033740205539,-0.008911525074315474,-0.020260006870084366,0.0008695166766340695,0.02529477306139309,-0.04267312514165628,0.01588388602219399,-0.006704011928737849
NUCB2,0.06637380474603026,0.01390340291127376,0.04702916974497925,0.018998651921341033,0.09924736949761434,0.021903130943318912,0.011864180903543716,-0.02796265542160144,0.013710223425225283,0.014601003252795121,-0.051952473405210566
FGF16,,,,,,,,,,,-0.01870527660854606
CXCL1,-0.07172550792791085,-0.02378566670937833,-0.024527701521972704,-0.037732619901177336,,-0.0024989201437081734,-0.06604214722390601,-0.02968977539602532,0.00716406086507848,-0.04191462194121954,-0.03115963537134724
VCAN,-0.04718672007986871,0.01146039759356889,0.006190609705713644,-0.0738911195367876,-0.02575780982379618,-0.024142971352278716,0.09694650630372212,0.10379976903017343,-0.05216099339568127,0.0038660957352114134,-0.013525866701064386
MMP7,0.039117175430133745,,,,-0.016049074820944417,-0.012921367129541122,-0.08024897270605406,,-0.004311826971902273,0.11300450932008932,-0.04652373042858858
PTPN6,0.024643223693481705,-0.0063634974152335265,-0.062184032557116874,-0.007943339436889664,-0.04551590004040308,0.02303134431624303,0.03902379760692925,0.031044613833287597,0.023109996513164536,0.03155457450822824,0.04066684787904644
PTGS2,0.05998862763781385,-0.021227459832963796,-0.018376995356937802,-0.007652175081581012,0.04481932557176731,-0.008771427244340388,-0.06900663372909072,-0.024418202454186296,0.0036884263501969832,0.0443684100223943,-0.05772011755248767
XCL1,-0.012310627004374877,,,-0.01258928930738178,,,,,,,-0.002717553845891213
CD58,-0.03505161770521697,0.03320402538156639,0.05170174582588187,-0.046990051286171085,-0.012332234831946311,0.010075135007065611,0.022117285209669015,-0.021945802147999138,0.01802984235544467,0.021094911677993673,0.040424965965813346
TNFSF14,0.014001225515642875,-0.024807666216035452,0.025417860363503,-0.013603012914860648,,0.09086001835523846,-0.019785880913235212,-0.04109812018621837,-0.021918284992611645,-0.03996284390938482,0.04005083031903832
CNTN4,0.020993327818542358,-0.019419361976951953,0.010080494359425323,0.031247094646857054,0.0962539787764073,0.034716844554473686,0.09400263031307933,-0.024786927503091902,-0.04783351568021553,-0.02835100217010112,0.05449305084273952
INSL3,-0.007546826300780259,,,,,,0.016583069458213483,,-0.004478658767457676,-0.02281371376615259,
BTLA,,,,0.2087230908752184,,,,,,0.07256192868576487,
MFNG,0.0053082459314051905,0.05330567086415714,-0.051619929112639566,0.02542741462393229,-0.024827751503817115,0.018091371515539807,-0.03977201799163647,0.02932065794984982,0.04376246720164395,0.006583072071244974,-0.0025657149143219955
ICAM1,-0.025870232375273947,0.009688845053583715,-0.033206555010628865,0.017174684429400754,-0.03798802387681191,0.04324509626989601,0.00694684063793128,-0.01093923524036138,0.08072062759841905,-0.023212328915805578,-0.028000623313622176
PROS1,0.0009706618562729232,0.01824493335638794,0.038891045308783886,-0.03691113220767197,-0.016303516078010956,-0.011407956089063405,0.030830068037898367,0.005231994895115776,-0.046896637442278954,0.058044184588976845,-0.11193498484600331
CLCF1,-0.06467428292396261,0.005984555813813812,0.08178487803714514,-0.03980384457439917,-0.014919217713329642,-0.016389049892396222,-0.040092882465993254,-0.0048005514327384875,-0.020878716475465606,0.05954826762601107,-0.07017916252221665
PSAP,0.01685337142154477,0.010041459717974778,-0.02519422886755302,0.004998376427606271,0.006121291263322723,-0.0404058579933561,-0.0752194722741643,0.0009224412886491523,-0.013618974535456203,0.03319139839886132,-0.04486879541709179
EFEMP1,0.034265192198798824,0.02654169055135932,0.037187144362469955,-0.06321937042844271,-0.04317136760620045,0.021460178053856263,0.028719024037595586,0.052685087955302363,-0.003403486174849887,0.08626110023446998,-0.06066519153627102
C1QTNF1,0.06126259572128086,0.02148893431307345,0.026046227916389216,0.05183337869713244,-0.0330998666624681,0.014261424031908058,-0.05884760946643451,-0.03557291817013593,-0.061320579932600525,0.0012393712838814372,-0.031132671031884038
ALB,0.005190297998358122,0.05963760423179797,,0.0036913182813665697,-0.015351892565434375,-0.021673967653970796,0.006977848470969049,-0.018065093184286885,0.035966140008501006,-0.025796847266874423,-0.02687651703164359
CCL13,,,,,,,-0.014687672633309416,,-0.02458590877787653,,
EFNA3,0.027282560785038754,0.02849709857226136,-0.009006086179821479,0.0026879683015102484,0.08584697488916777,-0.0005458491429737246,-0.007432627625918749,0.05849789912315858,0.07266497130368908,-0.03772577330282779,-0.07558183682859883
DRAXIN,0.01662802421203484,0.03120368772226432,-0.03360216171897795,0.05757141628175899,0.014762075301604038,0.026416422291455036,-0.09052793709848742,-0.0420076205929177,-0.02035229340052254,0.03595266986441463,0.04420459590572534
RAET1L,-0.017776048765554667,,,,,,,,-0.026628670030779244,,
NPTX2,-0.01765397501606877,-0.0407611730708555,0.0031461469545908246,0.051059863957614415,0.04640211790151541,-0.03547161367934756,-0.05430530174717268,-0.04992106471422943,0.011535746517263594,0.09557853947489701,0.019538061884906494
FGF11,0.0741563710461265,-0.015744332425115363,-0.02082327035043733,-0.03263640992222483,-0.0235550018858088,0.018713243025641205,-0.013348893928918859,0.02910144229728801,0.037550216869939236,0.047886720561858415,-0.015385571505019097
CD59,-0.03448756761362482,0.023843911070360664,0.03343591386565363,0.028819274936673887,0.015357420337774748,-0.052133758339162686,-0.03911932221876461,0.04476298068438755,-0.02733830469198313,0.022215036550302512,0.0818499338804173
COL9A2,-0.051527369277149376,0.0273895662469598,0.027181097598850033,-0.021013674604563017,0.04674073823402486,-0.008845382095520259,0.03951551769056014,0.014771873180675,0.013660075327271086,-0.04317500684194353,0.08504852196466489
DLL3,-0.033551142464046016,-0.011579740139715172,0.004758709971094578,0.011919782603265386,0.010068511635950534,0.09685125591416577,0.11644001432914444,-0.019038416427671755,0.02017779439076607,-0.043549988432102574,0.06627791899586527
FGF5,,,,,,-0.017258858430254712,,,,0.1132991616400548,-0.03208695074032165
LIN7C,-0.027546839014547908,-0.015009908896986335,0.0019416033775931367,-0.028012046109895668,-0.0017024816840997877,0.08024292944579939,0.055839255981081436,0.06926860659135711,-0.004815916173562123,0.011341278811492448,0.08775643624117298
GDF7,-0.041920326798074406,0.04304054179614908,,,-0.021929149626534222,0.006162296703454879,,-0.015674494183124905,0.002736587279477441,0.04612736607987332,0.10028700098793589
PSPN,-0.08486636671874562,0.03236743236048015,-0.024339691673437497,-0.031744181222464085,0.02618123952431384,-0.01359382638025533,0.00729619311274871,-0.009942803933689771,0.06626596647328113,0.012889117417181226,-0.05777885806395139
ANGPT1,-0.06853849347720764,-0.0016510660490098204,0.023431348645647606,0.032641644714206886,0.03000758749164198,0.07535982108290003,0.024118871304933343,-0.004591894140250498,0.011699266838562187,-0.002438475591117155,0.01718345863218192
PNOC,-0.014380993247947966,-0.012417384749714617,-0.015482068150438254,0.10271938122769857,0.0355754228848252,0.00764090983046973,,,-0.02112430417120651,-0.023545870492822234,0.03031676015074386
L1CAM,-0.046287400209984945,0.04199519291861346,0.08378445016932996,-0.026903110822153978,-0.010111460689822067,0.04193446373358998,-0.04984488665229106,0.05391602433725454,0.013061131707258204,0.09355157501301341,0.06773650335356911
APOA1,-0.0293149553020095,-0.028858327310800427,0.018716562595690663,0.017145354276788344,0.02416051854915783,0.06039611533518745,0.02193840579475162,-0.027246808518408574,0.07053028489936625,0.027008759582147854,-0.03509974826319969
PSEN1,-0.05972150500830135,0.013810273081290278,0.02948129815315814,0.032420994433541385,-0.031752905137579224,0.04213381638967291,0.01794171608536643,-0.006373412956927955,0.032243421773129395,-0.005608240259347601,0.014806595167430844
CALM2,-0.07753128691545419,0.013107063219457893,0.03372083890941819,0.008918244702186266,0.01724340622010183,-0.008087931797184596,0.03762502807743937,0.007247159878614383,0.012388026501395468,-0.03420229068549817,0.0723760898253539
CLEC2B,0.019919570233632066,-0.005892810919595919,-0.06026374168525899,0.008891451316526196,-0.003935251499100737,0.01747929231928444,-0.058750048111539915,-0.022558116123506052,0.04247821654487557,0.03812083802384274,-0.028240346925159646
NTNG1,-0.00842474645952245,-0.0012119437469871805,,0.05060088849394276,-0.048047766714112206,-0.05028565838198613,0.06834251539824834,0.07718148473046751,-0.04065982082276759,0.0554469476267869,-0.009724334905001823
LRIG1,-0.07200465232362194,0.05775308517449536,0.003792067773660549,-0.06009300818785685,-0.08315662451629245,-0.03342274641083834,0.05490834712349392,-0.10864237140644309,0.0031974081460488567,-0.05885357802584275,-0.027706028210557995
CPAMD8,-0.025476542296433976,,,0.07533038006596332,-0.030542931267486927,-0.015612960088282403,,0.01576956702443941,,-0.02390438908021587,0.14665881673621228
GHRL,-0.04736123317470657,0.04799148019784217,,-0.02707034306646567,0.07240465934470515,-0.03320316159530571,,-0.03972693387951255,-0.01927393425786366,-0.03281536622187432,-0.018137929211588143
NPY,-0.013735306337663653,-0.04875625767749229,0.023327255270498958,0.033442103701072416,0.022676185633943816,-0.016248515179587333,0.007312769470130986,0.10329445457685507,-0.0008717884749656497,0.02953123843212076,0.13963754788004953
MMP2,-0.045307283820733714,0.005473995804579121,0.11290685973388825,0.013557693393882304,-0.006228247859562508,0.03826765371045826,-0.062276231616856255,-0.06292013362267265,-0.0214198487452114,-0.008553032281591818,-0.004457809669948068
PPY,0.04943403435073816,,,,,,-0.04946434924164945,,0.03733694369840308,0.002522997329707585,0.03639152910359228
ALKAL2,-0.03333618718411962,-0.016726195863065382,,,0.03824038757450006,-0.017702499932059114,-0.05323536896684403,-0.019275277180279042,0.01828425513485384,0.058704573558939585,0.015252989105112509
CSF1,0.024896457080098404,0.006041101932158843,0.079497489704276,-0.04536243960266597,-0.008639883364395326,-9.250654289366867e-05,-0.08206745170298212,0.06537756726153926,0.04033227035730091,0.040934866532203094,-0.07433315426286655
SEMA4C,-0.0022375852944163926,-0.014546943838379048,0.10373805366147872,-0.02902298023393471,-0.054764351120398264,-0.015218370461929108,0.0014345499395086577,-0.006463307388725899,-0.005046262614919847,0.051766753482969365,0.020292059424566338
BMP8A,,,,,,,,,,0.06243773347517737,
ICAM2,-0.0638869732228874,-0.0072812284047343466,-0.0387649083110292,0.013173300175087466,0.0032802306875062332,-0.0006627968403694507,-0.034434001366404454,-0.09014760946857633,0.006616891058716804,0.005719975321566882,0.023477916870577688
SYTL3,-0.01798214600453518,0.04858447660920369,-0.0002996752118846684,0.029877447297303936,-0.021085880304595277,0.007476355816527267,0.06281657243807315,0.03904815245532692,-0.020695565896448324,0.05515348058782482,-0.005871095540889648
IL1A,-0.02097399825607505,-0.03337485414448327,0.04635318225679606,-0.019594178719043353,-0.02192914674584005,0.023812209345463343,0.05896386507018721,0.048605607609846266,-0.0284210768359607,0.02439013498286291,-0.016210206651069346
HLA-G,0.02446255453899255,,,,0.11328258225693152,,-0.01890614625999694,,-0.008305937252731614,,
PGF,-0.03291416170481551,0.048160735956080364,0.01101859256484051,-0.008400476049901877,0.04315849984526744,0.015709643280466774,-0.017465407215975184,-0.0552819791415038,-0.019293508542157393,0.05549110419193595,0.016133427275478843
LGALS8,-0.025708743914191402,0.011490192190893868,0.08062302702435667,0.024425387790006286,-0.03273642843951183,-0.010855634571568884,0.0010926536600624184,-0.05095874264269907,-0.004703587513698413,0.023636026073629374,0.008909809021511964
DKK3,-0.09203467123715976,-0.052427438341803044,-0.01690635599680502,0.03836601229939387,0.0114445092867907,-0.008139095107062604,0.0170758059836622,0.01926871730808855,-0.03246573587225668,0.004488161501274742,0.10254781851726616
COL16A1,-0.10147736888806082,-0.03811125508356569,0.11128910514932426,0.020389089802873808,-0.028292911831420645,0.03504876504120468,0.06700141865319889,-0.01953455340360072,0.006881547658998096,-0.0024230526732108306,0.0425934122912602
TPH1,-0.02008411809710322,,-0.03418019361095077,-0.015690520530546804,-0.012550633918684653,-0.01855987050747571,-0.035587023240007724,-0.03832214962197909,0.015796705323428938,0.03740548707634892,-0.0428395001601425
TNC,0.022465218770768156,0.058636708946339114,0.017630800835489145,-0.027893997629841107,-0.0725502377897483,0.015048273672457774,-0.08768728334721773,-0.0034366536397153085,0.01817358457964003,0.10763640039368637,-0.08677878154617938
TNFSF9,-0.035713916314780304,-0.02797001263673881,-0.038063992804351555,0.06254926711114642,0.0048728477305324735,-0.03155886375470662,0.012076160101525525,-0.021367605053159256,-0.02753720089926989,0.005522976514305336,-0.05144614122969633
C4A,,-0.01648291629676617,,,,,0.08812840896193222,-0.026907182136261962,-0.01800620776207402,0.032609611930136354,
CNTN2,-0.04450658075577278,0.08473859659220412,-0.025070986806495218,0.03545928785175873,-0.06035170545482238,-0.01328870572709375,0.07578825059082392,0.09765756097883437,0.04270947575555196,0.004977084155348705,0.05549512481916459
F7,-0.01959357087537698,,,,-0.010900261372491669,-0.015612951013507724,-0.020602599359525506,,-0.017818286341500185,,0.015117530278807521
LUM,-0.004728245816841784,-0.02430155524890164,0.0329465745612784,-0.05026601218155749,0.08355564851426898,0.011263089376906512,-0.013261101368269138,-0.08132880049274524,0.037947288542113204,0.020526343323911074,-0.009212888602061051
BTC,-0.01777604136125905,0.00027456774274359983,,0.02382464148217074,,,-0.014905256325552979,-0.02308737774331474,0.00434014506944086,-0.032887730915573114,-0.051815468894930675
APOC1,0.017637943046544695,-0.01063355890744939,-0.03630467498350547,0.06710137645423093,-0.027990426148682468,0.04219402243295598,-0.03248624511327304,-0.023864760883539286,-0.013812971067283205,-0.03308641169781571,0.04959207578718492
PKM,0.033704142799301326,-0.013488718783604636,-0.014620756212781668,-0.013457237816018567,-0.005798754745717578,-0.008081365070834911,-0.1210974296657225,-0.010335095835138938,0.015528322533335791,0.10066666351508953,-0.07463833354154065
TNF,-0.038325355355852284,0.07465314159058778,,-0.022349825461067327,0.05669749671317127,-0.02291394292679793,-0.014467022381085997,,,-0.03420466541957235,-0.01979433835702659
GNAS,-0.027202142943988726,0.015410386633699974,0.0438308881534383,-0.005654071143605869,0.05512966682830748,-0.006725795224138691,0.004006326425732965,0.006770618870341228,0.005706992435638775,-0.03738801000394372,0.026477681975240478
BMP8B,-0.012695083479806586,-0.007427555437121176,0.03444189667933933,-0.029269663817027874,-0.001050572951644223,0.01623012007486009,-0.01999398163576299,-0.03988642131151614,0.002620217000813042,0.0900530884139101,0.019768163245112796
LIPH,-0.020084113152550372,,-0.024527698943247772,,,,0.014810596316577843,,-0.028296226812957702,0.05420544101964765,0.05226946593461294
CCL28,-0.028250803469475463,,,,-0.023440686344661975,,,-0.0185992788591233,,-0.015900074596678228,-0.029947960538170833
PTPN11,-0.0031381978918798748,0.04691775600997524,-0.011646878536283031,-0.008584994873582547,-0.04088189696729823,0.00043042599782064736,0.014702124084939166,0.009180907774500367,-0.03610782102663412,0.04890520171786863,0.033258914909696555
ADAM12,0.03637990484955604,0.09675515105723964,0.12050321380148696,-0.026434407308281324,0.015190742740990268,-0.016010056411504506,-0.06393827436560419,-0.04059016571346725,-0.04987008021328786,0.03381792902654113,-0.05274536350260864
EPO,0.06352962501132411,,,0.06980858034136188,,,-0.01595119345071871,,-0.017047326011314576,0.05572624069949364,
EDN3,0.04368151503455993,-0.04375512165472837,0.0077253697342341415,-0.01724850723262216,0.10405782500118116,0.06995088365616113,-0.02890821815287847,0.004407940792316425,-0.02110947142628587,-0.030722454069302543,-0.03156348240604063
CCL22,,-0.0208383567556744,,,,,-0.018053315379671458,-0.023087378765072657,-0.014958286459017152,-0.026127921085736222,
CCL2,-0.03084462282141903,0.05643227591180438,-0.00750410388151331,-0.08236835487859467,0.018701893734605367,-0.01686915190130811,-0.09838921183378152,0.015373375376262821,0.07749068644862914,0.05464601709824948,-0.060617832218964864
DSCAM,-0.0031443100166335916,-0.004422867679878552,0.08641125078772598,-0.05268310818571642,0.0051823715326315,0.05025822175803714,0.0906169656641008,0.044863676758869625,0.005973798392790367,-0.009605697127375022,0.05638478225287999
GPHA2,0.037811066106706814,,,,,,,,,,
ANG,0.04167859588249077,0.04458290979460116,-0.024314440113579628,0.06232138265914034,-0.009573845821216216,0.03391553655047009,0.012828640935632832,0.029960529917731245,-0.019506540256123927,0.05861991983875315,-0.014991324307131671
FBLN2,-0.04383371516851463,0.005864296107097225,-0.03363317543302512,0.021077848684998214,-0.019292600733707612,0.08625845271081885,-0.03365371721412171,-0.02196528962979358,0.02972664756012836,-0.018467119209328076,-0.03574323732022274
VTN,-0.009601329917944587,,-0.028616107076534843,-0.01697500091919448,-0.012550629814616044,-0.026318341640045418,-0.018233305707641458,,-0.02207398630731755,-0.011954204505117073,-0.03208696187907818
VEGFA,0.060402966556851116,-0.01501809003456696,-0.052431872813213626,-0.0027544557855312965,0.03128623978959819,-0.014692838755117815,-0.10755460287054698,0.022511435973271883,0.01632175682679919,0.02286796968838054,-0.11774934096288281
F10,,-0.023785666228442897,,-0.01583796311458614,-0.021825260108876546,-0.02538699130355345,,-0.019974930560526575,-0.029524869569577148,0.09216027499816357,-0.006486197684467103
SERPINA1,0.012320033919498931,-0.02139617862197327,-0.02121562724372499,-0.07786304901598018,-0.009320378631779187,0.04786285623065937,-0.023790745010516836,0.035118352502211556,-0.03755661564735493,-0.012013387250824207,-0.020391572735680756
VWF,-0.0012843619067553812,-0.035469945589860864,-0.05072634447251643,0.0002645922934094571,0.05758717796967155,-0.004062493450258078,-0.006382272175813449,-0.1065707008504477,-0.02224932350813268,0.0029350444285267305,0.06866229062751183
GDNF,-0.019947339740675654,,0.059018391288133874,,-0.019535541937107496,,-0.04021492918770425,,0.007897442674957926,,
VASP,0.030236553855016224,0.044848454844268824,0.022066924776135706,-0.0627492614727159,0.024926607435868504,0.0419436021273253,-0.05286022576536806,-0.003528961561638575,0.0038449532723188917,0.10655678994679667,-0.051933707124888845
ADAM15,-0.0035269493214120226,-0.054719784939546656,0.043805918933891436,-0.02133933175276252,-0.005336338408053756,0.02552741947563103,-0.032612965086524545,-0.07220805306540741,-0.04000605059718911,-0.021769776280541043,-0.004692007930876
WNT2,-0.015192780575924922,,0.09350199452863217,-0.0136402998982624,0.053586335950693495,0.01313546194264019,-0.019785871946502498,,-0.002538026178292888,0.09938221191759157,-0.02541114166838845
CALCB,,-0.03014768631400414,0.005788541560523461,-0.02050405045255307,-0.012721405957120424,-0.01725885824269708,-0.017316256887416514,,0.0007329116469669945,,-0.030494406888739407
OLFM2,-0.04483535470678349,0.04562482380675572,-0.027090666956147456,-0.0174572077398565,0.032950957778777844,0.007981219669278158,0.01007100464376446,0.01287410866921962,0.0277275173531862,-0.01838239594904948,-0.03958701770658774
MFAP2,0.0013578453905227523,-0.00048262787895985283,,0.02593612754878229,-0.0314896532450814,0.02721483718444844,-0.006828971430571749,-0.055614805841396615,-0.011213358993962126,0.052452264100099205,0.0380956411916123
HLA-C,-0.016139157746172673,-0.03761945938741851,-0.03722570052742468,0.02799283625176703,-0.016113978901483285,0.026536412887714793,-0.05873952349497002,-0.008239699189920681,-0.018317289323742658,0.0011108991365955576,-0.025154709969507003
THBS1,-0.007280335410285883,0.013921326631171151,-0.0614323687373259,-0.062211957207368385,-0.03046310606559578,-0.01248684737344285,-0.019390592244601317,0.007301411406342038,-0.013327708897652791,0.06092978068600802,-0.014250747193324422
HSPA4,0.04844974606234197,0.042013640772627175,-0.024717535427340228,0.002744660538116675,-0.013606301368459977,0.014421772979948275,0.010872291774948781,0.07184196972333651,-0.017720327662567325,-0.010240677838053833,-0.060620628661430476
LMAN1,0.024583264695848435,-0.0028956971238676744,-0.04004280766268209,-0.003476325922704805,-0.020219533322114756,-0.004285237462832529,-0.08880066187481889,0.012024138300451308,0.002973900241784855,0.0202041364245978,-0.06743068292734532
LYPD3,0.03895434910057082,-0.019208628267070097,-0.0018271461722767343,-0.01697500237975089,-0.015773602979659275,0.0016768235139729526,0.019627163529933794,,-0.02715098659245674,-0.03506431779152689,0.042103893612263875
APOE,-0.06245252720263051,0.021054789309582128,-0.044509970637145416,-0.07010628971230223,-0.05883201658312931,-0.0011869866573847407,0.026856172004900983,0.07958985318464645,-0.040170959571847686,-0.04620337030134691,0.05855058242953479
SOSTDC1,-0.037377407485834555,,,-0.021192044470892343,0.019639638572978096,0.009163996366446455,-0.03294539862542972,,0.03975669700793875,-0.02819721379316285,0.030787511594261876
ANXA1,0.019538734449921668,0.0070321901067801045,-0.016821602749661376,-0.025812773283312863,0.015462130631927659,0.004880291445492955,-0.10911266180854282,-0.030659594447733956,0.025645421727462495,-0.06951400463915186,-0.11391200943077721
WNT2B,-0.0066374332434896415,-0.027056069369783945,0.028651461675455476,0.03750660508309486,0.01561930231096107,-0.021612416396582814,0.019269561873220206,-0.03687975485082941,0.02350599802971057,0.03890596445188592,0.07050127129523241
AMH,0.01785154341996326,0.04995752577493525,-0.003840124535567892,-0.021078735499162574,-0.02284612921418569,-0.013844660029035295,-0.022428536150190262,-0.018599276487319894,-0.04549743062443719,0.05601885074058494,0.022928803816991666
GDF10,-0.008361868398703023,-0.02161002099773339,,-0.023358357502458082,0.014971230807675245,0.027731472604186746,-0.024596834191031796,-0.0022048599570406863,0.09087092615034638,0.014504280316656994,-0.03191326365559594
EFNB3,-0.04536353917058981,0.030461686145043843,-0.004716305448311587,0.015205816740885955,-0.018856264894275374,0.07281573583534338,-0.03782427683693046,-0.03542083293089913,0.025520619300137593,-0.008049840787853254,0.09668565575845212
LTB,-0.021539613385333202,-0.02053689980586433,,0.05238176016383383,-0.013056608749541222,-0.02824420455522956,0.04851079763061973,0.007742808184115565,0.00809399137364485,0.010977326599770071,-0.03963411774515749
ANGPT2,-0.017966963728339183,0.04809742765852548,-0.04098385265595818,0.008875885069101901,0.011913198205631035,0.002725651324647474,-0.04928682441379688,-0.07698229626164559,0.04435710160447143,0.05660498179598845,0.02668943398591531
NRTN,,,,,,,,0.02126700348340647,-0.015179420610626899,,
ADAM17,0.05917007917580272,0.00845312702024335,0.020055216923618422,0.004608990117275554,-0.0028101502350533964,-0.002940568046735335,-0.05787965759641833,-0.027077668994237136,0.01973403679216984,0.04550837223146158,0.022005698206716977
LRPAP1,-0.018941399414299284,-0.017673620099286736,0.0005738077531943962,0.00992484707713975,-0.003324935526564382,-0.0078000381064982395,0.059234098608803305,-0.09075598871171879,-0.027523098769975315,-0.03263223771437177,0.027203428491387124
NID1,-0.01483302083050369,0.09623761873541863,-0.01647528792414968,-0.009260195147878746,0.006731532140127165,0.06909333725010029,-0.0590048188755217,-0.06612989322016993,0.006316408592945007,0.0473552568691861,0.06298719084431154
MST1,0.0024899462021774634,0.04209004954228085,0.037955134501577,0.01964074684966397,0.006650335697481459,0.009897772515419852,-0.01782318563551216,0.03304768544708981,-0.018611960363943487,0.08058897511666768,-0.03126809765063388
IL13,,,,,,-0.017482010520298005,,,,,
DCN,-0.021603484295523764,0.056953763151329766,-0.0059917954921761265,-0.008042321350645398,0.03276850383477506,0.012428704950146816,-0.05063582942221155,-0.06100838717667884,0.018490625644941843,-0.03929477423412083,0.015866832696917108
IGFL2,,,,,,,,,,0.11370980818839745,
COL7A1,0.0175881580589782,-0.013346163397851378,0.010049127980316205,-0.0045255963167474995,-0.006685692901863617,0.0034464421706501052,-0.052939139853896186,-0.04911246923388868,0.040535944342429,0.04114316109746781,0.048836779002344385
CALR,0.044690623247821956,0.0059173728050653275,-0.0017138918213408828,-0.0035046631661571123,-0.02460932789493635,0.04278239647381804,-0.1373322155148761,-0.046314597945762266,-0.012958487008692367,0.005868356201245828,-0.09939875268473476
PIGA,-0.06899279955342524,0.011709625849143103,0.027870418606561004,0.012187183437603642,-0.014601618433145093,0.0009238622753297088,0.044663277824753767,-0.0004943999853588962,-0.03185245973528796,0.011286997844062875,0.12049431954346193
CD200,-0.030801440204553544,0.01697461696240203,0.04682748804854899,0.007073542728388447,0.009357895488067314,0.06726103047654863,-0.0027051511118115937,-0.01780136783940747,0.08082055330592695,0.015378360713990444,0.06312218560001033
GRP,-0.03727428529861576,-0.0009610240377706749,,,0.16094221990422192,,,0.013017542242764834,-0.016649343328019015,0.020839883419750863,-0.029578958145895184
CDH1,-0.01994913944017248,0.0861595908794674,,,-0.019649805410213265,0.020834605836395008,-0.015494641041925855,-0.035804414424955654,-0.012429076778959887,-0.03402069309754296,0.00704638851641558
LPL,-0.031764709668747095,0.07379286394401822,0.03976081011362707,0.011760839439009893,0.008881784994369842,0.05336112386516214,0.09242366232965035,0.0002101504479074133,-0.03456333265079909,-0.030467312098963074,-0.013193993370145178
SEMA5A,0.03578071475978564,0.06036139595642536,0.09453989853080336,-0.05907155510089568,-0.04408400361611628,0.00964975131059975,0.1266779419747189,-0.03478299546645854,-0.016717330109802846,-0.031226587478796506,0.030372339497249497
SEMA7A,-0.01966673940725685,-0.009261768625390729,0.06189809548636575,0.0175415808874463,-0.015332312614360516,0.005009849519080311,0.011000697134072113,-0.05207435942985502,0.0238156397987241,0.1148716223021091,0.010162813324826565
SEMA4G,-0.03579336619376849,0.0032012520852184286,0.04139978563145338,-0.03902680073046941,0.04053998097619119,-0.031029336368251642,0.0211772653017038,-0.038508124933339084,0.06333821394420623,-0.03315888069775223,-0.030521723192571876
SEMA3B,-0.005481106285375802,-0.0027888464964369434,0.048704581804933866,-0.04137495412817796,-0.043424777317511,0.005653415160347226,-0.04320918845567154,0.05717354661847605,-0.003352609088561221,0.00425147776838614,0.0022976693353669356
RPH3A,-0.018862675126250235,0.01669590689869436,0.0183621948588763,0.0724703170539305,0.0058562078289798635,0.0021545946467517786,0.03518017601901451,-0.042240942342998,-0.019163891533132645,0.0018656490450720362,0.03979139411638334
JAG2,0.009320841165299703,0.09817239796075067,-0.0026707502782156553,0.019733639302448532,0.0630322121851519,-0.0014132682928529774,-0.04936033185588471,-0.06845962289805954,0.040804937037408034,0.04235906033077333,0.049276880206269934
