,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.05015367261972191,0.006399242302116262,0.02747639116695691,-0.013513260381744472,-0.005901428378110345,0.02563815563781621,0.09135202557451953,0.11397800674110159,-0.07018112141039179,0.005776618027906963,0.04879711048670479,-0.013169459927577147,0.038899113825471926,0.01791789077185937,-0.034462913928399244,-0.004152743817636003,-0.004542361655037129,0.09517995290262257
QDPR,0.00041435473638419063,-0.02394729405262674,-0.03415804349627356,0.04505439615407157,-0.027459545387198345,0.018660527114620726,-0.0018604375816586578,-0.14142710357425556,-0.015971277593067015,-0.04230995126636164,0.002363480075537956,-0.04289896662479559,0.00951688275126199,0.021257285332893755,-0.09193527756331661,0.0022866858268322608,0.015444800806129979,-0.11952193077685414
POMC,-0.014921607125573251,0.06449465271079384,-0.02718621632867468,,0.03646234959482474,-0.027053949433423784,-0.0010985683880091637,-0.00898785474477801,-0.0172973320510281,0.014598801804751923,-0.05165292257356425,-0.001344381259582445,-0.009675778211316603,0.04964821937856193,-0.056531143271591394,-0.033351192767035506,-0.007058149610414225,0.07446551047134892
CCL18,-0.02462291435007579,-0.007811492424855665,,,,,,,,0.004698251261328672,,-0.020541338841151387,0.031943637541189625,0.03087624363564796,,0.034622600751273,,
CCL17,,,,,-0.014508264404828261,,,,0.0985729811746182,,,,-0.024542811387540095,-0.0019128358885748228,-0.009002661107192873,,0.02090444482266469,
VEGFD,0.006020574067505181,-0.00747976990729046,-0.021914629631071242,,-0.019761094684020993,-0.02084458583531507,,0.016488454955403967,0.008564901340167281,-0.019128436605514637,-0.017448718598203183,,,0.12248928526932101,-0.03817621176098933,,,
TNFSF13,,0.012221001154452904,,,0.03205966047441162,,-0.01604907509609156,,,,,,0.011806763575443786,0.011615684725965292,0.03994939418294658,-0.015997354241789417,-0.00644586347669255,0.07746731009968161
WNT5A,0.027360529477594087,-0.01864835507628255,0.03388790563655857,0.046421633440489024,-0.03171786196454108,0.010133034518758337,0.01648779639559527,0.11597288159054366,-0.0006136560135402937,-0.022594769364366916,-0.04906633759333563,0.01265112092755406,-0.004407515970923664,0.0437489935565645,0.044534094671930514,-0.005740760746997623,0.0006835905119129018,0.009276922139063028
CXCL8,-0.12404465265432492,0.05331137798974324,-0.020519560265011907,-0.08484059899948808,0.04263428218179463,0.01897784892622353,0.024884904618720637,0.01802327251130977,0.029899130010696197,0.09426906947428682,-0.09077377040978368,-0.015582538890590358,0.022194331163159497,-0.08471684723973477,-0.030058469884550333,-0.026641564367884826,0.01234856972045762,-0.02542593269434277
GRN,-0.02501657270321056,0.032164799010787,-0.007919764604994509,0.027217616840698056,0.023312313923837084,0.01271298146620533,0.0970128865727229,0.11378888991680777,0.025468997724941596,0.04702532289343628,-0.00937709502359677,-0.010691122442170646,-0.04451055128357242,0.01248282198515669,0.08598839200561227,-0.011438777341552594,0.028267444117177132,0.07122415373714004
MIA,0.07305783646094266,-0.024030470904420138,-0.019489339041949192,0.04128920457847397,-0.015599547969925725,0.005327375625208108,0.03459238567565249,0.07042570380587931,0.08000070026845829,0.003032029097940602,-0.03539100854961712,-0.029873603837770758,0.008526731075135921,0.0703867910168579,0.017156821035517935,0.002426049568099388,0.03962780023959285,0.03406683626046754
COL4A4,0.07234337859154148,0.03591442218882522,0.006958260901564219,0.03824081158510994,0.0393946005669253,-0.03266946891548638,0.008687463159225159,0.06147401357517322,-0.004908496775957145,,-0.03257770436852876,-0.025970670503736866,-0.001938060686040656,-0.041559573319819076,-0.016587956790292742,0.030072339282784702,0.02885624789905012,-0.021417336466138887
TAC1,-0.016072313904662607,0.016585921826311457,-0.024558089330308765,0.0817598225355341,-0.011005238951482133,0.059250301707130214,-0.09187336887345916,-0.08212805171157488,-0.005934708224301337,,,,,,,0.01764991849590048,-0.026499307612892518,-0.040410963045226525
RARRES2,0.010697365663960848,-0.046136320567466756,0.045150918744552716,0.06146252774746836,-0.027717309280546706,-0.04081266483575094,0.06891869688161875,0.1658276141912886,-0.011948514115663436,0.13685856729232543,-0.05567848208138956,0.05158645165217343,0.011654094271441165,0.004986770807362841,-0.004524424652081412,0.025261854467057913,-0.01427423593579652,-0.004158733452601862
FGF7,0.03737215027497156,,-0.02473471172751243,0.012986314658160783,-0.009310545791820604,0.09596557699680827,0.1120708188617435,0.0014885318435348689,0.01616393646583717,-0.03109478675645033,-0.012341285889702897,0.043212783260553056,-0.017789577568235918,-0.0038819160841453253,0.024529386236590355,-0.008713831372883772,0.03567980292156111,0.04281944556304589
EFNA2,,,,,,,,,,,,,,-0.024669416528926003,,,,
HBEGF,0.010805537227147286,0.06451127778208726,-0.010433151861615223,-0.04282133799208003,0.019015526000507033,-0.029974674496007044,0.04444567595684991,0.09643506129425608,0.00903501633252014,0.016181622898207834,-0.048496202962419035,0.004464880459783266,-0.0453651602686782,0.01896085162302965,-0.02774063774988864,-0.006561795444927618,0.09924248199063399,0.15576034005597453
CSF3,-0.01975959848753459,,,-0.030706492300106844,0.08176296496410129,0.08063198221481438,,-0.020760689067543008,,-0.014767646805384308,,,0.014147891844468742,0.03426051683699408,,0.03734242717120424,-0.02122291736675917,-0.019453588559993164
PI3,-0.05374544230760432,0.06459743593377641,,0.01168419735713808,-0.0032682657365270804,0.012402452035103423,,0.08985615770191921,,,,,-0.004118213134504907,-0.03729151742727147,0.03796745990992905,0.004615984880067825,-0.00014202563790511208,0.05743180724848011
PCSK1N,-0.04924504653220577,0.015410287883421789,-0.0662126356543968,0.10010003186696546,-0.01569051259447742,-0.012916091232314459,-0.035321729131201206,-0.028907668712603307,0.026399491218053343,0.035068261379275864,0.04628713173755798,-0.005774576945315967,0.07047567670031626,0.030544565903594594,-0.015714684681584906,0.07424874874652469,-0.0015134449022501124,-0.014797115294003783
NTS,,,,,,-0.031725346031132376,0.05907121211811174,0.03609594277999131,0.06614471185312952,,,,0.10150682306780824,-0.0027087833879272196,,0.016472743647767286,-0.018413461775463772,
SFRP1,0.08733982551950822,0.0626933046800116,-0.002778485120564089,,0.06700182533649301,-0.023780062638840124,0.04516820970518418,0.041871702179217436,-0.019162569055985384,0.0011554901179415184,0.008999174785254409,-0.01850637765637886,0.011151004656027428,0.050802873663492086,-0.018625548531061204,0.015420615911674257,0.02466126291985507,-0.013489071809156884
CXCL13,,,-0.01892609842326075,-0.022296546687786477,,-0.023566345760363008,,,,0.04669004537746502,,,-0.021821513137814958,0.05141238459141291,,0.042337576279269186,,-0.002230035910108949
MICA,0.004823022592650305,0.04175913386456119,0.00819826541016112,7.128126239599513e-05,0.0027149429102324442,-0.049410499872208,0.027467853404428387,0.06213041214710597,0.03739470132039354,0.05229300346022903,0.008353132979700199,0.023812209915163002,0.006967877400262379,0.060373651096893036,0.14272727101096455,-0.006535232441048315,0.0693383075393569,0.02403478193478244
TG,0.02930872679887745,-0.033440862250579476,-0.020805343809614338,,0.017906766094956506,-0.006086356860133856,-0.02151683961137761,0.05260941347534807,-0.0187311307569127,0.03297650065422481,-0.04972405654737943,-0.03344610215437987,0.06259443747811862,-0.015306553332656106,,-0.006435944529377428,0.09854075944066237,0.0390171248096303
ADA,0.0022026195115607016,0.04611916617070182,0.015125894791298248,-0.022326512917824008,0.049141590606572465,-0.06022963695312902,-0.03295955758152278,0.06534686133994169,-0.010947736700268815,0.011533794246952436,0.020659455089257796,0.09222449906133012,-0.07132779666916333,-0.0002478677822736372,0.06254655563826471,0.04520239267896565,0.054122012085198894,0.036514733118607985
LAMC3,-0.056340140357666935,0.05395773401416177,-0.019031928003417298,0.016109765616093695,0.01049176751941501,-0.010801837814635711,0.05471083666147418,0.11719144085214205,-0.03214355213098267,0.010082639744842841,0.022118749432545805,0.08734248246963147,-0.00529538591077484,0.09422791282376912,0.033672416116080864,0.027889509367762803,-0.04413913987710695,0.09143328032763169
CCL7,,0.02842104057316531,,,0.004188415850111883,0.10043564492532982,,,,,,,-0.036784017136635545,,,,-0.0026689362823957403,-0.0644955858449273
NGF,-0.026137931105239393,0.011390819353772686,,,0.06785183433965666,0.12805583139222626,-0.020532836171935336,,,-0.01846262118103711,-0.039619960660401486,0.014987906648589509,-0.010702772756800745,-0.024337818067309013,,0.048525009107863476,-0.04078563051301408,0.07818344791155028
TNFSF15,-0.032335882880017174,,,,-0.012991432113540029,-0.023133413207264097,-0.010429664970527294,,,-0.018300383386209623,-0.006956132739188746,-0.03082840275858437,-0.02409876404397449,,,-0.023215292494623865,-0.015082593669934686,0.060333208424288305
HMGB1,-0.06824214421646704,-0.06844847046390337,0.03726661111453414,-0.01181168024071044,-0.0338241370946769,0.03232728659751266,0.022093316037358545,0.12364658507315514,-0.08122670672817997,0.020638102024242384,-0.030270073152149198,-0.07441217875254706,0.0241071753342219,-0.03700196277567933,-0.08990636027312983,-0.020925017292609666,-0.005832016185942182,0.05144224749239995
ITGB3BP,0.03997762824383752,-0.015707870465635036,-0.013294573082535576,-0.02697191746256252,-0.0056721211048279836,-0.006414404600128124,0.05648664890828335,0.0970472985476404,-0.011579911454906208,-0.019987786352489517,0.012744182648394836,0.05353983122269726,-0.043036820981861686,0.036192099804843156,-0.008862183311582481,0.016791821337722043,0.05194747934221106,-0.013754393907312477
AANAT,0.00612946729804624,-0.007862004677116603,,,-0.00847950543493729,-0.02084458881099717,,-0.018726703363042215,-0.016845015354760462,,,-0.021394665457783308,-0.03226996218834808,0.08125844241677019,0.004930576835867604,,0.04772159064244952,0.005583488742239023
RELN,0.03854071533837736,0.024676550394934302,-0.027107795377142578,-0.03458020205404489,0.001313212345580991,-0.011683737214904481,-0.029290934303594845,-0.05495002335847816,-0.03708728622219376,,-0.04678749207853869,,,,-0.055992646184060774,-0.028041557438213602,,0.013656989501981607
IL15,-0.0459648993508718,0.05569215397044334,-0.026505689710243568,,-0.021790108355275166,-0.02721498720699479,-0.017740148057703173,0.060595704506018706,0.02384744415923689,0.05670689912424587,0.11503721587530388,-0.036166355648382255,-0.02717303721911778,0.11871889141074951,0.08277417307602736,-0.04908644345237228,-0.052055263267279724,0.024858288717853547
UTS2,,,,,,,,0.17670125890235427,,,,,-0.011499566688787358,,,,,
BSG,0.15978958924714862,-0.0033352158338211487,0.015283455532643016,-0.056282285706165086,0.0050113857947836574,-0.06846287438936234,0.05120140008748033,0.007960720048838127,0.03769378427489485,0.03254026200348033,0.09431454959015484,0.056297837782985964,0.037051853939561646,0.042404278997445956,0.11337409587011384,-0.0027119036860556315,0.021603223666113485,0.11590881441090034
ADAMTS3,0.06570868405236441,0.0034163164031414898,-0.018818237079909518,,0.039779204253430026,0.006629144405273728,-0.028574246519501707,0.12994320607454696,0.0002869993776301767,-0.0016157778830861143,,-0.02561793381846696,-0.0371873198225292,-0.0075543212472301245,0.03163767371175259,0.027018136703929385,0.05043397303363666,0.1297090822794418
CD34,0.01240297048278165,0.01803607353498734,0.04029076446864411,0.013636401473965208,-0.010278551937736025,0.015610862986087158,-0.02496774139075083,0.133668105556783,-0.04007291629064125,0.07839281513698859,0.035535036129427044,0.02691421592383568,0.021305385662405616,0.07298438156672152,0.07210295776755095,0.007019957707273918,0.061013285568946876,0.07584154006252407
CCL23,,,,,,,,0.10698184245947302,,,,,,,,,,
PLAT,0.0147073856089236,0.018649468770052753,0.017626276128479838,0.04204461753391791,-0.06670061224664667,0.006889299099633366,0.09788195444367428,0.10316331001544976,0.020676464023983,0.04603495925973253,0.0527217408617037,-0.02472464176606225,0.08511032509241337,0.04803383766355951,0.07141014693995805,0.029584563926569895,0.043379773370531144,0.14092286290326908
NTF3,,,,,,,,,,-0.038980901993750164,,,0.060153776086374705,0.032200907833509124,,-0.05041103348363692,,
LTA,,,0.047455013368614164,,-0.017873117948926508,,,,0.1179037792087602,,,,,,,,-0.01844838704052208,
CKLF,0.020108833560141457,0.01120885127084663,-0.0034210067335616727,0.021224478876513114,-0.01323608687908803,-0.025009876278647022,0.09446718026530204,0.15580269142438313,0.020817940216363788,0.08062246845583172,0.035675843395901415,0.005265510396082639,0.049693961650318405,0.06500987826096258,0.043830106359298335,0.022561159812279487,0.013457680051272111,0.038852609895372286
APELA,,,,,,,,,,0.06813764947100717,,,,,,,,
CD24,0.025286908692245265,-0.00664825850284981,0.053839341906889146,0.04251111398198161,0.027204960515689564,-0.031782794172347854,0.07261513434282171,0.09582325816844621,-0.02665039735691293,-0.07986604492727623,0.12393165986663256,-0.02793639066871661,-0.023431443296691026,0.002523003407247087,0.008364658758679705,-0.0545950621104975,0.021261290496305672,0.0575190979622181
HSP90AA1,0.00835866447252997,-0.00210956393903699,0.026088882815344133,-0.07304553878438484,0.015545634760769885,-0.007183023495724317,-0.12063650256731717,-0.128299176239222,-0.0008273003505749279,-0.02996174598358272,0.002104195963213744,0.019632712508226034,0.02503776834776148,-0.09602608089361596,-0.06046258038146801,-0.01214861409476798,-0.0956246877979701,0.002869390750103335
BMP4,-0.0052054967227378,0.03650940747026061,-0.01621923105241854,-0.06104223835022561,4.4265168731586073e-05,-0.0018847073581315693,0.07094481572143226,0.04747758037775795,0.03959041676267989,-0.008404247508230753,-0.043094243607401016,-0.040621992526035045,-0.043892088580000425,0.00260867550000174,0.07616234311516114,0.04843205033641678,0.09923305287644217,0.004221359856869052
SCGB3A1,,-0.01715414778702634,,-0.03282220369157184,,0.004393965394169133,0.13026105948154107,,,0.005987088109838842,-0.04464145895038017,,-0.04075472153910921,0.006473004685086763,,0.07495747684988541,-0.01975436382294371,0.01954047210535226
IGFBP4,0.010196520529134511,0.00924923229010804,0.0469515751283302,0.05756695019110135,-0.035822959301608344,0.010079720382438763,0.04901795259708474,0.1197205356618175,0.049356640157329684,0.001344428856895273,-0.0578211004753586,-0.026142624162650348,-0.03233518656451193,0.0668930267062243,0.035042173719978316,0.013968868322631039,0.03287528490289246,0.09798829146916153
RSPO4,-0.031930162604417285,,0.026886096355205336,,-0.028576018658097144,0.03769741168602739,,,-0.01886892433946927,,0.03104477309229604,,,,,-0.03246794702247913,0.09262221478138495,0.0860806184536893
LEFTY2,0.008787510924319304,-0.003401228877338985,0.005636364162129754,0.04722872823241455,0.03958923460814633,-0.004197763478683785,0.01298734743160192,0.15666619250916733,0.038600242585143545,0.11284041273345186,,-0.02734056926072397,-0.03122546508800859,0.08718070952369075,0.10285380034980511,0.029619068217908745,0.10805079067164523,0.11077844014758732
PF4,,-0.038731442724601155,-0.013917716235501778,,-0.003710832090865492,,,,,,,,,0.0677231802159186,,,0.02010219927693927,-0.042316072396370856
ANGPTL2,-0.02168091395114066,0.03036583688177501,0.00393547593046391,0.05382612987829032,-0.015789079305878324,-0.0701064805376108,0.14163746400853194,0.14677399249992995,-0.009884237434725749,-0.08431209096600059,-0.10205513901944148,0.011153537490761407,0.02036943363051471,0.07390053563652037,-0.01777881645021931,-0.04403031061856635,0.054777286755387185,0.09516430521148432
LRIG2,0.0017337357247691578,0.03255812709893758,0.04239745102676863,0.02394706729995404,0.03735361252698264,-0.016773057264406116,0.1038933682225528,0.029428836482795814,-0.012731216994502624,-0.02604697691834443,-0.07903753292643674,0.07054665484407392,-0.032036701850922195,0.021126783604559895,0.0052973823829732735,0.043532009925056896,0.051205799869478444,0.06123736958282315
ICOSLG,0.09286241601366486,0.031453542727601744,0.031292372313395156,-0.05880370803418366,0.043163874782539996,0.019493676833909786,0.0570329554993125,0.007838699060975791,-0.01246111781947964,-0.006244777437346922,-0.06095736521315108,0.007748527096313972,0.012523219067054923,0.09276763609875222,0.041413124725184054,0.04700212604943161,0.016597742644624953,0.10309197710879231
WIF1,-0.035958100070481835,-0.014877495774393002,,0.016388690903205962,,-0.03457638815931054,-0.08449198384542941,-0.05906629636528293,-0.01456070198941604,,,,,,,-0.01679962276447923,,-0.023121077602036418
NPPC,0.06992380498403733,-0.018387862154409976,,-0.014983904816229434,0.059633633465067504,0.0789270700493048,-0.026349448135531233,0.029468423871931063,-0.02840330311116098,,-0.02736549083094333,0.19710780284230442,0.014308638080919107,-0.002108626396517735,0.06814882747164282,-0.04155294139823386,,-0.012906397851267553
LYZ,0.011833814371395432,0.001804019268003509,0.051991302528397274,0.026465485376393327,0.027963785362628328,0.029902583923383477,0.02127272223085851,0.13001897462917172,-0.04370209135859518,0.04904808391854276,0.004700936882590192,0.023379201370547123,-0.002075064954847409,0.010979630282863561,0.0014180598663428954,0.032764466124087954,-0.005949243972940325,0.04282140977904007
EREG,,,,-0.04139009036077608,,0.056395686555917736,,,,0.006741602316581067,,,0.05954324779821928,0.06201079361411867,,0.05027017612936386,0.0493695396900671,-0.03762841005992822
SPTAN1,-0.02467391052143588,-0.012974843406787607,-0.05973235647588931,0.08248941697804549,-0.07535337979240185,-0.05951031375038466,-0.03061592417191577,-0.03595785161780044,-0.015357076636869122,0.007535710648863466,0.043507627903474705,0.061780980676785,0.059455046712631916,-0.015995403182373708,-0.00923705533504919,-0.007321517067974438,-0.05622773427465458,-0.09759081131629288
PTH2,,,,,,,,,,,,,,,,-0.029260615093658907,,
LIPC,-0.06696819812441861,0.042801337417833804,-0.005532626697381688,,-0.034678472923517126,-0.0011410204360496172,-0.027510420826206,0.07210979338117461,-0.009726750031878449,0.06994016886556303,-0.008578183305718155,0.005943450977671907,,,0.07320296188285307,,0.014515287213087522,-0.008546171895509797
COL8A1,-0.02237018056117445,0.027718786543803955,-0.013896340089317998,-0.03833761604296352,0.03579703729847896,-0.011412283199681614,0.09254225171376274,0.061084005723676865,0.019070184722678452,0.019800833825829343,0.02732033511290034,-0.022416461628367558,-0.0019096096625311914,0.08979645238182658,0.0870358279563454,-0.012917608177973008,0.09715549687885265,0.1354698745480702
GSTM2,0.0981918072765029,-0.029099548128867458,0.0011964920726600665,0.09175681556125369,0.009745344797099584,0.018539858343098525,0.009981130803570989,0.04753689800125209,0.04673410167077248,0.05297517582762012,0.014647247144178558,0.01085820494956696,0.10298052602827573,0.055503956286765466,-0.04026073714715171,-0.04612449345230319,0.08063631244316898,0.06612011266094847
SPX,-0.05545592643558338,-0.037225038510267955,-0.031142980886495673,,-0.007698388567851955,-0.04247389170275725,0.006885641936394067,-0.05413788060947274,0.05618218044451341,,,0.07287524340388288,-0.002180021798307231,0.10321741618219094,-0.051670685109534036,0.0025855184393886827,-0.029213627488603826,-0.04326807939131865
MFGE8,0.011854238965232126,0.056376951933096636,-0.006983569621311647,-0.009108721935882103,-0.006804878143902215,-0.0033795910357309563,0.04806163389696661,0.03774072655645852,0.03485690495377235,0.012691470827494363,0.049096590643594513,0.003894848885210097,-0.01629142488101527,0.00040874764551200143,0.05845348857926372,-0.04147370340715517,0.005557965696307303,0.10267661927570565
TGFA,0.07916864358145685,0.008500737816624826,0.007481666139808821,-0.05574144773559782,0.012845375235413169,0.002008417074890621,0.042722002652381914,0.0600275785728127,0.05662884333446516,0.04071638345115617,-0.06097511988775038,0.023150359970581562,-0.026480630898610465,-0.00619077241076828,-0.0679090330249213,0.011663779570347128,0.08190959921455575,0.023070732373501865
SLIT2,-0.06470863141860338,0.07374191657025929,-0.017880206978538846,0.06318194841735167,0.03340012902464944,0.0036704844235567274,-0.05050197603252429,-0.05576510146329251,-0.048556674339288834,-0.0400751472957714,-0.00532467794643092,-0.02897156192533308,0.03892668997059715,0.019799646525529544,-0.014808780872248711,0.016398502489923295,0.013604379640548347,0.09947582473383186
PLTP,0.0005168817888422109,-0.024331534590372413,-0.0632586198763235,0.08287950622724138,-0.037934644108250454,0.05515730802688514,0.08894497909205225,0.10103533106055705,0.006499988128050445,-0.012030205050500987,0.08971175200160647,0.10933845486108888,0.01511649149130001,0.01201254528958674,0.11118274795531383,0.014686635122337692,-0.0784276666846892,0.050450780766621676
APOD,-0.04856768790380132,-0.020612833454021866,-0.003135033266204753,0.0731215431165512,-0.027415572254805152,-0.024435963371309516,-0.01492943715569799,0.05598202735568913,-0.027990862786212344,0.007764862261139035,-0.03060809938631903,-0.0053530693149403605,0.006132146163511848,0.07181882548072402,-0.1330393370465617,-5.4226485762481894e-05,-0.18339940285524978,-0.12661169589558116
B2M,-0.1053476197546984,0.06361780063537761,0.02448023751285129,0.08099823996359487,0.0026986037013311233,0.019488681171183044,0.07715196493135627,0.17559951460724935,0.014198955924426588,0.09096429313582946,-0.009612099512849375,-0.008131238219765436,0.020605358026685235,0.09177908453464331,0.11441100262707062,0.07049159158125705,0.007016794563057711,0.04017435755986999
OMG,-0.03429191407447708,-0.05519538584288791,0.02998502323810069,0.06940752730534153,-0.029567430463046177,-0.024035853740376124,-0.05873476547174301,-0.04988799526028621,-0.023629345744254293,-0.015323543432428121,0.016177655487854478,-0.008888971667593316,-0.015146129531693404,0.05285091869552721,-0.07038607281240701,-0.00106983588230342,-0.014889887640566148,-0.06647837212234702
CXCL3,-0.05542111566616359,0.015501493754190548,-0.028613500056008333,-0.03776531737107904,0.05833095136850251,0.058313474315550326,,-0.008810295070311641,0.015379463787330124,0.047657287384833685,,,0.01339165446554093,0.06857630377592987,0.032015769223092565,0.02593155021398418,-0.046128516897393966,0.036823418844472995
CXCL10,-0.10735364436953515,0.03657798485342601,-0.018754752938977756,,0.0544724615463726,-0.04266231382871514,-0.02424877264931281,0.1481566597392467,-0.02000019108315328,-0.020879897691444316,-0.053695591849786076,-0.03455544694833577,0.02107370437937128,0.08926619262047254,0.04608368089740424,0.11871154695770603,0.0074539470152209086,0.05547145741632885
RSPO3,,0.01161783101581351,,0.03865567191627131,-0.022409911975609032,-0.02773805362404507,-0.008475163658095084,-0.030750239893875094,-0.028498657913272444,,,,0.033480710554821304,0.014726849603769826,,0.08000348707857045,-0.022568804832099,-0.021292224283150273
CORT,0.13995011504404783,-0.04612250879552336,-0.02485615986289404,0.011378077083192023,0.0047039747451325725,0.025161115038508458,-0.011293019119957478,-0.023876262728082277,-0.0008048087771308282,,,,-0.041943513957099936,-0.023661501062327363,,-0.003846588330900762,,
NCAN,-0.004744131304999932,-0.017309223613111328,0.005932628965521543,0.01494090670230652,-0.09747789218158108,-0.002614836259716777,0.06817336286413997,0.11393606715215698,-0.04563322424968218,,-0.10513949912606474,0.07328023317645155,0.016913469620549237,0.020010995130821302,0.03221665622575614,-0.0023103058600403986,-0.08863153628093082,-0.0073049736761170445
PRG4,0.057343572546718916,0.04798763379416373,,0.07298324015762525,0.029929179868561556,-0.019860346810088695,,-0.012302586183698661,-0.02411373623804233,,,,0.0042172275592122135,0.27326582350719486,,0.005957641439667113,0.008822309410980582,0.038687446763508694
ZG16B,,0.00968117889014421,0.0023620129598488386,,-0.02567019915099661,,,0.025077978696225082,-0.012891047715399692,0.015231132710214767,,0.03567567993232816,,,,,0.017394152236442733,-0.03609994968252067
TGM2,-0.05104014467016243,0.05296045600912788,-0.031206859385745273,-0.01297036357650722,-0.030973787864104107,0.0014830226817129856,-0.0036468856112145858,0.07157563014220088,0.0017586349875495088,-0.01214740829053137,0.008463592313948075,-0.04541478482796002,-0.006719883361889683,0.05132963179980887,0.04721981539516823,0.09880026060156195,0.027254050812567467,0.057963811732341296
VEGFC,0.07043706368055774,0.012672600545051295,-0.0066426038419382495,0.047914494176666635,0.012922685227922072,0.0686708425406512,-0.0039043952469175838,0.008811573987743099,-0.03471241105211048,0.007796569436416174,0.022806234951523053,-0.030828405507757915,-0.009395690356089477,0.12320431297431517,-0.01577595648482196,-0.006035718490026819,0.035923617889292166,0.059661112521642023
WNT6,0.03581594603087145,0.052353631193802826,-0.015488226790397098,-0.006274835149929226,-0.011061207896983546,-0.027365645858406357,-0.018195925779721345,0.0655755710459868,-0.028688566897497613,0.057067896963639474,,-0.022618306475885,-0.02142270098470614,0.020084010957854042,,0.013683895987790035,-0.021892376252904883,-0.007776313307837744
NRG4,0.038434729626238825,-0.012406817431886877,,0.07020196030937059,-0.01598693820625191,0.02272680352385893,-0.022275176881659132,0.001622667425135768,-0.013341287896569598,,-0.03257766843243986,,,,-0.03339490055914663,-0.024947359614873627,-0.022568807361523564,-0.056096605144987224
PMCH,,-0.02205252131471963,,,0.04778987411029322,,,,0.00986015382146435,,,,-0.0020117406345450265,0.017514914107248054,,0.03499544585955377,0.18030088976303343,0.11310676188947535
COL9A1,-0.005780527393226658,0.004802912908324241,-0.02958934088005634,0.03935151624038496,-0.007412289979602044,-0.0015599338409777324,0.10745529165863878,0.07429852590970308,-0.0015236285144037932,,0.01403848537422631,-0.020241990011919963,0.05488133755367591,0.03300890050946902,0.05334031134631697,0.0675577915381977,0.03152037809378661,0.10731426322302016
