,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNFSF14,0.022223327718291948,0.06660482078771757,-0.056632213524283465,-0.026174225353939977,0.034804853713330995,,0.04627046367160539,-0.020547559305693484,-0.011196288540935196,,,0.07046249085405218,-0.04925683611772113,0.03280349682157691,-0.000257497029265506,-0.021689538561593554,0.08845955879239233
CNTN4,,0.027124543837838407,0.041798357037928835,0.02810465746155355,0.0652992839130197,0.11177284496252829,-0.04436235078372967,0.0013969901665207612,-0.015294565554689192,0.013679193172846485,,-0.05130746348692064,-0.009831985909180456,0.023952713050650904,-0.038137488730641295,0.019970521953083853,0.040887887230236106
NTF4,,,,-0.028058076202196094,,,,,,,,,,,,,
INSL3,,,-0.036364435849706056,-0.0062091976606698214,,,,0.05385494186194766,,,,,0.03337565870943971,0.05533290307135797,,-0.02168953646603489,-0.03653544014593204
BTLA,,,,-0.03235930745688006,-0.012739706126654295,,,,-0.014298043408285359,,,0.0013177314200278393,,,,,-0.035327943825027935
MFNG,-0.05613956172653614,0.0396560440624298,-0.006921833646543632,0.0003182046446651038,0.03268449521603473,-0.0066913121020625,0.07207994520327458,0.07241988680813453,0.017331822026756313,0.01820460586115935,0.08413139552621723,0.04590876659091702,0.040106342473796075,0.04870631405866494,-0.004934780258057771,-0.0599772133446512,0.022819024701436423
ICAM1,-0.08121605724478481,-0.01041384467701166,-0.06427583127725947,-0.004155320918115052,-0.01627556785154233,-0.03036269817823241,-0.013189237755133013,0.053066518295921135,-0.03623955532458978,-0.011220689518638634,0.07539516117512543,-0.029124351798759014,0.01828118165857036,-0.038621029251672656,-0.011311333763262947,-0.053690667617922724,0.01737776324109388
PROS1,0.011993921007753422,-0.027847563409343204,-0.045458235441940324,-0.019632995175095532,-0.006847497624805537,-0.02844597786670035,0.08556705821645909,-0.0216477739804926,-0.028941443511905342,-0.010604845977852979,0.0003665791767903468,0.05387167282225731,-0.0108893698716841,-0.05613530839876256,-0.08435282078438536,-0.009805028230781372,0.037010794599969185
CLCF1,0.02916329371609556,-0.03750802730370367,-0.04267740307104438,-0.0192429184335108,-0.05612346704086963,-0.015153272569492194,-0.009990662313879775,-0.004260401428510418,0.03454409741814465,0.004098786894438698,0.1584025126300311,-0.024709307139501115,-0.005311202447677727,0.07157019311675812,-0.03472229586538067,0.003475362095900923,-0.03973447420508376
PSAP,-0.09241444510183536,0.059257164891066944,-0.07348674827700966,-0.0710502722578444,0.00905045264173956,-0.01364811595302233,-0.05444577403964273,-0.04329171510060915,-0.05054501609715173,-0.09613149112957098,-0.05023459718132555,0.06406368206529538,0.005181109906126509,-0.08949271064887486,-0.07974504489060028,0.009905927564592933,-0.03212154454517498
EFEMP1,-0.026914018842816117,-0.011068550833784144,-0.1119369644394861,-0.04599593901743147,-0.05883423458533487,-0.05544908759084614,0.06136036503444736,0.002065481795190767,-0.03869369695891537,0.05407111955707789,-0.012511128953349842,0.021578298649707645,0.06517262832418387,0.03953212829221157,-0.054818540763538974,0.08833174065096695,-0.06705094070280682
C1QTNF1,0.025229207807990026,0.024419957597533487,-0.0572128951339775,-0.0109286729562894,0.056471889773343956,0.08962911245895541,0.0499925529959935,0.03188227003334207,0.008682722818152052,0.013539420788186261,-0.08360850963464644,0.004845093254663081,-0.0764876632216374,-0.16486757439556543,0.018759990285831068,0.036750210242495925,-0.014349645502898441
ALB,-0.04348152931120074,-0.02607872563512074,0.0032778051499272477,0.036660747648393936,0.05097781699955967,-0.015592735287570896,-0.015799870440809854,-0.017062690272126868,0.009161938710629865,-0.02466864558463784,-0.04287685450429954,0.006906596355572019,0.14523474371820502,0.030514818125784573,0.022283829935883473,-0.03630774595312876,-0.009231644768191391
CCL13,,,,,,,,,,,,,-0.036564876086245694,,,-0.00828689885001233,
EFNA3,-0.015581968858755384,0.08835773923527081,0.05982771708642817,-0.03163424259524105,0.08421866139708875,0.0959864715356649,-0.06874926305537876,0.017106286492646547,0.03862303454893506,-0.024648643797110806,0.004606636786795259,0.0026048892350912646,0.06854046912121492,0.05755092329576274,-0.027548980488587255,0.01254209187804433,0.11132464046208145
DRAXIN,0.0013916898927981856,0.02334563863577993,0.04968256378080518,0.01864780076281636,-0.0376395109476003,-0.003918946427745682,0.054558538413334454,-0.005598012388278852,-0.010210821064806605,0.03601299629375614,-0.01855669496738483,-0.039817073496622134,-0.07659881406021699,-0.14230300805128385,0.006855463763555449,0.015472220976508555,0.02716519131258998
RAET1L,,,0.004801612129164005,,,,,,-0.012229756183911682,,,,,0.0726774381714943,,-0.026350764472276265,
NPTX2,0.00853599377656234,0.08719533370838374,0.027336303925732743,0.03277594410896249,0.03145870880494046,0.009716860494702247,-0.09175680371451593,0.025804536532054573,-0.01155380384187722,0.010513380675423687,,0.01533746745618839,-0.03977426097930984,0.04639864908376901,0.016477171371223193,0.03973700473059669,-0.00015447821349003543
FGF11,0.0848017169898974,-0.015328924759099955,-0.005637831921198223,-0.05761193185909907,-0.015608661528430176,-0.04786799981162524,0.09889805204466832,0.05676053828778386,0.012862379821244153,0.09154466890589653,0.08269304143085508,0.027168618231084296,0.0018254850524743725,-0.014269175704319403,0.05428381716858794,0.005072879373647861,0.0802170645057332
CD59,-0.053469897577199416,0.04537324629074666,0.025118602640696982,-0.0298204377219002,0.018914434606153573,-0.011213378199488018,-0.09519734250705748,0.05391248942204566,-0.008669577702499293,-0.04433921892956455,0.017400261808598494,-0.04033840947659702,0.0006471839394103252,-0.08314742014256375,-0.04467185075652892,0.026179354166558068,-0.0426521986757503
COL9A2,0.0797949071638301,0.016071320780589288,0.06537464694438118,-0.016080240390468806,0.006602000139945028,-0.011685146406167149,0.0659731319231025,-0.03510135416623131,0.021523919923541444,-0.020420390965625396,-0.0037200808690020775,0.05285023047857988,0.09660021777598919,0.20032769740736622,0.0007131114317041979,0.027463614673468945,0.08026969180736462
DLL3,-0.056624704734906856,0.12868181334746012,0.18478051528329054,-0.0022118551961761677,-0.009551992295062955,-0.07748995444743746,0.0698725971457756,0.035775849902894,0.0011858276213250424,-0.050829517785472914,0.11691285481313946,0.00679280233603551,0.14434983807884944,0.23616118848143555,-0.013432970182885882,-0.03824132863000427,0.17956658708461928
FGF5,,,,,,,-0.030294280943399466,,,,,,,,,,-0.0402973756818269
LIN7C,-0.030232903389707327,-0.023602445355195588,0.0010012822300179281,0.0237652365404259,0.04679661735083205,-0.023172466983050647,0.06723628401855354,-0.003395793817072754,-0.01583514166217255,0.04338065839445781,-0.040768655625686254,0.012179035478030882,-0.005936546883340249,-0.012593741826612577,-0.024997877423325564,0.0098405864738524,0.055595605312792236
GDF7,-0.0592320272366655,0.045757640230989216,-0.0068125818938307575,-0.005123358194275646,,0.09145972835123835,0.07349562016057529,-0.030522758068302458,0.039031720840064656,,,0.04311970918597856,,0.06539699037155723,0.014569846602960243,-0.017632327139875094,-0.04385086142886711
PSPN,0.03537347558811102,0.0018049306107019675,-0.03480679872715403,0.023747497771178624,0.044924518725674066,-0.0374568068899276,-0.019459618195087812,-0.03417382836569566,0.04243800184105227,0.0311580743929901,-0.001281654242231099,0.027604859606469818,0.07755065596484659,0.07310850578770427,0.009744344610654885,-0.0039049958683772474,0.0640287277668559
ANGPT1,0.026785479938999292,0.022153888402238833,0.009085948283612982,0.021915921831309096,-0.039045327166817446,-0.02683929336465354,0.10885371019211165,0.011732194494017445,-0.04893916339058735,0.025793972042335942,0.011593579643654418,0.021755771106584713,0.02558539976255652,-0.05026217566400933,0.07369503807407594,0.08093315300581291,0.07246668571866276
PNOC,0.008871898542942923,0.06864838134807082,0.05833159984466916,0.04748587252798029,0.04383260046261438,0.029250570572541247,-0.0633403068414546,0.0051303812379069206,-0.0022223473763367985,-0.02178666386957727,,,,0.09579250462185428,,-0.020903843985177677,-0.00468842199122305
L1CAM,0.04733385096389434,0.1359924833609419,0.0201414626755042,0.019701317965186444,0.009495848136123131,0.07771769981266106,-0.0624031224467984,-0.01796535623673259,-0.0131927951540515,-0.06382403714204621,0.03213573752612216,0.028077923443522616,-0.02885181164871396,-0.14724903036216516,0.0485474418968174,0.04989193931667133,0.018867517740267077
APOA1,0.029816259882056446,-0.03958077910733751,0.08086926403431396,0.007018502280482213,-0.035629521848149624,0.03273643241369066,-0.04024808944464957,0.048385052706989264,-0.018120117340870844,-0.042970933832875126,-0.03447277336803145,-0.026797861036807886,0.03110154648768461,0.0432064181587631,-0.016693301294271448,-0.04895125096930025,0.03458052423889809
PSEN1,-0.03565083578062577,0.0015155371925198102,0.008303439733262637,0.014530772115641332,0.00048594133015448333,0.0234206700819808,0.02201517591184235,0.030771517048483195,0.09136084868187558,0.024375286726960203,-0.030394727340273417,-0.03910540242178714,0.02766261160914671,0.08835633101414268,0.0357971677423317,0.009242459590744823,0.02119695639461904
CALM2,0.0358856161275709,0.16075241292337403,0.12435383560041122,0.024128022054185384,0.0206689541196473,0.0781333083060693,-0.10231664061443789,0.017680885566345676,0.012922021485516487,-0.05060401757129526,-0.0775411079955701,0.006700078805482224,0.10247462699830477,0.07399828919831852,0.027562578484145575,0.05578337633271499,0.1378485365686421
CLEC2B,0.072083189174309,-0.10653858433435887,-0.09694784144222812,0.00856257602028569,0.0032888171513255878,0.01959044000163894,0.08730995564021225,-0.03364833783019961,0.024272213762940947,-0.0018620119701628693,0.021545350955311706,-0.037068506620356705,0.009475618855770071,-0.03662555234252879,0.04408864370045216,0.05976486217836743,0.045218628173425514
NTNG1,0.0613569907388934,0.14019343759534744,0.048124847817129425,-0.012245044836496325,-0.031049623865385796,0.07050910873279956,0.045215032136450485,-0.015894390211435683,0.005951893103391853,0.009321361073381102,-0.029645929264390393,0.05395561111816821,-0.006309452978346465,0.18459593925888743,-0.04372696808025028,-0.06062054770399935,0.14710237315624894
LRIG1,0.0504752520744912,-0.02613429425299963,0.0366063734280096,0.010108283108566173,0.009397925642023255,-0.022344383365087792,-0.003830390263102857,-0.05350315330778717,-0.03249470585050403,0.08307209970608576,0.10582912487811007,0.03920215542986769,0.17842814614944014,0.2105117989251314,-0.01267328356286377,0.035578379222209425,0.13331998697475422
CPAMD8,-3.0022186204521547e-06,,0.06883861542012348,0.024168322876160702,0.008455618080458294,0.07238057390661555,0.027283048700161475,-0.01733608977044387,-0.020723403501026538,-0.030022491265179425,0.06846486692345675,0.0010515853499129966,,-0.017651186014843622,-0.03349306130708439,,-0.00515079385829742
GHRL,-0.0634573060023956,,-0.03537599721991714,0.021408576118250446,-0.012712294657401558,0.07393813316621252,-0.004099244192579068,-0.030396315451806714,-0.010210821064806605,-0.003988131311999896,0.09224496904084802,0.06125478340509342,,,-0.026354164020305305,-0.01907278514082965,0.04005971446385187
NPY,-0.05500284031363658,0.00912766832134017,-0.010050338678985643,0.016903420899355794,-0.05034206638106016,0.06239182977451256,-0.10773279301643571,0.04202865764239748,0.024794629150294623,0.039306912738627346,,0.07632218901233434,-0.07105873043636005,-0.048009271855995767,-0.03680728133901481,-0.03732152764190006,0.024950891705275487
MMP2,0.049551579148428004,0.045107802904778865,0.09997116119803708,0.03660136933294647,0.013690970226219543,-0.02758620666130553,0.13628616728464304,-0.004083130590126574,-0.00877681544407318,0.032431102006302115,0.04000896648662055,0.09207742934108874,-0.0037626404860305286,0.042944530842042174,0.041382530428249416,-0.011070919115848227,0.005713260745628076
LHB,,,,-0.021000946337833074,,,,,,,,,,,,,
PPY,,,0.022304926513360197,-0.036556522581275855,,,,-0.012669861236254862,,,,,0.07145551307131033,-0.030553796484327066,,-0.03867036089750016,0.057860830034315594
ALKAL2,-0.00987060439043715,0.07501662065106514,0.018609926450069567,0.008386049088589849,,0.12741372223707154,-0.03107299990375981,0.054198294922957496,0.029291088085499732,0.015149765525858743,,0.03503998634024763,0.0025758704425846222,-0.018830688225189837,0.01133257022623613,0.07982454184896554,0.012780659189872735
CSF1,0.0036506097919816946,-0.08465597600182728,-0.04481687257674784,0.003143075897984536,-0.0341153689284296,0.01188328263045329,0.10493133589186017,0.05377501715070418,-0.013100411209398864,-0.014692043887865401,0.062064064299120696,0.02512726944936789,0.02538717259180392,-0.08183113532060207,-0.021521005768937247,0.01812629969312946,0.07409601400471703
SEMA4C,0.0023452539527166276,0.035648516485643746,0.004768363175009294,0.014277296462129111,-0.04777342521713629,0.0005805211799777782,0.03728100141186055,-0.044174415788361815,-0.020206797528675633,0.011271507695296907,0.051383283141666736,0.024853123025098695,0.07920180597337464,0.007763549974204573,0.026949020044968512,-0.01668684828747138,0.03864972397170688
BMP8A,,,,,,,,,,,,,,,,,-0.03279252420470948
ICAM2,0.03240127161928016,-0.0030600527050436985,0.08005198104043812,0.06432696426960281,-0.04313085595918992,0.013592644659738676,0.04434315482057188,-0.02153416681198978,0.01750250550829053,0.0016797880057107947,0.08476215978649818,0.043624212063019585,0.10904101969591316,0.1415155691739531,0.021283951247149855,-0.011392306335220741,0.0450128564715286
SYTL3,0.018436948551419523,-0.045012911677560226,-0.03544437749533321,-0.017496411721942814,0.027599854528016346,-0.004284898431731267,0.08673516063750608,0.03307733153546899,-0.02300316746961593,0.027713937588947374,0.006499901792933217,0.030224322298247994,0.02705908417187246,0.026297091785919265,-0.029912024898097307,0.021562709978321028,0.06537956657311673
IL1A,0.007256588539951209,-0.0076767828376772835,-0.04052853174835292,0.006887861278928475,-0.049533915700598015,-0.02227317438763653,-0.01373335186642186,0.005168856967742866,0.011926795722920321,0.015354569443605196,0.07539214281802092,0.12579916703219454,-0.015001857236078641,-0.02660014026815507,0.017728237531608296,-0.028124465130523503,0.12464113427570478
HLA-G,,-0.0291407348173955,-0.06035408831192233,0.0037148890698101133,,-0.012030063698495555,,,,,-0.03348718719575205,,0.0404020017612438,-0.023988710833300075,,-0.03197876209548754,
PGF,0.05276910868743012,-0.10258235770896379,0.0810817961320647,-0.04211097042213208,0.09144051603288614,-0.04011568106561543,0.09763043865859555,0.012583191810026493,0.04558173551575875,0.0187839755747428,0.04372664888978764,0.03422968410236848,0.02595437038773657,0.07766454343178539,-0.02456930221550385,-0.00699947341404955,0.026081004313051354
LGALS8,0.06159448531672921,0.05740506825079034,-0.0179615584861367,-0.031179539470888515,0.02669050873814381,0.07205146889644229,0.044495999416936736,-0.021709110236585068,-0.00989628291708277,-0.009505137654174009,-0.13342775505863744,-5.498345612331498e-06,0.06519162058325652,0.037299263634382664,-0.00953214975607385,-0.023284142147114918,0.08836174821891803
DKK3,-0.022117295962812446,0.11531224849996034,0.05530476596642044,-0.02701511582753216,0.09678354710365114,0.05780509812934786,-0.10406081913370802,0.01995394029163658,-0.00514822173263725,-0.06539390359861905,-0.07578447908486184,0.0847158503089055,0.1421135198439473,0.1269094473807489,0.04813956205997377,-0.0063979346889164275,0.07375003595271262
COL16A1,0.08111796574831698,0.0947846255025925,0.12630858288871624,0.015995261694258404,-0.04297396564594843,-0.03810533135069312,-0.015727765582768467,-0.006031825129106363,0.040809030156382056,0.0530135459482832,0.0610157692666409,-0.0015214495488064784,0.046014319762834974,0.10855517411827796,0.05277002797593479,-0.02095825968860404,0.07105623562020144
TPH1,0.04182437192960267,-0.024538870487969724,-0.04431522873970764,-0.0031602502731685007,-0.01523020033219616,0.04484142215873734,-0.0325779328742246,-0.019788418406350487,,0.014073995459080925,-0.032094250972677686,,-0.0036498048526714608,-0.029135547679282735,-0.0014900519720009774,0.0019208738051792568,0.09877017706782507
TNC,0.09903240103724971,-0.013521120662631086,-0.12693205358748827,-0.04344338478958176,-0.014490585920707452,-0.045524917708174455,0.10941929830573159,-0.005837328226086205,-0.010060950666953205,0.049772121362119434,-0.08642994185486311,0.08977646971915469,-0.13495133109906063,-0.15542750962313245,-0.06974125971346243,0.04116433494419251,-0.029948802460162113
TNFSF9,0.044598055608688854,0.07244389056778207,0.018608409679451304,-0.03637517399781515,-0.028946239146336445,-0.0010851619059182077,-0.06256685138530332,0.013904384443291467,-0.017055154833569577,-0.033189296319433716,0.02572718720206063,0.013335213939259124,0.037876649310786235,0.025886908930608552,0.03263938474495967,-0.027249813613811215,-0.01775294436429988
C4A,,,,-0.0010471599071973463,,,,-0.015019484991737629,,-0.017195742581238842,,,-0.04070825580112557,,0.007847309278507332,-0.01781828905570018,-0.0441601453982241
CNTN2,-0.06292469765371,0.10467946316715912,0.0675381313088731,-0.003914606141327516,0.03464673628976861,-0.009505489930940338,0.029734031583462845,0.034656199260349456,-0.05213491157288915,-0.016172979780549976,0.14328504082793447,-0.043693156972719194,0.1289168863425,0.14802380760391615,0.00838753825830832,-0.03952309650400892,0.03955141743141289
F7,,,0.010580756806271548,,,-0.011071266257378719,-0.027405238085133083,,,,,,0.010840351910286452,,,-0.017632328844878045,
LUM,0.03099290988111893,0.0113452152354787,0.0817120942487104,-0.04142039077733001,-0.009931272461966036,0.0011227855578940554,0.1021040246295012,-0.029895605056276062,-0.016813432735990074,0.008702644608841051,-0.011058907724304753,-0.0026958736722205237,0.04123707053497021,0.10067109364563973,0.08308969154857422,0.007298353209148834,-0.07850046140742029
IZUMO1,-0.01269071760639192,,,,,,,,,,,,,,,,
BTC,,,0.010524836889136226,0.0604805212537817,-0.05035410417574021,,,,0.060023493616993245,,-0.03173339309222929,,0.04133336740598688,0.0035089909038438266,0.07300376573524912,-0.017063144943146473,0.10795720202241361
APOC1,-0.10619618304872223,-0.07259122996972128,-0.01368947710496405,0.09968926127400951,-0.03102307276359867,-0.0945359870373,0.13822786485421487,-0.011385379860182109,0.014192978068549415,0.02219714026813461,0.12626945622515273,0.02539488452138475,-0.04371676704170629,0.08571591626037146,-0.04352042011225213,-0.011888226891877114,0.0796008911349627
PKM,-0.006334313480728138,-0.005277582103045199,-0.04909447094543716,-0.06141705863749308,-0.024611914351939348,0.006338778370012255,0.012031777938948877,0.013211873159001365,0.035652987777708145,0.06200500665815093,-0.0517328474906604,0.032713549929314516,-0.10499721366716128,-0.17652406176333651,0.0014684280699843969,0.07756998089100965,-0.052078467624825056
TNF,,-0.027705068342361895,-0.0010266024073316042,0.023157975508018007,-0.02030307409431121,0.0018409226905530397,0.027871379482922103,0.015858523489638045,-0.014927994732158301,0.07318893676827289,0.10086761631932648,-0.0303516723850632,-0.02433297809683188,-0.04086127783399405,,,0.06146598799630496
GNAS,-0.001535046468511691,0.07580854780695759,0.034485225754447166,0.03278203431055835,0.08198836726724212,0.04055714997155899,-0.12397590833317873,0.049487881795797495,-0.09465644810535136,0.03393112208847177,0.041113640657084824,-0.051079714698435835,-0.1573011801414157,-0.07253025414231551,-0.012103885294495001,0.02859343512168711,0.08736590997145005
BMP8B,-0.012664760666045025,-0.04692156349588626,0.024821080694252307,-0.022823789425264154,-0.006956921680027686,-0.033203636681463915,0.06803470089209016,-0.022929174139893923,-0.009912035061669808,0.04047270365550337,0.030156996713717337,0.08208605703021503,0.1145251419808254,-0.025193451134127607,0.07723632612528554,0.04382964107692247,-0.036972023892706526
LIPH,,0.08958858594113417,-0.011445498786430502,0.017894768045383945,,,,-0.012109810727355947,,,,,-0.011276095110080016,0.1267657028302882,,0.02563213516059922,0.03977232663940874
CCL28,,-0.018425090551778718,0.00037033140853610653,,,0.07219046764534827,,-0.018647116331895263,-0.011723844477427171,-0.015513517094930075,,,,,-0.028617092126460148,,-0.025463465952863154
PTPN11,0.006640897856366407,-0.03890118016090688,0.007538860206941241,0.020382240137060213,0.0426578282305683,0.05231860653729424,0.07600890680517454,0.008389737774257708,-0.006552926759995997,0.006135201743107705,-0.0272674293419773,-0.01125064847207324,-0.00842693759816992,-0.014651552613190842,-0.05593201625283524,0.0057936353807537715,0.039921905080501356
ADAM12,0.011824757284909082,-0.0010391270836911627,0.004023299986176177,0.040068562089237605,0.05282814267459679,-0.047742916754308216,0.07828086076476257,-0.01583964499808678,-0.011330366869491893,0.009506819947190605,-0.003219034935852851,0.11301718237700334,-0.08494665146027124,-0.01071024707658726,-0.03628209082780492,-0.026465769848268744,-0.05627543699241083
EPO,,-0.050838325294786116,-0.00942148385933077,0.006767834054661484,-0.016342777962376133,,,-0.012669861789296806,,-0.019562004535669704,-0.025535889058586614,-0.03776605395199394,0.029242737488272625,0.05849598390809496,,-0.016869414510263983,-0.02707827982513367
EDN3,-0.028815678386958275,-0.025428740760155555,-0.006748210753262523,0.02122664056991239,-0.016742479643855068,-0.015879463445137222,0.01629994822179483,-0.005288990340928696,0.033206114304333324,-0.019763855309795773,,-0.02893984364733815,0.03277765124520108,0.019174169353099735,0.05850957370922117,-0.009017090789901915,0.11846312604674898
CCL22,,,,,,,,0.03200693494520686,,,,,-0.013834460025458718,-0.04326812933293553,-0.03552254095886525,-0.014802176861810989,0.0797672989742258
CCL2,-0.0022343885793917892,-0.03320673364147402,-0.03545696693620884,-0.07971839977634534,-0.06787210251888827,-0.06682741554993771,-0.015637055677061813,0.016138752048671455,-0.00046343336908992927,0.014866132768239197,0.12372335357585616,0.11771972073244863,-0.026011669786094007,-0.03968382157065959,-0.0075964467628884015,0.05764166696223007,-0.06961660174124544
DSCAM,-0.025125914730781487,-0.04417550189605665,0.02111902769222182,0.05993143025977014,0.014628868856442826,-0.017747318649401995,0.007065782623641069,-0.03647343824872402,0.016951762397387986,0.06486132942928086,-0.07984715328462302,0.03256140009820506,0.12087163093168678,0.08883394801693906,0.028718482686394094,0.008003269188387473,0.01847293305012495
GPHA2,,,-0.0144473191160235,,,,,,,,,,,,,,
ANG,0.006115425208541138,-0.05424698495923647,-0.10491285168906567,-0.021266092740784635,-0.010024827866792303,-0.0259228848679332,0.023744914736378842,0.004933700381715074,0.014145631784774402,0.06115268570576205,-0.0720936916360803,0.10764528180966373,0.08784374352473455,-0.021181207709780325,-0.026166211660535482,-0.011913788158776988,0.05775740152495857
FBLN2,-0.006114922831409607,0.0772089673420627,0.02100776399826162,0.025542166643863416,0.022015404903349887,0.050652855060109594,0.026509411814213513,-0.005522069171357757,0.00018366632341725397,0.07399998800640756,,0.0365777817996044,0.083745011919324,0.10309458230215553,0.04030389148823928,-0.028348306319477632,0.005602202416602169
VTN,,0.0005827774958715817,0.043424591788961305,0.09271824009503751,0.05153458487032293,-0.012747525919522728,-0.020065291573892093,-0.020815160067981828,-0.015633364502734108,-0.016254848009759664,-0.04852894271478643,,-0.024342611653545287,0.11582811038438214,,0.046504686374268904,0.01504865979630557
VEGFA,0.09584001210803543,-0.0444083683117255,-0.1470537288004887,-0.05059728085086597,0.016787660929997852,0.015406351360245003,-0.0040565152077397335,-0.05628013445257058,-0.006907105492438714,0.09430513068999236,-0.04967200691057303,0.04788876981394279,-0.1003970897033774,-0.20702057011722186,0.0128947521856642,0.054643321030438737,-0.08639905913869866
F10,,,,,0.08054031967939466,0.09870105178114165,-0.03540423157965044,-0.013892229612416518,0.011981985156220131,,-0.030149744512556295,,,0.04226506768207414,-0.030733687709071613,-0.003797680878101764,-0.04780656042920175
SERPINA1,-0.033338060264863106,-0.019314536224675834,0.026984004103823914,-0.0006354090095429399,-0.047852365672511124,-0.010203642333906304,0.05020726942274227,-0.013534901903472752,0.06542671345215867,0.0774851085117833,0.01879079070594376,0.04781603733276295,-0.10201108632938961,-0.1242995569816681,-0.003117179854016484,0.07971329899900058,-0.05872663466774878
VWF,0.040820555781920224,0.06006335923230781,0.13744571352859966,-0.051682678691000065,0.03544975546041411,-0.013094977205224137,0.08612879106274304,-0.024205702849451328,-0.024461592619198835,0.0035639273022411763,0.11171739694653775,0.06602517674467873,0.09804130683087899,0.027487525665076104,0.04183240292244037,-0.0026217487575746503,-0.02924203477020672
GDNF,,,-0.03005125119195438,-0.0038289638744600134,,-0.019842018358727245,,,,-0.01956200301224353,-0.02311647483558722,0.009999219256797162,0.05793971084203963,0.02675014401459847,,-0.023622300124697914,
VASP,-0.04930951195583897,-0.02657158622939907,0.06234679343121373,-0.07024515156200166,0.06281287442358303,-0.02051021273451889,0.06953836481300468,0.007640618763970486,0.05960527902614319,0.05909230882611148,0.08349845225759946,0.04315560781362711,0.031301664300316175,0.013484948405455926,0.07059852076073349,0.049764459615427796,-0.016958034277511917
ADAM15,0.047945137278423505,-0.06080643128825513,0.02180446054362963,-0.032029522004567997,0.048774349992757995,-0.003497183078729382,0.07824151198572372,0.051107499791595644,-0.02138049599363145,0.02284060242876161,0.008911415935949367,0.11609270972184653,0.00457215455526578,0.0039016016507858135,0.014151255369182443,0.010774479337158718,0.027206380438657977
WNT2,,-0.021424359410585552,-0.052597855738164605,,-0.01324012798921028,0.1175223911089894,-0.05806776501398722,,0.029544884480274973,-0.018307134511499287,,,-0.049256813795091885,0.012447730692964724,,0.05479196291820806,-0.01489466278124967
CALCB,,-0.022423870878052313,,,-0.01990251345746513,-0.012920981222974946,-0.03029428061418166,,,,,,0.19366742185270097,0.0256556664816103,,0.0017115536146292284,
OLFM2,0.002780085684263566,0.0398318059834839,0.0866911105045106,-0.000981974584884451,-0.015352929851954161,0.03850834041653997,-0.0529363861349412,-0.01494914744169252,-0.005943027843491622,0.015054417061217035,0.010033520712859925,0.003182586273813966,0.07361190566808276,0.05415760221871205,-0.01778755834679789,-0.017563663685935874,0.13784620563635988
MFAP2,0.012370964139388405,-0.007943788602359251,0.019033456648632752,-0.01321569196764504,0.060337389989619364,-0.03198366750256496,0.013673933676438597,-0.014987249768601938,-0.017668284909355965,0.03385067739908954,0.1553962919502122,0.08021700317092392,-0.00446787012835229,0.1051723318700746,0.013753404401159965,-0.03030216616012286,-0.007488914080190088
HLA-C,0.03562825602587397,-0.05047449326472664,0.01234748291191738,0.04179986508003041,0.0003806328754441891,-0.07529604822990134,0.1214488269629378,0.02997635197498659,0.021290820704652175,0.043622238684416774,0.026682413414647724,0.046508052125952805,0.021792580452360204,-0.09475732427488669,-0.014299616965034087,0.06332491992320868,0.020436200315572004
THBS1,0.006650768006712063,-0.03345156956047401,-0.043755607975064795,-0.03948254436599374,-0.02126755155989775,-0.007215264843899819,0.010530088585553937,0.014228934942860419,-0.03887874746616419,0.04989059111892585,-0.033581847632076264,0.028504591284527647,-0.07413897204806726,-0.022320631960986076,-0.009663616518500952,-0.004888744820702969,-0.15490229283451074
HSPA4,0.005014359450366586,-0.02948154085677326,-0.0018608650989248969,0.030932780699134556,-0.002304547487221052,0.013827100410231635,0.0778984454336942,0.05274605470803012,0.011262990882063784,0.04478619012094563,0.0063227684016148806,0.05886960498375206,0.01874866169893477,0.0197603720781104,0.08125441415052256,-0.0033519170683651953,0.09038738708542679
LMAN1,0.08449950508784333,-0.06829202990483355,-0.11886247566856273,-0.0016487617352390614,-0.024194959609127563,-0.0021413610424967553,0.08270941010745606,-0.017133614932836057,0.03949765579025023,0.08923395166160615,-0.05039384018281225,0.0023273537329607124,-0.08756781771338326,-0.09702137126828601,-0.03379614884868171,0.07020528023280014,-0.043070541269591485
LYPD3,,,-0.006792289461583722,0.027437850337577875,-0.016476998731800706,0.00737464715032473,0.09855578719961201,0.012870259738057789,0.0024944024996354725,,-0.059778351362672316,0.0835042282090975,0.10371330198307169,0.1711351478567343,,0.0274829404866551,0.013466857103341796
APOE,-0.08684946737707412,-0.014667887491369231,0.05039712547365485,0.02722507899347096,-0.025611043395493884,-0.06411851681760851,0.08743819520397308,-0.004537009712577695,0.01048312078118374,-0.047713324406775386,0.0855305585935959,-0.03681832119451217,-0.04425927549256272,0.07699580765939387,-0.01529689280985728,-0.048428320869799556,0.05892310474720405
SOSTDC1,0.033822707836088074,0.1685390330411242,0.04046091107614639,,0.014956776736444844,-0.019063076904785897,0.016898632855913406,-0.03064419615432014,0.06322560916440947,-0.029745744311949655,,,0.09884296702091505,0.04142920788338607,,-0.02000311085131205,0.0499723746117799
