,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL18,0.07814347638197351,0.0205771444287906,,,,,0.030824598178569,0.06284087155309918,0.035521312603647784,-0.01133675587554946,-0.01494649545423141,,0.0508077200735579,,,,
CCL17,,,0.019185134427904624,,,-0.02422348505248975,,,,0.21447340724237252,0.02728945147440955,0.0759823376189032,,,0.06760753893788574,,
VEGFD,0.006465015401731745,-0.01824369107665376,-0.009275424592598355,,-0.02814969612206289,-0.02580807447287333,-0.022416367315848243,0.08213127390539739,,,0.10009109220385726,0.04839907089889799,,,,,
TNFSF13,,-0.013767274723055513,-0.01792012661710979,-0.01632028421417842,,,,,,-0.03612395297654912,-0.006135116230505258,-0.031451403127786985,-0.02207398935578209,,-0.017579056819707367,0.03468001337151233,
WNT5A,-0.01023909313801938,-0.013655224209513678,0.0399221635328238,0.05978300636714668,0.09474702680441388,-0.05345760316637713,-0.05571230063232578,0.0697281134434768,0.09535803837324225,0.04024185649002556,-0.005377021004227571,-0.02230639152401836,0.039283156508652876,0.0042567399226644195,-0.056206511600326046,0.027185786413397865,0.012734775570634242
CXCL8,0.044035908134083805,0.10128847988669919,0.006536226440360993,-0.02321454577481562,0.020400316720144702,0.12471708502811228,-0.008952299383566191,0.03178130992085299,-0.04309489661697628,0.07696145284078347,0.061651968157569195,0.07247981431906964,0.06117779999927902,-0.017758481681735508,-0.002297910035608141,0.013874664869858933,0.15388697784713473
GRN,-0.03556393890618353,-0.016402009917807815,0.006086255105328816,0.03488597108378701,0.1218916336218269,-0.09899594446768985,-0.015505261126350808,-0.031761440526688216,0.010915213512355514,0.0473160183642078,0.07920762841569497,0.004462354824721401,0.030295553856988882,-0.0029979327922359184,0.0033757061871854625,0.04468302762745632,-0.005030789497741121
MIA,0.07078879140566395,-0.01535234756544306,0.05420350792479432,0.03315651917666648,0.10199331058089149,-0.030177699346297306,,-0.008423696330204303,0.012370784869198475,-0.008483981170759585,0.01001890540957232,-0.002961405184772153,0.016884422132166066,,-0.04856749790463267,-0.05022305175906619,
COL4A4,-0.047479438168529474,-0.006198720103397495,-0.026065110517816074,0.0786100110357395,0.14524648754050212,-0.002764209138778036,,,-0.030946062037618502,0.016805172866541228,0.05618101447968127,0.02555226692709424,-0.01990828937523156,,0.01040586703474162,-0.003714251137592984,
TAC1,0.06022791616700922,-0.01872780240713018,0.03617988148170637,-0.08037062611453524,-0.08514793556639733,-0.04562753366418781,-0.019758651801566825,,,,,,0.000760036367886965,0.01646416698481043,-0.02519576109184178,-0.025419322490551274,-0.03591986529563563
RARRES2,-0.016829897696157857,-0.017943739816084645,-0.0029935037777886614,0.030938536620012155,0.14122439837162173,-0.0867618144615754,-0.005339239589415304,-0.06951235783551844,0.08816521588473804,0.12507478518636844,0.07159883122686389,0.02772849576412228,-0.014441328077494708,0.13404141561104202,-0.017421087107321983,0.004110341120428281,0.11770463653293364
FGF7,-0.08106193842578788,,-0.02567668234906816,0.06554754546299761,0.09648608296307724,0.006390574084402841,-0.01581479500442624,-0.09864097738527108,0.08774415721923738,-0.03304386814088601,0.04298579834022786,-0.01410415435917707,0.006583481108075492,-0.022427237409443492,-0.0015386278767629148,-0.01664055424430221,0.05665499913602767
EFNA2,,,,,,,,,,,-0.019422875918929255,,,,,,
HBEGF,0.02554370888718229,0.016998862552220086,-0.010864663835542536,0.048497525081968876,0.03778813000250049,0.08510568501269357,0.062004900437350095,0.0782818027021985,0.09631080877315723,-0.016524821122794322,0.10701936638916706,0.0041013487601050625,0.006111781468708654,0.1527768781473231,0.10030681248866069,0.006752748390609359,0.0233300380496629
CSF3,0.017263884995050962,,0.026030382961463105,,-0.01751826288016865,,,,,0.11492088817332514,0.12464937170327267,,-0.028181627625237207,0.07944540513964375,-0.020178925557458975,0.06588704257983552,
PI3,0.03298818505789559,-0.019193126103942183,0.10318513815646371,,0.13498758131774966,,,-0.06815143077026829,,0.10708552419482881,0.053645816410431944,0.058702929822459754,0.008110450965138542,,-0.034191475901345816,0.023787445787940578,
PCSK1N,-0.06929852568697291,-0.04273663284377795,-0.024800321182276434,-0.019717541449291685,-0.033509699354489955,0.0020750843628803903,-0.04174538555034857,0.014111227948923366,0.05807464377808886,-0.04360646102345668,-0.019010101976351335,-0.019403747350906258,0.04589059791101813,-0.06586512604506929,0.005465803778186903,-0.00784895262359848,-0.0692369734168038
NTS,,,,-0.018956195793404015,-0.021532052375477978,0.050205347292744895,-0.02018193132886268,,,-0.0008898020596518283,-0.02366308855578034,,0.00035285618196742406,,-0.016266387075866574,,
SFRP1,0.0193981619277205,-0.030705654942821528,0.015810061697355268,0.0529653627828897,0.021488818991985636,0.01930765099710465,-0.007732478208511911,-0.05489376842899672,-0.04869326127219507,-0.0009689040959133981,0.03712668457185648,0.01564132859369937,0.00659205199996139,0.03477697949224885,-0.0007579455031328895,-0.003629107868592572,-0.046085376121944285
CXCL13,,,,,,,,,,0.06599572592021657,0.012969256006874092,,0.06269266441358709,,,0.04706212241478782,
MICA,0.017867244183859928,0.010289929469972729,0.039333200548833394,-0.04023514734566781,0.07020752326293273,0.023598616724227618,-0.06424904734221751,-0.02194779170319741,0.07456702449506136,-0.01869166151478109,-0.019207564521848818,-0.02231073922764445,-0.012595935884495655,0.05155398101265576,0.03353002315796858,-0.03171297331530508,-0.002593479377477223
TG,0.04096760722775969,-0.0287293784017914,-0.024462557503771104,-0.02188044705044051,-0.02114297597285167,0.058202655354521,,-0.06727450248295248,0.05192377536164489,-0.02501483026843555,0.0556439026418057,,0.04220871772040505,,-0.0185478095665844,0.01468031523042159,
ADA,0.04254959169737202,-0.05895671502880395,-0.010327242136750717,0.019937937233696124,0.07004148603407515,-0.0030435434802551288,0.05628505626906858,0.033421814681021886,0.11745649648497138,-0.010241327029748878,0.03276431883414046,-0.03516488262968895,-0.004868235510584728,-0.019035264321488568,-0.011084090931873907,0.07764628037327047,-0.05116637732779875
LAMC3,0.061759388904837016,-0.05033101915183148,-0.010211006245725135,0.042696085302825655,0.12782188005089296,-0.008627057445115558,-0.06236687621195917,-0.020004296482501016,0.05022636265120253,-0.04750127589273863,0.04105249521827789,-0.09250833771236397,0.03040328505828959,-0.03775198654888089,-0.0016580308909550942,0.043189497247457395,-0.049970689325721615
CCL7,,-0.011604525026023167,0.1137223653141466,,,,,,,0.11252150477303413,,,,,-0.02114555794631811,0.023026803674274884,
NGF,-0.02735423234662174,-0.019924393199572808,0.06950510722125464,-0.020879815194506466,,,-0.02018194461732541,,0.06472693559495474,-0.004113435146181166,0.023117575567357537,,0.09432238226919074,,-0.04365195843187818,-0.02832103320743486,
TNFSF15,0.038042870487600314,,0.054994243242688534,-0.025352673191857824,,,,,0.0009775000605084332,0.0044490725094857965,,,0.11435488297927825,,0.06959106027080662,-0.026343709406619814,
HMGB1,0.030274964934741272,-0.058509535304799264,-0.0027819197555137517,0.015960849263291863,0.1035484654062265,-0.04346019606204284,0.0831780323283376,0.0012640879188114053,-0.0481870953569576,-0.004150223103785996,-0.023458616192130532,-0.02731517024024138,-0.014114238468107011,-0.07570067568322587,0.017395603107219666,0.05341618970960191,-0.02660828693286335
ITGB3BP,-0.023474257967381004,0.03489207648465002,-0.008254872440624644,0.08378203855993623,0.08862335308394712,0.0037860877810089693,0.09332804593086258,0.032581270704052125,0.0037876819404891104,-0.008537327155411339,0.01792780593669767,-0.023495836123251873,-0.03162850891176025,0.08515091076830313,-0.015815659979929897,-0.02820684553610854,0.08192901046140068
AANAT,-0.0233585933984262,-0.016836400307540644,-0.001775734168185063,,-0.015801947195750624,0.02766113822540983,0.037363509505346476,-0.055060118799568465,-0.025493398194528342,-0.024753033767823077,-0.01077660097066898,-0.036278851595926746,,,-0.022372882123030093,0.02458420670893733,
RELN,0.002023686055086731,-0.036347717259895995,-0.02134322915599166,0.008346514059911875,-0.046367871092014463,-0.03674236454779145,-0.030554836418547414,,,,,0.09561391730123527,-0.021138474230195242,0.0003764313457976578,,0.0048696841986332,0.007894064696640312
IL15,-0.021772143755594515,0.0015530687780174763,-0.016248424767418064,-0.0180399341750123,0.06416461029279837,0.0689494977281883,-0.008498892396829402,-0.06693184324757595,0.05628282521278105,0.02760714279880617,0.047154180547396195,0.05265277787959851,0.01264662059791666,-0.0379281669311305,-0.017835214641766087,-0.02506765300606506,
UTS2,,,,,0.006268422910935941,,,-0.038793209176807515,,0.020474718333909545,,,,,,,
BSG,0.0020095419345005,-0.05501550124731175,0.0073478939343824354,0.04403147412374797,0.0628966271515594,0.09510776587351898,-0.02461385996066417,-0.03459305834226181,0.02165082952387738,0.05231283928386766,0.10833382529555202,0.03762723195534651,-0.09552561839333906,0.09629711115829381,-0.010035649490456168,0.045775884151743634,-0.10117349978985064
ADAMTS3,-0.0823674957075691,-0.005638587389556697,-0.02212589923333117,0.01085443320735273,0.057236587771296504,-0.02409634479573985,-0.03046777921213679,0.019705733122879498,0.06050158449619205,-0.036377675915286435,-0.003260536412919849,-0.009088027396913077,0.011525069684975716,0.12524295447890482,-0.03173794956514838,-0.009788000576974501,
CD34,-0.031187255172070934,-0.035892719055406475,-0.040712935770029636,0.014756696611644743,0.11653971872618155,0.016779843530580506,-0.029451039247420693,0.06051285448867216,0.043916296389926605,-0.005015404678451014,0.029808673391137266,-0.012756014280387414,0.033226000331589046,-0.0018937601012429276,-0.022947893830918602,0.050303798984825704,-0.08490902029417884
CCL23,,,,,-0.01798010751474723,,,,,,,,,,,,
PLAT,0.005648120410272543,-0.06050977114143189,0.00459025108891524,0.026636552381526797,0.09406574435763947,0.0394559000996064,-0.04636012528784064,-0.05635624036328661,0.08824160701326976,-0.04596693463648814,0.012821421598064549,0.005072889340467631,0.023340711698547234,-0.0005131522722025472,-0.009328616163703922,-0.030680601997619173,0.18243891454169647
NTF3,,,,,,,,,,-0.02928076578978753,0.028009390345225867,,0.0157414193609423,,,,
LTA,,,0.002924813137083277,,,-0.02113713236200085,,,,,,,,,-0.03011052766334211,,
CKLF,-0.03720701703590777,-0.006272683571821426,0.0022739524634919793,0.08360251094068823,0.1223407399877496,-0.027893083468422755,0.013881991482419373,0.03772066866005909,0.06661924611293843,-0.00715072713536037,-0.007987893727186012,-0.03783943782726828,-0.029637433302552425,-0.040292334227996926,-0.11325577682862573,-0.020416028310199657,0.008583866934446155
CD24,0.05287689585827831,-0.027580726589356983,-0.02920176077323258,0.10296531003546679,-0.025314917743732165,-0.08230218205022881,0.04605510562013272,-0.09226332668791037,0.06644608383297845,-0.060386940588478905,-0.0640583132634662,-0.029702971748492228,0.004512380230611699,-0.04604594068222459,0.08368300581965805,0.04115950012648234,-0.05195270767279596
HSP90AA1,0.04692792310757196,-0.01898988579260957,-0.0005420852857450392,-0.0911875033458028,-0.09835600838334588,-0.01590459298895492,0.03311501564266608,0.005972220659854063,-0.05056347561610625,0.02884415932238523,0.06651259379328178,0.01943502349983505,0.025194676425639228,0.018415039946195432,0.008551986880232383,0.006643112545357816,-0.052004640670159766
BMP4,0.03344437268157757,0.04230168715371248,0.08276916595240057,0.14717988542902638,0.0018866473943021226,-0.030333933909622822,-0.03026393536965914,-0.03303172196467457,-0.005618103058770236,0.010234814379244419,0.12737588338187594,-0.04686576025440495,0.0790001976624234,,0.040624414240903246,-0.007611685045205473,
SCGB3A1,,-0.011604523865586169,,-0.02302829503433638,,,-0.03339954283376237,0.0042773106196677705,,0.08367750974601618,-0.014054038788308586,,-0.0363426153896418,,0.025943578032153157,-0.028985183550644715,
IGFBP4,0.021174355403515813,-0.008647600785925132,0.04818384535118709,0.06683238380257607,0.10942870817934526,0.0015114797476402707,0.0015523641570980187,-0.005445771850239708,0.09160288246384227,0.0404507334528297,0.07787240361081554,-0.02046355484277557,0.07498485082788674,0.1074012524156721,-0.033455273545256146,0.02711204853871712,0.03178759060838049
RSPO4,0.021381563720873548,,-0.02634990969146826,,,-0.02458377173287174,,,,,,,0.05456377804942463,,0.023153746396028976,0.08825981908063883,
LEFTY2,-0.01513138531698661,0.002468300835213515,-0.037577740441009304,0.0201995249466824,0.1349928543822854,-0.0017861124777854257,-0.02018194461732541,0.025948451531169727,-0.032578402331369466,-0.023951840638305494,-0.022332817653918313,-0.0027085330404082292,0.10699398871991127,-0.04196919739089711,-0.010309441847053255,-0.030798698284911604,
PF4,,0.043859047334667486,-0.015431026824209937,,,,,,,,-0.017802410488042413,,,,0.023939655506813436,0.03029820340795945,
ANGPTL2,-0.01922955658267748,-0.07122544020160841,-0.030175482602542186,0.10855019022599866,0.07000646308688896,-0.011932919425464119,-0.003702040911743585,-0.06891734119650125,0.048495325847790906,-0.04940716131271709,-0.06159069162995374,0.03388161371929235,-0.0327796056461214,0.06680379217159137,0.029968815512969458,0.026409996830513423,-0.07123898892427553
LRIG2,0.002121133984733487,-0.007064063538249488,0.08159948307093996,0.0530651664572604,0.06453705935307269,-0.011541116888212492,0.046892435202230125,0.011326087974457895,0.014384227027309082,0.006526097270906085,0.036014345295120966,0.04337579638161684,0.029202589703074114,-0.029108988162492747,0.006653823764530352,-0.03984341220591631,0.0967902562901876
ICOSLG,0.016830194908087053,0.007339290808637657,-0.03550296572320732,0.08041025221647491,0.07580949634697261,0.06632796855478361,-0.03956965377445684,0.11145549177941234,-0.016438773463765113,0.028048003531036488,0.10373101076465342,0.02305106320850094,-0.06667407936249091,0.04996245175522746,0.013744115819980954,0.0713935568618331,-0.14170393653691304
WIF1,0.009218589773790822,0.026901103523572622,,-0.09316831788041348,-0.08318978886061315,-0.01897071436284341,0.0005523665913606135,,,,,,-0.022752073584238995,-0.038595196267507355,,0.04377636866589584,-0.04254970464372922
NPPC,-0.023030469770167407,-0.026226046311149397,0.025526614648168994,-4.795561477847647e-05,-0.024659657787496618,0.05781382422724968,0.016751591062234988,0.0518883542218809,0.03948031168751371,0.021021905578888476,0.018608842704029356,0.039658453832363015,-0.03405150005509001,-0.06587880007101476,,-0.029827088807945212,-0.03952681397623933
LYZ,0.029523592021774996,0.022976038956710767,0.02499265935232193,0.02849205571765129,0.09078552911506177,-0.007696503311849407,0.015465118475251114,-0.07792297212390306,0.02640180317291721,0.03761719220636984,-0.02163553793752344,-0.07916640419363304,0.0437001144698105,0.04602288479095476,-0.03465677973512708,-0.004657480259538451,-0.033965450975665244
EREG,,,,,,,-0.02076132307277795,,,0.1135715162815401,0.14689994023207545,,-0.030484280242328365,,0.0985851717244807,0.0891187003725597,
SPTAN1,0.07227281636476414,-0.02429361599766986,-0.018494992031900317,-0.015382010892144462,0.009581507634692229,-0.10588489349916247,-0.041861080520393994,-0.05142866539942871,0.014974073302078164,0.003908359449474779,-0.03909184185501148,-0.043329034712641795,-0.009070695399380692,-0.06004359237940826,-0.049834461908500334,0.01167100247161825,0.0067218342965242005
PTH2,,,,,,,,,,,,,-0.018057889771215353,,,,
LIPC,-0.06014911654866902,0.008542836739653132,-0.027730704465132608,-0.0011294342852945158,0.07173375774365486,-0.026946970919230623,-0.03718315122406286,-0.05316591833937922,0.06708593699219703,,,-0.004558723000241208,,,0.05067045867685325,-0.042867659821590395,
COL8A1,-0.05520147847974862,-0.03555370780062702,-0.013051677665210225,0.02934088927769901,0.01958897012327565,-0.025435695919794072,-0.005582194076047926,-0.06011894325190041,0.010006981632191764,0.04072253483972644,0.039667844314184554,0.0005028505365246708,-0.029762424499332987,-0.009039906715390655,0.09172620866252389,-0.06538424599344216,
GSTM2,-0.08271300352723003,-0.0027230170499405043,-0.013931476192025768,-0.015255193469217465,0.019560746756276868,0.017529586623217214,-0.03302114012856679,-0.024840389411799276,-0.01868403511339295,0.11993008395991983,0.04102937742424939,0.0749899178002235,0.010497572927416682,-0.06800146058672092,0.02204675816068869,0.021139557367630096,
IL4,,,,,,,,-0.02808755362304974,,,,,,,,,
SPX,-0.01145304205358962,-0.023835527546481272,0.0830804110200065,0.0041788082076269885,0.014173144848053919,-0.02985884256455042,0.0478949503013428,,0.024848125438725117,-0.028448257443539095,0.015505639081582229,0.01091934805124483,-0.0196025017920497,-0.04499833664703373,-0.026844835938935312,-0.005405248180471588,-0.05183903617752798
MFGE8,0.0027106535440194956,0.0016390742730752667,-0.034375966585708836,0.08106101765303907,0.03535838843978818,-0.026686797976566153,-0.025206397920497198,-0.05909307181357197,0.07879021547392329,0.007557063382207119,0.029069690808230693,0.019353549165710405,0.013361664149879273,0.03440637737481839,-0.027310390658234856,0.057757670028921064,0.09269554611513744
TGFA,0.055426492048255886,-0.07157476196159601,0.009999609607703882,0.05644865652141802,-0.006933013218501819,0.05165423848201906,0.006156213111604525,-0.06156064672944066,0.05876748946998693,-0.028308121073026056,-0.02031951064819731,0.04105226260774593,0.013472036727946893,0.05839858700975146,0.015161579892103172,0.06401762092355397,-0.05362499747544895
SLIT2,-0.019040886039867574,-0.044635267786678014,-0.041247403358938464,-0.009451227059108839,-0.0216918910169327,0.047848899724967205,-0.016480607499533038,-0.04801652978146956,-0.03452185620463899,0.09119399073382996,-0.03713142526266227,-0.019487444772568457,-0.03909381101210306,0.013861689050106095,0.05800433420437191,-0.014626175263367559,0.022612471964808662
PLTP,-0.005270534924740069,0.025012847872579555,-0.0215624589402547,0.0655698754615627,0.06828258014564424,-0.02797536479511095,0.020091679330593103,-0.0483287060750802,-0.02511683041841529,0.01986686854351833,0.050271628096794446,0.0707407682640472,0.026938315472773984,0.14934827619806904,-0.049688592136426846,0.12649572241400472,-0.015594310034720976
APOD,-0.024302390134184584,-0.029127963971758066,0.019224119129016896,-0.05878886915979743,0.041945310716205816,-0.0626031353674771,-0.0030093715834298264,0.04827638169612828,-0.013063011519524716,-0.044305606787908854,-0.033997872795485586,-0.033363157611916584,0.04436589034151291,0.07108550408786908,0.006272371305233942,0.04245487609305718,-0.059013158249783475
B2M,-0.052396051850675376,-0.009377652820226854,-0.008405652685186457,0.07391529915479371,0.1557896240052378,-0.01574816920165351,0.01527651550341421,-0.050998117564337773,0.1082155614487261,0.05235052505862136,0.024592089520939615,0.009859747019681115,0.020540678264870077,-0.026313546753233726,0.0022205827123834413,0.04562088629119854,-0.058670310634972536
OMG,-0.027510521381220798,-0.04432397191470468,-0.022417171158791504,-0.022656940080886655,-0.058660929528356866,-0.0754977569998678,-0.00866312941607457,-0.062499922309957254,-0.11154199777873003,-0.03318185658573571,-0.0663930033334966,-0.015596679232243015,-0.03899282060378013,0.05821074148146384,-0.03123526603127503,0.01177952433617026,-0.06376546023288336
CXCL3,0.054159778577111135,0.04467630601940042,0.027203927473807857,,0.015596541849068533,0.09384580777329257,-0.029226644542823844,0.05670783400564772,,0.09618363791351828,0.08639950065422757,0.07649635210232791,0.08069539663151915,0.06884779196022248,-0.004826092786526137,0.07214167104138702,
CXCL10,-0.01518760355263979,0.03244590705876676,0.033720201338493704,-0.009844591208050878,0.133268721711917,-0.05563561099984932,0.02686099937096645,0.0946814034472588,-0.00744918776784351,0.0007577598129916732,0.06210521008070219,-0.019503685894619,-0.03344311509902233,,-6.032697596585594e-05,0.006152023040074026,
RSPO3,,-0.015763271199967215,0.048065485015200374,-0.012141158750792668,-0.02594763518381167,-0.0069532071235893665,-0.017463353767726092,,,-0.04823425822076947,0.015753658528770868,,-0.0034299114517543253,0.03604619723080873,0.03652030201031946,-0.005386396489324247,-0.02790031256118883
CORT,0.07667486394594375,-0.034411562518053676,-0.0249896255317286,0.013724647697651688,-0.03627128345808331,0.014925551782674636,-0.026926097069095097,,,0.022674451783770033,-0.0186293177485704,,0.04924481059872392,0.1476436764865821,,,-0.029793014831712022
NCAN,-0.07352756643068548,-0.07413808184562075,-0.01471792504923401,0.0754087441351936,0.04239643652337597,0.006346267941147298,-0.005411300263506762,-0.013480219238223148,0.005131666388577589,-0.12655915162432813,-0.08118190305265746,0.05739328411262162,-0.03438421662544252,-0.02251410875397077,-0.06443413523472098,0.02000602786231084,-0.026266808705711384
PRG4,-0.0397198024168037,-0.01745181976275279,-0.017686392746842822,,0.011681947318791262,-0.013377421609173186,,,,-0.030903878957491717,-0.027488698341337704,,-0.009462017859328401,,0.045558737396011025,0.042290602258150276,
ZG16B,,-0.01609197213267728,0.007756969107132273,,-0.024268291136241203,-0.016795370458401952,,,-0.028340123823409346,,,,,,-0.026756572937074213,0.06087120123894599,
TGM2,-0.05395438267280623,0.03022193866152167,0.07032212664222408,0.026715084060497423,0.035315098501215246,0.015546219138888269,0.02050948410078049,0.038082103362307884,0.02162474766798541,0.06624028324188691,0.1400329075942985,-0.053039513822343544,0.006047627118852451,-0.018265650732128748,-0.008281670601591629,0.05138047851941936,0.15275873191965625
VEGFC,-0.036687680195691554,-0.006448586595721817,0.034719932696043065,-0.015382910973366474,0.021798908447230175,-0.0066078256329661685,-0.02346020467471717,-0.03610633970093713,0.04230132519074123,0.05083479022497559,0.02210013069178123,0.03958817531337731,-0.0025207312728182255,,-0.059724186915385516,-0.04135217854523395,
WNT6,-0.01948256120489426,-0.018723644588293377,-0.0004076232698335439,-0.01850341396542333,0.0655224035620502,-0.03737749790410888,,-0.02830029184507641,0.056265978574949985,-0.0008786035613717456,0.0248714801034886,,-0.03248259110978931,,-0.03231406092005682,-0.02956126195270942,
NRG4,-0.03467562206833284,-0.010688174955240074,0.00662259998780274,-0.022651599263704983,0.027436671837542576,-0.0054714861598491454,0.0560931511098828,,,,,-0.027058754552166102,-0.03232014297531278,,-0.021458608908411343,0.11126235838035825,
PMCH,,0.015266059108531488,-0.029825191067965082,,,-0.02458377054643923,,,,0.15799870253234527,0.035983782278110395,,-0.01860860390282395,,-0.028386077199352364,0.05867469202966897,
COL9A1,-0.03204948534224689,-0.03228132960366568,-0.02248144715657452,0.15474904567450248,0.010943017475568376,-0.04501378641040137,-0.020473513580193246,-0.09090514640691354,0.1357129931630009,-0.042363101033820745,-0.03913630439650976,-0.018607563836894124,-0.048073678123146175,,-0.013046635858196173,-0.013276966511901123,-0.04539377708880997
GDF11,-0.061729479715544454,-0.03758468239168958,-0.0025784000414489075,0.05919500115659743,0.05094088892476565,0.02016045831638603,-0.03034507740428539,0.020015946101799048,0.01036750234922981,-0.08856042146442032,0.02367410846108416,0.009658022872319861,-0.026812455676186037,0.0019619120840716144,0.016687263074447675,0.04078931731449062,-0.004741063840341781
RAET1E,,,,,,,,,,,,,,,0.02921208561190323,,
IL24,,,,,,,,,,0.08184436225909336,0.09845314331189407,,,,,-0.04969988627103118,
SORBS1,-0.05792461932466819,-0.08065133543533187,-0.06318168706809792,-0.05633071412871204,-0.02407065385121337,-0.00294725555232013,0.011229486309364281,2.8692868964358835e-05,-0.0010926289553432834,0.021412927092819962,0.02259658087037167,0.03781887710692315,-0.01907311901408286,-0.07425663146885048,-0.004448789373798363,0.06131414960489147,0.07067797939667296
DLL1,-0.016389733906993685,-0.049286422244088184,0.02281318923546931,0.0475277680529508,0.053328722424945525,-0.043932692731391484,0.025576330905720798,-0.0026951413553137882,0.05890760384949984,-0.08824987540389757,-0.052334080593957916,0.07730419576417105,0.016293491694810047,0.05872545780176876,-0.010288201098952754,0.0029429931268332957,-0.009732556424849475
TLN1,0.007652508140140454,0.014065660302941619,-0.03088150975993844,0.07430094214670928,0.11932281037831335,0.010293533717531594,0.004212542995848678,-0.02663057927753965,-0.0015557150715937583,0.056962815748060044,-8.799170615842055e-05,0.013135987845655206,0.044019586700520835,0.0795491982784575,0.0464077476719057,0.017240320426747724,0.04725551117323698
COL2A1,0.06440870803105857,-0.027378682410879887,,-0.0011115168321667837,0.05533844366237644,,,,,0.09108121321237289,0.030932216366497088,,0.08168429622887574,,0.08686389905996914,-0.02666315951884823,
SHH,,,0.012839687298228318,-0.021880449389540584,-0.016309826684392802,0.05780081499571512,,0.09432669478426052,,-0.016062792785029797,0.036416640153243265,0.07046314007028957,-0.029049502406329617,,-0.01715219420230242,0.07973025592065325,
