,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
MIA,-0.01915202347687592,-0.03126042036580962,0.03596625049688338,0.05722492382110823,-0.011739135410328975,-0.0054553619423254535,0.019460828179276274,-0.011612658516346267,,0.030750744288421172,0.04214087401456822,0.09941087777924301,0.07001772662321121,0.047995885213315506,-0.019856833622187202,0.10549540585564614,0.025065721992843244,0.06341146845960367,0.00026252745194394047
COL4A4,-0.0007859572674269873,-0.029772785262669164,0.011497953714768657,0.008125306887967492,0.03950076824979963,-0.027390439343511964,-0.01758671817105855,-0.019508342783365905,,,0.057622997623864594,,,-0.047524057215520166,-0.02668151188986205,0.009039678838298676,-0.02673316640825474,0.030029771036784603,0.02970082019525216
TAC1,-0.05406908811702402,0.01028695854951539,-0.04704480986547105,-0.08519498309637567,-0.01903481688061799,-0.09516785671159848,-0.019244209497804126,0.008159570162968947,0.028390740539566015,,0.03681028934502539,,,,,,,0.05011947250848971,0.021886053556772995
RARRES2,-0.12770863920995756,0.017587559161137738,-0.002980620787329023,-0.01019293749616175,0.06086894291526635,0.16107271732464087,0.028584726242788197,0.02533186121804137,0.03237270199461936,0.00751432040089154,0.01321847078529583,0.11795517905605797,-0.019500315337273567,0.04662608240165376,-0.05382342404091918,0.028205292876128347,0.06304657361770627,0.0696977525015406,-0.034046746099248085
FGF7,0.061994768021362855,,0.02889093068817213,-0.010657468983680939,0.03996556331210768,0.01939815170293045,0.04666873494605867,0.0038165225769413763,0.10029043346792278,0.04624674254870482,0.06984906878155338,-0.04949897247433976,0.08234987685956043,0.12562669022460873,0.09402035784849522,0.041865321932784624,0.028078386706150767,0.07471784563132326,-0.01101948392492574
EFNA2,,,,,,,,,,,,,,,,,-0.022327532862503222,,
HBEGF,0.06881907028703703,0.03989912422356954,-0.025475407629981663,0.006586330458911485,0.04301110590588664,0.09754620829992379,0.06098864984673706,-0.026222367385586,-0.0645554097409756,0.06146862406182899,0.014303279284941947,0.037510514418909596,-0.038914937736847316,0.00668857134564127,-0.004073908950041421,0.003758352216862014,-0.03642575819470149,0.05376238069663592,-0.025346670234018806
CSF3,0.039926683641280665,,0.11775822203705118,0.10187217465981925,,-0.028978557624944577,,,,0.05491236858337688,,,,,,0.01495072560945759,0.02361628692536625,-0.017112628353651238,-0.03886538666865724
PI3,-0.003901405416085093,0.031997838412303845,0.009532133383184153,0.11111966583679507,,-0.020494440801753395,,,,,,,0.045036252133619246,,,-0.0092654371531668,0.024852054067894938,-0.0667772182893009,0.02494093479897696
PCSK1N,0.013262391344438417,-0.04753840713271026,0.025218826582264365,-0.0012684901913500375,-0.04907664814229162,-0.02722532364315224,0.030064784692507212,0.0011241705370433983,0.0181602749589223,0.05750327355631848,0.001542026189536686,0.03204999546588121,0.10534559152637901,-0.013685738407356624,0.0311904910622222,0.05103410852324391,-0.005386201414861668,0.07643734330277656,0.02309267452719845
NTS,,,,,-0.016636952172251775,0.08516681677406404,0.1452268041204545,-0.016724797488220058,-0.018390042827294516,,,,,,,0.023241341535285526,-0.027201861843878558,0.09159382873036184,
SFRP1,0.015359302877350718,0.06454021744690079,,-0.02532849168981342,0.045051023295748956,0.01854362496322546,-0.0055044092487018005,-0.013920453665514471,-0.005740926500484671,-0.02132616454780953,0.029631887029755506,0.004486869569506755,-0.02153527948481915,-0.028484325948753223,-0.002105451185126249,0.04346947781956763,-0.05836117344691165,0.04022253582811193,0.12162924763784835
CXCL13,,,0.003500621654020679,,,,,,,0.043956781118674876,,,,,,-0.04474669748887181,0.029037699487641577,,0.04743726863727826
MICA,0.027373243616868225,0.08002389858410613,0.059390691883214455,0.06780518619999097,-0.03531247668724223,0.07139757551833292,0.043598388773851596,0.042817952643918425,0.10742462583913996,0.017312195143161714,0.006500904612840865,0.01189367957205968,-0.03746526816237616,-0.01085645089705614,0.02614911425956288,0.005187025398182821,0.0465778299844905,0.024335752394623426,0.05291586502571018
TG,-0.034414644445446785,-0.035907206729221895,,0.057834017607396586,-0.019203428528224625,0.021404108110746962,-0.016970716439720805,-0.01007417176502143,,-0.012414156369952857,-0.022381630319841913,-0.0008481759472594811,0.009226711642946398,0.10094782903723762,0.048178223937425935,-0.026470056333577446,-0.007854551374932624,-0.001023900092632059,-0.04464176355833631
ADA,-0.0384382730201119,-0.018095458210193163,0.15210795237466795,-0.01586934512482835,0.03306942815089423,0.10556858296260706,-0.01289284002246901,0.00164241303492057,-0.055405841023527524,0.06551233106357801,-0.057400654329511226,0.08753230101688064,0.07994323199035312,-0.00033305423240646647,0.0631583897131148,-0.025353703268834547,0.022148316854915567,0.1080765979487359,0.030576732209247257
LAMC3,-0.03191235725463036,0.018855249090946963,-0.054849396723025655,-0.05503873077097334,0.04301225832250716,0.13604489378762083,0.026496364449772145,0.013361954341096355,0.04525915040959031,0.034193112998629746,0.02183561035988156,0.05608438278377721,-0.06419824252078717,0.033311339337032654,0.0077605400757956465,-0.03677327421948788,0.00029131714414878734,0.015025638578313391,-0.023083936469360557
CCL7,,0.09082018217939405,,0.03826246876938642,,,,,,,,,,,,-0.029857018632099008,,0.0191450165208287,-0.05271233956520197
NGF,-0.02487237770180177,0.05329945023967718,,0.020109902187891403,0.0014074954624832465,,,,0.010253827686537112,0.0064776721393933374,,,,-0.022631038588186825,0.01559472871062071,-0.008889340677475223,-0.022027413257314037,-0.03507668061251894,0.016391546508875636
TNFSF15,-0.010617322689910093,,,-0.02200600321925293,0.043921951477561526,,,,,0.1120611534772655,,0.04550575155143366,,-0.03801244703440048,-0.03167220479079545,-0.014056428394263175,,0.06642032771958484,0.01731381727119758
HMGB1,-0.03843777933736497,-0.04584642397457118,-0.028679478933419635,-0.0021420628841300957,0.059515054249780895,0.10931219615309501,-0.03210105678649897,0.018034812933575853,-0.03146929778070805,0.01891623858049092,0.06455575223534869,-0.03781993682655939,0.02275770384422056,-0.09246423130901678,-0.03513942793140018,-0.028504293411245985,-0.006601242752338704,0.01327027247631517,0.009050861791867608
ITGB3BP,0.07614855043364553,-0.005518143987656807,-0.00687923132160139,-0.031854986024374726,0.054668064960635775,0.11158449306229144,0.03170461152080082,-0.021813997728284663,0.0723377520684234,0.04047093233986685,-0.014039192139006304,-0.020199843122935948,-0.010043528782893519,0.11089547128129118,-0.011490225221897939,0.033333784452820724,-0.008989883954297687,0.0227567124369388,-0.019361371018257693
AANAT,-0.04457980421919199,0.04362096732834143,,0.05318534076476271,,0.004531417326281979,0.07453557743100798,-0.011612659162271985,-0.01728935619519619,,-0.002585961501550925,,0.028247946691605488,,-0.021980257333337964,-0.009595267721673378,0.024498656928473188,0.016697484273422325,-0.013679659229106425
RELN,-0.015035179324893122,-0.0011394924535908554,-0.033090798473055974,0.05803397336904928,-0.035616685815533886,-0.07670132784153126,-0.03360169901987022,0.0052618539967975424,0.00911688628896828,,-0.022126981877444336,,,-0.042560444977116016,,,,,0.0360945007677916
IL15,0.00860650818861495,0.043275503345277154,,-0.0014190164896382882,-0.015832792894272748,0.04301262693456302,-0.009238376811478866,-0.02495941023567425,-0.0207948214987101,-0.002904118278039904,0.018462353361941446,-0.06246002665943929,-0.07290696897350848,-0.009301029158849682,-0.03715626241172489,-0.008486183629556736,0.06049834795615128,0.012650863149810497,-0.015581139107245703
UTS2,,,,,,0.10990280338544418,,,,,,0.02056402995629125,-0.047915464356203696,,,-0.022305282001872113,,,
BSG,0.09203864797621575,-0.04245950751247451,-0.048831282848378184,-0.044838160176276814,0.064703185616126,0.014587668743973768,-0.04392231356241421,-0.046978879432462234,-0.02053747762432741,0.0012606554518347797,0.028413870342392334,0.03564747942467017,0.1339084284771983,-0.058571268713473804,0.04744290778418834,0.06033406066738407,0.04793563221192109,0.0909626221944579,0.10719626675219017
ADAMTS3,-0.02535401762987341,-0.0386556622319843,,0.021509523277692403,-0.025502049125047617,0.17387969563765265,-0.004106781064361907,-0.007724822383670883,-0.027762643496980134,-0.016360174408294736,0.014880686804644265,0.02423609501038113,-0.006824459585540949,,-0.026319120473719544,0.021522372952725025,0.0546600315785939,0.08864767384357257,0.01137651026849722
CD34,0.03707750758442014,0.010795769445334398,-0.003769615049627236,-0.04080339026121629,0.038315471076995365,0.11340784753259738,-0.015417693050294421,0.04542600965040955,0.016183932850136012,0.04382205339873509,0.0599417739048076,0.046538473330824,-0.011271660415538254,-0.009165441976323052,0.062167946832180125,0.028143833998301247,0.04911050497629183,0.02972598615540303,-0.05370337005663129
CCL23,,,,,,0.0490753660009003,,,,,,-0.012816640460246302,,,,,,,
PLAT,0.040853410744898414,0.018055517833304148,0.02008149490723683,-0.020321190125416007,0.09160482505838613,0.14272535560394864,0.05748979682398436,0.07364811786789016,0.0377367659596269,0.06612341305758536,0.022980651221460084,-0.008000873208466418,0.04697695060651982,0.027788174759015145,0.02749818548753187,0.06287998922750332,0.019055568591803795,0.03165816512900894,0.058159060821181156
NTF3,,,,,,,,-0.018745602140270583,,0.05126271443186669,,,,,,-0.0028589613574241932,-0.026599227136843057,,
LTA,,,,0.009798090768925438,,,0.004032078900188387,,,,-0.018536725891280203,,,,,,,-0.008591562978366656,
CKLF,0.032809112059320716,0.00044276652178960933,0.04079427258251826,0.014613795355357888,0.11463749435402222,0.14617696801260893,0.06930882873837661,-0.03911406139416921,-0.012656095415199633,-0.02341750312334534,0.03288053954725269,0.04079806980933154,-0.00903673078029111,0.09411897899725993,0.0003328913206366919,0.03536445720656983,-0.007410620792790236,0.05957681202304347,0.01895904070747781
APELA,,,,,,,,,,0.07371402174658019,,,,,,,,,
CD24,0.03327073612884796,-0.03635469987637767,0.020315055270064355,0.013669157800120797,0.06170268903367491,0.03711813065424126,0.032395590131082876,-0.043160456690210576,0.12395466512873816,0.02784231631299468,0.047489203962865705,0.0589053380723072,0.019049300582862666,-0.04076267438409865,0.08083412702485988,-7.038095478097976e-05,-0.0211988453905043,0.06110370188203638,0.07114724958017205
HSP90AA1,-0.010892356615665618,-0.05175654505879592,0.004374219900304329,0.025814737802439265,-0.0825916304704659,-0.15785031407600206,0.06536527266101724,0.012435920200545226,0.004965302863318071,-0.033138864843453325,-0.04629657918843976,-0.007706341000823651,-0.09522814682440815,-0.09645567554291372,-0.019953112646549965,-0.08656023361262441,-0.03163262962285461,-0.05441097764736784,-0.05496064333734373
BMP4,-0.03171222641649028,0.018973701308118825,-0.06668792758033448,0.027309446717340393,0.08840612011967905,-0.009337322903513634,-0.022174277971150385,0.015394520957701765,-0.008778876427389023,0.01745910202037176,-0.015795205014454514,-0.026541962326873392,-0.047806213219395294,0.052292531232818004,0.11692128623338108,-0.06365010108743206,0.03454940173820805,0.054269808582547596,-0.012645238931490879
SCGB3A1,,0.07712932564582786,-0.03140851884271607,,-0.0021159325963177027,,,-0.009795391583189561,0.056112055134447884,-0.032350821887024934,-0.012934682188987742,0.00961018076304408,-0.05232744551797867,0.02516110998950586,,-0.04544364456007444,0.035268446366480806,0.01071756905934603,0.06100981270480306
IGFBP4,0.06859173791881172,0.06197016301758316,-0.01215904883123957,0.03045350303040953,0.13826840805673848,0.12457278212364227,0.028243937312860398,0.06599450200635248,0.025316832029131004,0.06120434013452501,0.04158909821201539,-0.005742064304269136,-0.10932735515350422,-0.004649836540769037,0.07424141184633724,-2.577661137314714e-05,-0.01682865843202539,0.036569943874535625,0.030013349611885835
RSPO4,-0.030384159372805853,,,-0.030758049136627733,,,-0.0011544900053531274,-0.009795390150391957,,,-0.025713357081866593,,,0.00494457693485692,,,,0.011788755356634826,0.002919626168393154
LEFTY2,-0.0508936634946363,0.07016164683105909,0.026355338565685723,-0.01180533385484469,0.057624657574435426,0.1385061486907044,-0.04210039165871552,0.015759294721077736,-0.018390054935917558,-0.01747183162102054,-0.02288338110140885,0.005304844196284498,0.04453182217627416,,0.17336713635160847,-0.025345227778292144,0.16960782788781992,0.11834570250075532,0.10963031766028628
PF4,,-0.010924381350515239,,-0.017241994584221702,,,,,,,,,,,,,-0.02046472967559644,0.00908659316217421,-0.012532610455199038
ANGPTL2,0.0853751078117211,0.06729007308115208,0.06043229956624146,-0.010029218865163192,0.12269379451033001,0.1052838962797303,0.02749728626044551,-0.02306846865191208,-0.0019354176739792672,-0.02216927756102492,0.028840650711218146,0.05289101038502429,0.1146705555234917,0.02363739075796699,-0.0010926140922865714,0.0341230510491331,0.012402334929291402,0.040287663186965535,0.06783302037331428
LRIG2,-0.02771252914016024,0.030023222872439297,0.01579292999914212,0.059153897344203864,0.06500437320526363,0.09149226187276269,-0.021769726644819045,0.006981785851551733,-0.02653109365439084,-0.009586079720652363,-0.04896300421546623,0.046965010153060816,-0.03717760144796668,0.002614611640783855,0.08005735801985736,0.04301914001608926,-0.0062010747889280895,0.06947293555049273,0.0732563025198884
ICOSLG,0.012782700630664019,0.08469178960131923,0.05048881575179779,0.06682032529069444,0.013602037995029853,0.016120427819708738,-0.01626077016458876,-0.01858982129565621,0.021312565382998448,-0.003637833897929435,-0.00411716230030356,-0.008527290463381968,-0.03444958387185293,0.06897720262536722,-0.012864753308679292,-0.0018248100084182095,0.045954503519997185,0.05895700631426127,-0.0005083983375161567
WIF1,-0.06158092723116017,-0.02836006815703409,-0.02879091957953219,,-0.059556611340585604,-0.0596041476766061,-0.013192238516324712,-0.018432896173911136,0.04945054652295187,,-0.04478376059184112,,,,,,,,-0.05527286761257292
NPPC,0.010164323367818813,-0.02677069872319002,-0.039404586770746604,0.038148631597895166,0.003900919809498336,0.014026608465514158,0.017893209758921207,-0.013613195169035917,-0.045657290592315936,,0.03229190208271233,0.019916615371042813,0.17637139869288884,-0.10376848452339286,-0.026319069926272646,0.0043316525607035835,-0.03872064050181993,,0.13565804846001325
LYZ,-0.012582962266093619,0.13421386251745768,0.032808612844712495,0.0026192334046365347,0.00907306764139304,0.07317977014032699,-0.041666310288892304,-0.0018295971636627644,-0.011961457178769964,0.044674466001255415,0.01073243797833595,0.08624119554508651,-0.018060028719318867,-0.08541845585450508,0.1050509407997152,-0.024295506577762832,0.012280403151964383,-0.05419973134072766,-0.04662470918224327
EREG,,,-0.02595144762410003,,,,,,-0.018917992249515795,-0.0019428814889835377,,,,,,-0.023675056515194155,-0.013763896759350955,-0.04404728967438877,-0.03467912000035899
SPTAN1,0.028749485106504095,-0.04681905123785152,0.023000295538317905,-0.036067429357151196,0.0100503669751613,-0.04942011914132476,-0.007246369172768347,-0.013893719695119898,0.026660328705216892,0.051275942363234434,0.05918084930833457,0.023100807561043695,-0.07248470071433645,0.03463101740432979,0.06579123070609998,0.029403927302108772,0.018477847503621976,0.01951670593214369,0.03951712885694308
LIPC,0.03517287225508876,-0.019134636284544225,,0.007237309210910696,0.005230750107957529,0.04732327389536637,-0.031961889870022256,,-0.0003719160424772355,-0.02554581589431921,0.01862601324072629,-0.032348649838983515,0.026937824554927582,0.035731779067639566,0.04456804468228893,,,0.06882339337292848,-0.003985694812905168
COL8A1,0.033011768617969464,0.12964490045272675,-0.036686376916837925,0.01827477130862029,0.07687551917670672,0.07549030846379727,-0.0013393510630863835,-0.032565804081994505,-0.025876706655228864,0.010686817531034442,0.10174552768867269,0.0788572221828471,0.07280586268651784,0.05440826792716069,0.03648719222090263,0.03118156980703171,-0.017330579408805055,0.014348443433812554,0.06505883744100735
GSTM2,0.020565643125669622,0.024566051631447844,0.024156923924067923,0.033557848970560605,0.042317544464056805,0.03219564634148198,-0.040645427048968834,-0.028951996105834456,0.0045092538946511496,0.00577328890796987,0.036602786521974635,-0.0023198162828542276,0.05751279279773104,-0.01661429593559772,0.031945615276101146,0.017635757839774384,-0.008475281348314842,0.043088478383947706,-0.023991114588634028
IL4,,,,,,,,,,,,,0.05281920598103786,,,,,,
SPX,0.01898469290427275,-0.012978448647747491,,0.018303098016394428,-0.040387393474778974,-0.08040958192950229,-0.05065618145913722,0.01989130342937134,0.014247894118816558,,-0.008974718316106774,-0.04044175436255474,,,0.06708527652087488,-0.030103221530660765,0.007916531541627239,0.06098689946480149,-0.014098326820480372
MFGE8,0.00865745619277015,0.043251454186307554,-0.05607441833826732,0.0029790478937861287,0.06042577971022277,0.0462893914021527,0.014071018388923403,0.003783729236510863,0.07635627415228023,0.013519338497972372,0.03735839444184896,-0.015841144600808117,0.036498465979892404,0.00437998494694963,0.027965469876017234,-0.1001472009367879,0.012124808474694122,0.08018254169676048,-0.01266120464806421
TGFA,0.03258217952040836,-0.047031417238522354,-0.00665148040131673,0.04904545662179644,0.08847488999944243,0.061958854567184835,-0.0017170283678483995,0.014744042566802538,-0.009583274864233153,0.05834861442476884,-0.03502093201239979,0.05056575042649713,-0.018102011970008207,-0.026851930383410508,-0.031058683575215136,-0.007133046473945156,-0.010864333809204757,0.06899633797829148,0.018749211528482267
SLIT2,-0.061575551436340005,0.06632177124655686,-0.023345015577344017,0.001928307779442664,0.05285146249871196,-0.043098484327388324,-0.01635680752889227,0.0775874547074635,-0.01605794978453463,-0.010514044400856064,-0.04169622012405186,0.08587679126712676,-0.004264937349351512,0.009336023405341766,0.08956295998908424,0.01860538425307812,0.03603359472224139,0.05879044799956533,0.05105479224830853
PLTP,-0.00283380536652343,-0.02150110412772707,-0.03379956915764398,-0.11647989246219968,0.04784369474073304,0.15240625684390868,0.017721134851247648,-0.019789890752431455,-0.0025870656211768135,0.09836080162604204,-0.018952187018580525,0.03754908183081457,-0.01896417993392372,-0.045571308462171015,0.07192593554904647,0.014722825917173825,0.02956693689410267,0.01246563660268366,0.04834849527228759
APOD,-0.087829258813856,-0.03562161102572324,-0.04225804107866623,-0.04659749034570469,-0.029926937359785803,0.008222713255289352,-0.003918721531839083,-0.0008074679062826725,0.04786355386369506,0.040297310604414674,-0.017741047388919653,-0.002410612918350864,-0.08550531541668166,0.030498116584972885,-0.09542311850867342,0.10600220319205615,-0.0038798682703008853,-0.07340341651918993,-0.06420946389763069
B2M,-0.003586534825319252,0.13549186048836273,-0.002113191186349633,-0.044661259310458265,0.09347773987923547,0.17606918468653998,0.10165377001668179,-0.04380333626685155,0.0005013339243767704,0.03930943841965343,0.03697799748714332,0.06600629669818452,0.10845597140379944,0.03591958024829704,0.07367874283489369,0.03501617445242806,0.0012512085019885807,-0.04982900201570131,0.07963467608207389
OMG,-0.0022069056789316304,-0.08173910025140223,-0.029181712630227487,-0.06989737822053146,-0.0027148750405396028,-0.06869457826127298,0.03967515993084963,-0.021379506397223122,-0.030971294042172318,-0.012938798620276403,0.00195775110117256,-0.00799990909018142,0.009698450031154198,-0.024877000859106047,-0.00894097016385222,0.021996507062907504,-0.013923526416430467,0.10141540941998269,-0.024461059177438804
CXCL3,0.002649054716363815,0.0638047147029397,-0.02379153318773879,0.07326509067080095,,-0.010660694959861727,0.03399270227923831,-0.010478996943792923,0.055160483622202355,0.09614320986274741,-0.013349799390481901,0.08598743536165493,-0.0373332401067544,,,0.01953632552229325,-0.00468603429636652,0.00845468781375798,-0.012428138728344126
CXCL10,-0.008581646353373183,0.04464949326541663,,-0.010285659316356013,0.02979062809559904,0.15762088377628738,0.08153150791120402,-0.015918363333229796,0.07802080642166892,0.17782431865419168,0.010371954351852942,-0.04093539163255262,-0.07297244874786946,-0.027240682324649684,-0.01577280670619001,0.02428729383722356,0.0016756819220871196,0.02597543445137314,-0.05351988782468408
RSPO3,,-0.022055643703990758,-0.02938393415465284,-0.020023212955776398,-0.023093822398203477,-0.03332327975952845,-0.025820258725184776,0.020851649705718508,0.1103154795720048,,-0.013950283070873844,,,,,0.0010310915765579015,-0.04968877494145201,-0.005553837114427044,-0.013912191187170991
CORT,-0.0340659959945695,0.09180921654957051,-0.03899648394239031,-0.04490359253850854,0.004200406382165141,-0.03150131527864541,0.009662219111920585,0.0573332174747659,-0.04629190351219538,,-0.016772270552862505,,,,,-0.020850955854585098,-0.02141529946303392,,
NCAN,-0.006412981309832406,-0.011907188479638798,0.019422960900817587,-0.06226119782775376,0.00791505694154242,0.1448759623450339,-0.04308776224235995,-0.001216008409838968,0.02613748702210703,,0.037004151975412805,-0.019604040459909867,-0.026223525537386935,0.018143892305673124,0.03368773482164246,0.03567032467054742,-0.022807969613753556,0.007998640478136957,0.01328689974724045
PRG4,0.06105431434034566,0.021451874836902016,-0.032855034315576535,-0.019762047686745256,,0.028250108879391958,0.05482996735959476,,,,-0.01631018697671182,,,,,-0.03270169767903944,0.019723857535791554,-0.021786860448969218,0.006106862331179038
ZG16B,,0.06412014728781465,,-0.02293627323378304,,0.046521747373153836,-0.011679503935352217,,,0.01052667772286372,,,,,-0.02443468735489714,,,0.012067784950091994,-0.025696988491509528
TGM2,0.06250566104967743,0.04569268696790341,0.020063158459787112,0.01329361742782286,0.019721762791825782,0.07451343463748888,0.02435755557081237,-0.027838614549685194,-0.01372860397864321,-0.022695440635079552,-0.03382289396522893,0.03854113977944215,0.0961240778082016,-0.005314887347916612,0.07663898426381777,-0.04053979770232109,0.0381292649678917,0.0017621020259403037,-0.0013834450545415482
VEGFC,-0.03335900007235437,-0.007837535118565747,0.05216937520460108,0.023250567483794414,0.013117937701313972,0.1400287183022358,-0.003978051733200976,0.011205838959404482,0.07785621920180195,0.016617169541895616,-0.016645195931558155,-0.008238282346031458,-0.008185601801694344,-0.05207136778882637,-0.031672207615216434,-0.014522950083038107,0.045532159818716805,0.014519555668340749,-0.041052401306776086
WNT6,-0.04230809921764658,-0.0037746957975609077,-0.0338064471854802,0.037730196695806746,0.00662618763475931,0.00509236107476621,0.005984476268536338,,,-0.009855389905478126,-0.014527086477830131,,0.006192436240844535,,-0.02323739054322969,-0.003484152480429538,0.034306336346216784,0.10998585836529191,-0.02655269876459548
