,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.01047049118994055,,,,,,,,,,,0.014002830358640351,,,,
BMP1,-0.14375022596922926,-0.005625751726202355,-0.08530922148367086,0.00022346817038995981,0.04796950589416218,-0.052595763680942494,-0.039865046584087994,0.06778243605580554,-0.3083531311294583,0.01029373779272487,0.03457590460384408,0.14117695511701847,0.1531167271646611,-0.17782573052655623,0.002404783690349854,0.01658397561833262,-0.19696515373717807,-0.04805769826509056,-0.030368027303538474,-0.2103879609167216,-0.117370465931316,0.08317958538826904,-0.1723520482784359,0.04088342726104465
NDP,0.04967250319662092,0.025968949245137617,0.030029389171633832,0.07871077349254149,0.0985526264902979,-0.01668046935980076,0.15789690479405735,-0.020835566227588902,0.028432013100362644,0.030072768146896255,-0.0450172251715319,0.1736017880996286,0.06336514687605987,-0.09518918005096193,0.031069980119535715,-0.08682281024317345,-0.09919593198733062,0.04326887309359408,0.02626870076478162,-0.16024754510422884,0.15865674404725788,0.10968738631102347,0.12595948701832424,0.08645630374880532
TNFSF18,0.09803718410968433,-0.020839600884990424,-0.016488063890999678,-0.027167673782275942,,,,0.038999051223668695,-0.12166816861448944,-0.052073977059855246,,,,-0.1829131512115144,,-0.04287682262679011,,,,-0.005950498433106594,,-0.05859460540276602,-0.13983594788665532,
IL36G,,,,,,,,,,,,,0.03172100161839991,,,,,,,,,,,
RTN4,0.31691324984928104,0.26614462488910534,0.017247528784384254,0.048252481121698096,-0.0346911676708374,0.02725432095682555,0.2713293820653355,-0.22535346768738654,0.2924589736441323,-0.005794662166448918,-0.02252118039504308,-0.4008022253769695,-0.06420397311761322,0.2480846738301454,-0.025032642042007853,-0.039045812172733466,0.2535219128606159,0.04027426806061447,0.12519238223314952,0.3278676906798774,0.013267934882842228,0.015420628136466965,0.41846173197643793,0.06869676051303368
HEBP1,0.04779526622595714,-0.04186128277997528,0.030495821427458915,-7.32241125812885e-05,0.015151861079469368,0.04997299719913368,-0.05053780792904335,0.1242020409510796,-0.1559386847246784,0.010289682085793509,0.06692359913565565,0.21917619963850193,0.03931409722595812,-0.018935623513335643,-0.0718583486858033,-0.02141127581664058,0.11746139010810919,0.08001972817139061,0.051749330683067224,0.0143536793917391,0.11209211245028601,0.044136490708531186,0.014215285794555974,0.20484353701896382
WNT7B,0.06295709518031743,0.26249169478967366,-0.009158327919362275,-0.006665414824959636,0.029751074398508166,0.03201930997791707,0.09354291143127795,-0.07537419777778256,-0.08317113188266183,-0.000986287335701572,-0.04299492765721923,,-0.07174477698788241,-0.02320842870892035,-0.12076311197307309,,-0.06719240123979715,-0.004739352866987571,0.03654262604264813,-0.005107771824875065,0.006303772603800169,-0.07078980896150179,0.025217985052515796,-0.048105118747321166
PTMA,0.23020142230719817,0.07560187328669836,-0.0031784444978140095,0.04261209814443275,0.10784056676082415,-0.02774154573437454,-0.22073393292003188,0.2871321520349571,0.42286581648106164,0.0720665313045956,0.24828350890628906,0.5981671892484328,0.2701130450555003,0.005716536684852837,-0.0034900146213579335,-0.06384446573294186,0.4044128672802344,-0.09194320091667439,-0.03217734125968631,0.3516708894932968,-0.1817829765731457,0.26174794309222754,-0.20483234061150993,0.12616602185237516
FASLG,0.011160245935358835,,,,,,,,,,,,,,,,,,,,,,,
CEACAM1,-0.028780801840980207,,0.028808304782885243,0.004666404699007397,,-0.06407028846023434,0.032719487095006224,,-0.11878422671691723,-0.0034638154457019804,,,,,0.055257315867028575,0.13022007613339232,0.0017005040615143535,0.06773892226230793,-0.0062002771772183855,-0.070620121217557,0.06326594144855201,,,
PDAP1,-0.2145481884876448,-0.15824674613364603,-0.04776608474541443,0.005354115888547576,0.03167882300166928,0.0029146304084236773,-0.1417354443736458,0.03309345299707478,-0.2836439027186254,-0.02841439124650024,0.030806111667956233,-0.029554753805765308,0.03947182382842656,-0.14599513423869223,0.03365813388148406,-0.05302313898629639,-0.06586456026447028,-0.053055294411950865,-0.044823158355527984,-0.0730182562880362,-0.06756317873609845,0.03573263902402235,-0.10478216457394278,0.1640765212280546
QDPR,0.6003932444460444,0.18157734040266707,0.14419731974047373,0.11051487397772775,0.08410849774991512,0.0712884369954316,0.3361858013300602,0.2759823042069926,0.6851046556758785,0.07104185346363741,0.31256105634570636,0.7326733568010401,0.3296725961997653,0.11998145780020619,0.05538112548232316,-0.022734105868612374,0.6369801554259212,0.16696184883298507,0.10055682151605073,0.34699079455700726,0.23916765343682414,0.27579464283780675,0.5320766517039949,0.14308900496315935
POMC,0.006706932515705138,0.06578085462848014,-0.03806149933673212,0.014943223819582933,,0.010750013533140305,0.12808519625604148,0.07828219753622419,-0.0537646090703675,0.022213446565757404,0.02691466660303243,0.1334265494456151,-0.020711248077158528,-0.06264322424967354,0.028623652779099364,-2.9649026782018508e-05,-0.06170835673490353,0.02144523846993767,0.07879788433243194,-0.010799586911439413,-0.0060307057825101035,,0.05661491348500603,-0.011423076034309016
CCL18,,0.017080449571632805,-0.0014784510568612227,,,,,,,,,0.16554588287290264,,,0.04583912306633901,,0.07387111926099495,-0.018594093178653834,-0.06401678725285798,,-0.07916705254725527,,,
CCL17,,,,,,-0.047799781896438846,,,,0.03928451162396897,0.00040762618421445626,,0.000887605426715513,,,,,-0.03379645394660377,0.04036341586727778,-0.027647231233861452,,,,
VEGFD,,-0.0520598350103889,-0.02037614376254133,-0.04220885417949169,,-0.012396980462421407,-0.01988147874708047,,-0.044019740885001366,0.0014129643205405473,-0.011853617682396185,-0.08030900384809772,0.023140262872813424,,-0.08239999919991764,0.07787188717189923,,,-0.012513677068347133,0.0030492379967066506,,,,
TNFSF13,,,0.0025230094174557224,,,-0.02319715606216263,,-0.017798683755101907,,,,,,,,,,0.027657749529488608,0.007110267251731373,-0.07394954035453757,-0.04828072506453482,,0.057017161464527795,
