,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.024015355709164608,,,,,,,,,,,-0.02111009473619494,,0.10345630758215887,,
BMP1,0.03278564254440459,-0.01833773789150896,0.05617051316595457,0.012084635511056041,0.003850491301454388,-0.035259345400828694,0.0010982199625916025,0.04672364906046531,-0.04544120506957622,-0.04684304593968254,0.09160540119471113,-0.012354191853353989,0.01934573349993133,-0.05235075467543164,0.01245566488552291,0.1224800911607711,0.03207354122036415,-0.07826013840239643,-0.029289940285922023,0.11245733996175346,0.04511096755238079,0.1099234924623532,0.05241438577937402,-0.052692428341884395
NDP,-0.04510350697842177,-0.0398076921094845,0.02110306926620547,-0.07702213008397919,0.0658075105756487,-0.0730481469876989,0.06783651329886042,-0.039507401612297675,-0.020988709175392913,0.013110708562976097,-0.0002966473896244124,0.04151593105140792,0.01250984446553853,0.02140141122354978,0.02288249893775032,-0.03006796442767122,0.03862525540637406,0.03464542968646259,0.027697638127808885,0.07572226777921522,-0.05192941764364789,0.02297142789407384,0.027447339372285627,0.01037159178854347
TNFSF18,-0.03202467301315662,0.031055541520236995,-0.039288758713226124,-0.019189644073492496,,,,0.02306941157675891,0.00708894910108722,-0.028669289094199375,,,,,,0.014702480445592693,,,,0.07054917900717633,,0.03720626257139887,0.04616724345041064,
IL36G,,,,,,,,,,,,,,0.023807263311362896,,,,,,,,,,
RTN4,-0.015337789353458907,0.03781088992029105,0.024543811802551208,0.04964591038489687,-0.001237923667108974,0.005105297440391975,0.043708681725500895,0.05861693692177349,0.04103820231695319,0.050211494148443246,-0.022654164419200404,0.040746441766310426,-0.04511343455631947,-0.00864609023783369,-0.053583881273968,-0.01815686947181999,-0.07665101450046113,0.01787718585330916,-0.039213146085518034,-0.14616487645376272,0.07067521200751142,0.06524903923357156,0.030868139062549354,-0.03910849576854788
HEBP1,-0.04918297184363004,-0.006449711559759994,-0.006933352304038129,-0.018366949111918992,0.008505078230207882,-0.0020105269231104916,0.01589031901055635,-0.00137122832752992,0.015262704004273786,-0.03358188465691794,0.015235921641335737,0.011051236828956076,-0.0396617850526551,0.04672899839055094,0.10869873054963038,-0.017247974646792605,0.0012002291450028688,-0.043413406829805205,0.028389432871728147,0.009294264663968304,0.02888706653603585,0.01290989969802257,-0.007252303865897965,-0.002206732654139877
WNT7B,-0.02821273388393972,0.12108043999725045,0.011777013505207271,-0.023141892249038846,-0.001012774175541631,0.03214980041900895,0.030162666756550972,0.038701432135228725,0.010126642465922889,0.032436073666966804,0.021232607749005088,,-0.027634553377953737,0.07126301632656531,0.01487939941096124,,0.06155428800779637,0.013807276907383469,0.007240354574002284,-0.04552380995367032,0.01100143990038702,0.10331203401915824,0.052677021362504656,-0.03649534493228997
PTMA,-0.07547604838129005,0.010806613617236477,0.04185159209310798,0.019598246813557076,-0.049302762530745975,-0.016607452103068524,-0.02830115428795315,-0.008544230188248493,0.09595463584040159,-0.009544517189765098,-0.01001392809349703,-0.029588793434251574,-0.06401066444079104,0.020697837575916853,-0.10844716572016133,0.015978674316734956,-0.06872352520296034,-0.05683759103531817,-0.00259429569951691,-0.11984810020219638,-0.016587770823704846,0.01996845873068829,0.009997563707584265,-0.03480049890634026
FASLG,-0.010376163494761718,,,,,,,,,,,,,,,,,,,,,-0.02515483302368794,,
CEACAM1,0.022978220947656332,,0.046540047962064526,-0.017760010410043926,,-0.006916300335908789,-0.021486863102308382,,0.016186467600019513,0.020240280855361604,,,,,-0.051307616645705934,0.03918542391966763,-0.019967149729134447,-0.0016744681365921034,0.10748785450676417,-0.03128188977250231,-0.02201969590975129,0.09609455934854357,,
PDAP1,-0.04944147943900106,-0.013632691422279096,0.01790344319603423,-0.013331089631488043,-0.07399225272559343,0.03587876845727892,0.017691395197133458,-0.0031576380958129343,-0.02166168038943686,0.07713313695312111,-0.04219188744497144,0.005042282657279576,0.022357030046845954,-0.06904085663950946,-0.17135350380341172,-0.05590955836317105,0.08625689379768847,-0.05407582239319805,-0.03896765647094618,0.07611233219927402,0.007373638294505184,-0.013641683082917725,-0.0639307825612193,0.020089373355333187
QDPR,-0.06407378309104837,0.015604782874320197,-0.002759209922427092,-0.024863892567666305,0.03858205253837825,-0.08692373566291116,0.04532961970365131,0.06006535289022752,0.03547184090047709,-0.014264676227351026,0.014068198582016885,-0.03787559973919365,-0.008222952586736432,0.036545767423552714,-0.0618336094568321,0.010960214499314079,-0.09083466308948873,0.09722333270462799,0.09843537221071484,-0.09765195571621026,-0.033972151697186884,0.004546532257826,-0.026634788905241923,-0.004384559831506318
POMC,-0.0590779828705537,0.06241938012019751,0.001220149616539237,-0.031556705020454275,,0.06367852687467958,0.05890188470725498,0.043788897143806696,-0.054274309861419456,0.03518610197681272,-0.00649455930352073,-0.015022061752287067,-0.006927208999493525,0.002199674158510543,0.05577939272808312,-0.03724006113964246,0.09645117215967121,0.058638630582466635,0.08411458580450536,0.031204700092894656,-0.03602132987709386,0.046905172262261735,0.010402329303012017,-0.03128517647551824
CCL18,,-0.04684276800485326,-0.013014047852963553,,,,,,,,,0.027215710350470542,-0.004495199468253982,,0.05990106568071567,,-0.04107404759292186,-0.019488215774863798,0.06050113017735473,,0.0261724058781466,,,
CCL17,,,,,,-0.012731332168868811,,,,-0.019515414407597232,0.005099225099418048,,,0.03227332976089189,,,,-0.021220101726193215,0.03199754114556167,-0.009560879828403321,,-0.02280003075471385,,
VEGFD,,-0.05277810811455217,-0.007888812616785668,-0.025437651732757142,,0.03589312806487789,-0.020557414069667004,,-0.020673265101545185,0.03200005734696979,0.001886365406047173,0.03132199781550989,0.051281796120328724,0.09633113615437541,-0.049563706845822376,0.04794502916793937,,,-0.025252861252491474,-0.01225164765550569,,,,
TNFSF13,,,0.09442741548589076,,,0.03868857736861518,,0.06850603011674501,,,,,,,,,,0.023286040348326393,-0.018547801721896292,0.08911031877264292,-0.024726642690805364,0.04294635101297864,0.03436620167205733,
WNT5A,0.052558835213772435,-0.07822243657597813,0.016936088665781102,-0.08353172311745705,0.07688153966018625,-0.023626517476548238,-0.06696357785410155,-0.01235826603965392,-0.0016126274773183237,0.011538973775528993,-0.03821641021584024,0.06788787660995359,0.005503890954155642,0.004194144899456075,0.11582350351731452,-0.08724693071218602,0.11942269380836386,0.040467485935548594,0.04677476668955929,0.038038676356453645,-0.058049858222797734,-0.0005714954726602825,0.004835002529597064,0.04324245395478312
CXCL8,,-0.055888953821068135,0.0007757927377706538,0.003588228542209309,-0.017436756937665315,0.09779563244397343,0.003067959006361562,0.11446282704878212,0.010332141112498647,-0.008465746780376211,0.005693187624459345,-0.04721670644784476,-0.04828610201119453,0.016582493818099616,0.07236499577827779,0.007019285381905587,0.0007541925558957786,-0.11657035978351069,-0.09516927305410451,-0.03951599844430784,-0.044686544233162415,0.057605254662526965,0.02779635199135925,0.04245027615506769
GRN,-0.04047706329210809,-0.04342945811891698,0.032014085892337514,0.004340768135853858,0.06892038287784115,-0.023214227700422325,-0.008443999236288876,-0.030815892335177272,0.0010405803756774452,0.008864457637341332,0.030593205835937658,-0.0110044927499145,0.06947991057694203,0.02677895196141759,0.1683881054852247,-0.0209621933382801,0.06511016137682929,-0.035389409065438256,0.04156748481417444,0.08946379100608778,0.03524716607045537,0.04347604493907158,0.005119719242614146,0.036404887640215725
MIA,0.06786764545443648,0.0055306015354898395,-0.04695878677269065,-0.022622468524305887,0.004837174430665278,0.030103423116461272,-0.0066174199482769425,0.010504291104241961,-0.04043386215677041,-0.04099017710136319,0.04016124063955114,,-0.028793354805712934,0.04288288201325147,0.028276435400706963,0.039644496721355296,0.03988302286780063,0.06494921629140726,0.04555221070949821,0.12388093489969602,0.029806901422528984,0.039746611916192186,-0.040583000497415596,
COL4A4,-0.032673792777709515,0.10984441934005137,0.012301550569484027,-0.0038151873279543874,0.05713825426687358,0.014692885830001052,-0.05925840122287766,0.05732917203205815,-0.023665350507590496,0.0309376656804562,0.039235809060899594,,,0.005339619604266599,,-0.07219671973745806,0.004458853607444067,-0.01711540352739083,-0.006644556680575614,-0.042873624730551764,0.03627434071195261,-0.040100183466041564,0.06074544110750706,
TAC1,0.03991540776699697,0.10454655140200743,0.05365175148662832,-0.01804109111559772,0.013746907042638683,-0.001838096571892222,0.08254650631214298,0.05451423054773891,0.041364281449316705,-0.018906629347706948,-0.020645515141696116,-0.006039864502886195,,0.07140316356372182,,,,,,,-0.03799024847017308,0.08349153419140806,0.017068364337956384,0.016866728373448967
