,MGH258,UKF248,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
GRN,0.1254452299987894,-0.06881993640061035,-0.027384056171118536,-0.022886457856373773,0.041307055529402045,-0.00614688339751658,0.03752862611869767,-0.07382157155027595,-0.07368123123496087,0.01837804755615281,0.13459372062553415
MIA,-0.024978083701370602,0.0028423489440960637,0.058096753146944784,0.040931200512081246,-0.014731969162747171,,-0.06724532896474274,0.009897452586527125,0.012842169715956522,-0.033261608469725486,
COL4A4,-0.02210051238063999,-0.02534217583649723,0.033713734759943735,-0.013411325913725996,-0.0002080560772647872,,,0.042129147015198334,0.06407917492677521,-0.028002561111755878,
TAC1,-0.019083052762579624,-0.05794964767479643,-0.007553430449535438,0.040802333190367815,0.012980719582146838,0.01729631699436859,,,,-0.04228364941672796,-0.07386631732818445
RARRES2,-0.07449456145171102,0.045784376906295214,0.00355339888103602,-0.0017449775217353346,-0.03788205920863316,-0.04153779360855911,-0.018066447881083046,0.009716755772865638,0.03502776438526755,0.01188911575817462,-0.1109962720700161
FGF7,-0.025132830694224173,,-0.03448467839109917,0.04094690362390466,0.004898787230046678,0.015506366529348616,-0.03710725381569084,0.004955423837400652,-0.07334177344817222,-0.007775235353796757,0.040619539435775294
HBEGF,-0.012273894818507103,-0.02673090759000803,0.044591586190812035,0.016784744511449713,0.0038029118894679598,-0.022765576703937102,0.05181466092735229,-0.002721746924674705,-0.015467548358892094,-0.03786233676691125,-0.07390212354925065
CSF3,,,,-0.014188924680752868,,,,,,0.04358465385044454,
PI3,,-0.022199182192959604,,-0.015976916464062917,,,,,-0.024711764583334933,0.007272351396349581,
PCSK1N,-0.10800016104211864,-0.0626972628289981,-0.012408314458092205,-0.026337504475722848,0.004348695117761231,0.1267982066532078,0.06648793463011846,0.008151797625660196,-0.032445017041059725,0.08557653158904775,-0.11417077946988204
NTS,,,0.01752616847442306,-0.01743989523776011,-0.024878607652187208,-0.022736235587244188,,,,,
SFRP1,0.09186309053789593,0.023182199783935126,0.04855940123004211,0.020875946946523755,0.04610011723792295,0.03179187298781978,-0.02399118470251551,0.006646316727319264,0.004412062096530403,-0.043392714330647425,-0.06875634417926373
CXCL13,,,,,,,,,,-0.03489299006355401,
MICA,-0.013233293883783167,-0.0004982625468864674,0.009783491481661957,-0.019496878270323807,0.0169114968326735,-0.008420879976923748,0.027645332000219854,-0.018050008264330505,-0.025390180620532523,0.006139802088011923,0.02596186236403088
TG,-0.022100507400204434,0.04361428860307773,-0.024385555204208882,-0.017124762635304845,0.009454442698807092,,-0.031891681660175794,0.020221185203971172,,-0.03845225561913268,
ADA,-0.04559498702092786,0.013846248520613422,0.043537049656960154,0.010186409367839759,-0.020756113059872298,-0.04433574486647742,0.02917783848015991,-0.050285501823761486,-0.007117765910779715,0.018784039170676996,0.049636344515384255
LAMC3,-0.05278013588027696,-0.016081021126728327,0.024049131277321213,0.003743818737217126,-0.02397077131687376,0.017940990453077173,0.10823553743374814,-0.03651221702828731,-0.0030914862907171583,0.003040129152452654,0.05320680896425549
CCL7,,-0.013422043075230743,,,,,,,,-9.243794424140364e-05,
NGF,,-0.02304498143377668,0.03313965065376207,,,0.023986437919740745,,0.0004890049940058757,,-0.002850376326779581,
TNFSF15,,,0.03483310863962246,,,,-0.029396057343468267,0.0265498594018042,,-0.024949106338566986,
HMGB1,-0.018393296478073348,-0.01617110275856674,-0.02353090155845345,0.022292224147345364,-0.004101993440503816,-0.06778130328390918,0.054040259987907194,-0.07495166974949001,0.04646818612510271,-0.03188726517550821,0.02348226395651192
ITGB3BP,-0.01076764448741515,0.062477103670488775,0.01099026713940036,-0.02117064261707174,6.81120883939018e-05,-0.02929588174233288,-0.015031822498687666,-0.07023285550420208,-0.0424827289156863,-0.015726702733797983,-0.012172950748720966
AANAT,,-0.0194733424808754,,0.017419210486009588,-0.014731969982176909,-0.021375419257987194,,0.24913707873701196,-0.03597621235685754,0.012017074965591679,
RELN,0.05819736030102316,-0.03352466573787021,0.008977393352690812,0.040133683565268585,0.006003368196163174,0.09120015587058042,,,-0.04499047187034439,-0.036225030032560585,0.06938293047461115
IL15,-0.030348918674533952,-0.042440123435606845,0.06582583295201745,-0.02214206585489744,-0.005140921630903774,-0.04380300859574285,-0.034290834928399974,-0.030789933541762633,0.00288421231816452,-0.03621059997665164,
UTS2,,,,0.04015239008462929,,,0.005032222484593989,,,,
BSG,-0.11367014275403417,0.03652555083600238,0.010169788760198485,0.04683534134501371,-0.008153809531193566,-0.004508600823125732,-0.10342520238926264,0.01394839312830586,-0.030543597676986008,-0.03717327027865807,0.06105810688490895
ADAMTS3,-0.08125666054781557,0.04691424539194119,0.006222613666933458,0.0016500899538528845,0.010525665368584368,-0.0035064163530593075,0.05984948831338361,0.011446166700619749,-0.019059540418740837,-0.06550132626898844,
CD34,-0.04148598332385458,-0.03392597040881724,0.06257830546763014,0.02453018234678141,-0.005858699536252708,0.06180180945516137,-0.020987510426971213,-0.03466933632252625,0.0832768071404775,-0.0156226043532682,0.03241353111116167
CCL23,,,,-0.014562995944500353,,,-0.027738399378359712,,,,
PLAT,-0.053665032157675784,-0.06844269382398158,-0.003188922427079314,-0.006462159294917232,-0.03159173642388996,-0.020181714392057938,0.05059301047628116,-0.11972992291690639,-0.08942603071137938,-0.03431827013438928,-0.11053096866121796
NTF3,,,,,-0.023780913929300887,,,,,,
CKLF,-0.0864888090352134,0.015092952040955726,-0.04514814183506333,0.0033678825597442583,0.019282257257752098,-0.09914530294749531,0.008848575869950016,-0.02253631362622519,-0.0017337647961667335,-0.021269977040666053,0.06618806676473733
CD24,-0.05106753450443559,-0.012909011175040428,-0.002913252365836834,0.039038500545862984,-0.031128496777519027,-0.0886470560358129,-0.009494894412365042,0.11428345508792591,-0.008224332906566259,-0.00431286415488991,0.03449411010673568
HSP90AA1,0.04916279284011221,0.009758342653223864,-0.005889648632244694,-0.007847182871248855,0.016260072949302238,0.09287777322217262,-0.03240173159494433,-0.04887399810645832,0.009152502074390818,0.06186288296110988,0.038562075630411634
BMP4,-0.02274463056448547,-0.0390603133097711,0.10410429181246925,-0.01691388260918778,-0.04028532030443809,-0.0021881944170097384,0.017529600960359545,-0.009044771879655467,-0.014745404396204378,-0.04011110218209127,
SCGB3A1,,-0.013422041733044371,0.05467577781546025,,-0.012426560768789844,0.08377691941593057,0.03566381774527125,,,0.036017975910632834,
IGFBP4,-0.04988413748790362,-0.014860221996593028,-0.005927061164332865,0.009973329584506165,-0.030530852582049132,0.006150906094223294,0.06860775597053974,0.011628391109371044,0.001371356645760704,-0.00919995234136847,0.023245222183920916
RSPO4,,,,,0.010057057317421427,,,,,-0.000309752494423123,
LEFTY2,-0.02188199353168144,-0.042512135108626434,0.04483468490677603,0.04040105950294056,-0.01362587387006294,-0.022736250557546796,-0.05395209494086092,-0.023276171885162122,-0.09630938346346946,0.0068642687382076805,
PF4,,-0.013923213745183542,,,,,,,,-0.025945465243909234,
ANGPTL2,-0.06067652455025644,-0.07230887604417616,-0.03867980397931517,-0.01080976602848511,-0.019801419381984306,-0.04232391409228369,-0.007614515896381555,0.002536060534500462,-0.08117533442856721,-0.05919732721988848,0.03733582623890922
LRIG2,0.016516487353318808,-0.01889727023114718,0.012681241945385915,-0.027676591936767657,-0.032152364115903616,0.08810535908170908,-0.04449554844636398,-0.006538468102434985,-0.00039415326244999853,-0.03259852308188901,0.02291725780950865
ICOSLG,0.04362850848298759,-0.021453217538974282,0.010975653094811902,0.02368820157584543,0.06396942894059442,-0.015391639710228605,-0.04777966498861491,-0.04508344127624206,-0.030851170956867843,-0.02028041361881629,0.07101511158202288
WIF1,,-0.025052563211534182,0.009855921015104444,0.029124534741796493,0.03601916838460788,0.05762147210701711,,,,-0.0010421153286920824,-0.08483619999160609
NPPC,-0.0526452988629739,-0.007362573980505016,0.04713493939702396,-0.03446024648885794,-0.017269875899166225,0.10209616470546251,-0.024507827847143202,0.11064065565898919,-0.034130933475101564,0.08195432997991228,-0.08847797810228475
LYZ,0.08330656253429863,-0.022389034173829613,-0.04527557804422472,-0.07398040753844229,-0.020051792465891935,-0.11420669322273325,-0.04423290932734573,-0.03912651435440515,-0.06038741053576527,-0.04581150847426807,0.011228465352048174
EREG,,,,,,-0.023388957419080095,,,,0.039257618733199814,
SPTAN1,-0.06751041473966651,-0.029817660191725413,-0.012012672794388776,0.006133095823287165,0.03478510309654503,0.02250051593687083,-0.08945536826552417,-0.022916604472239168,-0.04089785665710011,0.05927760085344683,-0.03640283709152867
LIPC,-0.02829526523755019,-0.017045673268323375,0.055560158933100845,-0.010952625727303315,,-0.01648337259370076,-0.025988042709643108,-0.04481158540207684,-0.04189399914684031,-0.04046039997916341,
COL8A1,0.04450632686983258,-0.03768468614476761,0.01159797891041972,0.047602351326077826,-0.030693555438126772,0.010731886050018699,-0.047859034905988786,-0.01971222632391347,-0.0031240120765814636,-0.09863416790831966,
GSTM2,0.01099438244193145,-0.044923165375838583,-0.02444961354095596,0.16604057267902472,0.02095676419913857,-0.03720042492904498,-0.05102584290310454,-0.054870663683455945,0.026142527177027485,-0.008992498561620542,
SPX,-0.008102726254866115,-0.0025789093523822812,-0.03558864799216165,0.01266992425459127,0.0029590195039202296,-0.0018582930301186574,-0.03248982708268709,-0.017233729849715204,0.03975812458639376,0.01656653191270877,0.08569522148608467
MFGE8,-0.0028648116639433934,-0.06529811103848925,0.06159765442867592,0.020953265048853493,0.0016980053976169416,-0.04359799067557276,0.04784464741325736,-0.023871040575211357,-0.010126387339202627,-0.06149977983728859,0.04204009266878273
TGFA,0.03409514047434052,0.09760022249342924,0.05329338923641469,-0.04248271555336802,-0.004366052424719053,0.06054383241413407,-0.031966296371607174,-0.024391450820312834,-0.0004433136885584407,0.027740502481753332,0.06674431334939121
SLIT2,-0.022744626925003494,-0.051626110122023665,0.05534388422396007,0.06723603667399887,0.027036805840884207,-0.009157214072552081,-0.04398694730461502,0.031974864589575665,0.037609674024388536,-0.08587224757003217,-0.08127902067594041
PLTP,-0.03156948985340669,-0.02786555998773324,0.017190851994413944,-0.03209471004666766,-0.01888957098664135,-0.09113188339368786,-0.09056496591824467,0.07483160020572058,-0.06576548739493383,-0.046623169330854565,-0.07703362072971263
APOD,0.11546396784545707,0.03830844753360033,0.033147620523156014,-0.0072978803646587004,-0.028328355330032588,-0.049468341245036844,0.08543216469463098,-0.1015681051964256,0.07650380240380822,0.09699910516903806,0.080165649739995
B2M,-0.06747189531594511,-0.029464251298083808,-0.031100889816583228,-0.005457772840764965,-0.011094084190402897,-0.1031908870539987,0.025276008320955487,-0.12313946698764117,-0.08279769784625209,0.03367765074576056,-0.057182516916242286
OMG,0.04760363768415547,-0.026489146481336046,0.0221943830427619,-0.005093288455162548,0.052020746448306,-0.005798390505227015,0.03388003392862237,-0.027156530961559802,0.04470150350238949,0.05054672269571599,0.017815472137682056
CXCL3,-0.017797608704233643,-0.03438295716117206,,-0.016804204761202046,-0.013293791392830101,-0.03292568312329772,-0.025257774307085392,,0.059105588501236546,0.01716574921259458,
CXCL10,-0.050087956088718806,-0.010178227261545995,-0.030250034049898674,-0.028111412231383567,-0.02019424212091022,-0.02755499229636044,0.07254698018409315,-0.0037209334091749028,-0.03413092976392446,-0.06009629928607499,
RSPO3,,0.15161237443209388,0.08524492306216656,-0.02101629846436078,0.04695289575007497,0.01965095026263788,,,,0.03275511894366643,-0.0005197845203522772
CORT,-0.022100512024894485,-0.039801152857834345,0.04173812627716422,0.007639391967815784,0.019046071995938975,0.048385673654816046,,,,,-0.03869099196189004
NCAN,-0.05935917893244133,0.00566993027645279,0.01989335600843479,-0.046995052623039664,0.011481107331831915,0.03561936728406141,0.027676546782232258,-0.07546938407327386,-0.10111254543351877,-0.014374353401013376,0.06441824712617578
PRG4,,-0.0034958467120472015,,-0.018205824322742984,,,,,,-0.021591924514128266,
ZG16B,,0.018074122954478397,,-0.01965611301863247,,,,-0.02024806455058365,,-0.022134142815084152,
TGM2,-0.014590906422629094,-0.00456663145562482,0.04865458637789567,-0.00755570199644755,-0.03269477959680259,0.02293870566396937,0.10867796900829164,-0.017560545258437206,-0.044361375282877036,-0.04682731035501547,0.047782743897853724
VEGFC,-0.022100513447876623,-0.02562906341824342,-0.022375895262975336,0.0075500296518535535,-0.024287892935354348,-0.02642942004497424,0.031017659673626553,-0.026245512984796243,-0.03341657820747229,-0.04503310546830474,
WNT6,,-0.021656169780824516,-0.016424101872562873,-0.017903044271879633,,,,-0.01925591176480259,,-0.022871210250012455,
NRG4,,-0.012362172887139443,0.13274248701170485,-0.02267650913982188,-0.0020809441202363755,-0.029443937820986282,,,-0.026833029631789976,0.025646054132250483,
PMCH,,-0.014248069534221088,,,,,,,,0.02577292739931946,
COL9A1,-0.07709562467756514,-0.037337279681373244,0.023247855251044346,0.11508581591439,-0.026323347063261452,-0.0004296132687399567,0.02100022154588399,0.031883179555754176,-0.07166547291114327,-0.006353234013079655,-0.058951075424348034
GDF11,-0.0006408306062775512,0.004864446049632556,-0.010335872947066616,-0.022341683779331156,-0.013986518111178578,0.036318543883858266,-0.014230123314592856,0.0015203351056029808,-0.035297021913200964,0.005708807112237201,-0.015630004685798116
IL24,,,,,,,,,,-0.03845223353877415,
SORBS1,0.035266397158862005,-0.04563937195002782,0.048194874227900766,-0.020265090558259317,-0.00791644421574064,-0.010565260222289126,-0.06930535172233519,-0.013069680154399441,0.06150913236834003,0.012033233866631647,-0.046130280705347464
DLL1,-0.005139120315987897,-0.024129193113245493,-0.005295072223703527,0.02218884644006932,0.002041064605893088,-0.010549076383468527,0.030721311338498695,0.026737031107698764,-0.0678988957640307,-0.0069348812603101965,0.031158580579680625
TLN1,0.010567684622237412,-0.04299526510780035,0.03353948800600586,-0.025774897964784414,-0.05327247711976686,-0.03327937399855859,0.03306780391669233,-0.024889573780865305,-0.029611911182977093,-0.08992127547783353,0.09359524649007964
COL2A1,-0.020758032797025372,0.015151323540938795,-0.03212810963817693,-0.016804210479859166,,,,,,-0.014635001704043365,
SHH,,,0.15781251123288753,-0.013210151255519624,-0.014267907945440486,,-0.06992393504254969,,-0.03763428439000849,-9.550782258663805e-05,
PON2,0.024173204952968833,0.0005603016719952947,-0.017034356494490026,-0.03550409132282568,0.005978430647761514,-0.005436615056560005,0.023602676794347154,0.05297018042975165,-0.006031747343898072,-0.0040068262556506576,-0.006458361207698841
ICAM5,,-0.007292950407489378,0.032230911131461024,0.06430023078463439,0.041867324758461916,-0.004496457716712101,,,,0.07587060700747107,-0.015219328108823352
HPX,-0.02357867808250715,-0.03353948887792212,0.05710288796795607,0.03761661411231612,-0.0124265595019319,,0.0038841767058615203,-0.03318350886566713,0.019202056418457434,0.003484249490134406,
SFRP2,,-0.01784464025301882,0.0028621902096436303,-0.013411321964577788,0.015853117072608405,-0.08526441509354712,-0.07430412400455354,-0.05006730294812351,0.01826735540046315,0.00855060799608024,0.06714514867884962
CFC1,,,0.009083365080079245,,,0.04376543401560044,,,,-0.030433979381326918,
CD70,,-0.022366500309970082,,,,,,,,0.016315593785255274,
HP,0.03210311426275068,0.006968462789520119,,-0.02366902444880452,0.0001892595512672292,-0.05421283040414474,0.00195034949952685,-0.044962489522491135,-0.03436620214186833,0.007754780376618119,
CXCL2,-0.06359100810477397,0.018153200529668817,0.011708184673494552,-0.013100968200842354,-0.01726987454757242,-0.0245838088837883,-0.045332403631870764,,0.010552178912969942,-0.055367579717734,0.007540827971843407
NPPB,,-0.017315732882720744,,,,,,,,,
CCK,-0.04749078625339947,0.0049065631332626735,0.04532332272409631,0.011190654509318417,0.04162228277207137,0.12180233800776973,-0.025988063685551264,0.03185080595658914,-0.027007100622295423,0.08231502927723151,-0.060192202667084915
SEMA6A,0.02777534152015029,0.03297631528703683,-0.02517286603545163,-0.056193329723930305,0.003467524720276753,0.019774214030653187,-0.06519144623368693,-0.054788214764776036,-0.0025693696950022955,0.004491261289886916,-0.007956609465682602
IRAK4,0.01255663372939593,0.007092959091138237,0.0016446917965803403,0.016482573309145116,0.015956669847848628,-0.006641973227512954,-0.0003927270915776335,-0.056999385938941764,-0.03903321439068447,0.04583348430432833,-0.05756880692033773
GSTP1,-0.06867768425810956,0.04772444096542755,0.004652225083548513,-0.0005325952734134271,-0.037039363823531526,-0.0812904714475238,0.04866041327815551,-0.060058366211484936,0.07566660388120847,-0.0453544157535647,0.05760813162491939
VCAM1,-0.06188295742256961,-0.045679338545346206,-0.005936560447292571,0.010298247398294744,-0.011957064838942606,-0.032439498544584035,0.03911996953937346,0.0420247407820631,-0.025457535561145644,-0.07075535875967638,0.05123728071109051
NXPH3,-0.04029394871255262,0.07627599325126265,0.01164328899238918,0.07879887530479704,0.0009703246698631289,0.008288316620670777,-0.009168713000073842,-0.001966672426277301,-0.017362878624205397,-0.01659295866602373,-0.045935280390358116
MTMR4,-0.0586340694015836,0.017417211171174403,0.03500802496713242,-0.0005856792609253773,0.000732075868266139,-0.05069571960241353,-0.039082943000590765,0.014941069691434803,0.018817262707703637,-0.0036450587513071862,-0.009609064963890529
LAMC2,,0.010999066437138539,-0.03166486918509483,,,,,,0.05042917922240821,-0.017703473739492426,
IL10,-0.02295570404585577,0.02131336271358412,,-0.004153463532486123,,-0.07215289654512244,-0.04757755772433261,-0.03484172151085861,-0.025024892887299807,-0.057616380526918066,
SEMA4D,0.04605685799474335,-0.044707120077905685,-0.01269805498825875,-0.022271423716976286,0.02820201373155658,0.001122314521541678,-0.03134058850379812,-0.0026712432997884556,0.05245991101783613,0.017426101061489153,0.04886723685024506
TRH,0.002433239986136536,-0.03516276389861912,-0.02655138667731748,0.0898615428107975,,0.03762627749055192,0.01033260592722483,,-0.022827802664682467,-0.06904447603922412,
SEMA6D,-0.09174424947664729,-0.02240959116012665,-0.03500534742838978,0.01634816336663221,0.00531076829239005,0.09927895397707819,-0.0008805227733335805,-0.015361500956778844,-0.049563065204624446,-0.04459909420289062,0.03344197242612578
CEL,,,,,,,,-0.027991898049078003,-0.03888888737683035,-0.0353851690134344,
PDCD1LG2,-0.024637183811737413,0.0018736405939580594,0.08707389961389182,-0.010506081721214724,-0.0035892192174376324,-0.04244133620764654,0.024227062711104395,-0.045100127042129345,0.03471857449816392,0.029045408132250733,
SPINT1,-0.021058598177311223,0.0065025861332621985,0.005294414691545181,-0.005904642410429002,0.021144389133362123,0.009456077780532835,-0.006356145662145916,-0.03505601337980717,0.024325361969999338,0.010067087511987297,
CTHRC1,-0.05031477463479161,-0.0029050411516877072,-0.011412582986232734,0.025925158956986296,-0.014957766258522104,0.016184809984322503,-0.012833756675474692,0.0795396984264864,-0.04121754981826858,-0.03005448175048708,-0.03356297566268674
PODXL,-0.028132152564607448,-0.07259000846358603,-0.0202686876379812,0.022455754981390103,-0.046493681794118606,0.0275116373253103,0.00585583362502669,0.01864831956605493,0.05093289318980565,0.0002658632553735019,-0.052387118878901164
JAM3,-0.0072746534142509615,-0.023674930570835712,-0.016740657264627937,-0.02474573247329198,-0.0009613939377599239,-0.08535774635193162,-0.008902891447786646,0.014915336603851139,0.037463003264814804,0.0685251981750692,0.03471582510721535
TGFB2,0.056332761592552315,-0.016655028623230348,0.06693859705901267,-0.02076102926919911,-0.054756747302229895,0.005759567360726797,-0.058314383318438384,0.09345130378796668,-0.00583013738193044,-0.0763353099933094,-0.012090457112927687
COL18A1,-0.02178464902239194,-0.054651165336937584,-0.014830228717876124,0.04325199591243736,-0.015228797899781772,-0.07289820802686188,0.04782964199385171,-0.04175729542596321,-0.034354173707063194,-0.015879879892767276,0.0997742324676708
NODAL,-0.03210379698279875,-0.003596485932389462,0.08582765377654651,0.017272632993652347,,,0.0192913966546835,0.0006483254312237368,0.027008367685635627,-0.0022870783546450517,
INHBB,0.017529959412948503,0.011860287705296449,0.022723988699932113,-0.038378408833381034,-0.0027470455081782482,-0.05759012995949173,0.06490698143455605,-0.022488051710283088,0.027252563107491846,-0.046987784484070524,0.07890118642428394
LCN1,,-0.013591042783150622,,-0.014746669426080888,,,-0.03337011369333654,,,-0.023231489500906255,
ARF4,0.053125350344078254,0.019776681566487934,-0.02466932183623248,0.00664751150912242,0.018736911611577575,-0.04312361042466129,0.09392342518306342,0.009878789478559035,0.03646570614071253,-0.01690559591024746,0.05923452443008082
CXCL14,0.12990128998948017,-0.006495362743683194,0.00929646804215641,-0.0021866921019646837,-0.0006586452981330677,0.0530189146959041,-0.060569873935053,-0.0036726867682279705,-0.06385578960663042,-0.0831298649396895,-0.014225643221703546
LIF,-0.02740885094582285,0.0007617564216062029,-0.03599855871514875,-0.019129457724606936,-0.014731969982176909,-0.03268768592782152,-0.03592890160932971,0.07367548443113493,0.05194142340709169,0.03878457529930577,
IL17B,,,,0.037554725780618636,,,-0.039829788355989534,,,-0.007161991585564376,
MMP1,,-0.018737496789106516,,,,,-0.01679960061312009,,,-0.03907724436166725,
MATN1,,-0.017844642684779397,-0.00270972967856926,-0.015460880341213259,,,,,0.05380000407222936,0.017781643228308892,
ADAM28,0.01762817978675063,-0.026367454074103843,0.05258309450937528,0.03930720560386084,-0.02553810491712666,-0.029528143915917366,0.07202179415218143,-0.00350305380187451,0.041752322612308004,0.0009243880878046474,-0.026368657986965048
TCN2,-0.02987630890353579,-0.022455207382859322,0.0673717360744346,0.06308530578859002,0.003397851215350835,-0.022369217614288082,-0.037550075804630476,0.007185025584142414,0.0039691328568725115,0.06619473486885528,-0.0799209058811187
THPO,,-0.02325230828152804,-0.009655277903991465,0.020111265584343237,-0.015330013753871226,0.03691383888725548,,-0.020885440556395865,,0.08213848072411331,
CUBN,-0.050387413195666114,-0.051550176893203424,0.03456224958191898,-0.01603958168938292,0.028868056749340273,-0.02495161889465871,-0.06957468093788785,0.09211371497591266,-0.00413871831357937,0.02384977363157583,
TIMP3,0.0019591677916453204,0.04966043033039747,0.011793008307434894,-0.00784196588927131,-0.018791556479528092,-0.026586131488203702,0.08363110539630172,0.06969356852175679,0.02303277006918513,0.022748637927332983,0.07840390649752488
PIGF,-0.04845792335218684,0.041606155389491035,-0.02098077134720828,-0.01423103938949381,0.026739020979438647,-0.08991685908440555,-0.037458462711605786,-0.02864975798394932,-0.049483241576486606,0.023653075589289165,0.02016709336560145
CRH,,-0.015923524749729807,-0.004500967888303029,-0.0226764997375734,-0.017636648304269094,-0.027835903872505743,,,-0.04423223834741635,-0.010435494365097256,-0.031117241252390335
BDNF,,-0.01746455937168319,-0.004871626318150771,0.03937216422681697,0.023441677565268056,-0.03220715371018441,-0.030665671984875874,,-0.05622584388037823,-0.06806749005643505,-0.01975977986612
CCL5,0.0768951447132074,0.02347437410742975,-0.0427801766341237,0.105141441939393,0.018510533455658767,-0.034516109471589694,0.07303014598830283,-0.07475073135515647,-0.054432664950219464,-0.04067097410281834,
GAD1,-0.05500489744633281,0.015849498598372442,0.008228097147971292,0.042928396300502415,0.06229215336456825,0.09958284785565762,-0.05144591940279047,-0.07422256837334573,-0.028999684888358624,0.0013685755711154758,-0.10328653613577775
COL14A1,0.05455873514418483,-0.032205164842628045,-0.001835956554945101,0.004234910343777418,-0.020080172673274665,-0.014799051215236966,0.05460072618376874,0.011401529728155646,-0.011025146166374034,-0.01883252422713291,
HLA-A,-0.049055340985395456,-0.01213166720055413,-0.03580340806554866,-0.0004311037983774326,-6.857359089228631e-05,-0.08109043578160884,-0.02979973153142161,0.01681941122630849,-0.08620451618419217,0.016317265920836432,0.09014168484587241
CD5L,-0.01358597569475437,0.11305702912040023,,,,0.030257997166802945,,-0.023840156456436366,,,
FGF18,,-0.014407910149686983,-0.030353498118745287,,,,,,,-0.03286094297251185,
ADM,0.0686707652729128,-0.0004465596371471227,-0.003870683013172698,-0.010875682380639625,0.03549379802623321,0.025420898439710213,-0.06309269173514241,0.08553940903316049,0.10279166952469675,0.010615617623519747,-0.091748686240267
CCL15,,-0.026566987483526934,,,0.05348591434353344,,-0.025257774307085392,,,,
GNAI2,0.04226802454583543,-0.022082018625440278,-0.03132382726963818,-0.016113033068683984,-0.003718778429818348,-0.15070743255552244,-0.05886331586571495,-0.005547116180749862,-0.02812753271654293,-0.10727413155383764,0.08629196822150483
HDC,,,,0.04766317675812645,0.041436408947467605,,,,,0.06106016569783294,
COL11A1,0.1268017989326903,-0.003952209668872474,-0.010445900197913001,-0.026810686312501004,0.04597947758108658,-0.041104462652672126,0.023347131291160145,-0.03760723550225469,-0.040569901421462565,-0.020512602040756688,0.045200429673431616
