,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.0286772207139091,,,,,,,,,,-0.001571935386981825,,,0.009354456478778791,,
BMP1,0.01567677727397867,0.025687039712579098,-0.0366132466963304,0.05327220277962245,0.017430198074896177,0.048667114788619945,-0.025027124951886776,0.012545819145330086,0.1222111225179216,0.052458135237666605,-0.04740291973017436,0.09174166876215993,0.09531210654999203,0.030379616081567494,0.046583431350980066,-0.020841432015915547,0.027827075743866236,0.02450318326292702,0.10628596118055657,0.0073776373353198945,0.02986430043880644,0.003877038779649635,0.06467067850784161,0.019889533680755085
NDP,0.04449482883238412,0.061631667011655636,-0.01229051751667822,0.01718018936695891,0.03696412469184479,-0.02728771611851183,0.019274776879374865,-0.048991432263882924,0.012575743709845044,-0.055535137934999146,0.045387228739030366,-0.0742894535015813,0.011681006940674884,-0.046558798686829876,0.006462039471550879,-0.04435253154028803,0.09685102486309428,0.04276408920761587,-0.036546393265777834,-0.02518872633648615,-0.10468327166050259,0.043642405493860066,-0.012494009550425934,-0.003437754621341771
TNFSF18,-0.0017710092401891338,-0.028170568646215387,0.04255141458020477,-0.033803385280830656,,,,-0.023141542108183335,0.10936581675052696,-0.010114319884443012,,,,,0.019394514032775898,,,,-0.0032326560194927694,,-0.010491584621807055,0.010003831665453985,0.05745799302916275,
IL36G,,,,,,,,,,,,,,-0.020403335249272608,,,,,,,,,,
RTN4,-0.024284378427024775,-0.03153122781327759,-0.04231034788271209,-0.024595381386937763,0.04008562762566812,0.020759597383911713,0.039738598090981604,0.04917128164226153,-0.14702963864443439,0.007705926619590326,-0.054493427274187226,0.03084126003770578,-0.03193396098814757,-0.003670207660822474,-0.16287012478363,-0.011603403417888996,-0.003073485490214874,-0.06413706333578709,0.023118567780449302,0.004617106163300623,0.02954326573840624,0.00865021540900822,-0.06619950553137223,-0.0489883707424351
HEBP1,0.022710775610914127,-0.015213673133734038,0.009259930186786372,0.017383156938855854,0.023070438725439717,-0.004935300815891096,-0.02998071182442795,-0.025795426042311154,0.11272376784545689,0.04708738618884924,0.01804109079589173,0.019236266746002057,-0.014161579885673535,0.03929499381123869,-0.05967125164882521,-0.0018285735252153456,0.011374894987160104,0.0604460255102383,0.03935707267609618,-0.017258163842109913,0.014228664511639967,-0.022621583831727757,0.000493837117241029,0.03427828379623512
WNT7B,0.05638258366396871,-0.03788350643397793,0.02975304114309742,-0.0049694682892612975,0.007765504627989161,0.026518873897945112,0.046806948688314906,-0.005548510132427877,0.014166950988351702,0.03226574315706536,-0.01413797179956306,,0.0011101838057073683,-0.02242561674785889,,0.0045211211756655476,-0.03511810867302482,0.019571527980248905,-0.03594392433362981,-0.04944917603653911,-0.008834435437815114,0.06090687398634286,0.12509290064826303,-0.05901835670022587
PTMA,-0.03266016596127785,-0.07057754570220741,0.020341979112947432,-0.010438088424231292,-0.026094113566433357,-0.0775116263376783,-0.04414054804207121,-0.061218326310499394,-0.06267577425539256,-0.050704099896748615,0.02122011138384221,0.014614918079402796,0.17011713036256476,-0.0014626773372559316,0.010987378746973555,0.003125402816040313,-0.026558489678334938,0.019680670064406235,0.02626876632428928,0.03292551476298354,0.09185109847181137,-0.12832686687409364,-0.0355574000298162,0.05883875410816446
FASLG,-0.02742071743214786,,,,,,,,,,,,,,,,,,,,,-0.0017406484160642213,,
CEACAM1,0.0006309431556687397,,-0.029293387934444186,0.004554730591987611,,0.07381091460057819,0.023808057266592037,,0.06519255127876797,-0.040832318506502686,,,,,-0.04053109272181589,0.062313276217505056,0.001712221448505205,0.00039951190551306234,0.042356446539803604,-0.0008352325517594521,,0.09896058206016309,,
PDAP1,0.10407466372042636,-0.03449433512838595,-0.03382820342028155,-0.01466282943860533,-0.0015641899696857617,0.02463091859005903,0.03206091757761896,0.018694891758667002,0.07129780569246359,-0.04899976283583535,0.000664360943380352,0.015529241171805448,0.11087251016258017,0.007000861914633309,-0.0396181393303167,0.03727233919223012,-0.02800161775123443,-0.0068509371107679734,-0.07954383857475718,0.03854069207753201,0.04605531247198341,-0.0327174495966912,0.09218135172134927,-0.0976372902187393
QDPR,-0.00893588813998731,0.06316918027994887,-0.02141501655149716,-0.022101609302832264,-0.006379626631340609,-0.04176030903006003,0.05688899824636944,0.04561311676152694,-0.13169742577997956,-0.03955923429956216,0.013275299159053023,-0.100254925428547,0.09304345721079313,0.04723486973348287,-0.030511266220980923,-0.009117715195143268,0.0005832635534488263,0.02469031391451287,0.0788846822840641,-0.035315029153082975,0.10712370771232474,0.028027388907707368,-0.09177756134545174,-0.01895122396318795
POMC,-0.020226604058929357,-0.031573035257907556,0.04098591399151992,0.039541047092943135,,0.004879294751884823,0.0439397784960109,-0.04765931445927887,-0.015763843870664478,0.04143726476913248,0.023047936547737874,-0.032086441864267644,0.03432584280498881,-0.016870654100448405,0.058542327312496624,-0.015623603673268486,0.09063807710081806,-0.010741401880101581,0.026522102019418653,-0.0033738757196984243,,-0.013467287402497178,-0.00142147664108597,-0.04469244960712871
CCL18,,-0.03777904885779373,0.11999158521368739,,,,,,,,,-0.032592086411378764,0.11142040179299077,,,0.03840350731315287,-0.061869389003718626,0.02659474396612703,,-0.03272082680785445,,,,
CCL17,,,,,,0.021917496774415835,,,,-0.00691771482421198,-0.017498845819094125,,,0.1271001291822326,,,-0.017624703355083683,-0.04869962937971878,0.08701690065208112,,,-0.019418121128111428,,
VEGFD,,0.014790468293995157,-0.03655539199297032,0.08989570980256276,,0.022987050349399917,0.06818127808290904,,-0.039487642851003736,0.001815199039102834,-0.012835615029294542,-0.025978635594054014,0.018469397991124747,0.06422924891401985,0.014710615038447736,,,-0.016188833425527276,-0.04629444867511525,,,,,
TNFSF13,,,-0.027585871853543515,,,-0.01754809957081474,,0.08325005704802334,,,,,,,,,-0.03314476973306357,0.04280012755314468,-0.00417394105456377,0.04597404973728423,,-0.0060286964108353085,0.02897161561397405,
WNT5A,0.06359335796282216,-0.09554200121772712,-0.01954207575526912,0.024631321916368847,-0.013787874332343368,0.05216507111424263,-0.06469658984851781,-0.05911952621663831,0.11325662499386133,0.03663375642925885,0.01687719446233207,0.06347922498087533,0.057857094335979936,0.008569137033590682,-0.015431983202866796,0.13112405191702928,-0.06133571176108065,0.045593555451002195,-0.10234079330461432,0.03179753971165789,0.05980218538366705,0.015470523746387025,0.05173116619719788,-0.0654417435133504
CXCL8,,-0.14148686645490902,0.06800973275908781,-0.005892585396489537,-0.0025695065793610774,-0.024920478400845478,-0.00841457482446164,0.017955293753249734,0.10562813958783557,0.05006370537834857,0.08250951405823514,0.04761428345435811,0.013018845470139545,-0.06006025303801726,0.010395949545965835,0.021736686474883988,-0.03428989018290274,-0.05011642695088626,-0.0531446925694548,0.020567845973559064,0.06231586016519844,-0.006200441344149727,0.05220328408561458,-0.11065856138648454
GRN,-0.03358985078953084,0.0015019135908738406,-0.0340508969127088,-0.039783442919043024,-0.017660464604730884,-0.010417770023232423,-0.03334703315577921,-0.06414317064913018,0.13684168910249825,-0.0038795284933530213,0.0012976606857421327,0.049132251537827284,0.013007379023510996,-0.06833500989221174,0.02804940770848651,-0.053827908520316235,0.004138399474926253,0.010974766934456955,-0.035833948128293484,-0.010085271622518346,-0.02348159273914211,0.0075663842040131985,-0.0257076360018954,0.006558645395818299
