,UKF269,ZH8812bulk,ZH916T1
SORBS1,0.0005270264140578056,0.08473704273050517,0.020255104505249966
DLL1,0.06110152206046585,0.005736923365420617,0.005021336651041439
TLN1,0.021216269292806924,-0.015533345291644666,-0.05938283221850769
COL2A1,0.07842862466370494,,0.04690499544184723
SHH,-0.012843350753110794,0.007457010475878765,0.1433180496854961
PON2,0.0669264203252619,0.056069427273029784,0.05156225932474377
ICAM5,-0.03192529686294356,,0.04021465800353983
HPX,-0.007587701299717692,0.012544049190874245,-0.03736347095113449
SFRP2,-0.013038935642920928,0.052956032365531605,-0.018147906115538414
CD70,,,-0.02470153728214328
HP,0.023311419891716024,-0.02471412463510554,-0.02421922122636967
CXCL2,-0.012963604888774521,0.004256030794003998,-0.04482382184898142
NPPB,,,-0.016423461857349657
CCK,-0.06811345955248493,-0.009784681654914305,-0.02130566363131547
SEMA6A,0.05740693778270948,-0.008908908338614633,0.054781339730356406
IRAK4,0.019436708306438906,0.03304310766638045,0.04034274596722328
GSTP1,0.05032319789093299,-0.037950522190178505,0.022484464787991737
VCAM1,0.08793338443919124,0.049226690623153255,-0.011330140860500739
NXPH3,0.004731399269392305,0.04099957639917819,0.041182861987819216
MTMR4,0.06319502546541728,-0.012648278554224084,0.015121409085168321
LAMC2,,-0.018656941389491838,-0.017639441623680144
IL10,0.0159585863766016,-0.017996411685055357,0.01671055873623865
SEMA4D,-0.008603727646928615,0.023375749025537868,-0.009417144488063215
TRH,0.09545679547565979,-0.01717727920499846,0.11782822287443442
SEMA6D,0.042288208303344406,0.003209088627900663,0.08385973618813655
CEL,,-0.0069348946043480755,-0.052640862406536156
PDCD1LG2,0.02547726930181927,0.05007888485148418,0.06513805394291473
SPINT1,-0.03106278292826898,-0.03686262629792962,0.0556344984734282
CTHRC1,0.10838718146423612,0.00608468316628793,0.015622867536045608
PODXL,0.06603178474186702,-0.007568180859232438,0.050020214626617265
JAM3,0.09013424037656062,0.09693415592918146,-0.008303493974745127
TGFB2,0.08606889827434748,-0.016832597494188754,-0.029150772848159055
COL18A1,0.059908899197367575,-0.05519209630620147,-0.009161492222971399
NODAL,0.06108292845492269,-0.028066028790890547,0.14385081270242808
INHBB,0.024013981443428003,0.01340590250295524,0.0471570859351657
LCN1,-0.014337205094468234,,-0.018602408142466668
ARF4,0.06851076376362483,-0.01067511329143978,-0.046413259378599206
CXCL14,-0.0008336258075266588,-0.032450116048932956,0.10777485454797622
LIF,0.07922360624915253,-0.005132228844547102,-0.037431945555879996
IL17B,0.1546123476140757,,0.06324992390600659
MMP1,,,0.038793820101550434
MATN1,0.035400183524635274,-0.018872397839465035,-0.02237271131187733
ADAM28,0.06839195864813152,0.006429288388929544,-0.06444190067692446
TCN2,0.09427075276268267,0.005228543135701768,0.04375321580650731
THPO,-0.029253432795895925,,0.010128714483876066
CUBN,0.05372346871100586,-0.0189748842277503,0.03923534533447853
TIMP3,0.023545895382408,-0.06748378088238835,-0.06305091407942476
PIGF,0.017034799109676833,0.031360736792845505,0.1063260420944131
CRH,-0.022046851269836125,-0.03180918993885405,-0.027584990402794676
BDNF,-0.0740455225120624,-0.040434276317101045,0.054796001895990924
CCL5,0.004408534175762655,0.050623706541877006,0.0705808135868077
GAD1,-0.10179904261916944,-0.029682738987234395,0.03835977930777554
COL14A1,-0.02543337294336667,-0.037595529336104966,-0.061079769587215144
HLA-A,0.12148766504938721,-0.011920448627200476,0.0006547700192035292
FGF18,,,-0.018395380137639923
ADM,0.08708445889943162,0.027053333199938318,-0.012506178815928847
CCL15,,,-0.015954311765282007
GNAI2,0.08274272849409095,-0.022988300188601086,0.005826264512649641
HDC,0.03814550969430047,,0.06939188549922219
COL11A1,-0.02606624569110828,-0.01456634812853018,0.0028841771323267315
NUCB2,0.01668897218724075,-0.01068382345689862,0.0041108530481048944
CXCL1,-0.03667511821284384,0.049230631365735834,0.09250382114012314
VCAN,0.09108702071109981,0.11197293674867187,-0.06964832708238886
MMP7,-0.010464977337858443,,-0.06443112891562669
PTPN6,0.05997500487077692,-0.06486373971215094,-0.0075984969837729665
PTGS2,-0.06875367186022534,-0.023331090301727076,-0.03609065256172769
CD58,0.011554921823892813,0.0024232229254552325,0.019716580451379768
TNFSF14,0.08558386185039889,0.0543127206467713,-0.03826607091135715
CNTN4,-0.037158973107754,-0.02368339950338375,0.005135291906196519
INSL3,,,0.05394927210254837
BTLA,,,-0.021123092022135453
MFNG,0.040563137673762205,-0.013109023049109722,0.030145673506255865
ICAM1,0.07459333532463004,0.03967734279390875,0.07735372767742513
PROS1,0.08937931322309023,-0.01867171792548154,-0.023536360530533644
CLCF1,0.005281629979172585,0.04339683907313913,0.001472973847557239
PSAP,0.04485308394629711,0.02591611227737443,-0.0190122117077799
EFEMP1,0.08189404680723841,0.053883465308049196,-0.0671216292180691
C1QTNF1,0.08936356660847934,0.030002215123473026,0.03793686681689391
ALB,-0.017553682829870673,-0.04382542441575865,-0.007884141157079418
EFNA3,-0.08384832734725603,-0.01570200501262746,0.09319955602639461
DRAXIN,0.010298799400953698,-0.03605044858345962,0.13059466959955862
NPTX2,-0.039002694211058855,-0.040968716451583925,0.06017910624865779
FGF11,0.03236687150094265,0.08129562729648172,0.019862640092261213
CD59,-0.02039237532803532,-0.04951590533097179,-0.019247978548791702
COL9A2,0.07705094644158919,-0.029762049781409613,0.07686003209574606
DLL3,-0.010575303745094005,-0.01535684167260223,0.07191632390969604
FGF5,-0.013977898819777344,,-0.04818392914502843
LIN7C,0.054298461061978255,0.038163978905216736,0.025073944814240943
GDF7,-0.025004176770865576,-0.03083704095711624,-0.03116094980965108
PSPN,-0.021807326622544893,-0.016247123410927797,0.00929647280731144
ANGPT1,0.0967693286726449,-0.048062720228932355,-0.0005186154635990466
PNOC,-0.07491753314462292,,-0.02254614191099588
L1CAM,-0.061636973767608995,0.0031458495646909733,0.032495283447219164
APOA1,0.06797542164734258,-0.02603376522778694,0.08041317060013305
PSEN1,0.032312568682849374,0.002387511581367214,0.048648574098785945
CALM2,-0.039749840222944394,0.0027553356973164275,0.12754933246408282
CLEC2B,0.03923829574189469,0.018709924838071497,0.02836643159699076
NTNG1,-0.05581030344844068,-0.022482599180646084,0.05968382348518138
LRIG1,0.03128590809750735,0.026723414017695995,0.09272358699952434
CPAMD8,0.0476215611318306,-0.03783761679217275,0.25418918476515545
GHRL,-0.01258379771782298,0.0027721271824648983,0.03550973708888748
NPY,-0.03821717241391937,0.03152819984026109,0.03404465669904784
MMP2,0.016576800150326088,-0.011541708608395176,0.01615792194350685
PPY,,,0.08458168229129649
ALKAL2,-0.014337202770819985,-0.03329219977245889,0.03971592076520865
CSF1,0.03913475063204197,0.045980051452626035,0.06971819264713053
SEMA4C,-0.020035804655794916,-0.019099232085337498,0.059881283111235084
BMP8A,,,-0.019607127712976506
ICAM2,-0.006141794220327127,-0.030396526936694937,0.014026247076130975
SYTL3,0.09067780333045097,-0.05461100688005301,0.012784708850125249
IL1A,-0.03477913608164571,-0.00641825412747582,0.0310709944341543
PGF,0.06244471146394561,-0.01414535126769465,0.02743306831092107
LGALS8,0.06791805844748777,-0.02023454756665312,0.04136075455113371
DKK3,-0.06395451584628042,-0.028139774654916343,0.0739840501021054
COL16A1,0.022430846977453806,-0.037857888830621286,0.0775794109362931
TPH1,-0.015031584685050137,-0.03661602589560825,0.007702634129873887
TNC,0.10371381731023659,-0.0003168676084323218,-0.03827278227306548
TNFSF9,-0.021160789797834388,0.04413759234811201,0.09258635657354941
C4A,,0.05179371096777867,-0.00994186513734511
CNTN2,0.026388102723710883,0.06564881224561997,0.06679095058075582
F7,-0.012644883230653532,,
LUM,0.04187967878866284,-0.022080699845288106,-0.030812642254085323
BTC,,-0.022059514657968297,0.12049505037491229
APOC1,0.09698024644736208,-0.006838819947853079,-0.005125538253028162
PKM,0.013548105307450216,-0.00773995231421164,-0.04822364079224198
TNF,-0.0185579351662952,,0.1354792779342387
GNAS,-0.08120391924642206,-0.05332094384015301,0.12971956261458312
BMP8B,-0.018221532677339662,0.0697259385575227,-0.0164761467885527
LIPH,,,0.019852091400214916
CCL28,,-0.017771228468736584,-0.01522497706599589
PTPN11,0.02518604109212733,0.058373964268992794,-0.0025489661084107545
ADAM12,0.07215354428553131,0.0012871782913249483,0.0014541982555142507
EPO,,,0.08871716832671515
EDN3,0.04801074099379832,-0.01684587690047072,0.04173547895971393
CCL22,,-0.022059515634236977,-0.025018561824583545
CCL2,0.050990803744289576,0.006367077965674146,-0.07001190361108658
DSCAM,0.05021446914868159,0.016362650239811947,0.1115157452153048
ANG,0.04961214543704048,0.021780756646660838,3.5714281246422775e-05
FBLN2,0.005679824808016523,-0.04358900570571802,-0.04530791617420131
VTN,0.01424747142295998,,-0.026403999429962414
VEGFA,0.03971632674494649,0.039326649649282217,-0.0743073300835462
F10,-0.02056084979279829,0.03495962875404321,0.11885493344422307
SERPINA1,0.020106319056120623,-0.03570628598145777,-0.060597747084146274
VWF,0.06340213663131891,0.003132162260953726,-0.0013608492967562174
VASP,0.09166425155552886,-0.05591616730320618,-0.01645077019120546
ADAM15,0.0022592248528814874,0.0012364780128166018,0.0068619714307970965
WNT2,0.014865850401655058,,0.028551067374452205
CALCB,-0.01397789866787497,,
OLFM2,-0.007637623967489898,-0.013009378822960547,0.039518436426627696
MFAP2,0.05751148554488173,-0.04190809542066156,0.010116926557981278
HLA-C,0.09703166627554095,-0.04177641007848772,0.03073576602321029
THBS1,-0.020881236596741647,-0.04651404316120691,-0.08269752965785909
HSPA4,0.016031749322847993,0.007422883299043472,0.022054105143201105
LMAN1,0.03321825096276822,0.002889351189316884,-0.08785610263448448
LYPD3,-0.021683684065980015,,-0.008061448665737676
APOE,0.06412474303751603,0.04296784198909546,-0.002306830176205175
SOSTDC1,0.005971062742201615,,-0.011306153506417003
ANXA1,0.05677104566673306,0.026011821812217274,-0.0015135841999102024
WNT2B,0.056944510390764064,-0.01879404735655814,0.0735870452415113
AMH,0.11950524994053019,0.01023352461527056,0.03123379534291597
GDF10,0.04406389945741353,-0.022429283268468363,-0.042778016549572376
EFNB3,-0.0797530111599416,-0.01856935269612268,0.08906636128179543
LTB,0.07699802319977472,0.006104329148403154,0.03266897077653472
ANGPT2,0.08522038817113194,-0.02199118268094984,0.030920387485095353
NRTN,,-0.022429291314868094,
ADAM17,0.083377809014552,0.0449460926129895,0.0023864198301922863
LRPAP1,-0.009305603436943245,0.030706810209365287,0.012701862066172308
NID1,0.06512709399563957,-0.01295621465495831,-0.012288716739043073
MST1,0.04308585407647775,-0.025731096819111787,-0.015834270371368524
IL13,0.14618576182936258,,
DCN,0.019945503323658204,-0.00803164619797057,-0.06476266627089051
IGFL2,,,-0.04277800380611673
COL7A1,0.02548181503617673,0.07178523920188935,0.05114268555260989
CALR,0.08255406595002512,-0.08045199420201257,-0.026697151152264616
PIGA,-0.004050070390027419,-0.018552553701751733,0.003674814845631212
CD200,-0.018534360994772264,0.0340662722481249,0.03088495876645911
GRP,,-0.02454493440055418,0.002074191398880754
CDH1,0.05961104538930857,-0.03421038169031501,0.07597128522113154
LPL,0.07247827174004023,-0.03882705446134463,0.13015702829087414
SEMA5A,0.03908206750788188,0.0045560981506497684,0.10646854517034704
SEMA7A,-0.006470437738953747,-0.06429111679596954,0.05512929605247426
SEMA4G,-0.046433651771771695,0.021468856120953752,0.05539080421558782
SEMA3B,0.0555621590114294,-0.0005272673606571311,0.016592947362914157
RPH3A,-0.03190039612689948,0.06594861493776674,0.1798079618808033
JAG2,0.0668201399451203,-0.017972312359669056,-0.026598042577890075
CGN,-0.016576749827442318,0.062405496888923814,-0.0036503392528039473
GDF15,0.04624049951427256,-0.036869547971355915,0.105816819008473
SEMA4F,-0.0042016409754792846,-0.04955104238596077,0.0010295072603677996
NXPH1,0.025577383257489865,-0.058622593345509046,0.1291330866417763
ARF1,-0.04167954706381525,-0.042564361814225946,0.001910324780873009
DSC3,,,-0.016190502707939695
EBI3,0.018766763167650243,0.03170337656583824,0.023495144261074352
TIMP1,0.043294975223141484,-0.08218699466531544,-0.03764522910464924
SEMA3C,0.05303192209340528,-0.011518420537261128,-0.05618971560314042
GNRH2,,,0.07750816315019873
GAS6,-0.0010203461759086768,0.0551416703567202,-0.038348154839981614
MEPE,-0.022286127395344444,,-0.022372714397537827
SERPINE1,-0.02053430155427597,-0.07418751682321365,-0.0919168511621259
RSPO2,-0.044365386707009,-0.011890028485206577,0.009543270285428042
SHBG,-0.03000838986872393,0.11030485757485789,-0.00886013276445241
LGALS3BP,0.10594903530948109,-0.07935243101164155,0.00748457480692427
LAMB1,0.04421856880814218,-0.08493604927488782,-0.02659721510287466
SPTBN2,-0.0597226316030625,0.01024915097845884,0.05416823500677277
COL1A2,0.07605886735485055,-0.04887896438518111,-0.056790825080205505
DEFB1,,,-0.03467267974014483
WNT11,-0.013794952284501153,,0.0555710076158027
LGALS1,0.060529126125480275,0.013354342039014911,-0.04504438691495714
BCAN,0.06991456878095458,0.025687036822081313,0.12748326174694616
ANOS1,0.05218868502315242,-0.040600633601170166,0.08897032665779245
EDA,0.03089374667565546,-0.03262448269174654,0.12873572717015885
FGF22,-0.012644888909914574,-0.024031212350199546,0.03722485779680016
SHANK1,-0.012030808690417191,,0.00030494611906514214
RAET1G,,,-0.02018780868453168
TGFB1,0.028213405859008715,0.004759432889015661,0.0012274369329119228
MSTN,0.040057140191055864,-0.020715213141235877,-0.039043361923603026
WNT4,-0.014337206182133763,-0.017312741530737048,-0.06583278781247262
TNFSF4,-0.0227581911532453,-0.02667279089265006,0.0507632228063629
NTN1,0.013251972315254124,-0.02920137480362493,0.045708166711894455
CXCL12,0.023042884186485826,-0.016588854131806604,-0.014873354458344097
GNRH1,0.04581777084092974,-0.017543365893099693,0.08472375753975137
RIMS1,-0.04692572319422197,-0.05094353574305972,0.023995029837884704
FGF14,0.06883273225827122,-0.012491426366108964,0.042331862361345306
IGF1,0.02072773403713387,0.010628804755264546,0.03871750006126792
TNFSF10,0.004997176686722046,0.06134570302174088,-0.0636568246842195
GDF5,0.011544076942788853,-0.030501964095059685,0.07650018167914091
CHAD,,-0.019505715398833084,
RGMA,0.1286495119858823,0.0035921945890233188,0.11449160173454233
WNT16,0.1058404020872392,-0.016113798073595392,-0.015405217440973763
CX3CL1,0.009466373077139429,0.021040508784612482,0.07903204172484662
FGF1,0.056755419040428925,-0.0354608103932018,-0.036995160033066125
ALOX5AP,0.09465265299616145,0.03194334478967572,-0.04583296048706711
IL1RN,-0.012843354154418054,,-0.050704590804144
NPW,,0.03725322818930818,0.0903772295154734
CXCL9,0.15681413836708105,-0.021110099073709428,0.06330970132751956
ANGPTL4,0.043521619033348016,0.06752896520961424,-0.02197763526642441
UCN2,-0.013609675155832052,,
OBP2A,,,-0.018186166609602584
COL4A3,,-0.03027059745620215,-0.02941801842790121
NRG3,-0.052120640096272215,-0.05702212368477245,0.14122459154749578
IL23A,-0.01664926661270034,,0.05332783091507291
COLQ,0.0008247651753361222,0.03194586074558773,0.02243347823392048
TNFSF12,0.05767257379250167,0.022607497839318744,0.034461085776168424
DKK2,-0.0242379936010074,,-0.04067300978739968
FYN,0.03342990982603187,-0.025311703367610378,0.06142928909101984
ACE,0.02540633704896794,-0.019441058055146437,0.04644144409575684
IL18,0.06876715946518744,-0.012695614570965416,-0.001961142569102672
PPBP,,-0.02071948412577055,
CCL27,0.018823861047166,-0.022245087186008688,-0.007980904798144317
SERPING1,0.08266563965913402,-0.03534900665887831,-0.04447687439599737
AZGP1,0.05070602334943935,-0.006327091813344499,0.0011410087351762972
INHA,-0.03263349124037287,-0.017996405604921585,0.0238051861536398
SEMA3G,0.03479935327642613,-0.01660306565842024,-0.035361053988442206
COL6A1,0.08055465842494491,-0.011465405673474876,-0.012595660901381978
FGF17,-0.020044164851540085,,0.07819765746729576
TNFSF8,0.04600395394140001,-0.01611380433815359,-0.029797493411447093
FGF20,-0.020688238737793567,-0.016501409818988427,-0.02982763632894673
ICAM3,-0.015104833453489971,-0.04084363334613294,-0.03620413124584334
LAMA4,0.08334850128454589,-0.0159993751642444,0.05785969249896735
DLL4,-0.0026295262731204604,0.002530017789053106,0.07519052965675652
SEMA3A,-0.029914816163168996,0.010713177128862916,0.07013582392693254
RLN2,0.006485927530874588,-0.026830562567559207,0.06164606345893978
C5,0.059633116063546064,-0.044842830971332535,0.02348986981855349
COMP,,0.0323360151453867,-0.024701544323074483
EDN2,-0.01755368643710812,,
C1QA,0.05837499999092333,0.0030996068528955406,-0.0608743345450618
UTS2B,,,0.01775589659117705
COL9A3,0.07896882483299639,0.02197548810998592,0.11038847855967793
HGF,-0.009980719548837787,-0.017898776480564656,0.0126841717854524
P4HB,0.09272214300803712,-0.005173886528217704,-0.028664464172035036
ADCYAP1,-0.03998169118051822,-0.032489685706667826,-0.030633310576539008
GREM1,-0.039442837733863756,0.034550730435682554,-0.013168827800126268
EGF,0.08482758078261209,0.02684433442877453,0.08834360992470881
VEGFB,0.048572932146473416,-0.06503970974270877,0.01777940315092851
FARP2,-0.0030503654069549517,-0.0031317756651475324,0.1281575956982655
LAMA2,0.073669677450616,-0.019365140239200117,-0.0314721135779784
NRG1,-0.02828801539163951,,0.06492622832811072
SPINK1,,,-0.02787355612973238
EFEMP2,0.06910822054360337,-0.014783864222824846,0.016427964880003344
SELPLG,0.06434214176154172,-0.006232843924878586,0.01007918689998282
GDF6,0.006485928230512746,,
HLA-E,0.07381489924479748,0.0073706949207573424,-0.03373065595530402
PTN,0.06625909788281854,-0.03932637462169112,0.14568470085367058
CD274,0.04110790065003835,-0.043918494122130745,-0.03368986152679444
CD14,0.06428832584322297,0.0017834214163351412,-0.02071177487656195
SFTPD,,-0.03498306551765114,0.0445798263324859
SLIT1,-0.004583711922786913,0.0030356561677668276,0.11580849735691913
CNTF,-0.017257037044084413,-0.01660307221009506,
BST1,0.03118792336863844,-0.009811061698293452,0.09287106022683987
AGTRAP,0.05830217975044742,0.04912957024106162,0.01984981869761512
LAMC1,0.041979094397403646,-0.04738901941792002,0.016011271667630635
COL6A3,0.0004582425565464073,-0.03485797567957341,-0.029616956312248546
FN1,0.10483762076359651,-0.02374972999516049,-0.047590961272368684
MIF,0.04319654285496546,-0.06586653287004418,-3.030707855549688e-05
JAG1,0.06585198018496034,0.006444439758530837,-0.004353011331665211
NID2,0.07463702726600191,-0.029549856949619768,0.0008527336340500049
EFNB1,0.037177302886268374,-0.06659964595067244,0.08036240621630965
COL4A2,0.07564602476596632,-0.06466384421557393,-0.023734777081273827
SPP1,0.07324720873459895,-0.002663558724003364,-0.07574150682080906
PODXL2,0.0104500396371046,0.007330615246294437,0.058855042599084
FGF9,-0.040058297308870935,,0.0012103899714105571
ITIH2,0.076787419182289,-0.0026091255788790882,-0.014282055308779509
ADAM10,0.06613599199686962,0.0021227541301282946,0.025073158744178342
CFH,0.036943856049733645,-0.05934432805628072,-0.019978531132447044
COL4A5,0.04834098968405176,0.019286012806274518,0.07669796856649459
LTBP3,0.008857127318743288,-0.06687939735655567,-0.10918998485866933
GNB3,0.05844763543292095,-0.028367971632887803,0.0920521807646363
COL6A2,0.06889524502980858,0.00027508969097396203,-0.005386607717452274
GDF9,0.05474295885921366,-0.024374724461702135,0.04229782420134172
NCAM1,0.011020546820485467,0.020330519072183872,0.05752064519392009
APOC2,-0.0032930224868921655,-0.026369812255085775,0.12504445567925024
BST2,0.04136295379319319,-0.035695895370399515,-0.004574530157961698
COL5A1,0.016034038076741357,-0.05277056777001397,-0.03540450144600916
CALM3,-0.037316481228733975,-0.025662317062394017,-0.0006786253046199773
THBS2,0.0775466222000499,0.0649880536402071,-0.01321189811323642
SERPINE2,0.016392914352494382,0.03367945398851554,0.021042743183930367
EFNB2,0.013939282374367482,0.026760684881440875,0.01056479389625312
PROK1,,-0.016603056003334636,
MMP9,0.07430360428663338,-0.012228779779450874,0.014474259078116752
NPPA,-0.022874899819743756,0.03423572139524427,0.016030121619836822
APOB,-0.013231782459339776,-0.01821904111552393,-0.016423470361123103
C4B,,-0.018439171017258695,-0.01818617169467292
NTNG2,0.06107307133083566,0.034890432543113414,0.1308792123602102
LAMA1,0.07071191312319142,-0.0396205635278122,0.03590466892439736
UCN,-0.022166780729847586,0.0236843007554532,0.09835822008552317
ARTN,-0.02004417580429628,-0.022974096246238796,-0.001315013826628492
PDGFD,-0.028288020163740095,0.03671817481462822,0.0374116118235633
EDN1,-0.009805222277373888,0.015509056551803308,0.008873707185169076
ARPC5,0.055548703834910854,0.033432763232517565,0.004236477492442578
GSTO1,-0.09058747705205872,-0.04881142109698573,0.026721300912730145
PROK2,,,0.20540049305340125
SYK,0.06495904319378279,0.010937447690196295,0.01691545307565335
CD40LG,,,-0.017760872394858605
ST6GAL1,0.05161687079330915,0.008184083785493623,0.08438661742088965
WNT3,-0.0023335660630884555,-0.01883037110617552,0.017910084428452093
HSP90B1,0.07216159312950932,0.05049965018411113,-0.02741968467681297
ZP3,-0.002700066006445681,-0.027143777625179638,-0.0075321983609079
ANGPT4,,-0.022974095218560676,
NRG2,-0.008113607671007597,0.0031988940965693375,0.0949119817675213
MELTF,0.022758119372177876,-0.0019232740007748424,0.08828583757646713
NLGN1,0.01778302825406834,0.022597504608182127,0.040038364204969625
SLIT3,0.003288882624068921,-0.023331088949792494,0.0010754645831444038
CCL8,-0.01725703741878472,,0.04244994165302166
S100A4,0.04197222627270018,-0.0010275447097773374,-0.07239750165611235
TNFSF13B,0.0707590880404452,0.000839491917218551,-0.0012176997570353717
HSPG2,0.11239661503774374,-0.039260161214353,0.015234769300604382
FAM3C,0.05348022520233369,-0.02525751060863976,0.015093849735313958
FLT3LG,0.02714040374755114,-0.04279266085616687,0.026674124300064227
A2M,0.105368124982019,0.005177556057314571,0.015168890195919613
VCL,0.0019186097781257985,-0.07707096694231967,0.002423809712440495
FGF2,0.06422315320036809,0.038207826160725794,0.00876829585272728
CNTN3,-0.0412723870929076,-0.02603375776549249,
RNASE2,0.0634696187102752,0.03770475883846962,0.033679513048438095
ADM2,,,-0.016880322620215788
GAL,-0.02043274865296525,,-0.01665337271924557
CXCL6,,,-0.030500230071706904
PDGFC,0.048610662348503114,0.007878526475940636,0.06420512470075594
COL8A2,0.08089521774105253,0.0557449936362152,0.028872173581993732
