,UKF243,UKF248,UKF275,UKF313,UKF334,ZH916T1,ZH916bulk
IGFL3,,,,,,0.041554901530480116,
BMP1,-0.06202003853592534,0.06974673976172566,-0.0079992634354141,0.030166824809101652,-0.06836736702975711,0.08212522527932425,-0.0462397354790282
NDP,-0.005321860191078858,-0.05877030454379904,-0.05442798560804865,0.06492019920005263,-0.04170722404125438,-0.03995170163376218,0.026444971150598396
TNFSF18,-0.02127448622275985,0.0443209356118986,-0.012622089446573373,,,0.04469518681315957,-0.028252165462178208
IL36G,,,,,-0.01293468283859752,,
RTN4,0.019248435671463258,0.025238516072852372,-0.005053747694189034,-0.005369029329366799,0.08627486572155979,-0.04628141229099809,0.040947334801787805
HEBP1,0.03643758968026869,0.005223229074773627,-0.030002047288794426,-0.023108948250751094,0.030540647129711374,-0.012718911410305794,0.005751164901786199
WNT7B,0.03616224979640155,-0.017788222029376372,-0.012439556411590608,-0.034827501426174926,-0.014216707050570892,0.005683308513665798,0.06760041862664955
PTMA,0.07791140811823415,-0.01573629369567749,-0.031678655252181796,0.03704336809464751,-0.07114199079418193,0.04651509116556583,0.02236146566886332
FASLG,,,,,,0.1720081758452464,
CEACAM1,,-0.01580393102942189,-0.01985153968813039,,,0.010105206167419877,
PDAP1,-0.0317579087893041,0.0031967378186501198,-0.013182214444962485,0.06908313056064286,-0.04504925092454303,0.02977868654777219,0.09486825903200774
QDPR,0.0005084189158924646,-0.0021613087115376585,0.014932591023781696,-0.008691829055676139,0.038397524650945467,0.038028340861156425,-0.0479853557524832
POMC,-0.010148675382066836,0.03430451961099083,0.022912093659109522,0.013902046363870319,0.03836325650891253,0.03308578237597749,0.03489540371138199
CCL18,0.058118868317044006,0.1412278855893742,,0.0014152958378406755,,,
CCL17,,,0.05384303973509509,,-0.011816199988580118,0.08741356763383025,
VEGFD,-0.03214591225818951,0.014313740699305369,0.016341030149558056,0.06264046714255186,-0.012663787514902786,,
TNFSF13,,-0.014882717462914195,,,,0.055290677519387876,0.17792507277290323
WNT5A,0.09282815656597956,-0.003281493271412698,0.06255355133254704,0.006774699120805281,0.006024175503296558,0.06308337594674882,-0.048766567547511026
CXCL8,0.1263960050445263,0.020969026376259876,0.049202412713878596,0.09850102419430552,-0.01908332780452677,-0.006656437028449643,-0.02043853755430239
GRN,-0.0028363187409323354,0.02949605516263433,0.009713185961752037,-0.007764122413168591,0.0013992351428235752,0.023905028196837347,0.010381673667040996
MIA,0.0058060671739644095,0.016623904710435608,0.10478366426767491,0.03490995248088332,-0.017343637352144715,0.024225871649871132,0.0357049789908341
COL4A4,-0.014326300471128577,-0.023685736824395964,-0.016435346959405277,,-0.016823971664889248,0.08020659357844963,-0.03435026319011956
TAC1,-0.04052896685284029,-0.0538417324476508,-0.04634135226743591,,0.00482574171719322,-0.020862508166450213,0.02256638355614109
RARRES2,-0.039229154893454084,-0.026836047836864087,-0.022042843464011322,0.013969828858367261,-0.022097556427730224,0.03817467083349315,0.01153916166671542
FGF7,0.004639701979567189,,-0.037466474725971616,0.016861535940334953,0.008157771770494975,-0.02056090523074472,-0.03991121049587733
HBEGF,0.017369881141293304,0.056730952375856646,0.03782696290590375,0.05068212743726115,0.014860388352541248,-0.024897381931070446,-0.06888552289288395
CSF3,0.07684685446060129,,,0.027973782964801668,,-0.016708485117720467,0.05001216215416509
PI3,0.054662834229251604,0.011525089479282638,,,,0.03337357194652864,-0.034037526794459816
PCSK1N,-0.0074490640871525265,-0.006889951709920457,-0.007809586331697264,0.05468021486579728,0.04033900736576839,-0.027513695607604274,0.043727969635716096
NTS,,,-0.018775473414429384,,,0.07583590090331242,
SFRP1,-0.004329391622623341,0.014299324332141292,0.023812932139137204,0.06855990750133657,0.07413110089427209,0.027627857484969248,0.0012091583574323028
CXCL13,,,,0.013202894236626154,,,-0.029308403547652875
MICA,-0.08071768911725823,0.0749867856341885,0.006655880534543794,0.055623468475793386,-0.030334063185688046,0.017207974430523493,-0.06287747274612744
TG,-0.025796439935568984,-0.009478873158577176,0.05470780344881751,-0.03209639374864242,0.021679141817576575,-0.032584732995764046,0.014847005789031082
ADA,-0.038148720400819125,0.02066530939744199,-0.012848516551845685,0.057004426652925565,-0.006406850917600191,0.06687767979049014,-0.02220002161299492
LAMC3,-0.026426206239672245,0.05351951527598696,-0.04034719098476866,0.0026485515843967184,0.06231882689164229,0.0700113539105123,0.05205644828625257
CCL7,,-0.01254473893546952,,,,-0.017508872771541277,0.004363083531083507
NGF,0.10365304217119783,-0.021538693791928583,,-0.020255447551299568,,0.04790167110574479,-0.04094926531533053
TNFSF15,-0.023064673235318835,,,-0.014386472343317875,,0.045941312746567015,0.012116541205952517
HMGB1,-0.028799695865598357,-0.011517191507962078,-0.042342232159018854,0.05155355199789098,-0.015641085827736587,-0.03254305802075405,0.02066347752092803
ITGB3BP,0.11431496406244158,0.037019387311193454,-0.02216580576292872,0.027767304671076347,-0.012403419106593054,-0.00948501801928767,-0.01697592735325425
AANAT,0.08405622971447463,-0.01820050764658796,-0.014262697303464704,,-0.01585030205294341,-0.018525117550423006,-0.02206248848812966
RELN,-0.03214589557313062,0.006594164687364842,0.007122364432456237,,0.0415089855204556,,-0.026164112789780723
IL15,-0.014492043353058067,-0.004880087007438756,-0.04045520577072669,0.011578126860281816,0.008650011438222052,0.0361806286005482,-0.01640922775861407
