,MGH258,UKF266,ZH1019T1,ZH916T1
CALM2,0.04577879197682825,-0.01041200596533312,-0.02059770634453876,0.10303542290733635
CLEC2B,0.0755999474088635,0.03843821338463167,-0.02982994239797062,-0.04408938619122275
NTNG1,-0.0740503796905228,0.025295137454621395,-0.03427762043448547,0.07867425662312927
LRIG1,0.02869476433540805,-0.0074129769007598685,0.019413120965898666,0.09190774201233079
CPAMD8,-0.020803076647871024,-0.030542931518079606,-0.04418889800880545,-0.01955393671590011
GHRL,-0.033189813243066586,0.030291587646772918,-0.011919657391787056,-0.026843170610148976
NPY,-0.030518925348098556,0.0037328856393061545,,-0.023565235640549916
MMP2,-4.40813758367414e-05,0.04257405884075827,0.020822372560172137,-0.040033674648778696
PPY,,,,0.0685356188729069
ALKAL2,-0.031152778463621918,0.008277917773980202,,0.0495762795762082
CSF1,-0.011430508063428723,-0.016097056872314535,-0.04007715679905758,0.07290853889361332
SEMA4C,0.021040818024903315,0.021045263675482078,-0.0003988422282869376,0.052980292158633965
BMP8A,,,,0.08391441248425072
ICAM2,-0.00030505794374864815,-0.02820002424342609,-0.03142755575237986,-0.04473094883594718
SYTL3,-0.027760292301578525,0.01550793094440881,-0.03227548867272861,-1.4538787790173524e-05
IL1A,-0.02417284072367452,0.06424878824434233,0.03177454850578807,0.005358170142074006
HLA-G,,-0.01184424948951134,-0.014439466404421786,
PGF,0.03328642057270119,-0.03516075383747941,-0.026306202465326892,-0.009029886957904508
LGALS8,0.008982409704178868,-0.022811870023010467,-0.02783913642054674,0.03448006679801999
DKK3,-0.0492594610602427,-0.05622405839965808,0.0305292875646155,0.02224189218466725
COL16A1,0.023751362128713708,-0.04881537012697271,-0.03309716258619289,0.04363839562148686
TPH1,0.05188314514024867,-0.012550634021657642,-0.01002879466627739,0.07433893192952633
TNC,0.0416485452516066,-0.008316383509835943,-0.006554784303343644,-0.041701801434511104
TNFSF9,-0.02080306677439238,0.01696915529027501,-0.03765195952085723,0.11621387955617982
C4A,,,,-0.022556343290400755
CNTN2,-0.02164019755869683,0.0505390711279466,-0.08524473562172659,-0.000337250349831327
F7,,-0.010900261461924004,,
LUM,0.04945189425622065,-0.01601920656276177,0.011724280832558293,-0.044951654664723575
IZUMO1,-0.01987798931707749,,,
BTC,,,-0.010879227445674008,-0.011860504504952874
APOC1,0.008001038014002194,0.04507993512484406,0.028851392073826476,0.028388833379279735
PKM,0.04545445501813839,-0.06516213612809028,0.027891465154660455,-0.019791072859974588
TNF,,0.014959449370431923,-0.01746818433481904,0.06090600555888157
GNAS,-0.060578489872917717,-0.01189036177509154,-0.037614992732693295,0.08535923591799463
BMP8B,0.010257135113980955,-0.014353505410924783,-0.06662740196369095,-0.01028005960287711
LIPH,,,,-0.015525809831186555
CCL28,,0.07366284508643602,,-0.013006358430588654
PTPN11,-0.014942554745663732,-0.022970039882211385,0.05196092088990202,-0.011242826887473346
ADAM12,0.001827289672376734,0.017019936302603168,0.08598822269204671,-0.0667368438717863
EPO,,,-0.05292059670824836,0.046066089455235736
EDN3,0.06806224665571899,-0.01563419209719574,,0.026549912435464045
CCL22,,,,-0.001973782290360952
CCL2,-0.05504941745615312,-0.003997683817156229,0.05022000897340586,0.014939565215712386
DSCAM,-0.026920700266108856,0.014640731318245302,-0.061115947920888,0.14442132785708062
ANG,-0.007623648338847674,-0.025522484631737764,0.1304372204447608,-0.01541518720539241
FBLN2,-0.009651031602152527,-0.011283144401453818,,-0.007503013965749742
VTN,,-0.012550629917589,0.011005903857364276,-0.022556347973367936
VEGFA,0.03623530361985308,0.04875591125445903,0.004607216568763195,0.025487333137679917
F10,,-0.021825260287944175,0.05358129815496679,0.09876392594098139
SERPINA1,0.03388582135854483,0.01875153660662618,0.051866481658350526,-0.015657112322392534
VWF,-0.0032979678171044706,-0.018892929059389812,0.009450721969521602,-0.02549487774264534
GDNF,,-0.019535542097388895,0.025848801405980563,
VASP,0.03810352971196232,0.02323524095708328,-0.11359615067630793,-0.028257943101261934
ADAM15,-0.03420064998461274,0.06526221196470784,0.07837020861874311,0.018734186452009763
WNT2,,-0.0023856798638908355,,-0.03363555306505544
CALCB,,-0.01272140606149453,,
OLFM2,-0.061657987233193295,-0.007341327671635084,0.06751425737767668,0.11763431677463078
MFAP2,0.0235433597957486,-0.03148965350344155,0.03135145848708689,-0.023351946258988333
HLA-C,0.005703744932518124,0.007573578292614605,0.03561317072524076,0.015011783280016901
THBS1,0.009561633339925898,-0.017080775780952698,-0.1105971275467107,-0.11472996905951087
HSPA4,0.002962391739097019,-0.003205971593425332,-0.07046449830216442,0.045129877426097746
LMAN1,-0.0179287760839416,0.030139164288493548,0.003421167507471004,-0.03009527132780189
LYPD3,,-0.01577360310907545,-0.03834479139809541,-0.028682826772142525
APOE,-0.007763001781160787,0.01822921837897794,0.07597381140253565,0.00781572589967388
SOSTDC1,-0.020803074920011246,0.058454067844519474,,0.05079538113535458
ANXA1,0.042426530188331445,0.05216624829098817,-0.019741988664482686,0.0032457146388179692
WNT2B,0.10370872360780375,-0.021481621341994266,-0.09633679259806195,-0.02184663844435646
AMH,,-0.02284612940162915,0.0741189893026924,-0.02856190038899184
GDF10,,0.04619106875447311,-0.006714746591509327,-0.03654430570119204
EFNB3,-0.052163584606944195,0.008939044498455789,0.0032482014951411837,0.08069742514687778
LTB,0.06454393474052683,0.04386007215904435,-0.02689301156857895,0.007202719639297662
ANGPT2,0.007946999489792168,0.06407371179394267,-0.023030752264452854,-0.021185476839492068
ADAM17,0.025491764510407234,0.03932260228492866,-0.04000949567647828,-0.007895812249113067
LRPAP1,0.01438908410582492,0.03656507996282269,-0.06510381876990574,0.02198721286031752
NID1,-0.00907544864140057,0.07693807328836832,-0.0639332559824164,-0.07578407488355766
MST1,0.005750323559748494,-0.013349951348171636,0.127915683574668,0.07378429656739191
DCN,0.017288205746308908,-0.03716278690871382,-0.03804641802965704,-0.041560045946903296
IGFL2,,,,0.02323130254615611
COL7A1,0.020532072156652998,0.02500152792645244,-0.05720137007098867,0.010938536892501332
CALR,0.08915827415007921,0.008056532267924263,0.038557907474271846,-0.058137242336925694
PIGA,-0.028568748959404932,-0.006831115123237415,-0.042041208449198605,0.08438438661623891
CD200,0.011523147234719526,-0.0031775948243023895,0.0015510960800006182,-0.010961646185467978
GRP,,-0.01698100901086666,,-0.016411588847931813
CDH1,-0.037206496374893774,0.01790105805569711,-0.06610231547434284,0.1464097043235513
LPL,0.004864399151581663,-0.018387802777550595,0.08275135954351207,0.11797057588441327
SEMA5A,0.008143570063856246,0.014691693773333852,0.005370915500391396,0.06578829411507493
SEMA7A,0.014704440931393717,0.08251863780705224,-0.0771359203226649,-0.06555952306357771
SEMA4G,0.05577289904910703,0.031157941775976555,-0.012836992315189553,0.07712843693449427
SEMA3B,0.011769097011034532,0.011320000441400416,-0.030715676943434772,0.06043919641939414
RPH3A,-0.01706800648008362,-0.017268236432148757,,0.007765593916823248
JAG2,0.008059169452657394,0.02165353273675386,-0.06746843817640824,-0.0038332871943942007
CGN,0.03842554673405551,-0.0206532388195954,-0.016552003563601113,0.09449818119962917
GDF15,0.005087270273298792,-0.0153556345498927,-0.0336562512295519,-0.010915137301017393
SEMA4F,-0.030796854435045994,-0.015251843566917491,0.055260337127191334,0.024876490546269475
NXPH1,-0.008591275587038745,0.046066337214086116,0.09024130297056931,0.11137214419073138
ARF1,0.002977955594156734,-0.015706620991353188,-0.02410257529900803,-0.02791233770689411
DSC3,,,,-0.01383118545782227
EBI3,0.034178951878844864,0.02009187142710572,-0.01873743785119765,-0.03861064931290069
TIMP1,0.08248645514841318,0.011541083641706026,0.05769528180307391,-0.042743288671184876
SEMA3C,0.08792618556606337,-0.03167190199054152,0.0144527059936071,-0.025029819651217415
GNRH2,,,,0.06658374783210075
GAS6,0.0243406172073255,0.014565814515099649,-0.07367814969861554,0.048126438122889685
MEPE,,0.10607961137151806,,-0.01911251105720693
SERPINE1,-0.013836461036367943,-0.020535649941874057,-0.005596087633786832,-0.028523515682258874
RSPO2,-0.02197964160660647,-0.011257133833891637,,0.13066381691437642
SHBG,0.1253666976947439,-0.01401687184110545,-0.006388536352947895,0.016755252692027538
LGALS3BP,-0.02490979560320207,0.0021426257528719744,0.03989359838253876,0.020021097475512117
LAMB1,0.08523083889629356,0.046721007217883165,0.013769215258320292,-0.052488498179125744
SPTBN2,-0.02438837696053531,0.032298197470687004,0.061334432865638784,0.0067688285002575925
COL1A2,0.03326568741992198,0.018558526224178647,-0.0756015324401041,-0.09378801693161305
DEFB1,,,,-0.029620097192562492
WNT11,,,,-0.01835571460190253
LGALS1,0.02974144895880441,0.017649448850334263,-0.01970064212394672,-0.049300507304672864
BCAN,0.022853298884764433,0.012192597633286308,0.024418188458936816,0.11555844108065089
ANOS1,-0.036086545413294736,0.0063988877689288405,-0.019415343673853842,0.04676458053078364
EDA,0.03308580137581996,-0.024023017649197186,-0.036326963888336804,0.006720507221447011
FGF22,,0.05183614668053456,,0.036153983143097944
SHANK1,-0.026196993802856717,-0.011095212836679478,,0.043643103220192825
RAET1G,,,,-0.017245994824228943
TGFB1,0.0034730155013154365,,-0.027297632161080516,-0.0214743016993725
MSTN,-0.035117980065542787,-0.0017871795152880829,-0.08260943302743323,0.07297753531681078
WNT4,,0.011726076955589198,,-0.003128811854800052
TNFSF4,-0.008637024755696696,-0.013544733701403496,0.0009905364674786291,-0.02061783082907268
NTN1,0.04144826711123993,-0.020285644895303927,0.03606542880779883,0.02480554641696662
CXCL12,0.006034993970064921,-0.017893745223321746,0.04169798603416193,-0.08234692285502494
GNRH1,-0.03378039355571521,0.02095230810954003,0.03721713298086258,0.010552399726824492
FGF8,,-0.015773600153895555,,
RIMS1,-0.028088776663824214,-0.05303340825478722,-0.08164161474986378,0.026389628080474868
FGF14,0.03477796562677352,0.0028272164641912523,0.06661245606649573,0.027352647746595866
IGF1,-0.006836434704465482,0.022113467003434795,-0.0068393394546399314,0.006978766563258284
TNFSF10,-0.015273542332095909,-0.037853663073643684,-0.054134591222845335,-0.03179781042852408
GDF5,0.12288194042280512,0.09943556887485785,,0.0059417055563215715
CHAD,,-0.02234060236930812,,
RGMA,0.01952859806966769,-0.022280827107962222,0.024307236384987316,0.0962139341384802
WNT16,-0.029330809256882875,-0.015208932578942989,,-0.005815175598450864
CX3CL1,0.029684858487668806,0.0306624004425117,0.030379838094299533,0.035744840581919284
FGF1,-0.0015060037150581027,0.008605146575503984,0.04322749593377765,0.019511877785507
ALOX5AP,-0.045439579740589806,0.06283310805419742,0.05526161630591952,-0.051751217159466185
IL1RN,-0.01956048150116632,-0.015493631598101519,-0.08164152079259704,-0.04331580134514236
NPW,,-0.016049077258276232,-0.009364820354144232,0.029843517187515815
CXCL9,0.0814496228722599,,-0.016012372158415184,0.03192942281962764
ANGPTL4,0.059829151665007,-0.03761087713577134,-0.0135512812205308,-0.037915024678784257
OBP2A,,,,-0.015536036630963706
COL4A3,,,,-0.025131157198621207
NRG3,-0.03550235595675611,-0.017938749828788188,-0.03368617764177648,0.15138409791660692
IL23A,,,-0.05571949164554823,0.014892134697552791
COLQ,0.016271589940891257,-0.020360878860645477,-0.05626703547947517,0.04815677594614577
TNFSF12,-0.029876065574509593,0.004454390609461386,-0.0015913408762967406,0.03576167438885078
DKK2,,0.013240298880361257,,0.014561794457391088
FYN,-0.0018309609107392056,0.003112181484210662,0.0820249530469591,0.07301487564314188
ACE,0.041264080742907876,0.040266182983844614,0.009486160404771779,-0.0039080958026494386
IL18,-0.021056202386021124,-0.029353588723037154,-0.0008855730844310992,0.001956430229243936
CCL27,-0.022264714111216843,,-0.059464289600774295,0.006058634986646992
SERPING1,0.05117097089608737,0.004430814648908059,-0.09929001083882916,-0.008158839560303024
AZGP1,0.05118159328228486,0.030050442198703415,,0.054198658342987455
INHA,0.12429910887644137,-0.02043395074855799,-0.0025567068417544376,0.029292101895753826
SEMA3G,-0.03378039707209467,0.0005276931733126837,-0.0632053384466641,-0.03837092730389932
COL6A1,-0.012421057984311765,0.033527403360089456,0.010569529528831324,-0.05848993988781122
FGF17,,-0.02161620861886366,,-0.014801077904431564
TNFSF8,0.05425134872243509,,,-0.00902447720936234
FGF20,0.031239740177812864,-0.01354473797747919,-0.040780337297539784,-0.025481084638083976
ICAM3,-0.01015748375694011,-0.02899857959414365,-0.0334477398242487,0.00607939831461092
LAMA4,-0.029408739075824027,0.030891014848715953,-0.047185725974863965,-0.036746305083945593
DLL4,-0.006434833245076774,0.06248679992786227,0.044748386211734666,-0.009945761603187575
SEMA3A,0.033740188335230285,-0.012002805593032228,,0.022153604521255345
RLN2,,-0.015911887810709832,,-0.017082104465177123
C5,-0.008418323647197022,-0.030316289282390017,0.06275979154576108,0.04316007981351446
COMP,,,,0.03691447518593458
C1QA,0.033522759186745354,0.03248225423837972,0.06707271463801304,-0.045227285848083346
UTS2B,-0.020499070751438923,-0.011844247557044885,0.058570065903132275,-0.018200948571981422
COL9A3,-0.014102406105574642,0.0196123779231735,0.05922161893440218,0.05128732796807737
DLK1,,0.05319896654542495,,
HGF,0.0925372497046159,0.017656979840953796,0.00118909227450323,0.01307763886116981
P4HB,0.0014750184050113014,0.0371315801806872,0.014917710861330338,-0.044610298149653636
ADCYAP1,0.0787536923114743,-0.025123920710203865,0.09382905205744893,-0.02616935418338819
GREM1,0.014206292762415869,0.054543015987919045,-0.05373156531810552,0.02613661749302497
EGF,0.046127251492688266,0.05861235206251736,0.00746124223661263,0.045542751289234136
VEGFB,-0.017974191221257946,-0.01123676794545763,0.037327212691000304,0.028115238010115475
FARP2,-0.05716174823994377,0.04962017222655581,0.06529736375198379,0.01760554810927044
BMP3,,-0.018479344207094153,,
LAMA2,0.09995857097580078,-0.021250662865509147,0.06413885567889913,-0.016251684946771188
NRG1,,0.06482980506651212,0.005919477192304465,0.02510712674047748
SPINK1,,,,0.010843854670693813
