,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DKK3,0.039087491852466176,0.020605285522784223,0.013154574179560239,-0.019764243507974306,-0.0280204807246604,-0.04914572595249416,-0.09582000042465104,0.056347751395489705,-0.016875335100955596,-0.029061466217886203,-0.01675457068779053,0.03526190318899749,0.025138908509211633,0.02214431610304504,-0.012399615916906359,0.1036039757091407,-0.011011246961034109
COL11A1,0.05331718552997518,0.055255593013097175,0.030694591080415876,0.061626173904152405,-0.039852822992293785,0.062075639032734505,-0.045062926982304616,0.045002928361260824,-0.008453666221363555,0.09509288611741099,0.04943594785353078,,0.009974698288064066,0.012303830496157716,-0.023360288278335455,-0.04006574768038817,-0.02036480489265403
COL5A1,0.013885770301280272,0.0827915207252565,-0.028392009392449333,0.0035533519639467477,0.05031915012170766,-0.0011138664274624802,0.10454200577277901,-0.03622763226171779,-0.011428737219087343,0.019104522235582323,-0.1357192166973516,-0.012673683988660808,0.033799152671125675,-0.0031091885996240467,0.039757698445174953,0.04326423560720443,0.024339742294468742
KISS1,,,0.07562779485101892,-0.02945007731606047,,,,,,,0.011506507283462631,,-0.028405222053589987,0.034091497114452696,0.09701207377069072,,
MEGF10,0.018063956313237605,-0.02215134079852265,-0.010933340036731342,-0.02814329687653223,-0.06326043487400225,-0.024022795220200604,-0.03775062580606774,0.05103328198619704,0.025198306356704836,-0.04872837634572736,0.11245655078644928,0.0624173064543801,0.0324418483424411,0.005995460544662254,-0.017755302357140824,0.020128122762148544,-0.027579964396990574
CEACAM1,-0.024917752115047622,-0.0291630387502149,0.0022466443592770355,0.10778055987800561,-0.023094450890511643,,0.018868013289305572,-0.008871338579043589,,,-0.03232283858881304,0.0385620776450627,-0.005587266732141104,0.016132182410953752,-0.01965744315979333,-0.028509737836006983,
EFEMP2,-0.030069821674206392,0.0545795155635531,0.04850154404854859,0.017247357594951468,0.005145469044822569,0.10116914430836377,0.1506134580462692,-0.03422197975048545,-0.02729697740372205,0.08063719129632946,-0.024557302955687463,-0.05863492160486736,0.00455595932613691,0.005570328194313385,0.042938091931411196,0.013654610151962317,-0.0129797062340773
IGF1,0.00786709347394917,0.09283821376892087,-0.019658010266623106,-0.0016600613012158053,0.05119441043091031,-0.024853590490494737,-0.018603464936013076,0.0007799109354873748,-0.030668203406421138,0.05461694042552902,-0.09755983359474074,-0.037645201251418944,0.030499892639768166,-0.01999572326332741,-0.036798708579606654,0.048398577612432374,0.051457950355504045
COL6A3,0.06181996087847984,0.03253753496602589,-0.02409631726180809,0.005617271517157224,0.038068679801327596,0.05343294774715614,-0.01230266389436463,-0.0014061262777371793,-0.009544141620931281,0.017151001858276376,-0.025564992705856215,-0.019699550768433494,0.06371752900168944,0.020249477043790876,0.01623754309120509,0.06913489856276725,0.05317111775819071
RLN2,,,-0.016497255675845472,-0.023950731202324427,-0.03017828656510983,-0.015401046398312026,-0.02851477702518409,-0.020725932790907575,,,-0.024620685522076777,,-0.018548125636685373,,-0.02041059633136698,-0.011178060523387628,-0.02251434336611234
WIF1,,-0.02707989483206139,,,-0.002993775433599892,-0.028360717546819545,-0.06478651338967109,-0.017915340114657712,,,,,,,-0.022752075461166088,,-0.0441852466560173
IL13,,,,,,,0.08680464536680062,,,,-0.04468264888718888,,,,,,
PLAU,0.0509985857523298,0.07390851862443244,0.010436020589319686,0.01212678770638981,0.0772939691878837,0.03607482934602054,0.1657706990793019,-0.01745565514282335,0.030411124021689395,0.047102110411786725,-0.01331343018829275,-0.03333945612824256,0.03550875219543818,0.08039445942751555,0.03925369522637313,0.04309246827346924,0.027914332498641788
CXCL12,-0.02710014992184193,0.1041094623606049,-0.030364722186754962,-0.01984410826548206,-0.01321267979431411,-0.024715235932917648,-0.009878545229160185,0.04491890684613156,-0.011590175037838091,-0.03561670149503853,-0.004771175927227972,-0.04787788989561986,0.027200289189895543,0.06833437075110353,0.009383231853552014,0.07955316901682437,0.0324132851242213
MMP9,-0.03922045834152608,0.1044707236879404,0.004928663246268344,-0.0020795951067046196,0.03757416871822374,-0.015665520385637156,0.13494874258003187,-0.02728370226973246,0.08286451000964425,0.00020536881778439943,-0.09055790986875811,-0.009821706944901622,-0.04714617676398083,-0.03825060683658266,-0.0035264724899002793,0.04651733680997012,-0.009277729105679198
TNFSF14,-0.014428335400414558,-0.008290546068183963,0.04814389190358115,0.040696384039991575,0.03166265096967653,,0.14332535332987784,0.0006497627422819705,,-0.039111729565592564,0.05199836959646242,,-0.025367426308497008,-0.013576090485049555,-0.026869847523574852,-0.0006945170741832247,-0.01979038782816642
HBEGF,-0.021017523057014337,0.09036816258263636,0.017956758914241536,0.038087387437368676,0.04036972687354373,-0.016692338547803904,0.09564669473520981,-0.016727288738028624,-0.013987413894232128,-0.08480545372236799,-0.13296387169577017,-0.056355601618384016,0.09218694962939016,-0.015184133027040253,-0.06700981810682713,0.03606023398637271,-0.007526633413384461
NUCB2,-0.03429560081938749,-0.03221070960211971,0.0419797087508087,0.037484301666128136,-0.0008136126502044643,-0.03821226244055399,0.0808751721575965,0.04788240756327124,0.004005299767249068,-0.05714333776822594,-0.016319886526327904,0.03433173788918115,0.003077163948005198,0.022446589690422555,-0.009272588956389253,0.08401458985282227,0.10331301247248233
VCAN,-0.0051793214746987245,-0.043984444485864915,-0.01175311816562277,-0.02673779736850187,-0.03300818307836342,0.04364287073586935,0.10711095990122872,-0.04105235692840705,0.0019922041338013823,-0.044598790604666795,0.039038638855680534,0.05688948370480514,-0.006628163876034483,-0.03946512022482795,-0.003921054564679518,-0.06693749685513269,0.017280868739518788
VEGFC,-0.02078330044346387,0.10993818417992257,0.08274595025061775,0.032069442112322204,0.02345679121284377,-0.010648365301297242,0.04038951536668465,0.027815712931770018,0.014706455166451405,-0.004455703813599806,-0.031507382564326586,-0.049416180267764315,-0.006802739786823294,0.02277372068615774,0.06361992362605605,-0.02120625194946975,-0.010036380174531755
LMAN1,0.0028426269250371172,0.02330726739738179,0.06189388674788638,0.03452951458964812,-0.01130364861703631,0.08157217460427456,0.11668381267552641,0.03107981307634401,-0.012302972064622717,-0.02895705829304599,-0.07476733489585141,-0.029559454893406202,-0.039442431545973065,-0.005658875815166751,-0.045574638505900614,-0.04448673424723567,0.031002961046197215
IRAK4,0.03964581017409151,0.041297687133772694,0.00863752827307885,-0.010643777884710963,0.03740214343475579,-0.01539676878724823,0.08271903374611843,0.045337053998833754,0.03686877676469878,0.026239753876540366,0.02740820032179185,0.010690126106012363,0.01491123133677615,0.02619564629798506,0.06109981196681734,0.10550020725469446,0.017427651184456498
MICB,-0.05267503297770069,0.03453387255916522,-0.05446125362295667,0.030722312664618844,-0.04080045780304174,0.05585255452052679,0.03660426570761344,-0.009737657651951738,-0.02018597348510125,0.12758494220948097,-0.007894061960929547,-0.0669494816047147,-0.02419263181835848,-0.014244077230588506,-0.03920202019499404,-0.002800334885117969,0.01216981879411526
COL1A2,-0.021231955251563715,0.09212627158191312,-0.015748859029269247,0.0013675725627682962,0.036750275415367795,0.050835589991994785,0.17509903122462261,-0.04362477364543482,-0.03846933020474164,-0.012584548854832163,-0.07296502428525156,0.036435544275300324,0.019566825222835316,0.026965378540812962,0.06424152166850516,0.012719967713856037,0.0635505851630043
ICOSLG,0.040911838445053306,0.04092274707560452,-0.0338643013524792,0.018030348582740354,-0.0014864695445243453,-0.04172399552838444,0.14047367239862824,-0.037253354583504754,-0.023762887606825173,0.012712871643592612,-0.09411523464250325,0.05344873877577975,0.0332795623057577,0.02282566253398366,0.012050319939692883,0.10411887194949825,-0.020142308459812314
GNAS,-0.014098899865479691,-0.021064556443098785,-0.019313274130421835,-0.09933471245663837,-0.08064218359090633,-0.04974792815688762,-0.11842182057675835,-0.051564263713430855,-0.09597345884349344,0.012676382393198087,-0.044853910856058055,0.025700478594950855,-0.09981282406606283,-0.05693223072667795,-0.006630745066892337,0.021423298695155742,0.0020442236515413404
C4B,,,-0.018173880493779934,0.003758437087696347,,,,0.030856279397774168,0.06324496271910754,-0.026041821105407762,-0.08161392078835254,,,,-0.023628115108524986,-0.03208054511231384,
COL2A1,0.004596215412079547,-0.01899668147068197,,,0.09820039948530399,-0.013863685840103527,-0.02824421952585714,,,,,,0.010932648825021717,0.07662110798689965,0.06786500970287933,0.08228400868294428,-0.04063471111002388
GSTM2,-0.05942096672795285,0.06831826231001349,-0.024084913256801958,0.030343062403978452,-0.028589393569968955,-0.010550317614733727,0.08433759951532396,-0.017674418049084463,-0.059333052933448704,-0.010247489682720077,-0.030119974137204835,-0.06322748528232522,-0.027563403485653285,0.009637711276739309,0.012730986878328071,-0.013244348595284988,0.1578601292327229
NLGN1,-0.0023823220353251543,-0.011213968777126012,-0.04640001869932614,-0.038435417142754315,-0.05897147774721998,0.03984928608298251,0.08921291031323177,0.01241171125018086,-0.02391201533877089,0.009179719408165879,-0.014388323411298889,0.05893888567310081,0.052937215971159086,-0.009421991942483596,-0.04425416503715516,0.027365092545740863,-0.002747466734755544
SCGB3A2,,0.10686914196229363,,,,,,,,0.00910180941052215,,,-0.023146113864857563,0.06692580531252143,0.0009003501301489086,-0.017065108825698092,0.07079505680207628
LEFTY2,0.07245765347130353,0.058675870258047116,-0.017354774191731703,-0.003239076349947089,-0.03039297498555212,-0.03576224155198718,0.16301917899912288,-0.02372987271948576,0.07707819287641611,0.029742229934324977,-0.0563473350280876,,-0.02171445161709404,0.07895810465812951,-0.03328466430982683,0.0632464158588968,0.01666285417137027
ACE,0.020512717285900497,0.08803701863830515,0.025607370587265824,-0.04160991326605512,-0.014536373722720142,-0.054258829618596086,0.10900212019528234,-0.011777485386487317,0.07063430468934537,-0.003136148533158344,-0.06751090024672292,0.08634639756806783,0.05203977741915441,0.0778973052974288,-0.023355045047444147,0.11210685946653896,0.020322233292037858
RPH3A,-0.010191173323972519,-0.026453028315747196,0.07338902694283136,-0.006536708688601188,0.010855859271945295,-0.06754351691672822,-0.06487055439135316,-0.01487615577760183,,0.0633597648729766,0.09877999132640576,,0.055554130651156886,-0.03574028585034215,-0.00818168936452025,0.018366404007749464,0.00901182817239723
NCAM1,-0.023272912501653177,-0.056297012710922224,0.06107000897836673,0.004696613898472057,-0.1076706750714563,0.07610489845477127,-0.09428810734880572,0.024900167416796508,-0.004975838579846416,-0.03533267893828237,0.034635262295748384,0.02002435710919336,-0.006197040393613645,-0.06436318138928278,0.01764348015958578,-0.03935184997213831,-0.024435883749832
GIP,,,,,,,,,-0.021491012604251028,,,,,,,,
EFNB2,0.016523744977964244,0.05625839837066515,0.0415572524498313,-0.01757402574676898,0.031058079568065413,-0.024576217736933623,0.02119307022389671,-0.01932425791612503,0.0017334082919950719,-0.041106921778457435,0.13573578374907633,0.04351366677899118,0.06997867137264116,0.040082280732375505,0.06076528264685662,-0.0021700973328682336,-0.011320528718002902
ICAM5,,0.06918503402422599,-0.022339492571500842,-0.031872975212654954,-0.011655146448299923,-0.0022796261548570684,-0.027172177349327267,0.019010758875396182,-0.023951056881794632,,,,-0.0541867985649168,0.01101796606739394,-0.01179351528121104,-0.04079973905100919,-0.0063924571331201935
CCL5,0.033653104109598805,0.05247342725733981,-0.041986641993297255,0.039401733158317374,0.033056826970598474,-0.018460187534185803,0.20424621408738938,-0.025211147097786067,-0.012396392867697373,0.11258950696909113,0.10780113707873243,0.07199867215773606,0.032844033022081345,0.04692715042492936,0.01469117521044071,0.06350635268631721,0.09099072604509367
PSPN,-0.01094242152892508,0.11230954305951145,-0.03552268274124725,0.062067948757655804,0.054356698821258834,-0.03569430194634407,0.12461485647785106,0.010519562345087812,0.08525573093139166,-0.06417258948200871,0.03987776010508378,-0.08152305781473364,0.09384276385014897,0.04621070464233185,0.028444473976046353,-0.03787021432751838,-0.0559757795339578
PENK,-0.01698505769108117,0.020435099157125117,-0.02918221517051038,-0.05159969878349608,0.0018807172483916374,-0.0368282742935437,-0.0714052702169418,0.0846715720240901,,-0.0023018209450789188,,,,,-0.026484383733690386,0.014084722259010241,-0.0033067327873629194
EGF,0.028468417452019865,0.025150618421368908,0.041117307190410575,0.0407784157338309,-0.0036395625816311576,-0.01834664117575197,0.06753344769507322,-0.0002932722057351415,-0.03256406444004957,0.03162632326891918,-0.04242809198859254,-0.03363198907614481,-0.02267814269473103,-0.003501579561504698,0.01731745681814182,0.0934220786377848,-0.046915489122163125
SERPINC1,,,,,,,,0.009156181055540186,,,,,,0.05403915723702331,-0.00045315068596177277,,
UTS2B,-0.016736849914922948,-0.025392058993912427,-0.018766041780941715,-0.023950731064724718,0.0464138963351905,-0.011463995243629399,,0.04409099483910413,,,,0.08881625954428252,,,,0.052650148253966564,
F10,,,0.06307707589892778,,0.06322921021357127,-0.021124573674006452,0.029768339271259315,0.044077820339820314,-0.02735991491691016,-0.04131800522537416,,-0.028749569127005766,,-0.030272981324852,-0.03619483658303527,0.016228798186692952,-0.004040411823933653
FN1,0.0062796690353655454,0.10828919132566105,0.005528729788444464,-0.029910367887571208,0.030319132433678102,0.024705946383619542,0.17089215433387508,-0.05957115661870777,-0.05250225751515732,-0.03298962649567749,-0.08860634921455564,0.029476815713339297,-0.013481787311065748,0.040106172214845935,0.010080381856815859,0.027321771085692337,-0.02644340074666043
FGF2,0.035818180043822236,0.027623530502793606,-0.007239845148968338,0.023632100468510907,0.07728323720766055,0.006631850544455332,0.08055013616167789,-0.06062113724802207,-0.026422177427901275,-0.01515155798573623,0.042445817665425836,0.01595406769635669,-0.009955816628849064,0.011407379677588975,0.04441632923369392,0.06985986344614939,-0.00887167915781152
GDF9,-0.021188863851536646,-0.030596254325948206,0.07777428787680055,-0.018242963390395002,-0.02283217770967812,-0.023251771738745042,0.040390483651980856,0.00012338007938496486,-0.03483723623963289,-0.037836538473964974,0.05045729094442568,0.05144534130606172,0.06976433468360839,-0.03387512239842323,0.006309419330586043,-0.006213789335706412,-0.009868570077848245
CSF1,0.03186849091928306,0.07163204209784796,0.027191091754200074,0.053655209150020956,0.005841814861669669,0.016027880175881623,0.0649124445218625,-0.028981011282861447,0.06627158927618926,0.013793300186855316,0.11011236764911667,0.07070070720264146,0.06761599255338618,0.03704689088874877,-0.03713831735635116,-0.015555625674069123,0.04427452346090565
GZMB,-0.0209869673016641,0.08172260306616186,-0.015825173332437378,-0.02329047871525513,0.13219316781950585,-0.010130346977366578,,0.06951732992861376,0.014299674683928948,,,,0.030011207812941615,-0.027632482616259817,-0.032858071809752844,0.10633381608963853,0.021831913481807203
WNT11,,0.020442110796542116,,0.040386674469802146,,,-0.02384850257637624,,-0.030691363082443603,,,,-0.03661938607203863,-0.004900999398259204,-0.006865538152414906,-0.03790292078282253,0.034296867680176514
GDNF,,-0.02792439754483925,,0.025375942971741654,,0.06004767283169894,,,-0.026385150865839806,,,0.07972746493409309,0.011096677681199719,-0.03979785140990656,-0.00272662987804,,
FASLG,0.007916870586594507,,,,,,,,,,,,,,,0.09149507872120162,
SHBG,0.07234311893319889,-0.02592428909463705,-0.026177874887124104,0.07683500254935106,0.05772739794622884,-0.013566868755746218,0.09290600955832284,0.002374746859901414,,-0.024388327965738945,-0.07553340012988662,0.049987700441162415,0.057255753630302185,0.00956707885540376,-0.029617316592217606,0.04189007546314585,0.04351330634213602
EFNA5,-0.0038045295007359398,-0.022534467389769927,0.011631132693349524,-0.020745246503697388,-0.0027476737385637006,-0.038808365193113065,-0.07199946255435759,-0.02716607234967985,-0.03359874275658029,-0.01968467672716348,0.07328418158026383,-0.03565898932356589,-0.00044284267160372737,-0.00838925685679404,0.012295816553935746,0.059978127243159055,-0.10043260847662977
THBS1,-0.036867560252951063,0.09602308477240892,0.0097373839961541,-0.037455443163269146,0.104528740077434,0.002718930844144141,0.22768738358721208,-0.009843291047338758,-0.014587674193328466,0.04483289478526411,0.03435306744434379,0.03615481435321908,0.008453716280008478,0.03214879174309171,-0.0036539975654250097,-0.04769755303857636,0.11425908556189758
PODXL,0.04449719965367058,0.09801221244817762,0.07406367068467358,-0.04182546800085231,0.031666090509501504,0.009186282032262216,0.1579304750635836,-0.07465939641690583,0.04293676813508719,0.028914007776011427,-0.015596673006101737,0.11605936257099955,0.05813713783211232,0.11546653054863829,0.01367107581576239,0.08721884628550092,0.018314299319054383
LCN2,,,,-0.007303071133940459,,,,,,,,,-0.01915749773789597,0.07815801987477013,,,
C5,0.04429306519198381,-0.044504874708074176,0.025847301752747593,-0.018131244907487108,0.04659082868767051,-0.009185128844621316,0.06767285874466146,0.030914468116523933,-0.029739924963737546,0.0006169838963083701,0.011095791681172742,-0.03660338861976924,0.0002565445704039127,0.06872596134285908,-0.03522642824556923,0.0891605264486092,0.024755240407899073
DLK1,,,,0.05297464207206403,-0.01757584523519466,-0.02179970066048541,,-0.010853491778482847,-0.019686288808020633,0.0022420763363023275,0.08437357492511936,,,,,,-0.009526165728165961
CXCL5,0.005095103500074826,0.004322378233256054,-0.04807221827443903,-0.018326117851973637,0.1809480413506282,-0.010739003745206767,0.0025191964737319877,-0.02182566994499194,0.030981027969263192,-0.053449441385930115,0.04843492680417386,,0.09749604339777171,-0.0175463751969853,-0.0121477223900645,0.024185542765295956,0.018894148844162396
BCAN,-0.03287051411879359,-0.019088542174293777,-0.019513342127946625,-0.04175688808544756,-0.09275234486200558,0.03897812680298776,0.11591060901656923,0.024893952134010456,0.04828094544536411,0.02496526429168165,0.052974400839238246,-0.014842958625881985,0.027424182170604116,-0.008895509200644058,-0.027285236937161245,0.05892948667980022,-0.002320468197236397
RELN,-0.01722990236279846,0.028306173286077194,-0.054707207174243426,-0.03461046213116655,-0.0031888993018669635,0.012581361850130363,0.0034883414951294746,0.03303572026888302,,,,0.030528939054467828,,,-0.021138475974008825,,0.024916159421754396
COL4A3,,-0.01260989963948137,0.005598991379939788,0.022619397694422106,-0.02524879760068989,,,-0.023308512468962945,,,,,,0.09434550088336792,-0.028546537249061733,-0.024987725095156652,-0.026859920522887663
GNB3,0.014319076724176729,-0.02471206615508643,0.015193040447971966,0.05491009790453462,0.03820739137628722,-0.03796221657320935,0.1058622576543248,0.014888339116282602,0.11321019847105547,-0.036105841757169514,0.01931379145422,-0.029513029273679325,0.08327834024390762,0.0014888795688156418,0.024481570454573942,0.08914940334427914,-0.053593652906717165
PYY,,,,,,,,0.02905237207068707,-0.02360200825509552,,,,-0.027025368456943442,-0.026773571521152954,,0.011085597489838528,-0.03138862275445086
MSTN,-0.009612198556225384,-0.008639168358014808,0.019789681607776586,-0.015659586225655213,-0.03511954162991045,-0.027420254171336013,0.06300476823223003,-0.01282774772297221,,-0.0030996773245076854,-0.0536353026326224,0.07146721110658402,0.12412795732826823,-0.04422533697982133,0.04074567392280388,-0.025935800880016305,-0.03410036205508299
COL18A1,-0.021364621671246618,0.08993967677336219,0.015927455834999146,0.03751359414394084,0.016167730916361707,0.016508206811862387,0.1545402116828326,-0.05074151688828221,0.0823976230167345,-0.0305126012705988,-0.0702642952162069,0.03060116385165571,0.014752022042853863,0.006140660016172855,0.038864340429112236,0.0805611883733049,0.03233626976219701
FABP5,-0.027190220923006117,0.040155370122153825,-0.006644569914842422,0.03702123231346138,0.08819700947212707,0.05298074011112893,0.0011570574247198558,-0.012282565238638903,0.06603279109500469,0.0787372414907293,0.04456626841747579,-0.05910971439163248,0.022924643495924924,0.06842131542197684,0.0033508339882754082,0.06922638866837062,-0.032970363491808596
TGFB3,-0.007745949850114463,0.12204761527640504,-0.0008278562760816655,0.031445468441603376,0.013196496216246648,-0.01864503617320321,0.07510339497858344,-0.015421193889412535,0.018536503243792232,-0.0006893668419865655,-0.1379435347435311,0.030754593804676694,0.04590420167226299,0.020086391961018163,-0.04057740401924267,0.09135515620314376,0.027109902698243853
BSG,-0.02961502566055998,0.014543173908715405,0.016843412781117343,0.004807721166429333,-0.07095671499224894,-0.051072037949219676,0.04973359299105288,-0.042744141762645495,0.0034378210089478943,0.026393738003783498,0.007298823555116344,0.07232280395712137,0.039176115366441444,0.03366374125877228,-0.03771517088440559,0.023352688890031646,-0.04947786111134004
TDGF1,,,,,,-0.012954207094157856,,-0.01791533980375135,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,-0.03458712233005532,
S100A10,-0.007608416265038394,-0.005195400620282498,0.020897564722132323,0.019372499943977283,0.09413650802048183,0.06192047103142767,0.18103709950121452,-0.01163356443714096,-0.03903964722778415,0.1074826372034333,-0.055109349473296695,0.016570384132551116,-0.013627853567463486,0.038408525821554976,0.0006238356887306369,-0.030480280994644747,0.0645489883504492
PLAT,0.009892899729113976,0.08573643131902133,-0.019752395502066446,-0.026028804328585887,0.011037192944473747,0.0654571148556697,0.19594073718630758,-0.051128294207806756,0.015120239708443943,0.024224415794657415,-0.054630896790959095,0.03257317198630201,0.0014705449257412944,0.01102047004689897,0.04587399613132281,0.08570147002409789,0.010293480307486917
SFTPD,,0.01631756807687483,-0.02617787670278097,,0.010943549197368233,0.0052204617860862725,,0.004040939996662552,,-0.03693349538812601,0.012840727502422433,0.03530355336813296,0.02493368565198137,0.007340285324384837,-0.015526432540919998,0.015947232666996828,-0.0028290812776654104
EPO,,0.04546306330987528,,-0.008751032626058015,-0.026312967914727273,,,-0.016338981935115873,-0.02177723534360526,,,-0.043644230325953465,-0.02045098351537201,0.04244566592483419,-0.003425916284524243,0.08935830973011584,
FGF7,-0.04923402583082656,,0.07920692375145441,0.006352367467702273,-0.024727861022915385,-0.03077980240504251,0.019876964778890928,0.022111894627967293,0.0379434175331417,0.05122285091589338,0.07002811538115977,-0.041984538495588294,0.05636399855974175,0.0037906126113137284,-0.008959875110632377,0.08466872465317093,-0.026113240734734595
CGN,0.09740331274793211,-0.011967477918318602,0.0033390221802040696,0.0014877325143621569,0.00460322195485114,0.05681843691730719,0.006789143125797912,-0.0017141359194340349,,-0.04386556163595012,0.01165384128115327,-0.04431564081523918,-0.011003585008525725,-0.013732770263519429,0.047204312648289164,0.03511840768742868,-0.05215642905218325
FGF13,0.04902991488455521,-0.029397088507832986,-0.017328481972582972,-0.04840415468040366,0.07638653853131389,-0.07434051361946069,-0.10689402803537873,-0.0406029103808816,0.02125439748105531,0.1656347962976488,,,0.02541739454791973,0.0035379517393629863,-0.004285679439617016,0.051436400629000886,0.0189215948538195
CXCL13,,,-0.007547301288149347,,-0.024980554951256027,,,,0.03638318535303685,,,,-0.038336605460656224,-0.028520108415974223,0.005475076118249168,,-0.023749388540822966
ACTR2,-0.0030674556396415365,0.013038342532564272,-0.013610515979683598,-0.024529505681777843,0.042947204266816544,0.0020759479268438255,0.011561975449881764,0.003078414614763047,0.03339279368822003,0.0016974896608500847,-0.011489607401357472,0.028631736277640443,-0.03001237324804626,0.008958985569334046,0.0033350690975680287,-0.040248645564671816,-0.006537384172181011
SLIT2,-0.02138902410442697,0.010953945117794371,0.027715987638338338,-0.028566401102308146,-0.009122801282876526,-0.04301506755205352,-0.0491789717309715,0.030346461160832516,-0.05139591645730009,0.03419795078816667,-0.06614739030943652,-0.03193198184470749,0.05395071094223464,0.0716056583983013,0.012629550263561709,0.041122664444669756,-0.019854481525612228
LAMA5,-0.03477321857229015,0.014885348761522732,-0.01911983875460401,-0.04769950278981632,-0.01721130921104164,-0.06077418617831614,0.11878713902861467,-0.023217146796792834,-0.0160305830324651,0.07774524445030734,0.013693877746229013,-0.007856442484072603,0.035808054003563544,0.058473157187023596,0.017282699120017387,0.05424565989060721,-0.05976749666130564
TIMP1,-0.008198907428456139,0.0950660332857181,-0.02484765845049095,-0.003993939929823149,0.059435209429100494,0.04108225473943427,0.145106416000625,-0.04298804271998617,0.06934325363959207,0.0887476333577934,-0.0753653082249254,0.007387740834406399,-0.012156178089003202,0.013398906700791429,0.032749928141278146,0.029644719221400977,0.005884059266555741
