,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.02106634132736355,,,,,,,,,,,,-0.0166030601412264,,0.019936413514161755,
BMP1,0.07539651943888431,-0.006973282416709276,-0.012011874170850999,0.008409124098150686,0.00933009744202012,0.043038037815560364,0.20342157003814385,0.038805665746493065,0.03044822431234026,0.05740981550367614,0.008923737057019706,0.056198429264953775,0.03001250500786808,-0.017307588886123965,-0.0016962311704289902,0.0763534260726205,0.03562586330254886,-0.04064172157607684,-0.04390951462591047,0.028799595358856855,0.09572798874809761,0.07096874528625045
NDP,-0.008842263386744239,0.018839301332489265,-0.01924925285284984,0.01529246051338927,-0.039784158363845766,-0.029392262996419,-0.009527043024332346,0.023346844820397953,-0.03244184756666753,0.025761906796974102,-0.04939154028792693,0.05427292656349535,0.02296905263418136,0.05364737369853336,0.026717123837195347,0.06221483471796392,0.020871049789779984,0.03536554850806627,0.04218429820756206,0.018898839226231912,0.002797612934623724,0.009132691259849762
TNFSF18,-0.027311010621444504,-0.03319702085984871,-0.00272828022222027,,,,0.007396287523187608,0.013405485001247979,,,,,-0.024885285736806824,,-0.06666005568529561,,,,-0.017122442862425265,,-0.019392716446379205,-0.03229666860814034
IL36G,,,,,,,,,,,,0.02502612891152682,,,,,,,,,,
RTN4,-0.04683086377874939,0.056695724888902864,-0.04628489005362877,0.0845798590090498,0.011589571600645053,-0.014017817640318975,-0.1128055209211346,-0.026120037665628756,-0.05371517302005953,0.008924027442965969,0.026459669354289297,-0.06417958931270532,0.047115454201452425,-0.04619519539804826,0.05634548118515333,-0.060698936469104785,0.001966408570922557,-0.06260755932478462,-0.02915079234499799,-0.012972734727876545,-0.06314319383733676,-0.021153828396160073
HEBP1,0.03380146368599368,0.06161370168164726,-0.007560252707868507,-0.019274767582419555,-0.025994549388545524,-0.008699745275355287,0.10361984235121174,-0.00854889954604435,-0.029204133194310842,0.041564517212094435,0.0025785997453426127,-0.010260705013320836,-0.0030092845463854756,0.07827523917787334,-0.10146600024871236,-0.017609837980095595,0.021602052866569924,0.02287164640092357,0.023064047582584922,0.009760911100429655,0.05551572042986872,0.019206642335333965
WNT7B,-0.004822934383672644,-0.049127949509150524,-0.01680714094892052,-0.030606268476306587,-0.026126254581754292,0.0007856476120785779,-0.06836895548992139,-0.0037057376743037888,-0.0077933976758388255,,-0.007828499980653554,-0.029474354437940074,-0.027396270657710404,-0.04095474575962872,,-0.00011868208345867762,-0.023625211492348995,0.07280434880647878,0.08383394502330245,-0.019544274794952732,-0.0036233788861423843,0.011477058049140839
PTMA,-0.02282198367693947,-0.02182349022598213,-0.006859750634576197,0.04458317924676444,-0.0336990252673227,0.06501027361331253,-0.17666983751107043,-0.01917891409074309,0.038337609854014375,0.03248176797208514,0.07504927739239459,0.040100237352321315,0.018367413020155588,-0.09315392537940234,0.004864135410570895,-0.10327463957568678,0.0002604494536932179,-0.042802325967844085,0.020074159391525823,0.0009327632957345668,0.024885737223963308,-0.004334804477325652
FASLG,,,,,,,,,,,,,,,,,,,,,0.002489414266306868,
CEACAM1,,-0.021128993989797017,-0.01289846979683787,,0.07340515106269963,0.047051888156417615,0.01048144499125159,0.021908034678252326,,,,,,-0.0558285857821976,-0.0629487292589536,-0.03347700711166906,0.21848570146560592,-0.01689306958701784,-0.02460316278607509,-0.0033951280430062304,-0.006421299480151864,
PDAP1,-0.04320177639786191,0.01889222962068239,0.048839740762023166,-0.012871342579369902,0.02558688422653642,0.002820247217736683,0.1548737871309323,-0.04198789037033871,0.006014616237634759,-0.04838818192228367,0.002191254617407782,-0.004620230941521344,-0.06671616896365364,0.08837120886607888,0.08201129197292538,0.055888817360983625,0.021203318612967686,-0.03378945004586045,-0.03050664458107836,-0.02469390347402577,0.01901038356158733,-0.06056717683732887
QDPR,0.048337491714630816,-0.009787980781343348,0.001853658365815423,-0.056924309224344945,0.07503673361356744,-0.014955335744425946,-0.1488974903056402,-0.013637961416524014,-0.01611620856484948,0.033034592568105516,0.03644923393064788,-0.012438036973386902,0.018747186274766157,0.04117915477100093,-0.10932120478061425,-0.03850193761498622,-0.003059940924030689,0.028996900501925823,0.024067661835746434,0.01705728087578636,0.005530757683418551,-0.05525219378306522
POMC,0.081530978770681,0.08417851610784016,0.03218115145323875,,0.08915960922943093,-0.018009123694251786,-0.022477568060630677,-0.020740231322290414,0.05450097794116777,0.03373418942740863,-0.025151066060416085,-0.027426707411622963,0.06176239252738601,0.025792311472004958,-0.06281495102363964,-0.060032516759548016,0.0033105823012999263,0.0023393249964337405,-0.020523542399867242,-0.02301092552880931,0.061755120038208565,-0.022265185078582692
CCL18,0.043479107053961186,-0.026366988146824512,,,,,,,,0.05929761499746238,0.05377959944043537,,,-0.04787009359695514,,-0.02373574845696947,0.024270932931483753,0.020392359913685536,,0.009677439195911191,,
CCL17,,,,,-0.017485939381840232,,,0.10123855495918126,0.07166438685134185,,,0.04544972043028737,,,,,-0.017818947395697993,0.009722059651572947,0.07103166876685857,,-0.02550895495860704,
VEGFD,-0.041267147038324375,-0.026366996519578204,0.05281359237617583,,-0.01948126743876814,-0.0207014524736245,0.03413645749992372,0.02320818829436004,-0.019459571303338183,-0.02322123795611678,-0.016993076923353966,0.028936991209551316,,0.04901522178007865,-0.08557741797993335,,,-0.01689306958701784,0.022202613882872427,,,
TNFSF13,,-0.019897381685628882,,,-0.012061409638714169,,,,,,,,,,,,-0.007750444163273846,-0.010880538723517885,-0.023474382554219318,-0.023433574763874355,-0.0007433402304396038,0.024271341289342645
WNT5A,0.02601100549211805,-0.012662594682698512,0.027124901076522715,0.028367314375392087,-0.0017984281855998895,0.008487006675117838,0.084842811932264,-0.01523747353059566,0.030729730564848443,-0.06104135488545883,0.011069653838608898,0.0030456506180072955,-0.03512630601380491,-0.05874952972628194,-0.004556943627920747,0.1568168124926274,0.07088477396981545,0.004864444298387733,-0.012460333677004127,-0.07149321996831173,0.05957069889449985,0.09622783823056673
CXCL8,-0.006414142891561612,-0.06965635605628681,-0.017298398852433058,-0.05383339482813658,-0.051852478674845826,-0.06576749252911275,0.04876023608026652,-0.05917620407575688,0.09263721869563155,0.026823758101318654,0.005463029625509961,0.02088924570406134,,-0.05145700934205541,-0.05421418069849001,-0.024985926418997,-0.018737046349614282,-0.06809665282689358,0.039416417401575,-0.008865258994936445,0.04358951528049458,0.06855242540827432
GRN,-0.03458856199829141,0.027264889681145633,0.013920831528313178,0.036195387906462664,0.027322520661944592,0.019320866070970395,0.07976878602271661,0.038236765542708016,-0.0027152929141764123,0.03189673706461303,-0.010074171611750416,-0.03303515461421662,-0.07011577084148862,0.014135052370403254,-0.059314384567510536,0.0358329210997957,-0.0035490424106049356,-0.04156686431997375,0.013893871025124519,0.017553718135608264,0.10164460725448335,0.028006900834243224
MIA,-0.018228559793940436,0.016005910015091985,0.06307595708888043,0.022789925673798662,-0.03681952206059828,0.03771992609253732,0.013789602616097569,0.015375521904650871,-0.022131164209989666,,-0.0230456651639448,-0.03595716734837567,-0.0031617557114986287,-0.015970944856125237,0.05541113144371163,-0.046117337710901714,0.14200751885563695,0.14370473625744462,-0.04688495045314452,-0.04232752320339366,-0.018872422509431542,0.12361849753032918
COL4A4,0.05903448396027444,0.012739593095725537,-0.02763020123702479,-0.014481787517612511,-0.009833111116848,0.06888100069689403,0.10752990042305148,0.023558457862956787,0.002486337740721376,,,0.0768520446933507,,,-0.03825850670643742,0.2055401526897082,0.07678555229110565,0.09103929009907119,0.030772131499728905,-0.01436638804215312,-0.025711411983131437,0.08122782519929646
TAC1,-0.05202884960906481,0.09063312876912574,0.018531369723327164,0.09160898858709957,0.10984116384784293,-0.03137356804001877,-0.10653882285489541,-0.024465363298506605,-0.045750352838625996,-0.010993596044903265,,-0.03648217387880169,,,,,,,,-0.036003566636848915,0.08995665041159431,0.03689462467328444
RARRES2,0.0488270631395654,0.018792822537896714,-0.017992466166560746,0.054207246226002016,0.02635595328972257,0.027203791128280832,0.13876689796596323,-0.005679770448305141,-0.04183219314556805,0.0809380043903507,-0.030858398391354756,0.07981364942122375,-0.06763752822015702,0.0870006172241571,-0.06336533988593274,0.042353606480125226,0.02170557083834572,-0.01196660951372399,-0.040872613746371834,0.024216889879086337,-0.023386770470597812,0.03725231496459975
FGF7,0.051195261102461524,,-0.00536542788884819,-0.008559433282859831,0.06459026284363877,0.016613942992218158,-0.038282320674033005,-0.04099314265167989,-0.029996663908230876,-0.05391001671202122,0.03931099291409196,0.0013257274779467055,-0.01342357175489,0.03302548536875182,0.0381047071034259,-0.009926106712581583,-0.0245229672481887,0.05953930198949087,-0.007896735902575055,-0.05542924845818942,0.01808244349510736,-0.0030539033192019784
EFNA2,,,,,,,,,,,,,,,,,,-0.016055732106260722,,,,
HBEGF,-0.009996272125057461,-0.029643124803302858,0.013921870370469247,-0.03940101165615262,-0.04375294019026717,0.05902777554122675,0.10014168250254138,0.020131259290934674,-0.01511464877797083,0.030277983660738996,0.013237695989511139,0.02243749245516628,0.011646364980730602,-0.1444149187339684,0.06800331433966988,-0.05053967406750502,-0.015949806277595208,-0.02011606227388206,-0.03358378675319092,-0.08621064003557385,-0.0006572405614024701,0.1726201830087146
CSF3,-0.011770307317174598,,,-0.02172486875775253,-0.020841715090987874,-0.04174191323811704,-0.021962956470274166,,,,-0.025529145347486747,,,,,,-0.017448789895666672,-0.06482119108555223,,-0.02991739586712621,0.02040947471733395,0.032225665958643894
PI3,-0.04921334840554215,-0.02773918320893268,,-0.05146925248344211,-0.019323629072377963,-0.020732088096913206,0.03675438563068578,,,,,,,-0.07662750548460923,,,-0.03425236309472962,-0.1043281661396305,-0.01859927448124463,-0.03547153607419163,-0.05835132636226722,-0.017468752217024444
PCSK1N,0.0013837394213492406,0.02793105202119075,-0.03808760443058783,0.03031574343931316,-0.018608949526486587,-0.012556869898066945,-0.036522681350479994,0.0915257599372225,-0.07579573669095614,-0.007456817922345914,0.0659681479458448,-0.06545081277466917,-0.03492170655371672,-0.0003454669700422024,-0.003771849357758162,0.005111321858516367,-0.00388312955841841,-0.003474103453774998,0.024075775171561564,-0.0721285323723997,-0.01728652746004736,-0.03202355117381096
NTS,,,,,,0.03479932350146605,-0.026995115455975716,-0.016379357415167474,-0.01039918212642751,-0.02090657345136364,,,,,,,0.012478214940221713,0.0008191975857100778,,0.0037725720116284747,-0.01762990143942719,
SFRP1,-0.0542840552959463,0.02183796002341663,-0.03165933093322792,,-0.01525715800499578,0.022307220252666113,-0.04331995767616061,0.004584377218559934,-0.026529312432239185,0.0029341624726511775,-0.039774963122087115,-0.03130729640849571,-0.07134368886851222,-0.06706023113302641,0.06486900456048221,-0.02011601237508064,0.04376509237893192,0.018652842019470053,-0.025984688620115763,-0.060222669568934004,0.007447476097564348,0.05052232499912083
CXCL13,,,-0.03118960656994864,0.05087388467365013,,-0.023404522910146993,,,,,0.03570633740900966,,,,,,-0.02857002056835051,0.019101307855823528,,9.23799750266055e-05,,0.02939602045710394
MICA,0.10170759621119538,-0.015770008412610212,-0.038594282299906246,-0.02908654519122541,-0.01464306054747221,-0.0013668277054315133,0.06840789449338351,0.0008737390041799366,0.0352544062123886,-0.020453741045390376,0.02934548990792556,0.0014993843878494245,0.0926589980190705,-0.042182789207650596,0.09756471654645844,0.08855028492925614,0.05845474876920032,0.037942485231043946,0.024680715173698103,0.06374394046460188,0.03281179475856133,0.007849549898831631
TG,-0.03311604509264546,0.055505715332185394,0.019338891095204636,,-0.01646489074367776,-0.010744648161658793,-0.02650732347837238,-0.022459416497317433,-0.019199148007107612,,0.03413812256202328,0.0016833601152523921,-0.03189165566990947,0.1154241705326011,0.047232868952632595,-0.03864734785505184,0.014089966739857534,0.09712311231221725,,-0.024622476526726358,0.023610612614247302,0.017726526903972962
ADA,-0.03695669385914686,-0.018743681934429,-0.025955006696267872,-0.04286563802011553,-0.0009270713417271796,0.032261497523189415,0.06795110173046731,-0.01513454197096277,-0.02156736684078278,0.01175490344409801,0.046519467166711716,0.06346494402639205,-0.0003112002777557507,0.1254269549417693,0.038265890722864904,0.06955164184345718,-0.01647081175929086,-0.014842003237673557,-0.022085371490753736,-0.018363516001307943,0.06233867477241168,0.0592283271382505
LAMC3,0.07126389262835094,0.03442809638647427,-0.008813905403454085,0.08157548834224823,-0.027771000868241216,0.03169983011309478,0.14466138815396437,0.0691214798602279,0.01872649605766272,-0.04990951088474037,0.01236911681236497,0.014787053116843793,0.0032114441181117217,-0.05278192359345789,0.015932829182369608,0.060997250719576374,-0.0012997298055830173,-0.052196072253995036,0.043611490869537625,-0.006101062103076991,0.11503307462573702,0.060418147192319575
CCL7,,-0.016771631885614723,,,-0.01190408970124056,0.02815353704424659,,,,,,,,,,,-0.02670649486769567,,,,0.0005683157674224708,0.04518566129099727
NGF,-0.02393384545465362,-0.0036507549719178886,,,0.01724930888322819,-0.033121376766185026,,,,-0.02090658721695513,0.07564617524681924,,,,0.04255174143923364,-0.03527282076731037,0.025141788662849905,-0.015839916054821976,,-0.03626445192183269,0.08806211889459525,0.08701876724368336
TNFSF15,0.047911977633620734,,,,0.008137932561987781,-0.02297456317177321,,,,,0.07731284076667445,,-0.029396033387021965,,0.1305527554903807,0.04087909816507033,0.007235417328073963,,,0.02336744204199056,0.13989859779348118,-0.04571434193093463
HMGB1,0.026176750765902042,0.015878477444198173,0.0022521688025499017,0.0002651064599459732,0.04621268525294512,0.03851542119862316,0.034193952916575,-0.029423139229189366,-0.0045792824498272966,0.06694061087229503,0.06382072309623574,0.032652877261174294,0.12860493816524163,-0.06292226500918874,0.08728369919741645,-0.04188776077198198,-0.050568224451999794,-0.08114513437194694,1.760753799309832e-05,-0.03300204542549047,-0.09507507386844441,-0.03522655445693692
ITGB3BP,0.04025915221866594,-0.014714408699518003,-0.003679946756273904,0.028993956655642993,-0.031464396011537284,-0.02574801261481234,0.08872818931470154,-0.04258389233764521,0.01994612626370735,-0.008241367323145506,0.09335077013601502,0.08869650944120719,-0.05865940146227998,0.05816890054883344,0.010495698848376298,-0.014196050795058321,0.005903824214520215,-0.021623886159005228,-0.0290757150500678,-0.028472288953274385,-0.035344856203136175,0.044619266393153494
AANAT,-0.029527307661673618,-0.024333086240384518,,,-0.012061410926005463,-0.020701455428873507,-0.019811181095970673,-0.020197884509276124,0.05790289802088828,0.007397724979872534,,-0.012205094325992349,,-0.06519248792735735,,-0.024721776976368393,0.05060607435868933,0.016391015763868193,-0.027077445083463828,,-0.029777024900301558,-0.00520699022550989
RELN,0.017079133115351367,-0.002764799320434064,0.004413957273126257,0.018433317227493754,-0.020935908274373412,0.004896615919381287,-0.058132221292673834,0.015255193783074243,-0.03426387898178664,0.010195610110656709,,-0.036380135467681894,,,0.039460256854207065,,,,-0.019261150870255116,0.009983408100833917,,-0.04370883207983209
IL15,0.07263059263371138,0.02229178817396657,0.006724483742793994,,-0.041864798453312355,0.050476566303487326,0.09175541404752269,-0.012783427741977292,-0.022076225484980685,-0.02655520729699986,-0.03822755012224453,-0.030477202880304675,0.04323016104476906,-0.04467102754901485,0.020588214058144125,-0.024190469188250734,-0.022088049605063605,-0.00773561516937633,-0.033720041930705213,0.03109560948582567,-0.009615084477220514,0.10108451558795296
UTS2,,,,,,,0.0020510691724817836,,,,,,-0.05432774841170997,0.1592844918776066,,,-0.01995162030897067,,,,,
BSG,0.0010356521461685562,0.0343189411345074,-0.028876541452984406,-0.0041526966474200715,0.019416218129098346,-0.02512386218033834,-0.002342092956990347,0.014555635751267632,0.004346358072634559,0.006803992879573005,-0.026467306074506175,0.00859566623889236,-0.05790250467861087,-0.03688657533934923,-0.02509671939654128,0.015511754976426805,0.10048985555369574,0.004427214422522417,-0.01571584568542052,-0.04346686592250118,0.016903627131524285,0.0622124350882696
ADAMTS3,0.06796851581230334,-0.0325821144852012,-0.030817857017288574,,0.0058557198752071495,-0.00015449478970556592,0.14000706333470128,-0.029247015284522084,0.0468545576268446,0.001983054102202446,0.029410420999207626,-0.014453834513144775,-0.07137287043860993,0.022597645186761783,,-0.02960181114797968,0.021376024450744775,0.0290921221241922,-0.04195471915970471,-0.010788065718422295,0.07244468023666907,0.05729771953315206
CD34,-0.02077584144285289,-0.038158043949638204,0.005166450745955756,-0.03602222303170703,-0.02250878871735531,0.05347592541266673,0.10238945195492362,-0.001076326802465939,-0.005778761912432307,-0.03655158388008428,-0.05500350546306857,-0.048657937617918506,0.04233837060690884,-0.0024255085225562386,-0.09566182809324439,0.08779051906700387,0.015123687372727939,0.03763498191621326,0.037919201015110725,0.012517992924613714,0.13117177923954973,0.0522732255671973
CCL23,,,,,,,-0.02254197926920487,,,,,,-0.027738376772829063,,,,,,,,,
PLAT,0.01048254106467711,0.021823315126603494,-0.03958068296585729,0.04937801795277231,0.010459513024975789,0.03095714098931286,0.08226695548731797,0.07749852439810935,0.010261893931336367,-0.03811147669141272,-0.008454710005260086,0.0445571203600488,0.027924727735754742,0.05145899479523092,-0.044605579859746614,0.008887746316948516,0.055605655869074615,0.0588936564722259,0.0009090576106375996,-0.05517287738472888,0.06325980773139776,0.06386750713397105
NTF3,,,,,,,,,-0.03572498051135249,,0.04850538140785334,,,,,,0.05639028397531997,0.07233263718897584,,0.007483766313119356,,
LTA,,,0.012705310629098306,,-0.015257157291241948,,,0.008779793841865694,,,,-0.03047720664242483,,,,,,,,,0.03322207952744539,
CKLF,0.02657194379846666,0.0022563807088855797,-0.01979838360529624,-0.04780442470055039,-0.002805794631301774,0.07638390625676515,0.08600289661400172,-0.012334724144240056,-0.028943374349332546,-0.012916149091407349,0.0288218934940073,0.057164594991076775,-0.014264888520505082,0.07772963860262559,0.011653516445200674,0.06054025667094372,0.030037440041437193,0.025294646536604255,-0.014563271972297134,-0.006096758040326133,0.005735470314607026,-0.049196101621449585
APELA,,,,,,,,,,,0.022617462380125866,,,,,,,,,,,
CD24,-0.049281276142161996,0.0490011397358776,-0.0029769388563496476,0.05717919285534754,-0.029428697665083912,0.05794269789690918,0.01740938390198248,-0.02550156744871167,0.09355001557847333,-0.038341717026710805,0.09176876784039806,0.008161404860828676,-0.013017809348519907,0.10053948583428829,-0.046993270653181644,0.048154037522102316,0.04671549957454916,0.06314767820150204,-0.06692910229475076,0.016706604852698606,0.04000803311867644,0.06361158040223255
HSP90AA1,-0.09491956394578557,-0.0023198074147377404,-0.030516061618084803,-0.0450407758823766,-0.02760686753388996,-0.051623263123567166,-0.18657585585817826,-0.034415307367461595,-0.029334561591948877,-0.022082443184899776,0.017779874757428184,-0.09453205983224237,-0.0028126215683651635,-0.1256586684851031,-0.0027754228142390105,-0.14415413659425652,-0.05972984803776143,-0.1422954609323503,0.034623197080965194,-0.0062738714044564235,-0.08404307586670115,-0.03999604101152497
BMP4,-0.04064246428782544,0.027812041196730263,0.03402862104530964,0.0675266695130821,-0.035596779506525185,-0.04017451834061379,0.03377591951366372,-0.005335274983476694,-0.023336001787936687,0.05806421484631197,0.0077110552328577215,-0.02596972788012395,-0.03394605588163275,-0.0017917018363116722,0.05062884119838298,0.05273443892705,0.014132391641333515,0.016224968268739683,-0.03516398933897361,-0.03743301666056038,0.0956713205250681,0.09294930882434119
SCGB3A1,,-0.016771630208473942,,-0.023221736321121175,,0.036065765181457,,,-0.01866785450752462,-0.03459876976676685,-0.010266180085826153,-0.02126659175088259,0.12092852139164374,0.11204454097030521,-0.0413924051235926,,0.02432704990887471,0.16144573842343013,,-0.0009949333914567333,0.031217465533743174,0.04385679978459394
IGFBP4,0.03491651602767304,-0.022782708956064976,-0.05875330208081753,0.035281084177928454,0.04524823521384457,0.0021891938756259453,0.1531339693765766,0.044595099515747395,-0.014504117783731785,-0.015437300498904669,0.0018498303315860783,0.02943849597701361,-0.06573489881418793,0.003714594617221205,-0.054720775514826105,0.014636694125906511,-0.0863649531053565,-0.093070160686142,0.06914058637217105,-0.06384223905265157,0.10416009744595428,0.10897870713563158
RSPO4,-0.029237646011045452,,-0.02085185170662576,,0.028305328904153063,0.08691629869690864,,-0.022624636819649196,-0.018667851776928604,,,-0.016275435193521606,,,0.07203968081634884,,,,,-0.025982686341404677,-0.019911235004570104,0.015223754633407038
LEFTY2,-0.04897324619726779,0.0689555680018401,-0.013056883970491144,0.052638362285490035,0.0010518521896172234,-0.027434094042150393,0.07790487853004611,0.02872389154735551,0.00723080033138603,-0.02090658721695513,0.002399797940216866,0.03863564911355818,-0.024485766272632537,0.11173633460693093,,-0.03159233580933037,0.14776663554014052,0.025599380734757458,0.02469588744305169,-0.0013705018490056844,0.023404182192129034,0.019089859161510535
PF4,,-0.017397874100842505,0.0430322094068229,,-0.010386083739781107,,,,,,,,,,,,,-0.014716190065505624,,,-0.04007537873671088,-0.024912735943761748
ANGPTL2,0.023327463179922438,0.03878861575299594,-0.050697006672577476,0.00816013660955533,-0.03649750386138604,0.01394549892955576,0.06758850771789901,-0.025240069302558493,0.04883890040290877,0.01979078074242023,0.022365016155516244,0.029567506040499174,0.033429707645638164,0.11073135953524815,0.16748148425789838,0.08564225801083013,-0.006620121480025507,0.07469680426248625,0.046234214303319136,-0.036657630426817744,0.06291516750631816,0.07294505416807298
LRIG2,0.05543442143960965,-0.05365567188050509,-0.013861354863003876,0.009042799633053452,-0.019057888192017997,0.004276969137467179,0.08115022916109146,0.02171757095368625,-0.03899258718572783,0.06094942078060914,-0.012444849841520412,0.06190965296385451,-0.03187210087463839,-0.003709435131943899,-0.09623789675591556,0.04730127165199944,-0.0333922288953061,0.04737156061818973,-0.03020783021131627,0.0034667184285628156,-0.014358399551294069,0.043905881631438395
ICOSLG,-0.004801559499075475,-0.024689284924624588,-0.02729692139192285,-0.0157821805388151,0.03560329135766495,0.032374562970237004,0.07675548935520357,0.025816634171813926,-0.027412655925159568,-0.033351435464847166,-0.035450696659998,0.02978163038218867,0.027626825192622412,0.036093249926406654,-0.06333718848484866,-0.027563832325003604,0.003200619925889234,0.02684724263179015,-0.023203838101251022,-0.024009921455430256,0.09395335740433963,0.046489744348951145
WIF1,-0.05013944494491558,0.01326264307048976,,-0.037656696434592,,-0.037977078780918286,-0.04771444306183859,-0.017458896353757247,-0.0015872609810171157,0.06514327086145612,,-0.03660097192348231,,,,,,,,-0.024153423686859667,,0.06692460092845218
NPPC,-0.05966978480173787,-0.02186982946009772,,-0.011083173443444871,-0.0161113771553864,0.033980318365525064,-0.05334082114174326,-0.034056759453120165,-0.01465587923341771,-0.05190512650366327,,0.03417574223223318,-0.024507807874381043,-0.06737493007872879,0.04559340861056348,-0.006134200294850467,0.16378702459820538,0.06033185297894805,-0.02568859855651978,-0.05612768796505979,,0.06470107787107482
LYZ,-0.017842512514122204,0.017882827996837335,-0.03589495114693528,-0.012063529590713842,-0.014388612022233275,0.0062344676428313095,0.15836268062036943,0.04339471638969513,0.034780685462602774,-0.003223601033710959,-0.05954362242861973,-0.059919554185083386,0.003255257110443751,-0.006585443558176544,0.050585890375724724,0.0247513490996482,0.02806674874808565,0.0030410043076417054,0.041974459662710364,-0.0013376803028847322,0.09133563856861293,-0.02783925989806525
EREG,,,,-0.02928352324229002,,0.05428272546979004,,,,-0.02150676853943011,-0.021495051755703414,,,,,,-0.0062909356387313205,-0.012245687996400766,,0.07228236937307934,0.017513673344062796,-0.011537692174917773
SPTAN1,0.03610358812389884,0.018803433397893303,0.00828032118318732,-0.023301987765741505,0.03241949047260721,-0.0032269542191913107,0.0278775293938657,0.0009405815917652943,-0.006792266311572664,-0.009098464954695492,-0.03136561950738506,-0.06096713218727919,0.04490505596135131,0.17333088600231275,-0.05661375641071294,0.06580314976477139,0.02831476365343763,0.022248846724248053,0.010454330162476494,0.02871640137375684,0.0215331163797016,-0.009669693653022764
PTH2,,,,,,,,,,,,,,,,,,,,0.03563308060112177,,
LIPC,0.0005243823749946526,-0.021299570840027874,-0.017658660477804504,,-0.018664566008408538,0.06472862335720211,0.03694099646594887,-0.04229906257534703,,-0.024320174709722867,-0.012664303511183946,-0.020288789175199315,-0.02598802153057333,0.06397785803853365,-0.04548852875322649,0.07666057133079515,,,0.016928471961906267,,0.03442648457898303,-0.038849920453691116
COL8A1,0.06509442390631728,0.05969767388824484,-0.03196143392577751,-0.027123895131961794,0.024325416244384838,0.1007428398055141,0.054227167047125775,-0.006984728334905995,-0.0010863831364478864,-0.030599114850492982,-0.02362491486279739,-0.016896233508734797,-0.05934390882982619,-0.07843205679956444,-0.06599433195892718,-0.047448471553668464,0.06989497725431615,0.03619596434314484,0.053847677820810035,-0.014607472807642905,0.06206159798326277,0.03382692892229364
GSTM2,-0.033088322999048556,-0.0009664876262792922,-0.025709841821570385,-0.021963155127738436,0.0036192281557633882,0.016478616491291263,0.0641844564616579,0.05237794946219949,-0.012228543707517487,0.013230728552202559,0.0013055587181286703,-0.0018229522524009843,0.024030824713799727,0.14175451278572415,0.007611892852672228,-0.05463105287215966,0.05972780107151897,0.0012828310558463413,0.014912810370766338,-0.019691945229452126,-0.003060315110773753,-0.017529839736997094
IL4,,,,,,,,,,,,,,0.047875917334390575,,,,,,,,
