,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
TNFSF14,-0.0258682182410286,-0.02880524456589887,-0.03275825924503101,0.015231735310927747,-0.02761630904342993
HBEGF,0.009109311681327413,0.03345583800208115,-0.02116882066925787,0.010828880524250673,-0.03996470896168458
NUCB2,0.03659430074000655,-0.020244790326671,-0.023068250938924575,-0.03805689060861256,-0.047016139479980075
VCAN,0.06219470433437043,-0.018656452984820642,0.10765045200557903,-0.032463156282717245,0.005951671951262986
VEGFC,0.0002580924573654559,-0.02542266066473252,-0.05389383364853154,-0.03943692516356579,0.11226993609182398
LMAN1,0.07782321699040773,-0.10380068917235384,-0.031055906021969743,-0.015653687928889697,0.004016610688690206
IRAK4,0.022043627996654,0.048757927162009405,0.07080949757636919,0.05135666013481141,0.023375301463000663
MICB,-0.017883357960762753,0.0403104443075912,0.016790024779998525,0.005446710883971135,-0.04029107734541034
COL1A2,0.012803394051471644,0.003107914367217785,-0.049540838608249045,-0.024216512960098947,0.02590359032685113
ICOSLG,-0.03207725649483442,0.008371046549745255,0.029040359045773435,-0.004248969045750423,0.006680864253078938
GNAS,-0.1356795598725483,-0.03411569679356509,0.03630041136425283,-0.04721598353547282,0.0021613177205301293
C4B,,,,0.056315333709186705,-0.008724924691918687
COL2A1,-0.019381739525525597,-0.030315420580732524,-0.02934859948977808,,0.02729947745148305
GSTM2,0.015104301823880775,0.0941787512798773,0.04343400852922299,0.030605048131624596,0.019484583292705353
NLGN1,-0.002520428695394603,0.004247540046276781,0.010340263635398512,0.005642728167847229,0.0030519513248440417
SCGB3A2,,-0.026282897701925666,0.03811822266953818,,0.13043425608421502
LEFTY2,0.028727432300510416,0.009791079818003236,-0.007389324609560154,-0.033979346315464336,-0.03420933353568606
ACE,0.035144278413941785,0.061306280865093564,0.06578796264466255,-0.017986945546331838,0.08837421779598434
RPH3A,-0.05203580688957398,0.11356315485499884,0.13648604335586098,-0.06642899937440279,0.001731075826919951
NCAM1,0.04459869148876017,0.017092064208638947,0.041883720758861175,-0.06606603188588865,0.06321930194514569
EFNB2,-0.00315482495994963,-0.01967894127905794,-0.09485115869913462,0.04898454848624114,0.03085505799652627
ICAM5,-0.018012031332735302,0.012406030706667822,0.03021651593368095,,0.029803258429323454
CCL5,-0.018332891983685075,0.04410951207198278,-0.03183083673263025,0.008769787718857697,-0.012655350556081125
PSPN,-0.016657701046641087,0.01124968612739562,0.017419631007011292,0.019192397136263462,0.07898441459535484
PENK,-0.05615341376438924,,,-0.0017556943946190227,0.027469689232105948
EGF,0.03968640265593004,-0.009329610917030665,-0.029506338802375628,-0.0013784808757086333,0.002139267975150974
SERPINC1,,,0.11457770222993441,,-0.020464625770889557
F10,-0.024391872846152334,,0.010318505219511826,-0.0313208831852707,-0.016611017270242164
FN1,0.06851558432140636,-0.09224930333570167,-0.1302074924805734,0.021145496897544507,-0.030386927736430897
FGF2,0.023795230621729592,0.014056093937568155,-0.018857967622896175,-0.04757944092900077,0.05529430726899956
GDF9,0.014343521080835352,-0.022877491486225334,0.09915523169659787,-0.04000065401719016,0.05632352571703938
CSF1,0.055948962914683084,-0.033900518662717385,-0.02885408214746661,-0.02624962401834815,-0.029462702210447087
GZMB,,-0.005851163250048234,-0.037453354909998446,,0.008460753097500315
WNT11,-0.016365312009630508,-0.02488572519435821,0.01413842596472039,,0.05065507115789637
GDNF,,0.008263865067802655,0.04156567112252275,,-0.004665773257124959
SHBG,0.008932950157655942,-0.01037038375472264,0.018528153563747398,0.006949208149841577,-0.005900054447273209
EFNA5,-0.04940744876766226,0.03334176922134856,0.020817795484311313,-0.020452323648947637,-0.00891076589063635
THBS1,-0.06710610018384604,0.003030887737491772,-0.010119108092462867,-0.03186756479039348,-0.05651114955320225
PODXL,0.03402038322650589,0.023980529868450888,0.005231594579857602,-0.024473476940737746,0.030369025500561732
LCN2,,-0.04587078221729234,-0.053259459231212364,,
C5,0.11417797765840985,0.13146728177211478,0.039854179249555526,-0.007050651230159297,0.05116625212616752
CXCL5,-0.018231167786025966,-0.05388015691020027,-0.06322876439769778,-0.0005513188655148267,-0.012447813970887773
BCAN,0.10937928832869086,0.09226959788884286,0.13711208141572806,-0.016603994879331972,0.0006444095465055548
RELN,-0.04331618907454764,,,-0.03449426489823632,-0.0048931047181101596
COL4A3,,,-0.024454989317457484,0.054707932263519325,-0.029339578280010586
GNB3,0.037300367936394165,0.05748450265704719,0.06491382336035412,-0.0005823670353217026,-0.007253253724319171
PYY,,-0.030687872644968712,0.054274980910182895,,
MSTN,0.04286337528180778,-0.029759869690560558,0.02856309460215855,0.020448227295778394,-0.03254282543492124
COL18A1,-0.006885270059164424,0.049313975016195985,-0.08572353308128994,0.03445167472136748,-0.020276827589122578
FABP5,0.04369041638019255,0.03797836277846643,0.030129172509694133,0.0266165442115221,0.04910904812701361
TGFB3,-0.015291197762613385,0.011642050450074404,0.0060930573428661546,0.024817631295754605,0.04432623516503953
BSG,0.0002649044229948583,0.021077174765316994,-0.014286441626298128,-0.015212733025113707,0.013832989934158385
S100A10,0.052791947064418795,-0.05333336774016609,-0.10402885352950443,0.08797630893348159,-0.026366508752716594
PLAT,0.03477537644576148,0.1196711188431175,0.04117086194957697,0.023160472325125882,0.03190607236783625
SFTPD,,0.06646318913406428,0.08334085869744924,0.0039443994112765635,-0.03377881827600412
EPO,,-0.02322252066919911,-0.009193520492478674,,0.047928487613088606
FGF7,0.12640220692602305,0.01454827639031951,-0.007403542966497669,0.0256052748797721,0.03750206769422509
CGN,0.03255681568077154,0.025224796422643598,0.07134848237003373,0.03196845472997591,0.001684326961284698
FGF13,-0.045753258702063065,0.07138096608574086,0.09194194613618187,0.1859687045075889,0.03577996380602299
CXCL13,,-0.02293134590603677,-0.04237353663945202,,-0.0392368135523693
ACTR2,-0.00899184502661701,-0.03173331691996267,-0.05927567814160638,0.01091917502661012,-0.005840022987742211
SLIT2,-0.014667716043612488,0.005141254414620852,0.03507251641315442,-0.041632762958037056,0.07541087499922834
LAMA5,0.036073054386551506,-0.02928282587352183,-0.07113987948303632,-0.015176393440605755,0.0031225949861107354
TIMP1,0.006581002547270118,-0.049905413744003146,-0.16817410876610261,0.03254355719109791,-0.042700547627651055
PLTP,0.029093171840395168,-0.009400262855400639,-0.011693573993605306,-0.031540043031366476,-0.042064519618798334
TNFSF15,,0.0033074565348506805,,,-0.017986478120365443
PRND,-0.01842755233571816,,,,
NPW,,0.10306566203670384,0.012104077346281565,-0.012853947234913376,-0.002318538569053677
SHANK1,-0.014272462411345794,-0.04162290738887458,0.02135166908688834,,-0.03285278864783058
PTHLH,-0.03206612201569041,0.0728973586687032,0.04531770776733056,-0.0062506943948796865,0.0005880672486526587
SYK,0.01991755267468698,0.033196530629074586,0.018532551275780764,-0.043458468862685035,0.02727664737919258
FARP2,0.02160484472479791,0.03544383810007664,0.03412048241833247,-0.042640717807252,0.030977766628961716
P4HB,0.10124326176828195,-0.04861735147332081,-0.13791872808699496,-0.09762681827306083,-0.006354541310149475
TAC3,-0.06119667129991149,-0.005890817057485568,0.060349153406530825,,-0.025595921598028384
C1QA,-0.0020158852470784803,0.02598152487356696,0.021176938746383708,-0.022049646543575385,-0.04031778941787825
EDN3,0.061215406074891725,0.038079064399133535,0.014530226751067578,0.027259855638925846,-0.019264948072966293
AANAT,-0.014761948658777948,0.06182325935850672,0.05227501822230724,0.020312661978273583,
GDF15,0.010900034366904038,-0.0389989114267969,-0.04476810116324065,0.10528959111583472,-0.025281370380567044
LRPAP1,0.02030595125928891,0.019985794349343458,0.03150914113975395,-0.032562552853806985,0.06742903424723615
LAMA3,-0.040042613074237614,,-0.02689801921306367,-0.01296671840958372,-0.02221132111513371
VCL,0.003945051805429271,0.014150707469564766,-0.0356487833010546,0.09183430849544576,0.04090852947725561
COL5A2,0.0577958341227625,0.021075839389783545,-0.032528863361903616,0.00881722239946471,0.028314104246081707
DKK1,-0.03250119904631682,0.034948618831046746,0.01297465451801931,-0.02684816213137414,-0.014227190619578854
COMP,,,,-0.031667276188816935,
POMC,-0.010222835191372095,-0.01158898174124512,-0.030963536766638863,0.07174398149014499,-0.033050336541015815
CCL13,,-0.021383025813287326,,,-0.03097742616049965
CD34,-0.0385953789754297,0.032769879551324224,0.013902871832099805,0.042203078297421884,0.08910864395500116
SPON2,0.05218817298943475,0.08878956363345558,0.004174077996198793,-0.0014412387762909374,0.04705094169961519
THPO,-0.010524120926943615,,,,-0.007143231940027505
SFRP1,0.06137160739834486,-0.030817207015266634,0.065093880257988,-0.046040839339234564,-0.024160507739728672
ARPC5,0.036811512532014874,-0.010491118555731899,0.010096146968815875,-0.07493907595267632,-0.018861946506931255
VEGFB,0.0748455997419102,-0.03314562049658992,-0.027879004295270477,0.01246532801379332,0.005740105545396788
GDF6,-0.01956740351917957,-0.05213021166461783,0.05514599628297623,,-0.027840775797713185
LAMA4,0.041472125533658886,0.0075920984254591725,-0.03885824471269997,-0.01402340385850132,0.04119251816638565
NPPC,0.07075937380702443,0.02557850156717785,-0.013917229502623741,-0.02809013597049092,-0.054055387469561976
HAS2,0.013628252896925321,-0.02045338304414791,-0.02945382725556973,-0.03012334545500757,0.0011114127749735129
JAM3,0.04911431594527302,-0.014476059654597407,-0.0316541332404742,-0.03509477135475153,0.03799582903542392
MEPE,-0.02643861470408665,-0.029723188193800713,-0.006268478762987451,,-0.008256509379719359
ALB,-0.020824392176526877,0.018524945785814446,-0.02920910876124317,0.007106469547446275,-0.04622901174520321
SAA1,-0.054334748321879324,-0.06334518434563934,-0.11203081530762841,-0.02936006805583267,-0.061867474584864295
SFRP2,-0.015468429732057568,0.014751991659248682,0.011124595968011748,0.08019083910189612,0.015616084481000084
CHAD,,0.0805132411724087,0.04564076683177326,-0.03201026433149739,0.07119297326152063
CXCL8,0.0010261040129964393,-0.09442627483085099,-0.10994584769964481,-0.02845812812905606,-0.048281220568453416
VASP,-0.0016527364722142928,-0.02550198474505804,-0.028275013138314303,0.007428992772575561,-0.004976708256814755
PDAP1,0.0747198937751943,-0.037647633768892505,-0.017441372066129612,-0.036005627812108115,0.04493464980492864
VCAM1,0.0530107475608997,0.04041727464686611,-0.023315785830853555,-0.038774191968260985,0.005658596637902106
CALM3,-0.10826796372000386,0.1166661965283474,0.139823538277189,0.00729790769970955,0.02696487121939107
JAG1,0.14291574061581946,0.04742514269938017,-0.02311495611515843,0.0033395133446313878,0.022970767898439822
CFH,0.029527672466297505,0.03611368745971408,0.07695902646872006,-0.011232578578673123,0.034851931537571476
VIP,0.0034627444577821466,,,,
IL7,0.036551211176737805,0.006978708224046424,0.05742909030217971,-0.010522275665678503,0.12311150993711047
FGF8,,0.05009848334040887,0.022278279371750063,,-0.008765429517040221
IL27,,,0.01751822314395014,,0.09675699916697501
PROS1,0.01776605363870963,0.06555256835188099,0.0036228998042908884,-0.0004886967597676319,-0.002781364297378922
TGM2,0.02665153712598903,0.02159876956831978,-0.08836288882454806,0.0031874459198832548,-0.033442870727086994
C4A,,0.10231008827530194,,-0.04219072031219351,-0.022687222035175845
GPI,-0.008585045674693495,-0.05521623106495429,-0.05330472043301128,0.00759482796741054,0.0010782990425337044
DLL1,0.10838454464886968,0.10925813292765191,0.09594752787225971,-0.03689561046198969,0.03887895112603575
ANGPT4,,,,0.07043136928656435,
DRAXIN,0.06873544237994261,-0.06335169050770796,-0.06347558914916128,-0.01952924153271212,0.03619712959759461
PCSK9,,-0.0041847234481981795,-0.03090402978174934,,-0.018564345470197113
NPTX2,-0.09123490075737235,0.049363859471434235,-0.022946730316454046,0.047858935096536395,-0.044042945286841426
PDYN,-0.07445607651821246,-0.013943234644044124,0.05956542325009458,,-0.016841066088288236
RIMS1,-0.04825656472091511,0.03368008018392523,-0.00922382202878971,-0.04847446927959162,0.07100928041980595
FGF9,-0.04752220381151693,0.07071680143942452,0.02042384572635698,,0.030515984323024808
COL4A4,-0.015468434286949452,0.036500399790577565,-0.04724426951842682,0.05671676329681218,0.024587339745881964
WNT5A,-0.02567579014996633,0.03999191205476653,0.01324488380043406,0.006599809699104515,0.008438519007346228
F12,-0.076869870576073,0.020021782088632967,0.06246000614324605,0.0470370939573538,0.007833649082189377
BMP1,0.032693913273797816,-0.011180608550661874,-0.053093202452532455,0.03797814706176528,-0.01770716211906585
CORT,-0.04195258198155664,-0.033120731645823305,-0.026898022383354026,,0.023764718511385986
FAM3C,0.008989072103596892,0.062480742948021493,0.06615162113085231,0.03630025965096644,0.03616594777969919
DSC2,-0.021115730905568952,-0.07445201793564285,0.06256056419556882,-0.013115265449608208,0.01318404415921042
BDNF,-0.0878421362999184,0.009144051571428459,-0.019955298477797777,0.10794381884479239,-0.00407804831624966
NXPH1,0.02930882635079441,0.04640963020939103,0.11810901334589609,0.08669137982799156,0.015112627584177116
RAET1L,,,0.05554290832240263,,-0.02240337168426078
HSPA8,-0.0057095243633284425,0.10797455939336684,0.10614318532854017,-0.019593418876843936,0.05487812404574127
LAMB3,-0.07205911462045081,0.0575851174703252,-0.01330321387492296,0.1378642996207412,0.024080622185669344
PON2,0.1017650255186331,0.08949527347152134,0.15417257367183818,-0.015796600494170334,-0.03311705802546107
TF,0.02847017378614088,0.0549839455524459,0.04440319453262085,0.04560651608630444,0.01742449582811621
HLA-E,0.059536244902600295,-0.04856820681770964,-0.09195995167096847,-0.01777512832971152,-0.030378540719043907
OSM,0.02504357632052962,-0.023649469377780622,0.010658212772330429,-0.032466972815928065,-0.07006195152315885
ULBP2,-0.0031292541911022934,0.09238283687877835,0.04529839643636319,-0.041922284325344866,0.10031503064225111
VEGFA,0.030140336373348627,-0.11749123546333068,-0.12214227755625315,-0.03666795630609287,0.003357071889139849
TGFA,0.08527961396042677,0.014304535740069943,0.008719620177059823,-0.043214276475584894,0.053608831483329365
HLA-C,0.02176533248891739,-0.03097718574178881,-0.05148456607907587,0.010757524680000257,0.00016985846480183493
CD200,-0.04256105696885319,0.14582755726915686,0.11412266094707224,-0.043290228784364324,-0.022132789418900956
BMP2,0.017302893984756963,0.00991769402812466,-0.03448521609617027,-0.07543173862475268,-0.017296976080626737
TNFSF13,,0.10263250151683653,0.009940373116406912,-0.03680806622375348,-0.02268722074529077
CSF3,-0.016365305745203822,-0.07864598105106019,-0.09991267295282154,,-0.016377576779224343
APOA1,0.06772133014942086,0.154336080779504,0.03564551836301426,0.027654381495264342,-0.01006827536617593
IL15,0.0031761229972015062,-0.016356851843911047,-0.005472601951966201,0.0002074890169897926,-0.017777297790607414
IL12A,0.04402036245870399,0.011077258072443957,0.019169468733148454,-0.03922575168410163,0.04682352207753265
ANGPTL1,0.056359747076861096,-0.002136096140325057,0.039664836395340713,-0.044546910953754314,0.0794299667320061
PTH2,,,,,0.008519835783510078
FBN1,0.053167186643965414,-0.021266698508941428,0.007446411624130154,0.06384823138330119,-0.022965627216152012
CD274,0.02946431970324249,0.01628613587692719,-0.04529181216791077,0.06226006325064949,0.04854003286865013
NPPB,,-0.042934816196268946,0.026920316174638973,,-0.028585132679179545
PMCH,,-0.02952379889365049,0.02986270802355085,,0.00043289774659103304
MFAP5,,0.02936800619052817,-0.057089544490061726,0.07490109657772583,0.03449411455061106
GDF10,-0.026719883742014165,-0.024044358751581865,-0.0045795113899422795,-0.008571037940720021,0.056696522012174164
COL4A6,0.010622196013134676,0.05116423560697413,0.086633461054758,0.020650069567708842,0.005606037109005581
TFPI,0.019954954861916712,0.02928368488942443,-0.012787948984456952,-0.0010811600004092187,0.0096929365479221
CNTF,-0.020472473536968516,,,0.029724293709830468,-0.0025091612059925054
FGF11,0.04515426157857649,-0.024919332971945915,-0.003482949808934903,0.034132745686171785,0.014273572350834119
JAG2,-0.057692900508867016,0.06831448332224326,-0.025644231392249806,-0.006686100440135225,8.12335206012732e-05
CCL18,,0.020354692964821206,0.017071306850596695,,-0.01520095316626621
NLGN3,0.09961635612696795,0.04514183917203344,0.1187134944947003,0.06723036049875546,0.06213606017323164
CNTN2,0.07541504973794379,0.03207571483101927,0.11058351538308069,0.028472805202877895,-0.009064107324586838
FBLN1,0.022629465503734902,0.06165682948836228,-0.0028075286971067054,0.02987761969980555,0.08727049266140045
NTNG2,-0.01923625087503619,0.007276393965637192,0.0509948141489941,-0.04643888073343449,0.00968541106089911
CLEC2B,0.005100054820291079,-0.028811688862356046,-0.09505488625778853,0.015217841943764547,-0.01273664760082698
EDA,0.05796892807136093,0.027721692794458595,0.028056188445344847,0.0039044561666172245,-0.024373688012777756
C1QB,0.014163358147329549,0.03100283704393092,0.032536748486958374,-0.07347982777521021,-0.01319819909345979
PSAP,-0.03437244039015608,-0.0172858701065473,-0.10252663471844646,0.06172086618939183,-0.03574570208573687
APOE,0.031083616452287053,-0.008210737652883238,-0.019412165537856393,-0.0700672398377512,-0.03016923691314221
TIMP3,0.12207932893914168,0.018813328259814903,0.0009904783493446753,-0.012282656205490414,-0.028787837828142482
COL8A2,0.03776559004814297,-0.02656442758669112,-0.020861697043201753,0.049566444003060366,0.05002530906358712
PTMA,-0.0012563335863954247,-0.00442468789076582,-0.009716163810420635,-0.008836858967697672,0.03258720441543108
APOC1,0.054248370202076394,0.006973902345992121,-0.00019335537339253944,0.008336171404287263,0.06522728246804621
PF4,,,0.05378030373643047,,
WNT16,0.008959020765340072,,,0.013909989631184175,-0.01912556185369999
LAMC3,0.023928797378043088,0.0603014552004311,-0.010186572386822482,0.052694505024631556,0.042042008672113475
C3,0.031038631231917357,-0.009023538635581684,-0.07450447531287956,-0.0341890883179951,-0.029008344699093174
S100B,0.10516530956482584,0.11831365255784254,0.1568706666816311,0.08223734959482659,0.014057395298398065
F7,-0.015000955068723735,0.02659145242365444,,,-0.02245044730447968
COL6A2,0.06491571025649649,-0.004920623788167139,-0.09784649671534638,0.04441198611174957,0.0016826940686420844
MICA,-0.01581415145310496,0.07708609138081195,0.032732624920991396,-0.05102587278790738,-0.023345765473763137
NPPA,-0.027137090800940344,0.04510514656232716,0.055958458515401724,0.018999445242511667,0.039321165473329214
COLQ,0.11053384281642586,0.04520396219802034,0.08575330355347294,0.07853961983439894,0.02124291693366925
SLPI,0.01686177471497523,-0.08634469011895757,-0.12261227248259436,0.03313981739491609,-0.07055771349907669
CD59,-0.0517886295081224,0.04451828781172681,-0.0364532596076596,-0.055312013826490126,-0.020350458384345963
PDGFD,-0.021723106960866698,0.07679413848281387,0.054635014554058066,0.04308109182594356,0.015935984567871462
FGF12,-0.09166424256868949,0.00821196077598596,0.10197173241031267,-0.03984456543545562,0.06251367929256933
TAC4,-0.00585333708540051,,,,
PDGFC,0.07477243147255701,0.0121197819410132,-0.03840495094080663,-0.07006186251877142,0.00752108340549727
CCL28,,,,0.09868186372217412,
GNAI2,0.020115467294368708,0.0017322889217027814,0.017211370666342395,0.10646541149825225,-0.02041748299645964
IL1B,0.04242543573220589,-0.010925510980092928,-0.019873563464235522,0.05002254301457046,-0.06559378955202758
TRH,0.08811252701230876,0.09549366014952183,0.0001941926817154412,0.04153744241522339,0.077528778006065
LIPC,-0.017952964342750916,,,0.015260874652199578,
UTS2,0.01357749311474907,0.01782772118053856,,,
RSPO4,,,,,0.033847303954591706
CP,0.05528987576090339,-0.04078286091726853,-0.08776875937099539,-0.002283233011847336,-0.028866745754999566
CCL25,-0.0026168096747196264,0.06106449586786206,0.06959947587517144,,0.013346355960279431
MADCAM1,0.03327691711828867,0.034179983095724335,-0.031581276543609996,0.06047602839805465,-0.020464629221068967
SEMA4D,0.03942716970336171,0.08618622146795084,0.07166939850663757,0.016126064418267926,0.01381652986739807
SERPINE1,-0.04604514625055992,-0.10232761735523395,-0.184554325806451,0.029224423128348713,-0.021172867319797915
TNFSF10,-0.020643891191516918,0.05060392719383855,0.03438140694524133,-0.043512752625785196,0.02128372536087738
FGF14,0.04382317479805983,0.03683120393726935,0.0684451158640342,-0.015587166480605505,0.04044616651356891
BST2,0.061139835070464436,1.1056936656427096e-05,0.031079492275325915,-0.06534698584647332,0.0031616332926833733
PTPN6,0.021220479273494887,0.030006672444155832,0.03619901484660148,0.025387160742168235,-0.021619593197764936
FGF22,-0.015000961806179368,0.012389238125647014,-0.006693578791942379,-0.013492035611091349,-0.03220067648772119
TNC,0.07365948787835346,-0.05924289022174351,-0.09011502837465313,0.017760829847720216,0.012306614215667387
CXCL3,-0.019381732929707074,-0.07654363197587057,-0.07775529716604826,-0.01347209850813181,-0.05299337574323107
CRH,-0.026154755190139746,-0.004530476759903532,-0.035091171050254194,-0.014604209643285324,-0.03672393925436794
GREM1,0.03482010443593889,0.0024265436394388063,-0.013523535824903787,-0.13366458855011154,0.02566744437278639
MST1,0.062124885929491835,0.13263360343187078,0.0565083263333846,0.07473156114196605,0.034265027554415024
ITGB3BP,0.06463671825542784,0.025476647327393895,-0.025695994509885616,0.01530140543863543,0.031468109588048986
NCAN,0.049047880505546045,0.07806224248413392,0.1173996633394413,-0.03709781617068052,0.03344095639604875
DLL4,0.008830083343469986,0.03469785848244116,0.040556719880540486,-0.017116017007278814,0.0036296679166947783
UCN2,-0.016145512915267207,-0.0175549163580213,-0.053683045609792486,,0.014323758085331076
VTN,-0.025286716142520163,0.08886370230931033,-0.024024888246024795,,0.05648047208694152
CD70,,0.047064004705954225,-0.04729770496242664,,0.006317551541956953
GNRH1,-0.01091623121957418,0.07193713337198035,-0.006063360014946894,0.005554354638613429,-0.030259135714314322
CKLF,0.10195482398487088,0.10704279711496568,0.028583041186342324,0.041900722863737874,0.07202411794040153
NTN1,0.02718559012488624,0.04499150380293148,0.05760904975702567,-0.03450350917084432,0.029664494747300697
WNT7A,-0.034327329183896714,0.0036401704630640787,-0.030799331889402072,0.00386928066953899,-0.03826590933107286
HCRT,-0.02267418080989254,0.13920532001165684,0.011492295415855159,0.04504937640739196,0.039387302840019414
CXCL1,-0.0157430236198765,-0.06919439591627444,-0.05153211939261589,0.06773648160387509,-0.04053511475234835
EFNB3,-0.06045869110621659,0.0032563928202274128,0.021827958463998775,0.01340943219349241,0.01423123217630776
CCL27,-0.007920759401288524,0.04865526800396651,0.10425346882179679,0.04578167192701664,0.011413349509563388
CCL7,,-0.02904653057166288,,,
BMP7,0.09838948747587757,-0.04168988742799489,-0.05785651645775334,-0.035432066872640874,-0.0498654912677031
FGF5,0.17033301066719184,,,,
NRG3,-0.04899878142223576,0.014604809253702406,0.11867369415927917,0.04950698497150804,-0.014811341546694707
RETN,,-0.03889965929131258,0.0028981942012915726,,0.0067140875719225905
OLFM2,-0.03419363948137534,0.056925019659926905,0.006871284894018703,0.02222206505061113,0.029900023602414668
NCR3LG1,,0.012169399052390523,0.06443781538076812,0.0071797705858252904,0.04548783988737583
LRIG1,0.06085831272227711,0.07354273201404012,0.12888877854399167,-0.02285342444663887,0.005478129162583264
SST,-0.10340643783026325,-0.030239810955635535,0.0802303525337563,0.019460709107101806,0.08736538731480228
TNFSF12,0.030380788678547984,0.060874382652442584,0.007920776969534127,0.03494064199729104,0.035530344017510006
SPP1,0.01389360547989969,-0.06001411331734829,-0.12351803928644589,-0.01067725649552298,-0.00244884985660901
HSPA1A,0.0971161597055424,-0.06217578163451452,-0.15768029377107085,-0.057360900206346536,-0.0013600843778299606
VWF,0.013115981067483061,0.0703405556038829,-0.013679505913646976,-0.016094624040404844,0.04454475101027554
S100A9,-0.01668938664392255,-0.08732621953159272,-0.07864234098869338,-0.04418851617023984,-0.04377558771456247
DKK2,-0.02875416453694952,0.022002026843445467,,,-0.024723345234282802
NTF3,,0.050218152949239876,0.10750493141480723,,0.08010815432793524
NRTN,,,,0.047359979027199066,-0.019125564378079243
CTHRC1,-0.023807955736965303,-0.016914502048772016,0.0073279316568155076,-0.014237593549420804,0.052435971929544516
ALKAL2,-0.017008597916893246,0.022330340186154953,0.01184062930199886,-0.03439796063962563,0.0162253672136456
CEL,,0.019174475921316516,-0.031078490320834214,0.0765664328806249,0.02198412990925572
AGTRAP,0.012914719612204697,0.030634429939593668,0.013064655411918227,-0.012833307293406034,-0.011050531822009668
HLA-G,,-0.027880692302346483,0.049956522730973604,,-0.011402677331072598
CCL23,-0.016796754268574063,,,,
TCN2,0.015091028581001371,0.054533344496015816,-0.029933045116256433,0.01122559323324938,-0.007507427283353081
TSLP,0.040720118896133396,-0.025820342568420022,0.06507156665754678,-0.008832650392659666,0.011348981839049813
LGALS1,-0.03481246002361871,-0.09162265406575285,-0.14115031741065723,0.016903735806812037,-0.001396936581184489
COL16A1,0.0781118812018363,0.05833017075066111,0.06511873142633658,0.057386540900306586,0.049809551344082124
IGFL2,,,-0.02182514375831168,,
PDGFA,0.013636036643069357,-0.07880621904806198,-0.07955428237759335,0.025696303795956377,0.014921927554554263
LAMC1,0.07546047496323506,-0.019240070584221492,-0.06487769778520369,-0.033592952269681085,0.007137024831513426
EFNA1,0.06380688213437662,0.03509098348314122,0.04158857799658651,0.004059945162920219,0.022143695984687076
SEMA7A,0.028587658578459192,-0.05170363539631205,-0.0037316034884208194,-0.0882296269422,-0.015248904761606846
ICAM1,-0.018179356912774048,-0.010758059345243516,-0.044953250984374304,-0.018337366846837417,-0.0386084484281385
