,MGH258,UKF243,UKF251,UKF255,UKF259,UKF275,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
SEMA6A,0.05954664797806785,-0.06833527699488556,-0.03574721323402472,0.08036819619155915,0.018715907159089513,0.06356537933931469,-0.03568778549168863,-0.041651537178652116,-0.010724513610748651,0.05412297768140453,-0.04816498233535894,-0.004566462591058258,0.045379720673978365,0.14807572849895143,-0.005593469026626173,-0.14137786751831713
IRAK4,0.02302711796914843,-0.1139393529551888,0.020892977398710818,-0.0033872497531915713,-0.007435081648516224,0.0329104918238585,-0.008143859635583159,0.0635471561020049,0.050121248537234375,-0.04326006093228908,0.025234857369903656,0.015358383305561683,-0.022240052676223986,-0.018673577766892678,0.08816776047961808,-0.029710205046150653
GSTP1,0.08674841832381638,-0.01173826075484617,0.014120829924657116,0.08422626096806152,-0.06031131184208731,0.026183208681337306,-0.060048916026099027,0.04043856439095838,-0.01563711925688311,0.021381907905169546,0.14891286717912755,-0.05361833735852508,0.002769729900811889,-0.0027963233923853424,0.010815530204762901,-0.09134517801000272
VCAM1,0.00583136581294323,0.08191120776824472,0.01859160484866016,-0.02061973339525353,-0.02755183202526212,-0.0036208880831107787,0.03435110166276933,-0.0008217943208534439,0.00784660234205911,0.06448355275470359,-0.011594911452593025,0.014474133745713307,0.029289581011333384,0.04348701677106836,0.06108162764248352,-0.020506183782898108
NXPH3,-0.013753462927422197,-0.008539408729996053,-0.05596953696066589,0.028158285762568857,-0.039479689623902234,0.010092965662273554,0.04786760662929548,-0.011198201715320804,0.05920261098860702,0.09612040186791876,0.08597639571705405,0.08751993957899286,0.0586173750324727,0.020568283010724712,0.016336518609247848,0.126451931717192
MTMR4,0.0810464709567812,0.011067579565090037,0.0551151100147768,0.022150519770705097,-0.020556113609143778,0.018194227844472954,0.051978983333954745,-0.03052535675964756,0.03473925286567074,0.03799723880909191,0.06012893498682896,0.026767947453720808,0.030439883072525136,-0.009179765899493028,0.014711233876703833,0.03680870065706307
LAMC2,,-0.03857544709441474,,,-0.023376141496565694,-0.014005705753663401,0.058252994931527975,,,0.04050461566944559,-0.03293622220702072,0.02863363647917483,-0.016197107303076653,,0.0329995362804866,
IL10,-0.02241772687064881,-0.051337999470663184,-0.021571487818181783,-0.017793414928402803,0.0870299285039417,0.025251019218155202,-0.018626027462036766,0.18885729526276648,0.06872014160447144,0.03990536366887659,0.0753654197759167,-0.03235151895328947,-0.000534143895843883,,0.06196504452635695,
SEMA4D,-0.028182473037213374,0.07092386567297648,-0.011617523096891525,0.01854904841911539,-0.05660924839361995,-0.03393364377803835,0.06238510712668794,0.06716190397801418,0.07435504489070657,0.05541585046354721,0.008904129064000971,-0.06281818583376517,0.03089325587506813,0.03666301121091869,0.004135655547922247,-0.14523984074441698
TRH,-0.019816948225488788,0.05860247910899226,,0.01799116479279907,-0.024791310015602395,0.02684212398873851,,0.029524988941932343,,0.006843133088226156,0.030321125170408393,0.08054659715702393,-0.01495121703766568,0.14369848415009176,0.06666083206798508,
SEMA6D,0.037202824138882463,0.02423081610301106,0.02524155956805978,0.029452682037380135,-0.06194609251697518,-0.018866174140417157,-0.03112922839008233,-0.004106689297010552,0.01630739514432921,-0.011357240675979485,-0.007586348728687272,0.018764346120525962,0.044801043906205075,0.028719463412276172,0.06205112968747089,0.06405093897632518
CEL,,,,-0.02731606571570615,,,,,0.09417542051005953,-0.0043794388353238746,0.0006708535628381672,0.030193847160027584,0.005502746399804206,,-0.005692020967390221,
PDCD1LG2,0.006283744561969689,0.007853170088922818,-0.03888004591227312,0.015633421613148273,-0.04518774277887324,-0.008505748280235726,0.008023146905490995,-0.007872668000979487,-0.051524949518189034,0.08301884258449549,0.042323735655996834,-0.014790777405367652,0.000934050472739262,,-0.032574955069349265,
SPINT1,-0.04221953484430413,0.0122144544155469,-0.048463908865240574,0.08147892404767257,0.0039924952811101104,-0.024331853177535792,0.08317721621476269,-0.026037633525580403,-0.01608245499980908,0.10798571462770398,-0.00997082248462913,0.07083566494443905,0.046458277610156994,,-0.03784420555581889,
CTHRC1,0.03620699813760452,-0.0100487880050213,0.06496585579150227,-0.0292463508644935,-0.01234393403553944,-0.011249436607768552,0.09651270958755451,-0.023252361134753305,0.03479584200431489,0.057097432377876706,0.04402906017995604,0.030940812973914978,-0.08857033567456371,,0.017111154375309356,0.0657963405163673
PODXL,0.008274716878693597,0.027706664914640293,0.08514916556137664,0.007737069177238184,-0.015254894467422422,0.032066822626798115,0.096313007546882,-0.005458355049907948,-0.058586114733641906,0.05085032545941585,0.03413866256328654,0.11094191911808776,-0.008913563276131464,0.06345061122974768,0.034701769770962794,0.0992652841971258
JAM3,-0.03302500159409734,0.03505350318766099,0.01913462965147987,-0.04396993866807597,0.04282574589803896,0.08402033497839476,0.051656358026298234,0.03139681394951189,0.08031297170362289,0.058529190326030475,-0.0084763244969872,-0.029849471732149104,-0.033705549318940334,0.059414133760034564,-0.024935003395094187,-0.14751657728024067
TGFB2,-0.0662355386535639,0.014792956760615306,-0.012063298505160722,-0.02759780892576716,0.052898867407078505,0.05257192857654481,0.03011556171319533,0.004786881017020842,0.12147298510887727,0.038051219574624325,-0.014299461819445957,0.03433971443452236,0.015964670005986326,-0.01586403582398185,-0.028402330635908447,0.05178828757607616
COL18A1,0.05089694373690695,0.059182820053142904,-0.021536378834765977,0.0032724359812129687,-0.00906546867360375,0.04144724828474355,0.04026296715415796,-0.01843839326833147,0.03171990078312765,0.04253262110405872,-0.08040699310867071,0.059749406487057156,-0.01436942802124306,0.03328607419190317,0.002426366848950098,0.16104908473094526
NODAL,-0.03135143016452459,,-0.014505791289644762,,0.03690545474133916,,,-0.02724446803351747,-0.05023099975381236,-0.03196474965822963,-0.017736955672624035,0.00258081765228626,-0.018522607006567892,,0.007969376802800918,
INHBB,0.012706213828664985,-0.04238403717103983,-0.004654518889436198,-0.04290993017074185,0.003154177460867384,0.02533921789964621,0.02506664513932617,0.020459895659461446,0.03234740214162489,0.0406727824810709,0.04125261916318391,0.0043277232961702735,-0.06563781479163054,0.04522443796348162,0.06744484227429803,0.05438171323298595
LCN1,,,,,,,,,,-0.008344814287948012,-0.029255656150076245,,,,-0.019224126331879744,
ARF4,0.03691438724578249,-0.01396545199482779,-0.01890440231014419,-0.019067741466303495,-0.003582534486778743,0.04375865620597782,0.024091483101956596,-0.011125804976925356,-0.012200380371656131,0.05157349485892581,0.08196289981313838,0.004760222490783058,0.03292119953856989,-0.013681206969196696,0.028903829621885892,-0.06800619280665039
CXCL14,-0.06449269552122211,0.013626607542077548,0.025985661572439086,0.09634469547800495,0.07840559380787519,0.006583656870145866,-0.053532013228676296,0.01421358671367463,0.05704044431938524,-0.017376987270896933,-0.1023975535605272,0.12450518986236295,-0.06800419920442123,-0.057749747843285876,-0.007742017527600259,0.11477601485950856
LIF,0.04297436344847227,0.011229732816768274,-0.0183562467524932,0.01695221016145453,-0.03486323148052699,0.00651590773796925,0.030914133542856877,0.12790418438065804,-0.056717406886107435,0.02302165402458155,-0.07985719389428533,0.07937731320584773,0.040501109930711765,-0.0997247826492461,-0.009650519396226387,
IL17B,,-0.04610765936034009,,-0.024892079610047184,,,-0.03263256799804404,,,-0.0003381380823387788,0.02761824432509206,,-0.023043844274303598,,0.04534000101641399,
MMP1,,,,0.058703159610298664,,,0.02444725770058649,,,-0.027526026319705667,0.013914365214573612,,-0.016686762756907274,,0.06860279625048522,
MATN1,,-0.0363285383722721,,-0.039765028481540905,,-0.011265181275693866,0.04215126961986748,0.19145155434632044,,7.807431172456234e-05,-0.027245572267346165,0.029951132056404015,0.10353511567055662,,0.06666078249876127,
ADAM28,-0.025929882094717624,-0.08077258308959293,-0.0013987933502735302,-0.049235204644625684,-0.009681684013125757,0.009407303160513497,0.005416562219220043,-0.0005363324695303035,-0.04243786379599469,0.016322804946760455,0.034366529427940815,0.027364153439178543,-0.004365006744480835,-0.1169726970560237,0.06686775961340499,-0.06162102394430249
TCN2,0.04198045892971005,0.06355424143621692,-0.01679508642985273,0.04928819124764684,-0.012478818458641959,-0.016047939186964275,-0.10479519929832389,-0.029374844683864924,-0.006363373131663961,0.05919311805026492,0.03353828159805193,0.053105711786595136,-0.08008747108791156,0.028229175095026156,0.019607301809054664,-0.03068188023094275
THPO,,,,,0.06113446594561248,-0.023126928693510962,,-0.016135662470879355,0.024173840669753883,,,,-0.02060129229842663,,-0.007559195471613152,
CUBN,0.01957056154390911,-0.08557515377308735,-0.034940110248551155,0.028498181447290032,0.09266502639477299,0.010501304569208135,0.03350059322710764,-0.039872357262446464,-0.04937222768471121,0.05439034321830489,0.00480213891163147,-0.024408307725311985,-0.0020261952672108036,0.03383527930768961,0.058908272715258884,
TIMP3,0.020799431728820456,0.08928310309718115,-0.009721393405315294,-0.02529018237702322,0.039948637914782384,-0.004543637503542342,-0.034765392360919224,0.0025266297941454728,0.05411077741416631,0.016562587766089494,-0.0006974040997854485,-0.0007573164260551472,-0.08037611419347244,-0.0007923323228159431,-0.01911261600671444,0.040451527411616825
PIGF,0.009417832665188926,0.0283399747925971,-0.03551279899630774,0.0636210808829507,-0.015487527069841203,0.045714874455742335,0.06949293671970655,0.053023396090066066,-0.0016337133879526778,0.04145607435694908,0.0613280103414977,0.007670022708636138,-0.018215075763743413,0.038350576575275644,0.0428525802777253,0.01988124167087957
CRH,,,-0.018204729819121513,,-0.011796302949151474,-0.017734024920571086,,0.010145256494326658,,0.06608036804477745,-0.015940766680423966,-0.0282817468607632,-0.0028442742613871757,-0.0445138075069761,0.0017494625622922904,0.10101840368902124
BDNF,,0.06686927777906623,0.0033682896096665343,-0.006395967730203935,-0.012657288132876959,0.050541167221933185,-0.0356331421327289,-0.018172900177513895,,0.05185780715646831,-0.039555448405582457,0.12034475526467554,0.002061620460719235,0.011751142319306497,-0.014300292542468977,0.10805631976733539
CCL5,0.010110787350096935,-0.019899997837388776,0.0738241967075779,,-0.030929364320310394,0.06263751729059219,-0.016426969247290098,-0.02188996654533889,-0.0824035295787371,-0.01982202715664526,0.047238549159815096,-0.012538991986721908,-0.024493329941856455,0.05739213757622823,0.04213422236733181,
GAD1,0.05562005133156141,0.0938981030478525,0.0222878898578515,-0.04153029497639178,0.0037161351606452304,-0.05811259638167704,-0.03460780912076544,0.003069290203338684,-0.0816789922980306,0.022397496816154862,0.1206874600089448,0.029437691283940526,0.03753088598826632,0.013750520653737788,0.012652863657863932,0.20452417093438138
COL14A1,0.058907830106382286,0.031018540119101247,-0.022717205519212726,0.08141207872596859,0.054175508160604575,-0.012939592580887394,0.005676323045369931,0.07740232292522238,0.005603769786830792,0.07630849992017404,-0.0030952599398158787,0.032334709735073526,0.0031752634254214205,,0.05386578550299973,
HLA-A,0.05354569481220628,0.007420841743746872,-0.05860617956144405,0.006895168973252222,0.005117429833654207,0.015376603155205776,-0.050858067649778384,-0.06992899329331495,-0.029440479265097855,0.020651197520428124,-0.05996294048555107,0.06738765162224675,-0.012473952527759246,-0.006089010896446708,0.025335979178377856,0.040859669539790366
CD5L,-0.013726382093607692,,0.007398383937765944,,,,,,-0.03131953071634974,,,,,,,
FGF18,,,,-0.02489205181277257,-0.009372074477634185,-0.012071085550366225,-0.023986414900026447,,,0.028133932257481266,0.0996370497585355,,-0.0028051749906228465,,0.1297459213815409,
ADM,0.09211658151907236,-0.029836029374613705,0.039128813692411675,-0.04350360272759615,0.010556324082726333,0.028930958190768092,-0.035600008902630494,0.021329411693725913,0.08489141165346033,0.0031483012555969156,0.038448029931238074,0.019853164701425844,0.007576397739057914,-0.07348652376762918,0.028989843895262726,0.08624169621043651
CCL15,,,,,,,,,,,,,,,-0.01648752691399165,
GNAI2,0.003383292213830777,0.06567545485972054,0.027616760877516924,0.01282551879592353,-0.04647469955764594,-0.016655093644612446,-0.01914090560061335,-0.0017152348551389197,0.09031169353270405,-0.010407799722152548,0.014673658319197437,0.011536926194242503,-0.009566723254814665,0.06275220809110948,-0.012360583567919015,-0.029480579098392187
HDC,,,,,,,,,,,,,,,0.04684639001741341,
COL11A1,-0.024958011994386544,,-0.05556889911520178,-0.012907169395351456,0.07397098851981054,-0.023054440627156222,-0.025186038805910395,-0.004259716660266688,-0.018554293725200437,0.06256910510220849,0.06749456855091192,0.057391086058811644,0.0064590455394207946,,-0.017871988627782068,0.1231905411880747
NUCB2,0.026242560503966072,0.020283772809237884,0.016506146803277846,0.06337911185761992,-0.00243618716394108,0.023894144011887358,0.011487128117552873,-0.014254565419222922,0.025759254384359383,-0.04409548775826479,-0.0053549651131989204,0.03387585316025561,-0.08203155928568243,-0.06021201390482595,0.0030553453094990827,-0.017454946747665418
CXCL1,,-0.005221573565583714,-0.002595020375070024,-0.02452770912544616,0.008975427620288754,0.019496407603784394,0.014434384192520827,-0.021889970256596992,,-0.022755869266154163,0.0070272114628299786,0.011672602884152238,-0.04759936068322392,-0.06826131134671717,0.07651752178739991,-0.03216174335483669
VCAN,0.03452966936519993,0.038722398271655474,0.023301791773543416,0.008163253797004796,0.0035369810623573717,-0.02822404368823548,0.0717794375841882,0.04452821789141289,0.04012345448754786,-0.0017795155688089931,0.002234779641361419,-0.01465753849670277,0.046860305622689655,0.04971304822549099,-0.09503448717590245,-0.12308525255387319
MMP7,,0.016461687315435496,,,-0.01863232157671872,-0.011125454233024868,0.0737727470591369,-0.011412720474531627,,0.08372905257028643,-0.0059940350114141405,,0.024987046125461706,,-0.009302714782173514,
PTPN6,0.05641252562274443,0.01442310941663016,-0.010089330858664447,0.03332927438524262,0.005847524784306653,-0.02039967128661162,-0.005708782226807574,0.00799209181002137,0.015562793822226152,0.08102680632407265,0.018682072784446484,0.08517047356430875,0.0035730037769637333,-0.0010762119686331818,0.07836702426178424,-0.028261701704521955
PTGS2,0.1023944363668416,-0.03927573804520251,0.019297465805131853,-0.0217340706855484,0.0005021818383065123,0.037799161063217825,-0.0102630352645721,-0.027994631604508685,0.01690004137769947,-0.018986067880674216,-0.02152850686486026,-0.017618626053049917,-0.044887963058015866,-0.04339281733404875,0.003963370236245332,0.1313069813097539
XCL1,-0.019352530536468293,,,,-0.01019715244228637,-0.018273142302486844,0.02109691955700532,,,,,,,,,
CD58,0.012043470025133417,0.030158370978298467,0.051345202972518864,0.00395694174040466,-0.014129381882864136,-0.010928693112575844,0.05515644640349385,-0.002619534845313971,-0.0039017831747600886,0.08567204095492927,0.0653480199859416,0.025950172297827184,0.008882899778536962,0.15653456125928006,0.0353855123432168,0.005432633694103012
TNFSF14,-0.0023110029949176777,-0.006827457116922547,-0.020368438448597034,0.09762025236770867,-0.011563345002686243,-0.029466268334372003,,,0.03822113988241211,-0.027981214624316023,0.05979993265079073,-0.023132289862498413,-0.024094809680596404,0.06147006285280283,-0.039544975886495845,0.033112640546284176
CNTN4,,0.07010309116559292,-0.015944348641828168,-0.028616111153355585,0.07739873144492945,-0.030820373358333566,,-0.007558686225018149,0.013510323308436751,-0.04108098878723502,0.060775505770937197,0.0349083406762562,0.02337836364283029,-0.029704297240680376,-0.028054552366613555,0.09662298005593625
NTF4,,,,,-0.012898951282331796,,,,,,,,,,,
INSL3,,,,,-0.009372072639356478,-0.012828818857888636,,,,-0.01705919378415601,-0.028899522456430897,,0.04143322510515824,,-0.004158189955719752,
BTLA,,,,,-0.01487632749331624,,,,0.06322255900235521,,,,,,0.03670949831054063,
MFNG,0.007799545069251794,-0.03743263150302723,0.019503469921460865,0.033228975001758074,-0.0036772470015148913,0.0018802381108375353,-0.01203090082449527,-0.007682699265250582,-0.025219685489673647,0.01630011946741144,-0.016677051443887064,0.021679666077264403,-0.017775584832741158,0.03178708917208019,0.038096476028861,-0.07029790937050061
ICAM1,-0.02331195130361903,-0.05815388374281957,0.01939097252301081,0.04549227377211682,0.040389770222576664,0.07018727501530098,0.011691971211247409,-0.049488591055580636,-0.027473279998367524,-0.0016821547044470956,-0.032366559294822884,0.01237227396141264,-0.039385789194877154,-0.05498966757742963,0.029959206103845174,-0.010965196495052707
PROS1,-0.03893765735086882,-0.014158229945665533,0.018624877443637257,0.004754717397711585,-0.012371771924672264,0.005302017684898321,0.06903248172811698,0.05738565323930963,-0.028791259047195088,0.0687702980136681,0.04638094629444786,0.07885338018453109,-0.03345582541675186,-0.017190733188347802,0.03530381993074605,0.0028547464482510066
CLCF1,0.01959530072427777,-0.014192320361570195,-0.004889436788157276,-0.030238175763189976,-0.026943356070979484,-0.04164269633355824,-0.006858640414297447,-0.01618485311167451,-0.03223760839215404,0.09596318038615936,0.13496046631214545,0.06746777443607288,0.023627698270544475,0.001963290827661512,0.04221641081141408,
PSAP,-0.08259502265562023,-0.008189434758713383,-0.03817699292509399,-0.024606731200973956,0.040806845996060374,-0.01861410321594099,0.09457515753093482,-0.013303620962535383,-0.018637400547547298,0.03775442929624028,0.026835481512908054,0.034472146017680255,0.009541161028365322,0.02243021772477306,0.029195008979381126,-0.12452585484659068
EFEMP1,-0.024804762316201222,0.04507793784506933,0.07303935520581142,0.017656392710314488,0.016041492057429784,0.005610608687978529,0.031386985117906135,-0.0180727953672483,-0.005995822277532123,0.11106232589430776,0.07410045729940651,0.03605044396843505,-0.04512744975334133,0.07023140165880705,-0.03954987989625098,-0.13081625754873524
C1QTNF1,0.08807656210916269,-0.04885896071492189,0.057149065978183665,-0.00032571167269064604,-0.013834329485104933,0.06637501328273933,-0.0602582932036927,-0.022093566753225095,-0.014679505496382661,0.04841803515866526,-0.03853769786456473,0.002374125948003339,-0.041217964450107995,-0.018178702115756614,-0.04211353484822379,-0.05578869601951072
ALB,-0.029134781978594478,0.10297962262497473,-0.026868894371308696,,-0.01663877694134443,0.06553890289483649,-0.021867873520260893,-0.005079800377098013,-0.05040771488153847,0.08883619747373205,0.04717179714202169,-0.07400800016081256,-0.031068095076512075,-0.002221469425193872,-0.009226024017546176,0.025826470424357883
CCL13,,,,,,,0.0327496455013655,,,-0.020771322848173554,,,-0.027027333252904004,,,
EFNA3,0.07826955873414691,-0.0037049376549942088,0.0320308852983202,0.05781101968248278,0.034597973489757926,-0.01760337133491726,-0.030214112437626887,-0.009700175394302528,0.06537258312174955,0.10423769461799023,0.0690140594177505,-0.026545291388722483,0.05466373068964611,-0.04924578371726734,0.10466136118640164,0.23314596767827875
DRAXIN,0.07846361052555187,0.0915431671155982,-0.00998617460124195,0.02928304990375971,-0.002016054343818658,0.024219763464102942,-0.002833499669611352,0.011450889802334413,0.01869832505114146,-0.05613892676790725,-0.0276727361157107,0.0035092450782760764,0.05418085500760003,0.06351926945490682,0.08038124191030296,0.06696762159107178
RAET1L,,,,,,,,,,,0.014747718640117799,,-0.02927294433188116,,,
NPTX2,0.07182631957863518,0.07589922745161506,-0.05834763658802126,-0.008384817710266388,0.0018258595476340553,-0.0024203942786987817,0.04564217681992235,-0.016251969383180548,-0.042443164690792456,0.0747213845809087,0.047559956871507596,0.04431069722443421,-0.0047678478067580965,0.021239459684723024,-0.04797784107370346,0.08820380961527396
FGF11,0.06327285762298415,-0.002643220514193789,0.09626422526544355,0.04836621853711863,-0.018724492335083446,0.005562230408576766,0.00809400978575303,0.02987211864072562,0.04321421223617524,0.016225500301158616,0.03218881481721481,0.03237447437169163,0.04061960361279035,0.08306365962444189,0.030719065934100648,-0.07127017113052947
CD59,-0.0935659878921931,0.04315729603721385,-0.03681584772077739,-0.036483339097262805,0.03916325162381865,-0.015471742352645725,-0.05546411266278103,0.0034223641446373015,-0.02811702783570055,0.04778616722014941,0.05444341070311409,0.05471885671796156,-0.04311572694139338,0.0598393076088946,-0.038231290516135316,-0.0017875494325385664
COL9A2,0.07146859115284492,0.037893538513969136,-0.039889647268355526,0.04482031500529834,-0.023761063446465665,0.03565881727596598,-0.017245272528526274,-0.012780236661408498,0.03401918547176917,0.04500620768247112,0.02328138698680596,0.05134612265574967,0.06884304558281058,0.054433872519597234,0.06822089968801616,-0.038040085936568845
DLL3,-0.051788477209219565,0.0765538970235496,0.034263043115190614,0.05872910256042183,-0.02468946888317016,0.027873385384523455,-0.028021922527206214,0.006747648884630987,-0.00919233789781431,0.020903597954706945,0.0338999459085967,-0.02138693344270753,0.0324348386750663,0.019240205138783013,0.07052117220154067,-0.017430609961351328
FGF5,,,,,,,0.024784521888433813,,,,,,,,0.03137854187496078,
LIN7C,0.07297601016306067,0.02065976585402332,0.020887445974061447,-0.007506807047848495,0.0028370988846233625,-0.0383720972332439,-0.015162985075805996,-0.033299861772342655,0.11363747045906632,-0.03434797309550321,-0.004487159392562993,0.000391179220998399,0.06509224034954054,-0.004720761895241178,-0.0014061106654987266,0.04276147304520979
GDF7,0.048199788841175546,-0.004190540091924023,-0.017109420673823917,,-0.016722513772565735,-0.005273677229097555,,,-0.039856515901117974,,-0.025079356823606132,-0.05543466844648598,-0.01958767197627699,,0.10182658721015077,
PSPN,0.0007903572654657812,-0.023095124459642836,0.04520658222295503,0.12269122947547387,0.0013085876271686763,-0.0386800079249898,-0.020748425016455255,-0.008056807270621722,-0.02530526176542309,0.0076146473610061455,0.04963032196611503,0.10670100505528794,0.0341646889229583,-0.027999288145778057,0.03783510878138787,0.1418071931051097
ANGPT1,0.11573921934146775,0.09184916905868434,-0.013517021897593488,0.041227521277036557,0.043675831230615254,-0.028286508657901423,-0.008616295057450981,-0.025572085823781593,0.09622283410324685,-0.02982388931248734,0.04144273622640081,0.026575986354103808,0.02574461931725434,-0.02525764842786367,0.007051270710192905,-0.06997223401955664
PNOC,-0.028308329386243967,0.11503726612479934,-0.03580468519561063,0.10227020958917825,-0.0003608613955078523,-0.047895428492756825,0.015040188613112683,0.011492725924036178,,,-0.02666949836260898,,-0.007600889096869342,0.06277114552139319,0.05012484365542015,0.22904554378283615
L1CAM,6.59594721134187e-05,0.05878173232073242,0.0206638238211628,0.0039047974931591986,-0.011703645647217199,-0.03947862917185147,0.0024963082471111987,0.015457854606790842,0.026038014577508324,-0.0001965717608502615,-0.030735384316528093,0.023511604654118216,0.0457237789948533,-0.017330125866551475,-0.013778888693951536,0.16156306438215914
APOA1,0.00501340891693705,-0.034728830609399186,-0.009690965477412852,-0.04949176272021855,-0.014595454657952629,-0.016705353826836543,-0.005826478735568483,-0.022599085775235592,-0.021744236800106356,0.16277417065125427,0.024644680820061327,0.01740413773169333,0.09661685865937301,,0.06778820382719329,0.09496474364056573
PSEN1,-0.02305771725047809,0.008580927541153395,0.025692962583292213,0.018044235657793815,0.017777838172689495,-0.0327151574007297,-0.03828276050000035,0.05177107093684378,-0.069084217947272,0.02198451719579731,0.07603705563716849,0.020034458756026795,0.04339550822064866,0.09647013499327811,-0.027394106432957102,-0.13738821183224276
CALM2,-0.036680287332000364,0.04141333794372256,-0.023277217527976582,0.019404557241395268,0.03433476173114382,-0.05354203998983026,-0.011160725617545936,0.03329297384158177,0.052785211556522195,0.0983180614199338,0.04730878135018916,-0.0285747210528573,0.014407963906247682,0.019418101213529392,0.04098953682394832,0.09305971533698018
CLEC2B,-0.0005767561650740611,-0.00019304355011892318,-0.011338416691690925,0.038896278276049134,0.026718931415095282,0.035186378708423886,-0.006492406006390778,0.08795154999561886,-0.009611434255979738,0.022139395065398394,0.023972681918950613,0.050169515904695615,-0.040944413636641516,-0.04823296969504631,0.08877043993303561,-0.031793630099778744
NTNG1,0.08526661347322038,0.12197476359946051,0.044174610663380465,,0.06618576817687978,-0.024777404345073376,-0.035835130770831676,-0.03422977383845752,-0.030578638298527354,0.05242529655161294,0.02214631081021639,0.00811276502101744,-0.0024763045863481267,0.09608033141085656,0.04077421808722541,0.06663890710726104
LRIG1,0.04272744377566944,0.14188275463947225,0.048942476097083305,0.0029830743063022484,0.02693771412862403,0.011915955549330028,0.02469111956653404,0.026441841759676694,-0.07305757255190258,0.07376557301190499,0.10316147149587919,0.13564821101922356,0.03568639307919599,0.10954685489867265,0.017504522911400998,-0.030779240819439963
CPAMD8,-0.01763826733646982,,,,-0.011085489617730487,-0.014230122105973722,,0.015781037964959367,-0.029231809957606616,,-0.013359171782385536,0.012139950902586367,,0.0029372341034779596,0.06465777548682568,-0.08310466923062931
GHRL,0.10606283415140626,,-0.021701452362418258,,0.014678687084651011,0.02057058375176509,,-0.004169409957091981,0.020875015801273752,,,0.04868622585924653,0.01486595765872426,,0.019713731318356808,
NPY,0.010154358088725498,-0.019465384279826366,0.0012720571760050016,-0.023016564468479536,-0.04006507161316912,-0.021771491695572024,,-0.018046606811456572,-0.0354782318328687,0.0948579319738014,0.05040310194365376,-0.039706511775639435,0.05128124529893762,-0.03435739737533014,0.10186263921134973,-0.016556551269320555
MMP2,0.006662269562648069,0.013821342286433495,-0.002221291839858914,0.00691720470398177,0.02478903753238463,-0.0612647426198083,0.05916159304732054,-0.009563555470233402,-0.053916943202409584,0.031176325351318545,-0.040244144703679915,0.08467119638273715,-0.00440150809941051,-0.015233918274872051,0.021253769933392435,-0.02981178119439183
LHB,,,,,-0.009654624277959965,,,,,,,,,,,
PPY,,,,,-0.016805885066005773,-0.010399904179374449,0.01683692882873727,,,0.09853215441113394,0.0509216936992225,,0.010308216669525382,,0.0740587831833337,
ALKAL2,-0.008761733745802934,0.05072646241256017,0.033588882422934174,,0.11188417204070226,-0.02508624544014443,-0.006485994623046289,-0.0459994105769759,-0.02026173096845257,-0.0159727141802913,0.02103541524039211,-0.013797848052302922,0.0814325185659585,,0.018832744670621675,-0.053116873725833055
CSF1,0.04509771187352615,0.03807501755274344,-0.01755926673463582,-0.0014305433382370677,0.01295557238350144,0.03689787208570901,0.009308338860789937,0.022220844637000803,0.009741013837734227,0.035387878097619396,-0.02996704556068031,-0.032470095100529534,-0.008349165116018813,0.0024786583351711737,0.0021293999943579854,-0.1038392589398285
SEMA4C,0.041342696751273375,0.1319028496392414,-0.05487291224663147,-0.04649952583523778,0.018773230629941497,-0.008913891533096964,0.0823855834640778,0.019610948099017783,0.07845631260577568,0.014742691859627692,-0.007326519140097238,-0.028257891256062734,0.04771655774583645,0.07294918434071307,0.06123347327299054,-0.01032776646053322
BMP8A,,,,,,,,,,,,,,,0.0004523714792389269,
ICAM2,0.10349155222848436,0.0007395437561516006,-0.010468042580251444,0.016106106421301856,-0.01512630910812195,-0.038504450633713834,-0.021885826758559213,0.0006404999979981322,0.02965824716823022,0.014115339787967071,0.0244130966584781,0.07494503729686831,-0.06080131747517664,-0.022246937420553725,0.07698807434117813,0.0237485266791318
SYTL3,-0.02842891664486267,-0.042578305843624244,-0.009802351809520686,0.10737748633796865,0.07051656896408072,0.0008607521040494982,-0.008570362255189711,-0.015437186256324056,-0.037503280433698216,0.08557188819801047,0.09530364604903215,0.12658055826943643,-0.05005135902352995,0.06352315713142015,0.026170693459922536,
IL1A,-0.020495383167744564,-0.004357291177775983,0.04390705169326049,-0.020390716951100788,-0.03893224857140055,-0.011654957506464303,,0.07042189528801986,-0.07088756428647183,-0.016863481009354253,0.029658940572922222,0.00790903457070903,-0.005989367313847674,0.058355545220844705,0.046784926450107324,-0.03362570272072754
HLA-G,,-0.036154405074739555,,,-0.01019715152139786,,,,,0.1789336439728936,-0.03021913383185255,,0.018363958164807223,,,
PGF,0.03730517535713333,-0.0008143224736311423,0.011046449717721315,-0.029354446621571873,-0.0032298592440788963,-0.03125772472249458,-0.02744128812810315,-0.03315346226962934,0.021001429284438326,-0.03653867173022518,0.021389548621532233,0.04997375469732375,-0.01968199883510123,0.11327671528995334,0.05085864443423978,0.1611704615028757
LGALS8,0.02215276658392999,0.02998724147678664,0.016829540321886757,-0.007023390059666255,0.006221656459042763,0.05381940628082387,-0.00194493206411577,0.047613824904794176,0.014283457650874706,0.033169998447120014,0.0329376231289004,-0.005446358536698363,0.07264300496568116,-0.04950110304140405,0.04171061495714859,0.05257687428564188
