,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.029914816163169,,,,,,,,,,0.010713177128862916,,,0.07013582392693253,,
BMP1,0.04719804711573728,0.15327111679084424,0.09184845109030149,-0.0158557707793771,0.022453610996132568,-0.011234967362042797,0.05016023354758404,0.014175666553590286,-0.04266077553051148,0.08749427417839212,0.07544243436940912,-0.0881250852860358,0.145545027836969,-0.15245233357014448,0.035857333999392366,0.052585605714699925,0.007614954895369343,0.029614721525449306,0.07478856119951076,-0.07499055239496542,-0.04576257077052204,-0.05834975487183417,0.1299810891207008,-0.031158811985940955
NDP,0.010980117881716938,0.05149559265174257,0.013614456940842498,-0.013755893660392664,0.050360778707455596,-0.05462071570326135,0.04989426273108466,0.011274570517734837,-0.016893102880856558,0.03891481398154276,0.04890524029226656,-0.08741158320831073,0.07500519911307948,-0.015638289629177408,0.13945494370083927,0.0011208328175964979,0.12840165800174355,0.12034942770689261,0.049520707691006936,-0.0018866098589324335,0.03438089678761425,0.14559046517666155,0.05785471812413002,-0.0072193315740726564
TNFSF18,-0.011866100431651493,-0.01583712343801221,0.010178644147636213,0.01272119802453398,,,,0.016752116733949614,0.07926129176449524,0.05046344062879871,,,,,-0.03484424469810684,,,,0.00014866653538658973,,0.019141928113289467,0.022752407469381904,0.07287043406272978,
IL36G,,,,,,,,,,,,,,-0.028403388257619223,,,,,,,,,,
RTN4,0.11525994211044785,0.069599164130409,0.024302112233062965,-0.06741501013289282,0.08326871109833632,0.04302281539131766,0.02599960071880691,-0.0572596387302098,-0.05014948536877199,-0.025310298597925992,-0.12643619733691394,0.2534219926993005,-0.05743398065576284,0.17790294394018513,0.23285727726645258,0.08092300107983048,0.04848242471152709,-0.028893014098318126,-0.05604260368136336,0.09943375667878936,-0.02844605215824992,0.10722133385152802,-0.11988700915478234,-0.0017928649820734665
HEBP1,-0.03578351018241731,-0.015168889771194051,0.04001849949001968,-0.061145172202551515,-0.037816568694195564,-0.04427130280209439,-0.023044875769139366,0.027862818921044558,-0.015168809877178483,-0.035778345190252386,0.02858087322034101,-0.06247752857764441,0.03107602009429244,-0.0026565590528402996,0.1630902246166606,0.056448599186989135,0.04941472944852055,0.05864703093171281,0.0025513417811065518,0.03250667965327365,0.031444157991634934,0.06185698652697268,0.05838220406011858,-0.03303975317362676
WNT7B,-0.02616913974487159,0.09913465354656759,-0.025602767208404816,-0.028708473963265344,-0.04542483091254005,0.05497075145991342,0.01685473117810703,0.004686093022749785,-0.043709811603025624,0.009342980609096206,-0.0675319501905786,,-0.012169375236939515,0.0872795901745053,0.0797934583906125,-0.028014632746861036,-0.01889050108458467,0.024737442129577788,-0.05002064897990161,0.028499734268153273,-0.027063429904446636,-0.032396557146689806,-0.039983684958133967,0.010074245969426255
PTMA,0.09960107657330902,-0.08299007092555792,-0.0874346770347138,0.010884249457435241,0.04616369754016501,-0.002512056242317574,-0.0701747847836502,0.01205641217880296,0.013421419639404445,-0.12753763421650685,0.006583329714706701,-0.2998213169924764,0.0671585573321699,-0.15955179789547938,0.08096557587238468,0.017907714786148696,-0.061345306750668384,0.007938712427683108,-0.09016250512005476,0.09615256973874248,0.04132895767569327,-0.10904975806364958,-0.006438128153094081,-0.03997763050485319
FASLG,-0.02667694083550934,,,,,,,,,,,,,,,,,,,,,0.015267764445859889,,
CEACAM1,0.0499287745500761,,0.03731007875474647,-0.022032027068367478,,0.0016141111799625135,0.043880026224859335,,0.03591067572047864,-0.01041883285276652,,,,,,0.03133306538958462,0.030563217133771598,-0.015956062749043442,-0.0009710600887700862,-0.027252928569486266,,-0.023728272060883036,,
PDAP1,0.013361869742048378,-0.026336085417215938,0.05762041341198965,0.024595114041853012,0.01623973415610775,0.0019169451733263977,0.02181082894311828,0.01880970233953115,-0.06046507959398501,0.013665152330294,0.019182581981577115,0.006383496065803454,0.11341530163098952,-0.09856473762454106,-0.0031381646013944556,0.022284941858579977,-0.04633586399434853,0.020474566569495627,0.008431164817402415,0.030713008875785472,0.029405149690809818,0.04654991550505823,0.030933280470490453,0.011804822020962806
QDPR,0.203871939478881,0.01400250735509731,-0.028182481023860725,-0.020360853214639263,0.07184765800871021,-0.045825456796597344,0.012785250865507755,0.008887735908508715,-0.006543844557531371,-0.015959192187303513,0.030538777454086397,-0.20948530596742956,0.10698281818085698,0.03271226420108218,0.0719414905468004,0.05691654157700534,0.08479350429024786,0.054878105009053296,-0.07471742868559483,-0.04726282968361651,0.003352089637729342,0.1283895640372874,-0.06443812788845883,0.001633349446357948
POMC,-0.01469972828762516,0.015807394159837014,0.07091625298681126,-0.030617085482503265,,0.006793281975737999,0.006022643413215123,0.005098004657943021,0.059961263645152856,0.029406318181128863,0.044445003795036575,-0.04723531384906951,0.05219953033442401,0.05655608252006182,0.0741013936602327,0.017211553731656278,0.00826179342140288,-0.019189650126461413,0.04627435997973381,0.003341074200149239,,0.059075968572901,0.056388488285683554,-0.01661604414935164
CCL18,,-0.01021076588933006,0.018213791841962184,,,,,,,,,-0.08933461408821615,0.022145400549849013,,,-0.08921668452353457,0.10551775675526771,0.09445836274629363,,-0.020085896972310353,,,,
CCL17,,,,,,0.03955695240646812,,,,-0.0014021392189694254,0.07357100724813093,,,-0.012763206693183104,,,0.07853853382223609,0.017822913839731933,0.03987928219533646,,,-0.01790632103749857,,
VEGFD,,0.032754890958549845,0.02712175251374096,-0.020342245916822425,,0.009140274361438477,0.013579102058196955,,0.015707821115467174,-0.0189474655125568,-0.061180699690671865,0.03336892385933218,0.002424481778258287,0.09608454800159895,,0.07936022866923413,,0.05447584384943713,-0.025691354593289077,,,,,
TNFSF13,,,-0.03589532959217425,,,-0.014926359393705504,,0.031739749513487195,,,,,,,,,0.06347176679644731,0.04613780135412023,0.01562343268273411,-0.02154397556880645,,0.0110554224825708,0.043380635059852915,
WNT5A,-0.03416277234877657,0.02457140031962039,-0.0005653051621059238,0.057257675901579694,0.11026394205561042,0.060551096643188536,0.007597318517028101,-0.024134863381501535,0.009944504051920239,0.015721208365880656,0.09666645341089972,0.06342354419591864,0.07333601806944083,0.007693476658841591,0.14163394167143403,0.09703645003112453,0.07326207449748333,-0.022559839196761928,0.0522019535949815,0.042334553914890695,-0.04333578300211133,0.083989941405654,0.07202399303524502,0.006729945939090304
CXCL8,,-0.09161662628009355,0.033812961367127956,-0.029547597332022706,-0.11157425215736423,0.013100293091050397,0.0782094898661678,0.08193267328322705,0.0316658197805309,3.2415978411310793e-06,0.07112318653266456,-0.11119662865937556,-0.030088543160644805,-0.015155137238255718,,0.09672180095789056,-0.08004428567331685,0.03951811275704471,0.0761236514424943,-0.013622210730236978,-0.10412314853902226,-0.04672471754905842,0.065816253391131,-0.08107493970627999
GRN,0.0931892601792655,0.023483850899950205,0.043110135065095694,-0.03823185945918682,0.03596213043912559,0.035731682870208725,0.05333349527300535,-0.042009990223642296,0.0443992501964859,0.015906384505488848,0.0376738739091545,-0.21658815980842008,0.00982606470002782,-0.010156976644516258,0.17907610619570546,0.017400653449996015,0.024904038361933313,-0.03537211369238099,0.11864510425362468,-0.07537891564956795,0.07127053569620992,0.005088257265029367,0.021393063005070982,0.0037224003822753076
MIA,-0.00143710840046782,0.07545615135793263,-0.03418313667223869,-0.028064107361047773,0.021837592440703463,-0.0072841014851065975,0.016502172597502394,0.06264118773852362,0.01014169685428393,0.011910949971955888,0.01042822260304044,,0.10350932887938358,-0.010806651900228167,0.16929812691161097,0.062488124633885506,0.2217326688685359,0.18114201309558042,0.0775422568777495,0.00782148765818845,,0.03244265457482663,0.15858427651585155,
COL4A4,-0.00023920519025689104,0.031062928545456836,-0.038989130883359445,0.012603639253916304,-0.0010805365579045988,-0.0014430718271927058,-0.01780978364212599,-0.03332221659754293,0.024704906039208642,-0.008846453019590507,-0.010919098988005064,,,0.09737703464064094,,,0.05164284046528216,-0.024951078138019177,-0.04254205879413716,-0.008960607989454916,,-0.012376853487391485,0.039217502486980596,
TAC1,-0.018482141974456738,0.030450012002516104,0.04791636672650955,0.08326362992819616,0.04544652602945555,-0.014197423524722122,-0.02989039791724427,0.015102019338052355,-0.014051020467112684,-0.045974621542739125,-0.015298104953252723,0.20341563014431469,,0.09895277612052839,,,,,,-0.07679240887055427,0.054838339834265316,0.015103043814878626,-0.10971923085704877,-0.09494379328524756
RARRES2,-0.15342503140318925,-0.018347544681640595,-0.02375994798150384,0.041670943017861034,-0.01732487190855144,-0.02061565977696022,0.0027957321093403306,0.02995921965249252,0.035884833085249195,-0.11589453981198658,0.012041700439405426,-0.10152957540605685,0.010373590871511582,-0.06968506257835717,-0.09033123776715916,0.019848919359342673,0.012708984319730651,0.055724521518598365,-0.03392851701906221,-0.022757486102950517,0.006504319176870257,0.07343837813477329,0.062304549529566794,0.09344921222040631
FGF7,0.050516294549418174,-0.04819217103832742,,0.021122409334906094,-0.028417862006313663,0.008666998308782868,0.07765090341615237,0.03851146467862346,0.011362711758097496,0.033327323048436316,0.017035891738378658,0.04311236978380405,-0.019572970398522703,0.02472675434191529,0.07142454170906794,0.0754416702500212,0.041859325697573314,0.03738847070112006,-0.022159336952579347,0.015660844561656864,0.0216174787040899,0.08817186347110649,0.0980565202174051,-0.002276479925495476
EFNA2,,,,,,,,,,,,,,,,,,-0.04910573432685684,,,,,,
HBEGF,0.04847319931144498,0.11401045701232611,0.011172016104357398,-0.031852234675653006,0.0025509369433054656,-0.052827415885299864,0.06196156075067739,0.008877011577345209,0.041026241141553066,0.06791958631200205,0.04919304647450591,-0.11130672094579054,0.11829184282329641,-0.005860879678231825,0.16154587311436974,0.11108892463762249,-0.037179088919909196,0.14200085689227965,-0.021357306393680837,0.033155999461663796,-0.1106673970487229,-0.010835710253766593,0.14649364005082496,-0.06609541023223658
