,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
IRAK4,-0.06911787941898175,0.032407461174098436,0.07400708310223467,0.04423145104602925,0.06400940844150896,-0.013542243666607143,0.01898007981302317,0.08410164567185034,-0.03779575573579745,-0.02627440350211762,0.03994885772434134,0.06847824918003369,0.013450373592358402,0.019759417954644674,0.04085313469115814
GSTP1,0.042286614915345744,-0.12410266378896637,0.033432338177912274,-0.008161729051741187,-0.009377039775583247,0.001759799699708944,0.09816678780256868,-0.007887543736010385,-0.023334096704123366,-0.013515240374293807,0.029836329220152315,0.037819860941964295,-0.021192462546052733,-0.010683211688042265,0.0982338720107974
VCAM1,-0.018551162372793317,0.01818752104714431,-0.013207487683884798,0.023259697104254854,0.01510916064843917,-0.024588345918069698,0.04830916316325651,0.061101891417386665,-0.032749061871238876,0.11295694373552828,0.016495573485986487,-0.009814403758399511,0.013710022210929936,-0.012335523969656165,0.025375379797399365
NXPH3,0.06283092377160958,0.05015628354220468,-0.07302827853157298,0.015789679372302228,0.020665809787411938,0.042707312548853245,0.04215591214577061,0.04298630472418259,-0.009971028986004367,0.019002180032168806,0.05599522110390504,0.05236591385577824,0.03522303122080729,-0.012494244592228997,0.10102485433078762
MTMR4,-0.012756424243037792,0.03823235177140525,0.04564512830455285,-0.024228262286202503,-0.014037075586124718,0.008112914743183937,0.0049335782578319946,0.01618613573589359,0.02150810666698435,0.02227244443277556,-0.06092560917171001,0.07266914106285288,0.02545974471892422,0.053613720790989826,0.0016188157320799683
LAMC2,-0.0214598786306338,-0.015065069451441666,,0.0275628271260051,,0.023257878499899614,,-0.002661976981339425,,,,-0.018786823570863316,-0.026806907061242755,-0.015771348431845234,0.023053842596972584
IL10,0.021242317441604545,0.011274344020272135,0.03260803654045997,-0.013091640396227499,-0.005356289540484046,,-0.039271271440334474,0.034738805542851504,,-0.01256367424277226,0.014752189894669894,0.13854933117178864,-0.005645638355385684,0.031063416723646865,-0.033516299413083143
SEMA4D,0.01649328489114835,0.0645174449371583,0.022858941984392804,-0.05700715916271853,0.002759528292752445,0.041893692177907525,-0.07612668010627424,0.021928516893131026,0.03736670992234069,0.0005881168437338463,-0.013253931469767478,0.02870454140842882,0.057849275541742455,0.004438934671655065,0.06644684253689573
TRH,-0.015980606323729867,-0.028917269306657018,,0.0653238988274321,0.05397805882215795,0.011831714185216044,-0.02940753887804033,-0.021157593889449974,,0.02562640673528351,0.004780552627195744,-0.007242245971337283,0.04050956866153389,-0.02013675352287328,-0.015224971211546081
SEMA6D,0.04083373240746402,0.06583181974694374,0.05082329070109396,-0.019714306141038078,0.017163051789254587,0.03640341759819844,0.06808583222849607,-0.013265341390040748,-0.027815223772074307,0.05054879462827618,0.030949847504394522,0.046300872253213415,-0.003630986328541828,0.05520835858850232,0.06786304669598538
CEL,,,,,-0.021364781378125076,,,,,,,-0.02335523786703927,0.008070462520911684,-0.021072169216140253,-0.022388287071110083
PDCD1LG2,0.012865238995568296,-0.006572303356262045,-0.07975626289482546,0.007987850165211297,-0.038187760270764384,-0.02002762739400215,-0.002269901356309445,0.06484713351486364,-0.039991234991129346,0.15882115822562343,-0.027630243483430402,-0.007503835613200455,-0.0672732286280693,-0.043013263424283285,0.03738657917532253
SPINT1,-0.03408084325843329,0.1403729550551766,0.02029894868615689,-0.04204240153848621,-0.004867002319723865,-0.011360187218222146,0.04791323521515349,0.016868666622139962,0.10158620977095809,0.07460620661182153,0.00526914557264234,0.11505920040082715,-0.042427676687221166,0.08793597232539345,0.03838370316930029
CTHRC1,0.015462440129705992,0.020835711404537185,-0.01714760846204312,-0.00115590959530217,0.03351397172150836,0.08766128961062106,0.005781116393002545,0.022880593412132944,0.051043094561742344,0.02098201179464575,-0.015185997586634317,-0.0044313430536337545,-0.010571263000160465,-0.03459964971117825,0.02145921087400091
PODXL,0.03418480158059181,0.04300517420812123,0.01699855748717606,0.0414362751748146,-0.008321906445842079,0.04968080960485766,0.08515536149273707,0.016631607198683597,0.05725660353294812,-0.041697573889734454,0.061795956751903566,0.1192556170730097,-0.02980069689393967,0.05856127684547815,0.08087895845742198
JAM3,0.0242394237875175,0.047766056782298325,-0.03542975706663991,-0.017024105920671734,-0.0014934497994954004,0.03685838512937274,0.1351986754073147,0.02834239385740704,-0.03721126885957556,0.010399664832741648,0.03364399903982495,0.01584235525632442,-0.033719593732513535,0.002349567520071325,-0.02202544266714909
TGFB2,-0.006488149632439204,0.0649482596677542,-0.07145217189312898,-0.021340657317927402,-0.0026183355439112067,-0.0025744001098843903,0.11333999057018763,0.05542225208706292,-0.05461700002249248,0.01555304553750627,0.024997056025204554,0.06409598794804952,0.013767406386081937,0.015772577240732215,-0.00866885046143055
COL18A1,-0.08206041790319256,0.0593474058509784,0.0574114043645014,-0.004234492400896981,0.015236314560972198,0.11881459194373982,0.1123488505041312,0.011744967923645747,0.03794822069886535,-0.035327316402362155,0.02137672626844748,-0.007817297547525085,-0.044138992312900596,-0.071423309366632,0.008862538313646952
NODAL,,-0.030954498951626105,0.0057709380848403186,-0.020128945907479174,0.051492311000025326,0.043841481069568936,0.07180420269653681,,,-0.019295491762675074,0.02957788987259355,-0.01767036890569743,-0.04032619332766518,0.023121543702710808,0.10067252248256608
INHBB,-0.08378034491865231,0.04621034555472815,0.040484516489101605,0.032905677525630145,0.0067620879451188295,-0.022685908066119954,0.09159494932050043,0.018811482832133734,0.005023062154426755,-0.013831481597075925,0.02784412531763329,0.0005686644325282537,-0.04579840186725274,0.015163486700778165,0.04123420382862896
LCN1,,-0.015065072841143631,,,,,-0.011517483964589006,,,,-0.03386948803590294,-0.016687428421106744,,,0.011507968325540071
ARF4,-0.00027042436050660424,0.050830991265867126,-0.005777219285445903,-0.012378280943278771,-0.05752939372712548,-0.0047797751000908835,0.06390814229345489,0.022383695628273862,0.013527349998942981,0.04527159386294206,0.06473178930431737,0.03505560118502523,0.01905598323405474,-0.01649965298455304,-0.04216425204325383
CXCL14,-0.016172992669995126,0.030658130479038925,-0.051830314601281235,0.03176202806387851,0.00861034409719927,-0.05656027373143061,-0.03887614581068234,-0.0006759621990515168,-0.00014630682640180004,0.0033157482426085672,0.050076499867559514,0.05390440879597343,0.026647471574269745,-0.010360235774643633,0.0683300219689042
LIF,-0.03694911094651726,0.04950192946159108,-0.019008856725143897,0.0807638583406622,-0.027453051768733857,0.06321070704665961,0.05152359644181958,0.01825750500564739,-0.010743760159335269,-0.023244297960063595,0.06884134155222518,-0.010489822579830187,0.06268438535119207,0.005066395094570802,-0.040065574838001064
IL17B,0.04730629043445424,,,,,,0.048591614828420525,,,,0.13312815086696958,0.06708365682982911,,-0.02243811135277159,-0.00904239585361995
MMP1,,-0.020769690633197103,,,-0.023765321052632175,,,,,,0.13382524260239825,-0.027505068144920507,,-0.016248132750761805,0.004378189924580285
MATN1,0.03175999020191047,-0.019780001149261567,,,,-0.009112744232710798,-0.02753488909874244,-0.028151644053827012,,-0.01142784311824635,,-0.029515432104214253,-0.027116481975458316,0.04027078275102835,-0.018516818376510695
ADAM28,-0.016266943364352787,0.0010616831815647874,0.012826636576451094,-0.0199361704333569,0.009475415835087138,-0.029020321512144696,-0.017012051989503056,-0.011626087977462217,-0.02774889165277985,-0.019446118769721302,0.1088777372026555,0.05756077775801989,0.02868565875968452,-0.031040619242059215,-0.03818688772399224
TCN2,0.0407064329593577,-0.003288596804234238,0.043070732808564625,0.03280617193469723,0.038978438545239164,0.01330499373692245,0.08065925617309426,0.04944903432575607,-0.024133310538338382,0.0036218342799477555,0.05635508658549224,0.04153816760969132,-0.06278481592440534,-0.043328507296402474,0.07643163344827326
THPO,,-0.025774160494897842,,-0.010507405551223387,,0.05386072965645963,-0.006259031341108116,0.05499274372603543,-0.011179902702093734,0.10773643926170223,,,,-0.02005976455580184,0.06335753058925889
CUBN,-0.0074714511335003024,0.024399626684016074,-0.040967715419733514,-0.03576625352612102,0.00027370260324095796,0.03455404488426456,0.004132358531973901,0.016893716719291088,0.03276349706180411,-0.033426559611573994,0.09014406379976313,0.0651049922076702,-0.01000028434787225,0.006559729103162876,0.06275314961919397
TIMP3,-0.03174596455669838,-0.06561256850793981,-0.05910185398168634,0.06180210026335514,-0.05112337612302156,-0.033424503159028826,0.05441263321200291,0.010915931124837807,-0.006044774687617172,-0.019354899154601746,-0.0275587593585856,-0.01142465668081028,-0.009248484365508187,-0.06951056627027893,-0.02855649166892087
PIGF,-0.03337988101705528,-0.03329300618749855,-0.010492773821600819,0.00908368191693179,-0.03997388966573282,0.04428361226650703,0.07364379742691674,-0.013789049961165851,-0.01227304225800728,0.03928611418759229,-0.018052555029568762,0.05057403717788229,-0.03538456798014637,-0.019859984803672036,-0.0001654448875210938
CRH,,-0.0176505264584873,-0.03734412301516328,-0.017017356095995296,0.06526200209019496,-0.02055534980037521,-0.0403854691092414,-0.017265310452044155,0.05164381124382876,-0.015630347764484246,,0.03923980844775025,0.002734177693511883,-0.0413606629017112,-0.004675705487899364
BDNF,0.03714396475885373,-0.03334906719724096,-0.0013137721955118202,-0.032826235829750826,0.04592081614307798,-0.015166046780801754,-0.09496723490633313,-0.03786235277981054,0.047774704588732037,-0.01287068792269105,-0.03112457511980472,0.020438489430834282,0.06547258556658953,-0.008529804699811964,0.012621336031628953
CCL5,-0.03069707522455846,-0.03601422134348072,0.05311875315327255,0.0619267811821791,-0.02324313002543825,-0.017920161485580528,0.07719180051814888,0.011080945069434606,-0.00486522577493374,-0.015503245232800653,-0.013999726371479162,0.02064516490975342,-0.05404777030327484,0.040991851757759636,-0.01157637153014397
GAD1,0.09500938723529327,-0.038226258410791025,-0.024870962486340853,0.0014387571942539841,0.046482625494118454,-0.02090699204559463,-0.0629956038420274,0.02911539780605909,0.06584875973524888,-0.030049557981777966,0.008234418728596244,0.03306930411863266,0.004033464427085175,0.04007733915895239,0.008212984742019251
COL14A1,-0.050853372052735976,-0.035698008015743916,-0.04660075298558671,0.008711434689675175,0.03180258168888825,-0.0201094530145411,0.024330325191549953,-0.007572782611003093,-0.014644107978817798,-0.00040699631656773884,0.08059039909017411,0.04663337748054404,0.1376577394660582,-0.029273837864359192,-0.05756939837984564
HLA-A,-0.01866199219171558,0.014097985300946464,-0.039627605017970996,0.05868354301297003,-0.07307523498060405,0.036247790327990505,0.08373239431226027,0.05480414479569764,-0.006303287644074074,0.014201944009616562,0.051780580819095236,-0.031393238297674673,-0.03445091795929825,-0.04815461334599059,0.020518999054661705
CD5L,,-0.017650524416455832,-0.030903041440443826,,,,,,,,,,,,
FGF18,,-0.015970534370091206,,0.07037728731674389,0.013395404619064528,-0.028519196063038956,,0.06707415863854668,,,,0.18073097312897,,0.13200479171940888,-0.015224972433033574
ADM,-0.06097477418062846,0.041362284448171895,-0.011315444717182816,0.059224695689711705,-0.11956035239228964,-0.01948721506106784,0.10735565195898776,-0.022294666995825153,-0.02627421175151494,0.05308991293812135,-0.003469163809905101,-0.10142972052362656,-0.01624398715380819,-0.043295016377237844,0.03857058242862638
CCL15,,0.017957800145204192,,,,,,,-0.031898062253514006,,-0.025635749778047296,,,,0.11192660876474492
GNAI2,-0.02976020653595062,0.011452124505197175,-0.016598274859679504,0.04866880195629225,-0.04164933129540083,0.018410378786878987,0.06836392273119377,-0.024731621753862343,-0.03286296161756829,-0.027034209758074728,0.0032315327510049232,0.04707193591322408,0.025590350647914994,-0.03647806124819045,-0.024213980498873442
HDC,,,,,,,0.04429884129758346,,-0.013610093555539257,,,,,,-0.0020251911875916197
COL11A1,,-0.035426964493619414,-0.02456869290392376,0.007258899478180922,-0.010384950462869018,0.04063116663063587,0.020346648696618008,-0.020414655466257675,0.021100332907555846,0.07184437420640868,0.054930337897650484,-0.004398566523000309,0.09271780284707777,-0.0045543138754520944,0.0067857533759837834
NUCB2,0.003528697324953727,-0.032730985564393404,0.037094847022558414,-0.02901918918047966,-0.045138878897725915,-0.03470790269954032,0.05292192774434825,0.054794009461291183,-0.061145659238345265,0.012953334990380084,-0.052331278014643004,-0.012877727869399017,-0.008607137484137465,-0.032310086759388984,-0.05482980037878107
CXCL1,-0.004231580422163641,0.026532862977544112,0.002458589155610991,0.03556406202789645,0.009487234415719128,,0.016720973144287034,0.028754064739829024,-0.010173778203642873,0.006572805544859355,-0.02745516363258719,-0.019579304757569475,-0.0407600321606881,-0.04634815886696028,-0.033217793932373806
VCAN,-0.08273506113836,0.01985686984247907,0.07231590495680792,-0.02321500426180178,0.005930604584394482,0.05901457999317772,0.10016289142259555,0.0392358201384664,0.01980301115837277,-0.028384813992689294,-0.12132115381251733,-0.01011068228838766,-0.021725964354496884,-0.03634978033921032,-0.07801246767704344
MMP7,-0.013684393897421161,0.058287365979477215,,-0.02687900205114066,,0.1118765806990942,0.0005995686088761853,0.026669702794301434,-0.01965353547807956,-0.017662897818166032,0.21168226889574662,0.008971632525618656,,-0.0813707062108506,-0.0704631481361137
PTPN6,0.07247703099052821,0.002074854498200851,0.022504067739921425,0.006319827092626432,0.04957814357097804,-0.004236894766866489,0.06283236435935388,0.0261724289249266,-0.03692521952952318,0.034118819017752204,0.051334981806938525,0.0350064258769077,0.03694440770993987,-0.026603226084329547,0.03297676405320773
PTGS2,-0.01847518788244851,0.027635301772294146,0.0022324742932790685,0.05153784866863289,-0.030902186429118846,0.0060431714504443675,-0.09757941775142935,0.0012327076539550323,0.030428136241027495,-0.012595552399750526,-0.03559995577557231,-0.07732397623084271,-0.03352287796262916,-0.06522308266809437,-0.03658095161085939
XCL1,,-0.019341817785174853,,-0.014710420292149032,-0.025270088359075512,,,0.01060880123510305,,,,,,,
CD58,0.085714011970529,0.03605457862825374,0.02574303772851366,0.02567499310484931,0.017426321465469487,0.02073944117237862,0.08302681578916121,0.012650297010053279,-0.008612222481813193,0.06759719824167883,0.07254396258553832,0.09040912353858703,-0.033101196821390046,-0.024775179556361,0.04343466099003706
TNFSF14,0.004155141902144655,-0.019488875377156264,-0.041782628943618935,-0.01954326946570436,0.00457453725634185,,0.031352027665082806,-0.01598685075111807,-0.009937104202521429,,-0.032673655830028674,-0.02839896494111251,0.01926251590209358,-0.007360228212527527,-0.03167098860620048
CNTN4,0.1388126386889056,0.027728281809203455,0.010237078180729648,-0.026437271819485617,0.016283436258560397,-0.014687861158294062,-0.06806788607620909,0.018185297986825926,0.087563981382527,-0.0359395043433082,0.0651085359100284,-0.03958487764835707,-0.034029087411888106,-0.0019687455484031207,0.07340226869499804
NTF4,,,,-0.01860803746585067,,,,,,,,,,,
INSL3,,0.041847014205179986,,0.07133811775289589,,,,0.006001755186125502,,,,0.10594073822183028,,0.007461460120112236,-0.01808011637988704
BTLA,,,,-0.021460601973825832,-0.02634490835305808,,,,-0.012690021940827776,,,,,,-0.0174825685216149
MFNG,-0.000715606154466536,0.0022406122760918914,0.008278109604082573,-0.04127441919550277,-0.004603086415765231,0.04058897926521572,0.08632070148114314,-0.012450042100382447,0.06302652386714067,0.040676684083448364,-0.04876525358585403,0.07616362117547129,0.014666433161584747,0.005521395938287296,0.002857484946532833
ICAM1,-0.10553631987049225,0.007564405101672309,-0.05255565282689375,-0.009068859409901884,-0.06185321621267806,0.041141833914310616,0.036013881181994147,0.07232840231702616,-0.01115702328644931,0.014481749357373338,0.0706809947191544,-0.013936997464296316,0.03241609649528638,0.0028431841207594045,0.03687296699918516
PROS1,-0.09372864723982,0.07043020232612712,0.012609215728058417,0.014048314392039293,-0.02120650345483862,0.004218567720321404,0.07678318076964433,0.0033903358745361223,-0.04170205387648061,0.005454303549456831,0.11992810161199494,-0.040191795274140386,-0.03627952991429992,-0.01795501353128239,-0.018773977358516884
CLCF1,-0.06644938148408278,0.03982232828935675,-0.0037027489938686086,0.034261437266989485,-0.018597820201347644,0.05412387406615681,-0.02129171070857915,-0.01449286971320025,0.01940361367666148,0.08328826424422975,0.012841501241467915,0.004815993925208184,-0.05329732736829583,-0.010450240772986712,0.010441374451079101
PSAP,0.09150881493429114,0.05118011636207471,0.01793796402403303,0.0511584082345264,-0.027959804532630028,-0.06823790656615591,-0.11220500303705722,0.06275548645375531,-0.0038539667964086447,-0.05662768703468589,0.04414855434935313,0.025268164501787732,0.027908039640640776,-0.05374005755071089,0.009702632115561187
EFEMP1,-0.1007115605191926,0.07570482531619979,0.01585072670399002,-0.03192458885535165,-0.06460089511887317,0.02491384826056389,0.06652768021049289,0.05528094260879818,-0.021570964520204614,0.02974496469997699,0.02514184922740707,0.09099178428959284,0.04817596808810336,-0.05155261035348126,-0.05801534830785612
C1QTNF1,-0.06659910072194546,0.02012477205157279,0.01484110721956488,0.01153694707281837,0.0013676995037540172,0.0162066088146476,0.07033482633786091,0.044145965388679244,-0.02205264150567303,0.05145594596448402,0.05530959750563154,0.0005032073823578002,0.017506240614569346,-0.012730253424275225,0.0006983452510500922
ALB,0.023242232527477463,-0.026787528836926977,0.013317498913403884,-0.024003112961172374,-0.04840294255094995,-0.0241688652032005,-0.0065487816483837035,-0.03500020313546594,0.08754689300202395,0.03176392945629686,-0.03474367373390905,0.09454491841276945,-0.0024191462891163407,0.0007235352421239281,-0.020444282136617607
CCL13,,,,,,,,,,,,,,-0.026316889919854897,
EFNA3,-0.0015995350838818804,0.006645940712294048,0.011195446514474752,0.03991940165014857,0.03849974668292937,-0.03343171235738957,-0.1101982883784549,-0.040413820923040876,0.10700055628126989,-0.03246980595741506,-0.04168749116118425,-0.0032941650436827258,0.11641406188552086,0.04985748768074847,0.038931843900913296
DRAXIN,0.15976650601817655,-0.04558221748070953,-0.012522969802183176,-0.004636017457901114,0.03981693759870277,0.0414409871540895,0.07963784880388436,0.011978166301590184,-0.009062466775781116,0.03750389293855878,0.05688997791707022,-0.050413637792772005,-0.013801367028061975,-0.033463861250891215,0.07993091127978341
RAET1L,,-0.013497666818123807,,,,,,,-0.01085434348414982,,,0.15405603744580482,,0.022390419605875213,
NPTX2,0.03638951628526354,0.06529054397440424,-0.0626144966782218,0.03603316541852453,0.08697592173422454,-0.02667865510517639,-0.10636992750237816,-0.009221671149329706,-0.01069740514402954,0.02301898321216842,-0.01059536136186038,0.05551709542997033,-0.046236725630485004,-0.01021202114963484,0.013399801420795804
FGF11,0.05085703782471419,0.04093394004408039,-0.07042723116680294,0.035159744362678484,-0.07169022153626174,0.05727871542488972,0.12447606247659768,0.011003603796396724,0.07718336127757257,0.05404183201282221,0.07768748026085455,-0.04201269489095068,0.011225210266519577,0.020044241938790713,0.07157301205189734
CD59,-0.00788269762932306,0.01506317250145789,0.009937347946723012,-0.01661288555326791,0.05634804325536332,0.00893899785104912,-0.10354965604945558,0.049338571117832304,-0.0018528060107219485,-0.039983517531640145,0.077725806425636,0.024270350679995296,0.003333338014017403,-0.08398598701977142,0.03376095341371419
COL9A2,-0.006981937150727736,-0.04020098223277502,0.04878707589196635,0.012040805959000398,-0.03732106921489159,0.029659145333753995,0.07894775159061888,0.02627397281282712,0.02981056861257963,0.029022201489221227,0.01424890773979621,0.08173959494784667,-0.008172704456890108,-0.012940211005429714,0.10489872421132135
DLL3,0.031834735782540535,-0.06670507447355925,0.020763571545504858,-0.04475329447732886,0.024532482810821956,0.03564466183319627,0.01993023830864132,0.06841326906723233,-0.023035495388662654,0.011466475718559847,-0.01370338779319761,0.03397432434717085,-0.05738233373230766,0.023712971821363043,0.09543913076018874
FGF5,,,,,,,-0.025604744826784324,,,,,,,,-0.028112654345878323
LIN7C,-0.0035278705383115024,0.03710781244025104,0.05555844697911495,0.023102337243573533,-6.343640610543661e-05,-0.0018240654610288413,0.029204159468640273,-4.11060189478648e-05,-0.01052965797434028,0.011805970055062247,0.04231051573317903,0.06237470177680746,0.005393582838791128,0.04922179195769178,0.06186996191752421
GDF7,0.06966751440821889,0.011947727194962026,0.02249699093819478,-0.012161472462501554,,-0.034523604114964315,-0.013094725120821047,0.045429274247090964,0.10243440143944965,,,0.04361732305430637,0.013936515515998931,-0.0190727883643689,0.04047240190247176
PSPN,0.013648793354926787,0.0720778728539208,-0.003454348051382258,0.04221665760875635,-0.03429432304013882,-0.02429813108670008,0.003931589286353155,0.010176437847216868,0.023479735509043368,0.028527323417808146,0.03617702775287358,0.006756459787867888,-0.034388330746629066,0.054404910484727384,0.09011025824857258
ANGPT1,-0.04700544980375836,0.005260552330384802,0.016237857985582423,-0.0030205687243608373,0.01782061422572472,-0.022312934310105337,0.08390796030339555,0.056422992371021635,-0.02458144872693674,-0.018111051783435854,0.09478439785264521,0.07821025577311318,-0.008705862698953112,0.04237273928682185,0.008449285690621172
PNOC,0.04605015871335711,-0.0316646513887423,-0.033085478764960215,-0.04549081969682617,0.06935619185811902,-0.025867037661771425,-0.07905940387575101,-0.048898561697878234,0.04557578279361734,0.08906418914774177,,0.09343038118652905,,-0.022611569599876646,-0.01866035855186274
L1CAM,0.03253800030925168,-0.029293228409917743,0.05417780658199044,0.021988693006034118,0.029137193709064476,-0.017121444081605756,-0.08692346095445806,-0.04562849188318443,0.06532622226144164,-0.013793770842798946,-0.0399125926966273,-0.03930258172460758,-0.04328842875217294,0.04659404468633508,0.06790715211048318
APOA1,0.058436501285109375,0.04740615382838939,-0.04128643819251732,-0.021055414596248503,-0.013860548375954027,0.022850507921694803,0.06875267159213655,-0.034557950698494384,-0.016082248462945477,0.00467105306826495,-0.02744348150499053,0.03756538916655292,-0.03740617019403662,0.023333566499488086,0.07794793830426024
PSEN1,0.05024916127343149,-0.0063602187019346475,0.03569656717763716,0.01306176961686289,0.02164648628462275,-0.009244707149292476,0.018157648839097436,0.04253427325370161,0.0441568696070462,0.02899879448306111,-0.024235874920447327,0.024488196774135263,0.004063444477381609,0.025262320909142894,0.06436566269958441
CALM2,0.0908144004892929,0.0074667027266386386,0.03341378621276235,-0.05612404248455096,0.07942302495807682,-0.04570225229800344,-0.14421176775892353,-0.008835116700328938,0.038314480920990275,-0.024393882380022384,0.006462400553195682,0.06782823032616785,0.04882685614845768,0.07436190313532909,0.10581559056937996
CLEC2B,-0.01629753996155689,0.021101018025258128,0.00766502226884775,0.01174556144610241,-0.02877079279411741,0.1576445607039044,0.07190304962713225,-0.04687779100079805,-0.008779650566923085,0.007448389942600087,0.03957603812128582,0.005901982027393172,-0.04029248364206975,-0.024714458978470393,0.04112282937110955
NTNG1,0.02847581912334151,0.03650328520034027,-0.020661866239609545,0.027896581562647446,0.003817172049984271,-0.02245673852660813,0.0675134237629584,-0.00796890729350933,-0.0035552630162516254,-0.03456559971772142,0.036272355032402566,0.030305342048173017,0.04537604631096468,0.02498291989409713,0.06888012557896082
LRIG1,-0.018258697469317495,0.021697061778038818,0.027565522129475637,-0.026582975843048154,0.016546929569817903,-0.023237279037101585,0.09790525933196625,0.013551096369942948,-0.0165017915180269,0.06425932387892884,-0.056563596585775186,0.039137109411078674,0.026082773117914685,0.019633215185595774,0.07917627009181126
CPAMD8,,-0.02711820830321556,,-0.01599193621395999,-0.03208449718848464,0.00040202317417153353,-0.023162937494779552,0.022125111512545103,-0.01839275749885214,0.027175025429793276,0.16375826307368965,-0.01607081214892702,0.016731211806475667,,0.09243939666387559
GHRL,,0.0023370824473047305,0.10441389133031975,0.018996040125254833,0.0745553148930657,-0.025693429658903057,0.049785784640590657,0.0262085388603464,-0.009062466775781116,0.03179413593371256,0.003921490385761568,,0.023715738136502015,-0.020630923622524205,-0.02600653477209641
NPY,0.10515126790055923,0.04803922648859855,0.00031656149081730746,-0.033282636569653766,0.03564849265240126,-0.017056615267536303,-0.06308546614486599,0.03740897589953608,0.0031970086378167797,0.0015983948694431416,-0.03206168146457946,0.011576215358502163,0.07144547211619823,0.029085550424328657,-0.02283076500161639
MMP2,0.07948023930408545,0.03236888272366047,-0.03249868287781226,0.01292815672976161,0.04493822180941305,0.051381684390817084,0.10255456596114788,-0.0008738795806088465,-0.003167861286008478,0.009801889375710526,0.07605414741670978,0.0065522387046891275,0.03517189565082726,-0.017357850690026554,0.033502866581354596
LHB,,,,-0.013927768727142117,,,,,,,,,,,
PPY,,0.03987479864954106,,-0.0242441832758425,,,,-0.005037373733087634,,,,0.0197061741961709,,0.01328028769681437,0.08545692903902435
ALKAL2,-0.0184401356326101,-0.025312753893303987,-0.02817130919526058,-0.013725419971126666,,0.023492276810714766,0.034796593365062536,-0.013816675406500098,-0.024096044756999464,0.049167148147669905,-0.007874714862963862,0.05752387182040183,-0.012973767892948674,0.01458335889476585,0.05945703665893339
CSF1,-0.08441273688120361,0.03297990440315064,0.01351403252361676,0.0219249806156193,-0.07012133291421671,-0.012194923671453955,0.027043633461579952,0.00829203834772785,-0.023246010501992407,-0.008529132993857847,0.0007681220408582186,0.039105250188675285,0.0788219211232169,-0.02429836107923054,0.06160688050062318
SEMA4C,-0.0063222738948222725,0.01752457237081522,0.00194802755252838,-0.003796760908335389,0.05316283207595077,0.000929699676403138,-0.024698304100784326,0.012466358660602432,-0.02167929616180535,-0.015563840301747385,0.026875395375348544,0.05077452094408461,0.01722015006877324,-0.015717217692409715,0.058917780337884924
BMP8A,,,,,,,,,,,,,,,-0.016227877689258503
ICAM2,0.1126364205549627,0.000557952743635668,0.023376497305591198,0.022371934381346926,0.03961470269640753,0.07417879748872694,0.029709197760503795,-0.011046890716817383,0.009935510594619244,0.056469456645027116,0.03170432857485292,0.04036643768626412,0.003058815727182831,0.003498852177597839,0.015051135614495517
SYTL3,-0.022007592885742083,0.019174855570290732,0.0867940206933667,0.01165085723355631,-0.026511099258057762,0.01197104598853176,0.04595297578166028,0.02673827197816016,0.03727543952436061,-0.015954458791456676,0.10139991428334703,0.008621630715563426,-0.01322158121092342,0.046083992690970736,-0.058154021327951146
IL1A,-0.008496471712372316,-0.02461634035810045,0.03635683642315963,-0.04444333141106734,-0.03739952590491658,0.010081674718929654,0.055913606063936534,0.08768877794886688,-0.025545841004863293,0.1679160301374652,-0.04791601496932989,-0.03769109601476833,-0.0032039022770378547,0.02055046301076835,0.0361263392390249
HLA-G,0.007257118149852596,-0.0207696862335882,,-0.014710418963674527,,0.04190505465203178,,,,,,0.010723884112835725,,0.029250818463334643,
PGF,0.02275602976115657,0.04241052555305045,-0.015221121736381028,0.014700342673401704,-0.0066960898241625886,0.06069829939466728,0.033977593677831056,0.015637928256855567,-0.01638653166321522,0.013972916301191138,0.03489587894434997,0.04350340544429684,0.015258564670184488,0.0052148680108847255,0.05355102922932696
LGALS8,-0.03937935356751872,0.036665148049325,-0.01158196626869963,0.03897575298603537,-0.02466924211787425,0.041226355465776625,-0.0007716114801519368,0.035321189776659885,0.09597102583074484,0.033134710988910486,-0.025281489243495107,-0.01983759786095064,-0.00033537995563374923,-0.027659808714565404,0.011120043549603135
DKK3,0.030886898254278733,0.0013942070874414503,-0.004404677141455221,-0.07840136777011379,0.07594881550061433,-0.05611514037277465,-0.1204801059993839,-0.023732995174195557,0.06610735316570707,-0.06907109368629973,0.0012365875513650822,0.05543566106260493,0.057135057878782536,-0.029925246801118317,0.05184037375260372
COL16A1,-0.030816063548590778,-0.007340479519564113,-0.007355466879474041,0.00024339022248852133,0.007528810177373611,0.003461486509780724,0.11875072689561936,0.015362062900961477,0.046948779970894854,0.0404115507960044,0.06331310135975646,0.033580711054348,0.020048679190149965,-0.01811384809235141,0.05434336844933477
TPH1,-0.034432674444144135,-0.015250224500725322,,-0.004185090980755577,0.018505513820925225,-0.01975877424249176,0.000870676401198342,-0.00486646958628567,,-0.013752910488115784,,-0.0054165977766009975,-0.012330369775731802,0.06889129960232734,0.012095936064811295
