,UKF259,UKF275,UKF296,UKF304,ZH916T1,ZH916bulk
IGFL3,,,,,-0.019010183157873506,
BMP1,-0.020270391641943324,0.01880624581279965,0.01551335638848511,0.15252096695470463,0.029659157794107025,0.03033486649590241
NDP,-0.03186091680753121,-0.00746302118711531,0.04684793441256187,0.051880228862435956,0.017030835938717317,0.036284011743507
TNFSF18,,-0.029674585598046574,,,0.020824381383247957,-0.022855173787616246
RTN4,-0.04846151278142452,-0.0504280923387715,-0.11079347379052781,-0.1955003733687754,0.002433088322553806,0.013232548364539543
HEBP1,-0.005858774010960717,0.09651930338855363,0.012059717630528974,0.0947754288782084,-0.016191311018850994,0.025247868545401765
WNT7B,-0.025364321098414917,-0.04360341115203334,-0.012374906890937313,,-0.04057563350275718,-0.02584726926481715
PTMA,-0.035118155043424575,-0.04103264191577535,0.07822275514517907,0.23554253719337773,-0.04286121350521605,-0.09904016315561474
FASLG,,,,,0.03519606021501997,
CEACAM1,0.006007324570252109,-0.009593753606270178,,,-0.02293996997204942,
PDAP1,0.020642982314639596,-0.012105585891227786,-0.028907538982178783,0.09158981800912754,-0.08388197915226434,0.12252843846468099
QDPR,-0.005639396111099347,-0.04973858326490118,0.0001292414184231115,0.1260918692662784,-0.006575042810862546,0.06709988378226786
POMC,0.035826419690180286,-0.0014786015891859695,-0.009231190311233243,-0.0098368048734775,0.050414937857310466,-0.03366437531468265
CCL18,,,,0.08200584628236153,,
CCL17,-0.010550708040402437,-0.013475589389613846,0.08607466268670398,,0.040717438426515935,
VEGFD,-0.0034209490790700287,-0.0031653465778634154,-0.033446824885098245,-0.0398570170407817,,
TNFSF13,0.0022577976198537046,,,,0.04619566545785579,-0.024863169026109518
WNT5A,0.023670229383640745,0.049686831788540956,0.09414436425795825,0.015687661085075678,0.06532483961231511,-0.046958266884864104
CXCL8,-0.0014954164194045992,0.014036935333030548,0.02197313076265988,0.13280736355648035,0.007224115364456001,-0.055074589131839394
GRN,0.009446817481740385,-0.022718894189525704,0.013384185568048929,0.17728448863755272,0.13210706986185292,-0.07900163837108935
MIA,0.051008632867939635,-0.005172720453097854,-0.04205429329504254,,-0.07658633432310079,-0.045545561741814414
COL4A4,0.039754005085559346,0.014320205876624909,0.008204179869797493,,0.07677541468289614,-0.027788356114208136
TAC1,-0.010159702778235335,-0.07534668189998872,-0.0326822619570172,-0.08808801677273888,0.022746425370235045,0.05860112915597206
RARRES2,0.06997490040986876,0.10903470338224734,-0.010621339586504207,0.11251446200322457,0.05659243583447216,0.09029671557280651
FGF7,0.02411009102067638,0.009075798751505921,0.004730215855515133,0.034729540918227546,-0.017130935034512695,-0.026778385277733584
HBEGF,-0.017297201813367698,0.08084296251489088,-0.014357008500680862,0.1287835683508144,-0.016950175628031118,-0.11338862655401598
CSF3,-0.006609947293683536,,,,0.01072149827571297,0.006435748796473305
PI3,0.018322002742263997,,,,-0.034184366501125836,0.12813748390992888
