,MGH258,UKF248,UKF255,UKF260,UKF266,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
NCAN,0.005339289437310456,-0.06362028832780271,0.046077630955989025,0.06707528938431057,0.023328891518843854,0.06986029070901209,0.12393105410526944,0.1353396646628165,0.06055491091976928,-0.06320970308062074,0.028110357759199907
PRG4,,-0.0058008720886905405,0.025557682020505953,-0.014774668271740924,,-0.015968598770360602,,,0.007758585330805422,0.035732444569253785,-0.042051318457259144
ZG16B,,0.1023249231003463,,,,,,-0.054599059982378566,,,
TGM2,-0.012484265909766975,-0.06530459658374485,-0.05207496867374243,-0.030260057291637197,-0.02750311519405217,-0.023114135405730336,0.0610211683251568,0.08703991433226776,0.010734684722770541,0.015372832296788437,-0.04474612754962822
VEGFC,-0.02158258179271712,-0.003544864981963463,-0.030116648517574746,-0.02274311032201928,-0.0029265184257593812,0.06687401377756665,0.11694901303421812,0.04624718705155012,-0.0440029796341151,-0.03540077729681345,-0.020395768384805727
WNT6,,-0.023502081661813435,0.006064210621500022,-0.02035807045396148,-0.0019774613910485957,-0.014222842178205835,,-0.051923712453373246,0.016101315461305984,0.01943875601953858,-0.036709790363333585
NRG4,,-0.013415890235966997,-0.015181799117494442,-0.0034260858526176763,0.009058581644979804,-0.01901187486609741,0.013079934408220289,,,,-0.03618224910502041
PMCH,,-0.015462535485520701,,,,,,,-0.03475368791376202,-0.024789530548211328,-0.025891199250945584
COL9A1,-0.035949735634156876,0.014386402685591515,-0.04347507734196872,0.06252089148100984,0.00914031504349522,-0.02166357943238882,-7.869710100103671e-05,0.0970833111148948,0.06410631981726991,-0.029769198512828002,-0.017796893725816134
GDF11,-0.015279526850010343,-0.02117439544585947,0.026884132928043127,0.0609849401445473,0.048298398879474826,0.030296816365293057,-0.0508318870565461,0.07026365375024139,0.033934708541531154,0.01791052064499424,-0.017681220121597046
IL24,,,,,,,,,-0.02591151225130544,-0.01661481570451478,
SORBS1,0.07222301097566043,-0.012759073471532906,-0.006698631739856965,0.014798918440178088,-0.04013615411408372,0.019810565600756207,-0.010299919506236436,0.10968874338065497,0.03843370376898595,-0.028756377412978214,0.009024806938437786
DLL1,0.07975349255604526,-0.005064526879349637,-0.02817836920047369,0.04509992418230757,0.04377118166669577,0.05831399745773719,0.07432619768984414,0.07876315209609465,0.012583211626653795,-0.024637596078693143,0.014836635725583134
TLN1,0.00691394710118248,0.007362270166237191,-0.030947134190703166,0.008749367009052246,0.05720162379964522,0.004332870761964073,0.030846816371218246,-0.006596427166862915,-0.014308707105122482,0.008516874619310841,0.00877093263511561
COL2A1,-0.020271562547826184,0.015606446005061064,,-0.013196020110351503,-0.03089705867390574,-0.013268947823508353,,,0.05623228251394681,0.018181227233955953,-0.03266227168215621
SHH,,,,-0.03345280379733904,-0.021651309895920075,-0.012663786892164072,,,-0.001149669726627745,-0.010733190022475627,0.056926579120848024
PON2,0.06907192907569484,-0.04704213996714575,-0.0008607365001981301,0.05701653186323317,-0.020345670850226295,0.04314725747913668,0.031161073617025588,0.09726654085373598,0.048809495525840275,-0.018352810841806802,-0.0306228077303749
ICAM5,,0.027799192581994148,-0.021650005015748906,-0.03499577030260657,-0.0172525437336427,0.002064803511846188,,,-0.04477994060650209,-0.020647516597922553,0.03284015905954821
HPX,-0.023026105229638917,-0.016903354955631545,-0.020254455399191608,0.0582822847491479,-0.028519252475656273,0.010418119234432456,0.004365899368182909,-0.022065428141648517,-0.05253694965169836,-0.03451473507250035,0.05809552671955871
SFRP2,,-0.019365667922657197,,,-0.006354800299652407,-0.024843109048160623,,0.022621905337525988,0.05657613541233533,-0.017566021480566338,-0.01777521545793682
CFC1,,,,,0.029594075142743564,,,,,,
CD70,,0.014202736882288207,,,,,0.011553090994968927,,0.06235229286200805,0.0010698995546033403,-0.017927308492339266
HP,-0.0402232918397726,0.020769947507512883,-0.014630114151888241,-0.04202023891920722,,0.04214021740666786,0.016213460017234435,0.08939211750249146,-0.03282305891586613,-0.05487239439411054,-0.026955351848087065
CXCL2,-0.05224376993725154,-0.048616631564619296,-0.008166123740248553,0.002432926847535566,-0.026380851520707346,0.015581520308072559,0.0030771566706856565,,0.02897579261208667,0.03832687687730284,-0.024236359362969164
NPPB,,-0.018791677954251663,-0.01827428736439467,,,-0.01629659273661536,,,-0.03984850768107298,0.007805467593019578,0.011110745977493468
CCK,-0.0020190456532042903,-0.01649664950605854,0.023570123835601118,-0.038935448695051354,-0.045636252141675604,-0.037885611867288074,,0.033868863474976835,0.027511752458761786,-0.0035067025185715845,0.03186904006484011
SEMA6A,0.06255098068841108,0.008534632017881447,-0.019669119297980046,0.013607573632053071,0.04730330829307635,0.020831778897900426,0.10469215941191873,0.09794368672192516,0.05239846986460513,0.03262462931745339,0.01811610488905718
IRAK4,0.03136174753270741,0.040049181703375555,-0.002635059076988021,0.04484496291565264,-0.00929868913238621,-0.0035693528999233893,0.08541381269431199,0.07037165083116934,-0.002053369465866251,-0.022573925661498524,-0.017924024658545517
GSTP1,-0.02035483036337128,0.012043738211361487,0.022189680139736788,0.01649438481339859,0.05761167084811161,0.050158476129548255,0.02274695618021445,-0.11546677404113977,0.05051881955620809,-0.03522686098193737,0.04080899337076207
VCAM1,0.061690448085443494,-0.03385559680697411,-0.03298474581007651,-0.005818000767044194,-0.014206790008400198,0.05930730014526561,0.04126686079376726,0.18788848160410235,0.03795674011851492,0.026052525990784427,-0.03084471832721743
NXPH3,-0.03443285399093732,0.006593620045933718,0.03149983407537907,-0.03977951605689078,-0.021402096963763072,0.013772152417282952,0.1713520755652678,0.23026893532256967,0.07545891415357078,-0.047602284540185516,0.00023662674739945922
MTMR4,0.024697222795941418,-0.027937493268979534,-0.009836691609541606,0.012528095241599412,0.03715681569168094,0.05177455422518315,-0.053813943106678745,0.032681826969750805,0.03567468706164421,-0.05336861991042441,0.002326946259685596
LAMC2,,-0.014749502276775931,,,-0.0010725391728105367,,-0.011345407241266335,,-0.031855840599434866,0.053992125982906314,0.05322449177244299
IL10,-0.02241773076211905,0.012860057556155246,-0.021136177840314206,-0.04090573766927499,,0.03163196044222183,-0.027232004587985293,-0.009072486950549661,-0.0008322900543007766,-0.0125391009076349,-0.007840442553067017
SEMA4D,0.07127887505237837,-0.04291813846641976,-0.02528085477590542,0.0713200239029754,-0.015587777011777985,-0.018290057841183604,0.013304893581104125,-0.031717284832761476,0.04525369938446766,0.00199712883694732,0.020504753056129657
TRH,-0.01981695166549253,0.010902624352247304,-0.015642970962051563,-0.012985884263639525,-0.0033970368452785776,0.09382372012881034,,,-0.026170506183254318,-0.015054255551582145,0.07016872772461341
SEMA6D,-0.06005483258933161,0.045895329261297614,0.051172406806285604,0.017986534038139105,0.021963252800784677,0.033968989548874395,0.004807050385240959,0.032574510152336845,0.056026080619095864,-0.00553520558603825,0.016668551837862734
CEL,,,-0.017166280579297633,0.03268917336548992,,,-0.06169990561783298,-0.06576626313277148,-0.039239024616293985,-0.01213289037938427,0.002201866963434669
PDCD1LG2,-0.014102880857526357,-0.006428786934613062,-0.021136166887734682,-0.001279223582154276,-0.027441138123136435,0.030375619237240747,-0.01740200369997123,0.06862977271446138,-0.0328169444887328,0.011629193001004401,0.04675266394516782
SPINT1,0.007305707911412415,-0.010090586499711908,-0.02061113803413841,-0.023892116238176154,0.029159261554886556,0.08801318427243325,-0.015364170173536284,0.11036426543651784,0.03293851138526818,-0.05680810007340005,-0.020671518472710447
CTHRC1,-0.07949731334717657,-0.001779029890046473,0.09281278337759978,0.025660722812407066,0.09092824253475501,0.011972201095078057,-0.061011308913345226,0.05043438496833421,0.07803518789176131,-0.00480099566236643,-0.028598499876541162
PODXL,0.05263673262996126,-0.022305989140188904,-0.07541289613184181,-0.06243383719196884,0.014203150216995716,-0.0146582492933327,-0.019567428636972847,0.05166436254145603,0.0007991431625469003,0.002832782947716583,0.002185042948631364
JAM3,-0.02385084202276749,-0.010629386567219812,0.003674121935461602,-0.027345916908400943,0.013952416116686297,0.04191585081149014,0.06421741177444724,-0.11795869684538551,0.024744189414456802,0.0773239910059361,-0.04764440296029704
TGFB2,-0.04509169223718231,-0.016808665559236772,-0.02158344252695216,-0.0448391159436919,0.003183601246765188,0.03943667347373392,-0.1366955515691249,0.07272804221195471,-0.020352026026833496,-0.0055868410986949675,0.07514516974586816
COL18A1,-0.033361841354845004,-0.01207522531339561,-0.05514594587632359,0.086475278244932,0.08923255092056258,0.011425357056578446,0.01701647387466748,0.09847451620146273,-0.010970763242030147,0.056302491051624194,-0.041098073999185955
NODAL,0.03099096465495017,-0.0303060967780521,,0.1642115339530562,0.15678977795702478,-0.02240412638822982,0.0369737966341182,0.07051906620078606,-0.01494017402798384,0.02057587220791795,0.03788659144796829
INHBB,-0.04752184066496594,-0.01129324319473825,-0.05564887870182705,0.028832770719454642,-0.025166437089704365,0.03044263728915156,0.006213557887564787,0.02268223327847656,0.01607188103220561,0.10206658576113833,-0.01853688321091053
LCN1,,-0.014749505595473998,,,,,,,0.04446286878391252,-0.019381577153916044,
ARF4,0.0022702023202516293,-0.03456710114281856,-0.013910238887757316,-0.030686729603704645,0.050460800864388436,0.0385703585498286,0.042267115816379465,0.03797407041057137,0.010830232395146503,0.013573691025023331,-0.031304156877606196
CXCL14,-0.032170670553643047,0.03271604535132365,-0.03835429567765891,-0.021981142921057673,-0.06672098531236237,0.012925983237499895,-0.054238807214859276,0.12894808639114205,0.0010540083223156554,0.020282502834127376,-0.007879668694299567
LIF,-0.026766516930829456,-0.009213114551562322,-0.040125844351291046,-0.011949639359829992,-0.024134682886541352,0.13980821459596804,-0.00288839337957715,0.1454406318673409,-0.006163587295473942,0.01673711174411223,-0.009849044575970627
IL17B,,,-0.015642970962051563,,,,0.06597235287129193,,-0.03585364509058596,0.08220541179821382,0.008991923073164092
MMP1,,-0.020334629074873375,-0.043645793385298386,-0.01298588143080633,,,,,0.007115103643216471,0.058802449917959854,-0.025891197200521025
MATN1,,-0.019365670561694304,0.12753609878843403,,0.059794949142102545,-0.013268946172251286,-0.021175176073751852,,0.09571581231439755,-0.021766492584084,0.0025020755987662695
ADAM28,0.04805780052221569,-0.03565120714651614,0.1099958912129048,-0.025528183386123723,-0.04212514005154154,0.035904911725544934,0.04627377698398814,0.034653847656371785,0.017329115729646103,-0.09851925029469995,-0.06487062021927247
TCN2,0.053372596077071455,0.027122283946495816,-0.0442772019955373,0.09169831483434882,0.045812030662863684,-0.023111212116746428,-0.0014727867493739158,0.1190027071926544,0.02221912346379736,-0.08156692432890622,-0.04662376850000741
THPO,,-0.02523427058380435,,,-0.03947635307896961,-0.013268947696488557,-0.014607779062624454,0.004985534756725718,,,0.02969753222812992
CUBN,-0.028998034770212917,-0.04555383123857405,-0.024536249603274635,-0.03261427818918422,0.06846109033056161,0.07119004713591336,0.003810738027771176,0.0965860824753159,-0.011017295026335337,-0.021647265249317132,0.04395845225504656
TIMP3,-0.046313801398216704,-0.06478233277567982,0.027819412870346595,0.019546757749986713,0.00035520268161077595,-0.056193184576940086,0.0008600061941713744,0.044962583956236785,0.03768310641511026,0.06376877682740516,-0.04553593279106389
PIGF,0.00543594830569433,-0.03081328420226368,0.07383369472180469,0.0013549716287706642,0.01859768385970095,0.008098809740827887,0.059127848126209755,-0.019559704188625134,0.014351865770116328,-0.052453422092388326,-0.02581510324717098
CRH,,-0.017280801859220048,,-0.013196022531609012,-0.028164204473386894,0.055284473409548056,,,-0.03728715123395192,0.008810337906662842,-0.0421806269853604
BDNF,,0.003631064130312585,0.005570581821650557,0.01060463584347733,0.047999143343579735,-0.014944243063098614,,,0.03752226475741963,-0.003969311329998998,0.05460374251712376
CCL5,-0.03676662003563813,-0.010110075466157636,,-0.036974585710469174,-0.03180029243251413,0.0573933227479239,0.17040587360833354,0.043802723272511314,0.08915698318626922,0.04407729836158308,-0.00978698669067154
GAD1,-0.032326237301641934,0.05103219274020806,-0.04345401744017374,-0.035732600536780186,0.008825574132506488,-0.0035347915689733726,0.06682072346779741,0.08759198379453581,0.061369195940236355,0.0168185411074658,-0.016928494373948343
COL14A1,-0.00041291049362318497,-0.003924295036430069,0.03065451760735211,-0.01788938818869766,-0.025596605360082434,0.005769696208411306,0.0544152139522392,0.008144335467437402,0.005244538027385915,0.03906615538535591,-0.004540261264773225
HLA-A,0.08551165184927015,0.012322206634350892,-0.05652223221152877,0.013108721599510504,0.024892052363855333,0.0785357447699448,-0.07665364970909279,0.045251169599518345,0.015051142358790938,0.041578785542683815,-0.10846159142816587
