,UKF266,ZH8811Bbulk,ZH916bulk
BMP1,-0.043275770096301173,0.05123666619884004,0.0067327091777476394
NDP,-0.02098152292848318,0.026030772302428434,-0.01990606597827701
TNFSF18,-0.021070454550212624,,-0.023953089948428947
RTN4,0.10001745281599955,-0.022114518142705424,0.04626606115710595
HEBP1,0.04377885303453785,0.09101385074924687,0.0461530631485119
WNT7B,0.023405690314812357,0.027456518902008804,0.007570424710399083
PTMA,-0.11649232360779954,-0.08462091887206837,-0.07185949391890747
CEACAM1,,-0.014243241229433124,
PDAP1,-0.07929931010148089,-0.024499126466483424,0.04727026494012967
QDPR,0.06687358547570063,0.06268660167748841,-0.006296778669807703
POMC,-0.011061299737797637,-0.009438259875026722,0.021614927812091365
CCL18,,0.09283550674629618,
CCL17,,-0.020561012897307895,
VEGFD,,-0.014243241229433124,
TNFSF13,0.0504144148450109,0.04920743701785305,-0.026057545202657087
WNT5A,-0.02801186281403366,0.02517287103713043,0.08025375052095633
CXCL8,-0.0032997383186668095,0.024723980216393226,0.005847124221932797
GRN,-0.02834775063897516,0.027182535850989602,-0.02984103075341853
MIA,-0.03694851414251565,0.08205560216788603,0.012179882199565478
COL4A4,-0.019441996238337044,-0.02280565626603402,-0.029123252341369556
TAC1,0.09678411095335056,,0.07911279457104053
RARRES2,0.026147702030155838,0.04482429609917724,0.10956681044425412
FGF7,-0.007674550814123125,-0.017036504424814733,0.009757671144829092
EFNA2,,-0.013537247587044129,
HBEGF,-0.06019455946415058,0.04501922904452285,0.061564053966656165
CSF3,,0.06669134831187402,-0.03063432930041343
PI3,,0.042691702374355045,0.08932628128922426
PCSK1N,-0.000461597486288374,-0.025369290049525546,-0.03438710370270824
NTS,-0.023734260026472224,-0.016492567310361948,
SFRP1,0.07977528148000503,-0.0055983271902317775,-0.03821879234656582
CXCL13,,0.12833122851372353,-0.024848602396924296
MICA,0.027437792458093118,0.1024781698278652,0.04844016663704195
TG,-0.02739559273656127,-0.020312399551226122,0.008510262704607958
ADA,-0.016120066704942128,0.0025011167019422555,0.0035788527923413436
LAMC3,-0.06628434223760853,0.012423526377822427,-0.05363530551940194
CCL7,,,0.01117192203074551
NGF,-0.02614274343502716,-0.013355284204605447,0.1000537999609195
TNFSF15,-0.007673058979873956,,-0.03390441774322571
HMGB1,0.0013179300133411718,-0.03954695650197382,-0.047503549258776326
ITGB3BP,-0.08182867764569222,-0.013884040287029113,-0.009323103241850659
AANAT,,-0.018217468747752527,-0.018705283740101806
RELN,-0.027029082290059542,,0.057822973007998296
IL15,0.04150673821098621,0.08005590159684073,0.0763663478223593
BSG,0.009861066229008019,0.06389564318643094,0.0783178757460001
ADAMTS3,0.04983551519645752,-0.005645125658181072,0.07294856604158025
CD34,-0.0871624599004967,0.005005641987900358,0.019859172667399227
PLAT,-0.09709451790078771,-0.024705635036344965,-0.003163376536866753
NTF3,,-0.01905338995016398,
CKLF,-0.06934048909559135,0.04369824721796453,0.01366566846999406
CD24,0.08516123458210613,-0.05539288469543712,0.03586742846581975
HSP90AA1,0.10772306339775803,0.0207588968820473,-0.021700484396187963
BMP4,-0.0633629109106157,-0.014610758531127536,0.1372372391062238
SCGB3A1,0.04986983187892143,0.10317924615688041,0.014344951702724455
IGFBP4,-0.09141858079036452,0.037338893429367505,0.016735209891360812
RSPO4,,,0.06394922541080961
LEFTY2,-0.058933939609344455,0.08810301061128568,0.014767780564719862
PF4,,-0.012407824640837579,-0.01847673554702101
ANGPTL2,-0.032704500067334344,-0.009914679894902858,0.03237438806615542
LRIG2,0.0107329552726696,0.042622405856119025,0.036315902332014934
ICOSLG,-0.07553749633033913,0.08434271330626064,-0.0009501683368163314
WIF1,0.07971034969071233,,0.026454087909493204
NPPC,0.08907320595220593,-0.023476436041097754,0.05597739763670735
LYZ,-0.000962133004441062,0.018845461928916722,0.04258380749762438
EREG,,0.06376572320679573,-0.0212721960295424
SPTAN1,0.07163741541511942,-0.05211465359502274,0.03974232083178103
LIPC,0.05225431247256357,,-0.028813363087300658
COL8A1,-0.07119230561034172,0.05596901998482104,0.03756347177818199
GSTM2,0.02112051030156659,-0.00632845270737567,-0.04429029415060865
SPX,-0.04353833689796452,0.010847011395028448,-0.04034157977130629
MFGE8,-0.0031867373202969554,0.019755279545601592,0.04539407042030753
TGFA,-0.008143585020718186,-0.010042090468257886,0.01708304992144075
SLIT2,0.09947352484694849,0.01655827411206742,0.15565347739718222
PLTP,-0.012598698317343253,-0.024623605709093863,-0.009041918646590439
APOD,0.021512043647472254,-0.017761128643894595,-0.05078543427577448
B2M,-0.08421069295391301,0.04926051672513231,0.01813244498937589
OMG,0.014205584181442835,-0.02744341994241394,-0.04169930145377197
CXCL3,,0.0851695627573966,0.004435169129108435
CXCL10,-0.03087393464190569,0.055436043992811976,0.016099628685711173
RSPO3,-0.032028632625503595,0.00977531431236162,0.05507282533102903
CORT,-0.006387107639699389,0.0486250450107398,
NCAN,0.009374750213189882,-0.06378169715830374,-0.03260922159121712
PRG4,,0.06496399537058027,-0.025717098661558302
ZG16B,,,-0.015762550392127227
TGM2,-0.03598250470955398,0.07258747196295684,-0.023189373471250076
VEGFC,-0.014580576693247908,0.10577290134308989,0.03936776603207706
WNT6,-0.023167350834476318,0.07655297337148637,-0.016287443661431325
NRG4,-0.0016738205741038924,,-0.02449381711612911
PMCH,,-0.018217468101724376,-0.015115538493726344
COL9A1,-0.0587048732206898,-0.01731340456909453,-0.028909728150405517
GDF11,-0.035431329772632386,-0.033289882699799773,-0.044152171861350654
IL24,,-0.012209988185309419,-0.027383272707164376
SORBS1,0.03774116344584182,-0.007734887874403447,-0.02855634510882614
DLL1,-0.02929495379011119,-0.001930054415091651,0.1120668900017056
TLN1,-0.035384940591968124,0.03562914101951649,0.030227672365190153
COL2A1,0.03405806175816996,0.022862774518710053,-0.02206761452863318
SHH,-0.027395595665250655,0.04701183886931951,-0.04463044991405977
PON2,-0.06697100329930504,0.02729131665641397,0.016377828509758878
ICAM5,0.010742251371846144,0.005747235791267468,0.029544189737304966
HPX,-0.023167352397277637,-0.007943577788282025,0.05366613638202311
SFRP2,-0.04745820491250185,0.01153210648646887,-0.005976230567705982
CFC1,0.04767744161479306,,-0.021673174228559022
CD70,,0.10090816921359708,-0.043028706906695434
HP,,0.021454539323530166,0.09695662369665724
CXCL2,0.007327502439417853,0.06159689293866702,0.014481346701631056
NPPB,,-0.035595258032272564,
CCK,0.06973507278461347,0.007000180460114998,-0.009755981902885435
SEMA6A,-0.019960247498616263,-0.0001483793596964834,0.07990683572304393
IRAK4,-0.06432180267231356,-0.04068446482338006,0.007665521187810878
GSTP1,-0.10114592076258261,-0.019641146222950222,0.009465498573575738
VCAM1,-0.06065044028818493,0.08745502383833265,0.044619409241790614
NXPH3,-0.008076287274038616,0.04508849278034478,0.049625220986897506
MTMR4,0.03986961956930887,0.0034984904058619217,0.061731361687873944
LAMC2,0.004581060928879176,-0.01603514054425287,0.04195182130241351
IL10,,0.08997086423381762,-0.041030778063318965
SEMA4D,0.04775040810599465,-0.02734039361074994,-0.010952252320762934
TRH,-0.04342506028899929,0.003783548812544099,0.026542574746661513
SEMA6D,-0.03545577188251062,-0.03907467850253697,0.03057390205489406
CEL,,-0.019934424796709878,0.13998119807380324
PDCD1LG2,-0.022291556120684838,0.02662563333409122,0.008194801154934763
SPINT1,-0.028832774005366112,0.007863058883884241,-0.018568300343752068
CTHRC1,-0.10100317160583966,0.08437506023101334,0.013063031492842875
PODXL,-0.049043971768274734,0.0076532795629127735,0.0020938265777056494
JAM3,-0.0745842550206309,0.029595305433561283,0.030425261317249947
TGFB2,-0.019540450141921184,-0.015745133266130536,0.03422159451525635
COL18A1,-0.03993126690057504,0.06637190465820308,0.008155660607333966
NODAL,-0.031948245998356,-0.015082211625764117,-0.04913477154367881
INHBB,0.018984088476775882,0.004268615491512065,0.08390556992405059
LCN1,,-0.014243241229433124,-0.016544011981916785
ARF4,-0.08767884416535388,0.009534427330337523,0.041373061045123956
CXCL14,0.020549259066911775,0.02064295946784087,0.009831307585720515
LIF,-0.02812259188127615,0.020672161500340364,0.025953737822798938
IL17B,,0.048700663907404323,-0.01870527998356897
MMP1,,-0.005777051726728993,-0.01739242102114572
MATN1,0.057692357602129124,0.023008356837464317,-0.01704630947900106
ADAM28,-0.023291151101413936,0.004920055828531207,-0.06687757819625695
TCN2,-0.03268072445600085,0.03967842242589189,-0.07271343222062049
THPO,-0.018164555007262367,,0.1301058629803374
CUBN,-0.014962671045392718,0.03163434578543838,-0.004292533290472481
TIMP3,-0.03462432254450442,0.10341858737767683,0.003794750758483017
PIGF,0.008553462531282745,0.06134614185507367,0.03383393123124909
CRH,-0.007059950001061808,0.024661786550708525,-0.008673279658695009
BDNF,0.023480694267005647,0.058988166860893324,0.041762623874808905
CCL5,-0.02169928082057897,0.08374036766648293,0.022442764126006032
GAD1,0.0840702794716978,0.017262402069980372,0.044912348156273534
