,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.14673457209281213,,-0.026011923685361215,,-0.007866675557714801,-0.006598049783446027,,0.09492042044405508,-0.024478080875557955,,,,-0.028323381262222478,-0.029764577937337586,0.00674039783023528,0.0947826112439704,0.03967023317198169,-0.014646428038588824,-0.03186846954028339,
PDAP1,-0.01724836778623491,0.02697215368683384,0.017140050617961738,-0.01477862425012739,0.017533642403333584,0.0043765990171630124,0.054082192648819964,0.16930547879225344,0.010513487413907197,-0.007520697647966214,0.06657938753269708,0.0036465535484996444,0.055354704584629516,0.022150163878760124,-0.05796128116772747,0.022054778319576855,0.0550156326449782,-0.0172067971179548,0.02819686832226652,-0.0007257322062215832
QDPR,0.060684856005861675,-0.006990137619869708,-0.024310895539818772,0.054005418730463016,0.02510195807043067,-0.009126814106981301,0.005542345332695578,-0.15563317851377595,-0.054108152462305825,0.020054741559314734,-0.05076727693408848,-0.04338415253013203,0.002190606382054727,-0.07074377339649769,0.051139878230175,-0.039856578319479655,0.04587115650625206,-0.04716147532842733,0.11112344449017555,-0.07617854044810116
POMC,0.018212319061354097,0.1434736553626027,0.026343456726289502,,-0.026175573237407223,-0.028707814043597336,0.12365227056579178,-0.0006051012556928475,-0.018058952081388444,0.0192934574857022,-0.012124680851005985,-0.05338109905707483,0.07023888303706967,0.006125533130838031,0.059053365019092856,0.05546381827059118,-0.00361837952024167,-0.023959632233862386,0.03312634291082785,0.02528663212432375
CCL18,,-0.028530843669587528,-0.03246042304802661,,,,,,,,,,,-0.021103575134177665,-0.04856012526745912,0.06951433862299922,,-0.005426076576942373,,
CCL17,,,,,0.0019818046913412297,,,,-0.01941103430187854,-0.015263946019111355,-0.00043085989873588716,,,,-0.018825841218626058,-0.03095422073050704,-0.02652820623986197,,0.009745534611788181,
VEGFD,,-0.032145921685005144,-0.021439733868391993,,-0.0018338355280950924,-0.005130894739290606,,0.018506473233838337,-0.006718330915176727,0.038949555675327464,0.04671688746598971,,0.1099157894998188,,,0.07334003038100702,0.11404515753166719,,,
TNFSF13,,,0.0033607650246535205,,-0.011237793699323552,,0.10902135123990764,,,,,,,,-0.0361239616138103,0.016814050360505338,0.040827401275798404,0.006407655471679391,0.04546069303890224,0.04356464684670695
WNT5A,0.04720679834366938,0.04346749704150294,0.07285764544972004,0.11143941992805138,-0.04938386188572633,0.030961058599043186,0.036204781255868665,0.13720967123147776,0.029420032025224647,0.025561157806901977,0.055543411072815525,0.11803329181750254,0.04310328281127622,-0.05313198921835619,-0.04039737987888255,0.006017787520881155,0.03735577094767191,-0.02052301740600182,0.025164338804369572,0.058894985666725276
CXCL8,,-0.01398689881865024,-0.028691171987546765,-0.0628478991890118,0.0053429371796288256,0.03855533631598701,-0.017104131368993254,0.03355323222571167,-0.01752289583924207,-0.010426471146152526,-0.002792606656870513,,0.07719296353232626,0.023472453389662713,0.005561151883108972,-0.027844814826719372,0.01640283980992144,0.02311488207768276,-0.04095909274032319,-0.006229858760660074
GRN,0.07674305936585521,0.009594705348829533,0.050899572763550165,0.04596853491685134,-0.04397318820708487,0.025015746809998952,0.03447947981751237,0.09913711562932251,-0.0023936001485673417,0.014079817864696784,0.03494931038645751,-0.043683033978252114,0.027304769596615527,-0.02740395582676888,0.07134688595698926,-0.013832458745079788,-0.026916265365341197,-0.06792617184623041,-0.038821921084242865,-0.05974091527925126
MIA,0.17051216335881406,-0.03856809505007173,-0.018726647929766867,0.017515138110937734,-0.016807961067133916,-0.013693314305105574,-0.02174269135413561,0.10435221543737934,-0.03056112515116142,0.1420189748060033,-0.0026624449534713482,0.04865353141287066,-0.06514405250538238,0.02750209814557833,0.10205403061232074,0.17438907918064886,-0.03775505975712193,0.006921838049346758,0.13265166105816512,0.09456266568258805
COL4A4,-0.019091797747326097,0.02275050056987789,0.06115150234262236,0.08137870794535454,0.006154631801485365,0.0390119543747867,-0.011440820648103252,-0.02609535618952206,0.006739961258765301,0.0471046656381268,-0.02653835167120517,,0.00449308944332208,-0.02668151285069118,0.014417203816705035,0.012459940304827452,-0.013374287250122607,-0.017096669011982053,-0.05733723543408453,0.04223952280008715
TAC1,0.0962717601804136,0.06532319449957529,0.034708217237272916,0.05603934208109654,-0.025552650070264308,-0.061040293429553985,-0.02574691963711799,-0.09352113653003585,0.004818782929194596,-0.0237345579665955,-0.032722592839933215,,,,,,,-0.010432793747297836,-0.041921559366772825,-0.04362864575082497
RARRES2,0.041768192321403136,0.07025564222827503,-0.011423978599806416,0.01648139330844013,0.036240350937558646,0.06300452463835109,0.058063563986339745,0.18161102668689091,-0.02271064444840486,-0.020317438303690663,0.0055935928747926356,0.04130610127611078,0.013796063307815049,0.04314510662950259,-0.0157529298218195,0.03495487871424741,0.017466181328642583,-0.023989684529858075,0.014583275593198568,-0.020708484646691134
FGF7,-0.012547620069890648,0.04743029169411079,,0.03658561378592869,-0.0082554603788866,-0.004853933729368974,0.07119647543624555,0.060090899885253575,0.05322291448476075,-0.0077524934214999106,0.003791305117114285,-0.04218619990382911,-0.0006780851885731351,0.11232184716283543,0.025221866461495296,0.023337552074236382,0.06249789025623156,-0.02010364976540265,0.08627249371478557,0.03946085872667114
EFNA2,,,,,,,,,,,,,,,,-0.020380073296279735,,,,
HBEGF,-0.002415230232391174,0.02155378618764594,0.013638843160236683,0.03405043435463878,0.02107101050975297,0.024568107734127317,0.08000552135327121,0.09987424849648639,0.029353543766856924,0.0017929651496394877,-0.022565539437344594,0.13058471228249188,0.08056273287220714,0.001626242311763103,0.014244082268191585,0.03182099745106572,-0.007562010166951172,-0.027377324786740254,0.01985383199666471,0.02209435012851462
CSF3,,0.03940266931466704,,-0.025357418881982965,-0.019418534114024926,0.017693291467547997,,0.03213805008620201,,,,,,,-0.010112863827697853,-0.054806195538142456,,-0.02099765527584716,-0.019730228139046305,0.009082168362649103
PI3,,-0.03833578420704092,0.030040702510549303,-0.06007527176887772,-0.015526335575239376,0.0009166027689731735,,-0.031087405422998152,,,,,,,-0.04146453322642685,-0.07641602008483334,-0.0225400378534529,-0.06246037785239823,-0.04846810145566304,0.006154743470742071
PCSK1N,0.0003978082090181028,0.0922253157599614,-0.01693024084961167,0.08706134420282509,0.015720124205491282,0.07997465814058731,-0.009508023057186841,-0.06783622226893607,0.03496639450296127,-0.06806157092620425,-0.06888913413361812,0.11837183433463591,-0.008436172810021382,0.05726723879507,-0.018839478643503896,-0.024689229517443505,0.05086666665114339,0.07146834127197532,0.07011940996218449,-0.05921920205350895
NTS,,,,,,0.02227518363577437,-0.01396664256332255,0.07368316252986142,-0.023151229775395552,-0.0023049902982429935,,,,,-0.033554491918027084,-0.02482925191903029,,-0.02987076344795947,-0.0030370357911442616,
SFRP1,0.07092153855054432,0.0569072364227519,0.030258281367270046,,-0.01421531970424014,0.035907153367299514,-0.04250686048387562,-0.005690812428470578,0.02698325240193707,-0.01526394617283183,0.00038837852017156835,0.06459917657108674,0.03632402173588915,0.030708467668229152,0.04109632664782756,0.03618455370188504,0.07837281323868388,0.017990585407462654,-0.04856373129936738,-0.034006217058246906
CXCL13,,,,-0.018412486468925807,,-0.02451722807682126,,,,,,,,,-0.04228669921529698,0.029037565418548076,,0.058896455461575875,,-0.029136010601139815
MICA,-0.024317624479581516,-0.01643294973275037,0.04335843192249377,0.08676067037453047,-0.0005541705913822641,0.010524530690725368,0.035548246074317766,0.11404198799549949,0.015956319764770584,0.017032038603330947,-0.011608623205662593,-0.008542037466161303,-0.02968449132977426,0.059575683010844926,0.02197036146699039,0.016434377516562862,0.022350996387300703,-0.039719222800467836,0.0385265889566342,0.07278460504343309
TG,0.14846107229082664,0.06258508358140773,0.02269242688095413,,0.1188079956690044,0.006135765554335979,-0.016121187310459358,0.05132554265606863,-0.01955588247779532,-0.0110464514484964,-0.0035625186003720153,0.051793073923939455,0.048102451402558324,-0.03436155428906666,0.04640232513046544,0.03756306282806712,,-0.01728139295418902,0.06664933519526439,0.04163713862647841
ADA,0.018555137570523735,-0.03814873158796326,-0.00774354615833878,0.005201456757006468,0.0017709211127091983,0.03521572593141358,0.054746237112812235,0.07302542699414663,0.01527950807035044,-0.01794032550857492,0.028310487060270857,0.004361354623568006,-0.0215346232128376,0.032062020309952144,0.029576447439324825,0.04670855620750496,0.018170100727873936,0.01471975000059524,0.04687530641142262,0.04019191906116753
LAMC3,-0.04511886236597122,0.1544139810462916,0.07049205103424255,-0.0032319034263323396,-0.03181047838061081,-0.06019961106532331,0.04971251998820312,0.11438161715594526,-0.017239334889387885,-0.022483655600379092,-0.020287117181784983,0.027557918033261634,0.0011837491457541527,0.06562726558412477,0.023544391493203056,0.04647573519112582,-0.02667059690211592,0.01690571720745012,-0.053378860621262514,0.03597076483466907
CCL7,,,-0.004200214131951991,,-0.011091216387460743,-0.03250531788497024,,,,,,,,,-0.028215596618612504,,,,0.0016065568276848986,-0.007773372021302578
NGF,,-0.01864377784322721,-0.03545085448392419,,0.020458694257663734,-0.02432197826270936,-0.015383936671057974,,,,,,0.06451553819295876,-0.0313612450269604,-0.005321508526023169,-0.020106130824038296,,-0.036048385514805784,-0.05524723083288711,-0.05018724477520798
TNFSF15,,-0.023064679999053532,,,-0.012350611911882168,0.0059143307700556935,-0.018679471786138525,,,,,-0.03316592699553396,0.12275958939641549,-0.03167220593134465,0.06777768688824234,,,0.015976278334722968,0.0014350236685129385,-0.011945518800208256
HMGB1,0.002312621814048669,-0.014573270001777201,-0.000931452245013568,0.02309957401759249,-0.009818583890543171,0.04066241584765994,0.009942633343431071,0.07815948718114388,0.011296283496935445,0.037871928623282314,0.03384888252149138,-0.06736520553901565,-0.011518488699974518,-0.007896345464380387,-0.029286799300499513,-0.117354130858851,0.01939794184410179,0.025766159866874527,0.00479898608627837,0.05381269605296816
ITGB3BP,-0.031800873264567014,-0.021118221127860024,-0.061372568293391515,0.1171570730212206,0.035703578529958986,-0.00045705301442437366,0.08077617050722011,0.1276678608498239,0.025523301695191677,0.07211882218326164,0.021921836421743817,0.09719142547431697,0.018987812926699325,0.03638144376555433,-0.013656283703399606,0.021908054864507084,0.03571029758828007,-0.05382347961108284,0.054493487112858195,0.03559643489498087
AANAT,,0.0023032988510923785,-0.029956484564283594,,0.08987748468588624,-0.021685650513807195,,-0.024903510022811583,-0.017586719397214262,-0.012733421527452136,-0.025002472564411952,,,0.011058847831468844,-0.024753039686289908,0.001829628193498558,-0.032814540038726546,,0.02014204604368478,0.010980311989221805
RELN,0.1289448861682957,0.08315513871364338,0.03851013270145401,-0.028556328086519117,0.011035047863748293,0.0053483191137712795,-0.014754272693557915,-0.06027010015557923,-0.02461459555681681,0.09345114564896069,-0.002975901192297031,,-0.09623676207917595,,,,-0.0037680353423471934,-0.015749920510110437,,0.0544134224606726
IL15,0.004470884816135907,-0.03278604448965639,0.04368686899949762,,0.03598217641352739,0.016212443313272793,-0.013291554657603547,0.060254864073970446,-0.013359959521237183,0.017935038924229815,-0.023188637708008365,-0.04397211104159618,0.12058826813338122,0.04346852063325773,0.11918119055612096,-0.003698829020717604,-0.04086455212565116,0.0512687414070842,0.024511518424433457,0.018875148721454897
UTS2,,,,,,,,0.09899961440273233,,,,0.023605241201425316,,,-0.0210790249081536,,,,,
BSG,-0.0017141589667764572,0.010213147635134003,0.02560815190636021,0.017017211572216716,-0.037998381453678544,0.030930564484190556,0.005422109754898271,0.05967870048828684,-0.0017041923611578688,-0.02449348932130342,-0.01258464387561205,0.08503416160209527,-0.024101946032913813,0.05905671911101015,0.06918625248113064,0.08532603311596071,-0.03611005390463379,0.033194335593604955,0.11601708135488038,0.09136025724260695
ADAMTS3,-0.0461817932048972,-0.010739297032658954,-0.0002527452491415696,,-0.035024413057267834,-0.030293972000975583,0.08289119317423041,0.18716790524474555,0.027193184522178122,-0.03703880604413095,-0.011407201039807345,0.018877576705742766,,7.650352479073072e-05,-0.04512018968696488,0.03515463021101533,-0.010327318672109584,0.05103956361296649,0.10780585502957361,0.0143544971673035
CD34,-0.06331229645459774,0.13193081238198523,0.010603544382937249,0.00972166094880961,-0.03132417176253231,0.0056259040720057305,0.035224369619167646,0.09208946048750086,-0.0166578760652769,-0.02382388593882377,-0.0025957146335830682,0.09182086321864143,-0.021030654178891946,0.007585201399086321,0.07290187479196837,0.0864606088587301,-0.008775226299421858,-0.032057552760577465,-0.03068671945507778,-0.006320136942859532
CCL23,,,,,,,,0.12703548909322743,,,,0.06305300583163871,,,,,,,,
PLAT,-0.04996899140354057,0.043645021802344273,0.035321006218573085,0.04698059127347108,0.03576627059630454,0.022410244458769532,0.0733114265212158,0.15065398389423687,0.0023670080742873977,-0.04725450358304787,0.09198625672749312,0.017448526234990314,-0.03936311973200038,-0.010730877673022938,0.07032268021133224,0.05476445082862641,-0.05399053094917957,0.028551381786414615,0.04692694618739784,0.05362964209106574
NTF3,,,,,,,,,,0.007345667639401628,,,,,0.010775158737896307,0.045798671181407735,,0.07519477935493468,,
LTA,,,,,-0.01421531903922514,,,,-0.01693784360231743,,-0.02318864057042462,,,,,,,,0.02350284237090616,
CKLF,0.020642015925585844,0.060073927887244416,-0.01008936653539036,0.021159424190571742,0.0726952677346177,0.01048548458097911,0.08787931272109234,0.12182851339595534,0.0016554337144277236,0.006434651301196664,0.0838957063534589,0.05125139675940682,0.11917862599385717,0.059672975758265606,0.09151333350563615,0.09244121477779377,0.01367149972840467,-0.056407103592158586,0.09142750854240311,0.06321468897072777
CD24,0.007604992492663514,-0.04362225486531238,0.03535025141073211,-0.023947515871219863,0.01388959213816264,0.011620615016213405,0.07787212681920713,-0.012292040381936232,0.02384140978352633,0.07854123692995163,-0.00491893848304002,-0.07040072623434593,-0.09563104063823927,0.08725746612846574,0.04457330054643078,0.016221676660359927,0.024483176483635245,0.001298876170862064,0.03364010217479868,-0.021638912234331856
HSP90AA1,-0.01717434721954097,0.08958850061533488,-0.02160309729670433,-0.052987520471102494,0.00878294813649623,-0.04988756592177825,-0.10170448117418848,-0.19105444451880432,-0.04446120106795022,0.019403184246761983,-0.02241450189888465,-0.0784437558186405,-0.04334965198023886,-0.06305094564822936,-0.08608974346848834,-0.09998952786200727,0.014963309238359514,0.04419716466899705,-0.08052514254621226,-0.036881968266405225
BMP4,-0.019648227113286197,-0.0091746599776713,0.03765852830685819,0.06977233815855667,-0.02377138178159508,-0.014067364097183503,0.04773023780836604,0.014176545683857265,0.06366194157451152,-0.006361403265058521,0.0834440771546585,-0.023751200175273567,0.02067893573419934,-0.03491131729831003,0.03629269079154572,-0.011192508529393136,-0.02875108348373727,-0.02786243746194583,0.045782792762834534,-0.011622130782550255
SCGB3A1,,,0.013453174900338519,-0.02710457317959625,,-0.025824932677011525,0.11493331352621018,,,-0.010740765600047678,-0.01618072673309598,0.03861112371783237,-0.03901911083675392,,-0.042945330864621635,0.0038892505525516914,,-0.02707826957059842,0.04701642287313061,0.13384152060572463
IGFBP4,-0.03038453739405736,0.12406331218447571,0.06906934471214103,0.06323648315731065,-0.008886184987563902,-0.003347182700313552,0.03526243394820467,0.18644674315466847,0.06595541467990468,-0.03538494438850095,0.062303142665279594,-0.0246539970557391,0.04413452405410786,-0.017694270883398578,0.0022720894305596493,-0.02731842922141548,-0.02006375814050953,-0.0013032830049868624,-0.041359471101125055,-0.015581570856219496
RSPO4,,-0.022775286065986625,,,0.061140265026592734,0.05777888750148392,,,-0.019699743259167322,-0.010740764028967736,0.01147106468747362,,0.005594038503451542,,,,,-0.018236062167989908,0.0498543017815278,0.027929617004857285
LEFTY2,-0.01890302756876907,-0.03814875148640198,0.04174820305567487,0.1052024184275905,0.01718406054194565,-0.029810937877690118,0.10413906587070897,0.1354031725138168,-0.011538360971723964,-0.011777379120193448,0.03265987704315881,-0.028324422069830633,,-0.02808890706038007,-0.023951846365206513,0.04472228648248131,-0.017901180952174935,-0.02479983976754329,-0.03466432673321558,0.02379814253310296
PF4,,,0.044180802316855346,,-0.00967686778806741,,,,,,,,,,,-0.018679748154245772,,,-0.0141855843428206,0.06323661429631001
ANGPTL2,-0.008739398694227003,0.0822867227096927,-0.014472543122769852,0.07245506319615658,-0.04715992583378034,0.04324747765679738,0.09845247752720615,0.14446596822576005,0.03048945509797574,0.015140690525958086,0.05534942864639278,-0.021453977675000624,0.030576094219631096,0.00034096904393066384,0.09613636953384512,0.03653453957254356,-0.042163548262027783,0.04370057439896408,0.025247238684901866,0.019661212388156917
LRIG2,0.03298672742328437,-0.04253272669818643,-0.026656005659708507,0.04985715189910219,0.04883839111402448,0.09394967579655875,0.01681045836490246,0.10581820704404443,0.04768372862716502,-0.002118874673138418,-0.07217832711260035,0.020171038989501674,0.018146290008981894,0.014522943915850232,-0.04642886898433873,0.04590037184664119,0.01977368842532766,-0.012758405653021162,0.07990218710591876,0.017609323948478504
ICOSLG,-0.05913860658805263,0.04041599787409079,0.06826960941773637,0.058989301138932825,-0.006610070702135432,0.06260243971562872,0.0067915834983504385,0.07006370997178858,-0.03944572655598998,0.03519102778561924,0.02845527906854302,-0.026284176574504155,0.00820961309490228,0.07264066781509755,0.0796832753207858,0.04258871489096829,0.03745719143533364,0.031016492073257615,0.0749231563354989,0.09495604757697017
WIF1,,0.046963410372678635,-0.03853918370095474,-0.0439531596646758,,0.0539094974112866,-0.08765224281948002,-0.09518310908241537,0.0205366255947099,-0.020211894078207754,-0.052926269169893056,,,,,,,-0.016952186164887542,,0.024973972521116196
NPPC,0.02623446229483799,0.0691593050665236,-0.0120826660510972,-0.018066541119133032,0.023973348256874295,0.004421340360337119,-0.0325509464928583,0.018990188090561484,-0.02965393092555683,-0.014927033507189871,-0.08340486699985891,0.02788336409834368,0.06689734389022926,0.1695023963224751,0.06853675692646743,-0.03534333579825334,0.03349960454071059,-0.00791346633437355,,-0.027503311077961872
LYZ,-0.030695005157210294,0.010759491056139063,0.06857294023959284,0.10650647379133693,-0.017530221841007707,0.023949387216209587,0.08476263188390788,0.17734364291256466,0.01915716641776962,0.028387403673738536,-0.019307940076526038,-0.02797355683896533,0.056185970854185044,0.11696244757589089,0.055428923834074925,0.10888888838394828,-0.024146879764522153,-0.03153172271784851,-0.03400621865790217,-0.11149428765998481
EREG,,,,-0.01835413431969459,,0.0036996842926561727,,,,,,,,,0.012557863186496767,-0.0014010731914559297,,-0.022713322891524862,0.040035405710130444,-0.05360892002371891
SPTAN1,0.01616503285688776,0.04310086920304415,-0.0050025939591754305,0.056176266371314,0.016445348050121725,0.025150525497120824,0.002015018811557714,-0.06337703703068959,0.026248791987285497,-0.023865023943012906,-0.04948708988444848,0.10783299634725876,-0.02935665203219663,0.08196757977406186,0.044627809140678217,-0.026566044711814184,0.004208046581977886,-0.025020079459681394,-0.045744926860875466,0.009177674304342279
PTH2,,,,,,,,,,,,,,,,,,-0.029001414044261466,,
LIPC,-0.02444321071919925,-0.036059244005235094,-0.026221921000559322,,0.04884666662567081,0.010959186643816057,-0.020611793141513034,0.08599266875490987,0.14346872899066201,,-0.017003217205412872,-0.029320854738921577,0.024815832407907874,-0.04030414947768465,,,0.01634566683640593,,0.002605689319064427,0.04371429718459545
COL8A1,-0.03256821947123654,-0.06074139934790002,0.021573851822607893,-0.03165920025761698,0.006906792309416895,-0.011874456909741279,0.07554324535109469,0.13254979394579838,0.025549025398058763,-0.0449943124354861,0.02974731523844916,0.02547182098342949,0.009023469841828143,-0.015523567566515024,0.05585228708641012,0.10576419714587475,-0.057252561148436035,-0.0765196807776887,0.03240051489335967,0.029930651411488034
GSTM2,-0.019442157750105,-0.016979257523267427,-0.008525228071187517,0.08550727661138435,0.0035583415874039176,-0.022579162054164333,-0.01123979920554684,0.12247267467578984,0.006036491806769409,0.04394030425801571,-0.032991283698079736,-0.028700273206320036,0.10169529888106454,-0.04069167824736867,-0.034092756275646084,-0.02220116696188446,-0.03613189028341608,-0.016412656957511575,0.02198575183904867,0.043091025052766005
SPX,0.04776919381807487,0.052921091642942605,-0.00852398372116031,,0.013839711461186866,-0.057875990356991446,0.0059499101453365745,-0.05006520440132557,0.03818732147025611,-0.001406546247537878,-0.014272141703941716,0.006059884275192093,,0.11934773113796755,-0.028448264245536363,-0.0056729259356891465,0.007557763878294327,-0.028657435362751595,0.038321088745403506,0.05991844041707353
MFGE8,0.030131923061238085,-0.01935286196801308,-5.232652030771946e-05,0.018801000886022812,-0.015314800429308063,-0.050748032040161734,0.03762080884393888,0.005349383517699696,0.05713245425274288,0.024646671192973035,-0.0009664695116736106,0.05384528093183828,-0.049488919230597846,-0.09895540237451998,-0.04732474420704177,-0.015075583718068008,-0.01697961374296926,0.023642678416887497,-0.03739209993522956,0.020721762899857166
TGFA,0.019867473256913584,-0.010629121847768298,-0.008298768621520302,0.08219950794277044,0.02260327351442589,-0.022292070166249685,0.026649583218357514,0.025675354611931087,-0.02866761612016003,-0.017387582655453718,-0.014753268677840506,-0.10917691561939648,0.05041453279808737,-0.009375541632393404,0.0964249848760764,0.06592210888213232,0.027899796098120343,-0.009678053695451983,0.12501889933578228,0.09637102105217768
SLIT2,0.00450764255305163,0.030044038697064086,0.057615667918521435,-0.020146021092671735,0.058679037209483385,-0.002256790451373461,0.03113553841336841,-0.05929285530001713,-0.022750218733209926,-0.009559800788400371,-0.04542209128341203,0.05035469851835362,-0.03476975022779043,-0.02976454157023569,0.023011335900392147,0.06824337337941298,0.03367101844626889,0.018391336206527387,0.01837426282050003,0.013484831137342064
PLTP,0.08127034443051366,-0.046314108077579186,0.019176635590157375,0.07699968051616633,-0.015218184839855382,0.022877266871255977,0.008444741690717648,0.2007215461228207,0.055584078014748996,0.0900495857820473,0.00024260728910967537,0.06487688691229258,-0.007633409454733453,0.07180717736352918,0.045292952889922265,-0.038413065556508905,-0.046772016389240424,-0.05605143918077827,-0.0384907128037289,0.054005995561687795
APOD,0.00013408712279566675,0.04787518823266858,-0.008547999645591846,0.009860499255228375,-0.008930808324773195,0.011074613143427938,0.004555002734419052,0.004785041460180676,-0.0007657055797710351,-0.04344795056972129,-0.0058800137356890304,-0.073348875820248,-0.009361120858962258,-0.05772739642543488,0.07140985701407199,0.021454235871229934,-0.004767561569894338,-0.036580584327537476,-0.14308358729139625,-0.07194884649238126
B2M,0.08808149731397441,0.09157815018327285,0.0953568366476034,0.03425145482974963,-0.0020121807256357734,0.00028688970881382737,0.06227735956263879,0.19677995572312493,0.0006102390578027039,0.04637108632656207,0.13339385652851793,-0.05852516179631883,0.05278158849703264,-0.0017242268032293278,0.11904951455545791,0.035366193716348256,-0.07035552843751056,-0.05722409046048723,-0.04072632823060943,-0.006460649930081613
OMG,0.03382745883838735,0.031457003363507784,-0.017962067290570077,0.07225004179116355,-0.021066013298077006,0.012614984270918568,-0.03363478080162332,-0.12079570043500248,0.04564418707639698,0.0017571216215158355,0.004204878281208953,0.07833859274084462,0.04831072103988077,0.029805847504469945,0.0806502597376443,0.04293004418361603,0.03612116785960754,0.022414354636341994,0.05542473745108309,0.017950387661561353
CXCL3,-0.015374681813482893,0.03895380409917334,-0.03991880152687285,-0.005327835468715316,0.008318165180615717,-0.0075185794017431085,,0.04131560207764093,0.010644776392924403,-0.011490347163869747,-0.016700020357898228,-0.028496933753757347,,,-0.030793876110535464,-0.01964807698415174,-0.023108014897974413,-0.014162198049716534,0.10208694734404554,0.04524979926613246
CXCL10,-0.0063438897403377895,0.12000583608280066,0.07181841931912025,,0.056224276142613085,0.037094304821143696,0.02372974693734363,0.16647579295833476,0.009664258130741094,-0.0005609839943419649,0.050129385674266426,0.02448578883082893,-0.010111387377976733,0.028323684309873465,-0.00017229604045532177,-0.009106454457019846,-0.014176975553568843,-0.02491790082311967,-0.032489341163442764,0.033533671136375245
RSPO3,,,-0.028047099246799257,0.0359374728286637,-0.011237794068366076,-0.028857260859323663,0.008898609325619334,-0.04089288395053502,0.007971620569333227,0.012006030112370331,-0.017451199412639746,,,,0.004383009703108049,0.028015414647581886,,0.019335350457063794,-0.022744380759458168,-0.03537623327510788
CORT,-0.01909179744001099,-0.02553510842210367,-0.0023665227715587065,0.028148029818097678,-0.0014881431492369077,-0.035022643072164565,0.06815304290729152,-0.05446683107361286,-0.034426856607504275,0.09670759947172831,-0.016810356039358505,,,,-0.03217324704326518,-0.019547407024596796,,0.01960193994199359,,
