,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.05777816283626272,-0.04382285850874046,-0.003296566944239088,0.009832270686649595,0.004850260462023356,0.047520812963599286,0.03143611711195101,-0.02202150257226813,0.018795585341541497,-0.022023404108839007,-0.030305897055196148,0.06872189584866648,0.074511406027095,-0.027300602757444867,0.028401644339717636,0.001954482364524917
CCL18,,-0.006633072386483524,0.02823657777140201,,,,,,,-0.04124861610684611,,-0.010351163099945758,0.021049420971405306,0.10470258104287208,,
CCL17,,,,,-0.025303785493966544,,,0.012821705989607579,-0.024937892556533645,,-0.01292189444362132,-0.01706727142551198,-0.03212048210394027,,0.00835217301522106,
VEGFD,,0.011708832083168341,0.035807511646795666,0.0015626215916565817,-0.01771386660517367,,0.007370989665829248,0.01815357918550931,-0.018292245774764262,-0.02893471390688114,0.009988769884271992,,-0.022250838385107597,,,
TNFSF13,,,0.04329684287681576,,-0.017453984918296365,-0.014772388388430186,,,,,,-0.03274953032205973,0.013776816101413387,0.05937691428983587,0.004580394214665322,-0.03715914205554803
WNT5A,-0.039107566284712306,-0.0040276214975294615,0.01396017496862586,-0.011819733835096371,-0.07717163464964645,-0.0027647243158457706,-0.030486922072711288,-0.03528986274131441,0.06432595809985979,0.01824985773185608,-0.01966513902239223,0.021043156114121563,-0.06271728644302225,-0.00266652396644688,0.0008392433468229362,0.03844776630840319
CXCL8,,-0.020903155429015455,-0.03808611781990158,0.06370648125387313,0.0372462081608484,-0.021012764357904966,-0.012975108819090489,0.002451226545150581,-0.01703453463874917,-0.05751096481571654,-0.033147848425304334,0.04563262824505586,-0.020556653561160206,0.01545229047898071,0.005830729600566389,0.07325221059667669
GRN,0.025373766780231607,-0.008162722534381339,-0.012139876155393463,0.010162935153649235,-0.004966960240797097,0.05028858970867836,-0.008384564561751226,-0.012263877999771742,0.012671337424926578,-0.13402982396979382,0.01310221271594494,0.03527660834845854,0.03986052779487795,-0.0801561769491582,-0.0012818968087516223,0.0047996596038083214
MIA,0.04040914696637755,-0.021550561643874665,0.05643414024290663,-0.015356641425073547,-0.0097566393914363,-0.012682123738681815,0.010342113238571895,-0.027324203571323,-0.020803577257704098,,-0.01896655873711158,-0.027277626898630843,0.06910780981988722,0.0028270535302027636,0.10475253544128856,0.07216630195964632
COL4A4,-0.024069594711593225,0.0546156137756088,-0.007396747511335447,0.02883598465297628,-0.02065785397154081,-0.014055274901329136,-0.014128250903247383,0.11360787404063719,-0.03494835533932661,,-0.018398265617227273,0.00627177950226161,0.025440138338048056,0.011213989186043247,-0.01223427264658676,0.08741582294334396
TAC1,-0.02078328945249277,0.03222516280562384,0.0218306105711377,-0.006625853879162387,-0.0021522017298052382,0.0023586698188613965,0.03730728047960167,-0.025638144119127862,-0.004542089581895743,0.07730166708931036,0.00024623746123174486,,,-0.003565391487580559,-0.021829047536316256,0.004050555059225389
RARRES2,-0.04125876171414646,0.020517618795455977,-0.06785192238936665,-0.0430470061797941,-0.04259034151957381,-0.030948865294708354,-0.011808063732510128,0.01681387305344583,0.015807313255112046,-0.03336394387551592,-0.05016817350130287,0.006288656500649009,-0.05239630015450319,0.001454153290545831,0.026213617516093118,-0.004502450914373877
FGF7,0.09134715771165544,-0.04359700105406289,,0.047333713512664195,0.011383195399602544,-0.04028478154536507,-0.019680161904425692,0.0017088831374905545,-0.03363852980046851,0.0696741325989128,0.009547153096686942,-0.028448928818080876,0.014075886849343518,-0.020831283444549663,0.015311976696266686,0.08484488985374793
EFNA2,,,,,,,,,,,,,0.0186007787412757,,,
HBEGF,-0.030761031631942496,0.016896140984964406,0.06195749683213416,0.0032131320085041527,-0.028359319020313703,-0.07367158091380245,0.08644921248502267,0.010298866505067584,0.013445658836936198,-0.05784625105854315,-0.03273098943025909,0.004469337073019676,0.0446748018937507,0.028935215813011842,-0.06174356052896416,0.08481206933352213
CSF3,,0.03756591216366517,,,-0.030159905994894362,,-0.014947417520573977,,,,,-0.006081301141333623,-0.05270928729173396,-0.02392560286102771,-0.017482572708160244,0.1494960390849875
PI3,,-0.052643462044380335,-0.031440051487231495,,-0.010188935365774017,,0.028922072185910763,,,,,0.021583974468175976,-0.022792984748319346,0.0049995429686436,-0.037983822479433854,0.00033062050507179906
PCSK1N,-0.03611712829760494,0.031806766670564236,0.033932248633012675,0.09106928511298969,0.028567354606479474,0.01684463716154262,-0.06699986228486196,-0.019556492197711852,0.006601323863240139,0.1265882775116392,0.02958335175910595,-0.0091002564449355,0.027068210208187445,-0.052412367149583,0.07426028869460825,-0.042153936086980315
NTS,,,,,,0.07143133788338007,-0.018372174178039147,-0.01843661030533881,0.011483459042857538,0.015801043641475096,,0.019228081382166355,0.05552881499492794,0.00902111948878894,0.2193837975059085,
SFRP1,0.0615865383988609,0.05841146613670559,0.03616491619866884,0.04282903210056961,-0.02207853092564811,-0.010333373841313075,-0.006871198582650325,0.04305241853876843,-0.0016553220227300425,0.012733384761403675,-0.027548201994024267,-0.023368601534724875,-0.021625140481490647,0.0005130922035644883,-0.02528770434801667,0.029462469482538996
CXCL13,,,,0.05703474242161501,,,,,,,,-0.03833659090263645,-0.029100334374788706,-0.03902763708546419,,0.13647388134503205
MICA,0.00922399684807344,-0.013796620603074704,0.03488632514678692,-0.043152125791983215,0.002247178965682531,-0.014112648626678853,0.032194520068137264,-0.005457491425365781,0.039398643906101635,-0.045710974141102236,-0.030737613237306397,0.010905426926767783,0.0008083787863900219,0.032362984550605,0.010285732998224177,-0.015382203825188717
TG,0.11638986036164745,-0.03542419525143187,0.013107038654721376,0.06475254379654458,0.07303159729511925,-0.01980519810192904,-0.018040195632150216,-0.012207647556395161,0.04401270063617108,,0.048698554115475495,0.1326391555650994,-0.03173209751542295,-0.01969113880933581,0.014565355455544212,0.015097000918246655
ADA,0.03423276657253159,0.024782492390389942,-0.07479623877381761,0.03212839844828784,0.005492683911388535,-0.03869139992752106,0.004415609598446746,-0.011867826691628917,0.031231742782420528,-0.05681643229471464,0.04299743241749146,0.009857018711032468,-0.003421741943828437,-0.05728716096207235,0.0355331527264061,0.03666666505797329
LAMC3,-0.005555787275277572,-0.011390252214880263,0.019696868009530754,0.03964020438795405,0.03226093753869099,0.026819338440098626,0.008920353834774757,-0.007732543749888464,-0.013342027560152509,-0.005503064836085562,-0.011361282623566608,0.0025096911289705683,-0.013440293550015718,-0.006696581824512955,-0.01772586618321637,0.07879086213105495
CCL7,,,-0.024464851849800323,,-0.017226328292888487,,,,,,,-0.00894113711238529,,,-0.018320041530381345,0.06246069982856057
NGF,,-0.025602006886128317,0.010103015060606025,,0.0797787517057751,-0.01889947108053001,,,,0.055204452291778824,,-0.014820523232559496,-0.020863668994791234,-0.04107503167749144,-0.015937706809524596,-0.04950944946217648
TNFSF15,,0.04108011181671956,,,-0.0033814704044608144,0.043577491786668504,,,,,,-0.007710319618992724,,-0.014857388624777923,0.0048398104523133065,0.005899344546979198
HMGB1,0.018084788732095996,0.0243261678821331,0.042028567746568844,0.048748934561175385,-0.017980722566144806,0.061574399528530804,-0.03716782623531084,0.011862163758075719,0.02736498337708579,-0.04729579724937262,-0.0013160903321165333,0.07200379159474081,0.05950702140713018,-0.015011136101907473,0.037539581073427856,-0.0754305418905554
ITGB3BP,0.0017423934498341416,-0.0009551986007004427,0.062302700579669974,0.02762927132440246,-0.026982171038799158,-0.01985353414263583,0.015287527891567567,-0.030283845976317877,0.047595990260480406,0.007367664284299508,0.027252870217200683,0.02199300615073697,0.03365859654281989,0.002640216649659765,-7.261373513402e-05,-0.03589495566049127
AANAT,,0.020923564059525647,-0.005645027285130616,,-0.017453986781126956,,-0.013482975109383323,0.030523160073572152,-0.006905564409608995,-0.02449135218185812,-0.01733348540356421,-0.022440795182867908,0.029536900025770793,,0.2601612774828075,-0.007787976178633005
RELN,-0.019954327655886457,0.011672558328723461,-0.05166699002459404,0.0418528790643665,0.07724768415151693,0.0015247555787018348,0.026905882061928992,0.062096843121552454,-0.016293272743979667,0.06595172551213437,-0.0010060806557150434,,,0.08472339736213078,,-0.0513487340911893
IL15,0.029873221108585837,-0.04502244898278596,0.02007349902163672,0.01081026098468506,0.009450130739070266,-0.016328938310000637,0.011248392610593785,0.005000902354945304,0.01995267986806083,-0.028753413902921295,-0.016076006571142696,-0.019614663638126757,-0.03525421977109836,0.028665904063750042,0.005335271933996168,0.09141542637692925
UTS2,,,,,,,0.004859167563999542,,,,,0.0033912009889082765,,,,
BSG,-0.016710830901573458,-0.02238491563853953,-0.01944164824782021,0.012471116478520361,0.011933178600647848,0.005998804127321272,-0.04802460775621504,-0.012140715174167866,0.02684412536725471,0.05189221148453377,-0.03213744400566269,-0.02561865938444084,-0.05103034318894977,0.01881259909836017,-0.019534936064181024,0.0836726959051421
ADAMTS3,-0.008559477458255391,-0.050311102559809175,-0.010733378071023378,0.01736604443430366,-0.03851903893357643,-0.011598041898109597,0.00626678457063074,-0.01845882361416873,0.01627573290022218,0.01933898678320666,0.022978975055015692,-0.05376713124041187,0.004067597121197617,0.03519767266776473,0.014472066728066698,0.020158371453985864
CD34,-0.046533762301370844,0.027265312564917505,-0.004728953312160216,0.07639607515736074,0.01318941514006941,-0.027681554847280694,0.006970949477684965,0.003973083405129716,0.024835710858511925,0.055492126269135585,-0.016168122759081492,0.039364716591736695,0.02725267987032068,0.009168718228556742,-0.04510154561802732,-0.03423777400933864
CCL23,,,,,,,0.08266974698644022,,,,,,,,,
PLAT,0.03232244589048841,-0.027450455773512704,0.00022140246386592467,0.06541560725494608,-0.009598275165802339,-0.0019349275171155025,-0.03913211960181974,0.03810829161192426,-0.035031601966096275,-0.007274538358232233,-0.03451286462878793,-0.024277607037876157,0.04621934814288864,0.08949485564782442,0.0014467621830212291,0.09876422763994247
NTF3,,,,,,,,,0.046038426292349804,,,0.01092480931783271,0.02631932500463967,-0.01629024212190647,,
LTA,,,,-0.01205589652017832,-0.02207852989277973,,,-0.020654397042313383,,,-0.016076008555572452,,,,0.005633538917981251,
CKLF,0.02510991151963383,0.04903139985247783,-0.0027758814564122903,-0.05539251724562954,0.03840194368678704,-0.03593357032454728,0.027113606472569683,0.0259987972927534,-0.0011731477166601666,-0.05970159189844778,-0.0413988774132842,0.027047333419444954,0.0799280218296586,0.03379410215320792,0.056821732294319444,0.08554285100800282
CD24,0.08412530387247968,0.015384601676261319,0.01617487129482225,-0.002421443524857227,0.01237529762336597,-0.019287761545966644,-0.024487154972240462,0.07276401971282401,0.02282180395215304,-0.0334698183390455,-0.011800928957627667,-0.043317621851916066,0.049336860250052975,0.045413045348203944,0.011917789948714296,0.02442144791779039
HSP90AA1,0.0715561849740759,-0.05167365346513712,0.028950017258009254,0.02496948229307018,-0.0476385286878855,-0.03462254240547648,0.006460808670713845,0.018370774005137307,0.01900788380972478,0.11551377728364572,0.052474042888479296,-0.03605849467628192,-0.0030254064237862735,-0.009880619328178153,-0.03140199443732787,-0.04824444573104473
BMP4,-0.02477110168864908,0.009735584837654947,0.02216871833965824,-0.012779957028111669,-0.0064916317522278,0.029701514168766537,-0.04129881269222651,0.031030932359608954,0.06159244461418251,0.01596452231960374,-0.013698419690655246,-0.0022257961582151293,0.05824652390614536,0.07550070742760198,0.05613016009890776,-0.009756127072585719
SCGB3A1,,,-0.024464849403347828,,,-0.020844178551439548,,,-0.0009431196403752719,-0.018843216584545817,-0.011217626173756661,0.02980809562374526,-0.000677050935359636,0.06737239037699362,0.006612670704053385,0.024531545575093527
IGFBP4,0.054404098773096675,0.024595031457217885,0.019466474423641036,-0.01869932644688923,0.030123123767952533,0.014940410581318522,0.01314772265252623,0.009819458055812686,-0.05270941967955701,-0.05401835861602826,0.008940534632138248,0.054722383917650795,-0.016113366071687615,-0.01613210769288129,-0.029868501358683745,0.04140522843864568
RSPO4,,-0.03127547622579905,,0.047716104557461135,0.0031026586911539534,,,-0.02402232116789699,-0.0010259226867607588,,-0.0222999547420091,,,-0.02077892866839321,0.029153252506674682,0.08605910018101057
LEFTY2,0.07353373360915771,-0.03042690558474008,0.022057716881837493,-0.0122039612721714,0.03327968186040204,0.06314283173680664,0.03155449817341385,0.016323636695454894,-0.004546200665019469,0.05432078831556538,-0.019845653030869048,-0.02171444337120445,-0.024316323120130844,0.023529103491723363,0.04298067043557417,0.021817744971824836
PF4,,,-0.025378354073205277,-0.01096647645281815,-0.015029632056641443,,,,,,,,-0.019383544542060722,,-0.026087086046353226,-0.026348592531446023
ANGPTL2,0.004959571588391084,-0.049670654901661275,0.055778346356821135,0.008904805974447774,-0.005020121122289125,0.01663859605883773,0.010339755012729764,0.06215650578935246,-0.013952469513520766,-0.06550137817923839,-0.05195433975798056,-0.029277222874872805,-0.031003471994269217,0.05445650920855736,0.033425486122056314,0.04944558911952008
LRIG2,-0.018327378080233696,-0.07218256909363657,0.021933705274028718,-0.011492865085147472,-0.029725525844263585,-0.01927307574963117,-0.01416539263388872,0.014698505199118823,0.00016736814338822747,0.02697084233081675,-0.030774583047990123,-0.04171678619427113,-0.047496396792356115,0.05865322750963655,0.03445923334716486,0.014953204056114652
ICOSLG,0.0946426900336995,-0.0029445527870074818,0.046930558609790146,-0.025031280440042873,0.011219098584996805,-0.030532849455480612,-0.026040744792088316,-0.020993006891105247,0.01798049582271785,-0.08545100877657373,-0.002769213722134274,-0.011765571269722145,0.033290041164095216,0.062258589717077525,0.02714555251554109,0.012698559426726753
WIF1,,0.0237261747558408,-0.022331249495527835,,,-0.013903048310109429,0.03439709675863312,-0.01853745626019226,-0.03302173908734304,0.04448278541511707,0.07300335014057473,,,-0.01931602688390854,,-0.03801566360297637
NPPC,-0.04544352189103146,-0.0029236730976558104,-0.020043425956018813,,0.0015975447896352094,-0.0001863355502656117,-0.0018529884933269395,0.11013621357931358,-0.012219173004619863,-0.02469248516695154,-0.053584333194874816,-0.0020907060238169483,-0.03667496574651298,-0.008088204408388427,,-0.015147991395683187
LYZ,0.05432112371671511,0.019210966916275714,0.023779274306555683,-0.04918532493258695,0.03994604379654552,-0.028922373963858154,0.07117382604594662,-0.0145523439704308,0.020656518057054242,-0.04758194902144296,-0.036697783213387375,0.03132775049441692,0.03855983637799225,-0.04131614485557746,-0.0393122672819401,-0.04302857764471267
EREG,,,,,,,,,,-0.02679840738576998,,-0.025677564401720983,-0.0008305648164530612,0.033280995684628535,-0.007139579203846075,-0.030335035320772582
SPTAN1,-0.06442545744552867,-0.02521031032216024,-0.029741917350571398,-0.0016086190342623052,-0.015085327972302474,-0.012044449906878724,0.004493624384588657,-0.024323250520873526,0.00687580217933257,0.11181758747474624,0.07247503295158828,-0.06834996578239995,0.01598200722264698,0.01450235803728169,0.026110211477652277,-0.0868728667565358
PTH2,,,,,,,,,,,,,,-0.00879166376614976,,
LIPC,-0.03081627949592106,-0.0054409709962911085,0.04651576290442634,-0.016505133160147355,-0.016138033920573797,0.005784912285127869,-0.03526453253147151,0.049256803419748814,,-0.013746391261346051,-0.02525390609883607,,,,-0.0329839506652621,0.04218339131123803
COL8A1,0.10151071605338602,-0.05707223213669982,0.04541398663686151,0.00935272601203588,0.023808491695512784,-0.04273449684864404,0.021751511160533005,0.023635172026914446,-0.021628814269782623,-0.06614475058202551,-0.008931174928671282,-0.060429690193367865,0.0012451378663329655,-0.05969979237987672,-0.0463073159656572,0.04946415330890847
GSTM2,0.018731243084078877,0.04251320836452991,0.05763188109042015,-0.02403038233419295,0.025279905036185928,0.03920158852328807,0.009644204092207601,-0.026947375607267014,-0.03428309048097802,0.03207445231097182,-0.01321105707342041,-0.0016807067973407981,-0.03119244814196865,-0.017296222540659243,0.03635529742428205,0.0065171517023969346
SPX,-0.06170256912096438,0.0865663412078448,0.0535667089086417,0.007285648892503094,-0.009828734794593345,-0.008303463200542868,-0.008343691322523406,0.0035674581654026815,-0.030747974415439697,0.04503974846522709,0.08761211721756405,-0.02579083940126273,0.042024185035613254,0.007050536337947108,0.06816380902137507,-0.04465212276025678
MFGE8,-0.06726850357126572,-0.03552012059082751,-0.03241212324531284,0.021400168835236814,0.04952275715704127,0.0294297645172566,-0.0018973675489101078,0.010252576151950386,-0.00602926365517269,-0.035312791164657346,0.03169022549991606,-0.03260918249452573,0.015335498904022237,-0.005958944619430976,0.017585218878533898,0.03304550844356756
TGFA,0.12198527565830516,0.009879548572511826,0.054550920948838844,-0.034599763581656416,-0.0008195760217571345,0.03522606305049955,0.005446526944918427,0.0006529993530902187,-0.008637289868269296,-0.08944696952673749,-0.021719800797875687,0.028530950040991668,0.02973069209974323,0.004328095913979076,0.0955318261975099,0.030673103275245337
SLIT2,0.0680249946947273,0.08445883662641528,0.031828962299258086,0.04458703801992743,0.07403341848315557,0.006098291251653961,0.015173660003002826,-0.02581315735631923,0.01487797739216622,0.025906344321769647,0.0035835233192396602,-0.009841314519566375,0.029572034198919375,-0.01291476584223462,0.060098145573511216,0.05595128851077068
PLTP,-0.06358291928903484,-0.08364865635202502,-0.045217825494977486,0.00908419133750765,0.032194696930320225,-0.022348640785317363,0.0024601816308727673,-0.012793105597235479,0.021716714456543145,-0.1069949915281545,-0.028597002537249963,0.04718999691815575,-0.03448215484593584,-0.05783436074496527,-0.004866885391955574,0.016303162771614754
APOD,0.12368331637945387,0.018831015850557197,-0.002082019141671687,0.03767115195077243,-0.00971220690735776,0.034118768140621286,-0.0724421383269426,-0.0187541321295683,0.009285080927564346,-0.0969502381261419,0.015080380617873163,0.001094500958968084,0.04065755554048995,0.047182251069538904,-0.0926836097790935,-0.03568627659397338
B2M,0.03525219295987734,-0.002742117300256309,0.030737677715530844,-0.010157161410588875,-0.016082510246929655,0.012651976940599484,-0.004623158662802311,0.01305759802632408,0.034320242585728654,-0.12250869036455196,-0.03834573351808645,0.02726840460602195,-0.00834894852610715,-0.07408812657514044,-0.06971607113292962,-0.01979374707482682
OMG,0.0846520111375196,0.009183219117703407,0.02607993184572812,0.034463648882290414,-0.01998761264347079,0.011180323007372452,-0.008588310341861843,0.009593541354385032,-0.01983623553093367,-0.03355979260571501,0.03354043107793934,-0.006727151096320274,0.006734275665418511,0.03906513572101834,0.10723799963620485,-0.06287641883454285
CXCL3,-0.019383316593224727,-0.09574878634954548,0.0017221827276062127,0.005584733150865376,0.0391937768510984,,-0.01770250179759052,0.0030241293196722084,-0.018772671408237664,-0.022341019374217518,0.04689911925689542,-0.013016549470489452,-0.06380178698840752,-0.01941759144966446,0.024269549043233307,0.1018347454228943
CXCL10,-0.08721110474757343,0.010562686896986296,-0.015976096547660565,0.008429794119336963,-0.021787937783229464,-0.022319808797307432,0.003400830181587303,-3.089524670872655e-05,0.012057517028495628,-0.0035986716612447962,0.01839695585267018,0.03858680840719964,0.04100753450459658,0.023605913706206485,0.06187282754238165,0.005850023286279455
RSPO3,,,0.03323945671440441,,-0.017453985491474946,-0.009146059395056675,-0.022139760055948796,-0.005117225530963458,0.017744124752775602,0.0359272591139904,-0.012098407848039719,0.037323157115023445,0.06094809487632623,-0.009814525176697208,-0.018591259844013622,-0.007464021864339587
CORT,-0.024069594324151972,-9.260764949513861e-05,0.045373241152063294,0.04750161132956396,0.006692608470018333,0.03397267422612539,0.01250120790638964,0.04051345180311703,-0.023152489983553015,-0.030120209018227782,0.012470631984767278,0.060845617039985284,-0.020283894173216778,0.020085171144366337,,
NCAN,0.033363829919822466,-0.013903390754266746,0.046499587967812187,0.05587183063070195,-0.012205055173720544,-0.029236837150577986,0.031235096914246932,-0.020899501538913873,-0.015635962941845993,0.07121401222066602,-0.07113372342370712,-0.03187623376085682,0.014003078167504235,0.03933152079562827,0.08996834553544877,-0.011170588950431238
PRG4,,-0.04785592775015476,-0.018437523696682414,,0.04835335832412439,,0.04100789064681408,-0.030699572802701802,,,-0.014145038714951678,0.0349252992190353,-0.01648347288904582,0.048803469478535616,-0.0005684005425916891,0.02225230322134941
ZG16B,,,0.0067645027731662605,-0.013196372044578158,-0.01999326387503986,,-0.020706863608884823,-0.016411793424930675,,,,,,,-0.023181300236309363,0.2935638204046085
TGM2,-0.004662512159149112,-0.025015006387295584,-0.025940240337383427,-0.05119994731752302,0.022000912128859254,-0.04182479869518176,0.013020894424360635,0.011745802441168218,-0.025344351384170027,-0.021306091084592003,0.06586667686615062,0.0068099091485173974,-0.012202103614308377,-0.025628546085333763,-0.008880492800133198,0.03239010298362926
VEGFC,-0.024069595873917098,0.0882826712288934,0.012959017998406722,-0.016944649891253126,0.006767749028017951,0.05876205560790743,0.004964137576614108,-0.03810934146142313,-0.04176124036201052,-0.03028208366214177,-0.014435575827918136,-0.03291986932639081,0.003138633129362489,0.009660428517111491,-0.0315117161107349,0.03368942114212514
WNT6,,-0.015305667694376704,0.004041759155990556,-0.0122039615924583,-0.02382623385339814,-0.0167484594031561,-0.018860081622965253,-0.03652386089740238,,,0.014124347121288572,-0.038186191668638896,-0.01545941212941263,-0.014046742775564888,0.10746978503511291,-0.023226571345452255
NRG4,,-0.03245441157788074,-0.022532987454317602,,0.006270027574993901,0.03457379425251264,-0.023888720086154162,-0.03152971247525103,-0.04073686858063766,0.13097444337530276,-0.016840782957357237,,,0.02578633994274562,-0.018591261927650295,-0.034929200836924794
PMCH,,,-0.025970480674707558,,-0.008382457446157583,,,-0.011948855419959065,,,,-0.026000213491093088,-0.028459388701475706,-0.01579830919270365,-0.018093352085788002,0.03325738866479534
COL9A1,0.03316344660303551,-0.003462148247916783,0.013289030359651031,-0.007673811093065254,-0.021896655531310875,-0.020201299124525382,-0.04075628369608304,-0.0241140128413042,0.0414110189412321,0.11221890224117533,-0.019189671816686953,-0.022354713878097093,0.014433782055756073,0.014809213576955785,0.028552720695888646,0.045806226968102354
GDF11,0.0029732665773449466,0.021770896505375455,0.0653151842845182,-0.010144777735027673,-0.01792254256425949,-0.008268234142287067,0.019582436854738657,-0.03389297822079892,-0.011737382292793752,0.021841541546502564,-0.05828963587449539,0.00994400176346665,0.040004055301154966,0.024414583960137952,-0.0013849415370986576,-0.018072019100950448
RAET1E,,,,,,,,,,,,,,,7.026578228860991e-05,
IL24,,,,,,,,,,,,0.11980582094989659,-0.01907448377929396,,,0.07982365548396637
SORBS1,0.020896663471327993,0.015741444044391827,0.0455113868433026,-0.035328673980466636,-0.01601000142402882,-0.027458938441219567,-0.033410879536568384,0.030461578928728666,-0.04012542356089698,-0.02639036235476848,-0.019380483467341995,0.03414875752536707,0.01848141099941016,-0.030881635466560448,0.0355717741308708,-0.07923459879513924
DLL1,0.03348270043537022,0.08328845737949415,0.052454545993039024,0.07141059051097275,-0.024096195100901135,0.015682099800141375,-0.04667226184207604,0.008812647207638366,0.04316225218289133,-0.05827867882470808,-0.0028485949508160594,0.06893609329202866,-0.030886066418601935,-0.050553934229623905,0.04602532832713181,0.10490025071656102
TLN1,0.006816619727732677,-0.06358785305166902,-0.022609587161204134,0.01570256192290923,0.034527966419614746,0.03212091166396082,-0.05551869605459568,0.0048647807052614265,0.02207914068923374,-0.12554423766377906,-0.038976076032381665,-0.09133007299817124,-0.048335602857013445,-0.07953190172600934,-0.04246573338085197,0.07961322205522219
COL2A1,0.16477389822008773,-0.03321922743282603,0.021098257086103432,,,-0.018144871371579895,-0.017702507821948075,,,,-0.011753678789811624,0.04151258737706191,-0.03116202998736333,-0.03328168347462541,0.03335304820683467,0.0005627200761177886
SHH,,,,,-0.0019152441251326139,-0.019805200219177387,-0.01391632211523652,0.018776063273960218,0.02293887031082045,,0.04914685897480393,-0.01651150223245577,-0.05684392621678303,0.07030919558623956,0.09556790379613835,0.06940592677270299
PON2,-0.028816593405776435,-0.021030185211276427,0.06004424148434129,0.030724667477427758,-0.03483961006446694,0.010520770480860189,0.009065649145235931,0.04414374504789446,-0.06167699973416683,-0.010026107705516967,-0.0017322161716916808,0.011304885683258289,0.013190883449559928,-0.01543495664901285,0.07312611689247808,0.023899592186601485
ICAM5,,0.14160487639498393,-0.028597445949801348,0.02532362035268965,0.0245909196827153,-0.017334516532713277,0.015254852856204645,-0.016130133553798786,0.06493598338982194,0.05574999036053388,0.040663513700465226,0.02863791010965806,0.014749348125543533,0.019087757534358575,0.02275748585034384,0.11424618335862248
HPX,0.02743068357054407,0.04902776490072389,0.0029441096259172207,,0.05360742641851778,0.07141309676296695,0.004029623286618507,-0.03220712742842324,0.01631338015229908,,0.01046788801357923,-0.02096104062290076,-0.021688168146172644,0.013009385677329583,-0.032960716865332064,0.010729280683515124
