,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.015239820437559585,-0.0022831827416410896,,-0.03199552857605454,-0.014343777568454497,,-0.01943694187477236,,,,,-0.044493219311622464,-0.03994904540831561,0.23251807464836177,0.010993760966895041,-0.021606675664514498,-0.014826658749690606,-0.026997608447669227,
PDAP1,0.006123961615387369,0.05530609662909092,-0.028194786555430857,-0.05427427524389526,0.017226734620322648,0.015963611938704006,-0.01360208416968646,-0.021335644006830957,0.034493601771875895,0.016447419250536506,0.06373395067431022,0.013049395342085077,-0.031183101906372232,0.02024644806449857,0.030571458734095364,-0.059185496262307666,-0.007452225923040739,0.06538642431246627,-0.005823457066430918
QDPR,-0.012415628007925332,-0.05203954286368802,0.05956520577538322,-0.004460423535860985,0.028183358340048235,0.01981078843911493,-0.025115002257233152,-0.005135960663376259,-0.001699189173011916,-0.01805519476719881,0.07976094480781579,-0.07309966841551516,0.06725930446727008,0.02730418217114327,0.058303857468956215,0.06535187069212871,-0.03348938065486217,0.048692383749815264,-0.008473584771397234
POMC,0.04833772342408526,-0.03405234237493787,,-0.028967847384099406,-0.016519934235073825,-0.029106592280438236,-0.01433980072660601,0.038421907551832744,-0.002436711503985957,0.020839653742966455,-0.06706505247922599,0.14372348842995944,-0.08254655008484786,0.06338515427472245,0.09412336026417559,0.0433462750039277,-0.009145733634293055,0.06485239593940073,0.044373934978887565
CCL18,-0.03421827381161212,,,,,,,,0.05040884519550921,,,-0.03815060945993713,,-0.0237357297345662,0.12528873603778462,0.0959545810179501,-0.051059242459891054,,
CCL17,,,,-0.022873040621065363,,,-0.015413428339129374,0.02314028122523907,,-0.014269319800941014,,,,,-0.017521769161081002,-0.0311905927765932,,-0.01758741129518776,
VEGFD,-0.03421828467751674,0.06803254242059593,,0.13366899228514828,-0.013723314259224828,,-0.016421704209636883,-0.011196288273266533,-0.019493306426540142,-0.01529287199911602,,0.132419176684835,0.007771993389190356,,,0.053686578393592914,,,
TNFSF13,0.05392526012425445,,,-0.01577731150664578,,0.1591679674176327,,,,,,,,,-0.007761393376583738,0.015421945648477396,0.07412113228270595,-0.028657218743933913,0.0715391553059709
WNT5A,0.014192107918097554,0.013449878112681305,0.07646118934682097,-0.032463170387314735,0.042389480765143546,0.03021569982022093,-0.04006420272476425,-0.007850565169832914,-0.004033437817418911,0.07438273392282312,0.009271893748038055,0.02329794099779303,0.1735419804688955,0.06337147357005574,0.0018182228264105253,0.01822892421407693,0.013807967081081653,-0.03075181708709629,0.006938610601515717
CXCL8,-0.04925381772593639,-0.025701961725006977,-0.08475864913599875,0.11821729308470807,-0.03634750410265414,0.014551327407814767,-0.005775227055548401,-0.01042647047086474,-0.02830813966465694,0.016575169893847424,,0.07635645612023279,0.01021203798806983,-0.041790489227736136,-0.06460581854686044,-0.060992257040617864,0.03397929944009864,-0.025566064791185582,-0.018373605258737897
GRN,0.06043038092071009,-0.018194341144881925,-0.00852323139954669,-0.06793673578312605,-0.02809639675523823,0.03319300369607815,0.010651926870184633,0.005585707811882167,-0.031065634286753102,-0.0348407797441246,-0.042888035307354945,0.012474538688839762,-0.060448434822064114,-0.03531134579279903,-0.013544814103721022,-0.07194114175045234,-0.05132372334022914,-0.061010865238831286,-0.11160486484171443
MIA,0.008660521757003955,-0.01088925163196571,-0.03561854633758892,0.09386560450489119,-0.021012531305131407,-0.012164142031615397,-0.030295297287982473,-0.012733419994485531,-0.026436425543794377,0.04276521412318662,-0.008309870194059064,0.02060265983167959,-0.005802703687959072,-7.857970512077935e-05,0.13080982949310943,0.16493265781832572,-0.058094748552286184,0.14454480487832627,0.08712569418618026
COL4A4,0.010650019814283226,0.05848814840153057,-0.007687365009719729,-0.02874754518028939,0.05670891024188011,-0.013914275304386126,-0.0160920960570471,0.033827196153159864,,0.04739792430051878,,,0.10327029977637547,-0.030009378690898227,0.03951316954128001,0.014795602737078388,0.09811625670888081,0.0012644715206950386,0.05581157903397122
TAC1,-0.028706150560474545,-0.021861598561706615,0.04427717985698704,0.03475135800624682,-0.010897000108695962,-0.017615774222002032,0.035091587787678055,-0.01354546261253252,,-0.02544919411664255,,,,,,,0.005150295777288037,-0.023120440510777166,-0.06318684909796249
RARRES2,0.018061693272863985,0.029873043814470677,-0.059961469789189335,-0.036317959255139504,0.00022280837531429124,0.07147607805529578,-0.015609492409846984,0.0059112608323144316,-0.04797656453363988,0.029701404373424473,0.027387907443136718,-0.01730632138600341,-0.00758473342275698,-0.08422087776622228,-0.006127294127070039,-0.03319397280253135,-0.011858308468505952,0.027120814330876104,0.06954519284948081
FGF7,,-0.030981688003499562,-0.03142084172607916,-0.01212525084398489,0.028428659026146955,0.056096011615696925,-0.011889715972121268,-0.04440359614422126,0.0474285640177212,-0.016036430459997225,0.06747315159480873,-0.024448607746766757,0.005136889006852529,0.03710818901655059,0.05237579421247966,0.08348638982496713,-0.006973221450908089,0.07640225534467832,0.014604159056509825
EFNA2,,,,,,,,,,,,,,,,-0.020535699233897985,,,
HBEGF,0.008716553452362106,0.04517237798530116,-0.11365157213782252,0.016095607438080233,-0.02757022854553018,0.07442660115522871,-0.047310411162900246,-0.01903167431969268,0.010481940723867439,0.08095293336978425,0.05407844930059081,0.07232085130761724,0.006485696002267827,-0.022146246992122032,0.013374532171313966,0.06011636849555219,-0.034470098362847056,-0.08898891007498308,-0.01186322675784393
CSF3,,,-0.025663970845104953,0.24651228812137227,-0.013550163268505142,,,,-0.029285305734261278,,,,,,-0.02319348225330304,-0.05648867557719116,0.01357432217083469,-0.018516830915407255,0.009349568936921786
PI3,0.005835619198843567,,-0.021109827198930748,0.13148627999272297,0.05585969480695765,,,,,,,-0.061069152282135164,,,-0.07200193263680986,-0.12381166779672485,-0.008610898785250926,0.0321788699028593,0.011061633023147643
PCSK1N,0.05399606342865203,-0.03385261131780173,0.013496802924352047,-0.06648332731686417,0.020953914441497086,-0.0075078770653940466,0.04785538457092876,-0.025325933506166017,0.03825537717972085,-0.0036454701217180046,0.03077018465976067,-0.08065626470900071,-0.005088843157848416,-0.02269906495007448,0.026704457017505654,-0.05983892851067433,0.04804283575407574,0.036489823248188315,-0.055975235129987165
NTS,,,,,0.07957596104629623,-0.016986168709518714,-0.018383349158846405,-0.022009241584614602,,,,,,,-0.04087646350385244,-0.025018852591907375,0.054446483704288666,-0.01184372034202729,
SFRP1,0.02394851929582093,-0.012097474664544285,,0.039535778380272155,-0.015655925009743495,0.10951406973111924,-0.03413402269023243,0.02143317483259564,0.05352577937574135,-0.023169529553366767,0.07860064543318612,-0.10150560779443303,0.016659741187908382,0.1212260203838311,0.024378479155870235,-0.006744579550516965,-0.04070509893148294,-0.026783709323998515,-0.03851822760786287
CXCL13,,-0.00746748027036631,-0.01863507946623661,,-0.015515221619951359,,,,0.03659025956582288,,,,,,0.04848278368204022,0.0410511460294359,-0.03467302554463453,,-0.0018327487579459564
MICA,0.010358740731642342,0.07548129711550847,0.0003252981004400823,0.09638558859092702,-0.027101174300656762,0.04830708231103869,0.005780471455461652,0.051393693393339684,0.06708548881609619,-0.009959206405058567,-0.04770935433972261,-0.03746795200094405,0.04287033191905616,-0.04412267589367163,-0.00034431766712986656,0.027777229974897937,0.028754071954569783,0.015548831575752393,0.04509814071958733
TG,0.049134809008998366,-0.02605992250146342,,-0.008183087201061978,-0.011158030106295163,-0.019606516470345704,-0.015528445753700158,0.01427460918037716,-0.04160716699227756,0.044548686401283115,0.040202719354638566,-0.03938571485173906,0.04876752179873029,-0.02087286596233741,0.014952510315768873,0.07958325157430374,-0.01749404806250325,-0.0137694033234405,-0.03565561438663538
ADA,0.0023492780964530597,0.005452127437657022,0.052858093099442734,-0.005529694141250947,-0.02919300358722815,0.004248836425059083,-0.022229721990090167,-0.01794032434663983,0.05296708551675385,-0.04155829807355604,0.10943564766276459,-0.09453401473603229,-0.010494866425538808,0.05593677234878384,0.05233201460656014,0.05586025450462419,-0.024906372256991553,-0.02389128843469934,0.007670815551653293
LAMC3,0.01087423762882442,-0.01058537640474296,0.015601557233262554,-0.045470742242373095,0.06148037760144578,-0.012514220506595336,0.06708047309669324,-0.007517388015076399,0.041248803066503574,0.08916169665667747,-0.055531818013527946,-0.022194629375199136,-0.009260164571993535,0.03913818456060834,0.06199077590379436,0.03778123732157716,-0.07353171888855405,-0.046007438257365134,-0.03698446450024061
CCL7,-0.021765712827486742,,,-0.015571524145626193,-0.020570319337571273,,,,,,,,,,-0.026261093193772685,,,-0.019403843876077232,0.012489767641859613
NGF,-0.017630035907674604,,,0.041453248357311144,-0.021956674906732414,-0.018709875514203604,,,0.030035286712914628,,,,0.04961516819601579,-0.03527279294463707,0.02621341015162691,0.020787347390709632,-0.03649197668517763,-0.058094523742402884,-0.045206224964532735
TNFSF15,,,,0.015836304658387024,0.0798790285380778,-0.02271789069745926,,,0.08457480330443706,,-0.029396041071158736,,-0.005437252331479899,-0.03562253861273136,-0.025601616997494137,,-0.013199636303509515,0.02038158088779477,-0.02164211642849387
HMGB1,0.011453766293053736,0.04434149445608034,0.06647021010428893,-0.025290927598189458,0.004615794654802401,0.010717858600995367,0.02334747564699568,-0.011751726987693906,0.04365579788248662,-0.0034128153961493464,0.05535825726488833,-0.04333224658138256,0.02199134377967017,0.0985588368905217,-0.011504704334543727,-0.027907203371877683,-0.01292959094816961,0.06881624875916671,-0.001920493881348033
ITGB3BP,-0.042222737882560944,0.006553791184788952,0.0852769765011812,-0.02137289492175099,-0.026002069658183698,0.0023549502560443174,0.025079269969049137,0.030745053437288648,0.0466651095042677,0.029409316037287723,-0.042297320947326286,0.02347397999325311,-0.0013705997682159586,-0.008208207149763502,0.0192926814498132,0.010307522957064115,0.0019666398316984805,0.057381505432023756,0.017916838869214344
AANAT,0.05780021666147529,,,0.0025260062054702414,-0.013723316218305276,,-0.013964822014822003,0.009460013861837122,,0.050252237831127415,,-0.05195588643671411,,-0.02472175747620058,-0.02303838869038874,0.10517995440529565,,-0.02053007600344473,-0.02435603692011568
RELN,0.006279482043190238,-0.011358005858653503,0.0442596393171216,-0.027385882447697532,0.03973441080845786,-0.028075770530082603,-0.021152176004778214,-0.01278040188812213,,-0.021190659016246317,,,0.060443764081669384,,,,0.07576251177573205,,-0.0613976497298953
IL15,0.047673817199317306,-0.022866883456815916,,-0.02271830111104409,0.055663637487915286,0.028755750787275054,-0.000601696970805346,0.04015571364963017,0.019668157950072204,0.06103849776922778,0.017231972836485566,-0.059884558997271,0.041841574192053435,-0.02321418375550764,0.019257213053519975,-0.015696791244110414,-0.032197975408269346,0.11699000608270607,0.02829061963464409
UTS2,,,,,,,,,,,-0.05432776261300862,0.027457031005812343,,,-0.019618874093972588,,,,
BSG,0.02077598232045157,0.024838106767077137,0.02766835884625698,-0.00722067573593208,0.01124192772323191,0.020632765277294404,0.00908724502358189,-0.016340804931920735,-0.05726080971147385,0.06731241064376133,-0.029582441852984177,0.0723217450075863,0.0284413199342036,0.0346728763467543,0.018923175617636016,0.02340843811021859,-0.011126252473953867,0.019523065975682628,0.06693463153926789
ADAMTS3,-0.033711276513513765,0.0238870431135727,,0.025883522399857053,0.02115167285339307,0.002454205528192409,-0.04980534705297333,-0.03650727865466344,-0.03658939087296271,-0.006131803543134175,-0.01814581024886028,-0.09212621546988055,,-0.02960178779851392,0.01941628618360256,0.00896728374008259,0.032948398686133404,0.040761128803898504,-0.01217712335194949
CD34,-0.00696782638363339,0.018198931645195947,0.01147534211485704,-0.001716772392832789,0.029001978166908478,-0.001974823648204161,-0.012589222197008062,-0.023823884395830084,0.014547581151658275,-0.00563781611335047,0.053016748797119775,-0.08118198628088732,0.016166349979646284,0.040076621881452536,-0.024169618388074687,0.0030571690549616713,-0.021664011623847016,-0.06828195625395016,-0.07781976968496661
CCL23,,,,,,,,,,,0.07734152982931355,,,,,,,,
PLAT,0.02738843954183775,0.057808705864216194,0.03863287056373716,-0.07334899477745824,0.06142167256171973,0.03280504531549233,0.011192609958272011,0.006554700281836807,0.025189056725971184,0.040070136194346316,-0.09550752190225585,-0.040572969583750486,-0.041969804249539805,-0.02824762985699931,0.0269287095570082,0.06423259828849708,0.02652464440173283,-0.015081651345128658,0.026144550551245288
NTF3,,,,,,,,0.06437450656383749,-0.019887428535861965,,,,,,0.03467243036341364,0.07647804272472661,0.09308517343000067,,
LTA,,-0.002506425220791693,,-0.005603143824977806,,,-0.013449578962334586,,,0.020357025305846023,,,,,,,,-0.027630388343927666,
CKLF,0.06212712854699151,0.01860634161493147,-0.050807950666653494,0.006673403487282093,0.02554802189048107,0.02395740089197851,0.07584723791756919,0.03066614044771658,0.07335209191408572,0.048263975713828275,0.04326399509516894,-0.06903983611451305,0.08124636933112968,0.04152769636509801,0.06394374355264111,0.09528662001361975,0.05741154033933931,0.06516785128055609,0.06711105199563269
APELA,,,,,,,,,-0.02272097438512384,,,,,,,,,,
CD24,0.013449733233877385,0.021342477094073393,0.028331138493271124,-0.013281350178946329,0.07531463041578797,0.016568126858867802,-0.025986376755598686,0.044532212785559785,0.05664689312081471,-0.06833050318036722,0.09601780360061424,-0.11782213287998433,-0.021673432814251332,0.004317772049120892,0.020101655422753325,0.004632883808307449,0.056896254141302706,0.06614829573618294,-0.02768033125267494
HSP90AA1,-0.03630332194215919,0.01905778088345742,-0.05561587078544494,0.042115790454396576,-0.0038490465683936816,-0.04711392440887573,-0.038893142558295526,-0.04347194293800799,0.02739324899840106,-0.04838626067993895,-0.07231004852396587,0.06543182671996245,-0.0708730705510436,-0.031541833209730315,-0.1355894760969652,-0.13480133904233513,-0.054617371791531685,0.038488598229650464,-0.1005418867246632
BMP4,-0.029308000404990313,-0.020315545281401965,-0.006490269143261654,0.03595222761443032,0.09941348807182675,0.016415686687986597,-0.005142915437734117,-0.01680492043979097,0.020885306390938906,-0.01512681690647584,-0.06135064329490292,-0.0392672200789645,0.07770257694076645,0.14395968158875685,0.07214171916176759,0.05083616149097386,0.03854575627620813,0.009755609163584434,0.07456811041450392
SCGB3A1,0.04104697906676207,,-0.02743224691312804,,-0.016342775478071375,0.014513255205658332,,-0.010740764904404086,0.013224003321770466,-0.012387339641189762,-0.03423139428190481,-0.0429808843025213,0.017182034985859636,,-0.03997049402560853,0.1487999653581343,-0.013486453191963723,0.011305960615345174,-0.006529489826484828
IGFBP4,0.05361923274440298,0.049094400325974674,0.04909484187959687,-0.050620672016957476,0.03955160843724873,0.10020466832342118,-0.02106728921169388,-0.007945605124871575,-0.011789304329251835,0.04472840975881502,-0.054873002671728476,-0.0703686289116798,-0.01460904492759436,-0.028694662735442546,0.013234354555689202,-0.07094227819463152,-0.08593140496033455,-0.06009696322362182,-0.07640665261821586
RSPO4,,-0.030981682121628062,,-0.021312447465810888,0.1183453714433259,,0.05529608602800601,-0.010740763333324249,,-0.02462527357335872,,,0.018248037084452152,,,,0.02165424380530931,0.01016453649559063,-0.03071199779165375
LEFTY2,0.04407399476389962,-0.019399918739312648,0.015567033460716525,-0.005987470066635247,-0.015639390529173243,-0.009199635021517147,0.0115215311240742,-0.011777378357411857,-0.021086753417666255,-0.021915050536245005,0.11281339863860904,-0.024260607145830237,,0.05863663827043848,-0.022292694287551974,0.027629351013083833,-0.02510501265643731,0.019090804049943233,-0.019639021137646366
PF4,0.03942238145569948,-0.017432761977570932,,-0.013585848039740752,,,,,,,,,,,,-0.018822390100558493,,-0.02763038195005086,0.07967303659347195
ANGPTL2,0.02038865949537771,0.03406634754026225,-0.09405443832564178,0.011461803423836873,-0.007571187889060973,0.059670330999443855,0.004076411281790723,0.026788826433087644,0.02969540386189418,0.004378107776935809,-0.046526366350342505,-0.1099750536719492,-0.007451473316717208,-0.09560564701802439,0.07219286971839853,0.0432922312858292,0.039607743260390245,-0.0258656855398866,0.0017759845341675312
LRIG2,0.0034758410048731456,0.013058545388125566,-0.07942700355707558,0.01036705375975084,0.003165936675490928,0.08181164391775671,-0.007900194315129856,-0.020499537817296253,-0.024158776097342974,0.05865716241003108,-0.048499033675160834,0.051552288921189994,-0.04490815993268381,0.01163097935332761,0.11372305332340628,0.034240992743721936,-0.05279129229301097,-0.01103543963718739,0.03832143440178065
ICOSLG,0.025791009458307076,0.020720705599312324,-0.005424158329021679,-0.014511433685079674,-0.013938075367786615,-0.015494306241561877,-0.03870089695301684,-0.020383963056075403,0.035161630070652254,0.052125511149214404,-0.04841164536155765,0.029797745597091207,-0.03638491738601402,-0.0707480216844347,0.0532835233177401,0.07242034614934884,0.0008776058833978009,0.06862156913498751,0.0204853789645907
WIF1,-0.04062622161159602,,0.02952896149108649,,-0.05192015649383568,-0.07923094625811349,-0.012071084971471736,-0.020211892769150742,,-0.029766916294674484,,,,,,,-0.01716079023949042,,0.11879848762185125
NPPC,0.03502364221968415,,-0.03441602449380014,-0.021075000667060233,0.015847549943741664,-0.020866959891088582,0.026749831403932254,-0.01492703254041566,,0.02245452844748039,-0.024507814280733398,-0.03064256836265289,0.03250680940949106,-0.029601730946507848,-0.02801264599515789,-0.011561881057700008,-0.04002074760724209,,-0.019577790815698836
LYZ,0.005133568468055133,0.09109956303671296,-0.011455318166764724,0.0016854616352209636,0.0005082277933714375,-0.014400630277949404,0.043044225476405004,-0.022380447578295746,0.04202141328435941,-0.03176474978596408,0.05228556900739075,0.07317218640711805,0.07084124994831999,0.002643022915088497,0.06744810643218255,0.046992980945231064,-0.049008461419990795,-0.034487119245054425,-0.0018631677878395182
EREG,,,-0.03459314277624347,,-0.026543618271715468,,,,0.006895236160329811,,,,,,-0.001062215699930805,-0.02548435337904345,-0.022992820276514458,-0.0019352618111073791,-0.02769839790009264
SPTAN1,0.002397982373710844,-0.014941951123490236,0.08326493429112534,-0.060241524209069884,0.06445448618560956,-0.03785919178078418,-0.005109865256978858,0.06231129053216289,-0.01588015564358535,-0.01041161633709099,-0.10305356227711648,-0.1275468056508942,-0.05177410062926841,0.05152646509266776,-0.016917057045558414,-0.0209328081889739,0.06411306304244428,0.07939321156451604,-0.03488555727545132
PTH2,,,,,,,,,,,,,,,,,0.07056765214386727,,
LIPC,-0.0019997311625564217,-0.02623723846277183,,-0.012221890769956029,0.021738013801634353,-0.025067971355325614,0.010276790969453707,,0.09616590084403467,0.009403384073816006,-0.02598802832385422,-0.03871234026155006,0.0068091649935554666,0.13874607858234678,,,,-0.034935260821521576,0.11224486332688284
COL8A1,0.03863133967819896,-0.014620204528337974,-0.03204193597827585,-0.03139344441403874,0.003624412271896237,0.0464134366157332,0.04595277747467077,-0.015418623169988663,-0.09607234138288581,0.07010392087926749,0.09002532231932422,-0.02524056790721068,-0.05625218804953152,0.052837918206790714,0.04258172989695561,0.05729412525804099,-0.03322999010635443,-0.040596333338398266,0.040342207734082376
GSTM2,0.008833623965020448,-0.020267661848461467,0.01155540699248971,0.015063084612905904,-0.03697724587864424,-0.013669793917967533,0.025565302358582693,0.035995047923055606,0.027633598942583958,0.013369855559469703,-0.018643314829554666,0.03911510256159425,-0.020804670609530087,-0.05319348094957197,-0.01162409788451835,0.07493414651221536,0.009494095376352197,0.018241619136246546,0.06633530653203748
IL4,,,,,,,,,,,,0.08116289070303126,,,,,,,
SPX,0.01024392431801378,0.0045276515772178045,,0.02482454082087947,-0.03662562562330714,-0.0293015647978333,-0.009384779961156857,-0.014629807164303229,,-0.0338713184180202,-0.032489809097808485,,,0.08732023502279586,-0.026477643859576815,-0.005576265797305178,-0.01225220244812855,0.1189945798338888,0.013731492227271413
MFGE8,0.053270208808529014,0.057592178954482924,-0.018930792179881178,-0.058310458760461606,0.01946798856157987,-0.005755928917344634,0.06514195370741775,-0.010678686556477137,-0.04973176012083484,-0.003660999684920661,-0.019948546511183194,-0.08214879387327974,0.023088017420300512,-0.05802713773847073,0.017983925656291616,-0.0001553324727029056,-0.033483059302230035,-0.027234950436605215,0.014408883466488916
TGFA,-0.03782391062440638,0.003438199062311879,-0.008982630631922126,0.045023961894496985,0.05171896990942829,0.025619431328261204,-0.06316470172003864,-7.107192926962276e-05,0.026852678629884393,0.033292680204546475,-0.02913231070610756,0.026383315181107488,-0.05492100721215842,0.03330565292892736,0.0025271525993549038,0.018127993634660975,0.02080744271086428,0.05806598542669826,0.021379419596202775
SLIT2,0.0019527314571852524,0.021325352277155308,0.005420420919131658,-0.033683468626294476,0.023909920171476397,0.003528057161722645,0.022493589700766408,0.10210541706459657,-0.03107344059608131,-0.006411497332896124,-0.028020191523894518,-0.06573384725830926,-0.039411863740890465,-0.03347693980249874,0.03322431904683267,0.05074941519540088,-0.023933636519550893,0.01494648168171593,0.08791395903773652
PLTP,0.03475753473144448,0.044186200291536054,-0.0037110841685617435,-0.10533086231907893,0.02569264115776064,0.018162667255540194,0.012418494278783752,0.034424618613514014,0.012838572162787335,0.06696734697344793,-0.03326632444863423,0.04308438631011315,0.010961223285853777,0.03818600068879897,0.03013316505638529,-0.056151193320295306,-0.06869998558136603,0.020574402842721242,0.009304550795402175
APOD,0.031175183720266262,-0.019461561046660407,0.02138371321088559,-0.05214806488391512,0.02713128127960378,-0.004939324693407903,0.0016122873994515593,-0.057811339410446604,-0.04342891870057296,-0.05956798518796953,-0.002685411010408909,0.062179396848063465,-0.05266338006226213,0.02232305681182213,0.07397209633123822,0.07298658661333332,-0.05229197554165781,-0.024889089293192872,-0.015784956213155493
B2M,0.02394123697630771,-0.07505237264680155,0.04036730235909499,-0.03961860086148593,0.02083055022835709,0.04042215799222469,0.01008832168942975,0.020117804403683305,0.07029040548209853,0.01503223914714909,0.013634074094209622,-0.03942113095148444,0.016952755620416236,0.022256200826528117,0.10504355006565698,0.054972162994716384,-0.05095278697827596,-0.08836425712283809,-0.05303103232880457
OMG,0.049500560605313014,-0.013369879029842073,0.0012031827754778292,-0.019291061283090168,0.01536152295206394,0.023370037306359677,0.014341898128807318,-0.035220493475506556,-0.015615835932069975,-0.025235145357522377,-0.003674737369058139,-0.0777382685993655,0.06816634832531615,-0.008167925727519476,0.0893724453259121,0.09513076540938299,0.001928477532412447,0.12098744532575796,-0.07099639628388171
CXCL3,-0.012392085323952659,-0.03584009958108059,-0.04832172381732046,0.15276917890167874,-0.04012991109112116,,-0.05151371324407777,-0.01149034641967826,-0.019814351097479848,-0.012784890790160881,-0.02525776032553961,0.2826015019944711,,,-0.036462646133905985,-0.05679198849600129,-0.05178525334528513,-0.016703390254048343,-0.03864781449327808
CXCL10,-0.038286356467652535,0.01571002895104554,,0.021145034943868286,-0.014554623975603555,-0.022095901113796536,-0.04398015199876675,-0.0174546772094878,0.07019334171355068,-0.0203167386644259,0.09757826395129615,0.0183049926400547,-0.0781905335276005,0.03534974907273631,-0.027117947695005057,-0.00909787489554277,0.005482659461337952,-0.016101422878595707,-0.00016377074700042718
RSPO3,0.006694889349558995,,-0.025663971645592823,0.020953099413901784,-0.01826172176455944,-0.018952315522883068,0.07448118762509781,0.05469070041266887,,-0.013359964471085142,,,,,-0.002505904245606336,0.07884759862059729,0.006255625218506098,-0.019691107297687176,-0.0733732257626308
CORT,-0.053322536518139875,0.03226287236941342,-0.03405958687859524,0.015269048208598902,-0.022163356611052048,-0.03719104276968172,-0.019708372974623904,0.0020159648847377985,,0.0026039083068567608,,,,,-0.029944595904525886,-0.019696674571478674,-0.006037098911574139,,
NCAN,0.03193117112971827,-0.005198400877794262,0.06110011451108519,-0.08069317459225414,-0.015561897447739207,-0.01758653969473543,-0.012525422539434028,-0.023680082839635717,,0.020116418235498562,-0.07392421794533062,-0.10436385859466034,-0.020579333972313592,0.15312118183804777,0.06458602207208912,0.06251553442128668,0.05898317839177139,0.11898137663412502,-0.0180099752644696
PRG4,-0.010461033791393076,,-0.028695635671250618,0.04154066374481339,-0.01307532722047585,,-0.005932244799551738,,,-0.015620006950294528,,,,,0.015872963157832303,0.026913029270383068,-0.01019436870663408,-0.026123110418647465,-0.0033865637040591096
ZG16B,0.0372258310705699,-0.020977495717093737,,-0.018072660980725828,,,-0.010686911417938238,,-0.027817257449526206,,,,,-0.027482317683257856,,,,-0.024552691645587994,0.027566387482072057
TGM2,0.002466103815319205,0.033073082663620496,-0.023221954442974514,-0.005129827276278463,-0.009402799597069548,0.015051113250797263,0.03662352949068147,0.016623411789359645,-0.018642783545765155,0.00039519647374654997,0.013905355166589979,0.08089177234955984,0.0038497132002855644,0.01848768312301348,0.05870050619294424,-0.0328528871318426,-0.05491731932874383,-0.03705439899264909,-0.08268850733368428
VEGFC,-0.02389160264510412,0.07036009998283017,0.0017171950452079957,0.024524462023714014,-0.020127261336930446,0.07852120536342026,0.04103337448377743,-0.018593198767910248,-0.004958636738127556,-0.015940839704117783,-0.04180504792338327,0.01276655848067323,-0.0403412870620361,0.0033479654583786667,0.0225523652855841,0.0113978518105467,-0.01946269541758029,-0.051172308499696305,-0.07206847481043836
