,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL17,,,,-0.01916706641854393,,,,0.01256489212150397,-0.0021299175910019707,,,0.04290832809717846,-0.02554136431387385,,,-0.020637880581040612,,
VEGFD,0.014773017186104062,0.00014272174502295506,0.08316126833480839,0.07055667251595002,-0.03142285880200092,,-0.07516794732720275,0.029248861916471667,0.022670172521282474,0.017007989733677002,0.018444351204777963,-0.025530130483304155,-0.0176932826737817,,,,,
TNFSF13,,0.06476035993625485,,-0.020106649229651424,,0.002348132086846987,,,,,,,-0.02776258977771694,0.03090293744065183,,0.0938288483779552,0.10291814941468776,
WNT5A,-0.05042203288000459,-0.016328617255008507,0.06675436392327062,0.009200365109483936,-0.0006472982812904882,-0.05880936064262939,-0.226639136687809,-0.00820252510654631,-0.0626531540008474,0.06421632745746997,0.06288847795663904,-0.08219057864182616,0.06433087333419589,-0.015110122539001737,-0.02193148196613513,0.031119127182949565,-0.1323043897833544,-0.0682221026506276
CXCL8,-0.14449170150690963,-0.053953502360598815,-0.012721203505240643,-0.01171103026731784,-0.1130711805584919,0.006694384654889556,-0.06461645083487946,-0.0684695471945497,-0.03163259694581625,-0.12512716594712642,-0.03356868295576687,-0.10011786167366617,-0.09799654746832534,-0.05949276127435997,-0.020494359520493406,0.007807361326570479,-0.21914139328098806,0.10756683081211112
GRN,-0.08326530288363428,-0.034184747506108656,0.003782319997960473,0.014567904779670222,-0.04778634429778139,-0.06639759678764312,-0.3020335502005598,-0.00033500500957552113,-0.08845108593344582,-0.21546380163482146,-0.0020969283435029757,0.034449786264585676,0.04322440123455049,-0.005677955030977849,0.01145059186786911,0.06726477826970383,0.08473276003839333,-0.07495702229887691
MIA,0.006737731491306442,-0.011088911700837334,0.02943314633491744,0.0001694186789587612,-0.052532401997395874,0.0510564859083603,-0.11065842717314445,-0.04713878840815222,0.0067559912210470715,,-0.024616780290607095,-0.04414876209424926,0.017378695791725955,-0.03164748492384982,,0.05781223914970313,-0.03252213022398129,
COL4A4,0.0436978332523165,0.10661452788410355,0.026134320237327573,0.012077918924537065,-0.03897817158643509,0.0017765915661787136,-0.026930381890273396,-0.04350853678117528,-0.009840928366581118,,,-0.05593514084510752,0.02784721156189265,0.042180627868647645,,-0.03053311909081815,-0.06512818421493077,
TAC1,0.2595050394246749,0.04415366500246392,0.028563434005014602,0.09654256268310747,0.2206406332061557,0.1842593937460057,0.34436114009934155,0.16715451435643355,0.018081191607478862,0.32358581613752735,,0.3730794891806645,,0.1637031843709598,-0.003905631380801872,-0.027130592571803426,0.20503404148214074,0.20613141239698643
RARRES2,-0.04503268223016334,0.020210416272513493,-0.024035882094324675,0.010490287465268294,-0.17432202190339696,-0.11194392478937713,-0.29807206402595293,0.1911794827560132,-0.007374212648056497,-0.0429692808074168,-0.09968679234051601,-0.2001973740297993,-0.016418818057328064,0.0017427381574765567,-0.07882952342317316,-0.029027032706150646,-0.1195128290648911,0.023659621496376133
FGF7,-0.0522379650886509,,0.03429683916427404,-0.00627245841711503,-0.03381990574047685,0.0123298143540448,-0.043618958672119186,-0.04037154057696293,-0.008959096704696414,0.04957438730638459,0.041909103395973604,0.008728958516050942,0.02317007770180973,0.02062182319111479,-0.03008733267701782,0.0035533663979615644,0.03794552494055968,-0.12215004397097304
EFNA2,,,,,,,,,,,,,0.08076555356740274,,,,,
HBEGF,-0.04045588872501679,-0.036232532073543156,0.03547593777587022,-0.01895183441625331,-0.036651340243057856,-0.06160298777078369,-0.05942848986038207,-0.20917749841346536,0.02824716085947269,-0.1746058838153085,0.11771492928526268,-0.04828699867505885,0.002843657810798101,-0.021681593147906353,-0.07777295862798138,-0.04642381839069384,-0.1668776733470297,-0.06264527569184983
CSF3,-0.05473455114715183,,,-0.03474362178478338,-0.04752333933395632,,0.005923961034955247,,,,0.022571806883367403,,-0.044474590755896194,-0.040098153125671755,-0.02021529596219388,0.016744875862100946,-0.09572131697605249,
PI3,-0.06484123790389003,-0.017108743337130427,,0.003250009010724606,-0.061468690863827655,,-0.001153942046354224,,,,,,-0.03162954668269581,-0.07275761309380302,,-0.04720882165356873,-0.07935599500496912,
PCSK1N,0.29279212095268836,0.10422693094874769,-0.036573986306981957,-0.01186462865873198,0.040080303225863076,0.059589640897380586,0.14722181807299875,-0.08362623261986532,0.1268470353074233,0.4038649215817402,0.08868125555994631,0.37613425142081675,0.022332526462752654,0.12019874427424546,0.10140771251590766,0.07739594055181609,0.2604251172051001,0.2323587598895677
NTS,,,,,-0.040304616241793205,0.025859344107119146,-0.05749689701047792,0.01084586783288242,-0.07312042370798864,-0.009094661124397517,,,-0.020487447396144352,0.09652107718501882,,-0.0057509715178505685,,
SFRP1,0.14546338848549617,0.010825809938688966,-0.021880658193935993,0.022659629265487494,0.048578222037260865,0.015263127904792877,-0.07410768142188963,0.002063150093691213,0.05884401114342786,-0.11878961525257288,0.07759672511075022,0.02689893405013329,0.036204329233316984,-0.004201086657613514,0.012003150701008406,-0.03142924136295319,0.09817269764329198,-0.044458182806344115
CXCL13,,,-0.03845863148378289,,-0.01514805995724479,,,,,,0.038473181241843964,,-0.043205819944786866,0.012925064891511077,,,-0.09324024135954365,
MICA,-0.08860786928734551,-0.028448353193586597,-0.02696055473202043,-0.04849217633753499,-0.045264320940971665,0.03844814344857334,-0.10226966446839762,0.05911923693253499,-0.030639064731368775,-0.08668555742979923,0.03553192321011178,-0.12769707626129487,0.0616440037945891,0.03778502850117709,0.003907484599723415,0.02855667004815938,-0.044513343053499466,-0.003303593013124312
TG,0.010054372684634471,-0.020733694054062654,0.03565776872220629,-0.027447354223428557,-0.006448158341378555,0.008045891928394227,-0.04208211995383626,-0.014811185645827969,0.030481140432769196,,0.015163830350449109,-0.05247887759322597,0.10762992193570592,0.026284176950707734,,0.13076672902102035,0.036801653276087,
ADA,0.02374379049056665,-0.06556276200067855,0.01831289706533723,-0.002681140375749833,-0.037085932960285575,0.07108939920870609,-0.19855330013848227,-0.06970911554821513,-0.021326698180005342,-0.19857736524738787,0.15908020740067888,-0.08593769537762541,0.048095109804155906,-0.02336268680458675,-0.060296326129352706,-0.03328082108820187,-0.008676630929182649,0.07637951938195524
LAMC3,0.013552819040140215,-0.005810734580950641,0.012916514425383467,-0.06513049565831605,0.07184995833942691,0.00797224782529786,-0.16312480757258752,-0.027361029085573193,0.022901812318074265,-0.01649393246922801,0.06911042914531344,0.056593462807597965,0.012508824712214695,0.02266155135475124,0.003904709752037019,0.04578854853035336,-0.008336107341636175,-0.018985657650486147
CCL7,,-0.03156314562640236,,-0.019844393250096633,-0.047100738775407346,,,,,,,,,,,-0.022769366452310685,-0.09373755773859833,
NGF,-0.03153413082750868,0.044283594787403256,,0.026003730164970464,-0.019528884201625914,-0.02555793270493699,,,,0.07849803584207586,0.1256307876189051,,-0.01659024198315713,0.03161377599480266,,0.04536457189281743,-0.032006469927473725,
TNFSF15,0.023856173732298414,,,0.07204878113196671,0.011907314095369546,-0.006382481406329095,,,,,0.038343663395041076,,,-0.009804253684839328,,-0.014798835359972447,-0.04979257023827017,
HMGB1,0.19747051787298406,0.01108281215473273,-0.04219582833235365,0.04635927147884696,-0.011897066584610259,-0.053656583139495444,-0.3096984024843436,0.04335654082513329,0.005127862964175843,-0.17989530478140045,0.09612096918500586,-0.009171877787986917,0.07766591469718818,-0.13130387048326253,-0.04693099778147531,-0.037681386862698535,0.07082399891921187,-0.16690705339564146
ITGB3BP,-0.19437148500374957,-0.01516087242311319,0.04438179048959493,0.046715187111779,0.018559962072771868,0.004758203969676547,-0.1963535439172075,-0.015140340603065789,0.0004367719495037683,0.02534132079587694,0.08070258737796832,-0.20718316885826385,0.03564824662387876,-0.021534351743997007,-0.007007657083633563,-0.010865697570922225,-0.06218737412971074,0.055715767010959046
AANAT,0.01953354845629735,0.07764628749812481,,-0.005908360816525674,0.015577113890660235,,0.014483356925300334,-0.014146217773878061,0.07621839863677803,-0.020189404661443627,,-0.052697953576511976,0.03259761538406347,,,0.08228461381427275,0.10662427322001362,
RELN,0.07259082248412528,-0.05167960016745942,0.08075670371908548,0.06568195212601342,0.010263311863242378,-0.002801236795938562,0.14341867250898777,0.07452028058684411,-0.007002627462948157,0.027851560465129998,,0.06856558759132003,,-0.004805005776462621,-0.05619185704781136,,0.11638329707899238,0.0012581981004689054
IL15,-0.03241039274150066,0.0025935804034614256,-0.01332528910392679,-0.01098021841939899,-0.053147728565607684,0.010882758165371926,-0.09548980147712592,0.012821802153678862,-0.0379205162240331,-0.03064802438033572,-0.04490324191277082,-0.003318050345341452,0.030159164697889086,-0.05405574042876123,0.17399217920711005,-0.0018365684413929266,0.004537408018593806,
UTS2,,,,,,,-0.12016510874352537,,,,,,,,,,,
BSG,-0.209055525711299,0.06367614054964345,0.0536725514036903,0.004145337686281015,-0.10302526882592758,0.08044662876931455,0.13999154648869963,-0.09431975989936635,0.03311528291815907,0.28334373530884405,-0.07417815988415116,-0.255835436043953,-0.027121986384691665,-0.00024224011310481207,-0.04516322724831126,0.007786921277849224,0.019056588566497317,0.1964173759401097
ADAMTS3,-0.05376007962167095,0.003887818141681571,0.0078625076394113,-0.04963753275852824,0.020717984295389485,0.0550453026161898,-0.2867500514849919,-0.02001336240973056,0.021724793872939994,0.053695037912630514,-0.01665515960332393,0.010120365244622221,0.027697245121174437,0.011301248524644172,-0.035669128210671586,0.02549431723616591,0.011231876145446792,
CD34,0.12919886922226761,-0.04367781880291523,0.02329749386071469,-0.010820147757939972,0.08326227708861446,0.06779118173854959,-0.20803103720758426,0.06669393402318725,0.03684550759908865,0.08657824059678547,0.09910047414073747,-0.007988579486734662,0.10678415205568662,0.006694927817794754,-0.014049212227199941,0.039266382475321035,0.015393091485184435,0.02815842791661476
CCL23,,,,,,,-0.04801216214716704,,,,,,,,,,,
PLAT,-0.07374194697251556,0.00460014531029611,0.02549577033526806,0.03195327398992081,0.017234744243710305,-0.09852174363075707,-0.24324339828333416,-0.2464592003976106,0.003742131251334159,0.05663395393979052,0.073739803123144,-0.1157792476249684,0.02583261842116417,-0.09017283528631388,-0.03900135731789948,0.03767720466232165,0.03402563019831627,0.07061286977892435
NTF3,,,,,,,,,-0.04755559489587177,,-0.023330666006433638,,0.11480559645379212,0.045962601053098635,,,,
LTA,,,0.0840137945882836,-0.025434034585141936,,,,-0.036363908026623766,,,,-0.04887492231556419,,,,-0.018971024889312946,,
CKLF,-0.02878758384616043,0.014601770788050023,-0.03296327231027259,-0.045500190201385945,-0.07145873597987379,-0.11303375412239075,-0.3086683552574714,0.035005660649629955,-0.030204225654545544,-0.14309257298078967,0.0878535828213757,-0.18061422748428543,0.055750337916998585,-0.04406083637132327,-0.049315497731442615,0.1307297898545752,-0.0425969975395012,-0.007372925254714526
APELA,,,,,,,,,,,-0.01020080768049172,,,,,,,
CD24,-0.11562922207492053,0.03302044753958991,0.06815208388806543,-0.011585704723364164,0.14635842937403284,0.19708358807643722,-0.048977476055258096,0.1552858443954266,-0.15139783081156294,-0.013175101796053423,0.18927472285376562,0.02335873649216198,0.04284057969967643,0.05358352825600733,0.04720804675637057,0.03045801151954573,0.1521772361540437,0.13950538101573842
HSP90AA1,0.11235602255682126,-0.004008044987411266,-0.004230245162368396,-0.028474151221146618,0.20216619848359685,0.2025902587304945,0.3641553343389788,0.06238374136756137,0.013101538812771736,0.39354556563434395,0.02493719087639896,0.4051161254633292,-0.07060044802533613,0.007541605157118886,0.12924413004167132,-0.14516728255172578,0.14155718945235668,0.2124687904008323
BMP4,0.19548577761025468,0.05266105697979894,-0.020195249595873245,-0.02939303834635294,-0.04248987746301159,0.03450105375356859,0.05275805341389719,-0.002341513054267898,-0.03175034857944938,0.11427929385099503,-0.0776297713711391,0.02077234887069687,0.012098534099841272,-0.022543195485945848,,-0.015864097164835306,-0.03356185986583559,
SCGB3A1,,0.01243148155620726,,,-0.027636707535999096,0.04600046871981686,,,0.005921484622432548,0.03472399709475428,-0.007652201550103457,0.10652976794577836,0.01969444235857161,0.05646271951492786,,-0.012134342640334637,0.06101315084854668,
IGFBP4,0.016640023413178804,-0.05612598053596299,0.04233234563947373,-0.05797873538010061,-0.07100811241838187,-0.041738533071228094,-0.20634918254132686,-0.11100290831674274,0.02051211988525277,-0.038148370928672286,0.11182273023126636,-0.10137121439595802,0.07593095073279169,-0.05091691740104153,-0.019437829542060487,0.01880053236725563,0.0018832752390831754,0.05474365287858603
RSPO4,-0.038522173803935356,,0.09947406155498556,0.022700925031670982,-0.03464514433705824,,,-0.027774788975487352,-0.006314476302482209,,,-0.03163484384275122,,-0.013599121587136753,,0.06166892206983984,-0.0562950147755407,
LEFTY2,0.022614137663473272,0.008380547397660823,-0.01928504480944164,-0.0017059747384820666,-0.05569205314185211,0.04247336960089677,-0.22073469902378984,-0.05467572158616513,0.009688815574774138,0.029789971988782617,-0.028225426629648116,0.06519762653784607,-0.019335701923009048,-0.006445472753094517,0.03507186124319797,-0.011444081940662692,0.0852652134877615,
PF4,,-0.022427482446623678,0.0008929734310133079,-0.017313842152850357,,,,,,,,,-0.015413285866660183,,,-0.03242276612077161,-0.05803287179223148,
ANGPTL2,0.011093542173232671,-0.013797902798232849,0.017051217145278713,-0.00526804953452035,-0.019357441999839683,-0.0866869075939174,-0.2517721246153969,-0.027432792521775343,-0.04438021929886369,-0.21163537032665408,-0.01878573171816621,-0.32212429244994006,0.0017372378620420363,-0.023136385583694713,-0.035472685320852404,0.09540463456444284,0.03740978725603861,-0.1085471164082163
LRIG2,-0.06458285998766351,-0.011492325882320712,0.01868531278158441,0.022543681261070644,-0.014112834107625266,-0.014499720664799036,-0.13150266193570018,-0.05301152181781835,-0.02915042507906545,0.007808656284979426,0.029443212840888067,-0.07071009541273918,-0.007663328441864044,0.044294825343327654,0.00029751860605363217,0.03452270258025775,0.05952226233131685,-0.019451985586479644
ICOSLG,-0.055125528656092666,-0.024119530845402845,0.030769646652915573,-0.013069227257307945,-0.04298663339195242,0.0001716625030644256,-0.14403890193041524,-0.02643012696499776,-0.0083158028810942,-0.15164021772141661,0.07622720812232006,-0.12292513891610914,0.02404731671627304,-0.04299204016754879,-0.0032772572325186263,0.032472166214399203,-0.034809508961023174,0.0033377316778612494
WIF1,0.4146040414408194,0.024516805714291566,,,0.10898646328220027,0.07228572528963886,0.35095916013527606,0.19423836090578284,0.06381078768740797,0.3324241908746885,,0.3387179668557046,,0.0022052337497335452,-0.04920662639940229,,0.02659405124087618,0.19733933505135182
NPPC,0.011128638756936683,0.024735658894844727,,0.017966864215288564,0.08077745381420676,0.07908851025563034,0.01092514961103619,-0.008410494189412225,0.0035435080960624283,0.1423886804288765,,-0.23370828018657788,0.08392635612396533,-0.02841119991595233,-0.06962249961520468,,0.03506705799054021,0.17218108854807745
LYZ,-0.04773878691668565,-0.06765451107379557,-0.07167127465241159,-0.04222820801527529,-0.06385595988903718,-0.06348050587054778,-0.1829500030500672,0.001582371447677706,-0.00983161259680726,-0.30209905141549764,-0.006566076945961553,-0.08136601166321314,0.015268291022034922,0.02558419746062691,-0.0771513692212532,0.009556315772858056,-0.0502286910922064,0.07455102941090923
EREG,,,,,-0.0488420550039129,,,,,-0.06726283352012893,0.014062660645044118,,-0.00643009496202358,-0.04337447621329445,,0.062017302176459684,0.027249703750098747,
SPTAN1,0.19482541407911733,0.028782953421941624,0.03009270535663465,0.03517194655148473,0.07894196138789177,0.12188739581374523,0.24455611223739945,0.08929294698568072,0.01676938187980592,0.4605921515866746,0.07586947680837709,0.3062176929514986,0.04180312958383405,0.08620466811736884,0.01647369247976289,-0.01250098711515828,0.2688621840338325,0.2912569842405666
PTH2,,,,,,,,,,,,,,0.04503832190049307,,,,
LIPC,-0.016410363013683482,0.014753788146110969,-0.00021410639449029719,0.008248899040852799,0.07702783660340341,-0.029639492507098155,-0.04267950757577222,0.04820207087503551,,-0.04373887908984421,0.026286545749346902,-0.035778660547781414,,,,0.035408201175955126,0.05686749506274777,
COL8A1,-0.19221999853166902,-0.040992276045332496,-0.04909184099969186,-0.02680770720844307,-0.09817289984450209,-0.10567277947841074,-0.11107922228576486,-0.04868288309264695,-0.05241729314485152,-0.13550516876514826,-0.130930885615441,-0.22567826181178696,0.0028850912127716213,-0.04932310982383772,-0.029876915964255204,0.08913625586663708,-0.08075880896908955,
GSTM2,-0.0374825169641181,0.04559444878638362,0.024014424342893408,-0.05118309184176983,-0.005080861872996857,-0.034293568231718016,-0.08818275792494187,-0.04411798072507537,-0.06312810169139997,-0.06422674606913198,0.007654810870072751,-0.07721573755134112,0.017660827136634496,0.04215798631332691,-0.060747582167379965,0.03306034894772267,-0.0070305013658090625,
SPX,0.14467564408229566,0.03732503379467515,-0.027994813798544942,0.10341245347200959,0.16246036874161754,-0.043483534775326994,0.1142191255387952,0.13997664070662127,0.05934263756174893,0.05138047388696252,,0.37092209612865834,-0.019137564507880518,0.018609114974457462,-0.1489280666290686,-0.057339506591138206,0.1545969886711388,-0.17354836034868512
MFGE8,-0.17574895726796066,0.02945119164368525,-0.01756179988510785,-0.058340669750957856,0.1080556975296565,0.035159728401161945,-0.11845831949028297,-0.09870787786608065,-0.04967931063635787,0.1087258726073221,-0.01626194016415547,-0.1285219834962896,0.043845304196177846,-0.03602397441369581,-0.05867261511462657,0.018595635685209864,-0.005944886736469397,0.11365637996268008
TGFA,-0.2464949186264898,0.042821211759172514,0.052519849073069835,0.04157584185696315,-0.05969173282884068,-0.06177036358817562,-0.2237917054498952,-0.07961204535760938,-0.004656509286608777,-0.1305025637673707,-0.001950956957970116,-0.0979330093755501,-0.032850920402778386,0.052751381832758,0.036060626800322106,0.022667485781432444,-0.018075448161176413,-0.19660796191119528
SLIT2,0.33510705721278405,-0.016435943609073217,-0.007093752828349089,-0.020023744580353286,0.14091394690160536,0.127898871336363,0.14415797675571265,0.03066635592989174,0.018153335412669534,0.2296093722533667,-0.02600885002537002,0.43928637823593364,0.044173308163571984,0.046446527501959156,-0.04846998911740621,0.01076210703032227,-0.09159659973314507,0.23717792671811413
PLTP,-0.07183475309482039,-0.029278765832124028,-0.0716103727991542,-0.03815043568797955,-0.12056056795891618,-0.10825249972388708,-0.2886369208207754,0.11235452285070852,-0.11599489845248005,-0.3409564054516955,0.07874620990504841,-0.08053396074420768,0.03624411309944091,-0.04204947676048317,-0.02261627354289859,0.007982025031109598,0.031759800108961005,-0.02878217683172104
APOD,0.1507363358966784,0.04925685040808161,0.015595388681327494,0.00620827402632259,0.03078459186956875,0.0205629108980195,-0.2657495403017222,0.15377067815304218,0.02730860041512757,-0.3023303245176126,0.0519537822061393,0.21958349753871406,0.015168542386415363,-0.021234407284147553,0.025467491012284217,-0.03065007582755181,0.11148369839476004,-0.2301330056575335
B2M,0.09018575771268456,0.004145748850206493,0.008714969801303955,0.010759229479308175,-0.08252127178449561,-0.1420665696720919,-0.36342573449078724,0.06967570502036409,-0.12243383137968296,-0.42869731757253693,0.09581838570680445,-0.38718936472009585,0.1174835133532625,-0.096248223573633,-0.019834723631946816,0.020478743004770556,-0.021187914328218333,-0.2908231113728636
OMG,0.24605242540362526,0.04937518037634902,0.06474096346057627,0.03399351204300587,0.11868752793696807,0.016522782767132416,-0.006519670503783638,0.10331250176028652,0.06085566576246304,-0.07314638589665554,0.053087155881879955,0.3074529057409398,0.04267654134602675,-0.0072247546487184625,0.02462032368235102,0.03302542493739692,0.33255161870702954,-0.12770249174069329
CXCL3,-0.07812873742804273,-0.04894311301856576,-0.016753638360256798,-0.019308563200995978,-0.03345661973681902,,-0.03962405713397949,-0.10902117372459752,0.007459669756758612,0.0034375006318544785,0.1613536129463577,-0.03519879465041317,-0.02087593581917179,0.02039005326612256,-0.05225989375560142,0.0764527850783227,-0.10982442494255862,
CXCL10,0.07396703171335126,0.011557612926465559,0.015161251233016941,0.006825854183595488,-0.052926880969660604,0.023893196263181506,-0.2602134107224235,0.03488455350939237,0.043691248820816,-0.07783020592898612,0.02663763378934117,-0.0559351443788311,-0.020673684604640804,-0.03166996037501086,,0.04106933692490271,-0.0001821986237752604,
RSPO3,,-0.026026030399899088,,0.06877517441881148,0.03815781930820297,0.15268677837917502,0.03346185528182198,0.06427049116929798,0.02914893088342781,0.19659283585243745,,0.07121176999145215,-0.005780220811836484,0.06287898658546172,0.023512253086735085,-0.02310645461673595,0.21537352501414092,0.175533176408934
CORT,-0.0021801184914344946,0.042224048846781895,-0.019964146251067856,0.04262629474474455,0.06056862760638355,0.10541259216734684,0.10242829002605339,0.03996660566796677,0.034158284587583576,0.0006341655807880254,,0.06095763699998359,-0.01612922026219025,0.04324811604778799,-0.05585223712765831,,,0.05809497112224285
NCAN,0.07230350537496484,0.13764258798424547,0.06488904089961947,-0.06123049507829954,0.2004830172694518,-0.013504097632122153,-0.1351877585943396,-0.16261613325893665,0.021578351145811903,0.2751477934229534,,-0.28050848179394816,0.059546327916751136,0.08926791339494075,-0.014600486293585256,0.006413337434566541,0.3142299273332527,-0.023384899684824705
PRG4,-0.058944405931038224,-0.0010762676076741433,,-0.019844396342550745,0.05785572140298806,,-0.024409759677010857,-0.02073291795501874,,,,0.015947893620569868,-0.023799651509103896,-0.029310537864848475,,0.03689702643948114,-0.012796103771501147,
ZG16B,,0.04609026086570431,-0.020853280383810333,0.0024457426006431427,,,0.03602926515529204,-0.018477097165628988,,,0.00500488541680267,,,,,0.09985976536466618,-0.02972659278531823,
TGM2,-0.07565567667364324,-0.07959554986525195,-0.044832966457501705,0.009621962567442844,-0.006290570943956797,0.05507545334807494,-0.07407043175877544,-0.07555344978556282,0.023419936249737424,0.016618124980514452,0.01936925297151915,0.21180472396977842,0.027944120221574362,-0.04456250828744683,-0.05953625050704743,-0.024600467290427454,0.03630059036333613,-0.010038946882585614
VEGFC,0.015958451437979696,-0.036839394386130105,-0.026776415062727797,0.023858783157620383,-0.04608624994769029,0.04392573434717877,-0.04221621867241642,0.056149378578338016,-0.0020350909462809974,-0.006964921518710802,0.062184216696379496,0.014598661567256708,-0.0062235771421259665,0.024958313166348257,,-0.01749187049965376,-0.03369084220763454,
WNT6,-0.008974505425788107,-0.009142973630891291,-0.019285045315568062,0.05862729019148636,0.09153002720595006,0.003710704644425984,-0.024167888188319164,-0.0222396363919608,,,-0.022102614920377323,-0.029063345847802947,0.026012613935670358,0.002958790224167029,,-0.03479552048325965,-0.027501661096854493,
NRG4,-0.011186668418268892,-0.016003475140705367,,-0.02415153814812126,0.0348132970823502,0.0922313405291037,-0.0006387705689997454,0.026252236894735458,0.025832334694479396,0.17011476685033022,,0.05581586354252858,,-0.028556676153358423,,-0.023106457206418234,0.07290133159578704,
PMCH,,-0.03350562139333588,,0.06517507704300624,,,,-0.0011462092494523993,,,,,-0.02263015893168575,-0.026477202050679185,,0.0037890195561798043,0.08280298099667152,
COL9A1,0.0841425858186978,-0.036415237408488864,-0.02607881866747016,-0.013579955542937571,-0.04384861762442427,-0.04798029446465845,-0.09477508894879998,0.01671655503635657,-0.0597092638708255,0.11484268342240482,,0.05776445167721397,0.06384644385662791,-0.07997814476644696,,-0.0011252320281554765,-0.01628133677417817,-0.05965830295333075
GDF11,0.030860512733654158,-0.010348581640512156,-0.0037611133396972616,0.04391566264324781,0.05378020308094059,-0.04082332743965189,-0.13197888082510892,-0.0029006141123585735,-0.010579828491858937,0.10877997316019353,0.04327329815894313,-0.1335365221046669,0.042566337295186996,0.010998128665035127,0.030723323504613844,0.03292581493871807,0.08398792778786646,0.025394708517001662
RAET1E,,,,,,,,,,,,,,,,0.0410445698174639,,
