,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,0.09699002242183344,0.05355634672823046,-0.013737483856556532,0.04019212739720905,0.018537067115437927,-0.0058780402368530235,0.07625280025954756,,0.12846973581358906,-0.041650264663117394,0.01670772568126148,-0.0516745697510673,0.06190303879194981,0.03763376170174673,-0.04461025571127999,0.10366696592609416
INSL3,,,,,-0.016503206669514305,,,,,,0.3631538021128986,-0.028524812254270306,,-0.02778340054341487,,
BTLA,,-0.016815158843827855,,,,-0.011348315657932869,,,,-0.030094438239445454,,,,0.03536619068675009,,
MFNG,-0.08250428410317644,0.008549517452402249,-0.06707991277455473,-0.08111326953037377,0.005388953299243886,0.019172395679356382,0.048986992990668304,-0.0064325530404451,-0.010922090284688235,0.10129209795160204,-0.06396652339457087,-0.048777920309448,-0.04232734523879108,-0.025303826584457626,0.023074774805601158,-0.12665921236929245
ICAM1,0.03552121025858102,-0.06270801786989483,-0.0204746421370073,-0.06907614340959195,-0.07047283198374518,-0.022350222694426877,0.026189655155450735,-0.020307031048597237,-0.01893186013805457,-0.06782428849247801,0.07443712133550705,0.020821094930663014,-0.10760895583431063,0.03300241842302703,-0.008297022862713284,-0.03540459747290958
PROS1,-0.04476407407635756,-0.09134432845749664,0.004925002728314191,-0.1149370018394476,-0.049587319523163864,-0.05429416126091268,-0.02883081372132747,-0.02177282155987412,0.0017736395844950067,0.03691643024053161,-0.03694925372250133,0.020869211550166755,0.05260609509383979,0.02634070517077387,-0.022093562729538944,0.007451243610286382
CLCF1,-0.004151109792020381,-0.0609314679697122,-0.04127709828354097,0.0654939420820882,-0.0024333300970753135,-0.0013758860749513197,-0.012917310508759185,0.01613360670282306,-0.04319742725215438,-0.01901971613261731,0.03348491954526986,-0.06793957576705834,-0.002064192576397726,0.025942424992872696,-0.07266664356029294,
PSAP,0.07859147742751955,-0.04652936494523311,0.1174906066302434,0.07296839870716443,0.05681895578286956,-0.023560093291903544,0.004367303584170739,0.04117891522858807,0.17468442969016748,-0.01792232403721754,0.015204419791475512,0.044284678481033984,0.04855176982361102,-0.003194321956349428,-0.10506611280593321,-0.0585613625084792
EFEMP1,-0.05305502827548711,-0.15328032388962373,-0.04551545751677824,-0.11958231831570876,0.013809971108450468,-0.039702193340825136,-0.015016665067135363,0.06045573148816898,-0.12227771692670052,0.07871184475925572,-0.05689378783273505,0.09719905879828131,0.09003022098794687,-0.0025526193695627553,-0.04858538108156583,-0.08695197323148067
C1QTNF1,-0.06099335447483672,-0.024694324760490823,-0.010217874018552708,-0.07498151418840555,-0.024751807546962528,0.01487648540605603,-0.016226444442958444,0.06197085301521453,-0.07876665578648347,-0.021666623166664553,0.02831424454091526,0.041306688741639445,0.006344681581110094,0.004842927860473465,0.02840090864611087,0.08788600759633071
ALB,-0.004444478845474973,-0.009586359412068904,-0.04247418265742117,-0.009102303193360974,0.043363638307734736,0.058420691973841546,-0.04080848616135174,-0.013004529490709599,-0.03138207835701782,-0.025256984549334293,-0.03436749970069071,-0.006703860181012134,-0.06061998183978949,-0.031416372964064805,0.0948954935714362,0.04158196619459304
CCL13,,,,,,,,0.006286323252271146,,,,-0.007640450809038129,,,,
EFNA3,-0.028560100138403592,0.031936265704288175,0.05404094440725123,0.11366469196265831,0.06084449154514683,0.0007307645562446005,0.05783388175480874,-0.05212949353070275,0.02981565177253336,-0.028120127590605108,-0.011951188802002475,-0.01380387912416577,0.03034292141733552,-0.03730020241803422,0.03902906834581257,0.039256543242810714
DRAXIN,-0.06356609664582057,0.009525399184743648,-0.043200998417306506,-0.07068088346086286,-0.03769487796336468,-0.017048407374513134,-0.03241298263131175,0.07482628097660171,-0.08584911412684733,0.06202666747305527,0.027930719681124483,0.034222611700668086,-0.008792264409597593,0.04521940390509565,0.04614597199578828,0.14398033757109155
RAET1L,,,,,,-0.020419304597641238,,,,,0.06583329534665058,0.012002877473602661,,,,
NPTX2,0.08841161254261096,0.0813812012017042,0.1158540417144898,0.16418638476309486,0.09961294751780289,0.09621758829161518,0.023509638099769647,0.023479759152453268,-0.048647483825772796,0.11448322546549211,0.060925222875290855,0.02701163664189236,0.08004810610541185,0.0379613168124321,0.012222331175051544,0.09180175740978663
FGF11,-0.01985222679745488,-0.04919834569043073,-0.06341211731467004,-0.07457071583884815,-0.01762351749514926,-0.03864186529053386,0.14022681487552052,-0.030604592926430512,-0.08548684869580016,-0.015973379607135442,0.013194855911609972,0.07019289358326178,0.08062048865837146,-0.018264282656141863,0.05209024021317618,-0.004069906196285917
CD59,0.05537576529076308,0.07482160682024362,0.07569268315970336,0.13115790015183912,0.016874885264991688,-0.010157986994352738,0.023565708683047012,-0.033118820566253634,0.11900529789355133,0.03620246310267343,0.013130835951327881,0.010289401401192952,-0.0668966814898051,0.05310486820242076,-0.03030828733707911,-0.0025160981825229
COL9A2,-0.0029135195782544984,0.03606253724772468,0.013781220907252313,-0.04130429822256929,0.025376708738473395,0.02072348556894371,-0.09308545663253726,-0.004397670579819873,-0.09986406803954474,0.06438275619516347,-0.03208153850997729,-0.10880431639353341,0.012286899410134704,-0.024105038444503422,0.04059946177513061,0.1245889912283952
DLL3,-0.06644592603338431,0.02697322061839911,-0.027837611474570402,-0.02796622278970223,0.08323338620947472,-0.006449598160482119,0.009137216338280848,-0.016664259446799893,-0.0046903463406058315,0.0599828969452957,0.011112619256117666,-0.10750803282389705,0.07197390839336629,-0.0019510463749480033,0.045347116535066345,0.03814496409260775
FGF5,,,,-0.019604373341514283,,,0.0005057502659994035,-0.03137454426036433,,,,,,0.06225811809928193,-0.016322721185265305,
LIN7C,-0.00816405610960989,-0.01930369759876276,-0.053279554341139554,0.006599133880287775,0.020053136927075606,0.01724681778837318,0.05134117148424926,-0.006912591039634996,0.023001165949994632,0.02642325900199944,0.04061615494417809,-0.03996255152948067,-0.024360854012532417,0.031604893716737845,0.002116800909505802,0.15019747491147176
GDF7,-0.018224421331576084,,-0.04867942554574865,-0.035069020232117845,0.02797885566721439,-0.01869378373192732,0.07793628546551716,,,-0.03412588326357057,-0.013008862626249153,-0.02318900738420248,,0.0031686968704980186,-0.036590617542423653,
PSPN,-0.03283558465620705,-0.02313335880701076,-0.02103904053281708,-0.016498333554080404,0.030021667423521536,0.03043665093331981,0.07396009121000277,-0.018206105168032477,-0.03146700942386672,0.026511532932154597,0.024666580222580267,-0.0682020244967064,-0.055728403809650245,-0.04370136068961118,0.01721822245793842,-0.03692052719065329
ANGPT1,-0.010785519093899253,0.010985616021545774,-0.021110789317856433,-0.10395470525798323,0.04492548396744437,-0.015210268493772222,-0.09343898584117902,0.004318011483032116,-0.022988175511054875,0.04715452381576533,0.06634480524112203,0.004696228225437633,0.15400646747774283,0.0688514566317231,0.04940712311434191,0.10974688187647982
PNOC,0.007417687541076473,0.13830865543140453,-0.02123557008464157,0.1766098517093422,0.1127845682622701,0.055150169970969304,0.00827884430403295,-0.013004529490709599,0.11667844660090375,,-0.013833681738743681,-0.027491515367490824,-0.05293871834936668,-0.02867504860239062,-0.10513576692604804,0.10082714312687699
L1CAM,-0.06505149721354164,7.3999159813046595e-06,-0.01285319672538701,0.0645994058454827,0.06289190587124442,-0.015240467578191782,0.08648274254452255,-0.03279242764452231,0.21847383309697996,-0.05879119145393272,0.022552747039006865,0.08511572468398163,0.09572886502602053,-0.03489890328140022,0.0006324386192395656,0.06312928056249668
APOA1,-0.025238376963568777,0.020402460799033385,-0.04654632031578475,-0.031834588403670164,0.031177896353410076,0.008800979609042024,0.05386249379100021,0.021622748634747717,-0.010263055457915376,0.006520168983408449,-0.025219177562878503,-0.011395228961615633,,-0.005841615707065172,0.030230285616089286,-0.013397469657805533
PSEN1,0.02282632240807471,0.03991540058420118,-0.023622662311762497,-0.06981948029862599,-0.02216290765889613,0.0070065185435630945,-0.013108779778363791,0.03229024412316504,-0.09242655364128202,0.03880027215058642,-0.07855438260036882,-0.03667530335329206,-0.05142490787188596,0.010400509191477439,0.04933155710665869,-0.026513789128979448
CALM2,0.12289169702316026,0.11042582084767692,0.021753675596983907,0.1134683832191276,0.03417073843345071,0.06317217094982379,0.05802053625787627,0.015209979605238387,0.1906436844757482,0.06600593513049861,-0.03714742859153281,-0.054209440707106996,0.1293198866205658,-0.025008626809379358,0.04702187439823818,-0.021930850843813854
CLEC2B,0.02881058472112028,-0.041433718899151206,-0.012864808089501002,-0.059334223590434,-0.06525840022148093,-0.012931328004838509,0.017568265623117675,0.003789320779817428,-0.02486134498007916,0.0037577998792559307,0.021276222830649248,0.023984816034825978,0.050968312489743185,0.04835025391713853,0.008748772018253118,0.022620016242381417
NTNG1,-0.04058733547807414,-0.011860051459223031,0.004085502179012194,-0.04359199613458796,0.05557890248758384,-0.028497972906225175,0.0031119785851653602,-0.02131066902691486,0.09764690495987143,-0.026181993517030464,0.059714206976908435,-0.027599830448516084,0.05709564572792104,0.036903571518515504,0.03187295393156441,-0.0396914132863804
LRIG1,-0.03417709927320555,-0.04291394873581747,0.022171576405147456,-0.0609219406576764,0.03853142057414851,-0.07010787497779604,0.09291190867227404,0.05346307472603852,-0.08938010366225425,-0.05008871528916876,-0.030572752956421662,-0.02920876519600543,0.0484306931032694,-0.044725362859831704,-0.02355345872243673,0.02720190241729504
CPAMD8,,0.016115790179872164,-0.018151204760703407,-0.01773479397688836,-0.01830586655317065,0.04309633421229484,-0.019845176867596608,,0.11361541245211729,-0.010869639479968399,-0.014614406558102448,,0.000273404703228245,-0.029111666051786122,-0.02594549029111663,-0.0321614451499751
GHRL,-0.008699923151659805,0.08988254675096431,0.04048791977896458,0.006904208708164409,0.013431851762199272,-0.017048407374513134,-0.02539633977513759,,-0.01851262305209843,0.035908588705284704,,-0.025083413661705637,,-0.039963789897015885,-0.022871219655588464,
NPY,-0.036550594956257024,0.13864489904712526,0.10057778474108404,0.1524150913062878,-0.021375918079569935,0.003175257429994699,-0.015964529470538995,,0.14386534956433103,-0.006796991475330077,0.05538872405134652,0.017657301553145804,0.06880852362953366,0.049330343334991165,0.012399144671690081,-0.08398736108352359
MMP2,-0.04389827364000407,0.07275921806612087,-0.035210261018060095,-0.08169299525088321,0.0348117160628209,0.023935471968335204,-0.045114902620771356,0.030857987746721095,-0.15160819817149657,-0.015442200067474179,0.005500057925663389,-0.03978784416786178,0.05964811097130614,-0.003694176575581665,0.06691231072967198,0.013498104349397586
PPY,,,,,-0.013378610292702285,,,0.1130270108491956,,,0.05766999703578205,0.004375814546294174,,0.040428372845677775,0.018964015391291354,
ALKAL2,-0.014628084012358513,,-0.015285152480361072,-0.02010830665009959,0.04008488692946989,0.04941994387642095,-0.008297182417485652,0.0732832650374942,-0.047640117229992805,0.0626004499204037,-0.021105577233692035,-0.03907864480845651,,0.015950722712861954,-0.009705373877167404,-0.0017566859290435429
CSF1,-0.02186994909919653,-0.07143328531480646,-0.05618459491060715,-0.03702541632804667,-0.030662356804837476,-0.0011422762181770951,-0.010305691684378343,-0.02930248060302962,-0.1189697620494275,-0.06193710872394563,0.02583471604306654,0.049856035742685205,0.005615295201157808,-0.06237204375126721,0.0389258587933915,0.11619161700531491
SEMA4C,-0.06991835408105826,0.0007425088186403835,-0.017714770829745985,-0.021272149427798027,0.03411542842263391,-0.016850661304363034,0.036649436223060446,-0.023762255041889085,-0.006082816223388629,-0.043577266417224876,0.06116850247806085,0.05595936930714235,0.0739513744549692,0.07528739848969783,0.022706037861803224,-0.047886926559016135
BMP8A,,,,,,,,,,,,,,-0.02493709754610726,,
ICAM2,0.0010667963152170897,0.041444943604339285,-0.009096693361940586,-0.045622090208546975,-0.02888547042442189,0.04414122104108972,-0.05090233749743072,0.033438072823161934,0.05832110326174021,0.02720257997838211,-0.048971944603931485,-0.04654919963900777,0.07376818748530482,0.03108125115833772,-0.01669868359705662,0.07366636574903757
SYTL3,-0.009085767682896886,-0.04222032558795707,-0.044521811326648564,-0.07207710053218734,-0.020686899107590525,0.0017730439969796234,-0.006945152292816061,0.02826385072727174,-0.02877910793051906,-0.05989009058508216,-0.046571272404774065,0.023905237508574116,0.09583156980654163,0.04565002904339558,-0.04099675103911979,
IL1A,-0.029188356654591952,-0.04106129770342356,0.04013751193250822,-0.012465659828649245,-0.017175992112301204,-0.02817768306554533,-0.036797998357614665,,-0.0027514510895831836,0.03206478332289276,-0.007800685472690215,-0.026071328896200827,-0.03976193528087103,0.019930299824367954,0.13501047747480108,-0.01297656314822403
HLA-G,,,0.02559512432638083,,,,,,,,-0.024219151241734294,-0.03297794158718501,,,,
PGF,-0.04637663586019299,-0.03873906682555528,-0.05048719211523083,-0.05838694641967376,0.024836632112702664,0.06514656006491301,0.009566137996191593,-0.009579308124708844,-0.05926414572584014,-0.024288016840780177,-0.02215386608637167,-0.058968402763114186,-0.00652275749186491,0.10101059402336465,-0.04029020000503252,-0.00036677455456283884
LGALS8,-0.021117363221535283,-0.0032115289019439565,-0.015329923620033,-0.030228042634581266,-0.009133842989285205,0.055919082955946,0.019173072369965252,0.028329187748204674,0.08369950967162333,0.0403011486767636,0.024652747401821565,-0.016174462030108642,0.00325927075961872,0.010090982363530626,0.008581452693049472,-0.062336635940788934
DKK3,0.06250971895177511,0.09134585963793043,0.09469021795042289,0.1372975651699205,0.04367474123631438,0.055731299105567476,0.07868649756187342,-0.050458877385953935,0.1918729376572256,-0.0004642623317977365,0.01948974792254942,0.012664637048763196,0.07730857321502559,-0.07463576403208685,-0.030684128956104454,0.017611135348540575
COL16A1,-0.042818520847762886,-0.00409261014939043,-0.06614331243397756,-0.01802739996637758,-0.002660037710386974,0.014261561247680085,0.033806316697361276,0.010047722066692478,-0.16296174161168006,-0.07505648989348304,0.10296724737172047,-0.014838112146552873,0.00423879867494237,0.02122534252872321,0.04469042400290313,0.1401833871751121
TPH1,,0.01610693574052527,-0.0347239218393758,-0.02108219567760509,-0.011432671787728272,,,,-0.017456430684924872,,0.0038739291305581163,-0.001350158890691988,,0.049606081482414466,0.0028745949223138623,-0.02944213905943129
TNC,-0.02461945960937928,-0.052655614203265776,-0.05453873997856769,-0.13101259421189937,-0.08379010014189371,-0.021350294988830218,-0.04243629654312384,0.06100621193744751,-0.16725304074408198,-0.01334503532678906,0.023973192809878707,0.06746927909740386,0.024660252811091386,0.07257520703490251,-0.029211115835492428,-0.07193653566341406
TNFSF9,-0.010308289422860608,0.09149437186560049,0.05901395271337813,0.0567739523088955,0.04523678400656283,0.02059229834223106,-0.005389539791124798,0.031201178349237742,0.01965277286007784,-0.02749552395884753,0.01913902668091449,0.055482952809425355,-0.006528173264737511,-0.02807040902894192,0.028991867952687825,0.06921616070062792
C4A,0.054332694543052805,,,,-0.01585967144822063,,-0.02740342304561347,-0.014264405221270591,-0.015344865705340407,,,-0.0068618746068545445,0.05546734650487615,-0.03358161288747764,,
CNTN2,-0.02507958683101297,0.07907995443446243,-0.0141502654445263,-0.08904824129352505,-0.008763580981479615,0.05126908021886914,-0.043814557590518444,-0.015103729421238641,-0.02608025974336001,-0.0049039667893055455,-0.05221120841119604,-0.0710005223835205,-0.031582182694614394,0.07473841098641403,0.01415584245409635,0.012596756672547957
F7,,,-0.030157825204643995,-0.017734783668832844,,,,-0.013004531315569534,,,,-0.023189009626522834,,,0.0003102536713265153,
LUM,0.04223748708157273,-0.020844174414468838,0.030913857133386177,-0.11061694044665915,-0.01342195520537187,-0.019276230894394952,0.032131228980675955,0.04389633673882558,-0.019467949355177545,-0.024981512722057408,0.06312923072449611,-0.062229685082156976,0.09307810151964724,-0.018693521445425326,-0.019487323829744583,
BTC,-0.02255741724555141,0.05375022999727132,,,,-0.06511419053170348,0.032084818122197246,,,,0.051865530929352664,-0.022440452184529038,,0.09779460311662928,-0.008298976439041629,
APOC1,-0.008641182598134161,0.13379421920227105,-0.047445714027822106,-0.131288784863339,-0.02789276419974898,-0.007284159751844168,-0.09516768925180531,-0.049290706252895305,-0.13291315715318386,0.03039529389930586,-0.0806210398833869,-0.05722707878291103,0.08262004041228532,-0.053628605803348585,0.06647696231998834,-0.010404845212317165
PKM,-0.04638141576881978,0.015237570738686519,-0.005278299044733462,0.02720223293601096,0.032096597657520855,0.04309459611097741,0.09486723902218705,-0.06772781586944206,-0.10477330946088662,-0.07508348567689344,0.038756206277967185,0.10287935894351802,0.01574873685141592,0.03771723120259885,-0.03744659690035652,0.05516810077645036
TNF,-0.012067615308098334,0.026796324557977626,-0.07408932250775388,-0.02602799563357144,-0.03618270666359906,0.06683115174570722,-0.03175857816283557,-0.0185121338449299,-0.036450989044503966,-0.037563235128196,-0.015175136625706359,,,0.016029480817228003,-0.005384627196749983,0.024200162600026397
GNAS,0.053114126095088365,0.0975596018185877,0.09092965881688383,0.16683448776276605,0.07362745540791865,0.08827153945327071,0.07549464901346536,0.01059804897714527,-0.12026930089834388,0.0769812455322508,0.03696121569980679,0.019494984768388044,0.10877777601244203,-0.021853471125290354,0.03784339902122893,0.15568442186051717
BMP8B,-0.03993267293152067,-0.0005021900663932584,-0.04298509884659285,-0.025934107570676424,-0.04119179065961948,-0.01654954195840713,0.01048683675488992,-0.016387812658712895,-0.05683834954545763,-0.01056356414172527,0.030523764519418156,0.022604879819336635,0.1536201414174461,0.060265794230068864,-0.01621193372274022,-0.028923451640987797
LIPH,,,,,-0.0127872306901106,,,,,,-0.016918971801363876,0.005801551780723178,,-0.03505560073842852,0.016002261836808196,
CCL28,,,-0.03138825223285129,,0.035700991181433064,-0.019574613576915135,-0.03403930614834791,,-0.013843707843063937,,,,,0.13345006015512798,0.10377739168926613,
PTPN11,-0.038673778243321896,0.025533795419084803,-0.023262287636026134,-0.05155019038835539,-0.05811781966420345,0.016608960679097454,-0.016367756535530742,0.017309296074679088,-0.0341863019532156,0.058623742268200246,0.004797253207982613,0.040221902047985585,0.032806593592804495,-0.01721984957830667,-0.00483002348752935,-0.057359337316016556
ADAM12,-0.017165861487832494,0.04474720624111231,-0.0026003947916981383,-0.061649980532451736,-0.06653890201840984,0.04336974669240943,0.018872259851620065,0.025085929837966845,-0.08678867144607044,0.004150133468699426,0.028060465672460018,0.051314373041593045,-0.0004960684288557105,0.06421063103959095,-0.051402236894732736,
EPO,,-0.021570859221925694,,,-0.013378610876681267,,,-0.01182422168439997,-0.01745643324846084,-0.03065764774715673,-0.017571642009723994,-0.022185669228029937,,-0.020591696484382572,,
EDN3,-0.0035205578890512433,0.012491418718127171,0.03337074783693779,0.006118947623240592,0.09802561759041381,-0.023421684382163573,-0.014273203201839535,,0.07887631864617564,-0.0234927253327996,0.003926415800578901,-0.007418130868113598,,-0.03741496258932197,0.06583456872579009,-0.023913478154748646
CCL22,-0.0002475929578147127,,,,-0.005728512902792222,,,,,,0.035114337095765995,-0.01946695894579674,-0.04757796130663747,0.047615091725647915,,
CCL2,0.06314169286439626,-0.16335282226282052,-0.020971755428010892,-0.021024147383610237,0.0006947687712786652,-0.05783830464955548,-0.03456007659887088,-0.014832681435363006,-0.07378202575963728,-0.01858390866495386,0.054395153753960396,-0.027077492089349738,-0.046318988521242194,-0.01406488385427942,-0.1033158486612958,0.024642289697571727
DSCAM,-0.013004929786153646,0.00857862319641488,-0.04399521031523239,0.02147702237422896,0.0032088949346031383,-0.004918436581390649,0.021381088099561893,-0.01739608746739767,-0.02803485599757586,-0.013766435487660602,-0.06786134439114788,0.025688061987069806,0.09428907882744397,-0.04003372582217632,0.013164940426574548,0.19296676663558412
ANG,-0.004207112676129888,-0.018855863022411656,-0.06548618566514165,-0.036944829323833764,-0.015520092629654937,0.007648036044825048,-0.001572066007159425,0.023046767572666722,-0.08278361768435633,-0.07435549987655905,0.0010656553811201918,0.07391189750579977,-0.0211968400628855,0.019400996319227908,0.0024492160474573667,
FBLN2,-0.022700326153852764,0.022081930991292707,0.029662687722301535,-0.006993110680648172,0.05485989671353046,-0.029666948036425434,0.025782934597065807,0.047928622841613845,0.10288003732665726,0.027485009727848033,-0.023186886237465416,-0.03775301800733252,-0.015688802576853567,-0.026253183587869686,0.006853410746979374,0.04946350767819254
VTN,,-0.021748015562629525,0.04605718860770855,-0.029895059243113413,-0.021979555224557752,0.08316788350085276,,,-0.01450524503911899,,-0.012356024428439636,0.023850017283690246,,-0.033581619859422915,-0.04046040452887144,
VEGFA,0.008004606994732119,-0.10523339498330951,-0.015202635314159415,-0.03972247356798355,-0.04192334704323958,0.0056072933585879885,-0.06524468930520458,-0.049463626120203066,-0.16621285756402662,-0.011980769710421444,0.03891753501714378,0.11414448658772236,0.053767862249829344,0.01632293196768463,-0.026472989858354584,0.1097828115185363
F10,0.05849412737806984,-0.020291266547555312,0.06465682388744369,-0.028837136450472253,0.022587523637966154,0.013142233345400607,0.0821904904179543,-0.02813678354630241,,,-0.0013536976659128271,-0.03842414873960951,0.04784200705222375,-0.03635453170133406,-0.017787017173105185,
SERPINA1,-0.01931960494034857,-0.08583004514173588,-0.03574689980762669,-0.10245036709812341,0.01078409275001882,-0.06047982566533939,-0.04969421059821774,0.015125137157389444,-0.08048439054103239,0.08939202102521365,0.046468363219117174,0.03364559351354552,-0.012409181429101263,0.009916160760167903,0.014394584069379658,-0.06314913460955762
VWF,-0.013297776278884094,0.059488232951384924,0.010819578387372752,-0.120290664059864,-0.046514405208490456,-0.036577295197344456,0.015482463968336071,-0.004136015751983674,0.052992493739834785,-0.021495674689892642,-0.046059163743017814,-0.06793092523325149,-0.09262547195401125,0.007500882252707357,0.02148352006936514,0.09926427602927665
GDNF,,,-0.027311515971914713,,,,,-0.02892029204144659,-0.017456431889009808,-0.026181986206301036,0.00983931873336288,0.04416964807661895,,,,0.10544063954898993
VASP,0.01942285685656813,-0.06398514488023686,-0.03358680824430573,-0.0717611425233459,0.007649876900391645,0.0031086998072035544,-0.00966710428870406,-0.02685533213243126,-0.03593603481313547,0.032545256018242485,0.003246698641614796,0.02225260470074609,-0.06818963716098803,0.09011856894578765,0.009730600599593136,0.10471291281051776
ADAM15,-0.022650126243008106,-0.045252300177350185,-0.04592127270547304,-0.049576398710359494,-0.009699588481661,0.008810096513442334,0.031745248987525745,-0.01440933821330918,-0.006987589691633885,-0.08416344187646063,0.06543732687355823,-0.058559978171033714,0.020889321851818236,0.03390628635389342,-0.01728369022725186,0.004836150097186231
WNT2,,-0.01747566647439225,0.037836434522263575,0.20430634541089748,,0.03070850167878818,0.019782955360248197,,0.10924258855761938,,-0.01804695652896425,-0.0266388557658248,,0.023026022194477136,-0.002004201544512485,
CALCB,0.04877417531894971,-0.02626935989351484,-0.001210412951858567,0.058198764291786304,,,0.035792281829749646,,,,0.05540622361136539,0.009152185947167055,,,0.04379832122818404,
OLFM2,-0.04481995161621615,0.0157082864367389,-0.030660746721436722,0.13246362806950263,0.03773106058039401,-0.06518767926139372,0.060932979871080914,-0.033049635774697834,0.007192570900346974,-0.01209423331151424,-0.04069870908283632,-0.07485847391617542,-0.006574518400999015,-0.02202441001947973,-0.05188296644532023,0.02922705400360346
MFAP2,-0.004497470529348394,-0.013439678002559569,-0.031142778591633422,-0.06204697599760573,-0.0022415962978575977,0.007093484130356136,-0.030003899921340556,0.07676451978277697,-0.00479313807555364,0.021616588520683933,0.11331628711005956,-0.03642782991470294,,0.022014156944224407,-0.006480674857742199,
HLA-C,0.03806545233372482,-0.007222569574577003,-0.06375067214591082,-0.12445664293856239,-0.021791722341532763,-0.015041387442239512,-0.06921667685285261,-0.0349353543495227,-0.16409053791910783,-0.004048483607005746,0.026262430403084184,0.0392792994078427,0.04619048169672089,0.0277462041718078,0.024245511900375917,-0.04586004246332805
THBS1,-0.01829146103698585,-0.09682677656271571,-0.031091761636049656,-0.017844810288279632,-0.0750877313703614,-0.04074019353174134,0.05287637333966209,0.013516246504298229,-0.02025188550566274,0.04116101836615337,0.08143915318015697,-0.009318891893191043,-0.015099262668738268,0.032469798281157994,-0.07654096854798415,0.030901757324429943
HSPA4,0.02895488546640317,0.016013032535353924,0.034556607542414484,0.010993048941925182,-0.044867273739476424,-0.014856779984237987,-0.022925945923394038,0.015829340410184294,-0.01784024868509728,0.07644933144182464,0.006058027462378885,-0.061726107742415395,0.05901987036394067,0.04506109223979076,0.0039060598311634115,0.012022721520484978
LMAN1,0.010207745429095699,-0.05262188385248628,-0.04235863155861844,-0.11417763174604074,-0.027167988502846577,0.01533013620170305,0.047676556495028985,-0.04702351289902025,-0.12098696414182274,-0.1257711655471444,0.0709594621755273,0.016616490448647117,-0.004390986483667897,0.04412463444574652,-0.02219509103351688,-0.023213063123053938
LYPD3,0.021712683226561086,-0.021748017433863797,0.011092770810756932,-0.030411941260259315,-0.01873113133396914,-0.014854092869048303,-0.031057112034670046,0.05248417137982851,,0.04829400852180339,0.030056134266621688,0.01923196616675717,,-0.04270264788843603,0.03683702316417838,
APOE,-0.010027504779394585,-0.026309191929192188,-0.008389596152637475,-0.11689929279599136,0.01754526331940803,0.00545251423744465,-0.0847015967695517,-0.04950719111867759,0.04991007359399989,-0.005145900690910059,0.08479849983274622,-0.040344668995169385,0.05604093023187254,-0.05074869902730794,0.036544405613124664,-0.04117816851124912
SOSTDC1,,-0.013818974435314251,0.03648106583257401,0.026725263659584976,-0.02328048058040371,0.054201727977540394,0.05756593108071155,,0.1152821958171315,,0.056164071031393585,-0.004921303056376552,,0.014926078945024419,0.030801060663038754,0.10399536839123803
ANXA1,0.02173794485936659,-0.08991024813932041,-0.047855904721156334,-0.13471980423482138,0.035082705367670844,-0.07440999169460774,-0.03641747969442475,0.007846520808682414,-0.1544435199029926,-0.0412994996851333,0.027410934879316916,-0.035841036876827145,-0.024736726180734813,-0.043265562727457615,0.001962297161486089,0.06836351861340756
WNT2B,-0.023662191871096843,0.016105448579569026,0.019559409147330235,-0.013218783910164284,-0.03512040607368175,-0.006639212075372712,-0.06872485494628743,-0.020332434759571427,-0.016226294778738607,-0.04315999342382991,0.05404221855711379,-0.001720567767615106,-0.02870789679002162,-0.038083289838901496,0.07450783434792008,0.13173876817441202
AMH,-0.022557419618496645,0.0007791525795103958,-0.009225157410798476,-0.04022055915632783,0.03912952979473936,-0.022016786854700585,,0.023179292138685442,-0.05077255633153625,-0.05043537087196511,-0.039954477335853576,0.023735544080890274,,0.011085064421606491,0.041931159849886726,
GDF10,-0.018899288592076905,0.05723540376902734,-0.043813841654329125,0.09293613405882789,-0.018017172648126942,0.019312102234094172,0.042552410714913676,,0.10505563692974126,,-0.011360544759232042,0.017357376039477866,0.007599238859360918,-0.03646088187209123,-0.040241377859580575,0.0624778003574287
EFNB3,0.021340753925272876,0.07502412397976872,0.026346883267883953,0.06862921538958795,0.023835059245837602,0.037169801297428084,0.0726808612925018,0.005003875107531528,0.18105308106984436,0.15954022950799923,0.02036676503219544,0.010222989298054682,0.049110907514851504,0.013801963666813168,0.003374965041018671,-0.02254455865042672
LTB,0.04790139712114394,-0.030977054469388688,0.0206707806681002,0.12929015544435948,-0.023277749239255133,-0.016242041103089615,-0.03591697563599443,-0.023381510566317355,-0.010648507613904302,-0.04442410914240611,0.08635994503988226,0.02963542263242484,,0.06831797997997495,-0.01344446890177594,0.07654082634997068
ANGPT2,-0.026018627506180485,-0.03332440953671069,-0.05131351269401463,-0.07627870062861745,-0.05741839913184487,0.006836465404153314,-0.0269106242441617,0.03967469062899657,-0.09010644649844174,0.05232657392159496,0.014707235902285752,-0.06467248946087181,-0.014493516273365857,0.05567859020806198,-0.006302106766153268,0.0877618792779566
NRTN,,,,,,,,,,0.02641512202428575,,-0.019754746551863444,,,,0.012276616614926659
