,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
SEMA4D,-0.023257243615568118,0.0042386485515866915,0.013848953067067963,0.006193137385509245,0.007843568337848524,-0.0051483424693553395,-0.014449442312836479,0.02760083538237839,-0.017875629795455372,0.09373244182208082,0.13731891135442187,-0.011117456455867649,0.13911112798936154,0.023094834854095008
TRH,-0.03575103808949981,0.06866722014084715,,-0.02331149484112875,-0.028718159095212897,0.10959022566956662,-0.03712607572457669,0.022414825794390324,-0.03803861372626441,0.05869786707000509,0.1006626425875083,-0.01364823693819485,0.061452674958146,0.16747540419990714
SEMA6D,0.05298907067787721,0.022170016871050757,-0.039653879492713755,0.058475125525669976,-0.022549040760598004,0.16825945508760606,-0.07295757526911616,-0.03595343552389089,0.0385020953272841,0.01733364476800445,0.09386175357121346,0.05076044675785962,0.19171617454524414,0.1236760903539639
CEL,,,,-0.02558156389450865,,,,,,0.09234317207333344,0.00027464938622679547,-0.05362545383377584,0.10731333979742136,0.0033465178902572874
PDCD1LG2,0.00197551398311575,0.04511174375878455,-0.0021755280233037525,-0.031497574633357506,-0.0601368040972757,-0.021060235586034676,0.0001523465641722118,0.022416482074479434,-0.0035266051835580645,0.024375791888764698,0.0727568830718574,0.12250540012953767,0.009559192483836873,0.011319699967806395
SPINT1,-0.028365139484107026,0.030725978386305298,0.04814343082540444,0.03719236042400561,-0.01901008449606094,0.0009427174588331873,-0.004636431533715253,-0.008193472358203868,-0.03417578687606942,0.0824857145502879,0.039631764071889904,0.0679388696012754,0.10991827860128175,-0.016228314092737416
CTHRC1,-0.0065970943136434675,0.012700257287883458,0.01352399942589808,0.08919746464804365,-0.05599520176034027,0.1782132144738177,0.005620836828814942,0.018596517064533895,-0.024818299849393877,-0.0014499391305362117,0.02693886983758174,-0.024534257783695206,-0.0826207006961977,0.06028736507632736
PODXL,0.027303432453660192,0.058772981136822895,0.013366252622386901,0.024527066387153414,0.007328609775981714,0.1258987107394244,-0.08976774701353793,-0.01858378647920145,-0.027823193633157692,7.443293833175244e-05,0.08212430823142913,0.07872731623074763,0.06664970769858504,0.14715516623825323
JAM3,0.02388104937917691,0.003192967355471876,0.02036910916981187,0.0033336167554312325,0.03277993221915276,0.06293369357483578,-0.07339252183353606,0.014743966121164458,0.04442151347637654,-0.012656047491423482,0.09545302990054394,0.012764650216259246,-0.10544147798360348,0.05521750228181771
TGFB2,0.044747712901396876,0.017514907997598486,0.02327815720801541,-0.03928452986299053,0.06273272428752967,0.04853125372310358,-0.04128784175725954,-0.008712845923750859,0.0065124283639497104,0.004679923234743002,0.09834736550407636,0.08833262197149445,0.1329884313658574,0.004171297874773638
COL18A1,-0.04904678342419189,0.021216138501028475,0.06819793529098994,0.06664058527023266,-0.08076455634347969,0.16846303668804663,0.002105197155047407,-0.01779754138359496,-0.015599227793904791,-0.046110793059629805,-0.09214385888144488,0.056079715471610794,-0.19624859582787,0.08514764869517634
NODAL,,-0.052047431926977944,-0.006537410652025765,,0.007798915582904886,0.046875279391316416,-0.03836188966266474,,-0.035759821726910335,-0.041555651394210705,0.006713057215007551,0.008676747583628948,-0.037191667625685265,0.08985767400217168
INHBB,-0.009140383052238896,0.040437466271857105,0.03191120105950168,0.08255457139233338,-0.0033560264684706358,0.08818773405971211,0.07051829383630064,0.019398956001779648,0.05941274783717389,-0.0062539103148353675,0.0005278325145474444,-0.02251993036041487,-0.023671067220450405,0.056953332843447044
LCN1,,0.004242735109398547,,,,,0.08039129009200295,,,0.022696043263075328,0.04881339678884457,,,-0.019933928602470438
ARF4,0.09241318615653982,0.057554831914725366,0.044805716421322875,-0.10693292815512952,0.021891113659867747,0.08457650839409123,0.1254238509463374,0.014314694010069502,0.03511958103123369,0.0595663217241297,0.09698517546332085,0.014032096796024846,-0.0029535085620482813,-0.00830359854047979
CXCL14,-0.044181049617620725,-0.0595609904153106,-0.059448738037238935,-0.03650145163986349,-0.0031928325979753373,-0.06956970829829924,0.07381424703268745,-0.017696105155410476,-0.002050107777125635,-0.03563214097617413,0.01696192960750958,0.028062319024471448,-0.11613975260527451,-0.06455465528275947
LIF,-0.04485765681334628,-0.03279173161694299,0.0005800321875318725,-0.086069127056143,-0.02000375440938098,0.05626600244242544,0.03895029624449965,0.004373122872882078,-0.009444994518679055,-0.008949424631697912,-0.04378471869847831,-0.01700156437091338,-0.04372114324688663,-0.03898972569955178
IL17B,0.057491175690960364,,,-0.02331149484112875,,,-0.025972106941183234,,,0.010715667098605707,0.06155150022111511,,0.018403069927645187,-0.022538046762130233
MMP1,,0.0012733663415730148,,-0.05558713048194162,,,,,,0.033757424322818516,-0.027981022490171086,,-0.0016065120809561617,-0.007448167363464398
MATN1,0.11815890677530615,0.03598907569459738,,-0.03724004867518666,,-0.0256496431908796,-0.01648788584289716,-0.010124767174603169,-0.021178917731554794,0.05093445441529582,0.07025669259110369,0.024654230491910827,0.040783390536749904,-0.020539148331217127
ADAM28,0.023662483053003534,0.029020621649129292,-0.009907276194889614,-0.016870905316960675,0.04396437389895382,0.07866594176003502,-0.04991132631464366,0.01577515494422559,0.08079974305225651,0.06266827135006889,0.08978046907528088,0.001741010327683038,-0.010549463703389864,0.07861605869553309
TCN2,0.0013278111386338194,-0.007033511696310119,-0.011368255133543613,-0.007602247260102774,0.008472579428630729,0.06413227743973648,-0.047045883476282906,0.02801075883013826,-0.058811517276129,0.0692790769869118,0.028974688578877777,0.030345724421698944,-0.005840817811220352,-0.019210514279580534
THPO,,-0.002156123542818349,,,-0.020797253558389885,-0.03647491101175458,0.059332448402541774,0.0979205651931963,-0.0054061829070824715,,,,0.07423719706066632,0.0025697405456152215
CUBN,0.06498519504650008,-0.02081849493998294,0.06371807829747081,0.08361115967576964,-0.004867526683478522,0.10353153064985687,-0.040139404603390244,-0.029389013422743016,0.020654515799694614,0.03281032682335119,0.0717274523925223,0.0035671377071541895,-0.006239499898414619,-0.009439988151580892
TIMP3,-0.006813226891433905,0.03611543598580909,0.02972362424793905,-0.07425468821528278,0.006827439187738993,-0.00165060608369926,-0.06285446206919265,-0.012756828024805562,-0.0655375713088625,-0.07775251620721878,-0.06927507875860671,0.05401854033202199,-0.12999412008821545,0.028934884924138954
PIGF,-0.041992698097640814,0.01238452371704019,0.06532022691143874,-0.01028920857708757,0.01591070968230538,0.15137193061437218,-0.05866732811552575,0.009587293081130065,0.036334245557447874,0.12850186640497752,0.11952807909971654,0.003785187396485099,0.045906450457167874,-0.009860436544258902
CRH,,0.03650943626915974,-0.0185318342997472,,-0.02030005345374373,0.09735132846558511,0.009187798981997347,-0.015938746922501995,-0.02896730782828613,0.04814079550738103,0.03369895574840178,0.01558877514901989,0.07123651275802374,0.00469154741288662
BDNF,-0.031253338748073074,-0.04377701340457687,-0.023155967102646124,0.02553006412212338,0.030457376882309747,-0.05864403349825473,0.12126781881860908,-0.044161616995447024,-0.023852903635679174,0.00803339492165277,0.01489605634426501,-0.008818299562270761,0.019281913342247187,-0.017211126361011634
CCL5,-0.05660071820128317,0.045558082032047975,-0.0200889576082678,,-0.04638735906709334,0.003814434798255491,-0.03569868164043513,0.029859827257383086,-0.016452953109968912,-0.023816277222716998,0.02388170328043582,0.012167560039355521,-0.04135347475507046,-0.03226079507555139
GAD1,0.019706207110006382,0.060283097562157335,-0.03836904717774461,0.06887984756970154,0.01697670397065173,-0.0859427128587911,0.12206300342949039,0.01696842429000402,-0.07176126863926731,-0.0018089037088114437,0.05116628790610201,0.0543038245635587,-0.017267655879101843,0.03333898774982262
COL14A1,-0.058592740840480446,0.031037849148729715,0.03067563234321639,0.02514909989679063,-0.017583963231448677,-0.010481166674902275,0.05653739870696845,-0.021993185348784524,0.01732998448890723,-0.014964008050474832,0.01721454803261182,0.005882943181347858,-0.15938075330289117,0.009105816468610705
HLA-A,0.1057966450342512,0.06190322729937852,-0.07708379999290134,0.012132414149570316,-0.010252402418138174,-0.009985875351465534,-0.06585017052122062,-0.024432652698058135,0.08999412048747923,-0.010501856813197059,-0.15636647414744526,0.0520004205023905,-0.24055806107433172,0.12545775851088836
CD5L,,-0.02610562398324902,0.015722015585397226,,,,,,,,,,,
FGF18,,-0.02863770577058738,,-0.02331146880891152,-0.016128240660530552,-0.029989622634570598,,-0.010849086912242943,,-0.003470839000656464,0.04234999157914054,,0.06731354753188078,-0.028196542929300794
ADM,-0.13219069703865288,-0.08068422984728678,-0.037050420598431485,-0.13612577042491558,-0.07032286676733483,0.14207897402711586,0.0002632031846545101,-0.050752543621122026,0.10854087139660175,-0.0737628001803932,-0.1310100110479705,0.0432100881007072,-0.1191350353253852,-0.10667935769163336
CCL15,,-0.05597862898319191,,,,,,,,,,,,
GNAI2,0.05356760660951722,0.03124002454772739,-0.04595048032859851,-0.031532048198236864,0.050207977231496045,0.11634376898994259,-0.10224777006092668,-0.07384662911438408,0.06673579239925118,-0.02061484036173303,-0.08218601489017696,0.04451117286095942,-0.12534753097064646,0.027773604109431835
HDC,,,,,,,-0.051472032400428365,,,,,,,-0.020539139029231233
COL11A1,,-0.012726217049145873,0.03244120894664026,-0.01233132494016518,-0.00632883246131526,0.21084457269968707,0.01385821416358486,-0.02072055814976592,-0.016075350325522157,0.009987146877647946,-0.029473427826598373,-0.052582751641315734,-0.09073601296216721,-0.028617465239041816
NUCB2,-0.039054201498057516,-0.05944855958585122,0.05841102911951593,-0.032080844193906194,0.024558926454125225,0.06950914538939532,-0.020696855923754184,0.05581920538506445,0.021134957559423916,-0.008443966916384186,-0.053104065247561234,0.03391468864846129,-0.03420920861109868,0.017625594991243377
FGF16,,,,,,,,,,,,,,-0.02023865144192211
CXCL1,0.029012402744318263,-0.01277947345130402,0.0206368574659448,-0.02297026097055219,-0.028717377379576157,,0.0033974364563631528,-0.01020772797279691,-0.0287317569577891,-0.0398373440375584,-0.07395230569265329,0.044767552608334975,-0.061949362261667446,-0.05621555112731553
VCAN,0.03678110018157953,0.049601234407136645,0.04600801533781721,0.06966081775351099,0.034522005193045165,0.20365402616929829,-0.09556443712037543,0.06875676601369356,0.09734377243518574,0.044517284461385094,0.022508160095408295,0.0564813558525497,-0.040324630439174385,0.08981472445636025
MMP7,-0.09504987910915591,-0.03185501397367407,,,-0.032064039521970726,-0.012810914084444928,-0.011478852940765961,-0.009999185194127467,-0.03273417878781674,0.03905642790930216,0.011863326400018985,,-0.11741692273696848,0.07473726705112695
PTPN6,-0.04638515250867694,-0.008996369130464088,-0.010262215950779802,0.05543163306165158,0.07100316905965422,0.09094913725571767,-0.0574017846756961,0.03714514140832384,0.029430403432213422,0.022844058201640625,0.0735747036337445,0.07045659832431823,0.019238827774033174,0.04761391606756308
PTGS2,-0.08487263488408797,0.05002106898157923,0.022395695570004197,-0.13359553237298938,-0.0332751498564081,0.040426842977134225,0.10986465729187797,-0.04471488474059737,0.014875525945186905,-0.02898016722910824,-0.12420978643514863,-0.019764946325585467,-0.11168719185611459,-0.061043815923986014
XCL1,,-0.037487284963011895,,,-0.017548103040985117,,,-0.0164232875471128,,,,,,-0.03655311954861044
CD58,0.011391530362439515,0.08780601450598208,0.01983560584354713,0.022913801344135912,-0.015049310068671242,0.06398097670808184,0.014853542006020761,-0.0037545726179080336,0.01582553429767902,-0.007307099139475102,0.08034068556731587,0.026108343079093304,-0.06413290574623465,0.0024102151772323536
TNFSF14,-0.04624602774127373,-0.02662445183094859,0.006188990669772189,-0.033696255347542885,0.014215033115980958,,-0.02391787705025178,0.019947700179344264,,0.00014691326385162402,0.0006011168806528892,-0.0010631041562658274,-0.04827500372720526,0.024761828070303422
CNTN4,0.13686030297864418,0.0024307747306268387,-0.032542201805807254,0.09135935053217317,0.03469170746498575,-0.01966322386034744,0.06762450956500636,0.040615382994774324,-0.035809563551229585,0.019302293404462528,0.07139690540654688,-0.00876935821399007,-0.01701867933848198,0.09190429063032302
NTF4,,,,,-0.02219758187436233,,,,,,,,,
INSL3,,0.04765368901200669,,,-0.01612823749707028,,,-0.011530112199928236,,-0.04571543558738695,0.08672132122772966,,0.020056154589789602,
BTLA,,,,,-0.025600414351128524,,,,,,,,,
MFNG,0.05321668406890601,0.01783233115390006,0.0885761389366668,-0.04725268260821938,-0.015001923389056291,0.12933369767417033,0.026583212603660863,0.025702417712730883,-0.053554183039749216,0.08371099986857648,0.16240032369795265,-0.00017468700506962173,-0.011030912205828473,-0.01018359818792386
ICAM1,-0.04065680513685286,-0.009503051447883628,0.024482801787045348,0.020448940547452416,-0.0267105858718152,0.19796678541890636,-0.0637420891029799,0.015023394639851813,-0.0271344166217861,0.0028529827517035596,-0.032698924637553015,-0.010471978158145833,-0.048077909618329286,0.03779198030481301
PROS1,-0.05254708661025787,0.03294093726503598,0.11911152267073807,-0.04284068352534882,-0.08462028424202264,0.14146713921452095,-0.06125373870588071,-0.06744243391436636,-0.0521109070325749,-0.012808113637769923,0.005013998378457742,-0.03494148912292771,-0.17296740638275626,0.03710327591984654
CLCF1,-0.024520541117468878,0.0543015676177424,-0.02574355465802675,-0.041878614224960864,-0.0018719598461273532,0.06663076854925964,-0.014120137577934816,-0.02313377358647162,0.09656213390273642,-0.018504969347858984,0.05253487903287617,0.0663592383654083,0.0028099275467603413,-0.03935677632102903
PSAP,-0.04197783186927142,0.047701364171925685,-0.011251634744363649,0.0020536846320394152,-0.02911990156230165,-0.16207867936577242,0.029018084246167565,-0.0005878773922340484,-0.0643580004599368,0.004465182732607732,-0.10021043222034536,0.0023298786429638827,-0.1319891774687072,0.10437696896494951
EFEMP1,-0.049038340054009456,0.04763561250335129,0.06828151043832739,0.04032344733615324,0.03708644410991979,0.07427705197308508,-0.07316970048052947,0.02319565294939427,0.025511873541644973,-0.03626296942812051,0.10354634016331876,0.002506742035334369,-0.15002264940666415,0.014303788259819664
C1QTNF1,-0.04585445028036563,0.05282206338668498,0.024647111265226698,-0.041424463532117595,0.017085131522027182,0.09222742622411428,-0.02421845933623389,-0.011119056615695374,0.09688142120194068,0.022661197880963647,-0.052210166049640336,0.05976653367379337,-0.2123528499339004,0.053069289018854396
ALB,-0.024419794947653395,0.0727206281986388,0.0337753971040784,,0.08662453564104614,0.0036102931683761235,-0.019254331592672917,0.008980766718176903,-0.0458205569914686,-0.04176717127827008,0.07523951931646158,0.011801791315503051,0.049139166780578745,-0.02907973357249368
CCL13,,,,,,,,,,-0.05869808521802418,,,-0.07454747206855714,
EFNA3,0.005219447761769912,0.04354738685477168,0.011787842612004462,0.014046912451297243,0.00019518112541248178,-0.05233133369471995,0.08386539856187067,0.020476849207665827,0.07232730855098217,0.06216484304298286,0.11288222607706833,0.0017711665424374494,0.20137116263512767,0.03837466274938855
DRAXIN,0.05640583655526297,0.013483594208809324,0.05552468683167308,-0.03422334095571378,-0.0116181957204172,0.24484532648843113,-0.026483777776093308,-0.015512616405325636,0.07681117330765003,0.0446523354630791,-0.03967584058694361,0.09408040526865653,0.05293099960585331,0.07799980003019838
RAET1L,,-0.02575354856617425,,,,,,,,,0.02699850862983157,,-0.006233088860510358,
NPTX2,0.04093729025580471,0.009237314781982068,-0.06269250954932194,0.011122496380858604,0.05002552723860968,-0.14136600031389918,0.1129448959881992,0.058170629649354655,0.014478984304794565,-0.00035456906798261346,0.07398123410684751,-0.031921464296841395,-0.1079051206744273,0.07613152321752256
FGF11,-0.01780606260874161,-0.06776608627225958,0.022075489093697335,-0.004840128603801883,-0.049766729354477075,0.1315647245541277,-0.05062849949906951,0.008284541230356435,0.08758575926972238,0.014244285968401708,-0.054846753818144224,0.0031785654775503677,0.08367870518295382,-0.005681955272105974
CD59,0.020302430865643917,0.044947788417319404,-0.026756680594696405,0.009375503443614291,-0.008589061009873519,-0.13534457008709574,0.08753432007774463,0.025741177895834078,-0.0528213145522936,-0.05230493915816813,-0.0056182023148787915,0.02454338818532269,-0.16243677685936525,0.12128226739821223
COL9A2,0.0591451062018936,0.029968679427159313,0.0248176718418653,0.014867554004847116,0.08239020789543955,0.1345742595661217,-0.032836734071825725,-0.044227184996916497,0.02886363892847829,0.08750985317473116,0.11001702497486916,0.09049103505948645,0.11913557030466211,-0.003944829048167548
DLL3,0.1241904179461097,0.14546315267266963,0.025349734933481895,0.034711620997286384,0.06559703714424528,0.15228599332754492,-0.022374619177639957,0.012910664350686336,-0.09447303086169224,0.09942465187857728,0.1643543923213819,0.015823515288543196,0.15912164267539353,0.1389489459672098
FGF5,,,,,,,-0.015332115855872921,,,,,,,-0.03471729530964532
LIN7C,0.026284899812190052,-0.062870647406622,0.05695883676325664,0.005767386794778186,-0.009609333349169713,0.005091256215986989,-0.03458223600631752,-0.025943116349113064,0.048536497394969916,0.10204994728184008,0.051578486902468766,-0.05111152990078866,0.06273765449834458,0.023728940017395582
GDF7,0.08318188206450162,-0.013542309131565353,-0.03492009820253083,,-0.028777484346353497,0.025753292331704328,-0.027426649747185977,0.0708775999008559,,,0.06359148874695164,0.009877534444235685,0.010087097843901882,0.0006247324843279197
PSPN,-0.07243825922356707,0.022951313574790574,0.06726924057987649,0.017077787652964627,-0.006827258679488644,0.06549946247116943,0.013999017445765084,-0.00721924164464931,-0.0009786214565097836,0.052331013843487324,0.06855999757723617,-0.029949676725271202,0.07585735374821763,0.03836540089567095
ANGPT1,0.07362617674485512,0.00397780388682538,-0.010911872733821885,-0.027389279152432496,0.018168816504322238,-0.01819412834104501,-0.026528581577333222,-0.03007636825680848,-0.03356473061315332,-0.017903016741236778,0.010023467333785646,0.05447748598596769,0.011454623005056648,-0.008954319398068112
PNOC,-0.03285715843342836,0.009527504102305925,-0.04508339861234065,0.011263540411476083,0.04944302209621582,-0.08815702209163367,0.10444700867419772,0.00265434316223532,-0.025544246849574233,,-0.0018350383818383103,,0.03406675212204597,0.0009673555316673068
L1CAM,0.02066594362612604,0.0025489882851887605,0.0028743049686096693,-0.04173014188899882,-0.002336601613404006,-0.03742686692754534,0.08842076182715009,-0.005165608383050704,-0.0667805981814687,0.06948667598611637,-0.09083366732837259,0.049486006635159285,0.1341309810886047,0.07826352613752446
APOA1,0.09050575449255222,-0.011229461776949558,0.030366724643038242,0.005208428586577214,-0.025117065152980306,0.005399742346694964,-0.0328130468793907,0.021744840106290127,0.042017362578178424,0.058391194775823066,0.07334955324619888,0.11390902748135996,0.004129432902822609,0.007448072555583184
PSEN1,-0.00891669629673661,0.015604920106560113,0.03328910600369149,-0.025839607221003855,0.022442242178610784,0.01444464764938936,-0.08711671782971359,0.017410858794575497,0.009421178866834662,0.042037544409671015,0.032877503555994954,-0.006687064869835596,-0.015298380367062055,0.01730945529844351
CALM2,0.04860452002791832,-0.0033384734007096055,-0.0005628831824302617,0.10636866390707712,0.03658548084800219,-0.19042856234591302,0.07673194295905145,0.002582765642192234,-0.07399836205538135,0.1173184290505073,0.22949681026487978,0.007353549961464846,0.1803309779202758,0.05327621346125921
CLEC2B,-0.06739661165561606,-0.017994178012267076,0.026405841266154997,-0.09050896048455855,-0.03620461353245189,0.07674620981232853,-0.055904633761057095,-0.009053061723273153,0.013419916941194068,-0.023213697281648255,-0.02581679852433511,0.030605653647203107,-0.10306489405540796,6.777563185118091e-05
NTNG1,0.03481417845086512,0.03668639224222706,-0.0057327446010982525,,0.08228687271563243,0.04146554814844983,-0.04844039884778238,0.0007884608335276364,-0.023716696923081853,0.06819805269611935,0.11530248285082173,0.06672619390018239,-0.03269384066840979,0.00829386623995905
LRIG1,0.0808835032306344,0.0591033288418132,-0.0015335212240582194,0.009286704604174105,0.03425013795292787,0.05550139128465168,-0.029695543670852025,-0.0445512150658918,0.04705656485995069,0.034679676791432176,0.10020538963066478,0.05781153432726661,0.1458427381871019,-0.038227663715761445
CPAMD8,,0.08635408988429116,,,-0.01907682710175201,-0.05056369162176655,-0.013869962135330694,-0.012789556569322354,-0.03911718064387467,,0.030618858610565812,-0.014846689548627194,,-0.022262692911014816
GHRL,,0.05430909806405794,0.04145983027367971,,0.0457833479151855,0.10059797220406447,-0.015636454185692664,0.0043260491565371905,-0.02703003574110187,,,0.020421788008488886,0.0525325987467139,-0.01962479544535978
NPY,0.06273821385515624,0.08084226221310546,0.032786990829426946,-0.02155507021803435,-0.02693421526226287,-0.12101766751426228,0.10330352735945623,-0.02283727979890772,-0.04257640327730085,0.032161044434869106,0.019230302494646936,-0.06661669012401707,0.04759256260323042,0.07437915127993927
MMP2,0.075444399060727,0.07784593185944706,-0.014796408430193838,0.048099933416055785,0.01840919792389247,0.10967734739323126,-0.06778851168085802,0.00450233720140642,0.05313288674656558,0.08288453850599019,0.014971514855386125,0.06520786068299568,0.006905384166875956,0.15178332794550956
LHB,,,,,0.056008607770133986,,,,,,,,,
PPY,,0.024929666035129004,,,0.002207485452170445,,,-0.009347085135819359,,0.040850087242600246,-0.016744753901862204,,0.02190796207405619,-0.013938682840848022
ALKAL2,-0.022551145626473694,0.0208185668459515,0.044227567150488124,,0.12466408004452931,-0.007466612607810111,-0.015726230155588987,-0.022546676183048675,0.04454736393872427,-0.010957003087667866,0.08655004753990665,0.035547328963512766,0.12674605664588018,-0.018874147468510558
CSF1,-0.05686945167517206,0.0002541588133211928,0.016159601986516208,0.05286608972402415,0.004061864813401078,0.14250701617468603,-0.0961609115913279,-0.012942563278092968,0.04587534003065861,0.006518223869899749,-0.0033129113137490194,0.033991212249827776,-0.07938294277958598,-0.010486942479160027
SEMA4C,-0.0320855946142313,0.04672353865510486,0.04052790876461611,0.021879979819806168,-0.001286993823946494,0.0806630369394967,-0.04258657104473976,0.08216569910267994,0.03386820748845514,0.013049088758965917,0.029153981327576378,0.049903294387511954,-0.0321352840768685,-0.01328690984107935
ICAM2,0.08778422277552425,0.011222248814595081,0.0043840721796317185,0.05571372854866611,0.015272177064019241,-0.02645197074682636,-0.03639037352528599,-0.006284560827781832,-0.04173604158772034,0.05534318636014415,0.08400005759800742,0.015915811060939346,0.03348739560406754,0.04899806596114713
SYTL3,-0.013237131634338279,0.07404449644267165,0.04891436400968632,-0.007721583270360125,0.03974871450454438,-0.013999476797627796,-0.05480923178618586,-0.0047420461697605925,-0.0012748855977515114,-0.01985007117846194,-0.0029439045765549477,0.012589885911822132,0.03288820150223206,-0.005787990416893488
IL1A,0.03991066193048305,-0.017364640481895205,0.03951560494064276,-0.06251147183773922,-0.03861893779753107,0.0053814274928784414,0.0744467983263533,0.03110571912079105,0.028833045992816025,0.023022169930387405,0.037361760019866276,0.053157891005871725,-0.0024018076510025086,-0.035276186510501614
HLA-G,0.01481826541202874,-0.011597934344352608,,,-0.01754810145624403,0.07394138365874207,,,,-0.02775656904683746,0.0022615009810952793,,0.051272433996823755,
PGF,-0.06672840466902326,0.014046002501129322,-0.009203483792675196,-0.08495638437683725,0.025459776050547136,0.06174389961530694,-0.029331265798917264,0.037020081750689486,0.03939894447744377,0.00494333622811653,0.08119819059470866,0.0385271988712946,-0.05104169905026379,0.0063042367167928885
LGALS8,-0.02346080574661178,0.05968456643247105,-0.051030454183739624,-0.021532190190474493,-0.004499818044743323,0.009328088734983295,0.015161998145077056,0.02615483363739081,-0.02870529221366521,-0.04794975682676396,-0.01995627982124348,0.041734765853240346,0.07846788801763985,0.030818667141559314
DKK3,0.05960851044764286,0.09809679246695788,-0.14399263130956505,0.09839340955241703,0.037396042386956756,-0.20366323997045702,0.0876818857364605,-0.046204441949511094,-0.06812531953663849,0.02529781980855346,0.11326218200873678,0.0779314345072075,-0.004305618759912893,0.08779166581068519
COL16A1,0.02247253306105359,0.026325776171167388,-0.032538272802108185,0.07448643715464386,0.04442780140141815,0.033236601345530505,-0.0995025005080243,-0.007448782217271639,0.11870385776078989,-0.012964226366183862,-0.013772606413381596,0.06901849064688349,0.004736208323930671,0.05159001486065373
TPH1,0.0031307780374980865,0.01634630888926522,,-0.015197260887163019,-0.004196131765628751,-0.02077752058452868,-0.016487885687258456,-0.021617846536020495,0.08036827528945562,-0.037603959617993614,-0.013688071659892023,0.1092626086189554,0.0011421414072006332,0.0116866884930279
TNC,-0.06490774710999547,0.04907381609510017,-0.007782003248860557,-0.059789782638120584,-0.023065577139190243,0.1707404757384678,-0.09965146218254212,-0.043750372728979234,0.09848495788085342,-0.012532361253947626,-0.035441714465352096,0.005355211894070768,-0.1659930744604604,-0.03610534143246798
TNFSF9,0.025183287261564616,0.00783779952711668,-0.03163166872922804,0.08526544244399832,0.012351502000527068,0.045063719398593854,0.07193779071906502,0.02269705738990447,-0.03437209752446614,0.011600939636658642,-0.024661188914543535,-0.07198072636267991,0.045572943506004694,-0.018724334661741355
C4A,,,0.04756180567385689,,-0.01969742506450919,,,0.013237436619040567,-0.02240483519220927,0.02260660303458265,,0.06292470632569268,-0.05155085356144547,
CNTN2,0.11063986913102189,0.026964585866421288,0.08782312810119361,-0.0014740735753051612,0.05238874989411616,-0.0003836200279288013,-0.052151084345838976,-0.007258994044391477,0.011327105049479494,0.0838359398372421,0.10422697053817329,-0.07850716714591129,0.07654959134592995,0.02037370620225421
F7,,0.028614211988779305,,,,-0.018045335917775247,-0.01386995407364473,,,0.0067031789864308005,,,0.04002052988796351,-0.02751794651977069
LUM,0.005103363335508589,0.024160091688184508,0.061486651482224784,0.038023810329715184,-0.026519135891108905,-0.0072149881754504964,-0.023995346672590692,-0.022055234894620204,-0.03998193213647434,0.06637406537336286,0.07521033836313833,0.012548995436909455,-0.06681061494750845,0.06999008511983094
BTC,,0.01874745271658665,0.013740813368889727,,-0.030691936486104944,,,,,0.031435632896735066,-0.0030310648941223304,0.07550982477937494,-0.041925823370804916,0.05898206827276628
APOC1,-0.0640993531730513,0.09420535957338946,0.01447680092910322,0.07865043285183135,0.026057269325699097,0.1385514473985604,-0.10223372832194046,0.003329931005555084,0.020948967072636864,0.04047995246728613,0.1275734422114714,0.009650415154037372,0.06293124181558934,0.0704050256218789
PKM,-0.05146800694630899,-0.054951109939994164,-0.059107893946215746,-0.06611891584211868,0.014903707689556806,-0.05762342517204878,0.01333733817726773,-0.033161307650281024,0.10546500493722144,-0.07810702216655267,-0.09328920693522631,0.02772830911110575,-0.13565170095775883,-0.032027669878931075
TNF,0.03227718031314182,-0.033751339203516216,0.05563309248520112,,0.0012787701753847174,0.07587994506360589,-0.0015390548241292668,0.031575540072571906,0.01825663347606058,0.005386940084488904,0.027143046343483378,,,-0.021416989596844533
GNAS,0.1351085000008768,-0.02767920864405141,-0.007762122656581385,0.06476686570754578,0.00915741693583976,-0.13448573714529888,0.09652470681802174,0.001620509227082857,0.14182505025666803,-0.06220723725802859,-0.09044648666341207,0.02639797867880475,0.11004822456097874,0.05440578974921916
BMP8B,-0.008394243636177117,0.05249168822804093,0.030518432517620257,0.0007322130659252709,-0.02544022694549186,0.17858865231259807,0.0068520470241335615,-0.028779011105685096,0.01173920486262924,0.06183507366519929,-0.021258380469612766,0.0038997900221237718,-0.06701247065072498,0.13171360616752703
LIPH,-0.02360524886517445,-0.04979861035228851,,-0.02297025855556909,0.08279823953396095,,,-0.008933912513844811,,-0.01707648603398747,0.05754476021873358,,0.015748811752589617,-0.034150924995597395
CCL28,-0.017253026066597486,-0.04783081434589008,,,,-0.03880595563516667,,0.02692560613323266,-0.020213014478516856,,,0.004380640328726618,,-0.016918255810874194
PTPN11,-0.011195271282589805,0.03164948766162028,-0.02415191741191961,0.011476577615575965,0.01647472077259708,0.03057800037880957,-0.017674780068376316,0.04218009968870353,-0.015807682214602718,0.00043399667729565204,-0.0073696119606104496,-0.010858858153028202,0.023170107907587723,-0.008216690352940315
ADAM12,0.09788410699079671,0.046023112114731334,0.0981871092323989,-0.058591772305817316,0.01868158433831181,0.033013653904900256,-0.031151836104123455,-0.036701404378806715,-0.0030558951071751475,0.010798670908473584,0.057885501703610495,0.055652806807692766,-0.03566645717494263,-0.00156084117693461
