,MGH258,UKF260,UKF266,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8812bulk,ZH881T1
ADAMTS3,-0.008579534917649111,-0.0013229638658530114,0.03399391335557097,-0.07706098429187001,0.004528437438430656,-0.03262228659464737,0.0533952874321358,-0.0334919903577128,0.03499722865217989
CD34,0.04012152156195866,0.01786930476452907,-0.02550700237069826,-0.048093568795591804,0.03342449414999877,-0.030742284642946812,-0.03993231858476247,-0.06794028051659137,-0.06502724681608898
CCL23,,,,-0.01456299211061915,,,,,
PLAT,0.0577831993416167,0.05637373107702118,0.05812179263280051,-0.08135782209333432,-0.0541966312674144,0.0002018917060674315,0.05287868647299266,-0.03649058262413866,0.015300160060885715
NTF3,,,,,,,0.058479277742862566,,0.016058720459183325
LTA,,,,,-0.013449578920563103,,,,
CKLF,0.025224130663268507,0.019891942510513103,0.07359862801150555,-0.12108517183970706,-0.01155486715343487,-0.04326525903998163,0.03517899770087647,-0.005293841637356986,0.039858955257365755
CD24,0.002976156464198409,0.026463116032184274,-0.014529344086457813,-0.040807399528582,-0.03786555668556038,0.10953292588864767,0.02204900099493352,-0.01235853826981751,0.04236462911180518
HSP90AA1,-0.07995061984607499,0.03239856962590171,0.020643507110250803,0.13289036077617072,-0.039496674164751236,0.10808153806295684,-0.1021605108667716,-0.015215558991481918,-0.06664755405817872
BMP4,-0.023523295746040035,-0.028983385080358873,0.019188126136693837,0.05781763180209564,-0.006297836251112984,0.00278049018299634,-0.05964509762405188,-0.007578120813632415,-0.04109417622989952
SCGB3A1,,-0.01778549889283129,-0.023960611795351177,,,-0.01972750997749064,-0.030367206045216293,,-0.024627359560370512
IGFBP4,-0.017154669153276066,-0.019979632277460545,-0.01372551214762868,-0.0856602714221873,0.0025815780383685477,0.027383490924020964,-0.03469527550749296,-0.10370495070554421,-0.0792867825990919
RSPO4,,-0.020527356846998416,,,0.05389486737400774,,,,0.027774923891333216
LEFTY2,-0.022631126229960028,0.036223158851661094,0.0351618548451601,-0.08053562186953069,0.04166095760857359,-0.02160909650682467,-0.016936664337933473,0.04397939218238767,-0.022555155136575685
ANGPTL2,0.01734838643701079,-0.04176214264446477,-0.036138480607969356,-0.11040265419825661,-0.03081746504703426,-0.01793038204028541,0.018019068943752794,0.014179216558789972,0.01615991279364235
LRIG2,0.028858935655412428,0.020356808284475728,-0.020960277324741285,-0.0029182365313994638,0.006270010650119797,-0.034574459651531324,-0.008703258773197038,-0.016997508486642967,0.024742367557447874
ICOSLG,-0.06411957144751224,-0.05724793180025412,-0.04379032862223499,-0.04083004429505443,-0.007738057559187173,-0.020560096280591175,0.05980698117446795,-0.04311191779798895,-0.0212719554253343
WIF1,,0.00018168823072051564,0.0038367623069271726,0.08746717018233861,-0.012071084933981558,0.07676018759419188,,,-0.01541780884219913
NPPC,-0.01356580789625961,0.03728649474566601,0.03771252353174075,-0.034460237416789816,-0.02354685127885082,0.054457199902775096,0.10269879249100361,-0.028188875507849962,-0.03459758972357854
LYZ,-0.01917165657311889,-0.07408681092647924,0.008510137214019607,-0.07860010612933782,0.013020409353274868,-0.07876905242614539,-0.0294361071351034,-0.006577741382137496,-0.029678377873231816
EREG,,-0.002542509047285476,,,,-0.022229445298541258,0.013953885287947932,,-0.020657493205095353
SPTAN1,0.00939588337266341,0.03020192516957481,-0.042737592024385374,0.10930730982287216,-0.012357051657784541,0.11882223271824408,0.008395725222680688,-0.061326860837157625,0.05356995664513895
PTH2,,,,,,,,,0.08516890809605084
LIPC,0.003094575624400329,0.016910443339055434,-0.029107912464950668,0.018176779711292168,-0.010280956379899913,0.07637157902369053,,-0.034600422731999134,
COL8A1,-0.03899139877234976,-0.057211138137157995,-0.021414361809761355,-0.044886547784718935,-0.023039793666454655,-0.04861173286981163,0.051557759491902104,-0.043701437761256526,-0.07072388362825462
GSTM2,0.0022629052118504447,-0.030057031066272014,-0.015872810732791173,-0.04688563888092971,0.0190239769974647,-0.035356206616037375,0.03940103465719756,0.0049179387484311375,0.07263699279219199
SPX,0.030405456898145337,-0.02971309585207926,-0.017232656070299494,0.08903764538196114,-0.029700751823224104,0.016560581824696625,0.0016231376145429354,-0.03552737217765343,-0.01939160837538474
MFGE8,0.024606016595107777,0.029512489148744006,0.0005406110004881375,-0.08598927872501648,0.020044456597333813,-0.016878193262375378,-0.06943884495396323,-0.07535630172640657,-0.03798835771850632
TGFA,-0.02626905099807962,0.0470401244450186,0.026861188032357094,-0.10578976150292514,0.014852262235098121,0.03142529420232429,0.03399890727464677,0.031678014511899,0.05823031164866914
SLIT2,0.016534208217273617,0.006730282761764794,-0.0190141927050557,0.07913022679828079,-0.017246967412081617,0.0038327265373170574,0.0013722821785721931,-0.041909935890837934,0.03620685934925172
PLTP,0.006682371728563537,-0.07414069548619662,-0.06647249022778821,-0.10964455918189207,-0.06460661215193497,-0.032837355530264366,-0.061724972105728554,-0.09549406565827749,-0.061894054494842546
APOD,0.001413316699617944,0.06922033879037286,0.03255644615622582,-0.06174988955941374,-0.047787351959035974,-0.07189231865763925,0.04012366490891142,-0.014682135069134414,-0.0586015890314122
B2M,0.0514564782703673,-0.03609059543715523,-0.020875032660891454,-0.1454561535787843,-0.03262585540175007,-0.0967301603940864,-0.0023637461869845666,-0.019402681047641097,-0.05612617938803439
OMG,0.02447499311029211,0.04807477666872872,-0.016837851020159264,0.004834452635531225,-0.006252006323272178,-0.029683202128252248,0.04134146600509046,-0.02642620782116277,0.020616255688007748
CXCL3,-0.01840691199336063,-0.05256604575578953,,-0.01680420033729607,-0.026108146439152206,-0.03129338596808805,-0.08023403828955536,-0.020923837624926396,-0.04652554607218179
CXCL10,-0.028515492479035953,-0.04069774629434358,-0.02565686494284098,-0.09775233802044574,-0.008849788861954417,-0.027043344884725075,-0.02060260512792297,-0.028188872442773842,-0.02266253024258738
RSPO3,,-0.01987384778433573,0.08638357408663508,-0.02101629293157124,0.02329894380555322,0.16687746879692733,0.04610930661503264,,-0.00018026502880935218
CORT,-0.022857125730248933,-0.024119914943224165,0.011008562832151325,0.02829624479531398,-0.018066031545002702,0.009719056519923162,0.055054728380452445,,-0.027583875271050787
NCAN,-0.0019658720269576132,0.05856147268145034,-0.012746439103972584,-0.06510137680913455,-0.029974156783476032,0.06241201938635498,0.014361024798110267,-0.04896704097724488,0.09006012237672385
PRG4,,-0.014229603662805975,,-0.018205819529844056,-0.019990722866014218,,-0.02185254288165605,,-0.01201560866578791
ZG16B,,,,-0.01965610784392786,0.04089444107259403,,,,
TGM2,-0.04664295430451259,-0.04818557559564772,0.0647013053441591,-0.014879095228816776,-0.0006661234551306171,0.0035156740922677263,-0.04665538434449099,-0.06457782388546467,-0.07203650516881802
VEGFC,0.03776209889532342,-0.02190407527191625,-0.027923518360558532,-0.02400322998345421,-0.02877721571239372,0.016536149953100723,-0.02567658619189312,0.050480399604017435,-0.028306713554123595
WNT6,,-0.019607023898697527,-0.01925253772600731,-0.01790303955869114,-0.02378334010994988,,-0.02978417174134799,,-0.022011636810851998
NRG4,,0.052438160679903686,-0.023568665230849047,-0.02267650316996221,-0.02053128713512205,-0.02798424886743017,,-0.02216150731244323,0.09734561447801567
PMCH,,,,,0.05571542860811025,,-0.02027944631531338,,-0.012610010983468634
COL9A1,-0.001985655960034756,-0.027021483018703607,0.04071902108774094,-0.026221918091716378,0.009456503852525937,-0.021921283561960925,0.0041979915185435925,-0.029179034452425673,0.00825654476044191
GDF11,0.042007763976797056,-0.016728232132710588,-0.030954492664017185,-0.06666687757912292,0.013415272302817067,-0.03287831315368451,-0.00580163389629677,-0.04362451326840336,0.005507782981542206
IL24,,,,,,,-0.015119866500293153,,
SORBS1,-0.05547466419811333,0.015845545480682288,0.03426681216792118,-0.05149985838400054,-0.007697455218842154,0.03304450755754622,0.034742897907783656,0.001654448809158252,0.038331552245992474
DLL1,0.02562988794263077,-0.015292933791649995,0.03884400756146274,-0.048090258065973064,0.012399244019254739,0.04544063694329846,0.0723373919065198,0.03389376701836497,-0.006075440837965717
TLN1,0.05508270307190282,-0.044102341715117,0.038009880706070386,-0.07646003693020037,-0.005136690965324783,-0.05248166056954943,-0.03261388994768445,-0.03683244145190828,-0.04486239842516316
COL2A1,-0.02146868656345102,-0.012709194727293417,-0.020857728594969333,-0.016804206055951686,,,-0.03305401026985655,,-0.026565019651418182
SHH,,0.025891191520350444,0.041474886727441464,-0.013210147777790813,0.011076389009600366,,-0.005060704832395389,0.0067601164918797115,-0.00456938018559231
PON2,0.006430058681419773,0.01470195978337815,-0.04702381914771953,-0.12271635721348788,-0.038248189577773345,0.04390855115148308,0.02642773797784362,0.016120248180450138,-0.039100835700646284
ICAM5,,-0.033704712154732495,0.04219855922210259,0.0652885844259704,-0.00019772914025751416,0.032779484157808216,-0.020905677645153116,,0.014116595562329776
HPX,-0.024385896981837178,0.016369461628136416,0.05633998756263848,-0.02447042498227675,-0.020972401240558977,,-0.038291899285688935,-0.029712886605027602,0.06622347041719703
SFRP2,,,-0.02837335375617301,-0.013411318433888403,-0.017479124991596776,-0.041616997448786726,0.0090864279865787,-0.009164622842198468,-0.03148141578880826
CFC1,,,0.04829195065439856,,0.04728289806694588,-0.022834181807052708,,,
CD70,,,,,-0.025088175334254156,,0.05448018661980829,,0.015036978006029591
HP,0.006894965557411759,-0.040470035241358275,,-0.0220070465746754,-0.051984029336129056,-0.040055642467018336,-0.028796368963045306,-0.028383184847886742,-0.04855684159124209
CXCL2,0.057534406222727534,0.022830468982632583,-0.029755632516624997,-0.03884640124202038,-0.05629464925428005,-0.02885946752594768,0.034905826434565856,0.03729224389922162,-0.017200636900525576
NPPB,,,,,0.10585941960644163,,0.010661173726321535,,-0.018846964718149808
CCK,0.023191077067543416,0.10838575777824966,0.029641915391780998,0.1279630773008534,-0.035223826664313077,0.10299633910884075,0.06547430905136749,0.019055635435395825,0.07425137696999398
SEMA6A,0.017153213371055118,0.01946031709831078,0.04134979130957657,-0.11085341372895964,-0.0306707872694322,-0.057328623836112105,0.022681713745980558,0.04893288611590844,0.04176186905400196
IRAK4,0.01758832288990413,-0.03829869831263891,-0.03201777537772851,-0.08832903132040665,-0.01126729103060142,0.037712973066276224,0.04476948752370279,0.017848234261475828,-0.030308932355821414
GSTP1,0.06448961606336084,0.019588773229040807,-0.017846278028011496,-0.127958877888781,-0.03311274326112516,-0.05890585484904625,0.053813507654664305,-0.05471893914591129,0.06455138340529983
VCAM1,-0.02597362653896682,-0.08702022028826298,-0.030711353635997946,-0.06442175093580227,-0.019567918780458465,-0.08093416281623181,-0.0035625090203996205,-0.038183421275667144,0.0005502253556020479
NXPH3,0.006189166411261643,0.006804542810737404,-0.021919515522268333,-0.04699062122865391,0.0037040195029221026,0.07672645033703934,0.03705092556625113,0.06460645855256704,0.08068523241362138
MTMR4,0.0035552303583985412,0.04265320009621857,-0.03910228979817904,0.02814872994983784,-0.024126783122148474,-0.038495032647539285,0.0132170331510234,0.001112481851951832,0.04307371303377367
LAMC2,,,0.060497239121927934,,0.06081964852234251,,-0.01858849658972751,-0.021426751866498967,0.04700225130390639
IL10,-0.023741595353604237,0.015234580444808583,,-0.022050870318187178,-0.04635559197794576,-0.06182158085889905,-0.03538097619094754,-0.020668159888213408,-0.03048006059034183
SEMA4D,-0.005299335777418953,-0.011645639766367517,-0.02596239636962387,0.0860812445395946,0.017028954895228297,-0.03545132425245276,0.06003388674017178,0.0019069322464514721,-0.05039166325109735
TRH,0.02462316737008129,-0.01250681117735079,-0.03608710453954668,-0.03481353938722229,0.0013009928411565753,0.010224303244855432,0.03268488713545104,-0.047359464504612314,0.016689801801077674
SEMA6D,0.08726503481530444,-0.004793953082289314,-0.03441677276906919,-0.06927302212458168,0.0033837475425384624,-0.03195468155517006,-0.04763155443397709,0.015493316547198904,-0.0022053883947287336
CEL,,0.006289945001255721,,,,,0.09182121856169537,-0.028797522484099097,0.005956023612662311
PDCD1LG2,0.048905754473462154,-0.027807810617306424,0.11856108382621679,-0.0288997423035541,0.023353229111694667,-0.050907909926494674,-0.011989364654718705,-0.03308092664693371,0.026984286978077605
SPINT1,0.011733591169029944,0.0427867477982477,-0.00799855326953146,-0.041907538336392554,-0.025756809812985736,-0.034534199800719735,0.08894617682809076,-0.004696313284852382,-0.009640076407841378
CTHRC1,0.08705425613418799,-0.06457569546034621,-0.019253933422384902,-0.041724833768948026,0.02354303699230001,0.0016941490211571531,-0.06401895129441987,-0.06920865674571176,-0.06005110517100027
PODXL,0.06584516645293893,-0.013991246171773773,0.03020337352921791,-0.13198292396754935,-0.022208355074524944,0.03564593473166011,-0.00783166702991165,-0.019779031570308848,-0.013723464041180562
JAM3,0.05068558010679222,0.04989683630748582,-0.012833745187601754,-0.13868652187724137,0.03911209457557572,-0.07156695633577122,-0.029816302374813003,-0.09327708296694123,-0.001827835895049708
TGFB2,-0.05274566701708285,-0.06848763166438163,0.016210055108041972,-0.09698150076315798,0.0060690920419925985,-0.014232492495727885,0.07647426318674187,0.012804499649335535,0.006356257386726249
COL18A1,-0.029032365191490755,-0.0013512046290034508,0.00128107689064277,-0.09283100281285539,0.032556645126280974,-0.028510263829359943,-0.061535353990119786,-0.05154822797174064,-0.06014200206933906
NODAL,0.09971823528202764,-0.030122590040782805,0.06261768653923562,-0.044284848326714324,,,-0.02260269197962012,-0.03223271286681183,-0.013997338051760459
INHBB,-0.021721639545656965,-0.01330286843540821,-0.01354791117851611,-0.08153371345906328,-0.009072774068565539,-0.028879007281730533,0.005999520274774735,-0.041550291608942844,0.04644615688485196
LCN1,,,,0.03750579388241194,,,0.048723827959290325,,
ARF4,-0.0017020724410367182,0.006684000673335431,0.04045852127978218,-0.08164509926124212,0.012410774634783928,-0.037463994485706476,0.01510497712973871,0.0550244944587775,0.025321861911888423
CXCL14,0.01639068114161909,0.052622360322138885,-0.0017937379246123128,0.03778942412563201,0.03495550496059913,0.04934588528411577,0.02523869517299656,-0.03608353616721545,-0.06583814803074406
LIF,0.12504920507717798,-0.02738567188150667,-0.02337044338887678,-0.054157725469626876,-0.005284779541315235,-0.03106718752994267,0.03860811070095225,-0.0355805494792052,-0.019630032301468973
IL17B,,,,-0.024354337223082348,,,-0.020921292515115143,,-0.017413989197372647
MMP1,,-0.012506808449026005,,,,,-0.033054013407818716,,-0.012610009984832924
MATN1,,,0.09665517023794666,-0.015460876270953352,-0.011924908863692248,,0.028276981046065186,0.02668388404868955,-0.01794698534762902
ADAM28,0.015150051764137105,-0.0031876067290892707,0.049993892962809386,-0.061631354340898795,-0.03819206764505816,-0.09238765938652768,0.06765262777189876,0.03781055693531382,-0.02376719606609969
TCN2,-0.012227476831588825,0.026870272613748396,0.04185302853086179,-0.03038488587983489,-0.02168657174732649,0.03135472180770099,0.02341918805677584,-0.05214375224635905,-0.025058737424756505
THPO,,,-0.008775956772236583,-0.03008889017127069,-0.024481320825460107,-0.030839563254209803,,,-0.015568178523787531
CUBN,-0.03431480973330915,0.05480338111430656,0.030601409067343505,0.0680500149488033,-0.043899424957309016,0.13389496687723132,-0.03161232587582549,-0.05068995200872743,0.012591770736190428
TIMP3,0.012132906676873985,0.04576565312229359,0.004372999611425759,-0.09455269767408901,-0.015977314793431008,0.10240546866511689,-0.025078299292520374,-0.05053066432529375,-0.09565595888533295
PIGF,0.009479102289278448,-0.023529139188008936,-0.00824487760843117,-0.05118102857533559,-0.04854724265379186,0.037246881466443615,0.009553950365907593,-0.010644573406990404,-0.006591169873883654
CRH,,-0.012709197059226292,-0.019012856181525505,0.02971505096195848,-0.003814323324145953,-0.0054885344576754685,-0.020138379631470714,-0.006970897239824317,-0.008361188735767213
BDNF,,-0.013996099552962441,0.00884715817284202,0.14900309015685262,-0.009445055513209203,-0.030610477790609148,0.05317381685197205,-0.046437151056064795,0.033834135059638386
CCL5,-0.04149482590354586,-0.04476363006957906,-0.027773103476312497,-0.033475055876656834,-0.0071802636024292715,-0.0043310537909668195,-0.01720626353238702,-0.0008252697307885308,0.013890558104523503
GAD1,-0.039783476366486686,0.07885451392688235,0.028424362017114107,0.09194846147174965,-0.004463403999578972,0.13255239504047026,0.027923901163159563,-0.009195979316663652,0.0027899419601097176
COL14A1,0.028924784905232707,-0.012416776868922143,-0.029433324135587968,-0.026159732107928504,-0.02590348265631366,-0.054394942686858655,0.03368358558900996,0.019153207740740804,-0.06348599318067098
HLA-A,-0.03328003276895597,-0.04313512425478078,-0.019161754755218335,-0.12690722971247753,-0.020967964807658196,-0.09691018965161102,-0.04228750829378331,-0.07256143346691804,-0.0021032787522268885
CD5L,0.0066604120585560195,,,,,-0.03218451735783026,,,
FGF18,,0.08543877180230094,0.13568271493516518,,-0.012778009652142359,,-0.02473397908041326,,-0.02179099455435672
ADM,0.021952146419285133,-0.05565489957263237,0.024994630492053915,0.011729549249422752,0.07165616558910054,0.043470069293389,-0.05660361189358953,-0.012138460496459723,0.007730066417256996
GNAI2,0.018045201181347156,0.01061651556324644,-0.01671624964904035,-0.1315710288725603,-0.06865065954814804,-0.053762025963130546,-0.0015914202668019471,0.013600118180421625,-0.06617799276626965
HDC,,,,-0.048265904551998716,,,,,
COL11A1,-0.026431895839400827,0.04920425226344648,0.00612066323108835,-0.026810679254270216,-0.024404587609737186,0.0011796741453972165,-0.0453146783515184,-0.020340712613928138,0.03369732549366012
NUCB2,0.012975551572561896,-0.03332258376598091,-0.03450110931740673,-0.06158621766257558,-0.01502670379803394,0.05376696841516453,-0.016310024607858468,0.0735916018220535,-0.06000230166300741
CXCL1,,-0.00961793056586909,,0.009499820932385097,0.01359576454130632,0.1491129963771105,-0.022587060689414254,0.034699982835143375,0.0042398040437422084
VCAN,0.032482778924369925,0.015404063938917635,-0.03579372187561117,-0.13989956212259957,-0.00812708612736104,0.035081181075848615,-0.008188120215957877,0.047310762015045506,-0.05064769298079258
MMP7,,,-0.02337043682890915,-0.01076384969793477,-0.011776998926972797,-0.018940127056850237,-0.05266910634827942,,0.0031169426108499194
PTPN6,-0.02995845621976544,-0.01920807265883143,-0.03757031440569993,-0.08563929876880458,0.016982253892425008,-0.025090275571092887,0.013689178813100755,-0.04615669854026192,-0.03619967324099168
PTGS2,0.0019950582727041683,-0.04995021047995332,-0.015496228459599207,0.12194726035461416,-0.02232551541790366,0.1033644264256928,-0.04397965582378798,-0.026794825166334652,0.0032971002839993356
XCL1,0.02671210588996762,-0.013298711761435046,,,-0.019343280083791953,-0.024844057636023813,,,
CD58,0.06182763292646193,-0.0019556670415509527,-0.012055740748293799,-0.034217653639709765,-0.02800390855666196,0.018080344938738956,0.03037172874205591,0.05339070755302151,-0.0048337657765995115
TNFSF14,-0.033527149884963775,-0.03743143286942019,,-0.02242806271594369,0.003831992468977396,0.010947226247509236,0.13688292161361407,-0.021855650596541244,-0.018208192630365088
CNTN4,,0.028081709790143874,0.0719984933966341,0.17730572155366045,-0.013762470757766205,0.08221955617905169,-0.017672353216426583,-0.008003255645701954,-0.02176906371792104
INSL3,,,,,-0.013580118416666639,,0.1191796505374934,,-0.0182081908711605
BTLA,,0.11510141047692107,,,,,,,
MFNG,0.03459571584939952,-0.053911798739498015,0.020618003926209764,-0.06956051328525953,-0.01249469298624022,0.021497449501558703,-0.02719449564861907,0.041516150258293756,0.00020628565752143043
ICAM1,0.05515054471070832,-0.04385465354767297,-0.03464979485968937,-0.09026389609537888,-0.05129077201194351,0.0019075514140726038,-0.05632838077903134,-0.012492871343900881,-0.002557719529692657
PROS1,0.05127222192014184,-0.03532771908155886,0.008487342227576442,-0.04921324605773502,-0.001210274878988827,0.06740401896832723,-0.0042144184319255875,-0.08696464084688228,-0.05299551735720905
CLCF1,0.06254482603644458,-0.03330795154092153,-0.0217251548139767,-0.009793101477769666,-0.0028629781549607447,-0.043564980060429255,0.010036841596622666,-0.00795787916735399,-0.027323890620496432
PSAP,-0.06579822413668376,-0.0230167337326736,0.042255604810686784,-0.009184629462496529,-0.04489290507533915,-0.06748395695669009,0.008706859025497072,0.0033116711585713106,0.010886258449701657
EFEMP1,-0.08067584227388379,-0.04980665217302471,-0.048584853139144055,-0.09008231892610954,-0.07670673786430121,-0.06875126791186939,0.010963308629625764,0.0276501397018592,-0.019753920953748234
C1QTNF1,-0.01349696830658395,0.044915896573767856,0.04123276166574071,-0.04570960820229201,-0.0058631292786492355,-0.03864810667927559,0.007512902122930387,-0.04954988421664038,0.01281908134822994
ALB,-0.03085532304155741,0.09347471084251745,-0.022355209842779677,-0.018055003611179538,-0.014825927459267092,-0.013118164800852752,-0.018920155284991247,-0.03923420423506244,-0.006083468959191983
CCL13,,,,,,,-0.014687673683239326,,-0.020424269652988887
EFNA3,0.0353371979268997,0.0031111991058386276,0.06415897868283077,0.14541317463947892,-0.013885424138216246,0.07998399730504001,0.12180224264016236,-0.017809913025606777,0.040156970835660034
