,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk
SPTAN1,0.034765976852066935,0.011727500621760928,0.05501442325066423,0.05979623775192425,0.0068482367630471365,0.03325965964354988,0.05973028739624544,-0.13788931679092398,0.13423950465560966,0.04293523852600454,-0.004237596657460007
LIPC,0.060369169426989125,-0.01625542787029061,0.01316931701773406,0.027996723506100486,0.16322407117452956,0.02834286061472984,,0.055068211391732236,-0.010521608037087153,,-0.016663670896897242
COL8A1,0.01408172944298339,0.01155416455420581,-0.014840126842356256,-0.03438827482284987,0.0083380926642335,-0.0116432848907279,-0.011076275417733691,0.01718968766394069,-0.014257883822623808,0.10962819586436542,0.09235418803305712
GSTM2,-0.009878188124234308,-0.02239505471159862,-0.0047973048264923785,-0.009226129813100082,0.03353384005993631,0.028412956242232165,0.010294814434896101,0.030756211117602048,0.04972835582695424,0.024616799339519227,-0.047959869639710676
SPX,0.024585785640552547,-0.003165744990997027,0.012413434007549273,0.027886495630316782,-0.03344782388678961,0.029762880043416474,-0.0058934841762367995,,-0.008971228200455279,-0.02311519200821853,0.04955679443506195
MFGE8,0.01759715413221581,-0.025165564831113305,0.04374099325948495,-0.032560639406652735,0.07532389749442901,-0.04095639708963077,0.02169522206585656,-0.11854068947820749,0.025686447505223062,0.03189554813223121,0.018214012305113082
TGFA,0.07396538094793653,-0.04215771540385953,0.03177535117268293,-0.03715659750914001,0.09545482561304815,0.02440352771022243,-0.03383620848479465,0.06229871037792411,-0.08322145303160637,-0.033009038566578754,0.01588559060965759
SLIT2,-0.028594745787669587,-0.009552615396929537,0.10025602696121051,0.030157449719547688,-0.04182661859972881,-0.00428360858677588,-0.009713161049820602,-0.03900339366008778,-0.04628319103627367,0.09423283590347493,-0.02684056640906472
PLTP,-0.005802169398897369,0.043556404284733466,-0.052330964018199276,-0.06429957885219217,0.19706221993424627,-0.0137361457348413,-0.04924504528703905,0.03353334148999576,0.12533572585799657,0.01866698942231099,0.021188213836356246
APOD,-0.026887658014841356,0.04427928521706466,0.022878991071614122,-0.04181193756828379,0.04779208090305049,-0.03241861578946041,0.04632049443181018,0.038980835006090064,-0.18724029981343512,0.14326760248463513,-0.02721694504400957
B2M,0.002381286940199114,-0.0026766191177587315,-0.018493149982166522,-0.11453794592498473,0.1857712409979548,0.035038364975560225,0.008239340983553504,-0.17200893108725712,-0.052295613219962955,0.04839310186323371,-0.006456136891945813
OMG,0.04563897730957353,0.03522021864799286,0.0283926714149516,0.00023013588647325262,-0.034553608281702466,-0.03177795427301736,-0.01823475605740112,0.05349678743533339,-0.12691428834287186,0.09867697237569938,-0.01723035523704864
CXCL3,0.03421528339511633,-0.04147934595626143,-0.03869588552473395,,-0.031687147914194726,0.0281323073662001,0.04368647996187205,,,-0.0725994722188709,-0.020147857768228486
CXCL10,0.00679986651029652,-0.006545001216357648,0.0009077719198912677,-0.01491314742831324,0.1284944805743551,0.05154294484046254,-0.01727162177419801,-0.05397557373801003,-0.01369824316548217,-0.023674182308791262,-0.027143462055314087
RSPO3,,-0.010504577537266264,0.0485913820634983,-0.025230231706129622,-0.05133618084479011,0.016853927794348654,0.001844057986956054,,,0.009033806239292551,
CORT,-0.019585432497078323,-0.010923007382392515,0.0617997971452625,-0.009592824734373888,-0.06497095374649371,0.017961481046036974,0.0014828161102621899,,,0.15480749581541603,
NCAN,0.009258462996962761,0.06831749680645365,0.09282313127501227,-0.01693169742212901,0.10255092729631096,0.06981060646897262,0.0192865368455211,-0.029766026915544273,0.059463818290764185,0.11071474977966755,0.003997514257701136
PRG4,,-0.010367565019612987,-0.015127754015310016,,0.019315149418845313,0.018960360976610482,,,,0.07813807854271185,
ZG16B,-0.013196372044578158,-0.012032827155778336,,,-0.03986289004806862,0.10835808513222188,,,0.0231797343013332,,
TGM2,-0.015657664122582755,0.01953255070953132,-0.08105302020501035,-0.01959113329137429,0.08597290514980227,-0.028381177933563772,-0.048951581732805435,-0.042060603163402446,0.04125756118778446,-0.023902409997334218,0.01793935104000883
VEGFC,-0.016944649891253126,0.046363858940766126,-0.023286626282677653,0.013105106876351571,0.006341298356049322,-0.04140094038729842,-0.005737590206850665,-0.014418590265133183,0.01001561591651204,-0.029504627147875263,0.04750828232880947
WNT6,-0.0122039615924583,-0.014339677379490526,-0.020844588615429614,-0.011190608599949905,0.08479807955891898,-0.034216397303468454,,,-0.03613361965911115,0.004049360878952081,
NRG4,,-0.012617800902182839,-0.021547507300037384,0.09565226665741215,0.04714988371148892,-0.02953776359919394,0.0068021596512140275,-0.026853967120137046,,,-0.021339627331495907
PMCH,,-0.017483192420608553,,,,-0.009795376503500378,,,,-0.023302844771770605,
COL9A1,0.024230814549353982,0.03168870347446526,0.04509817842817737,-0.05953780974357557,0.0903405315572579,-0.03396112066975642,0.011988225406740986,-0.002344497065218571,0.007976544098264926,0.05022144876200505,0.0026351103284917607
GDF11,0.02984620890859822,0.05590957502012947,-0.03472283518826219,-0.05997354789581288,0.11641345947757416,0.017634889105810035,-0.028641588883511485,0.007182254659869183,0.05582593537766479,0.012311443042468534,0.024927033840677158
IL24,,,,,,,,,,-0.01737403953480577,
SORBS1,-0.0033792023042525524,0.0160916700573258,-0.0005119163669111344,-0.011873185906523066,-0.04896428814947909,-0.014333484690629105,-0.029002924172454713,0.05094922447054933,0.13126662377225584,0.013848292814851127,0.03939221480057335
DLL1,-0.03447633997606729,-0.003680482493963761,0.030309578047072103,0.005363139280502121,0.14311983197729003,-0.014048867415735557,-0.019919434771800342,0.029023310420572452,0.046115007368320644,0.06093035208888403,0.010947266107287124
TLN1,-0.04100942723810367,0.005132241930439146,0.010212475802143494,-0.024927102551435123,0.16695614797662495,0.03183999472145562,0.025247004220233963,-0.07810015460842135,0.049823302214119174,-0.022990414967020673,-0.03999541754294242
COL2A1,,,-0.01351137924309954,-0.012123631716092252,-0.030787615091382937,,,,,0.006875473288004448,
SHH,,-0.010773602265091888,0.033245449194364,-0.013232992871851342,0.017045370710846025,0.04418711580123048,-0.004674207505642897,,,-0.015096712066565227,0.052695831229411426
PON2,-0.0359210201530061,0.03511227778824687,0.08832033872496844,0.04592658286989861,0.20256067504744146,0.04683621562352087,0.06501891789159578,0.13633226347084312,0.057275775880515356,0.06702552185114657,0.07991255443538224
ICAM5,-0.015709239381083137,-0.016791423799277706,0.005658339497060604,0.010329990187127458,-0.037483731240145944,0.10362523538079658,-0.008778571405949658,,,0.08779724982647942,
HPX,,0.03369102862531406,-0.016313670320882788,-0.011190609354835434,0.12467936859779992,0.054239499234502685,-0.016963869688812888,0.03406382440487202,-0.026900522599876707,0.15065622998729888,-0.011253083156774573
SFRP2,,-0.01226996544616715,,-0.02645456588180904,-0.032759624674573336,-0.014310376722066398,-0.02359529843677012,,-0.03252496103361942,0.020004831816779114,-0.013410218179263212
CFC1,,,,-0.01890939118247833,,-0.019349517838743176,,,,,
CD70,,-0.02085545011075928,,,,0.02044280090528104,,0.012741522133937744,,-0.037255604145921814,
HP,,-0.02783612232228797,-0.04302444064007543,,0.06090958222267164,0.005666053082693703,-0.03583221177574859,-0.08021640643704855,0.03836741504820239,0.02521663449715032,-0.027330568205294586
CXCL2,-0.03097898358490718,-0.06225767753167919,0.02594852925512284,-0.017295571206058798,0.02370149355339828,0.0393304358204295,0.049012274923418954,0.009975113696657703,,-0.011930947965912509,0.01087605921737539
NPPB,,-0.03837808482220331,,,,0.15979952663286592,,,,0.09029599071641811,
CCK,-0.033202029141750085,-0.05518984704063203,0.08310732430261886,0.09830311850969564,-0.164310918770477,-0.013964313450553172,0.03196955685646448,,-0.014571673785505005,0.05119496411287305,-0.026803407089441685
SEMA6A,-0.016992456311506185,0.007505281805304622,0.026553026027028036,-0.07177992729007261,0.139905607095356,-0.02698811971365705,0.06331473740410794,-0.02143123959219379,0.0615230484507566,0.10418732477639449,0.008862721059479684
IRAK4,-0.005259369189238918,-0.019820253223470086,0.02548193112304981,-0.04301598207288486,0.09312222082888506,-0.027665247310070407,0.0071745006869346,0.007212598724204355,0.07958529436197308,-0.0241884706906413,0.0727788183411558
GSTP1,0.00845262990766426,0.10020608861326862,0.024206803071990374,-0.019840341014254505,0.16443673824510743,-0.014146709756908016,-0.0348893736195693,-0.10697708657598454,-0.07424677967416762,0.06320490274410412,-0.041144791509976346
VCAM1,0.05382811322152679,-0.04877431189568929,-0.052739712169566265,-0.02596057360085163,0.16008278649659421,0.021625459921014466,0.028571529884072626,-0.09116216753833073,0.12800531661352404,0.05024946214375819,-0.02079952758616517
NXPH3,-0.03172196615381979,0.09093437177736559,0.01981594335519938,-0.03416802217526432,0.10418653972961064,0.04426989184307494,-0.024101758780370488,0.031280911294232286,0.13308221447790614,-0.0004061394576110856,0.03447683047320925
MTMR4,0.0449189960946791,-0.006988547415262218,-0.03522494936341464,-0.07336089342297614,0.008695217757593559,-0.01822343411021445,0.030638497816970065,0.035045321243730596,-0.06579238768527779,0.005110464858833903,-0.03681503263629943
LAMC2,,-0.011100006604633526,,0.03415085997885429,,-0.021329629689471555,,-0.010929639203582616,,-0.021359796704307297,-0.020632120970345374
IL10,-0.017479998856966005,-0.0042275836212596,0.004479794457639361,,-0.005135879118309188,0.004246712108037614,,0.07079096053446886,-0.030733620799639476,-0.01823943019839571,0.07884896580595632
SEMA4D,-0.026159147179521454,0.022557852149155535,0.06376796662580864,-0.020886153865390666,-0.06915534399696018,-0.02744565759630726,0.04626821324740796,-0.025806480747064913,-0.1365308843404481,0.0911345051826583,-0.011303221858651295
TRH,,-0.025538725993636338,-0.01329622155966526,-0.020975762684106787,0.07354287671544801,0.03458362882558247,,,,0.038753443646695605,0.03663036016877511
SEMA6D,0.0176153675711942,0.0020950697646123905,0.056723243861551774,-0.07523131581519087,0.08971255555817051,0.02139683516150081,-0.040358648680821736,0.014040721402992597,0.025808494615040818,0.04815352815277029,0.06459792485446199
CEL,,,-0.026232060114367795,,,,,0.007184261210041806,0.11888167554355977,0.03883981636749065,-0.015675282327873928
PDCD1LG2,0.02268332825914145,-0.02444215593443291,0.018880620564419682,-0.010767570336923266,0.0016177263469550262,0.011526157969472933,0.011331130242731746,0.0029805379132644937,-0.03234154526444323,0.11189197480337422,0.028762898826167265
SPINT1,0.013311781063141775,-0.03002210218141266,-0.004364122959489894,-0.013927198282192178,0.03156997644500664,-0.037055570569850135,-0.006443174050842615,-0.045719207423177435,0.029312893959887194,0.06317446331888511,-0.040765211681046826
CTHRC1,0.10864489758157503,-0.034385563531995976,-0.019925564896497345,-0.08094067798322638,0.08572471434635816,0.01848808215410622,-0.002334634697814959,-0.016765215546360856,0.09067130113010291,0.014413201775267254,0.022824011920061945
PODXL,0.06172651366657605,0.08797945144879395,0.02863011953407986,-0.049007281639714594,0.1988312049690621,0.0006950095671380959,0.052680199579832596,-0.13962133082369763,0.04496249472497994,-0.001758020166064072,-0.04187618262978575
JAM3,0.0036719787432601928,0.041780107073747595,-0.0015369053240105498,-0.06957311714434664,0.0949700017840937,0.0026320348699125605,-0.034202212837131006,0.07631529978761051,-0.08710165758202917,-0.013251774026041134,-0.010212525761765593
TGFB2,-0.0435621365074471,-0.05197300082734338,0.015220287985741088,-0.022144938052954945,0.21675537667196865,-0.010824436633943547,0.04742687315616263,0.027027087522894778,0.08506662924846661,0.031381687106325905,0.09967555875145158
COL18A1,0.06538259874186028,0.02415848831865585,-0.001982960436667205,-0.025260145011664764,0.1689126389660502,0.0407076073518583,0.02052677071025684,-0.038306514351997195,0.11195198030895405,0.0040604572897402266,-0.009696804101079697
NODAL,-0.011754461134046622,0.007442441537332166,0.005332484205124271,0.05944298669795246,0.08880357948361312,,,-0.05097554914851582,0.07514350888756965,-0.025972455777922596,0.09954495524577844
INHBB,-0.020219880981323938,-0.04377021118287475,0.039181512896660754,-0.031078603000184196,0.15478054901987107,0.050280459517470476,-0.0035171186325053264,-0.0258224276033634,0.08995015812272518,-0.025344358466903562,-0.008322537963050432
LCN1,,,,,-0.012702807324915551,,,,,-0.027625904841527642,
ARF4,0.012927902648417618,-0.022370340214970297,0.02102433194673016,-0.03532944326525014,0.14191374996184866,0.05771237069243378,-0.04743037154348014,-0.11788619457209586,0.05215858376393062,0.056787945238712396,0.01555610975346068
CXCL14,-0.0222874105548323,0.02596558980598447,0.06384130218891479,0.09352690353358066,0.01616804593962767,0.016416047390373417,0.07529663831155019,0.006672273771000294,0.04805278925210125,-0.061650845449246296,0.013854498477984865
LIF,0.0726631292026521,-0.04323005202381441,-0.025595071999759713,-0.01358415646260075,0.09239085787032546,0.03906512819915947,-0.020111054793428514,0.020514280686003177,0.0039741959422546335,-0.023732006803873662,-0.0010803466977982051
IL17B,,,,,0.02292528137711305,,,0.040388883838369694,,0.011744636888100249,
MMP1,,,-0.01329621865913288,,,,,,,-0.02640781788479257,
MATN1,,,,-0.013114019358735123,0.05876976991460557,-0.01715601835576687,,0.09060391937912142,,0.05742946338599555,0.003326405442250327
ADAM28,0.006006997128172409,-0.028092585329881764,-0.021108040579783556,-0.021206049381707195,0.10579306129956334,0.017629517501319938,-0.0213362759139367,0.0737745965521967,-0.04806226763036043,0.02747069625573183,0.023651294120170193
TCN2,0.0028119073959426803,0.03201773408997184,0.005961623822248677,0.0027507337074958132,0.14914628146045703,0.07465982668896012,-0.008697829923775886,-0.008552792244520388,0.010937716071493705,0.036097711839459326,0.0010054842423976563
THPO,,0.03404056634832859,,0.021876172690540145,0.00046361972802269624,0.055552601723410824,0.006242948593096028,-0.027695908025935315,0.032489574242175426,,
CUBN,0.053165808192011596,0.004660338398169473,0.0874829283981195,-0.02332946155884843,0.048451600209785325,-0.031003824872984396,0.042253823920689486,0.059315565670397086,0.11164726200334164,0.0615426131247053,0.0029282226833446186
TIMP3,0.01739890350988157,-0.08003910080680096,0.012532856906714726,0.011537226104430474,0.1068017315563125,-0.01934413681437302,-0.0055239414906054244,0.013114699229710229,0.06714203728803016,0.004752748533946859,0.03283624054683355
PIGF,0.02912705357410371,0.06041445780429538,-0.00879563624549265,-0.011362407826569719,0.08383119562016948,-0.0006202373730886712,0.042506240304247454,0.04614288304947303,0.08029413759360676,0.07073377135032272,-0.019874321225485908
CRH,-0.014751817728650345,-0.012151941489445466,-0.013511381722220377,0.12151644883592669,-0.05539152831451335,-0.02700757756250176,-0.03786388418408743,,,0.020994086583184572,-0.03517677635824986
BDNF,-0.013196369529236916,-0.022488733553276533,-0.029456948217981154,-0.014686812171127451,-0.08928342841828703,-0.005186869906564257,-0.03404386201202759,,,0.011585067792555455,0.04349467381041414
CCL5,0.05282074892167632,0.04693012972639171,-0.0012039773028218888,-0.016143218885346193,0.09836523449713785,-0.009104971114333602,0.032255510337359856,-0.05322883950328018,-0.028350630413070302,-0.0025716513942590563,-0.021331676589613473
GAD1,-0.003353945207912878,-0.05000510840338258,0.06276526875069963,0.09376582347680866,-0.08064166715751621,-0.018311312302516557,0.023211781371822816,-0.09011636524089071,0.03248179802308982,0.030152842309652355,0.03455237136528019
COL14A1,0.1051286100575733,-0.03611971294726964,-0.036975130540369903,-0.017108228270182,0.008084882436596967,-0.015310460469363968,-0.0274120469551798,0.07303606038159945,0.06072757036113061,0.008020383906621064,0.006658982814080305
HLA-A,-0.013304782028737678,-0.04096679127767656,-0.08935578179583907,-0.00020671048397689809,0.2044573067240111,0.06462801808601243,-0.015092850161268774,-0.10389043165915872,0.04288702728018099,-0.07582095535685457,-0.007033234886718848
CD5L,0.003553232719302797,,,,,,,,0.06995372547251831,,
FGF18,,-0.009654626638350958,-0.018435066501360512,-0.015332942016548686,,-0.018383349562509334,,,,-0.02842148972597258,
ADM,0.0512669041094534,-0.06217884041810078,-0.11155028070936514,-0.049320764290649736,0.1018399454168463,0.01782219743285187,-0.030541072812960757,-0.07155939919143188,0.07987120859387155,-0.050660329084735535,-0.04507569363487348
