,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.0012289837529266144,,,,,,,,,,,-0.020915615527282282,,0.018345131990034413,
BMP1,-0.007794658898685108,-0.006246507127895971,0.08282988111088503,-0.04338813880444021,0.03304253683788403,0.03429552893620218,0.0873279915711042,0.17823274983410994,-0.011320634953314148,0.06591291882343968,-0.035653101390495545,-0.06464947811751025,0.0654794875057501,0.04249461132533572,-0.008609868308075313,0.06406372532077997,-0.0033794749221131206,-0.03490915178894844,0.034443322316932874,0.012467811387795548,0.04079937741526902,0.07410615203162109
NDP,0.006034488514623751,-0.026522895881728802,-0.00498186610946955,0.026624815558512205,0.01966941238705948,0.012571669054970229,0.0723274241120961,-0.010366670768626275,-0.031236622132723955,0.0021043620835474947,-0.033921459028195974,-0.04939152688623019,0.07261591483197098,0.07307886734918329,-0.040409072556700114,0.03554503685224079,-0.004353386486267498,0.008245832939437545,0.024476072329126956,0.008861601843730737,0.06248510738668976,0.08311090639678512
TNFSF18,0.09965576597235264,-0.021812096044762048,0.01990556196193467,-0.01621173317211506,,,-0.014769703142074684,0.02923303652864323,-0.016401181003842684,,,,,,-0.01444878864963625,,,,0.07365420914703211,,-0.016411427724008516,0.04425912399611198
IL36G,,,,,,,,,,,,,0.018779534128049214,,,,,,,,,
RTN4,-0.03047142326607991,-0.008807791038485575,0.04767561564884172,0.05643435727305446,0.05169941719051322,0.012326597095765746,-0.010599255815975312,-0.14024803093340882,0.039038896286863405,6.863974847368732e-05,-0.03059229361549795,0.03714236594036948,-0.09381904990400344,-0.08312021352840882,-0.02251170482590175,-0.025544610740171014,-0.017483834120561807,0.004530618321329285,-0.10538975892729018,0.04014327951864393,0.035337517727779814,-0.08267960161914904
HEBP1,0.03828363826639451,0.0718158394905965,0.02472586534163539,-0.009531263464801615,0.02255371013430832,0.06785393910396498,0.02223302503717339,0.06437311563327669,0.0063041050370906135,-0.015958820087311122,-0.008660269283375023,-0.05592432894314946,0.07596958412372457,-0.11155168026084679,-0.08281853496879774,0.008771055692008293,0.030657724611281866,0.04178797943388526,0.039054045225914505,-0.06063269351735932,0.048471809821297535,0.03719777041835117
WNT7B,0.0637323654862343,-0.005385947592370085,0.07148507616245756,-0.01722763511723837,0.00708100892298477,-0.004496856099139072,0.09775523762563437,-0.1008787919813201,-0.04079291939416692,-0.010917751803783645,,-0.032669783471483915,-0.00524833104255048,1.5161537842764487e-05,,-0.04357542417046191,-0.0029956105533074048,0.057446112741938275,0.012054350716766226,-0.023907317441323756,0.0551972222273262,0.013605932742026027
PTMA,0.007995883307739435,-0.08722960204611384,-0.021231285045285878,0.006900108274559489,0.03999907750420444,-0.027012750337742995,0.07790898504027162,-0.12124677293291317,-0.01308469121578413,-0.0036753188560437076,-0.011795083565590985,-0.01990553829473959,0.09690336739450464,0.09386108226219121,0.03868204866346282,-0.10894765441882429,-0.08718676837675016,-0.011374802801970573,-0.12855597193868687,-0.023853771089671783,-0.03237154996762938,0.03097976662176901
FASLG,0.09214685029057791,,,,,,,,,,,,,,,,,,,,0.06332061402350915,
CEACAM1,-0.023583910197509272,,0.027474146370002728,-0.013221173780000608,0.04008105011676659,-0.0066108231101275955,,0.07002319493277935,-0.025795150399475546,,,,,-0.044492987882361605,-0.040627237095824345,0.10888258839001216,-0.027700652938685864,-0.021930863589538926,-0.015050351237429507,0.07733345601576555,0.0033011483384229536,
PDAP1,0.07875635977129257,-0.02370725121912435,-0.04040795572216282,-0.01774633530475124,-0.02403965263318314,0.008001676842088247,0.0786081926396903,0.10564957924268015,-0.05512502495989437,-0.016412768592567437,-0.04476496209472915,-0.04010733489184216,0.1083039692572596,0.01633761840182745,-0.019067588398591222,0.05320549086634635,-0.03595471707405001,-0.04632031447321623,0.008197961463248044,-0.0038650393827767363,-0.011319963510689266,0.038851380575247355
QDPR,0.008382489286297028,0.04697289986410123,0.011153647345128971,-0.014317202342951238,0.0008338736354315135,0.017926166452004056,-0.01453780436282084,-0.10505987018300834,0.003074226379748399,0.011646279409131651,0.024240684197727687,0.014698310978664737,0.044611860186119304,-0.011935796542575866,-0.043723531747630544,-0.13695669885673178,0.016029838593296344,0.10270392395477021,-0.04373111771332709,-0.014272658624197366,0.03758953241286756,-0.03320848491193106
POMC,0.014396358758801086,0.08985444504755045,-0.013749178213916366,-0.02349191646665323,-0.011869940588246001,-0.037112722526321806,-0.02926211543587064,0.008257512411202558,0.010708554149608392,0.10925581249650722,0.10284012927119357,0.13487556873554216,-0.010143869837010905,0.030860408062769507,0.02313164260633976,-0.06065188750548017,-0.022910461390187,0.03077255729455887,-0.03795680632433385,0.03550630211588108,0.04519273494315869,0.03687822669941376
CCL18,,0.04745365035978014,-0.013355950240101406,,,,,,,,-0.03139948930543885,-0.03495145573447988,,0.020551824660684778,,-0.027707751619068112,0.0230089834891045,0.04851316418166097,,0.01096619033063309,,
CCL17,,,,,0.01292745592573626,,,,-0.020455465923650457,0.13378019068562536,,,0.016853513900360526,,,,0.07118761705191201,-0.03165857839870037,0.043679501291837876,,-0.02629687033968556,
VEGFD,,0.03611352684423173,-0.026583216328115503,-0.01893667888413608,0.006842247343493663,-0.021685646200875732,,-0.010062210438845491,-0.008634866468667141,0.018103131893866822,0.17150722991079162,-0.01699307231252259,-0.021933202793582244,-0.04298070252071745,-0.012860637826518449,,,-0.0032093309787802693,0.007593827686455949,,,
TNFSF13,,,-0.02006054809160409,,-0.019430469527135147,,0.08989574195665186,,,,,,,,,,0.04391479054378681,-0.03441179234702765,-0.029571726902636337,0.02388834082707528,0.03466727237893817,-0.036590604539342
WNT5A,0.025919185474638298,0.08381662667209494,0.04134467414428396,0.00614701967175672,0.02818280565152737,0.006268093901426523,0.08575175675580132,0.13232595428070149,0.009072188365184447,0.008101482702440538,0.07475516072382248,-0.002218232097892945,0.018992964000089915,0.04784157496847723,-0.046102492795258146,0.038784599732841006,0.0870345145488056,0.008617468537335223,0.044228126083410306,0.045212586005290975,-0.0053357692806543745,0.04883924101797027
CXCL8,,0.06327967746840611,-0.02528571674172883,-0.017731183694351782,0.006323850582669934,-0.0030559933051233605,-0.020374293712945524,0.13975263632831825,-0.008888137531577989,-0.009230517180156302,0.062164960950791076,0.09291903363620481,-0.014025103378821164,-0.02525317660909063,0.062040281795587494,-0.04878385912336969,-0.05618964552147346,-0.0893365726126766,0.05110510942636333,-0.0057998171412971715,-0.047812142682696686,0.07278858841144661
GRN,-0.07968332111207556,0.02277114747299185,0.09279247319926696,-0.0039473240990592585,0.028828267310804227,0.060510449940024684,0.011673634181050772,0.11553189461734359,0.002434796139912107,-0.010084308427784251,0.0501406154029739,-0.0295549688376112,-0.04498417323451462,-0.06052212944433234,0.07989966093532076,0.011795500218707199,-0.043849787743132446,-0.023812614311572087,0.0595157898265701,-0.010546018172301037,-0.015180453971685675,0.054259348109377964
MIA,0.05989560281813286,0.0057021990447412,-0.0012896780374594718,-0.016840957904128973,0.0476459183029634,-0.03199181458104382,0.09066994344618279,0.08590735091379056,0.01751638094231875,-0.011272851378583186,,0.04301207653611673,0.011179625571702316,-0.07603117762824875,0.0988905825125362,0.10670897709418758,0.08133256299107983,0.11925179508165176,-0.036747191205589794,0.006710922164050937,0.1384718548274044,0.05547221743673261
COL4A4,0.07617397053919052,0.18037542984407637,-0.009949454015151198,-0.028321475173795324,-0.05482684257074116,0.08800561248585333,0.01307225018693583,-0.026599433032352047,-0.021356139289231614,-0.0032502151622108046,,,-0.028082514796674094,,0.07769437303936048,0.030239817244910483,-0.0013915035497025162,0.035536077772603675,-0.030568200677962967,0.015909286168365858,-0.00611720067070337,0.04780556676406537
TAC1,-0.016985054892752243,-0.04155314061795704,-0.06054803956088307,-0.013192515078279078,0.07612770438710156,-0.07608811287570533,-0.008791855629191233,-0.1102877404258401,-0.003550634167184737,-0.04982088772749375,-0.02009921359696272,,-0.08681932854658661,,,,,,,-0.02737618955570931,0.03896275840022733,-0.021727246373660913
RARRES2,0.06345274720638155,0.01447762309781664,-0.015220926893302617,0.05898690995439894,0.048923268079788515,-0.023199887080980156,0.004282965935403555,0.17505406629623768,0.03767144384523978,0.00796185070440944,0.025888951120692755,0.11739656175080206,0.11662754499031446,-0.09109613497981461,-0.0463203070369193,0.09542024335386425,0.011028204531117436,-0.0325193504419766,0.0408810712242886,0.006241212765685187,0.01646764486923176,0.0035998595346504207
FGF7,0.016728508873636933,-0.0314260881349751,,0.03952009952871139,-0.0206235072046312,-0.04152170568214682,0.04793039798618837,0.08080744980152109,-0.03132291630919771,-0.017493437048780005,0.01251377094852695,0.005445267448130507,0.05874772358975001,-0.09702380039341697,-0.021784714007350124,0.03799279507378717,-0.002554531948628669,0.03147899520750668,-0.02333496189467979,0.014847186537015482,0.05455711764324695,0.027729316527825756
EFNA2,,,,,,,,,,,,,,,,,,-0.02084381816098018,,,,
HBEGF,0.030168984465903458,0.0309768340520603,0.08238148259523781,0.07808363315151892,0.023118917608302626,0.05962699902234882,0.04344959247231832,0.08737413761806438,-0.0007675249499107694,0.022644200646360708,-0.04713445715125473,0.0009689235051199647,0.05584129346005097,0.004415510998555135,0.04779239570625513,-0.0341496126587742,0.0006780324289756555,0.00924708194105287,-0.00232421421202976,0.027468898470749226,-0.031058467297573993,0.10098483141956614
CSF3,,-0.03317819906158277,,,-0.007304403955289417,-0.03320284510798816,,0.07377308144459173,,,,0.08157335643145854,,,,,0.021737592591705494,-0.07721765932377912,,-0.022748421247615697,-0.012890826628881186,-0.019599122319417763
PI3,,0.048559168421096,-0.027966655491487247,,0.018749023104664246,-0.0016507609270797116,,0.08589749593453296,,,,,,0.05152331995301068,,,-0.02169901349988911,-0.11357980804470467,0.19299373917057783,0.003161377510289764,-0.05256402154076656,0.0180552327051259
PCSK1N,0.019709381790835197,-0.06821553213261299,-0.007974862474231554,0.0032435809060218064,-0.0038976002728677603,-0.018168550634284988,-0.022437641753012893,-0.07390039377372312,-0.0076528180268862905,-0.05166755672404747,-0.008408578091571368,-0.05009268753798096,-0.03998016211223907,-0.06281002291366683,0.026285339627431435,0.022102450922635044,0.058548110518024596,-0.008784278963757561,0.07006131407633479,0.032909716123729726,0.027724633457125947,-0.09272702337896249
NTS,,,,,,-0.037239735504914474,0.026882447335771654,-0.010667786808160462,0.02035114952570953,0.021881604217653217,0.02116848412825872,,,,,,0.016106941342356955,0.040206869730058076,,-0.04535185003041232,0.012339802170810113,
SFRP1,0.04889340261380536,0.0931768545180402,0.016897311399744732,-0.04873702540513319,-0.000981143310719058,-0.02473956686377864,0.06762788153318033,-0.02543076364894994,0.030121951397370214,-0.01351311631810314,0.00973447435925642,-0.05524201943261957,0.029047354724140072,-0.04755764946786742,0.08171156407919469,0.021577232334461512,0.053773369953437816,-0.013581210400445102,-0.010034530025751462,-0.02716812083814869,0.043047415983239676,-0.04376017236913345
CXCL13,,,,-0.03196993248704841,,-0.024517226700705774,,,,,,0.005752408988353207,,,,,0.03265084148734165,-0.023224256314771666,,0.025845173343065794,,0.05537475818229845
MICA,-0.01979810553025812,0.009845758361425485,0.054059266919131155,-0.040287426668147865,-0.02914199263112019,0.009764133527887076,0.07955356908748012,0.0790930060342027,0.011334636063557625,-0.008749045308060695,0.05604340402246332,0.042513331690005395,0.12373047777043113,0.01741185395501515,0.11842616654415666,0.0008773605566974279,0.05642683350652722,0.07071935363451959,-0.009456690954508075,-0.003439595548701173,0.0359926870105645,0.0012150671572622605
TG,0.07464537709692604,-0.02644832028355196,-0.007915838491216064,-0.017978132481787975,-0.003165046175650574,0.08274479360862326,-0.019203419231224143,0.024282536989213416,0.007415586478556299,0.10613068789384522,,-0.036270583447882865,0.005024744045624353,-0.006952281736266773,0.0010276417541999704,0.03587922461843216,0.006345819513713208,-0.031275778915659164,,-0.018722300252241322,-0.05399404900640295,0.04032882331687812
ADA,0.02589503934567602,0.021120160953562228,0.032358534300861726,0.009460162403341526,-0.0033581137541441233,0.015321494581914327,0.07446676592511674,0.11761608223954273,0.04847178602141026,0.056209153761060206,-0.039803751824395626,-0.046578734158638106,0.056486032644058916,0.07579633570574434,0.021351482146692267,0.012227086936610369,0.028132032596027538,0.05538578247585073,0.013071539883692484,0.022930124315838796,0.000850082688263559,-0.03238010241945273
LAMC3,0.015990495302371482,0.02002095914919365,0.0813356114111357,-0.03196993260730247,0.06574407206495869,0.017149250361277,0.07280108611709867,0.1322030541583275,0.02190212418795467,0.04810072272798392,-0.08036018864008428,0.057066497151143744,-0.08988825706937592,0.11108172774224508,0.10477562820147071,0.07788894317433967,0.0016100784216462995,-0.017152560878995016,-0.01652392904950816,0.06545045096989931,0.022376883645325245,0.05345781087403642
CCL7,,,-0.01690916590593718,,-0.019177033126029905,-0.03250531606049517,,,,,,,,,,,0.03235467963105798,,,,-0.029012818199135496,-0.009857800429078517
NGF,,-0.019114903619402743,0.07959712414336347,,0.019480451658227378,-0.024223257382698565,-0.018325212630539885,,,,-0.024442803337778617,-0.031711599494662214,,,-0.010184793128731918,0.030806375713176716,-0.021476117909909748,-0.02056364217755954,,0.011128876173884947,0.044561819836792305,0.04857268955151508
TNFSF15,,-0.023647521382284334,,,-0.02135456432250968,-0.024066825706916834,-0.022250825625871374,,,,,-0.016257457137876765,,,0.008158307905567656,0.01034144468254456,-0.028714563542308707,,,-0.014126379052563778,-0.017369570166121277,-0.0035408630583416948
HMGB1,0.0878254222079296,-0.061158923149332425,-0.0056241215753083515,0.006029424801035172,0.003957580341627619,-0.049640635954665085,0.007448714305947248,0.06252718708606217,-0.01941319907207225,0.024604533688223254,-0.016593037291790964,0.027070564531680757,0.028720821562819295,0.037507953693940256,-0.05075435499742253,-0.06077875452470175,-0.07804406666823097,-0.05469842560824065,-0.04217038822972252,-0.00029951672607187856,0.020327389362979034,-0.059498447416613816
ITGB3BP,0.014919819893493511,-0.029392662685265716,0.006684949088836654,-0.019450319914901412,-0.02679228666258713,-0.015719474093498057,0.033077877131541325,0.11932076681177542,0.05138221197088478,-0.0061963993321695445,-0.011851329415990685,0.0157099929138998,0.14335768722374345,-0.02655805855781201,0.04068811910405482,0.03036162677706038,0.03992062883919542,0.0006196464082903148,0.007486385142358671,-0.016669222892773353,0.08874906687475445,-0.013649254610477632
AANAT,,0.036815886934482484,-0.024532627179532102,,0.05594114385731355,-0.0049270652195611536,,0.13489059607593915,0.08490264180270062,-0.01127285200560796,-0.022979829847631694,,-0.007824688112961699,0.07395975373783172,,-0.004786291606998507,0.10628564843219743,0.06283653939122168,-0.019713346541510367,,0.02380267513734737,0.053941744780753725
RELN,0.011524423027049669,0.07143645960408727,-0.015709311263094983,0.01115821532443412,0.04483452339218438,-0.04033522263929895,0.00687596569712693,-0.06824799741381454,-0.026855609804728484,-0.03533964000967988,0.01051495741382947,,-0.00935577204959831,,0.018515620660208492,,,,-0.005350369878703202,-0.017063134986913406,,0.00882033124730982
IL15,0.02600643033272334,0.03635762583028475,-0.010152468892186612,-0.02290386573240466,-0.035325125003428055,0.10088306573727948,-0.01583278522910593,0.029562263794173982,-0.00951411237257318,-0.02422905329453967,0.008607093791524969,0.034468646623147414,-0.009800348747078769,0.03777697801017284,0.004754835982516038,0.026457557727163517,-0.009961147939542172,0.023859912639679577,0.00812150997086355,0.007605283059749803,0.00027730790530003044,0.024202593484754824
UTS2,,,,,,,,0.13281211030391427,,,,,,-0.058465495061446326,,,-0.02200436819498823,,,,,
BSG,0.01499806704532706,-0.06021114284239811,0.021621316613810403,0.013873550477687253,-0.04691277949662284,0.04574310496063388,0.006890189638425626,0.023765690284555507,-0.002981953392500299,-0.030235339426078818,0.018718223027100543,0.037046288737054074,0.07320881299343401,-0.04002261318200165,0.09207382924651875,0.09943550635550577,0.03999015491977407,-0.00025255240908587446,0.1363159660075754,-0.024619551734635065,0.09771909734053623,0.04287690283853363
