,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.08687824112687974,,,,,,,,,,-0.049623711575606945,,0.06002051788880356,
BMP1,0.0904759072518164,0.13456197364503586,0.052382553581732556,0.020387816478212403,0.07769363894047372,0.0017684771380386836,0.05135164301534007,0.3052671084638991,0.44682001404175814,0.0647226893271337,0.06455380824563614,0.1876670811890189,0.05746247335417568,0.040233281609510556,0.05525639656459886,0.1398098155831233,0.13641746939459493,-0.011510529162616481,0.1078201001658036,0.05302771313282309,0.14882106970361833,0.16019497244229394
NDP,0.05855934131944871,0.09950170394773372,0.044174465449442944,0.0020774583642439743,0.09169865859700269,-0.030699711850499373,0.05638368143458264,0.004129602283990054,0.14056485932678855,0.04744192071521622,0.03215896368222415,0.06614233352670544,0.04023740855418958,0.10966236774913868,-0.06885620758655475,0.05496708253752404,0.10691446839284778,0.11965353808638528,0.10502989387351953,-0.017633826148802146,0.1601367645336465,0.029660150144736715
TNFSF18,0.044194937042265015,0.05017200380926604,0.04386323023935541,0.06769647658098399,,,,0.034780132061819465,0.08281183248629956,0.0029164621330754776,,,0.13691816575919738,,0.014428392966747975,,,,0.007211488309168384,,0.07434547434985851,0.05729398941598498
IL36G,,,,,,,,,,,,0.07605963488591684,,,,,,,,,,
RTN4,-0.0960768796767292,-0.08198501285667022,0.006758259414092124,-0.022950355410295987,0.07934032957632803,0.053730043050081236,0.037588671536419566,-0.42445639798720775,-0.5425796905344596,-0.03678793459950649,-0.10255614075057119,-0.15315863845073527,-0.05803604542908387,0.05583139947054472,-0.06980299865883122,-0.06841179582469521,0.03711842801673554,0.02576090007424058,-0.1085574932115092,0.015249176839955011,-0.022918779604890967,-0.09314090211933461
HEBP1,-0.0511861062899277,0.018850409205646634,0.04978584401536543,-0.02891666608935466,-0.047798154512987065,0.011571807171525679,0.020797911218571323,0.21423804947443553,0.21035313169358716,0.00543846859516474,-0.03449280301276356,0.028149651133277626,-0.11120967046727309,0.005360651156010917,-0.05232430707281624,0.0486595234935454,0.03532332267185345,0.0470354108433444,0.03973930868838024,-0.011632019572090944,0.149937452557201,0.042045451791017166
WNT7B,-0.020046043243315055,0.02166549204078478,0.042000500293402784,0.03162373783393597,0.06520495351095608,-0.007971941890572688,0.05821242252926174,0.029352380767953646,-0.22431515829379417,-0.041339179656798904,0.007704824160730914,-0.052604302900508576,-0.036928509333390064,-0.02691128585752843,,-0.01625193550610254,-0.013984355584944113,-0.029243478498389024,0.004954209507971174,0.056346245289821975,0.03080275811737973,-0.02126157492738499
PTMA,0.10096985853937065,-0.14282992258401134,0.14848727411932655,0.07716439591992857,0.22649161817399155,0.026292598882165924,-0.008982164182858715,0.5564392442591233,-0.1890317799542743,-0.056621374961235066,0.12858351971075305,0.20486764608022245,-0.07545346141440089,-0.013431447363732517,0.059555502976360905,-0.127049574707658,-0.048867571786814584,-0.00220643594562686,-0.1493644905743586,0.12736062092688652,0.04285031545766437,0.05212361013777936
FASLG,-0.04095042165110641,,,,,,,,,,,,,,,,,,,,0.007506738922158683,
