,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.03638420812932974,0.013124145616997627,-0.026268502489422505,0.02852780871285468,-0.010587945233914995,0.04548818823632293,0.07479781495705443,0.0031750389461569785,0.04638737756726823,-0.031835187046025525,0.019924121160940615,0.06480233757436342,-0.13932831664871353,0.1173220132773957,-0.04397223105196771,0.02534313479750458,-0.022163494041750536,0.030643066948386193,0.033436720939855884,0.010284896354850333
RARRES2,-0.07554795273713118,0.08710975611537597,-0.001996534833359417,0.004517829175164125,0.021265627041033946,0.11580028084809442,0.0651933518294487,0.003839614721972663,-0.03550113197785902,0.16152148032332922,0.002113162004204533,0.046855994889048666,-0.0013017381314672975,-0.02194006951730996,-0.015679852986424225,0.010783714347964286,0.058024840924241275,0.07897005657956335,-0.029095398995407848,0.013838126028666659
SEMA4A,0.010198142873621368,0.005091785934688155,0.016030514092622083,-0.018339603873750616,-0.018757401002987988,-0.07169208292462532,0.03732298166378519,0.07033727063554493,0.11444866035218643,0.05674270006569175,-0.03958673354464915,-0.040009660267973264,0.0285499642304824,0.030508848982678197,0.05413655117837229,0.00685973704356818,0.02789454151009334,0.02535879833402038,0.0011358048478442683,-0.021750249014693197
GDF11,-0.018704244542793683,0.02575607298869114,0.048322029373503446,0.009209255090099983,-0.0103415416860249,0.08514925736184416,-0.05481280695990026,0.012029481358386008,-0.007000626016575973,0.022151685671902642,0.04530590034564796,0.027762989494436768,0.004373345170767986,0.08892923060951871,0.007505834928021512,-0.01069230162215172,0.054667530163521966,0.05016737358605422,0.027237575893638274,0.05901964571504502
GPC3,0.011091962874197637,-0.038431264729324364,-0.035979250503994975,-0.03405396074825544,0.028305226745075705,-0.032116634716835984,-0.026518203386200548,0.011553211129621668,0.008197426187887186,0.036239067785594416,,-0.04954160993498516,,0.013441803791916888,0.061654695599661684,0.04514586945180457,0.0944160531389387,-0.008123639858588397,0.03889312241515063,0.06072111369597972
OSTN,,,,,0.009608662077560223,-0.024625875624922113,0.05651709428637759,0.03752019894962079,,,,,,,,,0.03288351915868274,,,0.08996151365045356
GRN,0.0632317345559301,0.02413365323704852,0.02684079054950392,0.017514137890652853,-0.01161465183093975,0.08220011300683379,0.004624418941928229,0.03946700115179626,0.02557284736540445,-0.0018377637885251916,0.06575170778750226,0.10467087740896022,-0.06929725845334668,0.061591119829773056,0.04022994722520001,0.02834298654537542,0.05249294204855438,0.15035551343144152,0.08581590409854652,0.0538417888396044
CALM1,-0.03125843632328746,-0.01895208674833781,-0.17825932062661654,0.03298652836526308,0.023752478803217878,-0.1248849601574538,-0.009172585473877955,0.014423055377171127,-0.06675823116175635,-0.014089220954906476,-0.028392159514557945,-0.013300236649173841,-0.1099600481818995,0.06341652601703412,-0.004305608424483717,-0.018383005124163642,0.02335957169454798,-0.06507412110971975,0.02287984979526478,-0.2124703628732424
ANGPTL4,0.07487423748912697,-0.04212232072839239,0.07324304546344997,0.026510596781828745,0.05473786226458239,-0.03636683303028768,-0.00577505447028482,1.8846173252385046e-05,-0.016913039478361064,-0.06164878590838984,0.048117051701633946,0.10847804441233608,0.029606045476284645,-0.03076077178686609,-0.016629788435990934,-0.017334445944588515,-0.05903168388555193,0.07560913563626226,0.08166918758599456,0.160225189042131
BMP8B,-0.006428727682306471,-0.07823837391712535,0.03427807024737136,-0.037512964026534965,-0.022873039664324895,0.07839398323625148,0.019296878640525244,-0.011037324159944517,0.01564494890576661,0.0026656444560193946,0.09883424127135221,0.12084151316657073,-0.010794020609703511,-0.013614182921632264,0.06909917350312193,0.01659177432718751,-0.0009170956724806051,0.016866752587085445,0.08569373577600438,0.02081670326764444
