,UKF251,ZH916T1,ZH916bulk
IGFL3,,0.07621030436696215,
BMP1,0.07150380512478971,0.04955042480030504,-0.06164658565041767
NDP,-0.003936002324752456,-0.01795444543257417,-0.09023210991642605
TNFSF18,-0.017542655304167813,-0.015973011897948225,-0.030045465677467176
RTN4,-0.05504796887068817,-0.03364571448291148,-0.051529046415956216
HEBP1,-0.006136313183645795,0.0534103586392414,0.04450913623766864
WNT7B,-0.031466551686016205,-0.02666376775725858,-0.03218161863060577
PTMA,0.05503745595623072,-0.010990268925659989,0.0029904601247749034
FASLG,,0.011769377318169044,
CEACAM1,0.033610048028967436,0.056634746188023805,
PDAP1,0.09643095731810701,0.00018275493425857312,-0.028245935016464878
QDPR,-0.04539474857341491,-0.013343032587257062,-0.04883199854528074
POMC,0.018661831251219667,0.012800424540929584,0.008683882587414746
CCL17,,0.046092230109072846,
VEGFD,0.05240908197871186,,
TNFSF13,,0.07167607538083186,0.02755373282535969
WNT5A,-0.028909244789261133,0.07473684013027783,0.03846058882974067
CXCL8,-0.011450541339039952,0.08301500018471758,0.057872487582305655
GRN,0.026336395516046603,0.03492490480096393,-0.007743959713966335
MIA,-0.030760279558164103,-0.007144793267282617,0.04699673848561743
COL4A4,-0.03737261845142991,0.07997638995171044,-0.0214140145559442
TAC1,-0.04367490820799452,0.026869011123443358,0.017361479438799208
RARRES2,-0.007860735792794464,0.016863948131719448,0.03889232070554245
FGF7,0.004245111429999003,-0.045523831941841134,0.04319017955685131
HBEGF,0.04009708782534576,-0.02680502304558491,0.054106782553756026
CSF3,,0.013843294313413726,0.09002554514083977
PI3,,0.0687470034576714,0.08372363073774398
PCSK1N,-0.04611560503961335,-0.0526146865545599,-0.020411948363656778
NTS,,0.07469544200198308,
SFRP1,0.012422397837635876,0.11314371782697258,-0.00421990833021696
CXCL13,-0.036210267022231485,,-0.031168748251571003
MICA,-0.023344717869916813,0.02177801167621204,0.0016193989027338401
TG,0.10402911870283374,-0.028667464143016134,0.0860847703786804
ADA,0.08803414056217385,0.014758322174016033,-0.007896151554016146
LAMC3,-0.01854090454029356,0.033570316427912875,-0.05873698001462672
CCL7,,-0.015403992490226687,0.05551900280093066
NGF,,0.10454146213334332,0.053639796313618676
TNFSF15,,-0.04070001510099008,-0.0425278751848636
HMGB1,-0.04215869027495884,-0.07474701065262844,-0.004572890372465538
ITGB3BP,-0.04043952156041424,-0.032775686612592794,0.06945031663430125
AANAT,,0.03380290693335157,-0.023462900269256293
RELN,-0.019781177630411765,,-0.03293190474608394
IL15,0.013680514845968125,0.0055918524060270215,0.06645672510661728
BSG,-0.06298822200669449,-0.0088222088205696,0.013530224973297632
