,ZH916T1,ZH916bulk
IGFL3,-0.015471707670499208,
BMP1,-0.005992168489248005,0.06501789066347288
NDP,0.04925060341316992,-0.054488400468922144
TNFSF18,-0.026098004782730083,-0.008923642538039539
RTN4,-0.03961114488219753,-0.10405483016949918
HEBP1,0.0320886012501259,0.04183338956333671
WNT7B,0.07005728059402663,0.033165024464209096
PTMA,-0.10027834675140866,0.015086464885731489
FASLG,-0.013418606784374622,
CEACAM1,0.07129545977157375,
PDAP1,0.02663575987860312,0.003453292934822042
QDPR,0.046494322359620005,-0.033700354058616586
POMC,-0.048545592258843105,0.05432269704506355
CCL17,0.02131230322187702,
TNFSF13,-0.01981771321067664,0.03606338644420472
WNT5A,-0.020937031239612047,0.04445682298254011
CXCL8,-0.036571378831008236,0.03282206709434091
GRN,-0.07636337201251024,-0.004206922455286368
MIA,0.09906735382781229,0.0747534294536248
COL4A4,-0.013199512839018492,0.030572288666486834
TAC1,-0.015988790239599978,0.026232434857693422
RARRES2,0.028270673982125846,-0.03489252318510318
FGF7,0.06583766689539723,0.08860846461407015
HBEGF,-0.006999544144115146,0.1149116043444948
CSF3,-0.012805193969837338,0.11458356704399607
PI3,-0.02782143238780803,0.029257719049363494
PCSK1N,0.05569521537878898,-0.043335113471420425
NTS,0.11384733630800462,
SFRP1,-0.018522099958269162,-0.0056349356631490745
CXCL13,,0.116659995488035
MICA,-0.0055789233423450425,0.059027049635936565
TG,0.0437519320107612,0.012626913483692883
ADA,-0.026253762875115858,0.1074408220494393
LAMC3,-0.08844014614491628,0.024125271931134864
CCL7,0.01711831682433003,-0.05197744690039415
NGF,-0.030181096418991533,0.06671241425547429
TNFSF15,-0.035454269722919235,-0.05156323768057647
HMGB1,0.02783720471750324,-0.05987279744908224
ITGB3BP,-0.03205578009860696,0.005008095528970585
AANAT,-0.014197440514557439,0.007145242764452434
RELN,,-0.014175804384721514
IL15,0.016324478053874818,0.03778228885159763
BSG,0.040773610643353865,0.035124349125474415
ADAMTS3,0.019771139114120657,0.05764491960750993
CD34,-0.040540350282728,-0.009677688732035289
PLAT,0.049457002231173136,0.06428942816541804
LTA,0.04695635721736943,
CKLF,0.008760916719382398,-0.0009739364610396287
CD24,-0.038230053288512394,0.036923314569336355
HSP90AA1,0.012392867373979675,-0.08160112629114283
BMP4,0.04240940123844439,-0.004475560349321504
SCGB3A1,-0.02813522085642773,0.08987094339276228
IGFBP4,-0.05412184968203573,0.04187011203311073
RSPO4,-0.00814013069217188,0.0673027610571761
LEFTY2,0.054150944142337974,0.027634417275620552
PF4,0.024796416065378944,-0.028100181922828014
ANGPTL2,0.006157829864239621,0.064340431504403
LRIG2,0.07516228853063044,-0.015823567362714393
ICOSLG,-0.007589948639752132,-0.0001529862304870384
WIF1,,0.0032757887107108205
NPPC,,0.023315431640706
LYZ,-0.07260987629807031,0.03165302818705663
