,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.051834876394248226,,,,,,,,,,,,-0.007963263452576459,,-0.005444306080338139,,
BMP1,0.04214440686208718,0.019338281596679642,0.005095371975082592,-0.014707363309753141,0.05545378960037167,0.006934558765893183,0.01945254569355275,0.05297388808022546,0.25719245930140683,0.01299511069746418,0.007406572578714781,-0.03691167011882129,0.017194067932857826,0.05513753420208988,0.047821700739350784,-0.06602658321806405,0.04720554743602355,0.0048746416390545244,-0.041325320489631424,-0.005184871923782516,0.12833996419308816,0.018020815091103464,0.01905219171080874,0.07242904294172167,-0.021929966767459407
NDP,-0.020931278504971507,0.026247721938231983,-0.02587352059406826,-0.03814251297713786,0.0019903391437617497,0.012655754663915057,0.051104349460977166,0.05265398947616925,0.04073006633072574,0.0011455526035709074,0.028284462386511264,0.027367678814857372,-0.04939153449706898,0.058660271722281096,0.13657666668083032,-0.0012382308618781826,-0.022182629595221,0.023485643929789232,0.022229093771646738,0.11986010827679454,0.0230058085966623,0.0038007818274542905,0.04507496279711909,0.0562167426546696,0.013923879205631328
TNFSF18,-0.03039029015957429,-0.03101891716009919,-0.034086366256546645,-0.01586824352815021,,,,0.03226385308306949,0.09387597809127919,0.02012143469068721,,,,,-0.044845231143713776,,0.012293135193560846,,,,0.056999850723816255,,0.04899157677366473,0.041654442449487385,
IL36G,,,,,,,,,,,,,,0.04035546879703909,,,,,,,,,,,
RTN4,-0.020470192211159116,-0.07065825578075503,0.02988972561240393,-0.06712846563745506,-0.028594969522030236,0.02348164231193612,-0.010031523012702085,-0.07896142494759954,-0.3094915814797678,0.032809117045545864,0.04437387088477613,0.056689179571972656,0.04844206238929093,-0.09013163161974833,-0.00983315398501587,-0.02335847913485996,-0.0018481587142400453,-0.0669543283851958,0.03580715773980658,-0.010158082108428225,-0.08801524229445706,0.09670682076028252,0.008379294505331997,-0.02288420178862976,0.06475739059860836
HEBP1,0.02953954719690242,-0.0548784737290388,0.0026163310958410833,-0.004803936710055084,0.025459568333074275,0.024967152843236896,0.029826423345420957,0.055684026787475055,0.19165129455742727,0.007381656830289576,-0.021376528213043994,-0.018140525489900874,-0.007461939491825717,-0.029876855513021394,0.040134069937400006,0.07903810588775335,0.09377268706767838,-0.06956760106274565,0.036259255893507376,0.04232501188600865,0.004266810226303293,-0.03571335402264444,0.014106722408205713,0.024432756240115438,0.06371455161309611
WNT7B,-0.02677289378022816,0.022828955187900464,-0.028525155695683237,0.01691215463986906,-0.01384207763190468,-0.02858248696710518,0.08069185178376986,0.022946386739402188,-0.12003471948639548,0.021899640431970076,-0.022226279093289874,,-0.0443373520406056,-0.021209976761028343,0.06447245702251685,-0.04931918707093125,,-0.06459629523021844,-0.014078893731427507,0.07101400895026859,0.04189535125204096,0.04012574721181147,-0.05590151245302346,0.010909933596204978,-0.04797042655515657
PTMA,-0.01846089131659761,-0.11022008256575357,-0.009238105763512047,0.10599534096909241,-0.027615019310107618,0.011684991333632606,0.024941137740153305,0.13651585494152033,-0.17089514481131798,-0.08642255708230243,-0.06725674583323017,0.005533643629489174,-0.003507602612048974,0.09307763905474284,0.0655042829647672,-0.027802085646007557,0.04947636776214866,0.005975019325175356,0.01595305037485735,-0.043115387557327085,-0.004699494069541606,0.03143727438001735,-0.050549716471396715,-0.021622263022880076,-0.0016811599335427964
FASLG,-0.026772901348856643,,,,,,,,,,,,,,,,,,,,,,0.0029516387957263484,,
