,UKF243,UKF248,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
GSTM2,0.03861934406558823,-0.009197524344473525,0.09565325436103544,0.06713454107052702,-0.01126194899758166,0.0373879555549003,-0.03626083151408467,0.10109937118834406,0.07794796122754466,-0.04920524245274305,-0.0330419646466055
NLGN1,-0.03525851185303301,-0.03023353806171066,0.08944026088604885,0.007744319498117024,0.015279811110734488,-0.00787997327968295,-0.07159922385798245,-0.035756807627959346,-0.015604095685064072,-0.03365472725440153,-0.02949190138627259
SCGB3A2,,-0.013818650653412581,,,,-0.02131290441048117,,,-0.02416550489380358,-0.028374046058989206,-0.01870528492869522
LEFTY2,-0.005084345513550327,-0.01517382493880215,0.07259299825042247,-0.03934415171811715,-0.01134423084705478,-0.021915048468206234,0.04144937281431306,,-0.02267079000314839,-0.019968178082431655,0.004701350690406651
ACE,-0.025699762004231925,-0.018069551853886975,0.08895691075822311,0.010320170006871927,-0.015229223304145618,-0.00928157218484119,-0.0029739827746686352,-0.1171736452487082,-0.012649838077657133,-0.011162166744064351,0.02528778828460281
RPH3A,0.0716314373767854,0.07525112117547422,-0.05792011600199195,0.00405232402481242,0.051178439945000605,0.04159722782332143,-0.11043694049987302,,0.03306643455268836,0.046219303545906074,0.007898070881288277
NCAM1,-0.012903997479113099,0.08789460392361184,-0.06793550559907974,-0.07264216141216016,0.017049729042708503,0.007605315341067772,0.021703859996340117,-0.09931986615198635,-0.020503460333816913,0.006104810980951406,0.015934309498181268
EFNB2,-0.005216931612949204,0.0016327564219263708,0.042365777393489394,0.02431426537968697,0.01129674833476005,-0.01394087879663905,-0.05832951033842754,-0.023524850617013322,-0.014803613095930961,-0.03162104966733648,-0.045870300110921615
ICAM5,0.03748785101573115,-0.055485928259392504,0.03016586196500062,0.015194193356993065,0.046120411897682775,-0.024191800795246857,,,-0.00045365141166129155,-0.04999267602790988,-0.03688388439146122
CCL5,-0.03255915718455575,0.098216831554049,0.09061571534590333,-0.0024529814729246082,0.034692610917290236,-0.017607964433602737,0.06461330287419732,-0.013261595279985277,0.0825559394856359,0.04218812079588969,-0.018676787355102552
PSPN,-0.029798403907640172,-0.04394047525206864,0.01811573437242886,0.047673860768945184,-0.01223734266982409,0.008132255663466424,0.061188906500411366,0.03671689858218909,0.03210241937618843,-0.018244078030422415,-0.01698004185335156
PENK,-0.040169770172687184,-0.026405347989332466,-0.016720542841987412,-0.04109032376408311,-0.0356869895888194,-0.022849370662801478,,,,,0.11056354086844287
EGF,-0.03771045933690573,-0.004087528205666004,0.07592335799906297,-0.030242869567213247,-0.018006265445078093,0.06080489249515787,-0.061490018715018004,-0.03934365855424848,-0.02367692354196717,-0.018272031938000192,0.03787110469652686
SERPINC1,,,,0.11152491343704786,,,,,,-0.018272033391580622,
UTS2B,-0.019668775339124898,0.007998364525775476,,-0.012328565441752093,0.0327819354361589,,,0.011877109614716866,,,
F10,,,-0.02387993724716793,0.14712065936423205,0.017723000302214482,,,-0.03363206466182452,,0.03866532677712731,-0.023401515623558924
FN1,-0.05912920741969372,-0.050338903952395944,0.11257035163550376,0.029425865534661415,0.00462928189281219,0.023725529624676014,0.026779790037249816,0.005528405242701818,-0.012265008193014787,0.07462236533211117,-0.0492443542658139
FGF2,0.034752164526038805,0.03416041224906818,0.04996992749120459,0.015634732949199735,-0.03311331098488936,0.06916081707834874,-0.10645356506501165,0.11742725823441749,0.042360970940769835,0.06871362614930622,0.018305848160932787
GDF9,-0.03229508523276743,-0.00486196300683538,0.09881412082889472,0.02211988327803713,0.07823206180314243,-0.0005971720021099711,-0.03589420942713421,0.056819664428801264,-0.016269153953195472,0.037228758549836385,-0.03165748727542385
CSF1,-0.05125533799652341,-0.051005708130170496,0.07280065627379789,-0.026659461090278495,-0.012657104906628249,0.04175882299225246,-0.08807024614937702,-0.00584572337747654,0.06337695106387893,0.05095403053351327,0.015813959374569527
GZMB,,0.09785602963561829,,-0.02798973310258421,-0.013124743220717881,,,,-0.0008908670786806774,0.06824292641982613,-0.06557253768678956
WNT11,,0.07626747741345465,-0.016021837531099908,,-0.024428131769802675,,,,0.04696296323988221,0.0990353624574958,-0.01981161234021981
GDNF,,-0.03582465683116663,,,,0.07020855976215742,,0.07121981029485916,0.05242765013761494,0.0360279255189161,
SHBG,-0.014836541713010607,-0.014600596449215906,0.02208260844880232,-0.02263960193902102,-0.0059280350050269276,-0.01258761820731752,0.0933396561584211,0.07428109969236316,0.06742396150395248,-0.01218395796885166,0.030018543047473492
EFNA5,-0.016028093252251772,-0.04629841696472576,-0.016825750284036156,0.05083735245533051,0.01625985451228628,-0.017165218668798356,-0.08003432294426414,-0.041714901166255584,-0.02791706399992892,0.02831236580662531,-0.01443945566462202
THBS1,-0.09006262930551742,-0.017189486667151508,0.05630342287729258,0.008462415250873635,-0.007144018111635708,0.031510398309750096,-0.0667255490672713,-0.03085439297764692,0.0001768341068369062,-0.023356484066976657,-0.04922599751501571
PODXL,-0.024552382006726572,0.03331665970213264,0.10303869951497546,-0.001693895766260138,0.026223703029796954,-0.046124826253594715,-0.05961493579298008,0.02133894471735447,0.013338162490747717,-0.07677457455453991,-0.07049626735042615
LCN2,-0.02064611604413574,,,,,,,,0.009818540041671084,-0.006947930265193727,
C5,0.06287715674909514,-0.034262460464547465,0.0378544685813449,-0.021290694316484924,0.027430361987174454,0.07462338107000714,0.00010180947369472278,-0.011723319389185662,-0.017644212282662372,-0.03100314798404396,-0.021156865581450784
DLK1,,,,-0.038041713217402566,,,-0.0039014708188017796,,,,0.06972317718988104
CXCL5,-0.024190735405400645,-0.0019543441852067217,-0.017848532805120977,-0.015019486010581715,-0.007010272094729159,,-0.06441498360972606,,0.08429079501120083,0.09409419036735417,0.016198612308594606
BCAN,0.013927618277646403,0.10601291736900773,0.0646807131096783,-0.05186062480409385,0.012040991976922202,0.03218019795059226,-0.06985055963934289,-0.14551682350220657,-0.011660607729093482,-0.08060244801396023,0.05957548060119735
RELN,0.0035948778429071987,0.006395684701086707,-0.032892711836694476,-0.022668998963543574,0.06005509276195756,0.010396914116741913,,0.1338759297553311,,,0.023091019329205993
COL4A3,-0.03643146876909862,0.06647050817597357,,-0.009606994225811068,0.005523457373253116,0.08156039192926076,,,,-0.015143944114681568,-0.021871171738662574
GNB3,0.0692863177969706,0.028854488982569114,0.030545317377818633,-0.02979364592045131,-0.017372710901238434,-0.02435263904307323,-0.0078335685850889,-0.02061027840309923,0.014682297519757685,0.02383250478764299,-0.037018389356983136
PYY,,,,-0.015142170119310816,,-0.012784889667735578,,,0.019045945109846713,-0.0034379649771475182,-0.017046314656181383
MSTN,-0.034241071496095093,0.07706448805460014,0.043156042253716394,0.0011603472875614722,-0.02077172375186112,0.09164901079290387,0.09695780932874128,-0.15374597330166034,-0.02736236638753524,0.05935766712239229,-0.02467177448277666
COL18A1,-0.038573379264655885,-0.027175256844039597,0.11261279877181818,0.04618850349973832,0.06541060996382937,0.026284521252505008,0.0028592643399562015,-0.07488971553443431,0.05745454982106273,0.09408477264280304,0.002160592831920711
FABP5,0.00035000817173307336,-0.04213510601414364,0.03557433521711634,-0.013818907036630017,-0.005838403073797682,0.04746458178101006,-0.1320588805893289,-0.005246436657805544,0.012182260745558653,-0.11622850648286122,-0.0589815557746062
TGFB3,0.03267018885321882,0.02364548356936069,0.07572725806409747,-0.025212774893078237,-0.008741899635502062,0.015407525056236146,0.052692847413875143,0.02621707870596245,0.07060872773217587,-0.04480177120691353,-0.02182840283192096
BSG,-0.02030822498268687,0.08091384743631685,0.06828972035009782,0.017297589939442092,-0.08658672772337413,0.03688100495607321,-0.023127783041699893,0.03831669769819008,0.053476992115737615,0.10124951628684822,0.00367739733571416
TDGF1,,,,-0.012328565227799725,0.003015711769776195,,,,,,
S100A10,-0.015794398880430726,-0.11304487975036209,0.049862855579780374,0.07146583144659843,-0.03504947983548971,0.023664882164010987,0.02767697016759796,0.13151312113633465,-0.028248267099163504,0.06364194211622341,-0.046146468584282285
PLAT,0.045400047922149994,0.02584430087569273,0.07129423693577731,0.0029108789102058256,0.004138547804673517,0.005730982721166463,-0.0062093926078169845,-0.007541666505406057,-0.019111315892904004,-0.018563637662718492,-0.01811843064081991
SFTPD,-0.02500515540941635,0.0056634330423886116,,0.026498357349980784,0.006690650345799441,-0.022269434182515837,-0.044113191079736144,0.09309369414313143,-0.04740025894078919,-0.04022092721235945,0.0033324322367853346
EPO,-0.011843461197398025,0.0186902102948226,,-0.011243783637346249,,-0.015620006692730755,,0.06891695301482602,-0.02135167679159173,0.05765138685773265,
FGF7,0.01166916526201852,,0.06585511590734418,-0.015374887412039302,-0.014868136299559844,0.017178139336400132,0.02254484352092852,-0.012683763042434104,-0.041206210829142574,0.0077792648345487245,-0.008008628628354364
CGN,-0.03392501197702002,0.08982748227294406,0.0492448819787134,0.07511412815085157,-0.01251639910172368,0.02797569732652401,0.05917468465106235,0.019335760164217574,0.08594529198448166,0.02541815872942604,0.005106973774210038
FGF13,0.015234263201654405,0.04328494639045375,-0.055897146290869025,-0.018749843174154915,0.06026526369057915,-0.005953328180058406,,,-0.0030410592978133426,0.04538166930083444,0.0856796967135294
CXCL13,,,,,,,,,0.019442434043547955,0.07422395537902435,-0.02484860397588378
ACTR2,-0.012740368751928768,0.055605049426997,0.00015430607874561986,-0.012241613316292104,0.016497306134430456,0.03939809112796248,-0.05717788149530348,-0.10415075600307065,0.0055936385523662705,0.0032080123952371786,-0.018515199424056182
SLIT2,0.058818085058905144,-0.05336584663393975,0.005509834023278648,-0.041112999748288595,-0.0009506005081626918,-0.03993180382348895,-0.014797428364934135,-0.03735494168406893,0.05706948769708947,-0.022387092287853745,0.005373654619089245
LAMA5,-0.028127907765164602,0.021116284950969642,-0.000976718795564677,0.024169791438368338,-0.02702322126362918,0.040799643434431154,-0.08877249430181364,0.10489468997376045,0.025149109762278375,0.0807520500201404,-0.03712764273023749
TIMP1,-0.01642367036906263,-0.0664855296376682,0.09040569166361466,0.056147576754693035,0.006841567041912846,0.015597428252434065,-0.019389075332073766,0.023259585705987445,0.005546270513616123,0.07885099587683216,-0.09073921647510509
PLTP,-0.04980610223292533,-0.006075582307735585,0.05982672015013965,-0.06301786769271979,-0.011865287261143224,0.024787722280843413,-0.016913222442587177,-0.08988479370874512,0.0745627103064241,-0.017231037116431692,-0.020394412082186182
TNFSF15,-0.02306467506335465,,,,,,,0.1174692180411297,-0.02603583376708839,,-0.033904419897620594
PRND,,-0.032104004040996025,0.0668452823299825,,,,,-0.04614955321902426,,,
NPW,-0.00846681332607592,,,0.059601851311195685,,0.1580252785901287,-0.03297564561954637,-0.010252223477322416,0.005684406932601111,0.021058319593634984,0.021473800619366414
SHANK1,,-0.01220367385832988,-0.013972912571953808,0.0012390165732998884,-0.018271792943013936,-0.017607961665999854,,,-0.02636788234761731,-0.025409580127784857,0.03637583916502103
PTHLH,0.005855415048322571,-0.03272132679771598,0.024063343244929893,0.007517449189826569,0.029191303928472946,0.005869575295929508,0.0021551578334775548,0.050084873461099126,0.008226349928730154,-0.02443102620139876,-0.01113460536559502
SYK,-0.01176903089879291,0.04193597719271685,0.039332841610594096,-0.05080333459663834,-0.033362022075416733,0.0786491261955206,-0.0055491924298396835,-0.07007856624976869,0.0732960558687933,-0.01959748759334978,-0.05319487318350411
FARP2,0.04733985549800607,0.04635909290927174,-0.008260397263574108,-0.024998347800169386,0.04053199870208003,0.03933073588518371,-0.114735917157446,-0.03334958078165678,-0.015430024942114531,0.017320296707234503,-0.02819854156837645
P4HB,0.007182916800497189,-0.044804600145462524,0.09362083593848622,0.050003050825794426,-0.014754631276091522,0.014515866175960207,-0.06807572856041054,0.07318837133479719,0.035870867164551394,0.09524140739435633,-0.07651517577380008
TAC3,0.01685029772792797,-0.02451019287566524,-0.017738095185820403,-0.04208814705120486,0.025705686559474757,-0.03479344379504982,,,-0.0025267982247840445,0.030008041918193507,0.034865115579596026
C1QA,-0.07758672629826274,-0.0494161933774711,0.0974287953762386,-0.007809513613206775,-0.016907947771522304,0.015948294598547397,-0.11194934009791577,-0.07003724516273714,0.021075434043964204,-0.11801729014235011,-0.0228678612454954
EDN3,-0.0076533758074939385,-0.04350361324291626,0.004290226039324827,0.014366944879501289,0.017636474068705065,-0.01578118191570103,,,0.06749594608887267,-0.015209066610769465,-0.02834329351175711
AANAT,-0.033416016685811824,0.022336274584900534,0.03883332712715336,0.08228762968761372,-0.012265111940957987,0.032984502738741595,0.03401487786112864,,-0.02342913177176428,-0.02337039852008608,-0.01870528492869522
GDF15,-0.0010106090444649105,-0.06176365111342692,0.10283121893457371,0.02547483435411738,,0.018056152472370073,0.026027022057312766,0.08497574137544797,-0.01888138806986827,0.11400308730458662,-0.01472872890210167
LRPAP1,-0.030066912972367427,0.027328312307547467,0.005554811238945424,0.030385407441859746,-0.015434765197969567,0.0431880585325154,-0.0023159031931115743,0.10990021945550106,0.02353410079275152,-0.015242580314239083,-0.0073723530554140595
LAMA3,0.01424466719006976,-0.03724751048081398,-0.0073833294178129345,-0.0046976548512697,0.025038275515588897,0.0018713132421019436,,-0.02528740468744358,,-0.01665680955613754,-0.02705697903259988
VCL,-0.10401154170405166,-0.021423735064360083,0.033540858848588026,-0.023029588390206985,0.04183027617876571,0.024556632974062107,-0.04730842929685451,0.008929571219810665,0.03792780892626154,0.03590047382092263,-0.05671252032234673
COL5A2,0.03815446392729743,-0.009916717672183047,0.12681173134225546,0.025738526616021072,-0.029384230092231532,0.0957614474357285,0.008120550090459222,-0.01045896728756839,0.025704856495800586,0.039873439547502144,-0.04733946542751374
DKK1,,-0.013604916201285,0.00843972258810926,-0.030436048075327852,-0.015125246131442656,,0.025178730034423884,-0.024095015074184045,-0.02220628871057138,0.021839121155989544,-0.02979973179868475
POMC,0.07892233169926505,0.024764053548467457,0.07076725501533558,-0.01464567369855005,-0.02298886128108218,-0.02245579206966367,0.07979682173801037,-0.08798354850157583,0.01994334577904273,-0.0034274125010195187,-0.012368481172866076
CCL13,,,,,,,,,0.1374219938165727,,
CD34,0.07031869657428537,0.0647529245339134,0.05236368918760639,0.04899582787305023,0.014374186854837026,0.0729786604768403,0.027002815616374666,0.009630881382913802,0.01647308880379533,-0.05074985059646117,0.021901254059446096
SPON2,0.07225741721499081,-0.025832046167525942,0.0511505093791638,0.033107671868941424,0.05990830237851544,0.036389988166146435,-0.022114536778829602,-0.019436635864030258,0.06719342601677779,0.02639030709205025,0.03109341047504122
THPO,,-0.012815725318600469,-0.01034979091884178,0.01923276409040836,0.07654688035093939,0.11510811879237481,0.2179735905174078,0.06885186932229141,,,0.05091360535336107
SFRP1,0.04837582294865903,0.08190104597919812,0.029065807066114037,0.017529397955930726,-0.01470256898877672,-0.005898178883205833,-0.0425274899985778,-0.06830131382055585,0.12047576180157415,0.06680723537297566,-0.03821879477510984
ARPC5,0.011119578932915578,0.04818378735903612,0.05219278763003791,0.0303107332906011,-0.008587346943976714,0.03873644813143632,0.02929773150421,0.027008692806992564,-0.03444468637530933,0.007341128635871036,-0.04242053633709382
VEGFB,0.010384826033304631,-0.03700983687683667,0.04404171970903627,0.020275969764353863,0.00012448790921878425,0.03391145863141029,-0.0341100493990985,0.027481894566892068,-0.018437866069164973,0.07085058790100839,0.005477601570111333
GDF6,-0.023064674884909715,0.039696166042384656,0.06166341231354988,,,,,,-0.004304474750859976,0.03673550804025028,
LAMA4,0.032877192119470613,0.004487166376626768,0.10533615281415466,0.03791444789677974,0.007693169189125157,0.015244159326024782,0.03335553176710526,-0.007818938584220444,-0.029294003023573413,0.045073521306147064,0.0011878181879804938
PLG,,,,,,0.06536354583674044,,,,,
NPPC,0.063620476619594,-0.003351961959796652,-0.02924111786687053,-0.02404911393849031,-0.014378047292112835,0.07533503400757205,0.1291480462808114,0.14029021551511453,0.014934140283839926,0.027308104122543433,-0.031410500009279654
HAS2,0.051158659761991444,-0.04530468521478633,0.05555728835404836,0.001372204065540262,0.010406103886718735,-0.01802631507182288,0.009682722467146795,0.01258878881887639,0.05241679801545158,-0.0032858414294558184,0.04583227468237145
JAM3,0.0043270957328106945,0.039841806418185806,0.05203639109831671,-0.011493519098434695,-0.07403352173203812,0.005652583421494987,-0.030782874346815526,0.06830290160880569,-0.027013358837609223,0.05478067147510486,-0.06171910028159915
MEPE,0.02661903404223389,0.05279546193914046,-0.025883722173274296,-0.03203087734091366,0.007553021033453184,-0.028938110897177044,,,0.012136011357891911,-0.030116895527741255,0.06848603335686895
ALB,0.01053900567932805,-0.018733508987620245,-0.020387330711439,-0.015142169731710623,-0.012884650257666407,0.05758076693111261,-0.0037478080266446865,0.03713371102717727,0.06477220814537493,-0.030005604759462807,0.01688177820060962
SAA1,0.012200506628789827,-0.05263894044256306,0.08942430486908257,-0.020096767552235793,-0.012640274493112816,,-0.04797830894322232,-0.01664883737978287,0.09096694903807902,-0.009208482475172317,-0.09516943899067894
SFRP2,0.006387771283779532,-0.041639858191072195,0.08809133093179793,-0.017851960905090468,0.014252447738961005,-0.02430078587112582,-0.03589425665165595,,0.006639849697084648,0.04779342033268374,-0.024762778510636053
CHAD,,,,,-0.012265110868903062,,,,-0.027935262506369702,0.005149077353225438,
CXCL8,-0.0485292370308538,-0.08768087352989795,-0.011534687137362828,0.07475773073464996,0.1017967547005132,-0.006029219667453493,0.018804741442746006,0.05788595688070056,-0.01636094772911146,0.07026914285022033,-0.014738329049632135
VASP,-0.07266726272290489,0.01214474463950073,0.068444970657645,-0.026493362189600647,-0.025815139103904865,-0.005961842103398342,0.03873567386857816,-0.03625517800583068,0.07944191507180758,0.029989452421640708,-0.03718177899069476
PDAP1,-0.007147765083575641,0.040078093578334646,0.02861717442738582,-0.08596093454295074,-0.013368580899481782,0.01629299509643452,-0.07476871208240085,-0.10647764376402498,-0.004286663718939587,-0.047675377930521984,-0.009699310817253724
VCAM1,0.004723489974211229,-0.06409628357413309,0.0959538656238684,0.0008360135041826844,0.02629388249450004,0.05373066209533016,0.011079724887597198,-0.10039619335819891,0.09647047112492586,-0.007247103242486566,0.01756581401623488
CALM3,0.012140738755968284,0.060583883086437494,-0.04850872494030107,-0.046299537669955676,0.023821999817324382,-0.03677072039284922,0.049769896470467284,-0.021935747024912564,-0.02203763914544881,-0.05435737043833369,0.05937362459283689
JAG1,0.10316666038878052,0.08682982722380204,0.045258025645934806,0.015557731780960043,-0.02267873804371317,0.08158514550970147,-0.08093653225906594,0.033093360001895514,-0.012606777729572237,0.05783600037632357,-0.05201421568276531
CFH,0.03062101519675471,0.0077793363789616585,0.09579885128484865,-0.01091288792859501,0.034243707504606785,0.0005480007060881579,-0.007901961716362146,0.021611980128020708,0.020426285268759403,0.007306612681721648,0.0016865497957485726
VIP,0.07157820544198258,0.03445245014375477,-0.011279134153642992,0.018169169243891656,0.059503329971406706,-0.026803169165722555,,,,,0.054434337430467376
IL7,0.003512373664172826,0.00782246928539048,-0.019868480315827705,-0.0034145633713600896,0.14756371128813336,-0.015620006692730755,,-0.009137351791348633,-0.030165608921718334,-0.03177956603613524,0.010511170272197029
FGF8,,,,,,,,,-0.010325169234774145,-0.008602140910652496,
IL27,,-0.018669977048988273,,-0.01426269588868397,,,-0.035327333101788295,,,0.06265755038597866,-0.01801164110089277
PROS1,-0.0978478423270587,-0.040834473294842404,0.06323407949523419,-0.010647649020978988,0.02872965096525677,0.02673632433131387,-0.13494844388415483,-0.03493038592069522,0.017052475529883725,-0.0018109968812721861,-0.029661068304105326
TGM2,0.02464309470618008,-0.03368232656370905,0.08606047723158003,0.04020191573752369,-0.02467801392675861,-0.013714606242700565,0.07394312879204883,-0.06096680788809712,0.055180798444419595,0.09109624593573795,-0.009418113965802366
