,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.08423944411148934,,,,,,,,,-0.012032842841482285,,,-0.017758919323436387,,
BMP1,-0.026795469680683897,-0.03729503634807974,-0.08468421913594303,-0.07285142464202977,-0.008729437391002065,-0.017154769740549317,-0.09316166589865418,-0.18357923482873692,-0.4991630487311369,-0.16389298936094704,-0.0721892503506777,-0.21699835568003545,-0.3867852592868326,0.09020062170034812,0.013939055619098993,-0.1303871442987277,-0.1912935961739726,-0.003378487698506031,-0.22953860647380656,-0.0654197362562481,0.02750935946012023,-0.1729684603705496,-0.10816555815925336
NDP,0.07880126378693944,-0.029812660677802274,0.04670352789665272,-0.015681317115798264,0.013422473536948022,-0.01734651719387186,0.19331395324679915,0.04038752381485066,-0.1415232276546297,0.061500473510426326,0.04598290637848545,-0.14809763154704378,-0.07401388079214727,0.004510111200624176,0.07199786896622357,0.02779462334020443,0.09197501773596435,0.04494578372479527,-0.014176291602885438,-0.06542729659957168,0.07742280837041116,0.030044774710996952,-0.017801904904784196
TNFSF18,0.007410657869956047,-0.05599847668943228,0.025394187159948615,0.008511599842533966,,,,-0.04329785991661076,-0.06828430871983429,-0.0227507219049607,,,,-0.028076720608594022,,,,-0.014411724449919013,,0.049781133895145956,-0.01765938746341249,-0.10014582979453382,
IL36G,,,,,,,,,,,,,-0.045172147333280475,,,,,,,,,,
RTN4,0.03538568486445604,0.3477337424524295,0.09277624317458699,0.12028606142074183,0.0848982135887014,0.08306583699778591,0.23883101306140841,0.41440172133442543,0.602345953178418,0.26396986348360413,0.19051570986318977,0.6053828709028756,0.5636375197142273,0.05054148281078818,0.007777402921944875,0.1477266489723481,0.13288040269175358,-0.03080698876308444,0.4870664662662167,0.07517106954306274,0.061731466547661366,0.5610338911466957,0.0820463553575911
HEBP1,0.017322839296431684,-0.10844401646840705,-0.016588680479528196,0.06277012211189803,0.0235262140792865,0.007914094475435746,-0.008502188485790116,-0.16159448409425392,-0.22689433452592422,0.008483630867732529,-0.008007787105576904,-0.24666178741285147,-0.057905596302584454,0.027095448287098964,0.03479823627791613,0.12128685136361976,0.11041446915837116,-0.0015270432541418565,0.05455243652898734,-0.14117996588745296,0.03930450460445034,-0.004047168222936229,-0.10671293608298363
WNT7B,-0.0007693939242076895,0.3775386352775648,0.045519549161192295,-0.026389270049855595,-0.059216874104091426,0.06441520566040698,0.09495479692126453,0.0628753166765945,0.3245831652107484,-0.04176690236497409,0.09707848055958088,,0.14645098046623095,-0.030909728950239388,0.09872096682219897,-0.01203458686826678,0.008120600800658889,-0.04114371982691499,0.07685266298067446,0.05511289814733932,0.02551734024144702,-0.03263205375324289,-0.0106642526347703
PTMA,-0.010878897537094149,0.015424778068750969,0.0643123558569259,-0.11599433546466742,0.05253222410182119,-0.062168595185969795,-0.22117502686642798,-0.47536235861377796,0.08902688332726315,0.18094671741817064,-0.20677705889866974,-0.7520740080648487,-0.563502310483446,-0.021148564807030458,-0.13994065764953417,-0.11165852911148023,0.04882190208481416,0.019449437059482242,-0.04266158144270899,-0.14049747183396305,-0.09689078957928904,-0.24874332890213316,-0.2555246993597095
FASLG,0.0013488962336008579,,,,,,,,,,,,,,,,,,,,0.0035415514352116267,,
CEACAM1,0.049924833691614434,,0.030391425636733905,0.015579532981660031,,0.08271213392471775,0.0018721167347920391,,-0.12903468426614428,-0.008883662413980486,,,,,0.09307032969647401,0.09886221664670937,0.012163045035298924,0.017590917574744465,0.03191180860155567,,-0.04908094037342128,,
PDAP1,0.0342104461535836,-0.13334259107315727,0.04900290470785645,-0.10483086417272672,0.11054440034465504,-0.008696989109447427,-0.11798189949269001,-0.19026015407048302,-0.33417049360373224,0.007328932000427636,-0.03701285395151588,0.0001399409361089366,-0.29505844412040366,-0.08923263965709857,-0.0013562685540343777,-0.12221424470629744,-0.1288848888350557,-0.0386735560456879,0.017536594991803788,-0.09775374040412675,-0.009636532916956925,-0.06155470797767943,0.010425724770397366
QDPR,-0.08560820224369954,0.22347406313797938,0.13122660524638846,0.038626556474463204,0.06182379830872631,-0.015178588347791287,0.2679986816796569,0.3697590941153276,0.2513328178057475,0.21969580184930637,0.03967633569148328,-0.5391339938163724,0.1486815964124024,-0.008748856707727435,0.0056448142914669805,0.18494113763554215,0.173705737828064,-0.04974140827003908,0.04022638533700831,-0.20718231150806424,0.03294317174865909,0.45589716484759213,-0.047869216812557916
POMC,0.0616723857134461,0.17358237479082864,0.03417593726158526,-0.031243184734413378,,0.031385588750730775,0.16387825090432379,0.061640835280913325,-0.008032178755422652,-0.013619313435433685,0.06506210451730773,-0.09981979133168511,0.11073600924324571,-0.005930230537248092,0.03809468542610793,-0.027444756783409577,0.027951899401575848,-0.006523215482127734,-0.001001985006121362,,0.023490651249254167,0.0476788595709519,0.11878420772713655
CCL18,,-0.0452741937963342,0.012267367269946096,,,,,,,,,-0.2207704715671546,,,0.11670405440714046,-0.06605565558665355,-0.13482694445964924,,-0.1489616385659569,,,,
CCL17,,,,,,0.04289655037918283,,,,0.016522141485760082,-0.033549763952340224,,0.00021584192382045686,,,-0.12075820721096295,-0.04401476616525636,-0.03953244023862322,,,-0.0029452645572111426,,
VEGFD,,-0.024081182157371782,0.01338690944735898,-0.046385537205228075,,0.014475538373119056,0.05707449735165363,,-0.10723153317791097,0.07402824656663853,0.0689609516966905,0.040710362065954,-0.03137936186122054,,-0.0585338553453606,,-0.025779851505026163,-0.0177053496160588,,,,,
TNFSF13,,,0.015032848286468696,,,-0.010147386616799385,,-0.021526566088690673,,,,,,,,0.06195914237621348,0.028009724481160136,0.04085615558935265,-0.03272816418609372,,0.010970444326560294,-0.004424719959220114,
WNT5A,-0.004927308722952039,-0.05853457082721407,-0.036324992867703985,-0.1412394270917935,0.04899604949665963,0.038324032914779316,-0.03965814280644113,-0.3449314602685746,-0.435894167015829,-0.007548435849839847,-0.07637835361310136,0.04634348908451982,-0.15527717944945438,0.004452079085191912,0.06550904076984908,0.007514907378171838,0.05070466241481948,-0.0065650090202043964,0.03283209279135922,-0.03162697030673453,-0.015940417406284848,-0.2388597166657462,0.06195865054614815
CXCL8,,-0.2014136243375989,-0.08738321177466674,-0.04507741618212012,-0.04170875960087268,-0.057048674437059285,-0.20855391273630058,-0.04421313979588477,-0.1604702537564914,-0.1390028721435814,-0.00643619351513526,-0.2675913573434805,-0.16739435650196216,,-0.0658272815138881,-0.24913595888642107,-0.48251038401535223,-0.056127447674983094,-0.21206312470153804,-0.08502198278131683,-0.042583899073738225,-0.32784036941508166,0.08644057268181149
GRN,0.0051826543896555805,-0.09632730481672157,-0.15664958716002306,0.0026521484518839426,0.04850991992187317,0.014552411905593816,-0.10859262074404792,-0.23300606463167087,-0.4784226853302287,-0.040571188881883886,-0.09497792561598789,-0.4157516973875898,0.09167038596779675,0.019680275163791793,0.08875250996421404,-0.17172242796976542,-0.061771212109865595,-0.008256619277681038,-0.256814066487747,0.0624642703714404,-0.06842217532505855,0.09312392899529455,-0.08348786216822882
MIA,-0.04085440337760948,-0.051070819721294444,0.02745075442446489,0.03828217817655783,0.002158409537394602,-0.041238767229861355,-0.09676300756899527,-0.039480185178466784,-0.16690762998895453,-0.12165333326686097,0.0014689222406805479,,-0.06182015844018059,0.10507842105477692,0.10969576026197814,0.20414529361340975,0.21707522759279071,-0.007746284731737811,-0.32926628681010844,,0.060559511352580066,-0.1412784134292379,
COL4A4,0.08547526353446332,-0.08381399953634049,0.010766502954219635,0.01630132264927181,0.042904984517036296,-0.022948079691953838,-0.042635044808328734,-0.06388828194698418,-0.03627625486892803,0.009216910928136729,0.004289571705896905,,-0.08342276908477206,,,0.09727681065653128,0.0724735679136986,-0.027501143296707803,0.05209257688965994,,-0.05542226284442347,-0.15867127908219933,
TAC1,0.13660423629113105,0.4070509540658603,0.19565483794692226,0.11077515683747238,0.04953861301554458,0.19202665895726925,0.37320396910539794,0.45374394079138924,0.5407521478684697,0.3773643044429152,0.1574303296821918,0.43784666126765126,0.49658279046227977,,,,,,0.047219602102160196,0.16353900101124783,-0.002932772186040243,0.3098466134278082,0.21493054653510868
RARRES2,0.00578962693916587,0.11259710775774989,0.05535663846347669,-0.08041552547602322,-0.010040383143617099,0.066819709934595,-0.3289887895328564,-0.2788348938456992,-0.5356941898967241,0.2673973813351443,-0.04421272204698246,-0.23402855517170096,-0.27005648231464346,-0.1192567201664746,0.10817700965529953,-0.15470890716763389,-0.2265041288471879,0.08344758455907407,-0.1534381868527826,-0.11375488374030186,0.04553318266345967,-0.21510036479745182,0.01223051648009714
FGF7,-0.06047015088686234,-0.057001680150870634,,0.018074432687714814,6.634736449692752e-05,0.01775671841006982,0.09432590191539093,-0.015136613049213031,-0.12078223577983443,0.002242144803974719,-0.03821153916418592,0.056829405192453705,-0.06214691524070629,0.037821488249455845,0.04877851427074997,0.17386960806958987,0.09693698237159194,0.013842971987536883,0.0760272963003452,0.08775311242069445,0.10622775675671912,0.084726113452146,-0.0016412546952495662
EFNA2,,,,,,,,,,,,,,,,,0.03363437947530156,,,,,,
