,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
PDAP1,-0.028454501786063388,-0.005920547894446119,0.03401468690667913,-0.00022647137978003558,-0.015494725671825506,-0.01749586026531603,-0.15357197621417645,0.027760847152352608,-0.054003265227591614,-0.009246375043873099,-0.08241620015049848,0.033277744595941024,0.04266584410777769,-0.014906679244174615,0.02112371883171338,-0.019855023654676066,0.054283045985213815
QDPR,0.03929061594665948,-0.019924472639089294,-0.024264666749020246,0.013369236166646356,-0.004534023810983015,0.019713896212902565,0.06298654905958158,0.0006695245089325546,0.0728436402249953,-0.18575402681442899,0.021101078846758554,0.07054093040029397,-0.008198652382270945,0.12605298537848464,0.011461149827438018,0.13576682190099035,-0.03630243639405854
POMC,0.030056836080252173,-0.03764694582373736,0.016822646414748663,-0.0020008685128773984,-0.023333806153054238,0.017503044544910126,-0.009797936504720684,0.014439558656583633,0.08532396957455747,-0.007216740073018433,-0.011946246056993723,0.032463596921779046,0.052864324699003665,0.07606187386087918,-0.03100440509680705,-0.004351181362255045,0.010616918022578204
CCL18,0.03206282220983442,-0.03639272489219187,,,,,,,,-0.07278070053970909,,,0.02993331916284015,-0.027888288743937794,0.06988370612813258,,
CCL17,,,,-0.018787876562674815,,,,0.020548480976378587,-0.01970983432298239,,0.0854055595240878,,0.0326768116061592,0.02736612602317313,,,
VEGFD,-0.04060443449480953,-0.017478243060163826,0.09058827193624416,-0.020931769230776814,0.0557481516583156,,-0.023394109970623914,0.032582603010144484,-0.021777673514378315,0.02853312186177057,-0.024731693368995444,0.03730161778742195,,-0.03794986367888622,,,
TNFSF13,,0.010586694966353045,,0.030558165763864397,,-0.00859845368448908,,,,,,,0.025979671264382404,0.07355461746012182,0.005732769729830319,0.07820733540861223,
WNT5A,-0.005245465529920574,-0.01657954672673733,0.01181757502956421,0.0193572783408001,-0.00227666524270774,-0.007716251424832467,-0.11729240432756526,-0.022141263555178262,-0.0778070964989537,0.03050512354626426,-0.03034722026936717,-0.09438034400373185,0.04264328057883883,0.0421518380904046,-0.08235798438833135,-0.0002298203538485671,0.05321011226432381
CXCL8,-0.03623098164484745,-0.028344940393359785,-0.021611358666916554,0.011817580230832176,-0.046288521644186904,0.032342839059126376,-0.04300286743027252,-0.07836203259762292,-0.00575943612198267,-0.08843277017702622,0.03708012914515545,0.05124624739695444,-0.10872539404947652,-0.17161973343812548,-0.021038411111823797,-0.151656995817505,0.03859403552646354
GRN,-0.05687981349322344,0.07601495150854512,-0.06886894376047654,0.029458177005503725,-0.03464385392871562,0.023141229022430577,-0.22238661457974288,-0.007853786002135184,-0.05176687637554557,-0.13836887880572799,0.00204160838224637,-0.006837657379207767,-0.025198281499138296,0.047896433411451056,-0.011938395389446991,0.06416270856657787,0.010062016727322392
MIA,-0.06663160965660267,0.037312640233392716,0.0441888254350703,0.01714273511736958,0.05221350502509212,-0.04326420779265711,-0.08888161501513782,-0.022475557160903884,-0.024767517287267823,,-0.03387118746200725,0.09314341034045029,0.06509757734249938,0.030834598941116075,-0.07016152206646942,-0.027273684163764675,
COL4A4,-0.012209079304096732,0.07288819225073159,0.04196315036876727,-0.030691103348746116,-0.03626402211074768,0.012123194480191436,-0.03066109033083697,-0.030540103185969242,0.047093571104095844,,0.007529193831760391,0.016191160019078672,0.06129416890263003,-0.007849294674348526,0.05332203283861522,-0.010957792140005458,
TAC1,0.09158427630402663,0.09601462992824181,0.01701459382129459,0.028571738789660326,0.028201215255382415,0.018800312818869663,0.2564179157916865,0.027303069330592324,0.01014335488942063,0.22876122875161786,0.1680832178745663,,,,0.004841773308415238,0.09950696430735284,0.06510856976111083
RARRES2,0.09580067199593188,-0.007496778278952551,0.025817623027057236,-0.004681073401814367,-0.02826308213080776,-0.010091359572474484,-0.1936867622782466,0.03402300047032674,0.06469125196148548,-0.16189655198487035,-0.07446305771332175,0.04439647250313364,-0.03626144107845383,-0.05908067642501212,-0.041282273154150964,-0.06063208937057869,0.10742203245961546
FGF7,0.012686762252713922,,0.0503194655799295,0.08224954911661501,0.02182180729197781,-0.0348921240607046,-0.019928006272476456,-0.012947074738962044,-0.00987140466981247,0.10107664982827433,-0.04060782072992111,0.051537778033533044,-0.03211347132073821,-0.004789868710760032,0.013522277801387112,0.04399270997301279,0.0721812680349894
EFNA2,,,,,,,,,,,,,,-0.036068805705125495,,,
HBEGF,-0.0401459056147148,0.027427835512527685,0.05121080490933326,0.017832233015560577,0.023967031213008635,-0.01448944701256403,-0.09705694155451067,0.022852358704462884,0.014261304456921246,-0.1256587824745041,-0.0333085853515201,0.11176535352713186,-0.04828649670668753,0.01526944412874714,-0.03538509712038654,-0.010496737019314258,0.09544842438429633
CSF3,-0.04087541728285109,,,-0.02239351069068546,-0.010640261928599506,,0.017711453384691423,,,,,,-0.025826115972587903,-0.12377787255206839,-0.0014443319586747109,-0.059556827993188295,
PI3,-0.0355073270478602,-0.019575649132667766,,0.0225196454266369,-0.020328893510718888,,-0.0365265658342928,,,,,,-0.12936234792921594,-0.14688843781727212,-0.05026737674823914,-0.08173083361599325,
PCSK1N,0.05120675282374913,0.01154729361512757,0.024023179498515138,-0.005205030857598383,-0.005318604406857859,0.022571397975037467,0.11250795814899481,0.04248612076292478,0.07567882955530798,0.28425922784434227,0.11810882012162434,0.047260710595006625,0.017597904137254122,0.029492302712654815,0.0678966299752518,0.10588010270900267,0.1316406343735274
NTS,,,,,0.05134853580910247,-0.02779121113313427,-0.03987124067263355,0.016184792368762822,0.008994555877408855,-0.022944539290464916,,,-0.04382145346706335,-0.03399711506142732,0.027096416514236974,,
SFRP1,0.06384139221675368,-0.012180461425311893,-0.02914592264203868,-0.016393148519820586,-0.02198048745751241,-0.08024887290930623,0.01216403158568759,-0.03580869290512738,0.010184987304474476,-0.07312500497690617,0.045141540188544604,-0.07079542532853902,0.031209110047528618,0.06013267718577654,0.026001331838169585,0.07324348302344133,0.00879211783731711
CXCL13,,,0.010976049813480165,,-0.020898657891170895,,,,,,,,-0.007443003590308567,-0.026903076620375506,-0.02884133715884943,-0.04830867763782819,
MICA,-0.01247692111858358,0.05083022451960935,-0.009886409652183821,-0.01390580822628887,0.00018295387690609819,-0.05162985577935201,-0.11340603267765163,0.05290277530025625,0.011227294512935734,-0.03400889429714791,-0.009132518427561246,0.04914434711495565,-0.03760145854466861,0.024803071902174963,0.05124856619791601,-0.04928558429517738,0.09699584925214719
TG,-0.03258423177261832,0.032647970700287195,-0.021912348093772686,-0.017690804488971625,0.09546125163289333,0.06388262660781635,0.023421785158776236,-0.01930345631876789,-0.021486227550207734,,-0.014404912542791488,0.047634822723390174,0.032323813673936885,0.02685683106903746,0.0482821298808801,-0.05323641275134805,
ADA,0.04125428521758125,0.08543374024386438,0.0009134008151089724,-0.018858044593147848,0.004420902835764727,-0.04500558390563848,-0.15129385650833757,0.049768662256460816,-0.001132424605382509,-0.12600609860663683,-0.07193648864091574,-0.0649019130176538,0.08513443814994737,0.04851206203737344,-0.032235070565253265,-0.016250244882781338,0.25208776690001183
LAMC3,0.011103310072977664,0.08612572141069254,0.010749512900241292,0.002299602970918019,0.07904406002902764,0.021677822348336224,-0.07391470796551197,0.036859718070712276,0.041581343872793185,0.03730194264901924,0.08209025687773223,0.016319726499884238,0.0071252470833199286,0.11569921936403381,0.028922209382204397,0.04719678109806886,0.0005643380889070223
CCL7,,-0.023148847407503333,,0.05369356890841206,-0.003797292736020904,,,,,,,,-0.022958823988907622,,,-0.04324330390382708,
NGF,0.025516086802287626,0.03331259694861404,,-0.02930612679203228,-0.012902775662864916,0.017193603590050312,,,,0.021340140186956402,,-0.03127023531147759,0.010601539502167365,0.03889468837655441,-0.00786191825748392,-0.02082957747144934,
TNFSF15,-0.009683034389393493,,,-0.014242762005680277,-0.030003177582551516,0.0049451547130805636,,,,,,-0.01876505586375309,-0.03157612564858002,,0.026651387083614465,0.003157917770058075,
HMGB1,0.019367396659603114,0.09261963308998533,0.033650646854890956,-0.03393658792853915,0.061120187275489415,0.024758961660142378,-0.13539182960494492,0.010120342630964379,0.0052943803132030065,-0.10998977671117957,0.022027613168279173,0.017011847145581297,0.0020822862923610846,-0.008311689006569525,0.06046890147210252,0.08949031442837092,-0.04676172111745538
ITGB3BP,-0.009390733874664197,-0.010578093381833352,0.01307148522591062,-0.009821907506704043,-0.008562980974227745,-0.01147673728639209,-0.10426508501241352,0.03382878325985371,-0.026149559337312937,0.00872280407384205,-0.03202925007681738,-0.0122617106601429,-0.01445682220417083,0.0008165442457343616,-0.020446670256943387,-0.0359331630954309,0.12020043360869466
AANAT,0.0009184423957866567,0.017602337067968953,,-0.012959458150977507,0.027679689397923063,,-0.029260714619826565,-0.02650289333312738,-0.002163344230281409,-0.04504936231991492,-0.030954784239552575,,-0.03855982534609801,0.013673291439822115,,0.00809574110030484,
RELN,-0.04060441341942752,0.025234755144022073,0.1045412909677417,0.003767897287841154,0.03298264238230224,0.09934554257963754,0.07022430801410469,-0.0472039207107386,0.03215097168702274,-0.030594303928819802,0.06681540943536798,0.002777566939417133,,,0.07628712407005984,0.03953917239482091,-0.08373376442223901
IL15,0.000913463803744142,0.06014845035173552,-0.027915996232083035,-0.017888654797728408,0.025250859753897775,-0.02644790257231155,-0.07054522705446936,-0.01873814274922541,0.0048731092329478256,-0.048986784436316606,-0.02870913167533093,-0.03487228066409129,-0.03138471249300852,0.014906744564654219,0.024490909777772445,0.011636998043533589,
UTS2,,,,,,,-0.08786430477113885,,,,,,0.1321193381925049,,,,
BSG,0.02961207935619122,0.0577921603372742,0.028953963454506456,0.002922092137635981,-0.05461963608832744,-0.04299942640480099,0.12230683777716482,-0.0622871186705245,-0.0001869633306441751,0.12101115958087007,-0.09304008880499763,0.022232030000448013,0.016496977662024508,0.007507145669863447,-0.06847109356390345,-0.007100607992011548,0.08386547978189772
ADAMTS3,0.0678497830992318,0.02225300639024234,-0.011909175389793235,0.009202096959970546,0.006645754965837236,-0.033449266852304115,-0.19999500883442153,0.025761348976213454,0.008534825292594033,0.03534242930837721,-0.02442560903312229,,0.036378000720312276,0.17544294605312816,0.03877367497507641,-0.001780331949943843,
CD34,-0.038314842867630844,0.08483723243966185,0.03733661433557507,-0.0293258419025445,0.04893991776000894,-0.06962173190158272,-0.06287698965624501,0.0027597067938041936,-0.0009801314213045327,0.025209404227276154,0.0044123172954795,-0.014085507865969597,0.01007283852984528,0.08849848172037862,0.025424795898591906,0.0533816238696451,0.009754368215212667
CCL23,,,,,,,-0.03329404840463566,,,,,,,,,,
PLAT,-0.05391749065469732,0.06964052016638915,0.023280464467550856,0.04242968991894971,0.06966038175510166,-0.03329986086934285,-0.16128286767276556,0.0066553220084181785,-0.009825192524219498,0.060921872279271205,-0.040817109507461855,0.09897868225629373,0.08830293921949915,0.15111792904121416,0.04086891393708696,0.06673642127555397,0.026574189927342604
NTF3,,,,,,,,,0.005395470781266649,,,,0.05981670720692807,0.009834873042145887,0.055252245376010346,,
LTA,,,-0.01611440966397557,-0.01639314775292333,,,,0.020031249067544124,,,-0.028709135219199544,,,,,,
CKLF,0.01809634331457676,-0.001735611367751842,-0.03808779916552114,0.02578974613760804,-0.010456706729676895,-0.05426351696112171,-0.19942948405646566,-0.014332630383594277,-0.024406513729052504,-0.1303507844803949,-0.0990791729674583,0.02105367824932426,0.11700700872976061,0.12626439195648634,0.021560074405506502,0.006314947212365529,-0.08190603935793736
CD24,0.036723177553284754,0.02417305101278044,0.059243030703321556,-0.04828098442165673,0.0496545585392622,-0.08332673630972358,-0.011830505662525451,0.0016489150336484516,-0.1462838821775237,-0.02752775055526766,-0.00713884672721545,-0.10193697665439881,0.08138470990143822,0.05901281060162477,0.09985000107986022,0.044089695338893925,0.04621653623260311
HSP90AA1,-0.04363031101421975,-0.02948519550590579,0.07166407990783426,0.004850216426988304,0.06087430765802437,0.06092805978752636,0.2215359543531631,0.0353790554453216,-0.09469667856083416,0.2514124186529039,0.15059435800937213,-0.106340422845556,-0.12682149925060188,-0.19942722574691388,0.03953687097719189,0.06276937747867446,0.008435955214679243
BMP4,-0.027007536129351417,0.07949724029291942,-0.01708221887060035,-0.0382471816236483,-0.017136509606404737,-0.012575022341216746,0.0348076043707374,-0.04199459110771325,-0.05811122490185931,0.07529306031198255,-0.024463148413294875,0.043299839171672655,0.04308324343412194,0.03886231128812019,-0.014367273971217726,0.08979471844053553,
SCGB3A1,,-0.02314884509264952,,,-0.017554956356318457,0.010521654749138073,,,0.007748963509563893,-0.03828029419715065,-0.020032854893522672,-0.03143036716856492,0.08604645210661341,-0.050212382953596896,0.03708823196988849,0.0658925877029403,
IGFBP4,0.0003922280282346242,0.06662252607554783,-0.003361415752568309,-0.02822593110678066,0.02823878995296761,-0.047279985955473426,-0.11230682411113495,0.012073795659694471,0.007465300436007026,-0.027536820637517764,-0.09552370498167825,0.009833561622203491,-0.003585286185806403,-0.008905616994576655,-0.029447348962478612,0.043289165693220014,0.02929794404623046
RSPO4,-0.028768116224157786,,-0.026050783656075903,-0.025092584721929215,-0.013416168462797346,,,-0.019830731419617872,-0.0208916411813768,,0.08902418707710218,-0.024056278489574343,,,0.08114902314126729,-0.023213993960498922,
LEFTY2,-0.02426828260108028,0.10935253693195306,-0.01631231913229407,-0.03662906294875148,0.019480414409405313,-0.05526742374334388,-0.11895732017380563,0.019371401936538055,-0.022907940065765298,-0.0479173566984221,-0.035441106814977585,,-0.002007332514269269,0.009579301481107772,0.03830355627998431,0.08919531908225736,
PF4,,-0.02401321085044766,-0.014658245766731203,-0.011159392413041501,,,,,,,,,,-0.03305955758849786,,0.00916865336905293,
ANGPTL2,0.03908563088220009,0.013549635462219869,-0.009778305700127148,0.021559459292364056,0.05511697058134339,-0.07073048346311256,-0.16009487163132183,0.029485651245245808,-0.019826828240689435,-0.01822437211578649,-0.10098237912238565,-0.024882537115932506,0.12935799601792802,0.1761278576388597,0.07705871778925903,0.08102286495599414,-0.1207071393836228
LRIG2,-0.08746676504640269,0.005332161254571807,0.10068955416678307,-0.006250911122751023,-0.02354574237621926,0.034685833601826734,-0.05840153054433755,0.023617238571413127,-0.040956583726236576,0.014442479363602281,-0.004765467528107839,0.11893296050433935,0.025355565287511456,0.0712056362709591,-0.021574834739371,0.1065101790243453,0.10832156423907133
ICOSLG,-0.05661055768110991,0.03334815357713346,-0.018057494699623863,0.007920381208718762,-0.025090159787276644,-0.019589986291755564,-0.10822874610514022,0.032534946467684914,0.02705111520296063,-0.0815362233863697,-0.08581528186148092,0.03952659717241616,0.029025364939463626,0.11122862068868417,0.015874884021241844,0.01723201825177753,-0.012343218714532377
WIF1,0.09906315040703578,-0.009657999634484663,,,0.037037490567133076,0.08991613882699612,0.28693588866706815,-0.01006538627500812,0.010765136122158786,0.22479721718147927,0.15775028831274732,,,,0.0360861448010699,0.03290754328450852,0.07574015795059576
NPPC,0.02064766662026113,0.1232536785575065,,0.05038705807254489,0.022670278537963433,0.08050450295679902,0.004179304369495926,0.05083069619895757,-0.02903426861381017,0.11874446201043791,-0.055489671506333375,-0.025108193779735524,0.07000969657355048,0.03593685273392672,-0.0794912491344296,0.06253619561550064,0.03459106804398177
LYZ,-0.0024183330714730713,0.007069036951559464,-0.00825504851196887,-0.006731927680977467,-0.003041416490631649,0.009071858332214553,-0.11220398429400082,-0.023691341699601395,0.02155456732010055,-0.20802831910791558,-0.03042466600796605,-0.023454812910818003,-0.0040372616733214675,-0.010348440409696033,-0.01567940343878888,-0.012471039458384374,-0.07094679360329259
EREG,,,,,0.016404706439223107,,,,,-0.04929295675281266,,,0.05623707478802186,-0.07163984370241254,-0.04996317665574507,-0.014924704061807596,
SPTAN1,0.08916623606828296,0.05889099785481881,-0.0013949167389629453,0.04109684359233194,0.032789123188522076,0.003523279658709974,0.1186438618835834,0.020975263939510724,-0.014726990795271842,0.23497227752678818,0.14401143486565107,0.03677779092964481,0.061521430917383116,0.09623979499475849,0.044128966389316564,0.15880571099795848,0.038742590850057136
PTH2,,,,,,,,,,,,,,,0.003478183806774577,,
LIPC,-0.027978138394441267,0.028039817200678857,0.008469050880120696,-0.02005425928824027,-0.04840815418731369,0.05189363502355964,-0.059909962375102425,-0.03031567334038343,,-0.017772458881388932,2.5936539533530924e-05,-0.04511883901136098,,,,-0.056016650224899406,
COL8A1,-0.03988395454238414,-0.016382565661903832,-0.013600426541016663,-0.06287567058571546,-0.013222317504698284,-0.05185482926660478,-0.09272691833547221,0.016643636017543716,-0.007705118032035356,-0.04292300710340535,-0.08687014337879764,0.0042916503440874176,0.0395009050661271,0.029880520491840853,-0.008275691088430792,-0.05747143292248179,
GSTM2,0.03209211483667844,0.03524728906202933,0.008171380364207365,-0.027032882928341006,-0.02173046704557922,-0.005296953590455429,-0.056260804245053246,-0.00869605425469693,-0.02075236412307715,-0.04080122233805315,0.07410831913082098,0.024980296138653595,0.04946228828669873,0.031065041018307697,-0.027460463104832362,0.0028513246736056154,
SPX,0.09736015937244713,-0.040162329883892116,0.020904714987053024,0.04244622879931042,0.04881643276086646,0.009866216774215002,0.06456571915304911,0.03476643414883354,0.027496029078904922,0.07207544061268677,0.12176162203010746,,-0.022758845377280824,0.11434083615875178,-0.03023065128793914,-0.03664885619264418,-0.04787158225884607
MFGE8,-0.001356717970745425,0.0355363200427058,-0.08585368219542541,-0.0145317452408579,0.02268219161908598,0.004976210102382419,0.005928807358411629,0.0306249854481324,-0.061682936906801225,0.13954814812501173,-0.09385497044598198,-0.06493052038601728,0.0021270587536283817,0.03663947509075073,0.03610575639143179,0.05907648061250036,0.08954060344263784
TGFA,0.03322325970374138,-0.005287168359598829,0.011201360600576318,0.04054767398008651,-0.07173074846116834,-0.010288668384538357,-0.12582557537216826,-0.025753377468931155,0.07981846162332769,-0.09304979493871247,-0.010715289336303965,0.032025438665799794,0.05277099777070692,0.05107001402124348,0.018416013500605958,0.04129611264875409,-0.0737067769117649
SLIT2,0.006511897389611391,0.018314038031387165,-0.03822091928945421,0.03755602422831358,0.04328498427279515,0.007269212034506329,0.1432429621648967,-0.023649348114361264,-0.011669726742392608,0.11630753606386306,0.16898747897077443,-0.038719006073504404,-0.012919047877787774,0.05654397313382016,0.031918931105442375,0.046078310312685965,0.304104167464021
PLTP,0.09700464845508659,0.06042108309974233,-0.0370713023096588,-0.0072376358389822796,0.03017341540122944,-0.04122776083275136,-0.22798054755550196,0.04288828496017148,-0.08885844556326174,-0.20834743981939172,-0.04243057757139122,-0.038555566193839916,-0.012345906111494748,0.059603347517865606,-0.08016855886818221,0.0327275593484626,-0.05962340732432609
APOD,0.026594866953629958,0.0002978289907229677,0.026478290622847796,0.05143840520037173,-0.01677675642617967,-0.0355902365915376,-0.19143857470884607,0.012596871898486878,0.02640727119365526,-0.11524861864919084,0.07122165108799981,0.1156822075940365,0.1273947858000951,0.19078689328558426,0.013914925660631296,0.050127961856968314,-0.09993947806360712
B2M,-0.06534379280421719,0.09289486901433122,0.003199022374857555,-0.03669641584859612,0.07201875125189594,-0.048871822213525894,-0.2700863877840443,0.0328906147880691,-0.02146575534725132,-0.27851415645233907,-0.14142260375796054,0.030148787284056296,0.04821145887766549,0.08218876212248008,-0.06387424355941469,0.05577918532768038,-0.1469412622639506
OMG,0.038188991978261345,0.025769863845349458,-0.03004117320966962,0.0025369454682692577,0.12362243853091083,0.018935771180906488,-0.02607513701006275,0.05495370933220867,0.014620335076270152,-0.020025858597573207,0.10595200936294978,-0.024930176370130036,0.10170883400161665,0.17390163282386406,0.03845381220239226,0.08252728709311663,-0.060415675848207145
CXCL3,-0.04868180757979317,-0.0362991639121831,0.06812735357577801,-0.018089090582835546,-0.05128342596908661,,-0.03841791955810815,-0.016299317038057853,0.004532160290578354,0.004872130618042545,-0.020675776191458984,,-0.06566725137665459,-0.012421117603831263,-0.024510859778568667,-0.08196452153560892,
CXCL10,-0.008474591717796088,0.049611438366560144,0.08674096400182438,-0.019473763574246076,0.04034618986639034,-0.0361512865868489,-0.19234613711738807,0.036938613159496585,-0.02514520226101383,-0.04550529268281553,-0.011280985509430887,0.038049718086382606,-0.007151580884709555,-0.04434245057583299,-0.03466617342291266,-0.015613390842940531,
RSPO3,,-0.031444764764851696,,-0.012959457193420273,-0.03177525944730963,-0.027339519003482967,0.027934780202991272,0.04979398729643871,0.05171576076639132,0.12176249917421152,-0.005865984111697678,,-0.019624012306309047,0.16270652829327428,0.023519184777917562,0.02104305254723727,0.1395315999165989
CORT,0.06284706420646011,0.05048889139640212,-0.02617869871193883,-0.029062577849960417,0.024914143461882296,-0.014541588476445414,0.12037627354227555,0.007335418491064837,0.046960167292814214,-0.004009805423638999,-0.0044944785275996555,,0.02606596726300392,0.0024992491935364037,-0.023958979352832456,,0.2847794161508053
NCAN,0.007650375619006657,0.06872151496470795,0.0332386280075711,-0.017547819570432995,0.04049699744551639,-0.05213103295157205,-0.11070457122047657,-0.004801496121044511,0.023809778683043584,0.16836620748261671,-0.10872241942322193,0.016822615804907463,0.12100055636642061,0.19498645831955794,0.05403991188203722,0.12072305824087833,0.06827774815597369
PRG4,0.011117854918283127,0.034992126825719436,,-0.012790425373607325,-0.013926278330197751,,-0.04162231443019841,-0.007639718562101526,,,0.0021109892354317424,,0.0327253132631201,0.04333178521485327,-0.005823742969305395,-0.027936842016836737,
ZG16B,,-0.021249383133975657,-0.01763881639566544,-0.014844852911782716,,,0.010370758981243566,0.022444275283876266,,,,,,,,-0.03064429755363421,
TGM2,-0.06664463542397434,0.00814953501318453,0.011910022660908137,-0.06301755312362564,-0.0015820362882879686,-0.009675687862747808,-0.06163584049694649,0.04608855276660509,0.008958849099953948,-0.023749248008898396,0.11351294713012736,-0.02835910888848031,-0.048024192534880134,-6.68508694089637e-05,-0.0329241530641621,-0.03764468485472238,0.07862642470826013
VEGFC,-0.031584733986818755,-0.03604320546367043,0.03572555165517113,-0.022795962776687485,0.0028191515231773424,-0.01563545604002207,-0.016443688639831353,0.00813654096005364,0.03288083370100891,0.012064422025765938,-0.02577958931646964,0.008824409397682937,-0.01675061063989877,-0.013463320583633118,0.0055695978653620545,-0.048927283399274935,
WNT6,-0.025323791962861743,-0.001287213004139423,-0.016312319560402785,0.04841353370704606,0.021197919861608107,0.06721539431628874,-0.03125549537027071,-0.01954525760681505,,,-0.02249912376539043,,0.04276306656312168,0.0078181377414423,0.02290639035038889,-0.03166475332559408,
NRG4,-0.029852536137849696,-0.021320901161289575,,-0.015566532788856259,0.019270131186113978,0.03893481013710139,0.04570739675230336,0.006418698906128062,0.048589315070252784,0.16364170913166837,-0.03007489784846931,-0.01080281948228999,,,0.002072973051551091,-0.047618932295743974,
PMCH,,-0.02457348599244537,,0.032814121666105915,,,,-0.0010294315400452552,,,,,-0.04467594321003398,0.06017278421938747,-0.004122408374756037,0.14558630404312398,
COL9A1,0.09453580258846639,0.11120222892199942,0.0218989991885908,-0.01625810736325488,0.05133037431268521,-0.07100104019590707,-0.053396483309913,0.030759820617251125,-0.011340424156473024,0.04990657723770445,-0.014259807338803731,-0.08352177126468141,0.09813412909901494,0.16982031883404228,-0.01099562652643067,-0.03047500565216418,-0.04539371452586709
GDF11,0.018494457353100468,0.017082937553540862,-0.004471074727729765,-0.016350026495824205,0.06003742273191615,-0.03903537036474943,-0.06749531310567936,-0.024022420175451257,0.006503186182706268,0.10454908488318822,-0.06339094425118849,-0.04520320785295244,0.03902446480862154,0.09210547450575629,-0.01358881838693018,0.04711187626926827,0.053226788530961425
IL24,,,,,,,,,,,,,-0.005971054155780069,-0.03253243975084635,,-0.04274606898151128,
SORBS1,0.1303131871390118,0.0666487386404549,0.0012765854389732855,0.00944696410930589,0.08715973842509978,-0.0005950307466783465,-0.011512674016938345,-0.04369000957949225,-0.008630839972324776,-0.060509133427456105,0.05275724778857547,-0.09163841347358774,0.04237153341125082,-0.04134961173074604,-0.025671121449886456,0.05505363676223344,0.01140208365976137
DLL1,-0.048079494897131536,0.012468440514613682,0.03345003326567764,0.0742166819143879,0.02830065148919864,-0.06247935781800607,-0.07311379545013283,0.033591893451298115,0.008763665250282413,0.0131266631385288,-0.018498080334614562,0.05096672819073697,0.09465230554436814,0.1674084242941949,0.057444565982051776,0.015841637404686217,0.13494820300555943
TLN1,0.03425108236985134,0.03404936189833392,0.07244660140663982,-0.030527050352819777,0.03106300973962919,-0.06330863367864675,-0.1969425536159493,0.010077742111021963,-0.046526231623721,-0.18588133438190765,-0.10326919105513868,-0.029642565765444256,-0.061526644373823734,-0.02215838396067218,0.021612311039063817,-0.014979660772965806,-0.051866469791408104
COL2A1,-0.011437050449789694,0.04418387699256469,,,-0.030956676598966407,-0.029389160587909125,-0.038417932632151965,,,,0.14244564399167872,,-0.02384906480983484,-0.006637497681478734,-0.017452933043417395,-0.030570066296803363,
SHH,,,,-0.013291351972801858,-0.03856116980937385,-0.009197351007900775,0.02446859771990046,0.020350777201732825,-0.023987333450672655,,0.06545552677299649,,0.014239987978281129,0.006845507460110527,0.01698621717341479,-0.02824931639357902,
