,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
IL10,0.00506816317075154,0.021315888532013647,0.05327056166505089,-0.038450026856624436,0.05338548916058327,-0.0246284429113091,-0.017855906421595253,-0.031434646294716144,-0.0010670909407627211,-0.05920003123050098,0.09218121509171874,0.01130946382680727,-0.01770863300872045,-0.015294747370618499
SEMA4D,-0.06070205502538898,0.002105304946299564,0.007539659680513548,-0.015444224413693117,-0.002904379591922148,0.00435656044918026,0.022058328233126808,-0.012767662676905567,-0.011225409379444055,-0.05058561676924811,-0.05969519182352023,0.033006762370081016,-0.09654639873964976,-0.036882275392307984
TRH,-0.03934173073190707,-0.002837711636903389,-0.019344683880629727,0.03988219848053182,-0.012985884857731052,-0.016730771621530496,0.02130201283127403,,0.03575010344651405,,0.043086265699906756,-0.03714735716148219,0.08666332299774353,0.07666200659901116
SEMA6D,-0.08123608908301495,0.03135185294950085,0.04592090433494503,0.006226984707370649,-0.02543312686728465,0.053106551362270944,-0.008824341256100593,-0.017952692509677088,0.025133900723915234,-0.01258774000550762,-0.011037371599645742,0.0033307631767174914,-0.01594393517998164,0.003470998518992737
CEL,,,0.15109998619462686,,0.004244987213117574,,,,,0.02857465254238864,-0.025721132919260002,0.03957664822054853,0.06418324014504513,-0.01411743333609975
PDCD1LG2,-0.07088554211287572,0.019319680171131115,0.07340708344943997,-0.0064521817167992965,0.038156650777524746,0.030821774396804984,0.0314241002769333,0.030737407561429713,0.010390192171517758,-0.00532179978121552,0.02582514712642462,0.0021767231532884065,-0.024567718571583463,0.002068450451083986
SPINT1,0.04702455295230327,-0.0076647102281184815,0.015206891563522298,-0.012882711450985147,0.04356283816339599,-0.0293780502728635,0.01960566987438107,-0.028159177614204528,0.04834522900474432,0.05057170689564198,0.07255408090464434,0.026488136319644185,-0.022624043501791494,0.049456297031437176
CTHRC1,-0.03713156787350011,0.0013301722044263195,-0.022728571537560513,0.007383076028823049,-0.026363293937715616,-0.00037639230895231585,-0.008854852144390132,0.09278637684020756,-0.01071350698500763,-0.03537289355730032,-0.010498364773875862,0.05749951204107707,0.005193929444950337,-0.016135896960722262
PODXL,-0.02583450020540954,0.0071626243953645434,0.09928551970754079,-0.00033443920687863967,-0.00022118957102539673,0.025654179601738162,-0.02420271973159915,-0.037127957182102565,0.07104945318098962,0.05774665015575266,0.023468900988290547,0.03454104041531062,0.07538518016954542,-0.05567370192896632
JAM3,0.03840106743601494,-0.015630568382341815,-0.02511568964260967,-0.01799324628041087,-0.0010564695537922987,0.028906093809041834,0.06387482212763286,0.03902605415091167,0.017760586646897374,-0.15440133324916736,0.0705249318607019,0.029723703717983992,-0.12367314534145908,-0.014659299532946469
TGFB2,-0.09563922102370331,0.045647679202389393,0.05743957539578993,0.03784690145813733,-0.026579988588629835,0.02343113012766806,0.019212296387582435,-0.01712463995588484,0.008151868432413703,-0.064594131676012,0.03970509650747147,-0.029044237451349594,-0.019519136990036875,-0.07012176699546586
COL18A1,-0.09234234945918544,-0.003499220697672951,0.037465115038951204,-0.0005347582953645082,-0.021035156582194747,0.0814404200968389,0.07064865902763888,-0.05726399868856208,0.02545640086641168,0.005737192243898114,-0.008759894021403303,0.020508460827929734,0.014332817862047252,-0.04337739344177977
NODAL,,0.007473205789223107,,-0.030155090886940215,-0.03127643652241494,0.14413814277475084,,,0.056314968230656355,-0.08581003067321682,-0.025390827822151952,-0.0189417882509062,-0.027617227954547876,0.055201369653677036
INHBB,-0.05168103118343493,0.0058456612384662045,0.015185383065067523,0.037532543226238425,-0.012781922358368555,0.024204477487577484,-0.027331334510982495,-0.049530609648181144,0.035308628283620976,0.031376497383721634,-0.02272955059513275,-0.0016104569214223795,0.022115771192783126,-0.009454467278259866
LCN1,,-0.016842483945147386,,,,-0.016470434283911973,,,,,-0.01100425627311268,0.005065281901348224,,-0.008750842052353406
ARF4,0.016212353504060004,0.032095015678695625,-0.052948336191518064,0.0027788890310153132,0.09761536177805759,0.010474949018486345,-0.03936528641288313,-0.1014031128125294,-0.001104316430970942,-0.10372054369396234,-0.03820417515890063,0.04932634370088328,0.015286707523131472,-0.021759061593949493
CXCL14,-0.06519207531950112,-0.0011002604857600954,-0.035912957579511705,0.013533009117327193,-0.026692469763644013,-0.0541194162152572,-0.008417625416698287,0.05945164296385485,-0.021756222148704596,0.01912271735314279,0.019868712963989454,0.04828513355659295,0.03782702606001566,-0.013309121393093648
LIF,-0.04736158248490126,0.0098030189826906,-0.010165107684425656,0.0011902423721986523,0.022093109325593035,0.02518679334155305,-0.0033857000351356944,-0.03362603016959748,-0.03471628742649613,-0.05810988838175246,0.0515220560057492,0.07952282276130658,0.017635715141382156,0.08320554326142209
IL17B,-0.024096575113073986,,0.1454639236066638,,,-0.0272011669057226,,-0.01861719135762483,,-0.0324577622951236,-0.02350202075695821,0.06058550845650123,,0.019236319201489546
MMP1,,-0.00869343001648821,-0.033907115749987324,,-0.012985882024897727,,,0.07760109284538014,,,0.04872639810228826,-0.029484114305041248,,-0.026185639686176494
MATN1,0.10159283543106033,-0.022113690076665103,0.002203350946923357,,,-0.017268130604529003,-0.013836102036379562,-0.013322653039047077,0.08202868323170869,-0.03546686214314745,-0.03398292103456536,0.03639555482985794,-0.0185706113631078,0.09698790476529363
ADAM28,0.03154415496253792,0.065533254313193,-0.0026454014830599223,0.004215218241992141,-0.03981961640565636,0.014751124030267048,-0.023417792416841773,-0.025605314811324508,0.038344299249454525,-0.013233737595054402,-0.05689573400633247,-0.00619521747071734,0.02637195352145444,0.002867769072771047
TCN2,-0.035690767409071414,-0.052399954424302495,0.018970433359272384,0.03209805990648479,-0.005383200366419428,0.06672179124071553,-0.019010687973596042,-0.03316786691594782,-0.028168498220110548,-0.002420477937929246,-0.030540240055196892,0.010595507111275042,0.0035708079263024432,0.004278975098786674
THPO,,0.03170455112293737,,0.02502853039747987,,0.03685809010637785,-0.01833205258251553,,0.021661527303566856,-0.03399161734318853,,,,0.01780659669413783
CUBN,0.0025213536787875106,-0.022097286491671326,-0.012635994039841487,-0.016766437992323815,0.002727870159113596,-0.004278475230337748,0.01967549214211233,-0.019802667476003365,0.04542455019795321,-0.01913357366915908,0.00606788414123874,0.04195321417590342,0.018999343684748964,-0.03289660148447142
TIMP3,-0.04708677335059839,0.044904962800503365,-0.05584881463617448,0.0765527976797635,-0.02463209979088487,0.009879026870672457,-0.06187166955920536,0.09833678237975549,0.006989266065981902,-0.1056862925169354,0.010470972279784168,-0.02320774257126471,-0.041226054812819254,-0.01898753917860368
PIGF,0.028601784997293232,0.00785394735403037,0.0016014250523253555,0.006150337798059164,0.019980024109659527,0.029836057586300733,-0.03161480495341302,-0.005111815288130874,0.026958150957582167,-0.10469466327361333,-0.012548829129324516,0.038170898918358856,-0.02584293736841941,0.032332290992991765
CRH,,0.014296261558298964,,-0.0007855165967680163,-0.013196023135314159,-0.02532719680121764,-0.02178125431910604,,-0.023344548693198807,,0.051570065627476375,-0.014557435104465341,0.00020274658925226985,0.01976222830174503
BDNF,-0.03439230028570539,0.0314748206789569,0.020548514220368,-0.011761215587824331,0.01007834086149043,0.02932851482884115,0.02492266208820643,-0.02055016705991694,0.015210089590757826,,-0.0861129427994771,0.010904065222127614,0.14371110786754654,-0.008301230362452913
CCL5,0.0011932835265586327,0.00035784592999363524,,-0.01071585415304676,0.04501463797598989,0.006624484538987998,0.03050406968710646,-0.006547197338988866,0.035541966734713624,-0.030530839425435687,0.023425342779002836,0.08762742020630787,0.051716086612738695,-0.025397840242915654
GAD1,-0.03156439189332547,-0.03951342153741936,-0.04184089865449119,0.00842548141144657,-0.044116941513828535,0.02233482869518935,-0.015799113466902666,-0.000673954895962532,0.021874282736758514,-0.01196473058546286,-0.007557934752987819,0.05328316042060235,-0.029393031732942276,0.06659165334022724
COL14A1,0.02997446348981249,-0.039909739117681406,0.04165063631495886,0.027877667509745366,-0.04321505440949995,0.038536971106025886,0.03047647494943858,0.03132958367482128,0.0462210192264505,0.04063244140041774,-0.023598969107936543,0.05446126152040408,-0.03699434328536359,0.011820881376618598
HLA-A,-0.039761673295135774,0.01153530049978935,0.07782131148533149,0.015266156326503362,0.025216493281186764,0.0275979623645764,0.024227423231809198,-0.0554976924424367,0.01670474991252706,-0.0800234142632894,0.05501649173876837,0.012314509825127589,0.01859013686642729,0.03836776097540002
CD5L,,-0.0027183564977278016,,,,,,,,,,,,
FGF18,,-0.01785477385738723,-0.019344662278196402,-0.013721432115411703,0.08449502482419333,,-0.014825928431803847,-0.01383332492902092,,,0.039194976456137974,0.10224469935819122,,0.00985367348808149
ADM,0.08952329240299316,-0.009245472729756801,-0.045814966016007604,0.03459602894789921,0.05955190912540651,-0.00273509902330643,0.028470152660706863,0.02743444215953175,0.03248174153404584,-0.023625449041073915,0.06744229933396241,0.022549530847975927,-0.013541403628389383,0.10323574669018772
CCL15,,0.007841829344447862,,,,,,,,,,,,-0.02142363678821876
GNAI2,-0.011380515373957805,0.0013064754737108926,0.021113910991020612,-0.04699179908696085,-0.026642358242484742,0.02199096461073566,0.015978620313248516,0.0032299496816828558,0.04620300706957539,0.03580226825804543,0.008018961414823328,-0.006442302290358783,-0.04397336640301635,-0.03285669074723318
HDC,,,,,,-0.015795146187119875,,,,-0.04047731875745684,,,,-0.04279979529545124
COL11A1,,-0.026820235980088963,0.0029594381019869107,0.017405799544181984,-0.02552081934560598,0.05100528995649558,0.012293520070737671,-0.010111000021370782,0.05866174634750033,,0.001442258429941532,0.0555421982183546,0.021412936770266587,-0.03327391601426199
NUCB2,-0.0250952940848502,0.041473623163832636,-0.012579352012697824,-0.024143078061993933,0.047743906779130776,0.01385720621308925,0.014083192245869156,-0.036026906030715435,0.001878195429685012,0.000917724120499915,0.0379694972524001,-0.04142863103986817,-0.0020454608616301147,0.037099350785040515
CXCL1,-0.0495159951169757,0.04364719432722217,-0.019061516224473204,0.12169260626554078,0.04508163681568828,-0.005055155374826347,0.0693519747681776,-0.064420973446939,0.006193626424731763,-0.06118010858072745,0.006618122351943956,0.03571162639670959,-0.027914340698361195,0.014872452996802907
VCAN,-0.05024033763456543,-0.04233345681306727,-0.012110491758312403,0.020059517855358595,-0.0570337653183694,0.03212606513032039,-0.0002707516524244921,0.0041968624081595,0.04312868418211407,-0.0392023830887841,0.037171506778819946,-0.02186975192839271,-0.04752576413920992,0.05508905579284045
MMP7,0.004830363753590495,-0.022336865250029966,,0.016360323219211083,,0.05169734364569227,0.047216899478325934,0.030483018704450273,0.06397085300252882,,0.05226655855643905,0.017250206173733337,,-0.008476795295685097
PTPN6,0.006075941125132023,0.008221626359882847,0.15234720109977093,0.028059670485112147,-0.01786516208228435,0.04864135711543811,-0.03762340381031411,-0.05260952706271457,-0.010840027354208815,-0.006018132843399116,-0.024705927703376134,0.044940256433281194,-0.03495085530149396,0.020924114986212737
PTGS2,0.03809928817226612,0.0042277546453161115,-0.04432629083914389,-0.007266715423015696,0.035738971721328186,0.009637169546598908,-0.022385386972203734,-0.03510632012896008,-0.03939697434905324,-0.05581488015036772,0.03613655013363605,0.04551943833030084,0.0003244040784616324,0.07614988888104418
XCL1,,0.0880839767660434,,0.06350962878928101,-0.013808119211305613,,-0.02244340816494486,-0.02484319015461547,,,,,,
CD58,-0.0347334828218055,-0.010458516822206143,-0.0004819171302640637,0.08823432285966572,0.030348462848394923,0.00781259728936623,0.006435312111922688,-0.03972754630831108,0.020076444999092256,-0.015688589170576427,-0.04476955284303244,0.06595337929909798,-0.027511706610498312,-0.01207405165815202
TNFSF14,-0.024351198661637423,-0.005704845396263638,0.025796223986667727,-0.02134592074770105,0.09846962974769845,-0.009667757855984987,0.029554158928857023,,,,-0.022226553011585125,0.026587740389977646,0.05685928730749529,-0.04283813588203478
CNTN4,-0.03140813270555796,0.09547299911551868,0.07213988405684577,-0.016000829137133556,0.05299836908689902,-0.042687847498607226,-0.005580980910562269,,-0.0027763257250426098,,0.022411793594668994,-0.04243309091931012,-0.023304680818822074,-0.024729453242562694
NTF4,,,,-0.018885048854754408,,,,,,,,,,
INSL3,,0.12300009477293443,,-0.01372142942403288,,,-0.015756590362816375,,,,0.04561298568866156,-0.017670368248282945,,0.07000267959865909
BTLA,,,,-0.02178007849951478,-0.01439542394869787,,,,,,,,,-0.02836433548397268
MFNG,-0.03225660312352534,-0.02117553867850038,0.09820729367943165,0.03441192011685843,-0.04504203374821337,0.045094056894497477,0.04021383551451896,-0.04117053851720533,0.009288752346962604,-0.006643447507793779,0.0009807493914482084,0.01772866739015222,0.014133305156786787,-0.019413426483172853
ICAM1,-0.041514649047177804,0.04757684336021749,0.049846179552884284,0.008616816292401342,0.0818311572972566,0.008986336383568456,-0.004570667794730803,-0.0008802743266359744,0.01997491300638398,0.04730568146196622,-0.034993134014892284,0.04837778929638968,0.011039307277193893,0.054206527377805895
PROS1,-0.00791991081208068,0.01825697240923423,0.026487308518664494,-0.0024191362608447483,0.003937554327184605,0.03414264735242163,-0.00921728080205309,-0.0487762521224086,-0.06987889792304461,-0.03960108744441751,0.028135202801054672,-0.005088115236175148,0.05632899175449759,0.02739696337297344
CLCF1,-0.015224118799764534,0.06882838638506333,0.0005057043202111198,0.057400749435626855,0.03854330912861033,0.04536793930449356,0.06236422277166968,0.011786540751669594,-0.01618647490730599,-0.02809943196569248,-0.06125257235459735,0.01632313729948008,0.0009116271400068082,0.11606755609998497
PSAP,-0.02594838726976857,0.011961752181711478,0.06357371138994858,-0.011625238345383399,0.033632366406038366,-0.005934925647036814,0.036845849551599204,0.05881973257881696,0.0005589669810137476,-0.06720595964673347,-0.0008771120106500797,0.07035975568772074,0.011187557782504048,0.04590740123788552
EFEMP1,-0.06185136203926132,0.009699637836516768,0.06539939210880982,-0.0166575504588397,0.01650081396347304,0.010119645685249397,0.025564076506231704,0.03921905604925026,0.0374617443395193,0.07676095044423159,-0.012739317765488523,0.052323406518728965,0.04684304222709005,0.03441520473891083
C1QTNF1,0.05237348930660682,0.03999982634571875,-0.037466061829930605,-0.03897195005328197,-0.04374761429568556,0.0399908084269102,-0.03670836188340994,0.009732364920769235,0.03609630344060038,0.008421986150730972,-0.039354313465421335,-0.006120792859752207,0.014806915060022007,0.09763798544272996
ALB,-0.026872422416207548,-0.02994798160775874,,-0.012580563781308543,0.013930888176360533,-0.0008288679443154823,-0.017202063970060962,-0.012611530367223324,0.07334694566836703,0.03877189501519731,0.0008816632495576481,0.012385234718789925,-0.0393882875360474,0.006028870589461134
CCL13,,,,,,,,-0.024036296210982053,,,-0.01649945917660335,,,
EFNA3,-0.0033736563477177093,0.05148261808853961,-0.004434522791207265,-0.0001372686932964502,0.016561565100757666,-0.01577695917591618,-0.0037702824511338844,0.00864688617715231,0.0032366981699564474,-0.033458294896395215,0.08633024104629333,-0.00031800609462703957,0.009368971319876967,0.054478277227546085
DRAXIN,0.03129415910462095,0.05062479704069044,-0.06953695130923065,-0.031164294996098598,-0.05917514786649251,0.049001824228113715,0.021023749156892386,-0.04222077176340121,-0.004843646218710986,-0.018882496587807794,-0.014315624718349422,0.03682984487727988,0.0048599323385817616,-0.047284385314064564
RAET1L,,-0.015090151841837447,,,,,,,,,,-0.017888111455945033,,
NPTX2,-0.058631597391831984,0.029602113908871196,0.040047472318297916,0.0038827318417909134,-0.056383741455689085,-0.04821604967275198,0.01652678566677689,-0.029042490073806833,0.012251818798406344,,0.022709714554940058,0.09091392159240626,0.05323495212672572,-0.005359023150605523
FGF11,-0.0053618860636485965,-0.019849819768123226,0.0033677468874520992,0.008768365712952439,0.09603398172700241,0.04744327374370996,0.03935133822898335,0.005202884077314875,0.06978104266168908,0.016554703540068376,0.05908902348963116,-0.0006045982634285203,-0.0009475458865056391,0.07279180529307887
CD59,-0.012253764752289835,-0.010162527244114074,0.06187936663744334,-0.0017014688011900028,-0.04135585191460403,-0.01162729570189251,-0.023602532361869866,0.03154698699219768,0.06309858238267665,-0.022299261596758786,0.007037771469681082,0.0530156599608572,-0.027220760342318316,-0.029620493587547012
COL9A2,-0.03650842553500714,0.019773198329525305,0.05884638348757925,0.008745950066900175,-0.05746478338249665,-0.024203811021312846,0.0069232457301121,-0.0593774175519538,0.05770237318728577,0.05088774250288335,-0.0669269146473226,-0.03384975233376054,-0.018927468619403233,-0.10428596618322533
DLL3,-0.010975009904467785,-0.03471444859240458,0.06982817782357384,-0.03215820680862558,-0.09245576216710219,0.0850805082201395,-0.0024707453707031968,-0.016160662653019783,0.05084053125696185,0.007731168463417889,-0.03603649380124306,-0.020481979432588986,0.013210060390960085,-0.09443871923387147
FGF5,,,,,,-0.016057666917741225,,0.012243545393060967,,,,,,0.0007908375272118746
LIN7C,-0.01622534293449274,0.04388947334181754,0.09151087869219088,-0.011480649406623251,-0.03953105118084578,0.04382129466725833,0.022330094286011563,-0.034173627793377986,0.04329157781180349,-0.0051108417065592925,-0.015847761805100162,0.0008766411333803928,0.07270419776523979,-0.010899444974886189
GDF7,-0.018985868324575,0.012189379423500695,,0.05949334178023294,,0.038964083100594474,0.015845525343424233,,,,,0.0371231902680565,-0.030343929164386274,-0.041843288542887457
PSPN,-0.024200586628955842,0.026402003998682377,-0.0004077308614587802,0.004255587635284352,0.028521869942284835,0.07650988561642401,0.055628680406875956,-0.025347884573043277,0.01929561409227742,-0.018504520075428937,-0.012598694773828098,0.035914506542298406,-0.06703870731873666,0.044842734032878716
ANGPT1,-0.05060705746992516,-0.02303581232440284,0.0921194112267526,-0.0015942200785117237,-0.024850365365782123,0.03175485641431358,-0.005981436411256741,-0.05340422326778941,0.07229833764433814,0.0030093232923800663,-0.037522503723370224,-0.0007719084709876736,-0.026191273767842645,-0.01192982368171811
PNOC,-0.036157201266925044,-0.02717210444292819,0.030114575851221403,0.06081846641891244,-0.013404580341108823,-0.03265379766047826,0.0020917220145638743,0.04792228999635322,-0.03377174085870246,,,-0.01630683890277959,,-0.016758812019756052
L1CAM,-0.05292310584599368,0.03686065100930481,0.016162023673017528,-0.010347316845817217,-0.0033233777932101813,0.04965967562775587,-0.04103378051441733,-0.040820724210212656,-0.04551039276504781,-0.06462756103766155,0.006271427874912248,-0.006866394009960999,-0.029645902724540207,0.03624610934816172
APOA1,-0.040785406105218656,-0.041446678882874524,0.08263036523172272,-0.007920852325524624,-0.040260118011702165,-0.034365835889744865,-0.020517821635115903,-0.0485154639370211,-0.0026745340465896454,-0.05245222091620666,0.002511103972499209,0.04921642987448219,0.013203056662102326,-0.03271208717210849
PSEN1,0.03594636585799274,-0.019506767300394343,-0.015134373395375236,-0.03945127064633084,-0.0026939872560458,0.006579174665992875,-0.014959465147673118,0.011326791302367217,0.03670054710813804,-0.03683268581242747,-0.04322353286422867,0.06532665262585628,-0.03936722073073143,-0.03359681198033114
CALM2,-0.08783350492136953,0.023997341332643113,-0.05944632597524243,-0.04065053254086818,-0.055105697189836544,-0.054135455460194236,-0.0029176736114711684,-0.05456471971803449,-0.024101002620165405,0.044628191575656666,-0.04917877558103685,0.0053454266334352595,-0.010595564689373815,-0.04244750380294646
CLEC2B,0.07710768132878854,0.0027604580326515554,-0.018253687849691867,-0.0340829256946715,0.11070621123975725,0.06913782287660274,-0.008248325672579613,-0.0411562003489265,-0.009535784296397325,-0.05626537337091532,0.003330481009858192,0.025169934176440527,0.001182703642176052,0.004931057334650347
NTNG1,0.025449429347528866,-0.015353929266582021,,0.007125709925237239,0.047470101383302134,-0.04073547098817105,-0.042037120563968626,-0.020666656934476856,0.003780775294038786,-0.031398493357019976,0.0851373961265994,0.06810067861808566,-0.01972028201588727,0.02368869331059649
LRIG1,-0.04996712295546782,-0.035988251479604834,0.02879372188128889,-0.02928780886826254,-0.08239036319008011,0.006785028527727193,-0.022359897217623482,-0.010698575101538545,-0.01750894864493574,-0.09362041181156423,-0.02899898324189823,-0.016315624395996813,0.049348071168297744,-0.08231092840914064
CPAMD8,,-0.0191448695474472,,-0.016230002612419196,-0.01753165860436285,-0.014526320712970034,-0.017477696685912016,,-0.031524259475362325,-0.040477279431790227,,-0.01722714009931712,0.010245700797009791,0.08033528975955234
GHRL,,-0.04020512147828205,,0.014286731932165994,-0.029691153728076198,0.03025945115789186,-0.03064460261054452,,0.009130809881686618,-0.014626358956788776,,,-0.005827367896767586,0.019239766180776115
NPY,-0.031758466028040645,0.011940073421796003,-0.017887142040199637,0.018579774380107446,0.037049289246002266,0.01922588138166033,0.022054242468719912,,0.05386224288624361,,0.004771216612252147,0.0786862544251415,0.021227007593444775,0.062364919538909304
MMP2,-0.03759736122746056,-0.006395715534806543,-0.04184827116502094,0.019728051593568764,-0.007279870413932681,0.02985499248484595,-0.02345144291492989,0.12081071416144469,0.04580141393611114,-0.013161102389290857,-0.014829928062818,-0.0009318469947972224,-0.044293014101106774,-0.0002033392045922443
LHB,,,,-0.014135106581363239,,,,,,,,,,
PPY,,-0.012054932641479712,,-0.0013734417749842814,,,-0.01277335285361683,-0.011665103212286854,,,-0.04879391481490792,0.015553495054310045,,0.05146444505137948
ALKAL2,-0.02481609335963102,0.05630600391737918,,-0.013929745529717494,,-0.016470431614528675,-0.012520597782134024,-0.029740430866517644,0.0360551212173291,,-0.020250260746839194,0.04026631477650664,-0.03275982780017557,0.09269870828316354
CSF1,-0.04427854060637054,-0.0215746313682592,0.08601719154900579,0.00437739605505169,0.03858658019208584,-0.01543213693471309,0.0380679301288608,-0.08888092581684102,0.019952947801075777,0.061659269455534314,-0.0270272119222165,-0.004191833616352482,0.018689751957964434,0.05791696554246688
SEMA4C,-0.04944640929506631,-0.013697387381276694,0.012971500574547316,0.014377491380774472,0.011088903455599137,0.08063496918480816,-0.00157591414801753,-0.036726370396369425,-0.0026804395018906898,0.08873288240303877,-0.012594674654579856,0.04641410145482513,-0.052760501049073566,-0.0055133368518493694
BMP8A,,,,,,,,,,,,,,-0.02632868084583291
ICAM2,-0.02116136967122941,0.023762468452161317,0.03306972821526271,-0.013620037091381676,-0.04873636413823764,0.06182002068110763,0.031001206154317205,0.026352926709322183,-0.02410041169643057,-0.027922762610557487,-0.07492718208537417,0.023394265455538757,0.027726682232630674,-0.05552225846361542
SYTL3,0.03546014488018386,-0.019875968780382496,0.0013299135129387196,-6.806232683201303e-05,-0.020021042807823027,-0.02140838446114997,0.038882516269545406,0.05394728235368189,0.08638982302340122,-0.01791205539033768,0.046603542346086796,0.057198554176652254,-0.005439481427391518,-0.01584331486327671
IL1A,0.07277470666806284,0.006628428390564733,-0.03181178660253611,-0.006644859042411861,0.012524976290898965,0.03732252243388239,-0.010244364336460032,,-0.012223318405493571,0.060530139121607894,-0.031050659821243186,0.10709640650999575,0.018966648514244164,-0.09821055868256093
HLA-G,-0.010503568227514828,0.03807740018611848,,-0.014929407860056627,,,,,,-0.008911512555247438,-0.024594984573127962,0.07439445793684955,,
PGF,0.03281101907546232,-0.06027612553820551,-0.04086879830805084,-0.030177062195033723,-0.045356933636805,-0.0037500893900555186,0.026378416502192737,-0.08458795377265749,-0.03733885538966915,-0.03186316682135371,-0.044721085058622316,-0.03704965467928112,-0.015061151539914082,0.010602012333646733
LGALS8,0.08242247314872975,0.04345288322680447,0.010456131951389034,-0.024585470117070265,0.00033404244723502944,0.0273150762266791,-0.029451108654853276,0.0009759919523733213,0.015588143910956425,0.04178968820654432,-0.06286334777349117,-0.0076835966721043964,0.0054503223578485464,0.03212221862731185
DKK3,-0.11475183437675553,0.03152801964616579,0.043507386724406516,0.014580460747770951,-0.08275053857645966,-0.047085750370774,-0.030715321101258776,0.015579473647402814,-0.010956879877352875,-0.015178929713686765,-0.010783424256534918,0.057271697778872345,-0.0008276360510044241,-0.028814454574851916
COL16A1,-0.020648706631614354,0.000878583177957071,0.03616009012203319,-0.005906857295107067,-0.06360865926465091,0.0018930418997852247,0.026223442137673792,-0.082246818417638,0.0461788574217402,0.002250124919306322,-0.003961676309375963,0.03736173522869704,-0.013091600432024286,-0.034287036119549405
TPH1,-0.025285702322864995,-0.01704948021305825,0.05198191019375867,-0.016496479246259497,0.004455234533352326,-0.017268130441525118,-0.029542084802646067,,-0.020540521132391923,0.021726689245335565,0.04860731906950605,0.036162545781681696,0.03386139227746341,0.04415548831150679
TNC,0.013822611090170793,0.037281770822093975,0.04049172319628742,0.02533523807086281,0.03018384741358473,0.05039083244634334,0.016053819784842147,0.06505934631078555,0.010797743099170266,-0.011664535727766656,-0.0027369462783004396,-0.011859088969722136,0.08073658204660283,0.07490201154186028
TNFSF9,-0.035634863708697624,0.017184527907752545,-0.029581141786090347,-0.024483037721423115,-0.032708241468780215,0.01626627922497094,0.014269733037374855,-0.027606893297090925,0.004700995318645675,-0.034489406963181056,-0.02941791684209304,-0.017076755694862635,-0.04353894220007292,-0.02142479793028466
C4A,,,,-0.01675798908014191,,,0.0028555661324250357,-0.013833332435975499,0.05900876601937169,,0.0762512263474959,,-0.02529814521550832,-0.0006182373520075597
CNTN2,-0.006886691523199302,0.012027912805732045,-0.011062268113978408,-0.0039117273687012365,-0.029011935056956407,-0.007371125338751635,0.04557385444031541,-0.014647292113901905,0.005896201525494783,0.09286482292795946,0.010023789925575836,-0.013221437196222296,-0.020248596527968232,0.047777197548992074
F7,,0.025361347192663516,,,,-0.01452631226978651,,-0.01261153213693568,,,-0.023144017132672997,,,
LUM,0.010343770707994209,-0.002996494624668976,-0.0074075287149378615,0.010282956086818762,-0.01875991087709916,0.12300021917535696,0.06536040501673787,0.04267934027233641,-0.016330283612724077,0.05587084626362598,-0.004815797884119972,-0.004444278805707328,0.014340015928204733,-0.029057280713748898
BTC,,-0.015090145556304219,,-0.03836563622652305,0.01949800388440098,,,,,0.09232750519027069,-0.01674388273759188,-0.010399398308740728,-0.021706763340652503,0.017342273375863478
APOC1,0.03355933133778809,0.04254004234503923,0.060013233196718536,-0.01113001799512037,0.03761013139349425,0.07120871341545017,0.012163808508230525,-0.09368998849791413,-0.029176074836903636,0.0201864730581736,0.015129444917782748,-0.014516066931611008,0.06979199419647755,-0.030346513063422946
PKM,-0.006763706592387117,-0.007307041987353516,0.03978159806456645,0.016531474001303604,0.045580714279695865,0.02757099647895907,-0.02925150931792538,-0.028673657178972193,0.046056932862747695,-0.03559667953510173,-0.032923023323047924,0.015294591216221202,0.06685882324436969,0.11684931537573087
TNF,-0.05634728074919406,0.03261213414530913,,-0.02931161551272377,-0.00424582688882773,-0.021319165736109667,0.0068350761465640255,-0.017952693968222674,0.023247838334662128,-0.02862595068462647,0.010085168971536105,-0.01788811633493146,,-0.005827371729824511
GNAS,-0.08362463794345722,0.02371887199147393,-0.0697300981419198,-0.016849557237120994,-0.04425938084375133,0.021844769122036395,0.03348063909363733,0.08065820838871698,0.04096965577395468,-0.08001653245717781,0.017783797539538834,-0.05284850138954616,0.08476540487786834,-0.023359550976036245
BMP8B,-0.06678737600344008,0.031834258444202665,-0.003859533977613414,-0.021643795772932805,-0.02612944468990648,0.0304175607257062,-0.03932824600284859,-0.029393016023291838,0.030498088799971894,0.011275569849173904,0.029865206028325327,0.035574839779661624,0.028110415293016566,-0.0034778022660364428
LIPH,-0.025976066551927673,-0.017049476015609525,-0.01906151422043679,0.006532393732316491,,,-0.012208727666914459,,,,-0.016499465244703068,-0.019943710776055994,,-0.03181922319525191
CCL28,0.10043269369975577,0.00467706764876511,,,,,-0.018799432145962934,,0.10583955660983746,,,,-0.0174870506729027,-0.020444277607802597
PTPN11,0.01662260923388997,-0.0036817777180361607,-0.06251604639514177,-0.026917502305781126,0.03965055032457989,-0.009315684526276857,0.016065030039223764,0.0344870301726807,0.06162322500177042,-0.011756544178782184,-0.041595607331291036,-0.026772959767828824,-0.05245434274775445,0.03384405231567667
