,UKF248,UKF266,UKF296
BMP1,0.027599291520536057,0.13835764063007466,-0.03741102161615984
NDP,-0.00015395620477014408,-0.025864586232951466,-0.0022518646538893287
TNFSF18,0.0026969907282299774,-0.0017216711714204335,
RTN4,0.04544307926239523,-0.12507960788403752,-0.009985262642345937
HEBP1,-0.025863077414869873,0.039088369476783326,0.0003935173255643282
WNT7B,-0.02707900783834642,-0.01563941814103268,0.004635041717691186
PTMA,0.0013105498954256675,0.18870171642644837,0.015085160972492621
CEACAM1,-0.015803933884392458,,
PDAP1,-0.03868315463082582,0.12358337882184414,0.01939501961807093
QDPR,0.012634213422924201,-0.06924592727558355,0.029296852454967222
POMC,0.031204038122806654,-0.0026771651409899957,-0.027014144342094225
CCL18,-0.0017859718573430112,,
CCL17,,,-0.026859603226315205
VEGFD,0.04864058631464483,,0.008742519723969236
TNFSF13,0.09961600590076725,0.01759732428923656,
WNT5A,0.058177873317762245,0.04575960289615032,0.0014069736496524303
CXCL8,-0.01705909031384104,0.09477321539884656,-0.018347213602933392
GRN,0.020301047050157395,0.01793217078083127,-0.04377897175656519
MIA,-0.039292674798159295,0.15571150237261328,0.029207283472856286
COL4A4,-0.02368574110320997,0.04022426868109597,0.017563739100860447
TAC1,0.028567083022589403,-0.05122679695676312,-0.04281590171989594
RARRES2,-0.0005314995587207244,-0.014541371377991899,0.02117337909146409
FGF7,,0.051842116681469264,-0.03943601861569724
HBEGF,0.031215190559696827,0.09489608428722661,-0.03911355846535654
PI3,-0.02074818222073019,,
PCSK1N,-0.004635137254219815,-0.07211818062238938,0.03332234911103805
NTS,,-0.022955505183813712,0.006919393830941869
SFRP1,-0.03928839444136167,0.020903531033716238,-0.026859603496813475
MICA,0.02831908828741542,-0.04872381270646971,-0.0026390187135061508
TG,0.12225245557670421,0.03045890766739931,0.010477460460142913
ADA,0.008013000391980099,-0.014916774191154211,0.004920665396422358
LAMC3,-0.004105926444991949,0.11883042286277617,-0.012155325490990411
CCL7,-0.01254474120166901,,
NGF,-0.02153869768288057,-0.025284962824732207,
TNFSF15,,0.04330684802835756,
HMGB1,0.0627719513447753,0.1217849760948883,0.09437242552094435
ITGB3BP,0.005104149506466094,0.17439016992977824,-0.011440898661117046
AANAT,-0.018200510934498645,,0.004241514194682634
RELN,0.00033220493841086096,-0.006821499851524268,0.018687127447303838
IL15,0.03861700674211074,-0.021845934014579477,-0.003142046454267917
BSG,0.019944033107992264,0.06266508008684027,0.0002851947352650738
ADAMTS3,0.10135044391256082,0.02845210010449755,0.03854893240706189
CD34,0.039482340345127015,0.06476483935190354,-0.021209606687824248
PLAT,0.01784622291586727,0.08025699483564593,0.021153460476134322
NTF3,,,-0.004931225561541228
CKLF,0.0744452923769337,0.11146839377425578,0.04562794591187532
CD24,-0.027580542244285376,0.08854869807262972,0.01142326225440471
HSP90AA1,-0.0331317582548493,-0.09536960614590685,0.019568659248159957
BMP4,0.02147029063678346,0.10005621385135417,-0.0025301792544230486
SCGB3A1,-0.012544739947211649,-0.02788672114365061,0.011019515677101474
IGFBP4,0.0065866698275662,0.10782840432329656,-0.006068382434236993
RSPO4,,,0.040493342736475785
LEFTY2,0.013316705355534754,0.09649270264943188,0.09030825147417156
PF4,-0.013013153969917916,,
