,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RLN2,,,-0.011600950065135396,-0.019061506684690286,0.00045755565118677264,-0.031450036437270484,-0.05388638186586631,-0.040018597990026966,-0.016970713699057765,-0.026695407155216743,0.009381036234429837,,0.07606847722521136,,0.009672491751096152,,0.11897451945400304,-0.024377521017211832,0.06602802057597028,-0.02486107843842605
WIF1,0.2195034644245189,-0.03256960318034413,,0.08314670408087453,,0.06053895590135221,0.15359606722992833,0.16991347455200775,-0.014669357030844024,0.10289339140602448,0.02936993254256485,,0.16229952782367632,,,,,0.03143842103013735,,0.0809191413460211
IL13,,,,,,,,-0.023058303617234946,,,,,-0.020286117971920075,,,,,,,
PLAU,-0.05906071675881205,0.08601441662635077,-0.05438797569735335,0.07842727827737878,0.015529807037099006,-0.029907753075115135,-0.06179490912851786,-0.07146379974793661,-0.08092270974338561,-0.02518204311349737,-0.08456941696041835,0.03918595794915608,-0.08962625188819773,0.17032427246168846,-0.015476267317217234,0.026943580221483188,0.06657757869154793,-0.03023112284018975,0.10796702701238886,0.08201413450624469
CXCL12,0.02134490939186291,0.0046355174640056165,-0.03163595716424559,-0.051454986193378814,0.025104112444545395,0.10383312841668356,0.017023955213852672,0.08037975049755758,0.0023151050234134665,0.06639566956712298,-0.0160264061169501,0.10165548675536124,-0.005090868959931201,0.05684881217667815,0.03353000125864123,0.04666073740849458,-0.017849846982087428,0.030713245469267653,0.055960237565080534,0.0011095701252269393
MMP9,-0.019044262650496347,-0.005372321890396393,-0.010966477549866979,-0.03828613407153882,0.10148169097420404,0.0058589289534520675,-0.07934831480130973,-0.06571644791338323,-0.022340316575430064,,-0.018972793655538025,0.03864907709006951,0.08546795323715382,0.11113865861683327,0.04395766753165722,0.051639326333763134,0.04644122417635084,-0.010804382275196119,0.08750029940887871,-0.014078385955361658
TNFSF14,-0.04289028476377706,0.03617017850197928,-0.016505133200986715,0.0364977589013642,0.004261545394484132,-0.050684067838533624,,-0.04563914738378924,-0.006089470050922989,-0.013501782128303058,0.010071056818989874,,,,0.017900400655482717,0.023663018670825126,0.013397711791534107,-0.009358218919719323,0.015207948548098166,0.06492275022832764
HBEGF,0.036463321091777565,0.05092144564260192,-0.05378870661234385,0.07788076407968333,0.024891429979649757,0.004961854964225365,-0.06430152568418686,-0.07435356631484644,-0.06716833577023773,-0.015445020618086896,0.00665546158907186,-0.006030262491626762,0.024661636020652525,0.10713624054457307,-0.05233463330447135,-0.0019505578394069776,0.04245744032218229,-0.00027244733111784597,0.014540411125066445,0.05232426241413637
NUCB2,-0.04448790934851686,0.0057115276168007425,-0.003871983196273924,-0.021545145034626106,0.011739968804336833,-0.007897981496581026,0.01773270927614873,-0.09779097066403422,-0.002847961913639832,-0.023144186092042093,-0.004609227362653227,0.030111060147733223,0.022248146772357813,0.0768745199966113,-0.00972739609602565,0.018816433566166486,0.0008249802679263932,0.01804571167941876,-0.015347942823238552,0.005397686491226124
VCAN,-0.007297527264470201,0.05014652230577631,0.000765227656688593,0.04207632487900055,0.00045685665772725456,-0.11990128709953544,-0.15269834309641417,-0.18187479724492353,0.007665642551087248,-0.015029513041030153,-0.014058097657102378,-0.0011163331345859673,-0.12985041464008734,-0.05356616363424006,-0.04806963761431565,0.026780442808444525,-0.07975630403063931,-0.06855986785728388,-0.01413555895082934,0.0918041925350675
VEGFC,-0.019685413679491937,0.00978089627239777,-0.016944649842847073,0.07569266776732521,-2.7655491157849413e-05,0.021006865733230164,-0.041758042337957615,0.014957926021299348,-0.010030611199747576,-0.026681457973674404,0.018994262273070772,0.04164883185275648,0.09867821368029009,0.0209758832053314,-0.015313111638606113,0.0031057538519485427,-0.02726163188037385,-0.03432624787101787,-0.01798845125520133,-0.003823348447543423
LMAN1,-0.10584399567536015,0.03676348004255803,-0.006084434012704955,0.00111257951972517,0.006167753503011241,-0.01534251117745094,-0.07741757404021844,-0.17468311895604824,0.033454323264214436,-0.02083895704086621,0.02552649954828415,-0.0043154381702804,-0.04250590211807678,0.03162026755231187,0.06039663444220546,-0.04473551889749663,0.040870261899750814,-0.02387630626704863,-0.05446435975507905,0.0058363358811028285
IRAK4,-0.09489608693956936,0.041299742152655604,-0.03101994621559425,-0.06481864223536983,0.013925970911922242,-0.016505478290529643,-0.0507153935801559,-0.05907391269586084,-0.012461832503155454,0.059304719256430105,-0.06352444902100014,0.03499519038211116,-0.03328770320067519,-0.030310056054908142,-0.036177674667256486,0.06619375656051109,0.017433315947003054,-0.008728785553835093,0.06739356533245353,-0.01137776102693988
MICB,-0.03274404554763389,-0.02836391337850693,-0.03829741722980328,-0.030690919238466598,-0.002659857538116869,0.0003423277900989952,0.07216320625361036,-0.03703776610663554,-0.002935804323252679,0.022517312571286353,-0.06744807573374381,-0.043450803402918625,0.005173004819051971,-0.04136438074494765,-0.010888193075093604,0.048449551620725985,0.0628669616058023,0.020511194859308073,0.08013571123069543,0.06445330655935534
COL1A2,-0.0215135422998517,0.052814686732342186,-0.022196596410746363,0.07879920557426243,0.08408122481938128,-0.03623424701730674,-0.12074603090559562,-0.11632783423391015,0.0018659010839188015,-0.019455931289725288,-0.03018463330652823,0.025833053062600787,-0.05705208559931442,0.09247584910161263,-0.011788825650725728,0.04166517229561927,0.1051691403655143,-0.02522522170735364,0.03767923726799244,0.0217459998873946
ICOSLG,-0.04996799416778135,0.0667032912805552,-0.03139858675701532,-0.031010252554233293,-0.01558998462779898,-0.0026587333177929113,-0.02926027688902912,-0.07747075509974502,0.020821920145771198,0.025959533802480526,-0.0484011590036341,0.004919322164815777,-0.044339561882975526,0.12896388122572044,0.07917440308669839,0.05268618300660866,0.0039716492596523646,-0.014392834824996488,0.027943547948601568,0.0158912102675607
GNAS,0.1495545410545815,-0.04528958284647514,-0.006973147764556288,0.026145819963384317,0.04945031784783254,0.06803840937661396,0.1549730882507247,0.2024070904287778,0.020619338006830773,0.07820311704702024,0.1311864630686991,0.04348860886357148,-0.14768305182542443,-0.05089423294372427,-0.031824539073960705,-0.03834200298136576,0.07459539206181727,-0.010905452354780997,0.0013663412070068926,0.011070222690943514
C4B,-0.020914764332093844,,-0.012779960754731656,,-0.009169984226486579,,,,-0.017575840415626695,,,-0.0077305594332404476,-0.02530255691938151,,,,-0.020917875424199112,-0.02822038431919699,-0.027698275100905913,
COL2A1,-0.019044270588653375,-0.006252081656214203,,,,-0.019595144470362594,-0.018292410717867236,-0.0010971592115797955,,,,,-0.014372784241828654,,0.012275284554321803,0.0009843862803704964,,0.13161004671593604,0.009510465158258579,0.1595176310323533
GSTM2,-0.05506896300223661,0.01305520560595166,-0.02403038226554497,-0.009894085433294833,-0.01733601148113689,-0.04406453322275502,0.02827302204493529,-0.0012060425660441335,-0.006464134702344494,-0.03639438531196308,0.02360617143783218,0.009334960740207746,-0.04661016999356767,-0.007375714577531926,-0.010000584624673554,0.044010207241717156,0.057013226618788326,-0.06206093749094287,-0.059090186445245815,0.004149955523985327
NLGN1,-0.014624777900067734,-0.0056721261470456105,0.04146576494963026,0.0018514090963388736,-0.048329333690462856,-0.019043402928326337,-0.00853734807383394,-0.059766833218889176,-0.02087756538775062,0.052145337292701266,0.01791110783244028,-0.01830846603174399,-0.0959834696673641,0.009826514083323416,-0.009080997825661612,0.042283131265204464,-0.03862603241069022,0.03187948878702314,-0.02029283961324049,0.09908343423810055
SCGB3A2,,0.07387286335103246,,,,,,,,,,,-0.023601123855793663,,-0.031578261268583964,-0.009426089758147337,,0.023456125872361844,0.05536160456860663,0.005680299398187042
LEFTY2,-0.030032759296854554,0.10439077191969025,-0.012203961237308146,0.09647792177170535,0.027273335718728198,-0.03174474146313399,0.016611378944068268,-0.07219195216106088,0.013111436552475202,-0.013501782128303058,0.03869982119173199,-0.03518704536573681,-0.024267915965010402,,0.028578538535503694,0.009949122171316289,0.05141891766791517,0.007386738667381986,0.05673851573505703,0.07948038923897117
ACE,0.011614611899362389,0.00983978176416238,-0.013319961462754852,-0.00993749033411927,0.03663927949868343,-0.010939095290289564,-0.037727354399454315,-0.03656079044425,-0.032801255132727046,-0.018125658566727224,0.07013382111772808,-0.019909535993799212,0.14328413897947587,0.052283380889922536,0.04157952434101344,0.07221870669808417,0.1185436474941358,-0.030642632283260317,0.08648525262261535,-0.019581809584662577
RPH3A,0.1561520369985822,-0.015560791961308417,0.0003092021007536084,0.08297396309018179,-0.006480487173841928,0.08223416217393358,0.034559889340330247,0.13302051420031613,0.004036028798992828,0.022901678960587712,0.11546632776217458,,-0.003522769833116904,,-0.003796367946236704,0.022148988839653976,0.006614219496971489,0.03163364994700855,0.06602400253941386,0.028163058586239204
NCAM1,0.04945012251418225,-0.04344789746983827,-0.002421835931167781,0.03634482361834283,-0.0421014003762929,-0.09345761474716882,0.006790356712911524,0.009569945856243212,0.016936184663481166,-0.011085086406335522,-0.09281305557284113,0.0011854399350846492,-0.002757097177777731,-0.0223978098523341,0.0014429514486662815,0.059975499256349575,-0.13356406108522406,0.06364067452612991,-0.023637382997624762,0.0584679913169778
GIP,,,,,,,,,,,,0.018629443031841896,,,,,,,,
EFNB2,-0.005733659708455566,-0.009322339907035683,0.047672713263056825,0.011054764605338135,-0.003217404425711698,0.046864470816923805,0.010347936453318838,0.045255702673870336,-0.003796919269925328,0.015405073330231141,0.030053346981819856,0.005667005112641188,0.033833116217933334,-0.02807920811699001,0.02001257506839269,0.04616536552226504,0.020507891919314496,0.005170027020105083,0.01925688719610291,0.023875762702364554
ICAM5,0.1829202330798655,-0.047029590606689466,-0.015709239336206302,-0.024337802563269832,-0.008490347237036889,0.09534842021272827,0.02370895918678651,0.16604847546029894,0.09133008848536368,-0.011165246740816148,0.06997592329763933,-0.0227270763123458,0.11672955227359537,,-0.031792897158211465,0.010268809579145655,,0.0024573470157984276,0.01831178848682628,-0.0019628984180636746
CCL5,-0.007154714982607877,0.04333150584506986,-0.031938087740562296,,-0.02421414126655323,0.016361650170058705,0.027849367123742558,-0.057932634430783524,-0.03248009121167746,-0.006257781434919672,-0.03241844440715889,-0.03566167365430015,0.04893939419858786,-0.0083316636672672,-0.034426159615702424,0.0798881194186224,-0.014394113350726519,-0.007194853904231475,0.0681850383534689,0.06532536313154565
PSPN,0.00834423029955322,0.022610528141517382,-0.024979722491919043,-0.050444478973926316,0.0409886664345029,0.014024951316274317,0.02717518453204773,0.002585435687056092,-0.017948988782025294,-0.014777085534153645,0.0509156399695564,0.03289278738281768,-0.05418941561454898,-0.017977400090354662,-0.057541451283782664,0.057774413438775374,0.01802479369025664,0.026478459134085745,0.031488876285700386,-0.02952029276668357
PENK,0.10548868326135243,-0.009229675629852873,0.02839255106906411,,-0.03772405348109414,0.16372397452072213,0.0914652438774654,0.24277313701148223,0.06027592627195606,0.024705001999910558,0.06399736325393936,,0.017455021440616354,,,,-0.023054012610863272,-0.006109860307203925,-0.030454662320380178,-0.015607233787781493
EGF,-0.054147737085752386,0.0001153410950268316,0.005485602002466502,,-0.006843138448872742,0.019611459969035294,-0.06419265852357621,-0.021638921561388722,-0.015512639952743299,-0.021430864398087845,-0.021075868123356694,0.014388087671269624,-0.013102491209120772,-0.03632552308061522,0.09378121538453203,0.006536857407997386,0.01596570877002374,-0.00606622304593458,0.017953102035291622,0.02299972381115354
SERPINC1,,,,,,,,,-0.015694886840087727,,,,,,,-0.03250750229074382,,0.039418700815744306,,
UTS2B,0.13260008131903078,0.05382993857087101,-0.013196371438899467,,-0.01657904608777386,0.04573058348630796,-0.030950514897153947,,0.02234592170749244,-0.0201505328804007,,,,-0.007628126003743064,,,,,-0.005363377286061281,
F10,,,0.08728389866724784,,,0.14566159666787734,-0.0038680346571242767,0.005784566513935495,-0.014669357387248947,-0.036186892256565295,-0.05091608883827196,-0.0178226405316136,,-0.031052077666781357,,0.06914830229717694,0.002192155039625893,-0.005841998322195907,0.03357810510715349,-0.054973378184524954
FN1,-0.121520082055664,0.05251152852953262,0.028320864686854318,0.0329587690588789,0.10459042560944666,-0.09190486767334102,-0.1686286632228691,-0.10283249609578186,-0.0669951196126835,-0.04717770869880785,-0.05697483805652808,0.06807943578896042,-0.07888245422914754,0.07945702561841991,0.05455253314969064,0.01883460387081212,0.10022191037169112,-0.00781728863737561,0.07699982504772328,0.009301293423841178
FGF2,-0.06092715153903212,0.024091007266954272,0.0021018068780429998,-0.017096924769805944,0.019132938037423358,-0.034337531179609186,0.00161441961088425,-0.1357576720278029,-0.053961195556216604,0.012146089419576544,0.04646170886775027,-0.028333571699767808,-0.04244584383715449,-0.03748375156703633,0.003946947470155472,0.01772299053056737,-0.04715885823251006,0.003918737236145691,-0.02720763664410883,0.05145698133225479
GDF9,-0.03569040039788935,0.01157264017603787,0.05717227853076497,0.011549528036403621,0.012494979225873032,-0.016672491329202954,-0.014631594523695064,-0.02694318356727683,0.03386462525207499,-0.021430864284023386,,-0.020689989026017406,-0.051293967761137226,-0.021806031907663156,0.03265269484894877,0.019605014880579884,-0.027651321705939938,0.039239135727933645,-0.01372970956655334,0.01776126761154694
CSF1,-0.08312417499020935,0.05861100312817372,-0.0280813701020135,0.0024940317818610827,-0.02376358331130096,-0.043309345518598094,-0.13386059386604243,-0.07742059689587028,-0.030715384749497983,-0.01919545858298986,-0.03048313073615912,-0.03411488604822771,-0.08633231141696233,0.05238342465212908,0.007648505780824013,-0.012533108850643827,0.015344019840470643,0.012605004508639259,-0.014644287630281465,-0.008561407433681698
GZMB,,0.0716734126243698,0.01763161897748213,0.0595723301367982,-0.016122009761749587,0.011988185520555202,-0.04156300745734786,,-0.0064795354781199315,0.021597788586957774,0.10416431315782129,-0.02530257882928562,,,0.030985136480823527,0.024204982553466047,,0.0036406125886384783,0.043793445494600805,0.07528369354532195
WNT11,,-0.02162381029766062,,,0.0042806551922638745,,,-0.03346979134450945,,0.013185361003308083,,0.07119069712474456,,,-0.03846937621073186,0.06421999885014783,,-0.037001945567772476,0.04668821254468809,0.09217362965843913
GDNF,,0.009672977389401014,,-0.0308473998515237,-0.016275694122588353,,-0.06615806332596581,,,,,-0.005064253512719568,-0.017297017655318454,-0.04529531153479065,-0.045040581481615743,-0.047714907697002394,,0.03203292537045902,,
FASLG,,,,,,,,,,,,,,,,,,,-0.02429906203548998,
SHBG,-0.025977138773244642,0.05182691122972716,-0.018408408364643036,,-0.01502520991609053,0.014228533559031756,0.0044725164140900974,0.03510904664083921,-0.02693812231834898,0.023249829601962778,-0.03569529311466197,,-0.013939063894747566,0.0003783512155220114,0.0030903898136224292,-0.028480023509939875,0.030929670200380434,0.02904718425573078,0.09674391424828699,-0.06218895738343585
EFNA5,-0.05254359572578201,0.047506318393685694,-0.00557604491693471,0.059624232038141024,0.0775856696486313,0.09157727130201478,0.05110249306328663,0.0693079198670556,0.016739988365934676,-0.044087185662153354,0.12266261265431797,0.05010004899915562,0.08304377235591706,0.15890526393010523,0.020415777434944413,0.00751752895724052,0.06413526201524815,0.017615046225185282,0.0053394780429609195,0.06043657063358576
THBS1,-0.0382263538175706,0.05221812299309017,0.00781925882011025,0.03339962633564203,0.018246614562274287,0.049696488422418174,-0.06677561780682878,0.013818017359922618,-0.07072490086976188,0.019869160146290234,-0.06795082894191605,-0.044715624971600094,-0.02924059277201357,0.051781579724521735,-0.017364965167585213,0.01070805333035983,0.09463712866784599,0.0306306815573427,-0.015301592060745514,0.06880273660354186
PODXL,0.035502770321873316,0.02368427513036785,-0.017576868086451605,0.04744065761883812,0.032703018014349015,-0.005421092504116498,-0.08700283121144615,-0.12460551953388067,-0.05085171648566243,0.012162194618173087,0.019341447185456884,-0.0018912449314108012,0.02299750425567248,0.13980620925859785,0.016429842301003462,-0.019802076370076693,0.10094528093327812,0.010184846761401578,0.05255875988556061,0.03086797645669341
LCN2,-0.016253742051780446,,,,0.03793074282210617,,,,,,,,,,0.0066528716393752935,0.00907058113513068,,,,
C5,-0.027477984889068396,0.009619265189963266,0.0384575913655812,0.0022689316093080095,-0.04083196881517634,-0.0523219672355213,-0.07592399257164148,-0.05852783974415618,-0.040621914772871234,-0.04268666860974219,-0.030341792700157848,0.053451911482312195,0.06388880363986585,0.03653651027596592,-0.040971689999960585,0.03760268407828855,0.12462111991543191,0.04431432527351127,0.04887669281216399,-0.024414167090443563
DLK1,,,,,-0.027594004737671218,0.16143635665623995,-0.04163211042701595,,0.0026186071036732672,,,0.1083538901418626,,,,,,,,-0.07845320354934807
CXCL5,-0.01904425861414913,-0.013699137381486837,0.056284900948274465,,-0.012685606617049556,-0.0019108393328016394,0.0017158055504536054,0.033727642082982255,-0.0027950773763248376,-0.004322721456383802,-0.0007361073930387528,0.07324901313994553,,,-0.01845745851826799,0.02438483289739442,0.03191448693927479,0.010745607027495241,-0.0021399399478258,-0.002196511583959285
BCAN,0.0037359621921885544,-0.035428593025683755,0.013978634625911496,-0.011552143520610632,-0.020210443672345847,-0.11858218129239205,-0.16447604216260525,-0.20720919722857575,0.05640176896284671,0.004484180545243092,0.09838651603707273,0.02410433701850294,-0.14826284918182098,-0.14011717290093578,-0.04940049673932135,0.12234173627477377,-0.020943217522574845,-0.09035525608506302,-5.153342215858779e-05,-0.00024606374155117775
RELN,-0.02530699405947576,-0.026403602892653796,-0.018981224409795612,-0.025641363954031424,0.012369765228258328,0.01502557360389738,0.05302688560904623,0.1043970498681142,0.0159517079581042,0.05547968948739182,-0.02294567829454812,,0.0061820657623373985,0.04861563903922191,,,-0.00812689705829186,-0.025246868536433185,,-0.052659438698059224
COL4A3,0.1405902026457695,-0.02927656408248658,0.026399718108555688,0.09879818616586916,0.0027109452855044627,-0.0651958138065164,,,-0.0263245372386072,-0.024990680519269833,,,-0.01917501854806303,,,0.06268145516235275,0.02382908977706187,-0.02225542143123297,-0.006446463122517315,-0.008701446055523282
GNB3,-0.039820456193179574,-0.023093807882456192,-0.02627744635799888,-0.04773179903624152,-0.022444642165863816,0.04351506241372944,-0.05805196297611553,-0.008837498508287085,0.014212598316415168,-0.020676814561422164,0.0321376184368289,0.024728030868012608,-0.0174991319919707,-0.006727294585662094,-0.011968675792382621,0.0626381646541655,-0.03218136520880212,0.008707427724338314,-0.01502655431539001,0.004966493742740554
PYY,,,,,,,,,-0.01801717326735305,,,0.009818139309001443,-0.014157515030307025,,-0.03687073134591441,-0.02988613717891274,,,-0.022559312631044687,0.024006023839087943
MSTN,-0.026956428147762012,0.07091387222673777,0.00055446943774954,,-0.03390064273152173,-0.08530796775726855,-0.01757384884491304,-0.06293995757002918,0.031066871960101917,-0.005692273384202298,,,-0.05535401110843173,-0.11783165557156759,0.013461837459791211,0.07466673302783235,0.043173093205916946,0.002317083655086889,-0.03166744994814887,0.07127410659949274
COL18A1,0.012791149036143165,0.049874418281734674,-0.009990308376724823,0.033338040403080096,0.07181421466630251,0.02077698311643372,-0.15792978229478324,-0.12150646994899086,-0.05565973638857577,0.023294764350437917,-0.05156531433422888,0.0200852495226784,-0.0047944672148290115,0.06974092411189467,-0.05998804367173542,0.030179398637145537,0.1259653332447551,0.03970754399810809,0.08881311813884621,0.020662221371116438
FABP5,-0.1009009216617885,0.07510497529113982,-0.06766046262637951,0.032485096352982204,0.0390660242644867,0.013693006523125018,-0.1671070687223676,-0.017412771362724632,-0.04640269991827735,-0.004744088686838991,-0.016291723786876548,0.0028902355246973543,-0.15652801723963733,0.11549650334791207,-0.014449246890178248,0.05118198637527474,0.04949035023676289,-0.10068308879659667,0.03972430392544608,0.07888572279326266
TGFB3,-0.012483459837983869,0.034525802168184565,-0.008743392364270785,-0.01609725387341667,0.029553711961035966,0.02392405104491431,-0.027351227936530546,-0.04693997109299911,0.06508358421788081,0.03606303303743512,-0.049009975967156075,0.07611817549769585,-0.12190822405302915,0.010011568738608326,-0.03121349785785423,0.031131493793937204,-0.004877238789028407,-0.01425275827008301,0.0875157501617936,0.025410874410797868
