,MGH258,UKF243,UKF248,UKF255,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916bulk
SEMA4C,0.06335413310159668,-0.02225745729870418,0.049119227033039545,0.0476933159159158,-0.04079010008840233,-0.022965409501289235,0.044666051254857266,0.0051979010879296805
ICAM2,0.024981763126255694,0.03625725566320382,-0.012639516028691058,-0.02385411172409346,-0.022467290433325942,0.09919554242503006,0.017997395509913194,-0.01558034960332599
SYTL3,0.009277453231277705,-0.03611289251408793,0.13526033735770934,-0.05671435643445244,0.00144645479335569,-0.06449667615337622,0.029441725889565624,0.1329564450321132
IL1A,-0.024172842035448037,0.0964505548017014,0.02233387198668091,0.037825394082591245,0.026753916382201832,0.012877560557477314,0.003536303319230502,-0.023003073891257907
HLA-G,,0.1035330987475351,0.034242430259315636,,0.0024734190611834066,,-0.037875561671855115,
PGF,-0.11671914601753462,-0.041692023604621715,0.051391430232962006,0.06365649027821935,-0.030128625479715305,0.08185592417182194,-0.0006576529823987545,0.002892283661591881
LGALS8,0.0057665755125071196,-0.041352147362732114,0.1203689503585385,0.04573703643887275,0.026668747441812128,0.09945943796822657,-0.0045480924415386165,0.047022162027618455
DKK3,-0.07261287497036412,0.14879740694071633,-0.056419723564704566,0.02458908220132456,-0.10760695032070579,-0.0425727729856575,-0.0026748807906226474,-0.07859111432229925
COL16A1,-0.11807809706544696,0.2600351860501957,0.07290250369756085,0.04653230001385711,0.07503585909935703,0.021186582942000286,0.04883117902743403,0.05999133910041876
TPH1,0.18567974312044067,0.04420899140445267,-0.05061554814530815,-0.02623032445386004,0.006765931652144316,,0.02770053844684225,0.10573809052990486
TNC,-0.0014592478184628711,-0.013659648130082405,0.2811592171296114,0.06442712197879716,-0.0365789855723404,0.05392208708711845,0.060505546446472575,0.07210054354866836
TNFSF9,-0.020803067903300325,-0.09320946819175852,-0.03339416044809161,0.10353656677984002,-0.018869365380702437,0.05811161434268988,-0.020883873376004405,0.03751613263014366
CNTN2,0.11488568875907398,-0.021314454513375863,-0.03182044063543292,0.05922494695470899,-0.0643209520323544,-0.07607375832794554,0.03328521273009181,-0.1034418435586498
F7,,,-0.04937928193741264,,,,,0.06451640567690962
LUM,-0.04950904194907319,0.06823899197500927,0.16251018931575512,0.05523034754129853,-0.018850269140800447,0.06584127877210401,-0.03103398872886568,0.07752387717651718
IZUMO1,-0.0198779903957848,,,,,,,
BTC,,,0.02177740779794754,,0.13545500008598646,,-0.0228201529209653,0.09972501771604272
APOC1,0.10952237670967947,-0.14659694709660412,0.09195049299255445,-0.03617276667236784,-0.025913775788629495,0.0047433118034924055,0.02060890123283309,0.09842632395418541
PKM,0.08620612380285984,-0.03897007851189836,0.07240351862050334,-0.05060144353519937,0.024691640230603263,0.039090231988864826,-0.012169984842637496,0.10171338880463167
TNF,,0.14047245051801024,0.03852679188715538,,0.013825333612067827,-0.0448452500120439,0.036057653302232234,0.008561171891480712
GNAS,-0.17242116101703,0.11756716621881996,-0.15957084004042882,-0.021584399782255927,0.02433388069945641,0.008953107824367831,0.03650948582640504,-0.026602314795250458
BMP8B,-0.048184925431570304,0.2196384414946887,0.036564852908823664,0.05056895464168953,0.007463672952656803,0.10114954918630588,0.010184836840591936,0.02087808290365899
LIPH,,0.13622323816267706,0.02388892245340546,-0.01882287469494802,,,-0.01741638800079196,0.013058073391352978
CCL28,,-0.0030517238981743224,-0.01928291816841364,,,,,0.14054660103279362
PTPN11,-0.06410281735038724,0.06532112613991103,0.035644041947862415,-0.004046132637921535,0.05030717270653338,0.0017547237498776176,-0.005072794548730207,-0.03600227023819491
ADAM12,0.06308071561276664,0.21401753887961045,0.18799896737319513,-0.01324434062817795,0.16575817675040017,0.023012604463185902,0.008422372082985815,0.019536471953959394
EPO,,-0.05229499916316494,-0.0144837389082432,,0.08380155862134736,-0.016182358952389668,0.004262608999896413,
EDN3,-0.02921545475872544,0.10175319313495615,0.003331138532323701,-0.022203388942391402,,0.09623483847342412,0.021386440761721987,-0.04453791663366615
CCL22,,,,,,,-0.016541424604577932,
CCL2,0.13981709839160428,0.087670521299083,0.22377630581681254,0.02569083737934956,0.02799707865141486,0.03275381654001478,-0.002521739920640406,0.0948979890657552
DSCAM,-0.02085759125697427,0.0005785730526081204,-0.0730489429722669,0.07155156037835628,0.08595918956613624,-0.026896441873090614,-0.013420594765637228,0.15159326590256325
GPHA2,,,0.05080520715794738,,,,,
ANG,0.0005421246868283762,-0.12002092588892305,0.05126281288322911,0.006356537405720164,0.09455677124159505,-0.02385252531342109,-0.047372040895094794,-0.005936714487897498
FBLN2,-0.027393083179351182,0.10246465196205358,0.05290946012434411,-0.02581053560033663,,-0.0370282170775255,-0.03602908641044787,-0.004463524239393394
VTN,,0.004165846881662774,0.02049415428359318,-0.021960372190034237,-0.04537482895164147,,0.0831933586204702,0.0343801593344119
VEGFA,0.013285591370420761,-0.22328426748720612,0.016373068896152723,0.029648552540230202,0.08392115617398445,0.12666995472777773,-0.030905452285076,0.0882416612786026
F10,,,,,0.06110101540723631,,-0.02172338605551198,-0.008250090670334935
SERPINA1,0.05564191727781252,0.04575067292790202,0.14315999117563372,0.012245827375039469,0.008191492094089547,0.07520114245930937,0.06646159074117454,0.09639484952229559
VWF,-0.0363642072914719,0.15728207408657488,0.11042826538844967,0.01491161642112419,-0.05189232847460333,0.02053242037717041,-0.02170150316594686,-0.11936215615152736
GDNF,,,0.02422323345275036,0.1264537582633979,0.018614005548702392,0.014203548222998514,0.0038520694652156673,
VASP,-0.04913872070031332,-0.02982903828337406,0.08907071084790924,-0.017205509760120415,0.04052228883579307,0.04913470063660623,0.06056781536823155,0.006390873555990407
ADAM15,-0.09331079009350529,0.09724831354446188,0.08938480846700068,0.05622840507418253,-0.028323683268404936,-0.036439338700290744,-0.0036119057512012777,-0.012905806729811216
WNT2,,-0.05774484577252408,-0.029472310058298527,0.012266390404543689,,,-0.01857753537461004,0.11231851072305812
CALCB,,-0.0294177102287973,,-0.033509377408716214,,,-0.022002044178035494,0.04201263600740031
OLFM2,0.14476042727499544,0.2323264545964106,-0.004311097732462635,-0.023151914608331794,0.019798929273559168,-0.007889437376844154,0.00868579573929031,0.005396862555407382
MFAP2,0.017160397453964034,0.06301648948810847,0.13181723500599937,,-0.07030869983979057,0.09640618592246673,-0.046812615573775584,0.032392930576089614
HLA-C,-0.15904169871333929,0.30572124405076073,0.11000505521269918,0.010385903070304509,-0.058919940884147454,-0.05826413434650298,-0.019414121333468974,0.10451439662521476
THBS1,0.14056940952896335,0.12303320144841709,0.10658118875235215,-0.018287404407520736,0.07982729128716307,-0.028535874222099654,0.08902159141797393,0.16979776492800092
HSPA4,0.008703928281026825,0.18257656258042107,0.031773772441730894,0.008088494594616262,-0.018443093000567106,-0.04967608124531752,-0.008551475815901393,0.029241660433891953
LMAN1,0.0008173448155315464,-0.11287747471382167,0.17147686905724588,-0.02932750066955466,-0.06905313570093402,0.0745114458520366,0.006664439640730902,0.10673467128359994
LYPD3,,,-0.010307205668677624,0.014682695820703492,-0.07676301237416137,-0.03981796059596705,-0.0346140389502109,0.04897425592779446
APOE,-0.24885484322053894,0.040880048581731505,-0.0861920229864573,-0.019286111889880636,-0.06027893205175877,0.006972300054190764,0.01773134719721565,0.09234192566623532
SOSTDC1,0.1175727235390656,-0.05657431896115824,-0.04125510706119872,,,,0.09035861409792247,-0.01699041306700924
ANXA1,0.07506286551156613,-0.03217251438841537,0.2585862157086225,0.009461407174378211,0.11055762281981409,0.10003370068442304,-0.025216443101625192,-0.018263135603331097
WNT2B,-0.04638406549037997,-0.05582529079450818,-0.04248815179104486,-0.025810563942171807,0.012018414074509223,0.06157732507296542,0.010867111717205448,-0.04286142102307148
AMH,,-0.055958068331144646,0.03922147508085287,0.05299434258109247,0.10673979116711448,-0.06753424870038269,0.013946558384726034,0.028068062222441174
GDF10,,-0.056354371230435074,-0.05858215459946639,,0.04320634743628656,,0.04588400876474508,0.023688823097167126
EFNB3,0.029453026965308785,-0.05684550408443315,-0.007061450082309359,-0.026053340345788073,0.008926501418910944,0.09330382769748047,0.02883906819001782,0.0809095817878516
LTB,-0.04825761289833935,-0.058897107360560176,-0.01295402054648795,,0.028090902279619794,-0.010740319619888288,0.0012849132088966469,-0.040677901693849904
ANGPT2,0.046625775521801464,0.10410768705754303,0.06856761418023899,0.029294936582669993,-0.14566344713116455,0.09071878178245492,0.004506256862264299,-0.03571840389858838
NRTN,,,,,,0.03710461917215954,,
ADAM17,-0.03817737481390384,-0.03716527434933763,0.07471633923391903,0.016322493409926864,0.0883367277216625,0.04620340174635065,0.04881644216695371,0.06077447215520143
LRPAP1,0.006885481133473581,0.09769989670263693,-0.01572551061314308,0.03226090013051318,-0.021300778066877073,-0.012449936327383901,0.035286259598228994,0.018714799614302332
NID1,-0.089634520701131,0.2570630815610049,0.11601153911908162,0.0021695989487544773,-0.03487359115647679,0.10653552862846671,-0.02190553272654249,0.04797013872999823
MST1,-0.005673793270875752,0.06950759247625259,0.06122155921559464,0.025706835188711325,0.12963082518816124,-0.0706046897939536,0.012296011044866214,0.005989480854487119
DCN,0.04604578174691507,0.24647775799340346,0.07241656312998102,0.022504267185363476,-0.10176898659106784,0.053081153266779264,-0.026476441598461374,0.0022186711510815103
IGFL2,,,,,,,0.0734279799997368,
COL7A1,0.055940239629363515,-0.006408499903795976,0.10208243400049234,-0.04624556602291493,-0.002312422427937285,0.08648531644876498,-0.06829629574319351,0.06436617303954568
CALR,-0.035883097723648616,0.06764606997243018,0.1855055655200663,0.04874695485995524,-0.06026098268485862,0.06787887864488737,0.00585353531234916,0.16950064420633665
PIGA,-0.04331883266895115,-0.024799770978806143,0.04444027606719228,-0.02128825175292697,0.04554092747693106,-0.02536297445766918,-0.0006309926746853544,0.03924977526148039
CD200,-0.016803195534405978,-0.057886447406423965,0.014993044092992808,0.04158120600238736,0.0256437279935758,0.04408743351600853,0.044177018020137945,-0.008109285092527032
GRP,,,-0.01825189460837386,,,,-0.016896438893770644,0.07010476423713236
CDH1,0.052491894910227946,,-0.010394511570041644,,0.01393036652775804,-0.026706927583823505,0.13337457479253628,0.06256741017213456
LPL,0.12625856294958,0.2705864230715316,-0.020998486327899194,0.0031729727289055887,-0.02544569267237641,0.03659943350947754,-0.030200767300793848,0.22509829514602397
SEMA5A,-0.0797956395254979,0.15781875472977794,-0.026814082194446538,-0.03406135666707427,0.04628333059499058,-0.0024712992264361963,-0.007830362695939626,0.08423477764295953
SEMA7A,0.06136307282750082,0.015057361906308098,0.09996755444646133,-0.07185444645312927,-0.09534457924814595,0.0037288702085912042,0.0671839349778767,0.05641709446045115
SEMA4G,0.07195278074940378,0.06479955584336673,0.04795022522336825,0.04082753561880704,0.008266355307469608,-0.00911625127557081,0.004377205454113929,-0.04298924049506063
SEMA3B,0.03628965418983598,0.11016915541317437,0.05558226567846919,0.09479695719414265,-0.03879672517006419,-0.042000188507952965,-0.0109158930858146,-0.04653352732055914
RPH3A,-0.14470979264102402,0.2525003548099363,-0.08549872098617425,-0.008678356612231533,,-0.047796019957982924,0.03916599243547674,-0.0061687800679158826
JAG2,0.00789246015075553,-0.009697791565325142,0.14134770152527543,-0.05234843804588958,0.01473769698327711,-0.027452017747194992,0.00835858464846178,-0.01181636654763059
CGN,-0.03822858946251359,0.10453490160189534,0.044555702214128766,0.04680462927471445,0.05198681745753374,-0.018979511672453264,0.06771563811158178,0.01567600982618668
GDF15,-0.049836888254352285,0.08950026478971113,0.06219090934276175,0.02152500909392982,-0.05685948501012653,0.006078753673668284,-0.02272504223937224,0.041005422027419865
SEMA4F,-0.05737795005383126,0.05788355422556734,-0.017007412105340024,0.0456838977222588,0.07527326387587842,0.04096400822161406,0.061490137280307965,0.039410552934404465
NXPH1,-0.007431622796313055,0.06137460768649024,-0.01785997327912909,0.039949004540834054,0.012555205339388123,-0.05569240313333461,0.03593670739792516,0.10531784267623619
ARF1,-0.08450538375643729,-0.12357736866734478,0.05403571945011766,0.03613285911207561,0.006913172366655503,0.04890742105708083,0.010200168561146009,0.06424210005974262
DSC3,,,-0.034159908400098325,,,,,
EBI3,-0.029626713164371637,0.04251284874839718,0.08745913991930523,0.02951233970022626,-0.03171502144804093,0.044755612623104506,-0.012077705906255343,-0.0019708323522946306
TIMP1,0.14046182884889227,0.20874101990593324,0.23114124896759278,-0.03411331064436024,0.010365484589974808,0.0723544785454022,-0.006006429723126106,0.05680233690531986
SEMA3C,0.12657066071651418,-0.0644572052168543,-0.0005360396504024273,0.028086301894044752,0.010187507903182612,0.033688021344198106,-0.0203757392443055,-0.008127545228609149
GAS6,-0.006808643440666861,-0.132448239211075,-0.04971957948375979,0.017628645947560057,0.07156283160863115,0.05369228310901251,0.09163651263216942,-0.03036075280340798
MEPE,,-0.05842887921071809,0.03523735282299759,-0.03468057855765701,,,0.08525448203176898,0.0003921964571374968
SERPINE1,0.09240697574876738,-0.14880851893902317,0.17548723001846112,-0.0004377151394567643,0.02547056491641713,0.07026552366017987,0.021871186017790877,0.0639513555289783
RSPO2,-0.021979642799362924,-0.04643078345874234,-0.02627792461375829,0.08956341837137484,,,-0.02425779612647474,-0.014624725019932283
SHBG,-0.024693043525207296,0.1809583826614918,-0.03078015620932249,,0.02742155894367917,-0.025305511799079562,-0.030166989322342574,0.032468730263543764
LGALS3BP,-0.14150181660644032,0.18071323784165105,0.14844783344385615,-0.061330265918366565,-0.0993951829536801,0.0273452568561465,0.013290009305625678,0.17283335768052627
LAMB1,0.004823276858849353,0.0058955279941172774,0.19817328006971285,0.05025268116682151,-0.00873567401550259,0.08253263525824057,-0.002616824728668445,0.0247125742374963
SPTBN2,-0.056715672483749986,0.025220166136273453,-0.051209241417372334,-0.035861217271769434,-0.08276025366465642,-8.258992794827751e-05,0.049668486054814186,-0.028937520368953064
COL1A2,0.018656923309044036,0.22850865883428775,0.23253189462974316,-0.02193759475265545,-0.03875890917885695,0.08261811815807026,-0.035933389838217936,0.07622655953285963
DEFB1,,,,,,,,-0.03467645053480322
WNT11,,,-0.020959111679423062,,,,0.04412422921175856,0.03591439415441638
LGALS1,0.19222373658607955,-0.07316883238313543,0.05578494156270907,-0.022687006653852034,-0.08806257582883834,0.05751991453514815,-0.033895475984666884,0.018484830782717343
BCAN,-0.18698677900892724,0.34918907452276066,-0.20771656925159046,-0.0019439715998050885,-0.035635702491492095,-0.0159346499221685,0.010103242874189367,0.14151947506016965
ANOS1,-0.07052841762347183,0.2838689196480348,-0.025328563173790765,-0.005592289936098561,0.10031416503255294,0.0883809338849482,0.017855972957207058,0.013525188149974277
EDA,0.01708266475440172,0.01651369373707938,-0.01912575094730585,-0.0306988714805587,0.09658634349966434,0.00590271863067953,-0.027857629799366294,-0.005350550481455832
FGF22,,-0.03153735749992529,-0.04655882568194545,,,-0.03855824062376606,-0.017071374547717597,-0.043283846676363084
SHANK1,-0.026196995224473774,,-0.05011509119671527,,,-0.040435634332385596,-0.02172338377462559,-0.024523596101592528
NPVF,,,,,,,-0.01543112440524822,
RAET1G,,,,,,,,-0.028670596645748257
TGFB1,-0.016524792368139366,0.05221744714716119,0.06027715763182515,-0.01918815688325437,-0.0825296179429582,0.0068075623567923375,0.0023550984736683783,0.10843881702908047
MSTN,-0.13705674573029214,-0.014706595455901403,0.013981653215688545,,0.018426483220787018,0.006489492974472573,-0.03173536356853899,0.014553535495791074
WNT4,,0.0941881601358874,0.0673445035432897,0.13998950930901186,,-0.03201500046304276,-0.005819804951641147,-0.0017699445766679942
TNFSF4,0.005029628660796862,0.08481492022637951,0.041348600231654715,0.029938050130647653,0.21565878395229152,0.1171507830536054,0.018080609852077358,0.072584084743826
NTN1,0.049172364028240635,0.22684932061523785,0.17428224278087587,0.019087490012468452,0.0015788457358478889,-0.009031742174957762,0.06155305209947652,0.17254873278649427
CXCL12,-0.05946710522464823,0.031649472452377723,0.06362021644242323,-0.004711365983501249,0.028840335748414315,-0.015172726471009607,0.015645312632144835,-0.053320767872976654
GNRH1,0.008772846478994224,0.042282924731338274,-0.016361184124285923,0.08474837521180108,-0.030617653856464914,0.027611735770232737,-0.03451770123213811,0.040936986633850876
FGF8,,,,,,,-0.02129940818670573,
RIMS1,-0.028088778188101553,-0.10076337741669368,-0.010252517040405168,0.17904881471367726,0.04371447867427751,-0.019823725302980485,0.025101331427646575,-0.06040466020931271
FGF14,-0.0694621605935864,0.07124456922018595,-0.022958458782657284,-0.0013725399268921061,-0.017352460428815105,0.09437527102758377,0.05193182605430226,0.08689174921834553
IGF1,0.07689438309428764,-0.007439314863578279,-0.020738428540788525,0.035991826453097904,0.01675221809592075,0.06108236435765862,0.0034597573873791803,0.08062959947835417
TNFSF10,-0.0409037009765137,0.02702182047407234,0.13343529936385787,-0.0310615483269758,-0.01765097508190307,0.01415794658952168,0.001458698231180145,0.039735985259051226
GDF5,-0.021979634123793557,0.1685508041102706,-0.032618592242946574,,,-0.03125761286332767,-0.00570731377233535,0.04763325888515734
CHAD,,,,0.02837184792649575,,,0.006992004436024572,
RGMA,0.05432855335266254,0.25510065287045064,0.01452677968944027,-0.05898670637075261,-0.007091847560540372,0.09591892522203117,0.06682911543660441,0.07078773812616002
WNT16,-0.04097386641864567,0.010015360852910264,0.015409449132434047,-0.019102499228947953,,,,-0.04353706178545887
CX3CL1,-0.04255090673910165,0.02003592319927115,0.027874724291291595,-0.029830819101827045,-0.07341957271438074,-0.009574587705814711,-0.06226316190628593,-0.026938076607451848
FGF1,0.0657566118122475,0.1394250479702009,0.06748803636422085,-0.02315117122506376,0.0724291135302832,-0.018069588991871322,0.04460844357036271,-0.15159378292465756
ALOX5AP,0.12761204588213831,-0.0775702914858346,0.3370466246595173,9.708164394452742e-05,0.04965034817669734,0.03972875479026481,0.02551078762258233,0.12428434086586508
IL1RN,-0.019560482562643616,-0.051682210166880065,0.10804424770629535,-0.06036241850685374,0.1063832801468034,-0.007198580330372893,-0.016234206707891913,0.06800843252846658
PCSK9,,,,,,,-0.016361255264381834,
NPW,,-0.08834808023762064,,0.04239829102777224,0.011108572851895752,0.09953233377463708,0.027658464208265746,0.0016679466185704596
CXCL9,0.04221051521725143,0.12393658474864937,0.028798877159191005,,-0.008607489684288589,0.031234834449646465,,-0.0598663392669318
ANGPTL4,0.02956106866334463,-0.21423853998248626,0.15765343653908798,0.019905309549195976,0.019864363623578973,0.04182944052095872,-0.005349710006952861,0.10340796926166047
UCN2,,,,-0.01478888947463206,,,2.366884017217875e-05,
COL4A3,,0.01831017392870667,-0.05086441829991304,-0.039388229053625046,,,-0.012946995117994095,-0.034367792267087194
NRG3,-0.007352409576386416,-0.09042919622245073,-0.03337092950464081,-0.020184874112917885,0.15269202226937845,-0.0489371497817214,-0.020940287211330066,-0.011915858132228188
IL23A,,-0.03905690354834833,0.06205982914015448,-0.00028468876318418697,-0.061882752698891416,,-0.02101256249784785,-0.038488950607615334
COLQ,0.007069322307111383,0.14853826888626664,0.010981932763975,-0.015843244859039676,0.06128219323214037,0.02832618881784302,-0.035984347236512094,-0.04271927319914036
SCGB1A1,,,,,,,-0.02057569920241479,
TNFSF12,-0.011249475855802125,-0.027386284333808193,0.016085834209547515,-0.03649101620194812,0.015184401691607285,0.028456639513428503,0.014921918580833157,0.017080413055238698
DKK2,,0.17996045199138874,0.05853477874188306,,,-0.027191115282039033,,-0.027180265540682445
FYN,-0.018868340187824427,0.0857210586300736,-0.08541055205485489,-0.006051576828497583,0.008956706578838724,-0.0023252118688576085,-0.02597822156422385,0.008441289746019745
ACE,0.004601532022997859,0.028138613332515543,0.08412644268370659,0.010834461167798735,-0.08057743789797855,0.11432998778479563,-0.03848711711016166,-0.05394695125376766
IL18,0.08834400440577647,0.08109657162513413,0.1449289912661533,-0.013873925859277306,-0.004586174884221373,0.06246095876867623,0.008032528999888185,0.01940421528548395
PPBP,,,,,,,-0.019368004890346225,-0.032133227162842115
CCL27,-0.02226471531944316,-0.07926987416126188,-0.044798800093136484,0.1313723559719758,0.019101197301007383,0.007738896938122405,-0.007566832619874219,0.042424209536053165
SERPING1,-0.007033152901678701,-0.09570389083721303,0.1698574595725927,-0.053197744633979506,-0.08682138613037557,0.05189714809054963,-0.038531713983209884,0.09710805989878171
AZGP1,0.0393267099484353,-0.10705633201213918,0.046692397280733974,-0.05382584090375798,,-0.06584551085413773,0.04797047234466278,0.13880825253227994
INHA,-0.03051891689227694,0.09143128818350943,-0.0032518729980314095,-0.02612583391860836,-0.030170998504830147,0.03790006017286161,0.07874839046379416,0.04114977140504253
SEMA3G,-0.03378039890523587,0.1091548540713083,0.07030179733039921,,0.10220622640068282,-0.03440089424227414,,-0.04967395391405881
COL6A1,-0.019408595673343337,-0.06658774390513217,0.2545954136402534,0.02692775848860931,-0.006808715221469985,0.061546049954604984,0.05214353599718656,0.11982418411754889
FGF17,,-0.037136525808311685,0.02421975961241779,-0.02705276002995811,,,0.032187837958357286,0.005030048059926705
TNFSF8,-0.024172841928068563,-0.044688617584278736,,,,,-0.017922438939985037,0.1690401756975074
FGF20,-0.03218510596726468,,-0.014061581364762002,,-0.02456144551312564,-0.026753845639070503,-0.027971027684695966,-0.026786136930534218
ICAM3,0.061692339098295565,0.1636671459947525,0.09217867545875023,0.034082878425750675,0.06953778417971827,0.055630059315014045,0.015174068388371462,-0.02663442182365665
LAMA4,0.005788740737495317,0.0744855841261413,0.14241592833227656,0.026651935029278137,-0.049617791829150416,0.06213322837354836,0.007359437460538223,0.059996359773913176
INHBE,,-0.025474556720613065,,,,,,
DLL4,-0.055780393884962434,0.04550010122492854,0.0587838658477299,0.0015845696298934754,-0.017284512907689977,0.013494931854050455,-0.01968622032650955,0.03476083854846819
SEMA3A,0.18163988260869726,0.10132739334588639,0.1116664276805005,0.05980149969187605,,,-0.04809274453680888,0.06465271219090157
RLN2,,,,0.004179792195494856,,,,-0.03146858841613589
C5,-0.03231450965932785,0.08335188107270046,0.021479802987999907,0.021471884988730844,-0.09608591304385752,0.0597970104345749,-0.04304045186738847,0.07198186197369115
EDN2,,-0.060438798648257346,-0.03639136385944878,,,,,
C1QA,0.06612177642020313,0.002608003658195957,0.18231227724285146,-0.061055081618720794,-0.005790103610490545,-0.024445171418031895,0.059942671987164256,0.05180404498331554
UTS2B,-0.020499071863850093,0.040247730185473826,0.14121725984921432,,0.026521214017841598,,,
COL9A3,0.08944181522166053,0.3196006722806209,-0.007271836108139636,0.034740132726355254,-0.0030889558950392346,-0.037799212379096836,-0.023808566551444338,0.1161656057795616
DLK1,,,,,,,,-0.006551046197515136
HGF,0.08703565842628086,-0.038864480134057355,0.000648734052835524,-0.00859604844217068,-0.05877428620964138,-0.013189258012012647,-0.0627308531726145,0.049144543339836616
P4HB,-0.027415754029278695,0.020378828948963028,0.19749228385045192,0.024238753320531353,-0.07492345216354276,0.047607538670816,-0.00895430704761666,0.13956767409948534
ADCYAP1,-0.02254642216765229,,0.1115047212685376,0.008996241917168362,0.03179465667947494,-0.030089833013859188,-0.0009390943059420912,0.026443487639575377
GREM1,0.06766649594991879,-0.0480570699418091,0.045147027944219924,,-0.059674937270722817,-0.03874503622339546,0.007076089216169785,0.09522902648232345
EGF,-0.032859604122914624,0.04137239867391594,0.04476424329159071,,-0.04529110589114987,-0.03823784422692483,0.08930648950866898,0.061337152613130594
VEGFB,-0.024707979448767115,-0.0987385752155196,-0.025350064901753528,0.06055555145387923,-0.03426485130661709,0.008854193733148922,-0.003838881661732276,-0.020689345440198754
FARP2,-0.03935830435225541,0.0709488977779493,-0.04772599869837454,0.06298156003564467,0.021348936215479668,0.09266813513206104,0.042852045766160154,0.09942875636993581
IHH,,,,,,,-0.01905538136872572,
LAMA2,0.04242248395332271,0.14093152600566514,0.09293520281612229,0.021267680800825868,0.009552057360010956,0.08848941671188185,0.08314970266921735,-0.08301495524517206
SERPINC1,,,,,,,-0.015621288967071293,
NRG1,,0.04240127158480792,0.07414939241443062,-0.01853932639534933,-0.0018750771977569171,-0.01184623914411124,0.04460099850874771,0.0019416052928089783
SPINK1,,-0.07226426209658332,0.06862188950729578,0.0009473554042104317,,-0.028879827618060717,-0.04265637084162337,0.02939997544163603
EFEMP2,0.013303635580158726,0.05226754421487067,0.08264189574416965,-0.008535442470772425,0.008377768473046684,0.042748701894746395,-0.015755137275022767,0.09596270880768445
SELPLG,-0.022066898705534275,0.05099160920300271,0.07414049461547446,0.00924019961219058,0.09563376417496393,0.0045268461355815765,0.09122131801448666,0.018022330204754754
GDF6,,-0.022372264597830475,0.02399127264992063,-0.016735281584312266,,,0.05566803228028203,
HLA-E,-0.034650621572744664,0.020653185767879924,0.2289856466645448,-0.001986767233488376,-0.04049337415120849,0.0004874398645762988,0.003232211368981406,0.06420034891305179
PTN,-0.08139256813529447,0.3835858670702774,-0.06503749184089772,0.013359488018962428,0.03757677158421258,-0.014399711836911981,-0.004373017638378871,0.16116372488687575
CD274,-0.006208692660940123,0.041895736480334185,0.10269900832586651,0.026240171418337153,0.03131388533575246,0.03527925077879103,0.031085385437259295,0.09551090061596781
CD14,0.020459152695776608,0.018662658165153702,0.2829457194979156,-0.028347796073844925,0.035445850655443,0.06453890827459378,0.028916007118479692,0.19536453913611546
SFTPD,,0.03305402787256251,0.005336226198579406,,-0.05746258688135701,0.0680267530350631,0.07782788714353096,-0.00021253857283451037
SLIT1,0.10495660559143176,0.03815624340002022,-0.10497341403273744,-0.02451427739797589,-0.003010563793125165,0.004722427646599845,0.040377553497532935,0.04460508629727931
CNTF,-0.026440109267673987,,,,,,,
BST1,-0.044620544956354244,0.0119784730106466,0.10320952038530092,0.028433148310787627,0.047981246152031844,0.053658127580652096,0.034603704601344376,0.1859516486325774
AGTRAP,0.07829524753411143,0.05307019518718373,0.16033318707510733,0.012288900054243641,0.023556878884773137,-0.05305019284825608,0.018274351541548987,0.02907847093255805
LAMC1,0.02275312458986697,0.11547935942452113,0.20228052176104208,0.06079567489278841,-0.09409536901376986,0.08762184739915532,0.0662975475125492,0.07879852359967957
COL6A3,-0.03201985466709744,0.1583591774220109,0.16072570854323018,0.04437957294032924,0.041121326143889726,0.10390314998397679,0.011259459187438293,0.11805604045980468
FN1,-0.020518479640420438,-0.2110077972745185,0.25621730664452746,-0.036262718726814205,-0.078877177335409,0.07735601027135014,-0.05164529383034295,-0.03848978321344544
MIF,0.13476593600948022,-0.05503073174458526,-0.1253633268496352,0.030100767163052964,0.06182172398707244,0.05868653829669161,-0.026210702622469988,-0.008061038454051811
JAG1,-0.02948266945722434,0.17146649655125637,0.01697153111010744,0.040435892723544184,-0.03261164757415186,0.027314951219077677,-0.017584890466558,0.04774707440678016
NID2,0.013031506942943614,0.07072073339130402,0.08282779947084636,-0.00279639734751923,-0.06384913287557868,0.010492496958064533,-0.016131894528725692,0.04752120797983033
EFNB1,0.09275534816300961,0.19242368761207795,0.0009719514475425852,0.061453043519637804,0.11629178574092573,0.08049867882280273,-0.033634709021602316,0.03172311233840487
COL4A2,0.07474059247511604,0.16826398122828112,0.1793625740027045,-0.0206955769694857,-0.10198063269492928,0.12538141724626806,-0.022884938782796346,-0.0012410884585013777
SPP1,0.1041395927647765,-0.26169684680483657,0.22244211557777643,-0.05935504089104213,0.07106693421450458,-0.040224456478457106,0.015257041172350843,0.1762023326310085
PODXL2,-0.06039209488543719,0.11033876966700297,-0.06149584097671676,0.03213679414008962,-0.0091225804866356,-0.04645077754094085,0.025291319640364716,0.00046669154423537886
FGF9,-0.024172845793730517,-0.0998971354473543,0.001891268447210919,-0.02384159324907961,,,0.02105547153094872,0.022577430890460957
ITIH2,-0.030790627156377037,0.10835193699557687,-0.04792445447035719,,-0.04443998691865707,-0.032647524575078135,0.061379461849345285,0.05220168243638653
