,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.06467795724052021,,,,,,,,0.1501292833130176,,0.16196680326363003,
BMP1,0.07632087040969085,0.0032350813876652978,0.07696361387899635,-0.07137230079205861,0.007674700286736518,0.01569428386586362,0.02004014956213404,0.011464999020135995,0.03273981636868796,0.0713645026749466,0.13025052422200747,0.03349381461401846,0.04387183077820597,-0.05334622916874754,-0.07382346181626431,0.007675706120436365,-0.013291945115121887,0.04043629452028252,0.10403698987951415
NDP,-0.015740710314556736,0.05254100165257525,0.03128691442413832,-0.03674351548870193,-0.037483502416513034,0.03816986265608882,-0.02198650830915369,0.045756223567213615,0.038864510981344205,-0.009597116029589205,0.01926382684852374,-0.003296961447167666,0.0001948929412627121,-0.01630317496679109,0.15745122987769716,-0.021149008589779642,0.024318886425351023,0.03518737480140362,0.04903717346881989
TNFSF18,-0.007900314763950615,0.05098201774895065,0.03712140575797568,-0.027397726910522665,,,-0.020025634408512516,0.0008947201749813731,-0.017298869692600454,0.11594937783694961,,-0.08573964393829528,,,,-0.013505245410077448,,0.029983643989337998,0.022981540280961582
RTN4,-0.07498443081845889,-0.04649084488221586,0.015859822137430542,0.0200442930633255,-0.006302133159194596,0.029517745546894247,-0.03425647889911717,-0.041430885982821845,0.01058643789050517,0.009031682978885663,0.09834436538852251,-0.0007121756691235693,-0.10585080871575518,-0.08565918334418003,-0.07333280752608153,-0.04091082974074785,0.0004932502811609164,-0.018861985870997317,-0.19079629909853035
HEBP1,-0.047453877112242374,0.07568572645174193,0.023453917545664393,-0.0032266225787437974,0.005255006996757702,0.025683204517797393,-0.0014076601757948635,0.0665175456097905,0.01772958185974566,-0.007567506153872217,0.027063813899433686,0.04239905528166109,-0.00473512745790861,0.1022763906072538,0.06795200564009814,0.00737862680137341,-0.014551224266591821,0.02381568913270251,0.07070036650882278
WNT7B,-0.022933604130588293,-0.03681566504553923,-0.03875389726420695,-0.01701861866135168,0.04603189789320445,0.08082049015080342,0.03857177253511819,-0.04341726852085804,-0.003265895731712063,0.01965187051637416,0.02674326264863675,,-0.049775078025238825,0.020176329825889846,-0.0029406973918976813,-0.0019785650715054373,-0.0009877750409067868,0.06994612000292827,0.04854634149564015
PTMA,-0.04703471687433791,-0.035085977108720454,0.031127851073264313,-0.012032533789985176,-0.017269705701326705,0.05003487068220996,0.06032226131892192,-0.02931470549073573,0.002030108860660669,0.06869448006821625,-0.09023382966401897,0.11059936393140847,-0.0750788145365826,0.012156704972518775,-0.018102160465163036,-0.029296199191386135,0.0765076990563836,-0.07474871982381033,0.022906414538763176
FASLG,-0.022933610613859432,,,,,,,,,,,,,,,,,0.04723731344974051,
CEACAM1,-0.031843519045130456,,-0.020060548091604093,-0.013060766221600873,-0.0231710472633369,-0.028142708016179914,,0.008261955310742777,-0.027207000846890855,,0.07755941772871254,-0.060289520938462904,0.051079763174870264,-0.03348601046273203,0.0627835935748595,-0.0021556429986078277,-0.022880139958949188,0.0597756567386551,
