,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.031030810781997722,,,,,,,,,,-0.021494334755924775,,0.06267832917831777,
BMP1,0.004173993689787282,0.0452730621337184,0.041755663870064096,-0.02077823895944694,0.05728143150005794,-0.0013078446147884652,0.14636545066063725,0.052269152880980115,0.08658857216050186,0.044607966975916805,0.0663529128684978,0.01842604326705844,-0.022226154567612184,0.07125339288936904,0.033659653965560005,0.005992117978211219,-0.025251237297101787,0.004739896676916107,0.10325675912994382,0.00916307482844119
NDP,0.04800029641503613,-0.03873844240044435,0.04406735519848545,-0.03838214621099453,0.035663141431291914,-0.022332016177124422,-0.026579050969365327,0.01132381032901226,0.09114815877351815,-0.035588402926890465,0.08640979531644775,-0.0627843709518252,0.02141940401988912,0.05679567334167924,0.04825662931805739,0.11439840647336334,-0.019425387642352826,0.0014705330233173938,0.09017525663048234,0.05879018743427178
TNFSF18,0.05066494516617927,-0.019196936480892227,-0.029043204384888253,,,-0.013117671710794032,0.04199277153990108,-0.013506321884943658,,,0.06625678957559283,,0.02540173213966766,,,,-0.022166728036496657,,-0.021465172251935373,-0.026646271078447598
RTN4,0.015986379848684593,-0.058754429894541986,0.06756944912841932,-0.024164821162981638,0.03115962087648274,0.010288138267338993,-0.18653979297491197,0.042168164274402765,-0.10278395933507135,-0.024175728035232352,-0.004988335753516588,-0.07798864711862541,-0.037886478271967505,0.01894189350024158,0.05027370660569453,0.07214785270239735,-0.05584825003258764,0.051258090039964,-0.049108390154112766,0.012909146658251403
HEBP1,-0.007851589405309119,0.007460795877094777,0.029361304366699325,0.04156832332994752,-0.022575100534292843,-0.0477010637975248,0.11330024833056385,0.0029227066342883182,0.05774710358048013,0.002980769200981342,0.08675608940171244,-0.01314247759090171,-0.05440242949386097,-0.05047949933708556,0.040625285679255975,0.03367202800534721,0.01632808070220746,0.015608973404551007,0.02788069705522988,0.025563813939087885
WNT7B,0.007564048812316064,0.052062221769919044,0.052698376827958256,-0.0029177258571167516,-0.009172828894839079,-0.014601984537575713,-0.07460478985115027,-0.03871461441123905,,-0.018254978283644138,0.0010224205945871,0.03416742210672843,,0.01933093462399223,-0.006834192591440005,-0.021048146784002686,-0.0463524215659519,0.04437689934189399,-0.0008702957304511857,0.032819488617070486
PTMA,0.012622226430638829,0.08864948603008072,-0.07874076224159808,0.003238265090232994,0.05037027658900739,0.050296568829955236,-0.09881493339576179,0.04154277220676841,0.21979846447334747,0.08460223540065728,0.07109910344262976,0.01008078295856983,0.008697594648321415,0.05250454267398086,-0.08328735239438557,-0.041303396951636887,0.06639208761322445,-0.00428770921520488,-0.030659625241542397,-0.05492464518648527
FASLG,-0.008340408337664383,,,,,,,,,,,,,,,,,,0.007896579084905748,
CEACAM1,-0.009424788590488993,0.07973629947193601,-0.013845181537724967,-0.03132344758228445,-0.035304442931290245,,0.1127451339861377,0.06973009248149938,,,,0.1674274841839507,0.07041806746093557,-0.039387582690638454,0.01084615433603425,0.023306565941406853,-0.03185127395071559,0.07173500069556012,0.04220982183307202,
PDAP1,-0.09299954118476615,0.06039309040506424,0.026553369513545796,-0.026647615519937315,-0.03994647878406325,0.006531998302052413,0.1417011919881935,0.051767324958331584,0.09322473335717829,0.001458345556140811,0.13098565273477583,-0.14307762885222688,0.0016918976513216125,-0.02565817178866161,0.04409968452697612,-0.05290577781906698,0.0426729419471999,-0.03614834858089504,-0.023493505255585335,-0.08510668458597971
QDPR,0.05170243534888916,0.022637091861027185,0.03208006337645968,0.007227300349319567,0.006405356410778589,0.02520159696999758,-0.17957772620517273,0.056273118885323305,0.13899387865994053,0.025821693138092364,0.0017408180840395155,-0.004655559413072363,0.03770228113364038,0.022228478913430588,0.048340436442742295,0.07527602201543074,-0.019979320930409983,0.034481889666173174,0.018112568076867584,0.0734481137367641
POMC,-0.015863431726393283,-0.04098054717679542,-0.024600678696310843,0.0054009146212495385,-0.016718759892595584,-0.03460706368168801,0.045233707477969065,-0.015671667860512724,0.020497223791826818,0.09867913447695305,0.05797856140892054,-0.005504174933456872,0.09407500444233852,-0.04478611843238617,0.18127431341202427,-0.0032252709027865926,0.005267440992025131,0.05889455992333488,0.029419121420878925,0.17419049702425046
CCL18,,-0.053250635147413156,,,,,,,0.2330320324637525,0.1266648657214649,,0.09765107708051153,,-0.027926443721643313,0.04812772914057365,-0.06575352732651038,,-0.07315837380817264,,
CCL17,,,,0.0018028438593733227,,,,-0.016845012990624846,,,,,,,-0.048122664717346914,-0.07126384266100065,-0.00975298820332618,,0.05762589599534638,
VEGFD,,-0.006292927508065736,-0.002912997354581365,-0.020413769160867658,-0.03377729212411145,,0.034261164887529075,0.013202246640012256,-0.04247224357979785,-0.015492195504408167,,0.06826128326581643,-0.06024267464642123,,,-0.018072885788498062,0.0040843758132169715,,,
TNFSF13,,-0.020566843834998468,,-0.028133130299175753,,-0.012721405058785305,,,,,,,,,0.043169481076898435,0.08128756925413726,0.07090416987181988,0.010332303347000502,0.1699167871877033,0.06717258420983323
WNT5A,0.03614271558878129,0.04098513386353385,0.00419964387591977,0.037942715074455326,-0.022413980327887568,0.007086207749190499,0.11096050387648282,0.017143064034035423,-0.017921610021582955,0.010874567090636614,0.0347741915067762,0.11221698996228543,0.004804719417139513,-0.017803544292718645,0.041571466995121584,0.10312631425142622,-0.012802753992683118,0.06343950026365583,0.0669962070333602,-0.030461431118787168
CXCL8,,-0.06929279805130278,0.01707665371071347,-0.005333898107817576,-0.026117374528575585,-0.01809537359653202,-0.0014035939190384422,0.013720407598702654,0.1375210204998834,0.05913175990130805,,-0.10469135489227316,-0.03922912623096181,0.012008540408323267,-0.13634986101334942,-0.20859413782824807,-0.027746384504577438,-0.09525956767673145,-0.04501241718032867,-0.0921984967611344
GRN,0.013751657448659573,0.09222111846958171,0.016296176171194224,0.022735538194449106,0.046106175234108586,0.01661046995008046,0.16917667729825908,0.08022452643049643,0.202336397634907,-0.014324060713979226,0.02435604650909752,-0.006707941378746103,0.016626188092875856,0.04112437552071336,0.15403334760782314,0.09452381143174,0.013347611488956971,0.05199798814439245,0.13843099096668124,0.08015210282529049
MIA,-0.021074362890688626,0.042316668096221664,0.000754888064824893,-0.015790414727233405,-0.008275815431651134,-0.02300275381188963,0.23774098408738123,-0.03310909585736797,,-0.021010200322125895,0.13238713758188267,0.12168780294689754,-0.05546814093230031,-0.005467554488563461,0.09137885005979189,0.005430611027317643,0.006038435577514284,0.04126385842033719,0.021433515443478685,0.10319543385938916
COL4A4,0.04554258256968244,-0.020609712451377032,-0.029658181014949863,0.009381225399435684,-0.03425799246216774,-0.012103854876468447,-0.026297910964782203,-0.01758671472453563,,,,,-0.04717120068132394,0.10972121057245086,0.08336887096887804,0.18535033110156882,-0.03144072604898291,0.058406041685579745,0.021610368827307862,0.030071439058560093
TAC1,-0.02660883824098419,-0.03162862348629659,0.005875983663109353,0.01415262768713353,-0.051738223534398824,-0.012611908909155707,-0.12142496665718806,-0.02172857837557132,-0.11331397961458843,,,,,,,,,-0.0280464917386864,-0.0014312691643238716,0.030315840693837016
RARRES2,0.0006184637065927518,0.005340782436877642,-7.977324516009872e-05,-0.017818624478751047,-0.009438595745173112,0.0318916437421973,0.21834402434029793,0.007231143520788788,0.006212713388907125,-0.00291186717206787,0.04244229287611914,0.035651703942589645,-0.07909030253816017,-0.016999839370758305,-0.07909282693021451,-0.05167583917081101,-0.03914410221948088,0.018714339632421913,0.015139826429832264,-0.13106103336124703
FGF7,0.10986270128999794,,-0.022382323766496296,0.04476830900065283,0.017139681269440536,0.06725204725066153,0.02759601718171175,0.030857336220313253,-0.019752779280696388,-0.03375454320063146,0.09913815577312429,-0.06556715684738532,-0.00941799551172916,0.03845820204403932,0.06127592166530106,0.03875491235562865,-0.038386483277072336,0.016215783709963887,-0.010961341724199554,0.052875006634914824
EFNA2,,,,,,,,,,,,,,,,-0.04846760426843867,,,,
HBEGF,-0.0045232738171531815,0.04219253905352755,-0.01847886353442865,0.005238255209333828,-0.019085918386459847,0.06976101246879517,0.07322830655479119,0.06646192118793778,0.12279729795929191,0.07214294162606252,0.14262677571806884,0.02443885231867672,-0.04490817289992845,-0.026080066490413327,0.037193543502580015,0.036873326627566566,0.04284723241605867,0.07898715027564084,0.041657050130207825,0.011721117158909944
CSF3,,,,-0.005904218419625404,-0.001847711694462192,,0.030568759976937494,,,-0.023274331809807144,,,,,-0.05601270289236112,-0.1259594950626116,,-0.06411067034199593,0.01688089822793272,0.012720625967899506
PI3,,-0.06185922945716549,,-0.028770817420809794,0.0048566340378589585,,0.11049628840201611,,,,,-0.08399294806580253,,,-0.07785605760896118,-0.16656383215026752,-0.02407863541519829,-0.09759028794676024,-0.08624131012747904,-0.0520510879292416
PCSK1N,-0.025000924402245887,0.008705278764368996,-0.02339456392498303,-0.02995354236203006,-0.03983979539748882,-0.003727312581237147,-0.011107839256855252,-0.01867931706802106,-0.2183358193147732,0.023356514039423976,-0.037574506659023336,0.05026655187499009,-0.04357067183526604,0.041637579661095686,-0.027205946350198938,0.13270511575659844,-0.05038726488653496,0.11332714312995916,0.024609622849809238,0.012288815740036691
