,MGH258,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GHRL,-0.03012464905947689,-0.009653100294497912,-0.017036136777772576,-0.03533185232795243,-0.030396405120749603,-0.004667300023427403,0.02458852547591308,-0.02062698876525073
NPY,-0.027700424496239096,0.033109482323515516,-0.006074330584515633,-0.03062372733132012,-0.005103736099162614,0.048435633782440285,0.06399984707072916,0.09601231356398203
MMP2,0.05844194860984017,-0.03237504133118952,-0.05469513256163829,0.11172201851443554,0.06117045769891518,-0.08905642361979658,0.0807473888802772,0.022291296799658297
PPY,,,,,,-0.026410344845486586,0.04000732909145704,-0.041888147755946334
ALKAL2,-0.028275739654554616,-0.02566647056424412,-0.060076700808099986,0.03173370858343482,-0.022598575609309283,-0.004580166597278842,0.014471471594637455,-0.03728035744044931
CSF1,0.004564411742245187,0.004694616732241177,-0.078036200426363,0.08342014761564354,-0.007257822071960002,0.021152002786232898,0.020496668270772032,0.008276157304522792
SEMA4C,0.028715192966361575,0.008869639731191918,-0.047477988617109765,0.011977748277828748,-0.022198241522920315,-0.029300486622759157,-0.012482915712559673,-0.009407806064024932
BMP8A,,,,,,,-0.019827788915501143,
ICAM2,0.02155621868054134,-0.0433640768999504,-0.0337790964157236,-0.03507285456956737,-0.03452642596764403,0.006524858935441965,0.020954104838976334,0.011915342654014376
SYTL3,-0.05159839989627206,0.030736133680487606,-0.04346479532562291,0.039889716000456675,-0.016410063361355767,-0.012367211270904314,0.0450987012750572,0.0031329530246104395
IL1A,0.020668909460192092,-0.003806273764344271,-0.037678642153168414,-0.057258396071891475,-0.01740056290897631,0.017041468388513687,0.06308416659773804,-0.007681633676297831
HLA-G,,,,,,-0.036736274306227605,,
PGF,0.03166266344296977,-0.017454500803987576,-0.0026993019507200082,0.03741863628007116,0.012153341435955674,-0.07228075700565063,0.04478382969311772,-0.02473877083882569
LGALS8,0.0486411425568892,0.08312215165723162,0.04464267102853543,-0.007072636514870193,0.03986435910910669,0.07474769351509919,0.03920328440684786,-0.05631504773921103
DKK3,0.0006595269158560656,0.018741410674118983,0.09498609250494185,-0.10227986023601492,-0.008544586371645303,-0.03687133392872713,0.023696694365388533,0.08680785717291443
COL16A1,-0.03895349940878487,0.002283139299212192,-0.05234680579383903,0.017225836865243406,0.049396320632937266,0.016523656063655075,0.0421155463809413,0.06458498424529739
TPH1,-0.021408610454902867,,,,-0.049170213609392534,-0.016069832145697096,-0.008900689342694999,-0.02644110163442986
TNC,-0.026918901732704083,0.0018646063000543893,-0.1577772290852425,0.041733138011918004,0.04292136407532548,0.016127819787365435,-0.006284103500717084,-0.025156067605588504
TNFSF9,-0.018881850324070436,0.0543156768854998,-0.0037238168380551305,,0.017308007628305398,0.018403860036425773,-0.004530183833428223,-0.03030493015402709
C4A,,,0.010123975950431274,,-0.00588753376422165,-0.020469133622599518,0.03684179736085245,
CNTN2,-0.022801860849820558,0.07599138499533423,-0.13568374294206678,-0.004787260708369457,0.04182705401619372,0.00887274180542869,-0.011445208271968236,0.059089877422485206
F7,,,,,,-0.02025550792644508,,-0.028923224972532927
LUM,-0.014361525879562926,-0.0047390979563878164,0.009092029225869115,-0.05396750599290089,-0.015746440644890183,-0.03237767735055344,0.053400321816315884,0.013200856009567666
IZUMO1,-0.018042206137152163,,,,,,,
BTC,,0.03588847720793171,0.0015525022513357574,,-0.029622850140651743,-0.019601645970117175,-0.04169119501213893,-0.039648262895497714
APOC1,0.019980838896888804,-0.007592985368237925,-0.16635849647874115,0.15749338071546984,-0.022009952849125256,-0.07243949888530289,0.08361008922187996,-0.003688767010385994
PKM,-0.031471672802751476,0.0014254574374922984,0.14019150384667703,0.05193236480432174,0.02029388377927604,-0.0065196191867727205,-0.015650374099836648,-0.03466379181635625
TNF,,-0.014112619291893334,-0.04832427913837363,-0.0046008384712351745,,,0.09315785693313071,-0.022510706164025698
GNAS,-0.004418130590887063,0.0006917582014397174,0.170857219682412,0.09036488890112915,0.025942495351334752,0.04010063417091304,-0.021600344580948005,0.08038240040440649
BMP8B,0.02650225225198654,-0.00937063415033908,-0.012795817617230913,-0.06300195855917975,0.037277040277610585,0.03638490716169367,-0.03243314441481184,0.0064226417719307986
LIPH,,,,,,0.06453572435860433,0.056517705858867,-0.005256055656541647
CCL28,,0.09267001185266571,0.023290066716318114,,-0.02386428014881597,,0.03789833615601124,-0.0190201183355289
PTPN11,0.00015045096688054505,0.019748017657618012,-0.04226302543688251,0.018708533443090484,-0.0686791453411067,-0.03703168715766652,0.009508504625825897,0.05816273215143331
ADAM12,-0.039163421986605204,-0.01071149587976186,-0.03921493907658855,0.0007137146330860784,-0.04433106272208979,-0.009531167988704174,0.026286269392616145,-0.028982797410593425
EPO,,,,,,-0.01937909406824604,-0.01637270779205575,
EDN3,-0.026517331312291174,-0.01821869454478376,0.05149389116361178,,0.06500472234047902,0.019409062637138274,0.07265405242758241,0.020352486239921877
CCL22,,,,,-0.029622851451644363,0.027372157067517104,0.0404825054814084,
CCL2,0.09698443706417961,-0.0039264776180472916,-0.08389428869015661,0.040746679216954816,-0.03624270842426357,-0.01383606557170767,0.03231719259186155,-0.07966737386950094
DSCAM,0.08323380124086435,-0.025783225635852294,-0.008457493778852222,0.004419628986172185,0.06433567488153971,-0.019440008583322066,-0.03148286751889004,-0.010493472271515054
ANG,0.03837572432111944,-0.027435600749311947,-0.00297807095842168,0.1237824000929323,0.03644529370970946,0.04716874280513473,-0.03714190945097641,-0.03711885527755631
FBLN2,0.09128297076431574,-0.02195481934962365,-0.025164184531263317,-0.05688411446945645,0.017180453141331372,0.03908906631515669,0.08690563688540158,-0.009835786796783643
VTN,,-0.014779461370200211,,-0.022240500210880945,,-0.025093311222344303,-0.026701153523665765,-0.03649024067024806
VEGFA,-0.04547356703169451,0.0012805304206602772,-0.009373527900459724,0.07711832048337319,-0.06794241428943025,0.05605938624114137,-0.06863598684778976,-0.0928369460018069
F10,,-0.0077824705315855695,-0.02508514690638059,-0.024124943592405877,0.034685659928463786,0.02388913649192123,0.029476503086313034,0.005913446425025028
SERPINA1,0.04632986404720055,0.0011501079299612083,-0.11146733366631162,0.0045057976177576425,-0.011480427532170663,0.056141253468627327,0.04431352169575547,-0.03437458376196402
VWF,-0.0007099294442087477,-0.01295791578593452,-0.08793337797191528,-0.013144287961846173,-0.0052399256194593955,0.008389876138327708,-0.02553155425412556,0.005683977735851447
GDNF,,,,,,-0.027136613185142336,,
VASP,0.06152833552416923,-0.017504124497878144,-0.07032920753105315,0.013587594537398598,0.039185328639937136,-0.038500545312688164,0.021696957285633107,-0.08098021491909213
ADAM15,-0.00753495674087221,-0.009468080292386863,-0.08040946622602947,-0.045490987948768005,-0.032563002615258026,-0.014177676858935086,0.014543937991220548,0.032474719517458825
WNT2,,-0.01257504102486846,-0.02586111391494411,,,-0.007147228943591663,0.03476949044354472,0.08784435340574269
CALCB,,,-0.017313229781541404,,,0.17504303519501224,,-0.0037893448156165067
OLFM2,-0.004969201222052522,-0.05135414700677878,0.07984804718372894,-0.08008825564558361,-0.0444162195519449,0.04715358071986261,-0.022796816126148867,0.04979698918442447
MFAP2,0.058295474697759336,-0.01591990501379063,-0.020126937482028873,0.09060551683454315,0.02382557786871266,-0.011171347277913862,0.10120726336702163,0.037312478876334355
HLA-C,0.07750450537968014,-0.047624763378860596,-0.17546027640960193,0.11081683347001063,-0.03929336362821729,-0.020940914563858687,0.08186992807878249,-0.008947582234741265
THBS1,-0.0017114357569285408,-0.028794803249755103,-0.045987006372202335,-0.027754597479055773,-0.05159125856508333,-0.014579131088516533,-0.01323573352037469,-0.042631394982558066
HSPA4,0.07171140133082583,0.011680336791210484,0.04932190078010373,0.045552142272277975,-0.03317492430665945,0.07326535409913335,0.004073221660471437,0.07184790502963681
LMAN1,-0.010704972434645094,0.009428243095576827,0.06782668553145546,0.05528729192242536,-0.03686474118019256,0.03961178065726738,-0.03873228045965779,-0.0791619944623775
LYPD3,,-0.014685895133053342,-0.02083344345011541,-0.036109936564064284,,-0.0052408936678742,-0.0339533936096365,-0.0024459361440759466
APOE,0.04144292223614927,-0.03126742887743241,-0.181437660963463,0.0525464457513312,-0.015957594141744965,-0.05232924012914259,0.1022859561502261,0.024025307604098503
SOSTDC1,0.031042307390576514,-0.022664076702334977,0.1248246166871282,,,0.02296762553903145,-0.027303856424826217,0.005652849933560374
ANXA1,-0.03735509325022804,-0.05108384060483569,-0.11036013505480285,0.015167238755315903,0.006674690773081746,-0.02004883441741553,0.011625072124993764,-0.0405599884231827
WNT2B,0.02704290773133112,-0.006922831924495835,0.0991711531202661,0.050917315536106254,-0.047319512129801615,0.023315239868759257,0.050122317666190665,-0.032836867774786366
AMH,,-0.012466281864471072,,,-0.023864277105612987,0.08433181512828514,-0.041624048167600465,-0.01624933816386185
GDF10,,0.02986306122011752,-0.051493643446860284,0.0906114263369746,-0.012849601061914321,-0.002543389943610224,0.09931201961131489,-0.021091296043068652
EFNB3,0.015864380714254365,0.01916979211955373,0.1037076437142169,0.125262257936274,-0.04320950786983274,-0.0022199320939743986,0.003964596478910157,0.016177530550923414
LTB,0.11624809286552205,-0.0025122230457147784,0.0181444775046119,-0.029737347101089252,-0.031122430424266254,0.015752722618243443,0.07947724718397152,-0.03398302755954753
ANGPT2,0.006343556882298942,-0.021264643162588984,-0.06536823068893798,-0.022457635651649162,-0.026174868849880673,-0.03482316887400812,-0.042888028693659874,0.02734460220459228
NRTN,,,,,0.035458506720500535,-0.01725569275319605,,
ADAM17,-0.04749284092185426,0.0424157503154475,-0.030129340720978625,-0.00400832816526087,0.008747194258227429,0.003944258587216034,-0.042560241576854625,-0.018588291736176363
LRPAP1,-0.010019551892886868,0.0018848839932030365,0.044041536657585846,-0.007416922063169145,0.02846406852097851,0.044069392452295256,0.0869567254461982,0.0682807011872902
NID1,-0.001256062121003656,0.02445703975185073,-0.052777810528936965,-0.02360599256987258,0.006975312652324438,0.0020301299201369886,0.002623079696392671,0.0484475788739418
MST1,0.07327760149641341,-0.001266019709510831,-0.008801382762472885,0.06439063007616284,-0.009788148852090495,-0.04173783571389488,0.09730911000262259,0.030476356461812546
DCN,-0.048023299574261276,-0.009664375085599844,-0.06953080820201929,-0.049902902414013094,0.010419958963069157,-0.0248492601971853,0.07598825006527686,-0.0025480008118613008
IGFL2,,,,,,,0.03331144111927721,
COL7A1,0.050230591890121364,0.027607952612758037,-0.02713365974294496,0.002831154491762698,-0.04517147392585838,-0.023148049039176347,0.04808084854371876,-0.009461548429715057
CALR,0.022522275450028273,-0.060231819802681094,-0.09719060600502834,-0.009264892926203416,0.03333929843230801,-0.011344649573207497,0.022149158264169976,-0.05877956786803259
PIGA,-0.054092368206930336,-0.01549016509569152,0.03775050589594446,0.013056457389775032,0.0036958165207980915,0.057904463918305206,0.05662506998230005,0.061628524103751206
CD200,0.06411697234554256,0.0037256663014082173,0.08543418406896905,0.1485351968962723,-0.031763621717795704,0.01619792081446455,-0.005077996825320634,0.11457608926727103
GRP,,0.0766811180352346,-0.019148047031866476,0.036770947565478655,-0.032960422055210804,-0.018926674500977916,0.023402667001980286,0.026087960730291238
CDH1,0.021743614894178608,,-0.03180396335279511,-0.03400333454936263,-0.034715265571394045,-0.03115938777911254,0.0053451910448660276,0.03002874420876451
LPL,0.040956317781711424,-0.023842119918584162,0.011873383927574139,0.06397245381686824,-0.03684130544946611,0.014104780311849778,-0.022449036152086738,0.020873982018206658
SEMA5A,0.03445286669318478,-0.007975614178873679,0.026873931016187468,-0.005114351572131715,0.062434599263818245,-0.010439122276394474,-0.0389768770955612,0.09476282682064156
SEMA7A,-0.03581584332345063,-0.009534374117575461,0.08446750032690581,0.061393992819151796,0.0718438688979717,-0.02545357224511806,-0.02510595281451129,0.019067463085487495
SEMA4G,0.10119596679903362,-0.016493999312655334,0.09527692674102833,0.1057545136394871,-0.024439126699288247,-0.013593699645277112,0.11066694315812907,0.12002004424697608
SEMA3B,-0.0434493276811989,0.04068321846752165,-0.1489037408947262,0.0002570800281351232,0.021172788617048143,0.01937545611581756,0.042408462572840616,-0.020260325592171557
RPH3A,-0.019769963110345536,-0.007578525451683039,0.13284453246066671,0.06749978439210744,0.073089646164933,0.08733228389736622,-0.03937114983513279,0.07107003502639324
JAG2,0.007623617978005292,-0.01530517429489464,0.028099507745159992,0.011914946761438469,0.06955540518099103,0.036381006067255556,0.02489293359218375,0.03648112728386171
CGN,-0.034698079518213895,-0.011678433235241387,-0.03520981125277838,-0.039098208434894685,-0.01369904237218766,-0.017259668699957775,0.06172023276779272,-0.025941930908789722
GDF15,-0.06127649843490237,,-0.04057552509763409,0.10880192176897648,0.03304555383838511,-0.0038597135626798813,0.08598012701312521,-0.009364212018841
SEMA4F,-0.05207894671374666,0.05910482473110294,0.02848045531473891,0.11610349791655274,0.06027592772989558,-0.004359327346937879,0.060647352578777715,-0.03570816243273967
NXPH1,0.089448267777279,-0.023383562216257803,0.1309327947388175,0.08575583915455053,-0.0588000918792793,0.053592108432208345,0.025329964278481543,0.030852167700785024
ARF1,0.009062706569569713,0.011053173356159757,0.018182266222494928,0.02284840895007071,-0.014543895401842356,-0.045962187264351494,0.02759278883890584,0.013543169452509636
DSC3,,,,,,,-0.01637271276181964,
EBI3,0.05324075482235385,-0.015813139031709857,-0.0859084990625881,0.060725388030898275,-0.01975055463182478,-0.048475825691699975,0.085955271701365,-0.05812921194358299
TIMP1,0.0393473616524828,-0.01380304134053256,-0.14182719455974144,0.07717140483618679,-0.016093073719344327,0.02908871263901797,0.05559949336504604,-0.04737582375770419
SEMA3C,0.002136707560292864,0.043232981613103516,-0.09315600449431745,0.014170691646106624,0.012953756175214224,0.013771374313174467,0.11496830670101142,0.06018369342426446
GNRH2,,,,,,,0.14394095995399023,
GAS6,-0.01029800965752237,0.039294551818868505,0.05060196956960751,0.048308507333286906,0.0011976988278960758,-0.06352106551194925,0.07760462221704655,0.01758425270470248
MEPE,,0.024680197338560785,0.15251414941748273,-0.026223816255843118,,-0.01605339400814533,0.051607286101043814,-0.014752128652116435
SERPINE1,-0.043722423025053345,-0.01685743450211966,-0.10209532426630234,0.08699526599313293,0.0035455676635036265,-0.001947272003352251,-0.07473932660931394,-0.1084203485747392
RSPO2,0.027323972824944007,-0.01800073490414846,0.11719467531440339,,0.0377865637867414,-0.039343658529628886,0.045316205283344076,0.017170863412222213
SHBG,-0.02241257655149758,0.04102527426897632,0.01228841221872867,0.09335286058736278,0.0013738851228460754,0.0425566441343484,-0.009587581091468105,-0.04063742676882893
LGALS3BP,-0.03268195895960088,0.022251934962916792,-0.1602538765367742,-0.02716234564452173,0.013060164944663747,0.011521754574471927,0.026078556717418985,-0.07833136720669209
LAMB1,-0.009986324588672331,-0.013892619363402624,-0.04578801415749828,-0.004879318538955327,0.05594673656925849,-0.042491919995794464,0.04724242450720195,-0.053785883481237494
SPTBN2,0.009403588025946541,0.05492698059037673,0.12401646980369654,0.04690348089060387,-0.0030021105173305925,0.029512256135019004,0.026362464956165853,0.03206708512235798
COL1A2,-0.008574945702099174,-0.010962797474860085,-0.038121338488601206,-0.040458790846659945,0.04678256648656329,0.022968130571528543,0.04152816495401171,-0.015451977703959348
DEFB1,,,,,,,0.10154821212174509,-0.02794716643433074
WNT11,,0.0030251876427321036,,,,0.06864754652775387,0.015895410010976663,-0.025090109093383762
LGALS1,0.013664788977540455,0.04486321209276503,-0.14751789450033154,-0.05273234579013246,0.008471315142453967,0.0341349469126614,-0.06683737306982361,-0.06645731731633135
BCAN,0.017257042387681484,0.053484858674426046,0.08947807385809543,-0.08337061516415015,0.010009396617596398,0.006224511943008788,0.020650461230104705,0.017602258996302772
ANOS1,0.045157609148999044,0.01582772683084888,-0.014754311282703334,0.0017174333618021258,-0.007926048020026203,-0.05111821746782016,0.06503543689611378,0.040668009463335646
EDA,0.039775073408943366,-0.0034808084337027124,0.026929689150714756,0.11860953529400171,-0.007699726840308803,-0.008929290073480804,0.06430653272303245,0.037580738311235436
FGF22,,0.11174358983337902,0.053977736911969665,,0.0801040454172243,-0.015702307427759552,-0.03137893135033545,0.1125072105061804
SHANK1,-0.02377763438874455,0.049679139083759975,0.008899288411791375,,,0.017188990830906976,-0.0009566207679602761,0.129299240449725
RAET1G,,,,,,,-0.02041500494733349,-0.001389798393788106
TGFB1,-0.012823158487439253,0.0069827683667223394,-0.020492711924610545,0.05818317990333705,-0.0007047987447217093,0.012177553354834928,0.023741850196486586,0.03617297051197627
MSTN,-0.018398553875677372,-0.025409741433743697,,0.22534323852701194,0.03462612333197951,-0.016704344092569816,0.02699497241089025,0.054116924129731084
WNT4,,0.028358857021673078,-0.006901998823593277,0.09916060991960801,-0.0018436135386745965,-0.034835456733558014,0.09649797567011202,-0.01590184982626983
TNFSF4,-0.03256242880245039,-0.012682928696488042,0.028102027834137098,0.19341621406450898,0.12040598574761266,0.0013465434643380543,-0.0027812994181799244,-0.037046724844520006
NTN1,-0.008483818072710241,-0.014674048370142054,-0.031932860788300176,0.07168439687352982,-0.05734173616411132,0.03267013589401592,0.06691691403437972,0.014448165636781385
CXCL12,-0.013433897386886445,-0.06518762783293527,-0.07524722611235528,0.005563870136699228,-0.014212152064586031,-0.041414717911734567,0.07209661732282402,-0.025086189487202818
GNRH1,-0.030660687768995457,0.012147334860278408,-0.020126937354597942,0.04830310325178828,-0.0017416348094879794,-0.027300755080562355,0.010036017506316707,-0.03169175047290864
FGF8,,,,,,0.009979527148319631,,
RIMS1,-0.02549470626155131,0.031898088890136504,0.09712353236021716,-0.03318539952845529,0.04584825287440767,0.039088595929472544,-0.035305787022416504,-0.014711440744029353
FGF14,-0.014828278751657042,0.01379763332044713,0.05743992763886882,0.04283165985391079,-0.05920991570372505,0.029142233020640413,-0.0198254426867797,0.07520045594206856
IGF1,-0.03015739960448477,-0.027711316847115336,0.026756351889633916,0.05824052537594614,0.005712822541958422,-0.013670058949104872,0.10683835190353463,0.049836058124922096
TNFSF10,-0.01984952580777529,0.009006856483393146,-0.011019939366308323,-0.05385364350462477,-0.0020193494759351374,-0.031813638136646234,0.08356307532892801,0.031940608457624566
GDF5,0.09791891448103167,0.0708302127767751,-0.02624164464786761,,-0.06215888718418074,-0.01348433897583019,0.043685201445043134,-0.03920517007918022
CHAD,,-0.011443968607999415,,,-0.0065675107809048386,-0.02697159262912658,,
RGMA,0.03047200416330371,-0.03603421841500019,-0.04073160555947906,-0.027402089137012337,0.03721474694951693,-0.020703015077112495,-0.016585123371713695,0.02661423774152071
CLEC3A,,-0.02704240660238813,,,,,,
WNT16,-0.02361371136483572,-0.023555622732923703,0.15268910225846496,,-0.02163858239548423,-0.01725569047562076,0.08951871475427757,0.023533154662373903
CX3CL1,-0.03294711475337979,0.009154014714443092,0.11669384988123534,0.02976200417080679,0.03767594385684836,-0.03417629932825234,0.04777712653074141,0.06386530260355752
FGF1,0.01643090327455798,0.05668325089792534,-0.17043354862411866,-0.023693779365979398,-0.01945742364283133,-0.027673222947201318,0.0030203620888808757,0.10334084416350883
ALOX5AP,0.08095660370640813,-0.01092153104000869,-0.15857208107199314,0.08340282610777176,0.007350222948712411,0.03007412624885515,0.031532212063945714,-0.03307744519085742
IL1RN,0.22134158056359482,,-0.035802061047141155,,,0.04225097740277579,-0.05127522695973742,-0.014765135868638701
PCSK9,,,,,,-0.016749343196641373,,
NPW,,,,-0.030327890194326145,0.01725451563195444,-0.02722675311295241,0.02477663616088002,0.014921273601681474
CXCL9,0.034008553621873765,-0.013618000061500529,-0.018120714557998227,-0.03762729402212755,-0.010008739186149687,,0.04615260945083064,0.03919846155136521
ANGPTL4,0.06778548241521926,0.0061829058816010776,-0.08862990407696023,0.01553118998382464,0.046818511044319555,0.04049716020939075,0.033066491614823626,-0.07668901018451028
UCN2,,,,,,-0.018926674500977916,,
OBP2A,,,,-0.02849783410765984,,,-0.01839083612836807,
COL4A3,,-0.01959147894799741,,,-0.015150884477080202,-0.02647110110321625,-0.02974909268911982,0.030528442735653635
NRG3,-0.0024870200937525053,0.018350915969441727,0.03870779173814744,0.11804141859516269,0.0266390746784325,0.03820920338741188,0.017113723771502165,0.05111209455265488
IL23A,,,,0.03295428640782545,,,0.08457673772630904,-0.0310198158094114
COLQ,-0.03239338992745992,0.02887525243840874,0.01726891299939782,0.036937389976555456,0.040836078011100035,-0.02230967212834092,-0.028884364722247053,-0.015901810181195762
SCGB1A1,,,,,,0.07919504220786472,,
TNFSF12,-0.01704562677888028,-0.036287530294845306,0.010821920841655973,0.043419938131546335,-0.01798605132089829,-0.014234264260208226,0.0371650797835584,0.07824688548106681
DKK2,,-0.009370633093662973,-0.016144264560318113,,,-0.02230618876183054,0.08546830487436428,-0.03917005347515364
FYN,-0.016814053722178063,0.04351133652191682,-0.0651803427215438,-0.054327086417751115,0.005534799388411367,0.0008827200436501076,0.010899702273875891,0.1271934430921174
ACE,-0.031150834493171804,-0.01420963538607154,-0.049499774699261194,0.00654323376501632,0.03079286938889518,-0.013960432932802707,-0.0034142834943715556,0.08422592063973135
IL18,0.05208244981384992,-0.0004569993800914461,-0.07803605783897938,0.0769566512740512,-0.0070742458231091,0.01260584672363702,0.11418687142830879,-0.005694057548012741
PPBP,,,,,-0.027823376115285875,,,-0.025897478944414756
CCL27,0.002528209822858161,-0.009653100294497912,-0.0221851179145256,0.16829078887421256,0.02013169827855401,0.055839264504923984,0.008148723240620019,-0.005419801040227542
SERPING1,0.005364490523901115,-0.056489831444108345,-0.1471643636373028,-0.0614287231050187,-0.006044627964808137,-0.002848138222815236,0.05268511989190957,-0.040850474208046404
AZGP1,0.0004807746136999632,0.011827468640774809,-0.04048753319844424,0.009928132110291641,0.030033418875555835,-0.0045779659892199185,0.04722309018380856,-0.026158547390743227
INHA,-0.027700415318131888,-0.014872488995294177,0.041970928885754544,,-0.02416666162292062,-0.014668827073724936,-0.011066042263287966,0.011298982038484654
SEMA3G,-0.030660690960628276,0.012783746268513184,-0.02508515528419944,-0.027785326815627114,-7.319045857940154e-05,-0.02778804296460715,0.1467522902565114,-0.003982271202600578
OXT,,,,,,-0.016227972817015747,,
COL6A1,0.04423906606202857,-0.05647559657250551,0.05097978741969189,0.010407073389704789,-0.01800604197700363,0.015265998154847646,-0.001989974764550003,0.008794305059890664
FGF17,,0.012586624059667699,0.12053119408715694,,,0.04341067222934357,0.07903812209348536,0.014837320924078188
TNFSF8,-0.021940416928639375,,,-0.032068133839336085,-0.021638590807911775,0.003768596851561979,-0.009321982897850637,0.005080231490741982
FGF20,0.0030861483685635854,-0.019372276606813614,-0.032443884183434545,-0.022628843178085053,-0.02692914997645392,0.01051597540399863,-0.016113777455153716,0.14464368038543904
ICAM3,-0.0207801504033105,-0.004876162546649543,-0.01169087350310765,0.031404080630270094,0.031710176464309306,-0.03781943439854185,0.11938800073995631,0.004449791423382606
LAMA4,-0.029979757862684035,-0.0058826426061092665,0.008272308378061555,-0.01653526397106386,0.06201771149413963,-0.016671179542891223,-0.016858753979583793,-0.012210225676066654
DLL4,-0.005211542487114411,-0.013517075173147527,-0.02528106953827505,0.02198028679957048,0.06358664103712851,-0.059629647098090106,0.02428322226622486,-0.018863186401710426
SEMA3A,-0.02497603010646656,-0.040556324359998515,0.11037469499599593,0.032802194821903184,-0.00023150833198732544,0.037746804063063875,0.02808519479016163,-0.02519624907677599
RLN2,,0.03206603070797217,0.048821330945941904,,-0.0360297017614162,-0.018926672413912764,-0.020220999178170055,0.057925837356592146
C5,-0.0263548928431917,0.09725033617882377,-0.03739444885675462,0.028661876396332553,0.04798685401358958,0.02925690975075801,0.059806021794555686,0.03985738135122384
COMP,,,,,0.1127232925969921,,-0.024979538762358817,
C1QA,0.01959054451363995,0.025017340574232456,-0.1733887943928755,0.05356128511430133,0.016964576369160007,-0.0048783836444201015,0.07764716718610461,-0.015802909920427568
UTS2B,-0.018605929111742962,0.02459251591429724,,,,,0.01753305673832069,
COL9A3,-0.028999417698466003,-0.010489313609020353,-0.11465707287087702,-0.014954534983241818,-0.02563525158832912,-0.007217855638106533,0.08515858004951125,0.08099425958880815
DLK1,,,,0.132895927635604,,,,-0.014125994160339862
HGF,-0.025950739455178475,0.0033445470133363965,0.0018206247193507138,0.0820481394833216,0.013423894317919054,-0.0449029264129956,0.032724205280610305,-0.010075432712244026
P4HB,0.040462355634673985,0.07010766279241175,-0.08931852622070227,-0.04258838702015441,0.025457857211543103,-0.005060214559140391,-0.019913071158562046,-0.06220945021728305
ADCYAP1,0.02504073426877823,-0.01847329665283428,0.12600959272438533,0.05401315344933762,-0.02054202740148448,0.0002990996797314692,0.03646496737913668,0.055592423627319774
GREM1,-0.042829183938535756,-0.010960819879654875,-0.10604344613763524,0.018825287086265897,0.04371309263852155,0.021095777930441963,-0.013657526237150285,-0.023770811314096262
EGF,-0.013022255694427292,0.017068082490858113,-0.02605197681355215,-0.0237589640409337,0.048288230928787305,0.041866213416242026,-0.0480862081696472,-0.029746632757159296
VEGFB,-0.007224718044344035,0.004866921316249657,-0.036654074998008976,0.09220172382024969,0.02139733378341316,0.025161810949188682,0.05878029204805833,-0.033011183304097295
FARP2,0.07987792563596594,0.022442012338699125,-0.06641348306140371,0.017463117496188407,0.03603248654170657,0.00889222368512137,0.036245931813902586,0.05126924142315344
BMP3,,0.06436504314517774,-0.019886363337000376,,,,,
IHH,,0.028676237605051256,,,,-0.01869660303293889,,
LAMA2,-0.0807446261080436,-0.038786257549323466,-0.006089242397430237,0.07614078816443917,-0.00885090615772157,-0.01760619933626189,0.06026432718974852,0.027550076314083273
SERPINC1,,,,,,-0.018463836550431382,,
NRG1,,-0.028801097287519575,0.1804863883789029,-0.023387781871022882,,-0.04808594512708914,0.03661049476795466,-0.02106990765405878
SPINK1,,,,,,-0.022695770674013318,-0.028187248808449108,-0.05920833068389833
EFEMP2,-0.01177286568702934,-0.007133213982824119,-0.09266873965641866,0.00022440261494060734,0.07506256265902038,0.012881474719587485,0.09431311453866625,-0.02078994255969515
SELPLG,0.056525064794475964,-0.05217618489096405,-0.06966521928747153,-0.0014315890589576543,-0.0072583892441259274,-0.03490559763519034,0.0730780860298384,-0.025363389491956847
GDF6,,,,,,-0.04497390682393986,,
HLA-E,-0.015443647730499005,-0.024901385458820435,-0.16933493032914373,0.07879566258510978,-0.019516155039982264,-0.027048237662606195,0.036180436385178434,-0.0459033699796095
PTN,1.8261938855391163e-05,-0.02404808118274619,-0.021375132682346358,0.13524399666185868,-0.006990157019866681,0.04049628476668867,-0.0003501374120618279,0.05048738990206791
CD274,0.12633444773532979,-0.013001571296343262,0.08087356345967335,0.038108305424480744,-0.04174844350288023,-0.04723668785170011,0.04728591398996327,-0.031915506481950844
FGF10,,0.01099727942552915,,,,,,
CD14,-0.02372230169969836,-0.02762532831632061,-0.12334336414166985,0.09223017686546796,0.059783942394006355,-0.0263255024587418,0.10005906852571207,-0.06768258335259225
SFTPD,,0.022475654082636475,,0.07331699356264204,0.0647061674541266,0.006185135862626155,0.00737252476326859,-0.005421290485993401
SLIT1,0.030949905946212265,0.013152199488414338,0.10158232314224407,0.027346589889256385,0.049816116077232624,0.030545057294474542,-0.013031637208265131,0.11907339103901571
CNTF,0.07370814453224586,-0.01096081893233707,-0.031803976417499755,,-0.022295609290588245,0.019408890992366402,,
BST1,0.0661959835889905,-0.020588164120420575,-0.05126131323847346,0.010425453962681899,-0.036783453579477536,0.032736792604916035,0.049229073879279196,0.06075866088345214
AGTRAP,0.05561518791074736,-0.04478249927674421,-0.08312422541292673,-0.05369154457947452,-0.016548532962135085,-0.02914900254186913,0.10405591222505162,-0.010583674075411742
LAMC1,-0.07182952911913322,0.056164460673438145,-0.02646745681306713,0.07085491784809989,0.039845169763364656,0.021509185961498457,-0.018570466949643396,-0.02843917047080165
