,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.014513722061046463,,,,,,,,,,-0.022974098044675824,,0.07539496413437465,
BMP1,-0.03226636332657777,0.012133442898195486,0.0922967367703169,0.004660019838415846,-0.03951227392010151,0.08612236594064143,0.06509808924290518,-0.0035284759088603347,-0.028122090171002374,0.014133533486113995,0.099308021221128,0.0746842675002209,-0.09729403419086186,-0.04730990066310826,0.031120209791421025,-0.047313436794650804,-0.003198726720777617,-0.028447031630840804,0.0501030271002124,0.03573484770444292
NDP,0.06772598280204907,0.06555313584671875,-0.02493761611298303,0.0005647945355516178,-0.05200253332497215,0.030423463139791503,-0.005696005983636847,-0.03883979589010235,0.01319245628618246,0.007591725380542698,0.02742960291136698,0.01045728836232506,0.014588034434857726,0.016055463142852174,4.3377110851552175e-05,0.00490955685747846,0.06585286704105175,0.009450393839730167,0.12339317391539828,-0.011834705425518434
TNFSF18,-0.013580425384416055,-0.032020950285956536,,,,0.0058570027169027195,0.013352745503666493,0.0068019898476623635,,,0.02904778750196253,,-0.039426982312934115,,,,0.12246564678751552,,0.00450987037821902,-0.031206904876296702
IL36G,,,,,,,,,,0.004617987182587517,,,,,,,,,,
RTN4,-0.05184626866933446,0.016023314256773752,-0.020101768130213842,-0.0018519857613667652,-0.08785260626113768,-0.1060047433173775,-0.08210478876009973,-0.06012240277445681,0.038157737472292466,-0.06167199483704457,0.001882777929770972,0.031821137392592416,-0.028247421738717055,-0.046320614825080014,0.013077913188573332,-0.05581782564797638,-0.045361510017424195,0.09468327655283906,-0.023441353654807626,-0.03364524352305357
HEBP1,0.03372312695763782,0.03879260646942472,0.001694466964644587,-0.029643694644191847,-0.043630885594422165,0.009684729300517239,0.045820488002392815,0.0030204561955376294,-0.036355814960314335,0.014740996852091855,0.008110143377703672,0.07763013436248657,-0.04021165779149607,-0.011391285433312602,0.012469142006372976,0.04766921452399694,-0.0030620274037506663,0.016814338248526517,0.08448392895697894,-0.04765728543259985
WNT7B,-0.020007689871510245,0.025453874464822404,0.003357448609973553,-0.0018362248557743186,-0.09275208902956633,0.02098718212730082,-0.06007184735783636,-0.014496784084265234,,-0.01792677732990707,0.17809300225402055,-0.030805147428275937,,-0.033623431295706614,0.03652487481366338,0.06855760809399987,0.011039645351429761,-0.02828157234096955,0.12407739124573432,-0.035507968067578694
PTMA,-0.009000201219971424,-0.017127429463804546,0.03487421926903903,0.007059982150991318,0.038225437175869,0.13402164599268576,-0.045916519164785445,0.015406754292593984,0.009218796496304277,0.04797436956376048,0.06476459777417617,-0.037985321418098315,-0.05050450972843759,-0.08475639688458371,-0.0549852407260944,-0.013579377549468965,-0.03296462148097231,-0.023824946935656715,-0.1358599520390006,-0.003157087162868505
FASLG,,,,,,,,,,,,,,,,,,,0.04548738222239325,
CEACAM1,,0.118470844675611,,-0.0012222836031062748,0.010050333034302946,,0.0429233723433883,-0.006732825166532416,,,,-0.06701917626261061,0.03152655030827301,-0.030154031744197455,0.010576659768980179,-0.02318717777543434,0.13243470083908385,0.004988109428936761,0.007684553576432256,
PDAP1,-0.007506518556540275,-0.02262350963689181,0.018496079884385154,0.05126240135715111,0.018169161254303443,0.03059766253282794,0.04046589733592615,-0.010211450249293349,0.0372068616713787,0.021898172652464482,-0.013462314885313131,-0.003787724740845277,0.0649099242430564,0.010466871814908735,-0.0330034320574599,0.0015211206770584442,0.09466975839054977,0.05690072530258367,0.006300100334797799,0.029361033872848424
QDPR,0.006370596911466071,0.012205457002875026,-0.009466875189986897,-0.0007910461427917684,-0.02277467945911281,-0.039828876474485665,-0.06191395068659016,-0.008231594305352882,-0.006593123359621082,0.00905249744575095,-0.07939792947909914,0.06455938027135522,0.054925939526815924,-0.09255140384763288,-0.041806272664743564,0.06172594057248299,0.015862232819140176,0.015856832896503692,0.10619199972284417,-0.016182337227771806
POMC,-0.030911206827723692,-0.015094625031070081,,-0.007589138113306015,-0.006618063239236992,0.009118043711079398,-0.014197026614068247,-0.0016637059403185352,0.028743547207189152,-0.015120201170128522,-0.014732068623348067,0.06170100900640201,0.028190431580601378,0.007756514433399138,0.026867649509554278,0.07688660525183659,-0.000473327603777446,0.02475521275990047,0.06207142465629561,0.07910899921558433
CCL18,-0.014434242646215144,,,,,,,,0.06967152646142112,,,-0.037669804013586265,,-0.021379704286476134,0.08620604894334655,0.03423376631870195,,-0.0310217649158536,,
