,ZH916T1
IGFL3,-0.014974383031845449
BMP1,0.08855616197590856
NDP,-0.029440801322448685
TNFSF18,-0.025259107029839918
RTN4,0.04599999297572548
HEBP1,-0.00044360494956176136
WNT7B,-0.03196155832819619
PTMA,-0.030407332969352614
FASLG,-0.012987277294934969
CEACAM1,-0.018069888872071574
PDAP1,-0.028783109748444963
QDPR,0.037367058349269976
POMC,0.0746660339007241
CCL17,-0.011771508141821948
TNFSF13,-0.019180689989236367
WNT5A,-0.017362853451638363
CXCL8,-0.011181182314990512
GRN,0.02834557598303133
MIA,-0.009820566599842406
COL4A4,-0.02243858294753991
TAC1,-0.015474844429753687
RARRES2,-0.016735497807250664
FGF7,-0.026762695050401325
HBEGF,0.05001277237881458
CSF3,-0.012393582103870952
PI3,-0.026927136547699893
PCSK1N,0.0013954559635726111
NTS,-0.018353205091888185
SFRP1,-0.017926723102331076
MICA,0.047142963203415905
TG,0.009411522853592084
ADA,0.045215346058791635
LAMC3,-0.005099382853201072
CCL7,-0.012987272676814182
NGF,-0.027340048563415906
TNFSF15,0.06883078892636775
HMGB1,-0.05282865709982991
ITGB3BP,-0.0028228229361918307
AANAT,-0.013741076089628854
IL15,0.02752540619039026
BSG,-0.0005489881294895023
ADAMTS3,0.04797465766245912
CD34,0.06636243769973865
PLAT,0.023195374946670375
LTA,-0.018493417586773645
CKLF,0.016240431810465743
CD24,0.010065771113563464
HSP90AA1,-0.10639188621704479
BMP4,-0.005047675706115375
SCGB3A1,0.035276918778915055
IGFBP4,0.013104023506498648
RSPO4,0.04786281639811955
LEFTY2,0.06402931031441131
PF4,-0.01849341330725964
ANGPTL2,0.042124698813419355
LRIG2,-0.027392781367849017
ICOSLG,0.04281054432304533
LYZ,0.007427026509833747
EREG,-0.02792933784227153
SPTAN1,0.04759246037827466
LIPC,0.10036832687181552
COL8A1,0.03256811115809779
GSTM2,0.01408717691998829
SPX,0.026276831213554976
MFGE8,0.013830536896555013
TGFA,-0.004403410198382536
