,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HBEGF,0.0381516518121809,0.0529443762206653,0.00420431102589573,0.035401505606661034,0.07022770116943602,0.08296571383344338,0.033480295616098665,-0.007299246163886648,0.04512246467193467,0.08314243629334636,0.028084361142773642,0.06511768710435589,0.0006173936246891271,0.02597222312021243,0.07593759370349853,0.018162482230920887,0.05979630502624845
CSF3,-0.06254593285976086,,,-0.030964989629256805,-0.0210700148772246,0.0874871587319192,,0.04263227692091436,,,,,,-0.00030576257128171085,-0.02992576186906106,-0.019379408756106446,-0.006448917497037093
PI3,-0.0668727688056855,0.027570730810415164,,-0.03374136184616056,0.012471353740750386,0.008342775244204853,,-0.01507730016660416,,,-0.015166009486326007,,,-0.04251934788094803,-0.06855064277497136,0.030144080522565446,-0.05190433557043919
PCSK1N,0.0010424323753244892,-0.009631728798012594,-0.012559307462938726,0.01693354138346351,-0.026577262334791702,-0.021194878683684387,-0.0013921581071038676,-0.0062694528431576765,-0.012485286932228883,0.07676874901759849,-0.007172926357649839,0.03118268508496353,-0.023016245596705783,-0.05283544647728728,-0.001743330226015106,0.040655327855202886,-0.019927479296255324
NTS,,,,,,0.05193554769310625,0.0035847129060011906,-0.016457902622529733,0.019696619468911988,,,,,-0.03105550543745678,0.05104877860498447,0.0013334388624344944,-0.03537735674920211
SFRP1,0.0018537488416099448,0.0560291300849463,0.033814116637006224,,-0.01542428464960799,0.024358878255712597,0.09322271088656747,-0.039877738639445555,-0.022148737325299116,0.054310233688787894,0.09656712621676501,0.01793112214456036,-0.007854069341026499,-0.016262006216021682,-0.015194724546858726,0.08085613244058494,-0.022748363807390412
CXCL13,,,0.008711403415128714,0.0242319671294976,,-0.03183622945976295,,,,,,,,-0.015505380273040667,0.005279747605587276,-0.03161184845612294,
MICA,-0.053210168002222585,0.06758196109992505,-0.016906883865249106,0.10149517390206367,-0.016172420774911843,-0.004032479744863498,-0.016093614991610734,-0.013710728837096894,0.006816035817397182,0.20760737691045403,-0.07518489224098839,0.01635167739970986,0.04430691988118692,0.03792525912679811,0.08197747537495521,-0.016638010997829734,0.039015180149107195
TG,-0.01879287539577459,-0.03358692572653236,0.07562271099046862,,-0.01664524687179785,-0.00534699906912474,0.016672398809841237,0.12872858611275226,-0.020863553858269518,0.08326617492040901,0.004529623577832742,0.10951526530408516,-0.03105137550980538,-0.01768831705571355,-0.012133942960736508,0.07798734329655756,0.009338859649291143
ADA,0.023582402496761752,0.08631711378705034,0.0063535919819496895,0.022476611514050192,0.08040235938703565,0.011530460507475679,-0.02044540161780848,0.06204472118525862,-0.007641516368050737,0.0590948494760235,-0.07875887977396971,0.05236455837830053,0.056541542844193264,-0.03740531318348991,0.045332324002813305,0.06128936700330789,-9.231884788923833e-06
LAMC3,-0.0023255425970420867,0.0851393246407769,-0.04084671674402521,0.030381107454311176,0.0030130929912250827,0.035870983051292805,0.028394264264004824,0.05501468144402092,0.03766532581151525,-0.01310652678293465,0.01912220028422885,0.05707252044482873,-0.055567026266644615,0.09445185817129839,0.050253293789861826,0.08002950877399602,-0.07154432595489933
CCL7,,0.0009597080397210848,,,0.035015286993311266,0.06635513568436308,,,,,,,,-0.01995161646985201,,,-0.008844311305249361
NGF,-0.0373103289107733,-0.03719669351040159,,,0.08078570542509793,0.057693932926990044,-0.019087318471245104,,,,,-0.01561005362331786,0.022927246261271638,0.05143222916837905,-0.01800372538267596,0.0029359312887357884,0.012811369865701852
TNFSF15,0.047943891639213185,,,,-0.013400989755361439,0.029326004697237118,0.055674305484502015,,,0.06989900965517351,,0.013846458554503512,-0.028621102273915254,-0.019450585684802037,,-0.012034280134144542,0.030221491922954254
HMGB1,0.058596158973496765,0.039647967943195056,0.018477756581263813,0.12734057475882507,-0.033555705210599675,0.023382933810324778,0.04753003502125533,0.029949849716448852,-0.020303432120531192,0.007215736587953247,-0.03358962726453873,-0.06859620527356182,-0.017568600792995326,0.06716516612318658,-0.025947143620347127,0.04725028231776661,-0.012183626632236056
ITGB3BP,0.0824819376656836,0.09268111907816157,0.0302314361196845,-0.03459946242021516,0.04741953474336509,0.04668019624021704,0.039924079303624155,0.0003909376654299389,0.03452464698832716,0.03375993701297932,-0.07869657783669255,0.035727049782318,0.01106937639903278,-0.0025444369945919255,0.0031032575160691023,-0.07646195954095454,0.02432126538314303
AANAT,0.0635981611237386,0.010021408371563812,,,-0.012193531412448107,-0.02815935568158664,,-0.01207812909140982,-0.018762715911730038,,0.2844072433205772,,-0.019862816538975835,-0.017503197290469615,0.025418993534854665,,0.07150556359794469
RELN,-0.012832034844395714,-0.02123778740285138,-0.02643305855915533,-0.019019928249278544,0.09161755734534213,-0.021425756913222002,-0.025964377429068274,0.03114909435308721,-0.041309443812848116,,,0.12889251559763598,,,,-0.014536106219093087,
IL15,-0.039649489685632,-0.013676323073798676,-0.00614569850393804,,-0.028568873506045315,0.027724905455043237,-0.01649123642096954,0.017705571378319046,-0.019663991656659243,-0.020586060833578758,-0.0176892953947141,0.053918976704907404,-0.033576860014225184,-0.03206657457160809,0.0746701402887781,0.07323684874131725,-0.03484792405742555
UTS2,,,,,,,,-0.03984145150032613,,0.0008970555685585655,-0.061553417270570725,,,0.09887491638189415,,,
BSG,0.04957189652214041,0.0368684666422871,0.0014418252998504362,0.0329054091229842,0.014765970994411612,0.02549430963950209,0.043966843579045664,0.049642977733631764,0.02662807044682839,0.08245970995219574,0.04951967293333315,0.05322197627631693,-0.00391743897189832,-0.0202978556977779,0.025116040325736548,-0.025681791236239378,0.12410680903896164
ADAMTS3,0.13136394491276962,0.03732696747748808,0.029090421916902722,,0.018317475909210366,0.07578578170709135,-0.026562611167134667,0.08669903421259696,0.0030869834207746935,0.03654270197062351,0.006625504750571023,,-0.023783700686879305,0.02148531698665595,0.029148262356699983,-0.031706904560886005,0.06880542964177462
CD34,0.004504923764740114,0.040452458238090565,-0.006082553310042415,0.03408765435722859,-0.023485828834712882,0.03621759795071238,0.059667203788282684,0.008267228837819874,0.0500374192407737,0.011056053147709811,0.0029902901827766047,0.06706940472456638,-0.013665374607662173,0.05930824658751067,0.09392190963658856,0.04470941673079182,-0.06137607021139084
CCL23,,,,,,,,-0.013742993629224633,,-0.0017428354842013612,,,,,,,
PLAT,0.049952873805041646,0.08139107237768996,0.04601969194432862,0.027034787468212463,-0.004489388330468597,0.05717786872423541,0.04298737815473497,0.02838975653474538,0.0388145981764968,-0.004333705228955726,0.07097084642401412,0.03851713466683235,-0.03228460880951369,0.03603020131205914,0.04132671326357768,0.017207726470592852,-0.023887346925585154
NTF3,,,,,,,,,,,,,,-0.015713945770895993,0.04627873506931556,-0.02188797697905744,
LTA,,,0.0615459650339805,,0.06129135813895386,,,,-0.01807045080380004,,,,,,,,-0.023546966203875967
CKLF,0.05247892727549214,0.028466747816464844,0.05054347341813907,-0.03664042062986592,0.04774380693550041,0.03472728412533819,0.04940595620512805,0.026950650610716744,0.007564344200335926,0.01243780682758828,-0.11195029233897864,0.08570909651986648,0.028078205045113908,0.025651851485826112,0.05519000611053242,0.0033409486033636714,-0.004071715854686174
CD24,-0.02281761140517121,0.06706749842429809,0.02475662675510816,-0.0326479168010033,0.028430268769046346,-0.03451158964711788,0.07578829790126944,0.13350845570808006,-0.043129833058450355,0.12148120786332366,0.005092359087099255,-0.10669655318463687,0.05279381580834776,0.0005489981024114549,-0.003659012103934012,0.0013598102379327476,0.07177874066091647
HSP90AA1,-0.023297479870021162,-0.024315860884624715,0.00014702688346499395,-0.038091736594045994,-0.045363989643413045,-0.0473771993143635,-0.008219007057116652,-0.03046178089564618,0.04346215376827289,0.006025986777584465,-0.04033914889340243,-0.035570714643092284,-0.07905788734197325,-0.07774849135349017,-0.09729700420373343,-0.0016070923254684242,-0.01334205038179952
BMP4,0.0011310430656515087,0.10034726801181908,0.01790894984147015,0.04582963365436592,-0.02020390841524796,0.028549377040330393,0.06480452208093397,0.06072577785497349,-0.03444808530547896,-0.034566951149043526,0.08200584064793984,-0.020954204167162267,-0.0545228539316344,-0.015431490982432306,0.004495196553550225,0.011577890209118055,0.01569877982127006
SCGB3A1,,-0.02600755669093443,,-0.033098511773529404,,0.012885247848754838,0.1369264624313355,,,0.12209920478662906,0.025470210453641104,0.04276906558527866,,-0.03036720371940032,0.0002289324416117213,0.006606108584208593,-0.018930272237237096
IGFBP4,0.06437333007768882,0.045954249857630705,0.004164938283077875,0.023390837124242093,-0.016195093622238137,0.08222537049965299,0.0571863936181325,0.037519641925577066,0.06900022472150388,-0.07378344912884967,-0.012111476537588378,0.05290496611738632,0.05339568439894109,0.05656295073916297,0.036107032336144824,0.06345440699651105,-0.03931441810193247
RSPO4,0.011030643514337852,,0.05779147696545877,,0.025952844432056622,0.02022533178713608,,,0.03260835824851074,,,-0.049633737048093526,,,,-0.016830646003687517,-0.04701549011729953
LEFTY2,-0.008548702428700669,0.12907659601985516,-0.017099633427566614,0.03747318160955174,0.04646914843088771,0.0730143535883404,0.09102970474649986,-0.021551065320144225,0.010960326323322427,0.04935628314155752,0.06590342794544188,,0.08483769230905824,-0.016936663040759,0.15097823246469844,-0.022888566634103626,0.015403362764448062
PF4,,0.09261557982378339,-0.01536572618948227,,-0.010499852721233794,,,,,,,,,,0.08053152008702502,,-0.03564761995552117
ANGPTL2,-0.03311550450091808,0.04450766030405496,0.06800870930241354,0.10287225600855719,-0.01696097574288761,0.03125319348821787,0.04251746956481406,0.06324559298403645,-0.004403302928319899,0.058426418758264445,0.043422540789675945,0.01772653031776789,0.03430134036685279,0.06918649249961449,0.05826169018979611,0.009622505211906137,0.033095520388957536
LRIG2,0.048811711739414454,0.014839158261390935,-0.028614587115011435,0.03849023608473277,-0.023323220532966735,0.02625139233256556,0.03756039419818295,0.03884575286404416,0.0075875050381795485,0.032126166965847865,0.10510826104891256,-0.10168598134817143,0.010437140345387503,-0.0028827986906746843,-0.0006130281010631984,0.06102033589685245,0.07170173480300684
ICOSLG,0.1363848583291535,0.0171199683764745,-0.007295865362518968,0.08372981135984903,0.03084078340373737,0.05560696489921015,0.07882772467746633,0.08512492986201126,0.024352362688734468,-0.034501101762251005,0.09093408920659621,-0.02225050812877404,-0.05071037164288952,-0.02850086155887221,0.034472774990944074,0.07096406353960712,-0.003614273908313525
WIF1,-0.053499184120805614,-0.009149398955091006,,0.017551275374203753,,0.04748685220952091,-0.024564040248619117,-0.013445323699977913,0.051946901716906885,,,,,,,-0.015645715708879966,
NPPC,0.010903171221009225,0.006371941988098884,,0.04892938583862767,-0.016287860901781363,-0.005750189332741788,-0.04038695007231313,0.0736232650178353,-0.03163684306638909,0.18019145903369832,0.07452792564140927,-0.02541051731509616,-0.02378365500885793,-0.02978416544176834,-0.031647646053247505,0.11494026286519833,
LYZ,-0.05245701531989571,0.11918656063598149,-0.02240753455903162,0.01893427645995761,0.021976203147893645,0.09284532142854002,0.02367584163618356,-0.014864398410141673,0.020546430852738946,0.10838317851180544,0.02195370752349396,-0.007511727349531276,0.1032327359705527,0.03119322879349256,0.01955790830667569,-0.024508644027120444,-0.005218575429753802
EREG,,,,0.00865060086902813,,0.13331555613503066,,,,,,,,0.0017125403883196187,-0.019407869585496725,-0.02096285336347065,0.033170055028664755
SPTAN1,0.08036698832691258,-0.016803989941267895,-0.004599542606389884,0.001202545933940655,-0.02891039255389608,-0.03649410238825636,0.003315637661108508,-0.0026653775075390594,-0.02679906883783891,0.06374067211575775,0.08943508413028269,0.008513264104518933,0.03914309928559512,0.002467376625855845,-0.0019435227189950252,-0.01901846001381891,-0.05059444321675659
PTH2,,,,,,,,,,,,,,,,0.0743994838747208,
LIPC,-0.0579855273631007,0.022377450431587894,-0.023126239129852434,,-0.0033732200502214513,0.0032811046288610114,-0.025573679115283864,-0.004535314130990216,0.054177567951704156,-0.026376946047065572,-0.04951931153057421,0.034551384456465974,-0.04886767059825538,,,,0.003656836201990281
COL8A1,0.05380332169152639,0.06285881719489952,-0.03073115115702588,0.014828880766405735,-0.037409237179723526,0.060969152692672085,0.056456426000745505,0.018899151070577516,0.03556946310856255,0.01851484090311224,0.06479022132821359,0.07397146776142763,-0.030299096757316173,0.03848743047054041,0.012827471692235462,0.10110825105594091,0.02289275914018024
GSTM2,-0.00331911272829491,0.027579039460330912,0.05916910837309664,-0.05152522556370171,0.01024318303989541,-0.023299829451413474,-0.01394556098197759,0.050798604753428254,0.005821646417259939,0.038501185296749826,0.050731996805891764,0.005221550474785362,-0.05983723839117968,-0.030271623751616097,0.008215207491093631,-0.0016191153234185287,0.05601707625394685
IL4,,,,,,,,,,,0.12315826987101655,,,,,,
SPX,0.007617839080982478,-0.03338630861489388,0.05817205389949111,,-0.021607400722268945,-0.040079070440928996,-0.03643490262504388,-0.004291910445299785,-0.008470530473478378,-0.03297602769140193,,,-0.02591520573188263,-0.020116138784233024,0.018397723787520987,-0.0018594292261344145,-0.09220169592270204
MFGE8,0.0022477876486847025,0.017090592659982404,-0.015389003503098632,-0.006693467616958201,0.023810095589311374,0.037553216655012704,0.011122383862109406,-0.028106754504646655,0.0021246490406652313,0.013233417313373477,0.014896424431260696,0.05899376730079853,0.028958576694132945,-0.015242845981435304,-0.00844748845949492,0.021185912341615046,-0.013861740179949435
TGFA,0.005999068932970597,0.041223023281492834,0.07022834857891351,0.008944610996091451,0.03727446941824526,0.006124329302266247,0.06722973301104096,-0.014324570468621732,0.03773298851805266,0.04358816447510611,-0.002952410035989002,0.028621209082159423,-0.05522109556341554,-0.0024771934202263367,0.077477296461179,0.05545256972742049,0.09200776140914872
SLIT2,-0.06124246815821077,0.052178547671668976,-0.04006565245651636,0.14304007547713748,0.009164012816717994,0.0297053439502994,0.000591430233166215,-0.04013377277038553,-0.007972390129257377,0.00819938754698456,-0.021264859510668532,-0.019211878483650777,-0.026897210452109178,0.001530870674224726,0.02179181474499624,0.04442667194570373,0.07514174441004216
PLTP,0.09417720356712704,0.044828822554864055,-0.014355559683043657,0.09937994599092942,-0.07252101875494801,0.043587801353998985,0.02824381202568688,0.05246685850463789,-0.0006751696400280834,0.041936833697333455,0.0034440479813732565,0.03382744727116406,0.0267792993280073,0.11324147875924888,0.022276485379697817,0.03653181503059113,-0.12329050252095881
APOD,-0.05593954323318606,-0.06568718811087455,0.036495323923058154,0.10856923081945302,0.011274782327855604,-0.025770818991099613,0.034340502950289356,-0.023890231269562582,-0.023918735996806943,-0.03864156971921138,0.08640024724668667,0.10211494037746482,-0.08654106313182401,0.04355720531395056,0.07223382575660035,0.023710545897993037,-0.10340975155185436
B2M,-0.02733584611312609,0.10261356047805151,-0.05435208612381341,0.0678288609490034,-0.020810522305873862,0.06245665069818029,0.04552245918678427,0.0631770710653739,-0.03839809966574989,0.05689454256785628,0.08033899019127615,0.13173371089179892,0.0038115793885453073,0.09123172943867715,0.0966949363723015,0.03737962729711168,-0.06965262847262725
OMG,0.0401427372645446,-0.02489577494120098,-0.036043109355735785,0.06891959798383081,0.01038008201477057,-0.018098186853192314,-0.019329542500015943,-0.011597700008316803,-0.07109264942092688,0.023471880086755877,0.012143448060907908,0.026892815298333424,-0.03364704319841738,0.04591904041511303,0.04492313123716228,0.008082721568342312,0.02403007042500115
CXCL3,0.028802816271815267,-0.034636009691392106,-0.03159047071687248,0.0029419256165957824,0.005856218603607269,0.06821943447867321,,-0.015858006131258963,0.0484699181382467,0.09129591418773618,-0.07094593452360672,,,-0.004412933933703483,-0.024003381227882765,-0.008204490137973041,0.008785528486666108
CXCL10,-0.011451384515369102,0.006791860965950683,-0.032299466270627956,,-0.020287621250605105,0.05648018763725312,0.026714627943473145,0.0515065535439141,0.053287904640587344,0.145088352058831,0.011928060757487424,-0.037347489366772714,-0.03208129168981266,0.020573994280939922,0.049669097697164356,-0.022997528964617913,0.014124667689356489
RSPO3,,0.03399376368190694,,-0.01359646340918788,-0.012193530511484191,-0.0374718697978021,-0.021563689294440202,-0.01983292840335287,-0.02310615229275588,,,,,-0.012529554215814767,0.08666390859818564,0.0476806153894343,-0.009151522471857534
CORT,0.10415260202376353,0.029080308189829606,-0.027442213946062614,0.05110389855124345,-0.016706322365048598,-0.045477771697483446,0.023460058342713076,-0.02216132978710703,0.040280192139323955,,,,,-0.0029087656902006924,-0.01750342475606889,-0.027991621575878072,
NCAN,0.09138922265263505,0.025902741930151726,0.015506764817256293,0.09118092065568366,0.0007130315506370599,-0.002889913644868365,0.013282656964688846,0.03314822509660802,0.05698042252705396,-0.04229004525722403,-0.005789903948481259,0.009814209486312703,-0.014620214743141152,0.07393710913806334,0.0668134837169544,-0.03756004843910875,-0.010223621657316525
PRG4,0.048093091254213786,0.03360352687445675,,0.05739733096018932,0.05992443923574047,-0.02682972424430369,,-0.01718070434378769,0.04889784322141414,,,,,0.12178362154282722,0.149357926830886,0.05413294211124577,-0.009803293260536309
ZG16B,,0.060254406327747506,0.05074248771842951,,-0.013967496031409383,,,0.04527717888107037,-0.014358613571714396,,,,-0.022080802092404338,,,,0.04531936617101612
TGM2,-0.0007180235155230454,0.005048607559127179,-0.03458864059387709,-0.04191370235163355,-0.005937936802593227,0.09788574538877691,0.04670704965909858,0.04922390666309449,-0.009310646733585446,0.04796641500157374,-0.023140866119213,-0.027221398366922604,-0.05136653610921513,-0.03006087250076543,0.03266858665694551,0.03723588876972765,-0.06740271808582031
VEGFC,0.004149304052981494,-0.04966079923179716,-0.00998586173771966,-0.046042313401667194,0.006884463721037253,0.05142201519818826,0.06457265712607524,-0.022651679973299126,-0.002304373113678313,-0.042430671531857624,-0.032438897749324465,0.018610979360397368,-0.028621104826249147,-0.025676584225330437,0.06932613678656878,0.021722414661189376,0.008756096430372833
WNT6,-0.055201137901237124,0.028582907906127747,-0.017099633876338,0.04452644395124483,0.017408519570652908,-0.017344069820758354,-0.016914927257413764,-0.01689497300622986,0.00329559528908766,,-0.039360333608229534,,-0.020998845382244214,-0.029784169460186454,-0.03253089724632637,-0.022337013991709707,-0.03825637472513938
NRG4,-0.0285601720486274,-0.023953875168922386,,0.06623010659131778,-0.014646523360199686,0.030370627012105213,-0.0032576793347673166,-0.0213996571742037,0.012179120786008097,,,-0.039613600519348716,,,,0.04500329472291889,0.059868129572685023
PMCH,,0.07157777531324086,,,0.07867831969091633,,,,0.005439967816692127,,,,,-0.020279444762116152,0.043391862494925916,-0.012796412833528368,-0.02446231400695285
COL9A1,-0.03984068050027757,0.061871515384602886,0.03169636002744403,-0.005684602679783753,-0.01529722466257967,-0.03169758652274362,0.1185963306696535,0.008254133026316245,-0.02332642449814214,-0.03773897073530078,-0.017903154578374755,-0.035860290754569264,0.015883464462756673,-0.0001767244234251358,0.04343631809504963,-0.037493009211866435,-0.010332022108634278
GDF11,0.011270477836387465,0.08253576523108218,-0.008738122075924178,0.06196722400186722,0.08432335255494372,-0.04895231612502276,0.039414433700443806,-0.016087025812538895,-0.001686615040418534,0.01891194018651423,-0.021334824430777166,0.027792009407810844,-0.005269534956789495,0.02495525941244164,0.017716062813299165,0.05181835760660185,0.07236388213992949
RAET1E,,,,,,,,,,,,,,,,,-0.012447436436400236
IL24,,,,,,,,,,,,,,-0.01511986534226673,-0.01645979754876531,,
SORBS1,0.08612944588882272,0.10280251136213134,-0.007365165402461571,0.09799912063944885,-0.01722536675471199,0.04032625678165927,0.012122143288579114,0.022238907868653637,-0.01935394249879313,-0.05681504006411608,0.05125495546509149,0.02879059197450875,0.049136326222325596,0.04790513766320788,0.01775409480752477,0.056569206400461196,0.019010232630907883
DLL1,0.027015545513123178,0.03505032512446958,0.039690992524373185,0.021741294562214672,-0.0066114333573403135,-0.02552610814646997,0.13896414123943332,0.037596806793180726,-0.06051406113037234,0.04408123029852685,0.024196147398363885,0.07643867017675679,0.05259933244418047,0.022061109508919433,0.1145505681457603,0.01263691902306373,0.024659271844512626
TLN1,0.044754424463684994,0.05294735295573784,0.008461877048378778,0.00549237251454864,-0.01760770116390631,0.07600724843381053,0.03562213027751896,-0.0023805090219557786,0.06465428672686492,0.06532934275787533,0.08402072952475295,0.0030136561172381805,-0.007119077632033427,0.009845925227354899,-0.0059495847187208675,0.00812902160724238,-0.037174349855901324
COL2A1,0.1205221955776029,0.024407027477451635,,,,0.03727852395118458,-0.018325218574286734,0.08025407230825375,,,,,,-0.020001746981964923,-0.04289926758745295,-0.02695770517852749,-0.036972401092481864
SHH,,,,,-0.012505809726469088,0.013087054608343597,-0.001937441633873941,-0.0124663239101059,-0.0537948977009423,0.07441838627772294,0.025571592026138196,,,-0.06277659965212945,0.0019769491340157173,-0.019572205605693994,0.007487245570343984
