,UKF260,UKF266,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.03993905685720757,0.03633639314059255,-0.02798021386228079,-0.05932394320486061,-0.08244551876938767,-0.04900119881053644,-0.050428403552709083
NDP,0.10611753072533497,0.024054655592846617,-0.006997852284837598,0.0017258507930218814,0.02768243306555238,0.09551461343821314,-0.0521788300163103
TNFSF18,,0.06646458420009523,,,,,
RTN4,0.04706864123418589,-0.06567260835221692,0.01256981794567549,0.13529650354063633,0.030677232963100595,-0.02834340346410403,0.13477067411830534
HEBP1,0.016309509503499253,0.016294889420442098,0.025990309512820754,0.018552169314973208,0.11152630152566316,0.0828061658343068,0.04592331237307188
WNT7B,0.04019411657505043,0.05133634556396131,-0.022226275589438106,,-0.01065126058408539,0.04292772232676449,0.016754264922496206
PTMA,-0.03450507682941941,0.0774885227689887,-0.020197939287998668,-0.11481341101481904,-0.10897889171116429,-0.05492260657437266,-0.018776860435100125
CEACAM1,-0.017528510716406858,,,,0.02861740173902869,0.02708949471958559,0.02855453217964504
PDAP1,0.012443965795472961,0.10010488908792806,-0.05484534094960825,0.030631493385935633,-0.06381145546221559,-0.08100959405272447,0.059261244314239424
QDPR,0.070533367213269,-0.0016371055243679321,0.06819072334436672,-0.02514811513732281,0.08251690671891311,0.15603385227783773,-0.026005731057577267
POMC,0.07242965490187805,-0.0002045879296314721,0.01293638882837576,-0.019353322689427525,0.11889206161470324,0.09468882471082436,-0.01934312116521462
CCL18,,,,-0.07359666696330226,-0.002913328653235127,-0.0009692071686246352,-0.06622725261406669
CCL17,,,0.013386413619615052,,0.047625169315010984,-0.03497696347997269,
VEGFD,-0.01677028662145937,,-0.020178843263066282,-0.020791467668632588,,-0.010374400646592027,
TNFSF13,,0.12916848350760946,,,0.0837620006372221,0.06456514886716966,0.03355956194635935
WNT5A,0.08644030512114792,0.05072471049384314,-0.04713025602429165,-0.02298027162588849,0.02098393238732612,0.06297996914558904,-0.010184065026338448
CXCL8,-0.017094203033403307,-0.024883028446011438,0.07185996838170237,-0.07535701009807393,-0.16506837227141216,-0.245920855829859,-0.044951354753757986
GRN,0.001036708462324573,0.04526835208407118,-0.024340029404790946,-0.03478941509221893,-0.01353369986247384,-0.04532184399537181,-0.1146963815864735
MIA,-0.02715846785513959,0.015601757514633486,0.01541168420269334,,0.16714660640614676,0.20281845750735641,-0.054379975213621944
