,ZH916T1,ZH916bulk
IGFL3,-0.022198081000861708,
BMP1,0.07465948427210527,-0.09727002822502656
NDP,0.008766594951846856,-0.06245977144950954
TNFSF18,0.045714406286220775,-0.02209482583393523
RTN4,0.019383998521528927,0.018800909437708964
HEBP1,0.036225192972162375,-0.03769552170740501
WNT7B,-0.03786590528851692,-0.04804101106151967
PTMA,0.1560364310697915,0.00599579040123822
FASLG,-0.019252388079062592,
CEACAM1,-0.026786870350903574,
PDAP1,-0.012299289792648691,-0.08019128299449496
QDPR,-0.019050535931423397,0.12751309680145398
POMC,0.05215560685278731,0.07941686442163308
CCL17,-0.017450127372777863,
TNFSF13,0.00011584096399179873,0.17352061852232536
WNT5A,0.11740335403974937,-0.04765610404736299
CXCL8,0.02901132092551106,-0.05838541338677552
GRN,0.11388736310345608,0.03489592445186047
MIA,-0.04902094432510153,-0.044030347944210076
COL4A4,0.14260357954192,-0.026863890612263634
TAC1,0.17877020946298458,-0.07676627727772183
RARRES2,0.07000911726129685,-0.030715464348075525
FGF7,0.019750390561751156,-0.027128286582495963
HBEGF,-0.03275869541489339,-0.028023455097025675
CSF3,-0.018372292123654346,-0.02825773926826706
PI3,-0.03991688718900369,-0.03225118180670634
PCSK1N,-0.08893423588489313,0.04336112336783853
NTS,-0.027206859367010096,
SFRP1,0.16657555995571038,-0.004241992668101006
CXCL13,,-0.000356829688836353
MICA,0.016226382855860713,-0.056023429178953324
TG,-0.03582947401584244,-0.02525891189634037
ADA,0.1101467054804771,0.024290876674703296
LAMC3,0.16583530190748116,-0.053457297460787444
CCL7,-0.019252381233143195,-0.047849559511003184
NGF,0.19096172213516363,-0.03202469157208725
TNFSF15,0.061020368934489755,-0.03127413651643256
HMGB1,-0.12423387490882268,-0.006585681967360445
ITGB3BP,0.0030052167185174333,-0.03339147435997375
AANAT,-0.020369822210898385,-0.017254140793597165
RELN,,-0.009631530329783282
IL15,0.02864211521200667,-0.022511875960951104
BSG,-0.0077657725860381345,-0.13426384105777245
ADAMTS3,-0.08316728096016818,-0.04132078614546642
CD34,0.1500770550384095,-0.04014293535835448
PLAT,0.029017674891234798,-0.07577514742873882
LTA,-0.027414710889986448,
CKLF,-0.07798264175312146,-0.042526931256864325
CD24,-0.06532345562267078,0.03028471376238279
HSP90AA1,0.037345357616872736,0.04252030142236233
BMP4,0.06471671917214701,0.03500767344315513
SCGB3A1,-0.00645806207575429,0.010969321130904134
IGFBP4,0.20534276564584353,-0.032298675232631795
RSPO4,-0.036157133975852254,-0.02175678808863138
LEFTY2,-0.04233393282584832,0.07116769328574715
PF4,-0.027414704546019002,0.13091134580987326
ANGPTL2,0.09141918636665536,0.0437210591083626
LRIG2,0.002570021607361571,-0.007234445742667878
ICOSLG,0.020264997437988944,0.0014994556247189714
WIF1,,0.05291009190722247
NPPC,,0.02460590552302102
LYZ,0.10233883804622687,0.05764055443286111
EREG,-0.041402554108886665,0.08480792298846224
SPTAN1,-0.03669608618112881,-0.03505135288286786
LIPC,0.02447584508178722,-0.026578042351717627
COL8A1,0.08136748949963281,-0.02042136947097455
GSTM2,-0.06039631138400032,0.10985670979966436
SPX,-0.05807206641717095,-0.0726335250305837
MFGE8,0.0840470898026451,-0.022013033194626254
TGFA,0.012704073322695712,-0.07341257486442979
SLIT2,0.04543418571149901,-0.02597640858415001
PLTP,0.17756190807274722,0.10822166460981453
APOD,0.18842207959888413,0.06687942407167041
B2M,0.14714404504945228,0.1673010970858318
OMG,-0.06268817136913678,0.058742534605849966
CXCL3,-0.005642194518626912,-0.07030207783601569
CXCL10,0.02608072302783343,0.044981073110675764
RSPO3,-0.019537402332183793,0.0010526268339148357
NCAN,-0.10259545829676085,-0.05746896733421227
PRG4,0.1920735183561324,-0.02372198397386839
