,UKF243,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
CCL13,,,,,,,0.284416556372681,,
EFNA3,-0.09160789924455867,0.012844997906602061,0.024216155115466032,0.03414026760796236,0.06188533331485472,-0.03908250718978292,0.06826568010806114,0.06087895932796659,-0.042064097717740105
DRAXIN,0.022439538022239313,0.003999437431821791,0.05763468212550515,-0.04023711285661045,0.09158571533698533,-0.08900990638902406,-0.015719763338706318,0.1031870252127688,-0.06802164142390214
NPTX2,0.015330119088681251,-0.06418561725471163,0.03817820117985029,-0.025204885177480575,0.1688570352338817,,0.045361973158174536,-0.0007542696305809599,-0.08148721374627031
FGF11,0.05365793818561671,-0.0729230658530034,-0.03809678626575012,-0.02745362184945299,0.06749974946516454,-0.10528656807326187,0.03349745671562865,0.12528919916983294,0.029503200212094027
CD59,-0.006452988497271687,0.042158404197287,0.09075957879650891,0.0356583586834215,0.08131751591890314,0.0380454299424972,0.012984715473952446,-0.06635536939899478,-0.08989837487855976
COL9A2,0.06358257930420552,-0.02413635049868711,-0.08429460410183964,-0.03466684014652796,0.007488060747213266,-0.00777502888092119,0.016056689084151747,0.047082008510265796,0.015154940209490613
DLL3,-0.028542982628203158,-0.028590426027962856,0.03163655125366156,-0.027304624726016694,-0.023905455259474667,0.02980494449394557,-0.04519254232194912,0.05787527310027036,-0.046040220722226056
FGF5,,,,,,,,0.023903707256819104,0.05529385420972623
LIN7C,0.002843281872260957,0.01685785493213674,-0.01512774376230024,0.019309413019085217,0.03769812353669122,-0.06406411885559954,-0.008644116534293998,0.04316125825584573,-0.003258017798407259
GDF7,-0.009493624295384587,0.0702294205680848,,0.001697809100167542,,,,-0.018069123428775993,0.05314769653434438
PSPN,-0.055666092821893436,0.053285261170262985,-0.042439020958572424,-0.01482418475533782,0.11313324180171766,0.020770728118548982,-0.023267768196216693,0.06986285840287165,0.06623546288554212
ANGPT1,0.021686127915630814,0.004013181873194694,-0.019359487821723087,-0.033045866589234536,-0.0274253168169271,-0.06123970159191709,0.11661387834110834,0.008301560139550402,0.02824858812840948
PNOC,0.014417324913912257,-0.028081008992524786,-0.004546794279777182,-0.016691957352827823,,,,0.06420324294533036,-0.0801130176134527
L1CAM,-0.020082461363411044,-0.023117797230953422,0.10161989141923698,-0.016660932820487744,0.06152308129953753,-0.05812933303414565,0.019131508556840524,-0.04608948880218446,-0.13462401546620917
APOA1,0.010237690663448224,-0.014595454693296003,0.037725283449399453,-0.011449423225699827,0.019246587919012875,0.0776382576046077,0.015096611191428412,0.13401284976063596,0.00044224886229182736
PSEN1,-0.019187410950325428,0.019345077348248894,0.008588150632249804,0.014582077818732239,0.06897115254785877,-0.05210705457547557,-0.060843501189103796,0.03921431716400232,0.020713537451581065
CALM2,-0.041567871387714644,0.03526654956414415,-0.04404494976413535,-0.07789479794795376,-0.07760853763690916,-0.11880468186386915,-0.03774309566861541,0.09982360838848728,-0.07796768063633518
CLEC2B,0.02976260736209531,-0.03579269783275768,0.04244923299616829,0.08312289048619219,0.08181973142771586,0.009459021907284466,0.04116130491149584,-0.0007748897469540647,0.017419866110324367
NTNG1,-0.059493165419268176,-0.019008523898195417,0.011157888787037796,0.037806139388493885,0.007660589632426038,-0.03265905277364629,-0.022661522119429296,0.06546099454971734,-0.03782292466076407
LRIG1,0.11060651330409851,-0.015592080552620968,-0.046245910677304894,0.030428247009173674,0.05834703367175073,0.09005116770258847,-0.08926619524969183,0.09754334509033624,-0.03220909267474064
CPAMD8,,-0.011085489644574365,-0.021899809356736043,-0.020115297878339333,,-0.04210232605956895,,0.028892517206260064,-0.031177863883848387
GHRL,,0.022947039822008457,-0.017799647329694492,0.05513796647591897,-0.004496361920271747,-0.05309381077919115,,0.03237198849438985,-0.027483611420659176
NPY,-0.017847677409614293,-0.02734132669775152,-0.0034446297767583007,-0.01920239919635746,0.21887805642076336,,0.013489523114851047,0.019106731686472922,-0.0600606591911492
MMP2,0.01929942494590445,-0.001153070952877207,-0.011912954163034796,0.019745087933959855,0.08730418428209168,0.10915914586551723,0.041488923144859226,-0.023951331922186004,0.043550318561233266
LHB,,-0.009654624301338954,,,,,,,
PPY,,-0.016805885106701775,,-0.014701010217367248,,,0.013134242871094175,0.024283839695127367,0.06327412583489336
ALKAL2,0.021304491379626686,-0.009514357668869296,,-0.0012744015634255851,0.07096370509339436,,0.011064045928266214,0.0177778523175863,0.024931039127279127
CSF1,0.12829595313555342,0.03871347273332749,0.04311018965152017,0.03763784147472411,0.1964851300594346,-0.00995847602558422,-0.010355716930085045,0.07389746967647796,0.08065111381580081
SEMA4C,-0.023448116219082125,0.01069301808410311,0.036361448490755156,0.0031204948015586364,-0.0010731840794227748,0.045218775014766066,0.014124083214067292,0.0377401415659508,-0.03203042864573539
BMP8A,,,,,,,,0.04749490364927264,
ICAM2,-0.034941101652582976,-0.022505856380041885,0.006042715654551529,-0.004706187791682447,-0.04007031222156405,0.07972693739370594,-0.018495373976083074,-0.02922473625576485,0.0795558763434769
SYTL3,-0.03694364573819557,-0.029454473529184354,0.020942845894437758,0.08388857906137313,-0.006059299455574938,-0.0028248909541256357,-0.011212090070739252,0.040452004018707036,0.011773458170541245
IL1A,-0.048701682392238474,-0.03893224866567627,0.09511161583584524,0.05003527144764587,0.01811559335638524,0.138622078186178,0.11189495692388861,0.009510813839034736,0.07708387058683959
HLA-G,-0.01849113539570132,-0.010197151546090598,,,0.22893209684472438,0.12065619972876525,0.041832401245976834,,
PGF,-0.0031567023417406895,-0.012044733905646112,0.0124339670541071,0.010113191023909882,-0.09631469624848345,-0.049802954645587934,0.08038832595976163,-0.007983137484058121,0.017167171126678687
LGALS8,0.07549339652168868,0.031912529849529615,0.052025632487479594,0.0036720470197145944,0.0666689863777861,0.017011757696725548,-0.03362357646986308,-0.018759091246599184,-0.09320783367270917
DKK3,-0.04177880897794837,0.020939035787958544,-0.04125059046275925,-0.03564003965448374,-0.12850233771957278,0.007828754865997132,-0.0396710165268023,0.04232062601256373,-0.12724278679977472
COL16A1,0.012299058560288584,0.004748412437078625,-0.05483281516131751,-0.00940886108587578,0.011512816904764085,0.10703420223486608,0.05266372327457673,0.05054872765651721,0.03891110547419804
TPH1,0.14281378449303933,-0.01855618242077822,0.012970508639842568,-0.03400035178728003,-0.06911470474183942,0.07294173365451617,0.006673997373704315,0.0727788023581633,-0.012903324825904556
TNC,0.060112115950075,-0.014047941971767836,0.11655106104505453,0.05533445905815302,0.1992042035004364,-0.010760193922899827,0.03201570920440868,0.004212869342666948,-0.01294728246247566
TNFSF9,0.030353139436855612,-0.01672251493791377,-0.040857757313510455,0.0415045043638069,,0.06858996644951963,0.09946820962299092,-0.01908308451396971,0.028337045005536812
C4A,,-0.01144611734502445,,-0.017427310229042144,0.13822161249520246,,-0.017720615102157642,0.005320468741731716,
CNTN2,-0.09641809827293199,-0.023366514777534864,-0.08120424116445607,-0.005412012752966112,0.09306927826598631,0.1230499668511234,-0.04780698058396793,0.07122668683375469,-0.1092494203425424
F7,,,,,,,-0.022326951906654832,,-0.011683202887986412
LUM,-0.026600474169296343,0.05529155792077255,0.02759606735229321,0.02471585829434128,-0.08816086520675617,0.05172623386662899,0.04021338590010638,-0.048066563781324276,0.0969790959219857
BTC,,0.03502283895124702,0.02258810006631987,,,-0.0024691539231296313,-0.016152764771553973,0.07959636641009728,0.1033565500861977
APOC1,-0.09391576150023254,-0.0499003649557736,-0.05576746846913235,0.04139271517328497,0.04200470918262329,0.19851177430329686,-0.09365423298877129,0.036808386256399,0.044166421923772355
PKM,0.015430190632632202,0.028719038378280472,0.07057629350855502,-0.02155657888619166,0.2010815234468686,-0.09368695406538147,0.06529306237538134,0.015889240485696742,0.00660056737794547
TNF,0.0399836877299046,-0.0021371487660693427,-0.014314346685248667,-0.03975916247771435,-0.04340441303013846,0.17719998502056747,-0.015677852454363563,0.11946897083683032,0.05213872912083389
GNAS,-0.09147774289461594,-0.01360151850380954,-0.0746733483930537,-0.05278519683209159,-0.039604456302057556,-0.04776301778900191,-0.006057834100353589,-0.01688397085275081,-0.09078245032147908
BMP8B,0.006915584220545353,-0.014783243086266233,-0.015621292326362519,0.0006903390695570537,0.11550785425325986,-0.03348104532893973,0.03960798200147723,-0.014408829954353594,-0.05587790313492522
LIPH,0.07813976814312425,-0.01450072856458299,,-0.014051176087376537,0.06094394447756331,,-0.015916976076031025,0.0828173036386493,-0.04782677887513993
CCL28,-0.029447412275042058,,,0.017358978859491676,0.07392100043658027,,,0.12778159968331096,0.02452566972278694
PTPN11,-0.018211932910654326,0.07196263372196877,-0.02883722656242829,-0.0070251897022373146,-0.005791663748502063,-0.01220732415541414,0.007108030209950354,-0.013170936990406246,-0.08861448447686034
ADAM12,0.04138394233094147,-0.006530235922689629,0.013206511973210041,-0.013200899835781918,0.02284429021000437,0.044460356063666766,0.022447048122656382,-0.03639863852615234,0.039274839414229004
EPO,0.04718270991905027,-0.014783243500212609,0.025810479543117097,-0.014701010859069243,,-0.050421719442599315,-0.017286242517902676,0.034166871237155796,
EDN3,0.061713360804856655,-0.01840308334801427,0.03767901432826008,0.025755102717207635,,,0.026573313007325898,0.03237293004057236,-0.03748450757765873
CCL22,,,,0.010292580789842316,,,0.07096536329148591,0.00924179215986607,
CCL2,0.07410029439725933,0.0185818729541203,0.10726612513135945,0.05701868425199072,0.18980639758809972,0.07592750070597029,0.06964698456342629,0.06224012749006175,0.06313498296050077
DSCAM,0.008750387559448843,0.06238631848060497,0.011667909264795315,0.015458426136081761,0.013041047612319195,0.07911374880648582,0.01406240146797052,-0.00041427524929116337,0.015157119294766378
ANG,0.007537047693841485,0.042815420181521804,0.08800472059943021,0.016838345813797152,0.0072493790997708455,-0.04545406787603639,-0.0027799626385193585,0.046132316322444654,0.0650406655197031
FBLN2,-0.049405461465266115,0.029814185209482022,0.0535557422993766,0.03835838150236542,0.1137655234195376,,0.029686128785105417,0.06275564031948688,0.09554439424010555
VTN,0.022903804010832425,-0.01900909271729194,-0.023257361832436662,-0.02415210988735253,0.07715978659770692,0.08912413066412818,-0.019759358153301564,-0.014847606204168244,-0.037411408235646794
VEGFA,0.04396757769659523,0.02010908168892586,0.11915723666462591,-0.002509800978540001,0.07693154806412948,-0.13635551702069892,0.07163743900344735,-0.03930612561493839,0.04946743078940154
F10,,,-0.021699512158977516,0.1240162673669893,,-0.005020594340208454,,0.03947934113510096,-0.026114789144953902
SERPINA1,0.06778432164053906,-0.07463870988460142,0.04314766119075119,-0.01171543648959838,0.1714119294757526,-0.03658756612015518,-0.015795327895700425,-0.016328916803953434,0.033379845772304136
VWF,0.012326362297406003,-0.0036603444933339118,-0.023489377789195253,0.006704774655996942,-0.03937318489533754,0.017647846256989612,-0.02494530652916623,-0.0665316807940072,0.003690497576415486
GDNF,,-0.012024414022924321,,,,-0.048448991358964154,0.06785007846434091,,
VASP,0.021221317238582175,0.05538559614931063,0.0655161128276551,-0.012305551459667831,-0.005973032598688001,0.12862424587087992,0.020856673299550217,0.015784997000612196,0.06398931887056349
ADAM15,-0.032958280079111675,0.01826765007305596,0.03884718469534152,0.0004293028734306319,0.10764159141816118,0.05142836199251992,0.027561460451533317,0.04649214053598814,0.010695118470750655
WNT2,-0.01610620041767667,,-0.01868850504026314,,0.03446740056572128,,0.01946148173902251,0.035275520247951754,0.05962052449657557
CALCB,0.04720449280902557,,0.10462422423361935,,,,0.02827163121797619,,0.03993749205962179
OLFM2,0.041041399650104254,-0.03075501863085129,0.028872100707190144,-0.026591846171300452,-0.058704280305633676,-0.0670292590988013,-0.03877296278902503,0.09645805403204481,-0.01370169743271295
MFAP2,0.03244328977758784,-0.028115342680563378,-0.017826476740333625,0.060011698882291326,-0.09518681150645321,0.04512339835300402,-0.003871511164240344,0.020961188497825828,0.07130803924875753
HLA-C,0.07764381533341567,-0.01026138530968273,0.07493698448137454,0.03193504759994249,0.08188626524902867,0.0026401615613666114,0.009737846358049246,0.08401308489660037,0.02553283523042296
THBS1,0.05018268603577408,-0.0009006058837258052,0.09932852079653189,0.02896726881940138,0.022722432439820462,0.004403064660566564,-0.04340549349524151,-0.11441796242784755,0.028735178417700985
HSPA4,-0.022860132409736538,-0.021728922232678888,0.0012153773804386482,-0.06025189639767006,0.005518417869270979,-0.058233288432272844,-0.049684033985139923,0.053326345069140225,-0.002510823147143545
LMAN1,-0.009101389232378028,-0.05458057564833103,0.08563404951535088,0.00787544930405898,0.06601199389426864,0.022410945318304943,0.02895040788376308,-0.03956660221705174,-0.0072376019485499675
LYPD3,,-0.010838759252661291,-0.023257363833537513,0.04646643385546313,-0.05884902958956483,-0.06585404405656875,-0.03605506363035093,-0.04048019017161045,-0.03175163256766582
APOE,0.004205284325564074,-0.05716861916066688,-0.07528079217030476,-0.009094721569219434,0.03469076822034682,-0.15262921847115837,-0.022875337845381396,0.023280781962591167,-0.07395869351864605
SOSTDC1,-0.016262738604991146,,0.02105514791641801,-0.011554752831057646,,,-0.035702792536974434,0.10726894576023331,0.07164429770873156
ANXA1,-0.004452084456557768,-0.054432893415377735,0.07740253775000726,0.02267240133387161,0.030732093377922307,0.16732659681466924,-0.0017311631542128196,0.021183722343286672,0.09459691507771716
WNT2B,0.009540124738005163,-0.031055773111727396,-0.03340292396141126,0.00678495080479446,0.07912854702948434,0.016388091622813707,-0.035857887620202554,0.058456325857054646,0.05150997140054622
AMH,0.03346200467136206,0.003994239187386196,-0.02887986756571643,0.029704951528138318,,0.02426692417942539,-0.02720352296311844,0.20645952317850463,0.036619852578622984
GDF10,-0.01630285507904685,,-0.009311029009970238,-0.019798068214354404,0.04790083195477404,-0.03209551721299048,-0.009665118423335903,0.04481459984138861,-0.03777988812381515
EFNB3,-0.005751813080994113,-0.029511137852524256,-0.009085461937949455,-0.06658898339670359,0.04804497236591712,-0.0619811718933921,-0.023125733123586772,0.05203082573552983,-0.06252951949391286
LTB,0.036287780180025264,-0.025681554583971058,0.04453674429662404,0.029924444150244776,-0.028947942222543138,-0.007705734332610319,-0.0130521437582059,0.17699774368925356,0.05711710417206266
ANGPT2,0.009807025275129656,-0.01805780835472541,0.0029363343392605707,0.01606461444771149,-0.11852370596928152,0.0513377771791934,0.02223279546838015,-0.0678191382316077,-0.03413313925837746
ADAM17,0.0336474573279085,-0.00892429060002215,0.04635779126391116,0.0491289761511443,0.06581881062131423,-0.04991547566001807,-0.003328857408612532,-0.027166944623911855,0.026221726252761555
LRPAP1,-0.04111844891104431,-0.02232674702225034,-0.046237869770702655,0.034536796968259564,0.223678282801782,0.01642752597118278,-0.04281864219052924,0.11567880003929669,0.0022666952300818563
NID1,0.007313831233465465,-0.05172310364424416,0.03854911076454225,0.03810412395201305,-0.11253977948765861,-0.01408820410899882,0.06330675326571711,-0.07347907271201969,0.0402097389593993
MST1,-0.0007001909424658433,-0.05442650392785057,0.028237349011050236,-0.0015217025689737084,-0.01666920214692917,-0.03068938633296459,0.0017515407997779455,0.1502613753389852,0.03168007752546373
IL13,,,,,-0.047616583803315224,,,,
DCN,0.007908514692532858,-0.020812721057165112,0.004146586705719654,-0.01547074488039162,-0.054760230805243365,0.023885120903897907,0.04848292322907032,-0.035712932788016766,0.11149072376533295
IGFL2,,,,0.04817988050689654,,,,0.03619899636033961,
COL7A1,0.074373138383793,-0.009561560336149803,0.003165885113623389,-0.04794028568712209,-0.0015943523991166606,0.050208765326169455,0.11032071905557271,0.050047307641784784,0.09002715253461652
CALR,0.04631047092116735,0.04824562060164353,0.08613676162341004,0.007998635772722761,0.24077295178891542,0.14070470668933843,0.11368429848396093,-0.02830551296793324,0.0675079195856591
PIGA,0.05666501583562406,-0.01565727019259677,0.06712886813610155,0.0016767006659639265,0.040379572954353654,-0.004376042334683611,0.03375585940180729,0.11226776753197058,0.06789142523999556
CD200,0.05170400335153812,-0.011560768989899162,-0.00475680365108517,0.023008100911012973,0.006837837439999126,0.08600107945620047,-0.04614749303219209,0.044294596347145644,-0.05996602321055598
GRP,,,,0.013200477829594812,,,,-0.03226811496867295,0.06111752471030461
CDH1,,0.015946293393658516,,-0.049702284955323674,-0.001243826551171059,0.06530073328061937,0.014594455373898989,0.06176281066452196,-0.017289042957739132
LPL,0.06280678262685059,-0.029808786292194,-0.0385761864717029,0.020873777376659096,0.09990626380808289,-0.05075384508646939,-0.058700594572415554,0.07744298985092973,0.04183816823406855
SEMA5A,-0.010998104448644658,-0.03134300696817036,-0.0031648947283975924,-0.015894837202904622,0.019204902046419014,0.1413190710302063,-0.0633285439551738,0.03572352207808226,-0.09742410818783362
SEMA7A,-0.056905655416587646,-0.026498562303333396,0.015447101670725355,-0.024882532279734273,0.002580864955095101,0.008356444759948636,0.09090194128766235,-0.04647083338619452,0.030688488240873765
SEMA4G,-0.015988321888263674,-0.02215106502810869,0.05271195017759922,-0.04376298935474079,0.07085935748652848,0.004879269245744012,-0.05063380850152222,0.026393854052341525,-0.008971415397144548
SEMA3B,-0.03064143847388379,0.0015421871164806615,0.028612148595027052,-0.05153718713127376,0.08794393766168275,-0.04570560781608,0.059081521466134095,0.0677650773335114,-0.009574711269101812
RPH3A,-0.03869212759776065,-0.032935060222682055,-0.02518651928676792,0.0006792041063337713,0.09242992009010258,,-0.02530148233169921,-0.009434672969444323,-0.11064699198046284
JAG2,0.0131359976281049,-0.0408150817149251,0.02129522468046219,-0.02773439808306644,0.041315983177852275,0.03684944506418243,-0.02580851651390218,-0.01730396742561816,-0.03698950288927033
CGN,0.02853607638451799,0.07534049270633551,-0.02433400982402786,0.04659211173270441,-0.06875146283196318,0.0295955265307933,-0.01693454555606651,0.07757721285896349,0.06841007544243542
GDF15,0.07946240030917094,0.021283623862062444,0.033605439376452106,0.06520628455397365,0.053497385693077784,0.07414432353340057,0.06885020138901808,0.06273079226717541,0.06918879339795281
SEMA4F,-0.031090468981601435,0.07520585741723289,0.017464492026258025,0.04366527009680479,0.028184915486423833,-0.07722652845598159,-0.04224310740959095,0.1019563928072096,-0.04688808666408428
NXPH1,0.005303934108309997,-0.03229429249609138,-0.007210816362718721,0.032772933040133394,0.028419329665146428,0.014298390268671848,-0.0891789699680247,0.09388895383677763,-0.05422467620681603
ARF1,-0.05989744637874664,-0.014752333638052227,0.05799996566409061,-0.02828261413081302,0.04354549187801536,-0.022040570356761977,-0.027547775856567338,-0.006128912875195709,-0.12181836760594995
DSC3,,,,,,,,-0.027194581014762017,
EBI3,0.04687044771078255,0.06305961192608112,0.01491027615475243,-0.009675286216033656,0.07876362282339311,-0.027720775245779903,-0.06956099840563608,0.06701017828786007,0.05769146337087324
TIMP1,0.0037035489489583425,-0.028556929131389425,0.14908331226070112,0.02788794037860369,0.2495635084145096,0.064088686335024,0.07206068901250727,-0.026121378886873353,0.062189998402591116
SEMA3C,0.06266826213455405,0.0027693582238144726,-0.027150538097495763,-0.006354661584730809,-0.092348150673467,0.013052358108427737,-0.004746113518325667,0.023502773313558642,-0.03120114061855904
GNRH2,,,,,,,,0.056736434463735115,
GAS6,0.001931768212482259,-0.0015055101420387053,-0.019513435009494734,0.03674650516901991,0.03377335422529296,0.031201434862963905,0.014297012634422138,0.006537916203627411,-0.044917713028917686
MEPE,-0.034646524928138085,-0.01467805160870203,0.018728912410880875,-0.01721562812447852,,,0.03221932017464825,0.007271334750918461,-0.04603814994540407
SERPINE1,0.09764787027429632,0.024542373048412714,0.10207752171924792,0.04545460779613658,0.11212020305291932,-0.011349132716497663,0.060755929671889364,-0.05824365167827281,0.15786985128344547
RSPO2,-0.051803460878836353,-0.012248526480960111,-0.0008413722290297489,0.005537162667841027,,,-0.024172154289842464,0.05816369607948614,-0.01689945250187252
SHBG,-0.0003599425379315111,-0.01959898001665412,-0.02363096652559182,0.0080509477104738,0.1305234277611608,0.023168912212464966,0.060064768384183384,-0.010848102060554832,0.08423054504363264
LGALS3BP,0.0851340749281001,-0.012451235601187044,0.06668400478923836,0.04624917107176533,0.09625391898748756,0.0056130592388840776,0.009033536195664053,0.11430360345893505,0.09100146059297835
LAMB1,0.02509424481759108,-0.07032503469803629,0.08379484505160605,0.04351192381196418,0.019276816967191187,0.11118490996202673,0.05922251950255359,-0.026379455773453967,0.02917472935490755
SPTBN2,-0.017224976171317845,0.04758201343075626,-0.03857162336249315,-0.038658436301398875,0.013116716067779885,0.03585542281152179,-0.013424547830048122,0.030155902115799018,-0.07333985243517366
COL1A2,-0.024925076762338235,-0.016304102290884425,0.07342187757463144,0.03604859292058093,-0.11710172933879442,0.05657521056695582,0.05180599610829792,-0.10285261691319585,0.10421113397363253
DEFB1,,,-0.018918421196789218,-0.015526708697668229,,,,0.026652778712612315,0.0851869114906664
CEACAM16,,,,,0.003422465786349276,,,,
SCT,,,,-0.014270958676557277,,,,,
WNT11,,-0.016554661165690737,,,,,-0.023931939320931114,0.022876801198624293,-0.003112024715817095
LGALS1,0.017105859595361924,0.026984495359653676,0.0679422876591566,-0.010666896151217107,-0.007550762198316032,-0.044717013381209994,0.08922561167891643,-0.06140362790914565,0.06920209606076257
BCAN,0.015340534957139027,-0.0014314973816101533,-0.11662259050829275,-0.011243646077477513,-0.043063818376900286,-0.039500682051041826,-0.1014010653164699,0.11121754622892666,0.022098616684689928
ANOS1,-0.01401586254226794,-0.030864292220630207,0.0044508813817577784,-0.029941761904026323,0.08713001166205597,0.02670915364801125,-0.05379795193411958,0.09768095822255927,6.409784519873905e-05
EDA,0.00478737834214129,-0.022739421304294728,-0.0036682753658786107,-0.02236118728463051,0.057067961925111176,0.04941665255674345,-0.03522902265069727,0.01331638990474053,0.03471196920136454
FGF22,-0.05250026721677779,,-0.027448430399075477,,,,0.07860615224687417,-0.019378744075447835,-0.0023684851796603027
SHANK1,,-0.01996011322499505,,-0.020888730418236474,,,-0.03098301350113959,0.031574503955850264,0.03067434194352473
NPVF,,,,,,,-0.019564304689012543,,
RAET1G,,,,,,,,0.0804274677032397,-0.03078774230471759
TGFB1,-0.021966006174439584,-0.025505395598433716,0.01530889479215166,0.0020034335696586737,0.0021129297255146427,0.01674888792287685,-0.008128092297750989,-0.05930583928942661,0.046865291573065994
MSTN,-0.049608912814599546,0.011201283662596435,-0.052150728911913836,0.01620998886959189,0.01031232475777517,-0.1264856884038029,-0.022152475698063518,0.03361747949718104,-0.04163140638857043
WNT4,-0.007756803884523573,,-0.018114183366474187,0.016151361888698135,,,-0.03514551636998124,0.056785798283130656,0.1260180707204661
TNFSF4,0.03164389272488263,0.029103699383231253,0.021325141482506742,-0.00755193954170046,0.032513832732154226,-0.038777962286851785,0.09296920681753156,0.11701319780436949,0.11853463093168373
NTN1,0.04392118279527376,-0.06459009070169605,-0.015779119360194774,0.0198010553279357,0.04625205029481518,0.12383940369805777,-0.019567461202836783,0.07446147792701062,0.08425246589970108
CXCL12,0.03137058111668907,-0.0048325446239703435,-0.006455106229383592,0.012740198594335901,0.04866061423522816,0.048445933848189876,-0.016131010708054352,-0.0446629302959576,0.0796167106639057
GNRH1,-0.04434677423531714,-0.027172237609138204,0.08405253021000714,0.003176297173877746,0.12357743616082834,0.010643836465269146,0.040600964222776724,0.05361084345816376,0.05287901802305086
FGF8,,,,,,,0.0005165297732080691,,
RIMS1,-0.04873830092272338,-0.005669340050770789,-0.002703761011316222,0.001326083094367445,,-0.07778654909075879,-0.0485849108436078,-0.02115170228487534,-0.0532735927543297
FGF14,-0.002208538222659978,-0.03586432189538936,-0.005777557766347305,0.030097989612447643,0.02329999875871046,-0.021234476111703048,0.027231087255788308,0.11156050144674118,-0.029169190385374986
IGF1,-0.034272606076179046,-0.00517783660459856,0.04774262578067328,-0.021507100143242183,-0.08811311161981165,-0.006971716236972469,-0.0576629363478108,0.08316976947366794,-0.00770945077285299
TNFSF10,0.009021973600934218,-0.02905076899765466,0.02637746990728298,0.03631292559152977,-0.021534964915569384,-0.009110729259927414,-0.03917922013512483,0.03780353135625395,-0.03132826060704838
GDF5,-0.031201320021461726,,0.19768415410777096,,,,0.0508425677854922,0.10288204385862301,0.0330785837455533
CHAD,,,-0.02679078184876454,,,,-0.028452449884365225,,
RGMA,0.06720108851646726,0.023823517941924735,-0.06293800303909679,-0.006784788316878576,-0.02546002636966719,-0.05324328292517228,-0.05880553168318351,0.07634579198478264,0.12090129572449727
WNT16,-0.030809421817309824,-0.018934252156349446,-0.016483909013161085,-0.012910376680102064,,,,0.02892094983108692,0.017211422966735047
CX3CL1,0.05955513766870333,0.007291929358995368,0.07954946223031038,0.061479952387293146,0.015813575574125823,0.014443795557060024,-0.024255534983175245,0.05805773577547111,-0.06876431667617038
FGF1,-0.005724942597455021,0.018294151186814836,-0.1052403460220548,-0.057473693658057864,-0.11900860596169738,0.12790740234039613,-0.06702224128900047,0.01811300795658385,-0.1243327849698381
ALOX5AP,-0.0098681713823781,-0.043823451604517706,0.066948695939957,0.03353673848720775,0.17108514897224147,0.13022423684105694,-0.020639716325675822,0.013805872373276048,0.06118772532923368
IL1RN,-0.000603219518920979,0.014839821203931831,0.07983482287341806,0.02103140314834644,-0.0008243935259315641,-0.07778645957009506,0.020216933790495873,-0.0133225404993878,0.07886143455331586
PCSK9,,,,,,,0.08186628081343113,,
NPW,0.013074072577889784,-0.013721430333985974,-0.029951915273780116,0.008941622518048812,-0.017529254432115924,0.1135743661860488,-0.013492163509027226,-0.03550677228823659,-0.015710805214887713
CXCL9,-0.03811748271087293,-0.03366950408438167,0.08651894097893303,0.039033101711981516,,-0.059878497860232076,,0.05534509275460599,0.005312674052781424
ANGPTL4,0.04817668100328403,-0.031133311667124436,0.1262354792954401,0.011496087204506848,0.02112019391053926,-0.10357506144447379,0.09265966922513028,-0.014468010619719087,0.05677121964486745
UCN2,,-0.009514358384645946,,-0.009962226877133997,0.035188623706824386,,0.1110782600209037,,
OBP2A,,,,,0.014043352211530118,,,-0.03054662292667826,
COL4A3,-0.05278238906980845,-0.04188080554003099,-0.01585050626003214,0.011722862019988437,,,,0.02877950035420578,-0.009961723969235727
NRG3,-0.006416144213546157,-0.03420193012559603,0.014566262524133912,0.024632951704498897,,0.02478965821302347,0.01572308260012976,0.12459305421499696,0.019740190097047874
IL23A,0.03201901110511151,-0.014968883962985888,0.022665484177694355,,-0.012412135710117265,-0.05308845232272668,-0.01706519386025786,0.0915223669170118,-0.02842602742141799
COLQ,0.01865955622004423,-0.026751977325928517,-0.03935980337238075,-0.02315246429694631,0.016513183722243096,-0.019384503367616514,-0.00871028882414381,0.020848653561467118,-0.04247273715810097
TNFSF12,-0.07335086922376821,-0.010980210782448008,0.05625448852715062,0.0021594565219912095,0.17567573592796795,-0.01989747711225371,-0.01830020010175787,0.054608994797835764,0.019907117624819635
DKK2,0.00521603405562563,0.019586940584403228,0.061093411920509676,-0.022925794035213307,,,-0.020144276547332453,0.06912169950332396,-0.023937748750433026
FYN,0.015831907954370707,-0.019032458315836255,-0.0353399771355968,0.0476344372869067,0.024003716159286485,-0.09334768246102787,-0.04068914243856466,0.05652911043781368,-0.015389721372361451
ACE,0.01004138547183601,-0.04480689442238956,0.0644076258663457,0.025494118427253146,-0.0668063643357088,0.02375969496818273,-0.020823324080506432,-0.022879944795157255,-0.023743700263818328
IL18,-0.018405092285839485,-0.050229645403317126,-0.06568710931320289,0.02906459898401334,-0.045348145989820426,0.02143689657208129,0.01663948685387263,0.09544616011580015,0.022889756129508363
PPBP,,,0.04683257716680077,,,,0.0002452522947555504,,-0.03450606659960268
CCL27,0.028873089426072363,-0.022415658055739196,-0.01302319762934963,-0.032072704698834824,-0.05337939097841268,0.0015846956594694958,0.05981637039659214,0.05041092969302797,0.07441565997678065
SERPING1,0.05938575007404588,0.020475045267949455,0.0688159592332185,-0.014098294424970199,0.02815775038432724,0.05475754144837142,-0.06890076751077796,0.05882999806092167,0.025697551850999815
