,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.031062219033663924,,,,,,,,,,,,-0.044898098043625136,,0.02776075644936682,
BMP1,-0.03734263219474746,0.140082396888624,0.06125293883310747,0.029128854775925694,0.04086170478296849,0.005762844571322097,0.008210231323119219,-0.03485939856446468,0.25988753828713407,0.019342885318792045,0.00017851127924740839,0.07844067042036185,0.06593216552884125,0.05425374886775645,0.06603347524473308,-0.02106154542439543,0.07462566700308984,0.13858102101465541,0.016376144478320195,0.04420991218765053,0.12303825266850811,0.07064724015634184,0.14465499378437469,0.044484899824768144
NDP,0.010231800298027612,0.06560219693355238,0.037838744151634726,-0.05015310567371978,-0.029727300207245323,-0.023022966285417716,-0.02370470662366296,0.004894655987308839,0.09156102271501608,-0.06118113765486736,0.017286266312541203,-0.04552654066420157,0.10507682977062695,0.056539956302977055,0.10368286729506238,-0.034682149244355816,-0.04565937614387033,-0.00994128845267423,0.045695250104083235,0.10846126556705979,0.11824420074531901,-0.12302806074719326,0.02314290603618396,-0.01433070622447994
TNFSF18,0.019394898607020976,0.03629021465272618,0.021862778329682243,-0.02366615935391959,,,,-0.013633039419458582,0.0973780996409337,-0.042133909545625764,,,,,0.22348715904888222,,-0.06672018440931257,,,,0.03970142776511408,,0.027766806969213655,-0.017290194903917026
IL36G,,,,,,,,,,,,,,0.034667837700078516,,,,,,,,,,
RTN4,-0.02402775806494289,0.0011767999428628018,-0.02477689436900156,0.03238831201835372,0.00405908473690741,-0.05572351814006464,-0.04000965460275081,-0.015338056066268979,-0.23640630753378614,-0.14921373283612266,0.0012346967160656434,0.06853523745872737,-0.04473708346631645,-0.026832457780325555,-0.02285125389618787,-0.04599522514193505,0.09149823169794073,-0.0033566612607300534,0.09775394437630071,0.059458257645490106,-0.18073218560675217,0.025837918731576072,-0.10275491471939491,0.0017254905000557163
HEBP1,0.023322586925046636,0.10774117216834066,-0.016809009388899843,-0.0023075039851480398,0.016833706597637218,-0.011412957429482304,-0.060664294988052585,0.027710299301563407,0.11337950316181712,0.05927394198449566,-0.019003017140186634,0.028012689049599054,0.022708587205439352,-0.010216616149524217,0.054339455768975684,0.05390000251498137,0.06262896916893021,0.017673821796151835,0.10877962595124736,0.031111579333887997,0.003939261266447691,-0.046301567763581256,0.09621862336783678,-0.05156048713338502
WNT7B,-0.025123156481432478,-0.06514596246760987,-0.0025455920669905153,0.036712530563130036,-0.03029482602701229,-0.00814220707027065,0.010190653578856028,0.010984892611373375,-0.14253429546253826,-0.008908475773675257,-0.007713870716038027,,0.02450676233032431,-0.025558204453816777,0.011300364780332339,0.02899069650111934,,0.020701474641107855,0.01993068380606063,0.01106132158434075,-0.05614097283345456,0.010826603470931584,0.019387917243864038,0.023271816135391206
PTMA,-0.061763728590133946,-0.1725288290113574,0.02052465264797752,-0.0004627211707719219,-0.07954692946933704,0.0288730328522639,0.04592312336449526,0.08366917053886713,-0.21664811238618156,0.02782580024961972,-0.00474535663465316,-0.006857916279908177,0.11232436286199242,0.06173968256092101,0.0019227934759331689,-0.05232353904175866,-0.03304878182538681,-0.10135011675950571,-0.15372484280951787,-0.028240323768549947,-0.23165953000949313,0.09722623803898797,0.08025229947161527,0.03751204984422609
FASLG,-0.05740817199435135,,,,,,,,,,,,,,,,,,,,,,-0.015037284490374371,
