,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGF1,-0.010930401048626524,0.2356776574307225,0.0036361533063543282,0.06633271333930484,0.1122193350273506,0.04280445851761241,0.10865654935536477,0.050916237663540025,0.07726433007355579,0.03473429400872923,0.02092278908122561,-0.05307436750721318,0.05377731464878979,-0.07814945691651448,0.18936605181003732,0.08913775702448949,0.03972404816978691,0.004072284361986914,0.0015164750124383821,0.02806627236103931,-0.03145841052622577,0.0688820622043983,0.04762082585166029,0.10111754474895968
COL6A3,0.07424758866355058,-0.024377785416055106,-0.08185120045408827,0.020806322647254922,0.010319347823043059,-0.02347218594019885,-0.06669971740158917,-0.14268024536073193,0.02078642576919117,-0.05029071823884271,-0.05308745777431749,-0.1711050725690112,-0.038482396415086634,0.14975819232028104,0.08827077320610495,0.024885163388585665,-0.039996791940393975,0.019603247098059023,-0.07092395890304944,-0.03393231227622046,-0.05397062093778124,0.012021924545863066,-0.015828404127703793,-0.0004362422663391057
RLN2,,,,0.007999157699947707,-0.02996384411173412,-0.029886459279641387,0.020017758385621587,-0.06308489433357756,0.002748018704119877,-0.009919859171671017,0.001821047666608914,0.03272453804258925,-0.029723143322104618,,-0.0075825790798086925,,,-0.021210050834771024,,-0.023272654383470086,,0.08215461872898888,0.05272833202174645,
WIF1,,0.5933865053308189,0.05987238744041454,,0.048652130724517684,,0.1957162073899903,0.3939228619661856,0.2715610403373215,-0.0043793781828099275,0.09370078672572738,0.3701181105135488,0.5293674948027006,,,,,,,0.05502974757819282,-0.013730302628851903,,-0.05360128512170209,0.2305006590879565
IL13,,,,,,,,,0.03777364756937003,,,,-0.027932568316710454,,0.0257464593580437,,,,,,,,,
PLAU,0.01726065661636619,-0.24628537503490272,-0.09201420854398146,-0.010491099972782874,-0.007686707786934014,-0.02573817033775127,-0.09188837619779984,-0.22150131076286006,0.07245234901763276,-0.12582543694078857,-0.028784155046699553,-0.274558925498734,-0.33205208004406045,0.1265448331893431,-0.1709648469359198,0.004447753572420371,0.10439777247228116,0.028637382071587926,0.028687623966810946,-0.07509727099565568,-0.04935363305346885,0.1425302904220748,-0.05834754028434302,-0.012673869561181814
CXCL12,-0.057327611687753216,0.1975026106110887,-0.06835222882791502,-0.020788990204561115,-0.025825994383522705,0.08016188443731641,0.2778771539000572,-0.034236524354060105,0.0797134509344966,0.036491937820563945,-0.11272290508148508,-0.14526961397546667,0.0856175231960574,0.08988328631068047,-0.05221230019774888,0.016127732034440928,-0.05203559310401639,-0.06956466202145173,0.05707996520561979,-0.05320208995205864,-0.03581866956894096,0.030612372951911004,0.15234897368188813,0.027475058348804475
MMP9,0.13775722084640699,-0.06539011041183981,-0.05293621407880749,0.05692244147722786,-0.051486002771107,-0.015311255574919008,-0.13450421487973988,-0.07495940538972426,0.07702587548696732,-0.026090130489091524,,-0.09616295419932405,0.044758384518242565,0.17810330393466275,-0.08086305383585428,0.06742046331107272,0.13170499299725089,-0.011370139173381288,-0.004249448910354115,-0.03102925503685242,,0.015802524166005635,0.15647825121651035,
TNFSF14,-0.010294796537021056,0.04618069683817374,-0.006050574086554506,-0.032471089915325185,0.035979985005063615,-0.043747740988207946,-0.09298478864247489,,0.03932353730124573,-0.05602395299862678,-0.00935519131237282,-0.20456421818078868,,-0.04086376866798818,-0.07618102604025949,,0.019332901812186696,0.0011326999179339602,-0.002236126956147669,-0.0018410937431772433,-0.03173004035048292,-0.03268595100279744,0.034758125580750636,-0.014359093078695208
HBEGF,-0.014897268019921691,-0.04900386863339005,0.0021997755840341203,-0.04084015814090595,-0.04771432778292285,0.07077608012162682,-0.14399691810770365,-0.25796399344385146,0.015907627455002595,-0.17557634665911456,-0.02038156226270166,-0.27656437348560803,-0.0871200417186522,0.17016540966037808,0.02437697441648016,0.10503638096638693,0.07507246586738349,0.01813902923926576,0.05662688074117406,-0.055995811898333164,-0.029047004382445858,-0.012893822100617744,-0.07263314235637225,-0.09152738029848381
NUCB2,0.028111821138574043,-0.04187088235477568,-0.04345696924536412,-0.03664829234595933,0.004208038185530814,0.02002138582898797,-0.03892819764340988,0.042792916488491727,0.048677639502640306,-0.03940454987947402,-0.05521436249246081,0.06869806642410586,-0.0054218154930660645,0.004188656191166929,0.016218369312059156,0.004448198235387016,-0.028432352971596186,0.042595866455236144,-0.022314464818198206,-0.02172712087834278,0.13469129565044513,0.000548819883386299,-0.03714445557060689,-0.045619711100323854
VCAN,0.12329831644279274,-0.16972786229597037,-0.005456299213053036,0.11406767422941366,0.09052149356917562,-0.028715544484914028,-0.10760700854738203,-0.4231635044143954,-0.17791324744268688,-0.034585946001644795,-0.02327421667067333,-0.1272939549643742,-0.4605756848007958,-0.11841064963752472,0.09569583222274247,0.04398841965149742,0.04730762261186731,0.059814564074069876,0.019516924907636072,-0.012456397748112837,-0.013840297916391674,-0.04400928934280475,-0.04942030707883312,-0.1541598192503445
VEGFC,0.013182246521375656,-0.009318342909630488,-0.029017574949369025,-0.03399333524533582,-0.012108432008978556,-0.0437663662386661,0.018507706293058344,-0.026091798194530173,0.04887995718797798,0.009270973086474796,-0.08624364085938459,-0.021683656984058462,0.005035432793434467,-0.038389718397896795,-0.0184307692463594,0.0051942180172004325,0.08685386040035153,0.007682923528559319,-0.06328997911029774,-0.03436643828393669,,0.028909960554704288,-0.04683201553719378,
LMAN1,0.03308669679520179,-0.2983751911444798,-0.08065724301468138,-0.019383954150659962,-0.08421439556074058,-0.03433219694575937,-0.18234962389898796,-0.15329028588347032,-0.04425653724942434,-0.1297560174616083,-0.04388218810854373,-0.1407298871919446,-0.2063026485304437,0.016536587275057454,-0.14491651651232562,0.10037312005121794,0.06938415850951077,-0.05801455646847946,-0.034907148091318146,-0.16710178874026843,-0.0014152030071721245,-0.0463905923925387,-0.060551478527921344,-0.08395566929524366
IRAK4,-0.02164044560179783,-0.14306322858670162,0.012327345707662292,0.011129686054888883,-0.00981987797255962,0.02140161717129434,-0.03993213087523524,-0.24379982063375114,-0.042278661300929485,-0.07916397304877368,0.006908198761612106,-0.12293435264014847,-0.13618242290744673,0.036961951012383865,-0.08583240556024137,-0.031087013355336406,0.029527759476471016,0.03884580974197761,0.056715726309720195,-0.07566711514218873,0.06643810571286976,0.13687666289508957,-0.025602451770189476,0.02199905753080462
MICB,0.03604182746899041,-0.09234163729438312,-0.059085301023935576,-0.06853204769030946,0.14738541221399049,-0.007775710134894828,0.01624425781952829,-0.022911780376942817,-0.0014677245377827575,-0.035134143518684616,-0.003520740597456287,-0.06851613007968399,-0.0717082196032217,-0.023775300232478293,0.027534622988550944,0.007449445068289587,0.056986195483351196,0.06393911886416037,0.028668437059799413,-0.04906966758777531,,0.0897962402899839,-0.08749349901906735,-0.01954972630634473
COL1A2,0.060867806814165135,0.06435020834209566,-0.1084460494569885,-0.08932198073842736,0.0436631554132804,-0.02628269713139505,-0.020268038238514315,-0.2723353846996548,0.10562052951758222,-0.0777730491996083,-0.05084697223601097,-0.18238205257935883,-0.2047969897310396,0.07557478837894838,0.051461715050840795,0.16088558312317608,0.0733261845327531,-0.04230020168549902,-0.060615186228920676,-0.07265981063089028,-0.09458323077968527,-0.08685147215835663,0.1319927931213342,-0.03902489578662624
ICOSLG,-0.047773446427329405,-0.08125732856816247,0.006865054051819697,-0.06912812946029588,0.05915018329386508,0.041799297085496255,-0.02967193194997902,-0.12615209431598398,-0.014064316027739221,-0.040865694980608894,-0.015633069658413375,-0.18630553332049257,-0.1755148417463841,0.03259693493054279,0.020758712415501573,0.011926404724574492,-0.01900110404810975,0.011471796403901526,0.04071086446228691,-0.012311416703879387,0.06624986773660282,0.11269595844056007,-0.08806961524022297,-0.11267494500235428
GNAS,0.107658340434873,0.33760372085719026,0.12041478078167338,0.052139660113837145,-0.0176322748715448,0.04642187584545204,0.38001082537890774,0.4300830044300734,0.26710902091204014,0.09314967510010361,0.11518869507707696,0.6572118284314241,-0.4154966783706715,0.12949070646355834,-0.062384475533869374,0.08492709521220336,0.016743843698508717,-0.007455714544169835,-0.008225614230636566,0.054040886361360035,0.0977914228049739,0.050185201919574284,0.29629722157695637,0.28266462791528607
C4B,,0.051097545262630946,,-0.016784373176761073,,-0.04018726675933701,,,,0.025737788561078532,,,-0.04516112763568586,-0.03344359738959109,-0.031276871027167266,,,,,0.008089749806261861,0.01225576236851262,-0.004558942916951233,,
COL2A1,-0.023048670180109934,0.09045585535037368,0.031556701154498,,,,-0.01801006181153552,-0.005161363069961678,0.026781279607720896,,,,0.014543044985360794,,,,,0.03542940355299332,-0.007630279737199746,0.03453373491959758,,0.1096467953146517,0.033935677439139306,
GSTM2,-0.013999311691130972,-0.02575258428523746,0.005551624352125328,0.019779051108629438,-0.04170180863744886,-0.053261523735964184,-0.003363817302675026,-0.04349275843083101,0.039300011403722405,-0.003210139324336993,-0.008069168813474074,-0.0077729789225575215,-0.09431199548265325,0.017049376707353087,-0.07099366372002033,0.043772510543546146,-0.02783814732790072,-0.006698583714694304,-0.0010173165381844812,0.044929058361917976,0.06819294998028436,0.08841096848979176,0.047312247154375243,
NLGN1,0.05722561310716819,-0.10221739539041741,-0.027354641021072202,-0.002348538084885421,0.05130684542564834,0.03795169960979562,0.01604842362141269,-0.1918395978370623,0.08546787829337109,0.010863230650679054,0.0032653111317923153,0.1774652543582985,-0.1304023551056045,0.024950474270631233,0.06733472914216018,0.0034254057663385402,0.10565059874866738,0.04614361254721131,0.06671191492577282,0.027222578545243778,0.015713704455392195,0.03945970420930775,-0.021794992965826966,0.12327157309490408
SCGB3A2,,,-0.046980716768217384,,,,,,,,,,-0.037029038717836284,-0.02699973235292349,,,,-0.02646791709939908,0.0373386754442337,0.013858770004936828,,0.007401016120061754,-0.013007206066676984,
LEFTY2,-0.024296659357205465,-0.020235634316129784,-0.027683773517329504,-0.035121726815821194,-0.006577767125111192,0.05426452387323007,-0.028788373231568746,-0.15160610665813035,0.06494309286862138,-0.024151489016392528,-0.004800362208877991,-0.04326964076098151,0.0065902962865017995,-0.07105262471515554,0.1923029692100501,,0.029827385598257646,0.027804925586952047,0.06468621880416735,-0.020015474712490322,-0.025097657343725797,0.029936186873562684,0.05254284536921256,
ACE,0.09791354773119126,0.0364064776007802,-0.06314318240579253,-0.05205096028225221,0.05407136593744432,-0.043528037152082526,0.02329459985015061,-0.1545448010649096,0.08998082073238871,-0.10039593752237998,-2.2178108023711392e-05,0.10128652102882879,0.056907458094949806,0.17767901567128228,0.15063854501916643,0.0437805201862818,0.1548769003558469,0.001843622811642981,0.028883335740854825,0.03681239558292093,,0.06999768429383471,0.18460431088506007,0.1573718342916154
RPH3A,0.07087511376830434,0.33440719450280143,0.10283729678340475,0.015016086039647278,0.024505342774907273,0.03664683606821091,0.32237864211411754,0.10216932827450763,0.2513606169050555,0.07000071004604387,0.0707610995035208,0.5471243207982207,0.05631574476117355,0.0811056730071163,0.18875809672657906,,0.07481157610339034,0.07272944406024111,0.057448586789929416,-0.07016919756256738,0.03244784087856944,0.06565401122345489,0.13015400303740884,0.21011852667056893
NCAM1,0.08463045767457465,0.14926222400582623,0.2462941078067958,0.06653477203270339,0.0557530627478863,0.0219877899705377,0.09764241962432284,-0.07151436578099567,-0.21124476383447396,0.08773023337017889,0.0015779596685243933,-0.056237187671881926,-0.07983056747932739,0.027823814161409836,0.10905324931885105,0.04884799127480771,-0.07112861160202327,0.07498348673649945,0.06204868482104342,0.1415686391417133,0.007426895438190084,0.050186240806841476,0.12633050370030058,0.020074567558512234
EFNB2,0.043356570908369876,-0.13326348354683526,-0.011445271150696637,-0.010765019042719813,0.024152668934647337,-0.006629287132802254,0.12127651378560826,0.01781622107579634,0.13252541637964046,-0.005994056018998399,-0.05104023042755535,0.22072249847177872,0.08129755688383436,0.0781181380788081,0.04477218934087536,0.10077650426333602,0.09052702331679174,0.03329920830913622,0.06135720568138043,0.04778791579290684,0.014770796871601183,0.07736553017653044,-0.033200540050832894,0.1359298637722785
ICAM5,,0.5332482012867928,0.00806491271788093,0.0341419485769248,0.0630010407466943,-0.02424610354245551,0.28037107693354185,0.1558503338659521,0.11632284860577102,0.028421113439039886,0.06453611736470036,0.27235361231039,0.27623109013686925,,,,,0.034877378757340295,0.09555580744192038,0.0643524770242215,0.020458680519367015,0.0613359687795932,0.06484081147651662,0.17452310596450735
CCL5,-0.06667730888358797,-0.06996717009837344,0.027800586183333663,0.011324948209007469,,0.009120531179988843,-0.07530802992323335,-0.044478789618022485,0.006333507326476105,0.005211587277261913,-0.07775633631673286,-0.17280944335818718,0.05645273232863817,0.0006803614487061016,0.033233111410005574,0.018740921640666996,0.1157069486513378,0.014066799525993705,-0.01753041078107462,-0.06397481389392815,0.019083550247161612,0.09237661709153504,0.0023059149224434294,
PSPN,0.013414365328610746,-0.014817307036991328,-0.02977837884512706,0.012723923248555284,0.017511654328966824,-0.014137519406882895,0.009542710271554074,-0.008100718740287295,0.01738535806979767,-0.06259199602802443,-0.022383735283543177,0.02097243566173686,-0.01350205595100393,0.12820149254427718,0.05111303575720435,0.06467890014082218,0.03442835598413227,-0.04207225543779384,0.011693133597081561,0.038575505552035906,0.0294467503534589,0.04905796343359743,-0.01641157561564614,0.1019083941518397
PENK,-0.02005462536904991,0.40245437689115265,0.11129516921128248,0.03570186044937929,,0.15003680290766414,0.3003508325217225,0.2094647476288672,0.22598756330038894,0.08235192924878379,0.10821752071526532,0.02289845222811447,0.22996915512526067,-0.08328943659809152,,,,,,0.03379258657399955,0.09695815550413751,-0.004914976943175638,0.21747597723159273,0.05141092190339587
EGF,0.016268867054586654,-0.09093467221242842,0.04107788791677511,-0.023896852673420246,,0.013666137778339261,-0.021196435113171597,-0.03988946453086772,-0.012591567161707187,-0.003355031129289425,0.017887703145247215,-0.12247973129476625,-0.010398235208230341,0.13486298346687162,0.03650467645799967,0.006207592519828528,-0.03950685503778178,-0.008526089860058048,0.048358692735139,0.019781192909069517,,0.10496369943519197,-0.06633102261806564,0.08998119821524897
SERPINC1,,,,,,,,,,-0.02038529994371399,,,,,,,,,0.050563082602219624,0.06161391617198578,,,,
UTS2B,0.1433000314777233,0.06968895089815094,-0.03155283501617606,0.03453063567145139,,-0.01931030147427929,-0.05256407898025342,-0.010628174527200966,,-0.041976719680737525,-0.009470013103497384,,,,,-0.04776470858102582,,,,,,0.023885930051248585,,
F10,,,,-0.029639269160146472,,,0.10421875722566115,0.020122825464591182,0.05062979029009406,-0.0017429525295482623,0.01837890736321623,-0.020432582487687402,,0.13908812638361834,,0.06672289202431267,,,0.1630749000539742,0.003283020360330088,0.09904935359751697,0.024641660392889033,-0.0058142701451768045,
FN1,0.12285950979969683,-0.36507936686680775,-0.16622282576549763,0.03662295477318367,-0.10088708717134054,-0.05395418324069148,-0.2605790566071249,-0.3047231952356837,0.08057396662039765,-0.13888612938450057,-0.01624464600947516,-0.29426614355630093,-0.3414877897261827,0.16761110891223693,0.056301989374609035,0.1268446794815131,0.13516125679063817,-0.05719073324023762,-0.13960303148651573,-0.10248133426154858,-0.04538770356715329,-0.02142060821691392,0.052028294333146236,-0.022648007711649223
FGF2,0.001963770234233895,-0.2162475039110515,-0.028997113988720808,-0.02875385766821478,-0.08346463734894229,-0.026763754808895566,-0.12874890979886242,0.0020616785250964307,-0.04238777893642382,-0.0160672151847146,-0.04107244578043257,0.009962040911541301,-0.09842755033688441,0.10051030013602001,-0.007723755693570273,-0.04568576153834831,0.05026093169476814,0.03179120119234517,0.0737284802733962,-0.06226307712884356,-0.042491563385790486,0.05500641710308089,0.03445791087469793,-0.014917830739717738
GDF9,0.14707598948522876,-0.037856332583529446,-0.031209276252071063,-0.03009234572446037,-0.029286073380464187,-0.014819678243658693,0.00908201362486483,-0.07364446795444518,0.030643592685993145,-0.03377341381421786,-0.003558127368416089,,-0.13542927249711198,0.07401511789027101,-0.028835418450565822,0.00952232177811523,0.02420537784129179,-0.023798775259295066,0.006530113425726577,0.05752667527498782,,0.04773547179323932,0.0133085336685583,0.018120941801144663
CSF1,0.07492847080462613,-0.30287452975275286,-0.1492912382497183,0.04033860439074923,0.016631095387183877,-0.014110078063259602,-0.22810406602558977,-0.1789208131222577,-0.014580273856764274,-0.10012990809395075,-0.05404644789487099,-0.2796098110962308,-0.29165598133325316,0.044877558076521475,-0.12729394595355217,-0.0613081585012121,0.04383620003367236,-0.011255055030393065,-0.0017718283641192675,-0.13775643715126465,0.0067954028804238864,0.09879961473298686,-0.04700920323200637,-0.029882830200871346
GZMB,-0.024779766693897094,,-0.029796368224713654,-0.03202619685248838,0.07915522681713995,0.0019306122437337365,-0.017127300228270886,0.05928007097767273,,0.008378116090658251,0.03754805562750708,0.032987093673998866,,,,,,-0.03313773638148698,-0.04398317746930137,0.013358601902856312,,0.00016749769224447622,-0.023459272061108184,
WNT11,,,-0.04558960049452523,,,-0.04039343802044006,,,0.05500361961219773,,-0.03558233183952594,,,,,,,0.013812017382222758,0.05980738425148695,0.042048862334129515,,-0.015412314901182025,-0.004009983333797244,
GDNF,,,0.05204330578597642,,-0.0253812011728268,0.010187687498173833,,-0.10396397985249109,,,,,-0.027753988743592976,,,-0.06263232753891056,0.09129417235749711,0.024434522396386233,0.07390495700211941,0.028092640532199304,,,,7.852263724075656e-05
FASLG,-0.02118886855770789,,,,,,,,,,,,,,,,,,,,,0.04102604936052904,,
SHBG,-0.02380464300816732,-0.026194886098528446,0.015814039259342865,0.10056269566891661,,-0.002489604118402836,0.03613562612492353,-0.04731301924728361,0.04612272177915399,0.04699408130968317,-0.004568404234687621,0.0553811415158836,0.05278405976325505,0.014385360801523422,0.13854777517803943,-0.02987418322833576,0.01583318737138928,0.01370740039096566,0.024215325238181623,0.0014025468387431374,,0.08338664140409659,-0.04140312002766063,
EFNA5,-0.02367974685271726,0.07953682618785059,-0.01739016337584283,-0.034225600259144236,-0.013258239090235272,0.09405902467251913,0.15659091986565987,0.0843215345049894,0.06489575933277768,0.09967710184911113,-0.0028551221682735456,0.3715738625644804,0.28500241564565204,0.04672181953590322,-0.03159984109748799,0.04640477553986795,-0.03093756731548846,0.01804768433185566,0.023802511501662623,0.0126731682788706,0.03758949273044517,0.08363789059520388,0.057405983420295535,0.2472928876227008
THBS1,-0.04353032663127474,-0.08463216407193261,-0.13742897985814284,-0.022243945230273624,-0.07412561476619725,0.0027446137678605004,-0.18912333611945606,-0.1525855666575001,0.08573849741840599,-0.13597805603276608,0.021781863464204854,-0.18404431961307358,-0.046845619382027276,0.06675782586429359,-0.033068000301534985,-0.03363932981965521,0.008510157781091944,-0.017197375733151794,-0.01488679059556672,-0.008515744394480431,-0.05197543689643394,-0.0679256250873511,0.013134544327649203,-0.11741827880573566
PODXL,0.02481058496246962,0.12099443087922673,-0.04247608403392904,-0.022503651515839832,0.07164370849456411,0.01437960279053561,-0.15837422845613658,-0.2981441188833106,0.07938831019513781,-0.06081873876367573,-0.02834141330599904,0.146694036497408,0.016398798256353275,0.050746399042577175,0.13105981304121533,-0.08514344822046212,0.06433552991431207,0.020484030615461852,0.040059494134537355,-0.023560874480383555,-0.05806796025369514,0.1257756683747517,0.10083697303730357,0.09358872845316574
LCN2,,0.13871675765914793,,,,0.014875002259066468,,,,,,,,,,,,0.012894946884927197,-0.025479755869306,,,,,
