,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
VCAN,0.003030812037703096,-0.04588830647367321,0.015137656177460332,0.004060186664924331,0.012210204166791893,0.0633231230094955,0.026983371169229695,0.02286150739076876,0.058169157361289255,-0.03053801623013597,-0.09520739557444834,0.017945281139186614,-0.03427470456353526,-0.09941411787117506,-0.07184216476437912,-0.029333462413497526,0.11448381310129342,0.1289993436331246
MMP7,,0.09082836798619832,,0.00591332065433704,,0.0447282552144202,-0.019257304634001486,-0.01014653335551743,-0.027118178824789955,0.03844956440827919,0.003595167438590794,0.062186743523579426,,,,,0.18492849592875207,0.06856611491815895
PTPN6,0.019153082449243745,0.07571514406682997,0.008949696806171664,-0.013532653377277264,-0.003641035834879196,0.03966686627397148,0.021601653169024064,0.044566046530328494,0.031779024798495446,-0.0163302051283342,0.02692396847207297,0.03607792179208171,0.023139218988164026,0.13089162481602154,0.10079048653658038,-0.011251061017869268,0.08564937984609823,0.07882372910243672
PTGS2,-0.026178946802409852,0.055141901038050785,-0.013065168440320877,0.006009277470609194,0.013569163327062756,0.14298691036621813,-0.029132539248408595,0.016181669043141216,-0.045947038808006026,-0.03408553005757768,0.10119669777250906,0.0463608072954718,-0.061780650748243876,0.031697339577424634,0.17824409476311318,0.048183225891208006,0.030524317686197282,-0.019432462297564724
XCL1,-0.02093644908352086,-0.02728608591110307,,0.0479816621149285,0.026532983520152518,,,-0.016665301388947333,0.085068553775247,,,,,,,,,0.027124318480504967
CD58,0.04273004054318765,0.06655229908476168,-0.02456450669360836,0.018149615004055417,0.013392499563895698,0.07814058746369273,0.07017049147733015,0.02033044971794127,0.05926905107818701,-0.02296032144253322,-0.001629511142154901,0.033142906176715205,0.010327828531793974,0.024914636941448152,0.028517455737089994,0.0395540309556245,0.043516376879187836,0.046536194244342015
TNFSF14,0.021788299627686046,-0.027493544492982608,-0.015268729290936896,-0.007241371295791555,0.08538611374796735,,-0.02065718091618312,0.01752888515201703,,,0.03696260504858481,0.07917258894870809,,-0.06253319641065293,-0.003022397373383157,0.06554571938805819,0.0233650457539371,-0.032088964653478935
CNTN4,,-0.006004071291488894,-0.011952312581387917,0.014354401040601612,0.007432475835778247,0.07450482317502266,-0.0042526281244521635,-0.02810851042661722,,-0.014249372885762855,0.04772573635691054,,,0.11492109812124779,-0.03910646502346928,0.03283892798349782,0.04859469085827343,0.05667497186719631
NTF4,,,,-0.022316062207303127,,,,,,,,,,,,,,
INSL3,,0.060762497880772516,,-0.016214322502149513,,,,0.03526404988280038,,,,,,,,,0.1570716274853721,
BTLA,,,,-0.025737057415806088,0.04179705336504968,,,,,,,,,0.042867873851876515,,,0.010345334208552206,
MFNG,0.009665602176874552,0.13589202299547912,-0.0033275966552358946,0.05900824082289789,0.025627583394032195,0.08584205025848467,0.036609432846053294,-0.022645275054949707,0.08095049459753753,0.14400972684659957,0.10368658286645836,0.01625779599261046,0.10717823769040438,0.08830695469487318,0.09870787593987329,0.05020124325865056,0.09329910814438903,0.06001384048632386
ICAM1,0.021000764331606428,0.009508442142720253,0.0198406735079545,0.01750536793972723,0.031484546184207665,0.1445877701695962,0.003078312372864154,0.00726296030520898,-0.018309126532781068,-0.015965090928545676,-0.04742774193541697,0.04618052089545686,0.02070043355038299,0.09892869808740726,-0.008841939690067966,0.030956474984077238,-0.035786507510356634,0.06436387998628554
PROS1,0.0196657236701895,0.142726983279835,0.007327455388948808,0.0003480317175520499,0.05071572225130176,0.04722039564076747,0.04890966248859622,0.02678851790800771,0.030291613816389274,0.028418393451498315,-0.0014502170022316144,-0.02821183910315527,-0.0071696625434303305,0.029827415024868957,0.047789242315148826,0.004431827546599625,0.004979131884553141,0.029283483403008424
CLCF1,0.039413143192024394,0.0707757633315791,-0.018140133006178484,0.07056507257115074,0.05183970426057109,0.10651250139573258,-0.04318319978835112,0.0014317807483526291,-0.0024522951966252336,-0.011702426820947659,0.10998012657892346,-0.015487202396262221,0.07727004589629777,0.04783420510900084,0.06198900586323419,0.027935862118101326,-0.06934220433416706,0.00828701983135664
PSAP,-0.09893204167628754,0.10398550352996974,-0.0025858649059066724,-0.0015427927839912052,0.036722067952751965,-0.05722913424170765,-0.024492644271732904,0.030759843310640373,-0.043156086999838354,0.11906053718112163,-0.11099931648935218,0.026410160781829325,-0.010303017684291194,0.045502915488693944,0.06266997210138757,0.1027511512660102,-0.02617168877506738,0.055116703162497796
EFEMP1,-0.1049584865964994,0.09454769908863493,-0.05600325168476449,0.05883454471176828,0.028863115433617116,0.08093021986995981,-0.0024871592423407135,0.008544691070180861,0.044680988073967025,-0.005020006117851437,0.02684596590921726,0.12046447137624967,0.04836520541039982,-0.012743983461392563,0.016268623290015462,-0.06650643468947043,-0.05423080032398116,0.06110525981245635
C1QTNF1,0.08613114886849425,0.07205637272600617,-0.01561094727985769,0.002585596096436892,0.02720911798488668,0.13272191246834308,0.03317466834523155,-0.039276194703079165,-0.09520116794221416,-0.041173450575730026,0.015354239345252792,0.062193118809450554,0.01524286926851414,0.14062422432814017,0.0743262355115655,0.05440766840093477,-0.06286701499374403,0.08245234207159693
ALB,-0.0165832342240334,0.07209856420623241,0.029596690221136823,-0.007217888368557825,0.04780557248206619,0.1221623556451918,-0.007072348852931917,-0.012773353247693884,-0.023045028195402308,-0.03194808964286845,0.03930494759059639,0.010471013567062131,-0.050711734557331176,-0.01447954660776338,0.010385105327347472,0.011242909142916778,-0.04142343157450344,-0.030854038107617995
CCL13,,,,,,,,,0.05426599925469152,,,,,,,,,
EFNA3,0.10877389449157863,-0.09186209756612572,-0.0029594818726520126,0.01802002795648586,-0.0035965751881586665,0.019218219570134924,-0.012729774764444982,-0.02172168960476791,-0.017567107511600528,-0.004080795100005528,0.04658162491174085,-0.031819902701965115,0.01650746819937095,0.007039367643141944,-0.0654115273169921,0.011045145444658651,0.0266559727824529,-0.026156627615434802
DRAXIN,-0.01598223817255684,-0.06429721974995667,-0.020457272804237012,0.018240659991167207,-0.016854746070740445,0.10078930034077975,0.02367227754718045,0.054893562278138464,0.03447303079813158,-0.02002740653142247,0.04759265731552209,0.011746203591335967,0.042370617540093754,0.06511340616003096,0.01880754020471398,0.057822305527170326,0.1572552491769443,0.0861815804607834
RAET1L,,-0.0010993896218898847,,,,,,,,,,,,,,,,
NPTX2,-0.03683859247155484,0.02541704820235433,0.07728502507133413,-0.021734264728537147,0.004942656658287028,-0.02849643660347371,-0.03605002423733737,-0.02772652342322404,-0.022226485258428626,0.028851666252115042,0.06536037478924094,0.00878836755931813,,-0.03268258834237858,0.093411510917182,0.056818339577676825,0.2057698071074121,0.0003035347351516247
FGF11,0.012495632609993505,-0.06335650911712713,0.005553994293939581,-0.016688392927034838,0.03569443357567381,0.0359830902046533,0.059833383992425215,0.025504671522926542,-0.04864999975019509,-0.039276266404790594,0.07253296614434723,-0.06585902364514144,-0.0424142427252462,0.01899801423851613,0.0541321132323525,-0.015618712184453931,-0.04076804430506292,0.0022030045707087894
CD59,-0.08294953210894222,0.14031188163467495,-0.054536418659722516,-0.043540990087243346,0.0696337284714281,0.042149989047700134,-0.0024098349674441825,-0.030609970638565447,-0.013803902298736277,0.042239776627918287,0.10415848810148884,0.09247121388833517,-0.005158429021592706,0.17380700587066442,0.11959434296067001,0.00580869985045876,0.19978312079639612,0.09858647099064206
COL9A2,0.04453944641996396,0.07730417955141661,-0.05703747797470595,-0.003779833959497057,0.032762635067273775,0.025048493522524612,0.023172336790790917,0.008304197717946542,0.012430406570223042,-0.03111146341507386,0.04219424188525078,0.0913927799242774,0.014408517471910812,0.0374872130688819,0.0594736607931443,-0.010032960927271042,0.046089602159048684,0.08640014506260772
DLL3,-0.08247459949519358,-0.06620807809702245,-0.029016485455504986,-0.015225076428916583,-0.04379561414752757,0.04888937212550728,0.04240614246222849,-0.0022100879318684035,-0.029530351642583587,0.04022261455180996,-0.030560017079638725,0.021525337397980772,-0.020124651894418616,0.012293267879639339,-0.09467955517426808,-0.048584743566090785,-0.012986816069972058,0.04196002571309453
FGF5,,,,,,,0.005853372864051108,,0.022817008101646132,,,,,,,,0.044395934880780495,-0.02336211402834582
LIN7C,0.0629483022757547,-0.02557003373927518,-0.012118461392974301,-0.02177544415773119,-0.02734659013206737,0.011040164197758797,0.03837452259613309,-0.0015705554662963936,0.009450605530954764,-0.0026705002087555225,-0.04183427029502324,-0.028529316291797606,-0.0213800432599934,-0.02538762080055194,0.05358719036099786,0.01570784777966954,0.024113403377191475,0.0034077226823443574
GDF7,-0.021686070654968782,0.01784549849623464,-0.012825681912369212,0.0006453320915227829,,-0.0299223880609583,0.05190937865298778,0.09545954642902843,,,,,,0.049796518932092894,0.040849717526287035,,0.007556122064954085,0.029221228374869054
PSPN,0.02253886078890035,0.027447778322788316,-0.023108484848158518,0.030347258186768013,-0.021330663258694493,0.05183610369288213,-0.0060271780631433545,0.04489121818446068,0.009676458072802199,0.05207591739534271,0.07111711870238788,0.030901645829633947,8.250915945903497e-05,0.08295657848469117,-0.022170942323872535,-0.07759181439734858,0.05872896209684137,0.09247030381196497
ANGPT1,0.07370635783172899,0.06925302630331266,0.030116418610813857,0.014371003954940918,0.001772904351461825,0.004594985106437054,0.03322406167346153,-0.004710006040296827,-0.006764614930344466,-0.00911005873036104,0.00477485692508459,-0.006740243886289351,-0.06574762922360254,0.15319048518865497,0.06147787696892557,-0.020221561492583532,0.13213852124119174,0.03262286382831195
PNOC,-0.030625240235006148,0.0054535049045322205,-0.026840155026054562,-0.06602019598265023,-0.025335117664509615,0.020766082227453866,0.009195347751822142,0.015167659728839463,-0.023045028195402308,0.04002011928325993,,,,,,-0.029323791564207745,0.11138314626716304,-0.03639534591936478
L1CAM,-0.03256497795554798,-0.04804892784336021,-0.030738724522671235,-0.00888063019945486,0.04027593836272679,0.037093172098979825,-0.024386286945575448,-0.027242226005506548,0.00992323085970302,0.03712843388260213,0.015801200891288954,0.005957914079144732,0.030267475600853928,0.05758838557552105,0.014942594200658526,0.0661965689092937,-0.020481887452977736,0.04208075072129859
APOA1,0.04641988646701367,9.547864385649475e-05,0.0008915039093743908,-0.025251128325206186,-0.02692285190128722,0.02049426750420889,-0.02377332929065001,-0.015235461516399809,-0.037489197404679216,0.06463530624796435,0.0334588478265615,-0.05891501660524847,0.04589855572719835,0.22548397667420852,0.03873611954420666,,0.035135563035943895,-0.03801010188470405
PSEN1,0.01346609854173372,-0.04155848266066844,0.023670724512316395,-0.00023591602873309194,0.016571241927068464,0.017502130220147797,-0.018425730116226804,0.00988694350266067,0.008500400814404813,0.011918030611303577,0.053640164133057285,0.03651084060736964,0.06707565531665324,-0.052504412602236074,-0.04237863933455997,-0.08150509387102416,0.044928192005102216,0.051593984051093694
CALM2,-0.02848475614492184,-0.04711750239738175,0.02628376851102233,-0.005557370950320936,-0.03208599484473566,-0.033868703215816545,-0.044012531011062325,-0.015305069209441581,0.05160518997716282,0.05868020554903926,-0.035534995049522275,0.1215264055743368,-0.010028795850117716,-0.04069713698608053,-0.05267805904173859,-0.02811291414566276,-0.16995488063955555,-0.005580967188139244
CLEC2B,-0.05914826337268125,0.08907035308095247,-0.04735505762144803,-0.023491819612331714,-0.006663879096551279,0.017942035145834048,0.10548514881984886,-0.02547128160809952,-0.0030053437205960227,0.0009876943448602934,0.08997985137378278,0.0377996410699374,-0.04835900183275415,0.054451697314072185,0.14843310610347002,-0.026248211456233888,0.12366364897520277,0.014844848155886315
NTNG1,0.053185311852038654,-0.027295437082534645,-0.0007820218960343141,0.00826905854717766,0.047362754743168804,0.03830095942553391,-0.008116471573148713,0.050388019756833984,0.035174490805717724,0.0017255148700415445,-0.05731503538943543,-0.018419112274376946,-0.03506312468444779,0.06658357963051077,0.048528160319406516,-0.06346786174392344,0.0072303825866927044,0.03170125160189743
LRIG1,-0.026103768879201357,-0.020587507225790856,-0.004041881157693546,0.017080979511614542,0.012042634274068724,-0.037393126813627664,0.02837311763738619,0.021402637301298526,-0.01939127134860233,-0.040625744137859465,0.02142215013361396,0.07909507777363743,-0.02879745179225961,0.09042510698084429,0.041102340179404125,-0.010803276080868044,-0.16493634390315057,0.03084937628999369
CPAMD8,-0.01908188106540619,0.07781102302134688,,0.043988572560783444,0.045484348429518026,0.062383602655434266,-0.005795447714312419,-0.012978023690282304,,-0.027274203454564598,0.016051750015263985,,-0.045201528604135434,-0.013168549401754047,-0.045480143309502716,0.012981001875452716,0.1508993121536299,-0.023621054633883455
GHRL,0.0012256985176882246,-0.030756140382207788,-0.016267992373502294,0.02639802657463845,0.033487902589322334,-0.022269076261866628,0.005990652960776522,-0.022755079562600884,,0.052607960699448404,0.036273680315878284,0.08872104988409944,0.0783614441834127,-0.005998328784687939,-0.028389227050560323,,-0.000928880756049292,-0.020822205437882036
NPY,-0.027993864253537,0.02066096094551401,-0.05240532859800901,0.00919125103212128,0.087605205253315,0.010061353086798881,0.019896472242569838,-0.030711819787826725,,0.006565443330831331,-0.058121864980940845,-0.05484412752679763,,-0.0346946768641358,-0.047688454485637154,-0.03215823444611918,0.117957923084151,-0.011284666750644762
MMP2,0.013031255840559997,0.16305295347638604,0.01563295275474006,-0.02272723354457449,0.03847507456968217,0.0299770747330313,0.04444813492779712,0.058819669489851,-0.07852790572106018,0.01481779539352358,0.03408218261829427,0.05139401710703434,0.18155921709865422,0.14815704275449482,0.029107168667251097,0.0370508240816741,0.25562177695933463,0.11257521172928492
LHB,,,,0.05446395613468455,,,,,,,,,,,,,,
PPY,,0.15826584907982028,,-0.029075323130763366,,,,0.19240642849247389,-0.02131562344948111,,,,,,,,0.04194400298359195,0.017322906083063715
ALKAL2,-0.028575273915582917,-0.016899107499353028,-0.01029471109762246,-0.01646048523167142,,0.022564947974712764,-0.011930686824691136,-0.022878924382929825,-0.031815832270376807,-0.011247618058657538,0.001072944234825156,0.06402428766105987,,-0.024399294400481553,-0.026929494361597108,,-0.03347107853229497,-0.003514142679181419
CSF1,0.039923193254504004,0.10921765525170471,-0.0066016248457106555,0.030061568082239785,0.06901660442932511,0.0402831672058662,0.0387272869891569,0.0023437135668055247,0.1045038977545574,-0.03545536561047637,0.03190154153525137,0.02131636347897642,-0.13526025951850373,0.09340012273925427,0.03581009888271028,0.11720337811339931,-0.08266794341660211,0.04971624880810231
SEMA4C,-0.018887163575464393,0.12066759750193395,0.056937009926323986,-0.018246985776363887,0.009711932026722773,0.026139013710801143,0.022008788774616893,0.019444229205818838,0.06355926970037777,0.018019493268522504,0.06688348609099078,0.04152864540193456,0.09874392098709063,0.11552340424190877,-0.022137383318091265,-0.02047760230763041,0.19315446313962165,-0.004019163230417963
BMP8A,,,,,,,,,,,,,,,,,0.19469936630562207,
ICAM2,0.06663521514002932,0.12649300589391385,0.008307676622587938,-0.003969311626396752,0.07405911949125203,0.12488230421549527,0.10664078820529468,-0.00021713899745300197,0.07188575176015174,0.05623761288524454,0.07855998911020948,-0.06306491050620179,0.1366369111773079,0.19651548546696676,0.10712140105858582,0.07644922535497911,0.23194300203809515,0.06585028228666472
SYTL3,0.05995644428982116,-0.0221876402735376,-0.017978291446892475,-0.015482692790695534,0.026438039977317473,0.034920474230187765,0.027371916980829525,-0.029175523685515112,-0.0035596221880339492,-0.046105671718800874,-0.04199290565211832,0.08997678381280948,0.034893223576478664,-0.033212247791423566,0.028720482360114465,0.03457978584731975,0.09257034836873768,0.03509079857716551
IL1A,-0.022172839119417944,0.0327943558479257,-0.020541699030407902,0.028518775735974312,0.05176453049135993,-0.029922384130242768,-0.0010061045686331099,-0.006842199739440899,,-0.028381881638159925,-0.03688931966853615,-0.052737548210032764,0.07355180946245167,0.13081037422104966,-0.016944396850483854,0.10430987949123642,-0.036081244918470895,-0.03742856859995371
HLA-G,,-0.02930042301146718,,-0.01764176503251924,,0.07399525056403525,,,,,,-0.02186634673833326,-0.03960629499937659,,,,,
PGF,0.004834840217959303,0.1237015608492096,-0.03263818196948863,0.04612022637197768,0.03157891889343526,0.16004499266194563,0.09045129286980816,-0.00787829853244966,0.11286222061633841,0.013625803434753366,0.09137270765530324,0.09637915299974419,0.054951650076305765,0.15260689545704598,0.13543733567973906,-0.02452729524549255,0.2857542193988522,0.06180783515229575
LGALS8,0.05615707721559909,0.02676529855414251,0.026971034227595878,-0.05006118511017085,0.023903309215085638,0.04381136236696496,0.060217618200486385,0.002779570635760307,-0.07364677780615261,0.007341450451407861,0.0047872705485681975,-0.0034370600163415484,-0.011211202918025175,0.05562509151270895,0.0015290976145983974,0.08587055678213164,0.05600208837538717,0.012449598326726003
DKK3,-0.05350455357679516,0.06736861014980007,0.0611039756461968,-0.019365540532030535,-0.04963617375224038,-0.042486379093185055,-0.02663952033195418,-0.013969698688342492,-0.0937104716052524,0.06771397043792132,0.11679718938528617,0.05062114334821263,0.018766286841877772,0.020867095881373834,0.08584754690830453,0.025582775327750742,0.11268034509836092,0.0020887574908200353
COL16A1,0.07922905387099449,0.15683033860082726,-0.027024410955301715,0.021141860204285268,0.010009636041341818,0.0425424234890559,0.02412989772888603,0.01624138949683759,0.06912998469671244,-0.0407938442123184,0.06799932286550338,0.11758578454741177,-0.02850470371040226,0.05112430161834239,0.03717109458529881,-0.064057317010703,0.19334639646085258,0.08138745573321106
TPH1,0.01790312518295888,-0.021513951817359572,,-0.032103456410181405,-0.021497506229314955,0.025873351680982377,0.01453687960032469,0.002613569067672167,,-0.01777127716086349,,-0.01649596879964469,-0.03795882778620323,,0.10076155259449525,,0.06805744526680112,0.027355177796965963
TNC,0.03951005076219832,0.049504165964616924,-0.026771632510272834,0.0174860566882881,0.006174843830740283,0.012347855556218508,0.07219732022798483,0.046853169894266654,-0.06391766453385661,-0.06419890283556609,-0.05192859749102465,-0.012126031621051412,0.10630780707725439,0.05769806625226048,0.059277005703167,0.028021690772928508,-0.026809064678422475,0.01688090452223614
TNFSF9,-0.01908187200883497,-0.0019089364788862342,-0.017215103891489683,0.020060614602709925,-0.011843434336260792,0.016942336604882154,-0.00802434052661169,-0.008802192824110459,-0.03517044687786762,0.038126735113347396,,,0.10895729784489826,0.05116734540665646,0.006028891381805254,0.0005076928848417055,-0.007423680771605525,0.008700820950759375
C4A,,,-0.01014497634194286,-0.01980256072716508,,,,0.0870161206913834,-0.025277625057458945,-0.01562162771804957,,0.09342588745067214,,,-0.030150879587229618,0.15559665782139318,-0.03009413206337607,
CNTN2,-0.10184367419020435,0.0033225865496086205,-0.03598195671576359,0.004617682687332508,-0.03403378182455361,-0.06530147527675068,-0.031238068284463974,0.011864447109461022,0.10886631907453743,0.032171189238568626,-0.09415804140312391,0.06388113648435301,0.056440193406834725,-0.11842648571147837,-0.04615258448730756,-0.07017976213868353,0.037467683914978636,0.009716645200118045
F7,,-0.020988481431190108,,,,-0.014873438154615648,-0.023268695246300757,,0.043358547064923744,,,,,,,,,-0.011891872076556809
LUM,0.008564093724926692,0.24293363128075676,-0.014957225932215257,-0.010138456062288071,0.09350586134542126,-0.005031439250939866,0.07039743473299855,-0.02238024120740004,-0.10626229765617096,0.088616269956507,0.09550032986300368,0.011018957734309321,-0.06727682467022093,0.15455435922616517,0.13068948983085268,0.036840850739571517,0.20641142117314024,0.14954614263537958
IZUMO1,-0.018233333193371948,,,,,,,,,,,,,,,,,
BTC,,0.11130223427071947,0.06714956674143835,0.046772989484305215,0.031808176163888986,,,,,,,,0.08228935221522297,,-0.03642507648799708,,0.013278972322695877,0.022436425376743164
APOC1,-0.14699972077224402,-0.04543349718405215,0.004275849040520177,0.06419899600489737,-0.02392792973240218,-0.012105719763548888,0.08708700399136729,0.03550381670181189,0.05742900301782799,0.022253722365860346,-0.06835413716297666,-0.015830151449967526,-0.009744718262918976,0.12785213438941856,-0.0010379368627536144,-0.0035213270343453906,-0.13603720054326052,-0.027688154593594222
PKM,0.010923969399550546,-0.0014627539674108908,-0.02601867521056672,0.02003236734390128,0.04892297311330557,-0.030404028010728515,-0.018075339903211175,0.00581842495177139,-0.028195217388799636,-0.0793054710014651,-0.019150187686004957,-0.04499745655172747,-0.0483733591907854,0.04129991213910739,0.047246766953086015,-0.021770776219835444,-0.12048343626904542,0.013260687418975797
TNF,,0.12701194790370476,-0.02252606638921767,-0.017319353096599356,0.05229013033756471,0.003543861805094605,0.0008743617018665721,-0.0029982725320316962,0.014440513275367018,0.011852563314711965,0.036962547634290084,0.07084984128333933,0.10254751106949307,0.11507971579377047,,,0.09421153962675674,0.06569517118795298
GNAS,0.045062302798272585,-0.09911231378351561,0.046166427272988524,-0.08944577107506983,-0.037534445182387355,-0.026649701789570317,-0.011146830493381998,0.006212523763581879,-0.14353762227089284,-0.06455016709546643,0.09862368991892981,-0.11595657450832007,-0.020283064106401603,-0.018025591794112072,0.04596069081344944,0.03475691754822643,-0.07497664116952515,0.05381785033859102
BMP8B,-0.03363912930634796,0.031245365507019222,-0.0281031562874906,-0.02557601500455394,-0.0011759492823745531,0.04559839567704742,0.08022529099349497,-0.01871546190940179,-0.03926771744599682,-0.0074479506674242,0.1222483677042389,0.07978538795832357,-0.06300679393522436,0.030932049936637455,0.054189159663063896,-0.014091616319868246,0.2404601390045541,0.10441187928946867
LIPH,,0.011897438720466405,,-0.0250872456862514,,,,-0.009065562799080747,,,,-0.02217914429576239,,,,,-0.045766505135411646,-0.02176222402102241
CCL28,,-0.0302620419629803,,,,0.02689252137804271,,-0.013959475332400205,,-0.014093394775460523,,-0.048181113332052286,,,-0.029344179429875997,,0.06711288966803723,-0.019875679623349986
PTPN11,0.008611119233175393,-0.02953327665789638,0.023858393661396086,-0.03419991177227436,0.04368190889921588,0.04839071911304313,0.027248822035148845,0.006213477636697969,-0.0026326925426711527,-0.09812404897885331,-0.07705865235454547,0.007150310305277618,0.013934455954589324,-0.050479344165314445,0.014888042672938234,-0.020657438742256718,-0.07128080543408823,0.028536917662487716
ADAM12,-0.03113415889265606,0.14768117934519112,-0.01208070616833617,0.010549914031489086,-0.034123902518032406,0.16415302809849558,0.0522403152374724,-0.017977745703511707,0.10571510437735383,0.016044810628315684,0.06893052844303457,0.047340326719957665,0.11881170756038228,0.07184046579570165,0.05615999617948194,-0.07543702080515013,0.19857826281448598,0.07877433267839608
EPO,,-0.028907749167997158,,-0.013606689589585153,-0.0075276625759093194,,,-0.009484824353784277,0.036396922680631445,-0.01777127977063573,,,0.01530659280221692,0.0007858990068092541,,,-0.024932734490285064,
EDN3,0.042150785227303825,0.10174765721829622,-0.007566789776072378,0.041778151853606824,-0.02363209626843124,-0.02133290013889052,-0.02260315203375089,-0.01470100995837188,,0.0008973676197379138,,,,0.1442417508336299,0.05810869935543834,,0.07314647506953488,-0.008014431116513664
CCL22,,,-0.012825681601790213,,,,,-0.019097899243024262,,,,,,,0.04763830041700316,0.10258571031270143,0.06580928797437086,
CCL2,-0.03889558315635477,0.17747168195940752,-0.036510267309442235,-0.004946809857031101,0.042872791388266634,0.05905435640873956,-0.07529994880067574,0.06282460480378976,-0.0275524779430493,-0.019173486251734692,0.010084514390418131,0.10483118470658356,0.06921580096780461,0.07945631980447354,0.0070867844398105765,0.13153867478316955,-0.10198365940476288,-0.0050157464776718124
DSCAM,-0.01039193073391429,0.014418150000199923,-0.006399854717761778,0.001987770779570438,-0.0176316328916842,0.052533040652913275,0.0313300707317953,-0.020944991745055132,-0.03082720727899162,-0.02014938117257125,0.011564316418921573,0.00043646915905053645,-0.018005590876408236,-0.0017864711004060099,-0.06227693627865727,-0.04260927105591082,-0.049091980514429485,0.02385030928118953
GPHA2,,0.10613322054492415,,,,,,,,,,,,,,,,
ANG,-0.002648103555761846,-0.01948702580187906,0.0018473057298273629,0.06017358378611797,0.01675400837605816,0.019656957369611983,0.020864850662356996,0.03516131819337401,-0.0016114800582458719,-0.028743989381246105,0.002373665405296,0.013034253775698942,0.032143974138464516,0.11585919662189462,0.017333298537984994,-0.0081055364001463,-0.03964801306572985,0.006833257751070636
FBLN2,-0.025126645242205998,0.10425969417069304,-0.023323880967266054,-0.008795172458393492,0.010949260349600282,0.02609330276794327,-0.029358892557816287,0.02269347122063296,0.05716938081593826,-0.0165587133750078,-0.021499751978425182,-0.004475070636832348,,0.08425922266877688,0.07499477314318641,-0.06504333227235753,0.09379459232300105,0.06688164515489955
VTN,,-0.004368837279370494,,0.030577918130562612,0.0726488736656219,0.046399451937940754,-0.0007962228189722716,0.020717168907861343,,-0.014766863543246335,0.16121280401874735,0.07789276467425277,0.061332805051730645,,,,0.031064718949682543,0.018791051164747878
VEGFA,0.06381688544016789,-0.15550501108801443,-0.040124627879199445,0.025616622074517287,0.003695935037872629,0.015375449353965943,0.04757440220778801,-0.0227052173789444,-0.15919654207061518,-0.07369289076253323,0.0818104658483696,-0.06121687273397929,-0.04322473657845751,0.0009209319945765102,0.015776876458958655,0.06268821025688899,-0.18923983674770356,-0.016628877016805634
F10,,,-0.014639704335102685,,0.011833135143778423,0.044288818594828215,-0.017461687065168912,-0.010399904904055344,-0.014869826008085469,,0.10548871901749202,,0.10186665178210846,,-0.03151455230641314,-0.027371034942237686,0.03601906338103104,0.004994883851563722
SERPINA1,-0.05791911336974793,0.0935422324687079,0.00013987548904076028,0.047167499786435786,0.0732554908130877,0.034399982346421686,0.044565512132448956,0.007001348410670661,0.02777866876545054,-0.0037170690011328424,-0.04439625584322005,-0.02535769501398209,-0.04070782880133765,0.14744014859732502,0.08458461417801869,0.05557817640621792,0.03440679969949228,0.0401142858417205
VWF,0.06246756603190391,0.20471682731857482,-0.013117405476501186,0.05474818650317938,0.05759591794163425,0.059086171423451975,0.1065549458530323,-0.021103374749056974,0.07523963606277194,0.11953407848863938,0.11108820536555866,0.10068683861654142,0.08467356811752072,0.20610718946860002,0.1880699633933181,0.16006158891467193,0.2716345740399687,0.04575076009131972
GDNF,,-0.01395669947388988,,-0.006163427344858618,,0.02826467463548784,,,0.010735197855584975,-0.01777127838666546,,,0.01958210936814462,0.005358354266494542,,,,
VASP,0.00033504573486508763,0.12962379615313963,-0.007096288653791647,-0.03231420587353361,0.062101708189389045,0.12807966629245793,0.06375145005265591,0.021359981232796664,0.015864379577136125,0.0736378820003485,0.11484947570618265,0.12210913472585083,0.12679210232443855,0.12375767622877522,0.07436953354858515,0.02237865502541955,0.20126470621611403,0.02120027910071172
ADAM15,0.06975344814445562,0.06397583377071309,0.05033902622845651,0.0478634348885444,0.03949473652307068,0.036444415828280466,0.008190145955105838,0.04435876923642587,0.01618933211754832,0.03164383903214445,0.019023341498228843,0.03140600957485336,0.035217559661088776,0.07068382235046093,0.05767908287056933,0.046623018937032995,0.12954798419461996,-0.018220195650878367
WNT2,,-0.010290405294346255,,,-0.01868850886506575,-0.028181394990782486,-0.008658571560014842,,,-0.01663128175894661,,0.0016454274756025466,,,,,0.04151081921531465,0.000644505210681649
CALCB,,,-0.018555427869271623,,-0.02809250027567994,-0.01735839520513611,-0.025721666096369805,,,,,,,,,,,-0.03500734827755457
OLFM2,0.04918514178128325,-0.008802448546322297,0.01865100358563204,-0.011821738185693492,0.021779810350246537,0.009913254233152242,0.03759254213982898,0.019286684854078327,0.07387243461057943,-0.03910941363864369,-0.05876924249701988,0.03460957737657357,-0.01184220780172185,0.04145271888814047,0.009109791419555435,0.07711091568410654,-0.10976602227104028,-0.0021449314825613464
MFAP2,0.13332658886631277,0.21959189565231024,-0.015392818191359526,-0.0031098066215098823,0.02194603477689416,0.14501147493049538,0.06270445919792247,-0.02490896293804374,0.18788680466620356,0.06338812542786003,0.19566560170226843,-0.011725758188664972,0.03865554808129406,0.07872713338635552,0.1410169227379134,,0.27036861234753484,0.03481147167897305
