,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
FGF11,0.00467642549141437,0.05241541461011362,0.07134140244589751,0.0065777756176452155,-0.03377767232427802,-0.03164947802267662,-0.04024837310970861,-0.022238294174437307,0.0840464690669343
CD59,-0.00391724256360971,-0.01865222798954582,0.003196813694806758,-0.005023609976925677,-0.022823270810714974,-0.020633808238655075,-0.019618707007641338,0.04826545999718116,-0.006497775008327048
COL9A2,0.030576532560533345,0.03593518888889682,-0.0019928326070100836,0.007833756429925625,-0.015242177448884052,-0.009820438679183143,0.021037833548860654,0.050152385702155744,0.07109956802367058
DLL3,0.010106066288577529,0.006420954251397374,-0.02231768636987899,0.04509239738022743,0.02646148433499328,0.07576675699506379,0.04021137151525232,-0.03443764429647099,-0.00386474760848268
FGF5,,,,,,,,,-0.03208695074032165
LIN7C,-0.011873378299903942,-0.024446503601192687,-0.013808639282201659,-0.014305024347519152,0.018462438803366673,-0.03679722705989838,0.0279312356251594,0.028475375118225593,0.059657015279412695
GDF7,0.0029876105635553134,,-0.024553033860677285,-0.01171928717140974,-0.01634063202307791,,,0.024792299089205105,-0.029018042797320145
PSPN,0.06484726601531454,-0.010291056466440202,-0.009501737776379499,-0.030762840402436466,0.003230826803382086,-0.04052276463018274,0.014114215636386243,0.030559569968878392,-0.02497955157441042
ANGPT1,0.00714316292537472,0.06960005111913548,0.03610285749111093,0.03092283989794603,0.04930225483811053,-0.01703353762740415,-0.048487277520727914,0.06015914905355297,0.03406400323550502
PNOC,0.007273692749710867,-0.03685559580712164,0.025718710900274794,0.026387736631689696,-0.008670975553726451,-0.021266586580675845,,,-0.04174391109224737
L1CAM,-0.030444335840010616,-0.04057337575564705,0.01651989062480118,0.014624313288138223,-0.011928504106716973,0.043199460653642004,0.02151533347061776,0.012977814990350006,0.012836362297470517
APOA1,0.029433891819657658,0.050927954506518075,-0.03969857217979163,0.017206931229395556,-0.02644574406115224,-0.03325148719080835,0.02783889205454734,0.05285049249397625,0.06968575930408331
PSEN1,0.026874105960282686,0.01838100924168111,-0.0034702387956093276,0.03082624531998925,0.022904478948422912,-0.029136656536236122,-0.06700013424096958,0.06742994979075652,0.0675156511134149
CALM2,-0.004783387255392089,0.01624550533936217,-0.026483905783116185,0.04688607651078668,-0.014971349455818513,0.04597678036902087,0.023182628348767814,-0.06440085062240046,0.006292355791107202
CLEC2B,-0.005505424670627684,-0.037116460572451,-0.006046806454409859,-0.0005068912197725168,0.026135644417923907,-0.030961845717836226,-0.062289364577309596,0.03191910995918912,-0.04855604248518453
NTNG1,0.02460318095025707,0.023819859446498108,-0.026948718035529125,0.008390296558482517,-0.011735981722129593,0.04998973314475192,0.07237668053723785,0.035310357714049494,-0.007942467824761778
LRIG1,0.016740304851035122,0.09130591641323528,-0.024593694449234538,0.020445866257712393,0.00453353592350694,0.059027357637548884,0.06164177112269332,0.10143623429898159,0.05638182131601047
CPAMD8,0.008607059616121833,-0.018960042791463554,0.029553580318359945,-0.01423012299500232,-0.030245158723557975,0.014534744593165855,-0.04520151717903175,-0.038713043733762394,0.004217466085129988
GHRL,-0.038078369058329384,-0.007416399691227847,0.0015157295332738356,-0.013339804306644826,-0.014902373723873456,0.03470204308809052,0.007815596383981396,0.011997482242622134,-0.018137929211588143
NPY,-0.044772164048175266,-0.011190834650213885,-0.040739097125233416,0.012328404000843823,0.025036271973342735,-0.020545998520301652,,-0.042097831885748775,-0.003641478600865609
MMP2,-0.005322435650279098,0.008092356441431149,0.0016444712117970792,0.005127716062620081,0.00974305768655631,0.014305342891705116,0.054575906055791955,0.07746047719183383,0.009167936654352013
LHB,0.005099891901634715,,,,,,,,
PPY,0.026593790917963107,,,-0.010399904829109718,,,,,-0.008215762712693867
ALKAL2,-0.02167727000000262,,0.004681466419876944,0.021402268389919002,0.022650799715248613,0.081804494490909,,0.03893060062406217,0.15409467962859574
CSF1,-0.08510272146540344,0.02675640203082626,0.03208183996521637,-0.0034564359446626436,-0.042699271528667884,-0.012754642852961795,0.010524806711172879,0.06629159707294602,0.06064406853774288
SEMA4C,0.022249559200022896,0.006828269545019684,-0.013454225953595295,-0.0024866403302566055,-0.03138000701523091,0.05200935686507653,0.07097250002956555,0.008107012705161511,0.008365016249805748
ICAM2,-0.019276154448440327,0.015933638293956647,-0.006776325103409337,0.019975295786136976,0.00916311685285007,0.0186951431113883,0.02757480824550118,0.03310532762150509,-0.0031327246477991107
SYTL3,0.05156455132720292,-0.004781731031654408,-0.02360886500014908,-0.013691808327352607,0.00918866849633341,0.03498628275627406,0.0039015596407252482,-0.0006203497936013482,-0.0651766866074326
IL1A,-0.019504564887188727,0.014541341737783776,0.005163988160690755,0.0734096582083243,0.04974189956222615,-0.020657527645815202,0.004459108968587486,0.04035926575165039,-0.03260349773141439
HLA-G,-0.023232930166038165,,-0.01326144703907715,,,,0.13738568205305132,,
PGF,0.04912297159025145,0.0928299082613195,-0.013224064080691211,0.05423236785774651,0.050786814347210676,-0.03241055035843368,-0.036206553447867364,0.0037349460360243383,-0.029532356669927682
LGALS8,0.04822971021179324,0.001448944912245977,0.03634587574661627,0.017129869512912923,-0.025571213054528877,0.005624178841456701,-0.02369701577945793,-0.013042534453798825,0.01662898341846813
DKK3,0.025395928673951552,-0.011614484534944725,-0.03836310182573147,-0.06551134617849294,-0.038079552993726236,0.045992950967103506,0.06973086985397459,0.011674028628296045,-0.04063311854528267
COL16A1,0.015857446706724055,0.043701763017494386,0.01267975303559787,-0.016912488648772803,0.07973253233878268,0.026672304178313195,0.07092475363540766,0.024477084673952463,0.046257806245874035
TPH1,0.046000312529738685,0.019940692576580904,-0.014052352454449982,0.10655450304807824,,-0.012934683257870942,-0.037958818191759044,0.10981613048347597,0.00783291361804126
TNC,0.04044831047698768,-0.030132274353910946,-0.00937671530051483,0.02543936425477653,0.0012766486379568568,-0.052559121122864115,0.08743287103731473,0.13451902103662006,0.04146972473169098
TNFSF9,0.030966528575624718,-0.035373131081121334,0.043162010296735304,-0.014692044799013758,0.020698025944529488,-0.02194525094316651,-0.03851478022301204,0.038942780882288,0.012927070449118535
C4A,0.01883853918288184,,,-0.012328565529142708,,-0.011370077945232522,,0.09044723413222167,
CNTN2,0.024836761826367824,0.019469995149755837,-0.0617088593112129,0.0524985401333277,-0.03606230324208834,0.048501142829819495,0.031678031334824636,-0.042857497077194655,-0.01996803120677273
F7,,,-0.012204508206063013,,,,,,0.05598597557674644
LUM,-0.012997026262272568,0.05102542945506073,-0.022044907604982497,0.04237622334374902,-0.007337266391057573,-0.015439346685357774,-0.14091191267348233,0.017817287934289494,-7.091262099007932e-05
BTC,-0.010442075553555977,0.0412877485254685,,,0.06624680341575931,,0.08767880433044342,-0.011838345330296233,0.0011099651922516951
APOC1,-0.007277405120909738,-0.043460114230631466,-0.015696876034567653,0.03366464061093241,0.012273847463264128,-0.02673273702127158,0.013351126489865174,0.08445967656292035,-0.054311259481119284
PKM,0.004350288307846529,-0.056071469818862615,0.0148167441031604,-0.009536744528766386,-0.06702420078267621,-0.059812569460876965,-0.0397969030970002,0.052266311679851504,0.02025031030272948
TNF,0.029067939693140914,0.009941742550160925,-0.029983055422321707,0.014615439355803712,-0.021786941033899183,-0.014085878030478918,0.03736866116070833,,-0.01979433835702659
GNAS,0.04001676598919153,-0.02544190553597732,0.028661247683601388,0.005673427822018099,-0.01663154500425295,-0.020263149406239585,0.05103523142344978,0.055530904126875384,-0.04898687133846185
BMP8B,0.011597831224063949,-0.013327238970833287,0.04502794442004887,-0.004358070919428778,0.0048183958775711395,-0.03129659064737738,-0.022595049347121535,0.062440824206810866,0.06947622397639384
LIPH,0.027821757867933523,,,-0.009940194033274287,,,,,0.06973836023424362
CCL28,,,0.0014108242341193823,-0.015306263547237737,-0.017110584033772677,-0.010257765708036345,,0.06516458283911096,0.004715866466497763
PTPN11,-0.012056839226656782,-0.005970883303061745,-0.009729920157654618,0.020621805505533355,-0.07156359811287895,0.033812046258689804,-0.05323610251102172,-0.0115007474710903,0.032817613538626215
ADAM12,0.018442610847564905,0.005902440974908189,-0.003001009699367491,0.011954989597808996,-0.016536315781669253,-0.030815134106017675,0.12437330065639685,0.07026483597958709,0.03695102385368383
EPO,-0.006466371115835,-0.019971341498640178,,-0.010399905283067617,,-0.012934685157372986,0.01669222000639895,,
EDN3,-0.026282460572634673,-0.02045978837081661,-0.017504866870570596,0.05327297496391113,0.009982541815998627,-0.013068151858463458,,0.04454268579131721,-0.015014974327685927
CCL22,,,,0.060036686742122106,,,,-0.029084191660760383,
CCL2,0.00987973555784071,0.014903419043195488,0.039957086003113394,0.07568709929812542,0.022764432048556667,0.004746992807377029,0.03192896642436854,0.03994148435777279,0.03289845376881461
DSCAM,-0.0010968782929594804,0.06334625487690691,0.0032790029303474758,-0.03176421340187693,0.014343831657162888,0.04570511296105628,0.08068962774182356,0.014065835956294596,-0.03199158574045426
ANG,0.006230866210292837,0.01254731318800069,-0.02857632123919528,-0.01280467879431853,0.05775371281525778,-0.02548572502374878,-0.0024586738142654777,0.06549451921611689,-0.010273163517905368
FBLN2,0.0402583302804662,-0.049842157123803035,0.038325572877384154,0.10947405860769838,0.023887339306609585,0.05568622908205195,,-0.004281476294803527,-0.025505500810887715
VTN,-0.02188396453660148,-0.020135361380391088,-0.01405234785931806,-0.017085876449084533,-0.022816406134494666,-0.010747944613948747,-0.05739661334103345,,0.19489808319987104
VEGFA,0.030050428894091534,-0.05056970247355271,0.01379168863100427,0.011611256057144867,-0.027671331086603673,-0.04166631855855468,-0.028516226290100186,0.056331675556962627,-0.025130441417291923
F10,,-0.018786632905621617,-0.024436713670963593,0.012586008695728073,0.004189515198669716,,0.017737480791067486,-0.02516330306460004,0.06887527229330027
SERPINA1,-0.03628437597699807,0.01213823530577786,-0.041011774605515666,0.0033232035785967008,0.0012236491630228468,0.041295542589499565,0.004616319614728281,0.04267405971695785,-0.0061995355919905746
VWF,-0.023756040786154814,-0.019859469186666374,-0.003043748912027833,0.030603279830308704,-0.03851339405165355,0.0673767038826696,-0.006635642153387842,0.039967460150111135,-0.043420292753287223
GDNF,-0.0059552077240194535,,-0.021873024300408706,,,-0.012934684150061191,-0.015160815740591905,,
VASP,0.05217594182430887,0.02448749164584704,0.052997461319767826,0.013195792580909105,-0.016968003398178846,0.03959521097665077,0.1337857392041958,0.04574772906193387,-0.0047927550377515876
ADAM15,-0.028785655878348596,0.020616717352350024,0.025575184136190362,-0.011719065419814446,-0.007517625413669786,0.006749524650637104,-0.0046826102694859225,0.0287954521003018,0.009750634869146527
WNT2,,0.03006882047536146,-0.023124449293290914,,-0.0194132408478594,-0.012104946638169961,,,0.00651162660430225
CALCB,,-0.024321439956865632,-0.014243557846067031,,,,,,-0.013653733285833252
OLFM2,-0.0062687994245401385,0.036827117702552585,0.03555469889054581,-0.06000889312279941,0.08705566617403561,0.059495537512558226,0.042403883371389776,0.04471780098739419,0.08753322864981652
MFAP2,-0.002655741195313509,0.051023234116819,0.007164806838426309,-0.027312140488056576,0.06472351787909249,0.003544813590113602,-0.058403287629855645,0.0566541386306825,-0.018708601463428703
HLA-C,-0.02024003295242645,0.040367795261138394,-0.040242151501034835,0.018375712139552608,0.03531744570729086,0.01660826795217066,0.030033806419292538,0.062109941486460984,-0.07467422841733896
THBS1,-0.03870359434138863,0.013048581329815862,0.027905065933078094,0.011435757922449746,0.0421865172608827,0.008032174511775915,0.034894939166040445,0.035421308410883916,0.010995679095538136
HSPA4,0.025399312878712443,0.04764310627774427,0.008990568685505818,0.016364915165754647,-0.06036377817780072,0.041735093784893165,0.018030807597978482,0.05288171002288517,0.010630555106034624
LMAN1,0.02728916017998768,-0.032826486768227574,-0.017198860432226678,0.01772836331795994,-0.043966442879712075,-0.009180601733582575,-0.027250710462026456,0.07233934894619717,-0.013789223180540888
LYPD3,-0.02469475281066324,-0.020135363112869998,-0.017660958799598614,-0.014560703911159878,0.002439244486173435,,-0.055183813607457985,,0.0756479660821374
APOE,-0.019832848818258853,0.0291947273658273,-0.03778765457085417,0.04048132643928285,0.02136312584773745,0.059330045663452895,0.08627720236598792,0.09609925777997785,-0.07734651320312426
SOSTDC1,,-0.025137522869187853,-0.04246030897164746,-0.0251539237586555,-0.00930871367749915,0.04789612714338908,,,-0.012875634591682441
ANXA1,-0.009594612268681938,-0.024981798683368132,-0.049437609219553424,-0.04814255641714242,0.03971954750916909,-0.0390366474552038,0.08626188940320151,-0.0021040874039396475,0.014987075125252212
WNT2B,0.0317044899001794,0.023026887022366462,0.03933307028244913,0.027840866191070367,-0.03221207202254041,0.12569381609132008,-0.05177802436420141,0.007790562043607115,0.006374528257263463
AMH,0.015578653679265683,-0.025003118334880017,-0.02557973262686719,-0.014990936985584987,-0.019245339385666953,0.011553657355161872,0.03213195435760377,-0.023430330814646006,-0.03698854286827294
GDF10,,-0.027707154291375522,0.04475242952836696,-0.01400570587906044,-0.001965990932841276,-0.024884629629769395,-0.03445809788799473,-0.029571708835763103,0.035411045741755014
EFNB3,0.03873132550577576,-0.0246098608357455,-0.013917631670411896,0.014093082928558678,0.01684615912808986,0.015717974990643042,0.07383333877725672,0.040080019606710725,-0.02959086327032207
LTB,-0.022217449998733253,-0.028680050574958538,-0.01461886859238721,-0.01809503165333898,-0.009129872313952396,-0.02404106411113326,-0.07044248288319403,0.025458004200734883,0.004558753278234152
ANGPT2,-0.01625709677406614,0.06800117477586774,0.03435341963097506,-0.006695347312825694,0.04654460089242252,0.049037414550016756,-0.01606345183144311,0.011363691208409025,-0.015583930537558372
NRTN,,,,,,,,-0.029571719444474363,
ADAM17,0.032014272931586533,-0.019919847926280664,0.03276590382262909,0.010577378933637397,-0.008257619326724475,-0.003559331393153619,0.09789458672033913,0.036061041363080276,0.031149344869303607
LRPAP1,-0.0173620844886002,0.020571612307678604,-0.02396509282480217,-0.01976277820089832,0.056642378489552565,0.038240859250048984,-0.06642974125715606,0.07926582737277521,0.022942999694345347
NID1,-0.046683772907386234,0.04518826526841978,0.005144512270592439,0.06589756697529761,-0.03544758742279154,0.02060922399361431,-0.04341931610768082,0.049685243003278125,0.005017449253838583
MST1,0.030833960906660227,0.007486663432148307,-0.02055802319246434,-0.021678161890844504,-0.023816054476788324,0.015777732837737972,0.1175481820585446,-0.015485276250055703,0.03826577218966089
IL13,,,,,,-0.01516992893378851,,,
DCN,-0.012063295853106495,0.012797453401141346,-0.009932775278173926,0.057408189373799434,-0.022121223420701636,0.01756775684984724,-0.005988397978968482,0.005972261868305463,-0.007073764626664627
IGFL2,,,,-0.01232856683365492,,,,,
COL7A1,-0.03755322802040199,-0.045577637006573704,0.03872365230703217,-0.040568117436987336,-0.026418958524561647,-0.044194747400132774,0.01641535769429182,0.04341400710142351,-0.0038000692143428045
CALR,-0.032515367020818434,0.0008185548905064612,-0.0001026158477488781,-0.02428059065334016,0.03792109770155866,-0.01599204720984155,-0.09370969859487707,0.04626918323448837,0.0517140981441885
PIGA,0.0037585297748922615,-0.028980935933609023,-0.0049007460244168705,-0.03827211976463333,0.024032253476512267,0.0030800313239982328,0.08702508811268375,0.07660977889280773,0.04613518238586846
CD200,-0.06196301347392743,0.0065900019420351875,-0.05055464682527305,0.018475141422917857,-0.009712470169449684,0.04452494478466253,0.03852892172906939,0.04361592907688493,-0.053756248170449404
GRP,,,-0.019012834191572812,0.026062344335686022,0.02518439375767999,-0.013068153825317792,,-0.017191565311667503,-0.029578958145895184
CDH1,-0.057059941407617255,,-0.022000959718424633,-0.012010609817972457,,-0.0049029314979672535,0.026296163073786266,0.012250802703151827,-0.030603626373780352
LPL,-0.013180246175001112,0.02337275786121224,-8.573228176274898e-05,-0.0008031249072437278,0.0859777387688019,0.013148895043338025,-0.00922603880537482,0.06865260244677007,0.06621105709679508
SEMA5A,-0.0038800497930331678,0.06375267039612836,-0.0057062804358982205,0.019561935413589474,0.013768435888805478,0.03928380411675564,-0.04101829143321362,0.06903748739357615,0.031243049167115185
SEMA7A,-0.026349024554685716,0.008321316644878687,-0.03671137041721495,-0.03389404038650509,-0.04666579990473175,0.03627057433119321,-0.07231840939631418,0.01171421443848852,-0.005722740403285667
SEMA4G,-0.04131989862202602,0.011723839403887125,-0.03612381284313625,0.007206641221701519,-0.005060074736279177,-0.011642781121716081,0.029495727809366806,0.08933132389380653,-0.018343044238337065
SEMA3B,-0.028190872499547236,0.03382513864168128,-0.033642112916849896,0.05831954035120742,0.020580527803647514,-0.0002914517142788231,0.01836697474448156,-0.07716474951387567,-0.041902082362917405
RPH3A,0.005993204857442552,-0.015264161344302783,-0.05263029351976702,0.060418789959451734,0.006086917200983,0.042325839090522135,,-0.02316182433195356,-0.05975170276430579
JAG2,0.06949877441556336,0.03386845491976695,-0.03420596755200264,0.04709628019199928,-0.038570521962490875,-0.011532134088032294,-0.03181973311594623,0.04353966324744137,-0.0137314074501994
CGN,0.04584774036762642,0.013206459176583193,-0.0231244565587732,-0.035870630791689305,-0.018029065406071586,-0.02139255412062822,0.09663198636734825,-0.035306728187517254,-0.04932228260339091
GDF15,0.004401119107972545,-0.04103747077639103,0.04826324737456991,-0.03270502172517621,,-0.003201769931507346,-0.07020068641639127,-0.016631277295221604,0.03818799200660493
SEMA4F,-0.0061709791287244235,0.06901923367319629,0.015336221451097705,0.024018194389051672,0.0043586456260686236,-0.008814107985598533,0.09687312515706978,0.009852022734643553,0.017951945292850487
NXPH1,0.05699081492926975,-0.021830727734262513,0.041440951379833724,0.04667477296877423,-0.036020968793243735,0.058358513434145394,-0.013261728117536923,0.0789484231942976,-0.0037147775780107775
ARF1,0.046464756814726144,-0.06398765024546915,-0.0014590497439462054,-0.020104855664541284,0.023214288508970348,0.009881752413275834,-0.06260218993257777,0.0053684594590206304,-0.015250395643578071
EBI3,-0.004370199685221317,-0.008839124211168435,-0.035082412591699544,-0.019399358069416166,-0.0003098249700978939,-0.02473294900922003,0.033207526336920166,0.023947856261342035,0.005284013652464911
TIMP1,-0.025727137036028698,-0.010898909554861785,0.024003961937126762,-0.022211579667914524,0.00918200618836698,-0.033187164319772006,-0.06930315491347513,0.07896068616001958,-0.023834427083075455
SEMA3C,0.026055047572028704,0.0024268359200092515,-0.01895734603531845,0.02452455868809191,0.014285532763083524,-0.003290418630970863,0.05032795930774699,-0.009652211766378932,-0.04197586675472399
GAS6,0.005111473365885739,-0.0021966815928824665,0.013743468021253428,0.03318356073417998,-0.017318399940023314,0.03393897225712059,-0.052252006340733306,0.05763180125034945,0.06829561512743192
MEPE,0.012592235522316236,-0.027380808230234678,0.01405085818444621,0.009730584602509517,-0.030533159176097426,-0.023963200584179244,,,-0.0029603869947508817
SERPINE1,0.002356353801913847,-0.06452481514017303,-0.006665773141098735,0.030428260763763468,-0.01805412592694041,-0.009227325169317086,-0.08527459301458265,0.06900072298706704,-0.005219323768853934
RSPO2,-0.017404204662160132,-0.03308313198946735,-0.004980636722681978,-0.024608336799318092,-0.0089809376979862,-0.028334835088417935,,-0.010161591021124638,0.03288694102101509
SHBG,-0.03740649122212429,-0.005306697068788846,-0.015694029726320866,-0.02094043459090816,-0.019366266116996003,-0.010423611307966959,-0.04379745831028822,0.13937977020466058,0.06902225011770349
LGALS3BP,-0.0015764728593172608,0.014519341208726241,-0.025982058236958247,-0.0021742200169093564,0.038884243672233997,0.05234941681850511,-0.10127741107862866,0.04659811072464774,0.01935857953759609
LAMB1,0.042145435602856475,0.014608749280939307,0.027459706879846616,-0.019653713931142305,-0.0531733422420567,-0.006447119054625809,0.005159497607985101,0.1496688036094497,0.002283785500605788
SPTBN2,-0.005941433546265083,-0.027914820498615545,-0.01480338594692518,-0.010388557190321888,-0.017162379973438075,0.03610582884905598,-0.0005145462741756761,0.007818317439547947,-0.017486702052847383
COL1A2,0.007855792178302509,0.0234477191277536,0.0342295668409408,0.0078037490863014005,-0.009557740704579537,0.014588354975210978,-0.06760460632282249,0.09244262634767031,-0.0343869249665431
DEFB1,,-0.016378867486703766,,0.03947128468491682,,,,,-0.024574780750563026
CEACAM16,,,,,,-0.01892121549727644,,,
SCT,,,,-0.010095674369440217,,,,,
WNT11,0.01596893329170257,,,,0.058927403217980776,,,,-0.022062484632438158
LGALS1,0.009463194421493905,-0.04953114215486847,0.0011231298180659221,-0.024685679949433752,-0.012252178935942949,0.016482862177991532,-0.06467023377652562,0.013983520916321164,0.06148676723652368
BCAN,0.018516238434395607,0.08815144812430709,-0.00617904403715821,0.015393468197401821,0.0042358525488874876,0.03852073730822408,0.03477818352066417,0.08777814420783522,0.05785035746336858
ANOS1,-0.028016519182510424,0.030339463773583732,0.03359377212451902,-0.02317313911232114,-0.007030491472939434,0.08037820280918888,0.0574214710129571,0.008587520727368512,0.03538918371297289
EDA,-0.004191988481208511,-0.012792705952219341,-0.02689743884201039,0.05346558982189516,0.005082499552577079,0.0066671846230458255,-0.020630621466969618,-0.018608523790328287,0.10928020806865862
FGF22,,0.05541507947899951,0.00866614532536696,,0.03265420610092903,-0.023649749538015904,,-0.03168375939990628,0.0848332475590937
SHANK1,-0.01215715557706949,,-0.012422786057589568,-0.014777270754764054,0.006553478304707422,-0.014580879822464659,,,-0.0023236411488181366
RAET1G,,,,,,,,,-0.02031850479765631
TGFB1,0.04774733614574069,-0.004965754852741852,,-0.024052796209074755,0.010377231905635192,0.008760299270775958,0.08618733663205355,0.07316223415893075,0.04218705433240328
MSTN,-0.03717723888298451,0.059732653493309855,0.005954198084979102,-0.02667260431995959,0.04158982362198828,-0.014898004203591914,0.03707462837475062,0.019938209577811804,-0.02747482819842015
WNT4,,0.0033718858040826674,-0.02535459948692772,0.00251381378534273,0.060016605333628646,-0.01446043338386078,,-0.02282584537221998,0.014244775790459104
TNFSF4,-0.005880119575881517,-0.011354262237569855,0.08072376833222247,0.06099304649496248,0.09857736736666012,0.025629353600863554,0.09276874187645001,0.023296581563731322,-0.004931286227313288
NTN1,-0.05710904388599039,0.015663929761415573,0.010651607742872599,-0.00586294446868804,0.0009699846481388033,-0.027642037157487333,-0.06978189941637356,0.024214542888770764,0.10552402375082108
CXCL12,-0.01409951456049058,-0.02101623460952578,0.02991151379612039,-0.008093025773698763,-0.03756750889694417,0.013098668578895809,0.019230263507640098,0.02624187593561528,0.005233919459778355
GNRH1,0.020962450048134736,0.05775778248692339,-0.012637437499445535,-0.02341501835286776,-0.019237029369668687,-0.003149350310537589,-0.019782636651511667,0.21522427753388956,-0.027867505684460718
FGF8,,,-0.017660955490823187,,,,,,
RIMS1,-0.027638157705711052,-0.03674343187902049,-0.02226864568573488,0.0437430303588317,0.004744286498127665,0.04294976122956975,-0.0021518651631914805,-0.0018314635309656469,-0.04006478281471565
FGF14,-0.053416061636850164,0.08350543611272988,0.06837005835772254,0.06993627440765425,-0.0519422583199044,-0.0006797905805264446,-0.0035999803847074244,0.038157160414070634,0.02721520925964225
IGF1,0.03878017206458736,-0.013436999211267096,-0.02260860222358532,0.0565669889963477,0.041820763305438054,0.06627687839205931,-0.0270147902140713,0.04224268582490687,0.05874000603655559
TNFSF10,-0.024177450901223023,-0.04854603602960246,-0.02256145237523867,-0.004369624649725103,0.0660920739990252,0.04902386065728005,-0.04173643570262589,0.0447647343126348,0.008006409204772245
GDF5,,-0.004247147902823256,-0.01461887427005896,,-0.021023355529518412,-0.010586967142626028,,0.05606058728508882,0.02927906518422426
CHAD,,0.07525340178356014,0.02070217245860571,,-0.01766710091864363,,,-0.025717154199860533,
RGMA,-0.012052134485039417,0.056715074982667577,-0.0023606098374360555,-0.04173740895222698,-0.020525973830666778,0.029857811141438782,0.08721235272905346,0.06710934239888103,0.046867972665582285
CLEC3A,,,,,0.02979854599014809,,,,
WNT16,-0.0027393682335003795,-0.01427115712146576,-0.01702872386259306,-0.0009684955587330796,0.05671521622495082,,,-0.021245107976345205,-0.01428531834001497
CX3CL1,0.04191517061133399,0.06942407035796712,0.043004159987215254,0.005514908175956941,0.024795024877130048,-0.04041810583971564,-0.030210084117699963,0.08081273893535558,-0.02859063674613957
FGF1,0.008849911609375063,0.0238053625983987,-0.0283022498219094,0.0331058063645796,-0.011333487931438851,-0.004135235979273488,0.058545767777862995,-0.031218635540613722,-0.003695088725786808
ALOX5AP,-0.05623781804526046,-0.012269149007965675,-0.005218729518670794,-0.020393518628125842,-0.02316555973311349,0.010307935576599331,0.11041952352632824,0.0028711160444322265,-0.04161161242381714
IL1RN,-0.023869936796649678,-0.04658942178368059,-0.01734748791497067,-0.02731213751554341,,-0.011370075442386031,0.013507664901339119,,-0.03989875817112499
NPW,-0.031262557125560406,-0.02593125748386882,0.003138321899960781,-0.014005707199027929,,-0.01266378850532729,-0.024331311028439342,-0.02372721693437158,0.021713642264619446
CXCL9,-0.028514558375844986,-0.0227591746682846,,-0.006389788733011062,0.08893171305996006,,-0.06428620940929568,0.007431452974133764,0.04647536090841143
ANGPTL4,0.009782193858283125,-0.03366137582739528,0.05279762670216094,-0.0037056459676228577,0.07275890021158153,-0.03869530378119799,-0.014223332058476265,-0.017940812585549554,-0.0011496425652975514
UCN2,0.030413101395526557,,,-0.01581892880351713,,,,,
COL4A3,0.04903158005501054,0.10411183674836648,,0.06188094158006195,0.009727989856046235,0.03256194531222196,,-0.002444692451214024,-0.024356038372407653
NRG3,0.06417991190983241,-0.021077056838186354,0.006168955707519164,0.010978279751057876,-0.005194808189877171,-0.009271620426536587,-0.00664115198477857,-0.03577675293879669,-0.01856633163699317
IL23A,-0.0008048561277455439,-0.02929790620925185,,,,-0.017445913464016773,0.032956401467005625,,-0.027276653403498753
COLQ,-0.030527801616894404,-0.02867301801257217,-0.025981242564572318,0.04394620837476905,0.06777445250399426,0.03234669363810684,0.1156244188689948,-0.004590012061773388,0.029174764275713458
TNFSF12,0.004357784284426506,0.023472200331429688,0.003451774360094782,-0.034216888331446184,-0.05339607282265218,0.04173613153032387,0.002478422855528075,-0.019693358697591905,0.0828902255711909
DKK2,-0.02199685172917158,-0.0157746176136297,-0.009837218324280531,0.12298138407971539,-0.014466303273639146,,,,0.023005390189867938
FYN,-0.02193022155035376,0.047613613314758094,0.023145711383619913,-0.0029622061312703733,-0.031632147886426966,0.02710900007863171,0.07154965412061821,0.11885184651476628,0.108258970001795
ACE,-0.006005330970374903,0.01237334698245076,0.010000090708774027,0.03759238469131535,-0.021936713650837412,0.060476495433798745,-0.02359919844879506,0.10667676510769954,-0.008255128410069075
IL18,0.04252319772027778,0.0635685408550084,0.004795487906341062,-0.011133659725060857,-0.0008526489962441134,-0.004456155678699574,0.042717901906679415,-0.021025389408829462,-0.02377058643069793
PPBP,,-0.014933129661265103,,,,,,0.009088871445972351,-0.022772429131474328
CCL27,-0.05107126395845688,-0.030090222334737342,,-0.022689126226575547,-0.014902373723873456,0.05522238925940857,-0.039930978583477626,-0.029328856986509264,-0.02919029401160112
SERPING1,0.006569970614369605,-0.002443786619346878,-0.04065586421655135,0.021944870410216512,0.03514048634816813,0.05299767602364117,-0.026557187066593952,0.09466070966875946,0.05487737333248467
AZGP1,0.02981890814075914,0.06419107494467607,0.008798575747435372,0.06141823971658569,-0.02875422606619413,-0.00042721229518606353,,0.06217883333420011,0.09240594493048856
INHA,-0.00788995504583161,-0.05761305274221102,0.009748909932281334,-0.02880231830348271,0.04039556021661519,-0.0009130211833720592,0.05138412636040138,0.03952590914358693,-0.03667794202040564
SEMA3G,-0.025781236888050826,0.03205419657823444,0.04480179193596221,0.07013362112761364,0.013847035609912794,0.004903761010613855,-0.005481681423828997,0.06913804605195743,0.009588798074151021
COL6A1,-0.0017815915951307564,-0.00391239698230954,-0.023685703720111854,-0.04308783449723304,-0.022928612289776804,0.01010769463105318,-0.039334426414327696,0.08207747932800678,0.03050810015530887
