,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.1311704307158828,-0.008218171271963053,-0.04854647482533634,0.0029082607234689186,0.04037425541047982,-0.017391437815890594,-0.010084951576997157,-0.012549299134254753,-0.09238792258603551,-0.0420047230641584,0.011153190987499968,-0.056475932740844476,-0.002081120849950439,-0.004581063654509343,-0.04763914388563024,-0.010567111381923915,0.08560363183391466,-0.00638363396563466,0.06369296626582448,0.08375988287569681,0.00027418190835557795
POMC,-0.036701794839828786,-0.0441026787470776,0.03968280504356463,-0.023491917811817753,,0.0166739447351914,-0.009316391498096219,-0.015741400495432906,-0.0029364610954057185,-0.022331574706131348,-0.01224511066064895,0.06018894308198939,0.015562900380093692,0.07731384094497191,-0.05847275837575865,0.03324758439934063,0.03169468354850987,-0.040138608312215024,-0.02466803387542514,0.009680432189881663,0.09430241479964896
CCL18,,-0.03132420069725667,-0.03438974206749198,,,,,,,,,-0.025280843391008608,-0.015971612191460566,,,0.1247239925556308,0.057908461912868234,,-0.050219725267255585,,
CCL17,,,,,,-0.035372787448852,,,,-0.024003550188408888,0.010647432172495239,,,-0.017739403468611244,,-0.024318094732086872,-0.023272951118716596,-0.029812841902946696,,-0.001637372112323335,
VEGFD,,-0.03529321859951693,-0.0343897529878458,0.05153261144932848,,0.023226872832131283,-0.02646484584298726,,0.003137034651610164,0.017693768944814437,-0.014082281134590743,0.06904310094590074,0.11631229532615114,-0.01901186814582823,-0.02659479586655118,,0.034769864575772254,0.0010023999065528013,,,
TNFSF13,,,0.027518999667072278,,,-0.02956436609434583,,-0.02203262004046799,,,,,,,,-0.04666277115700757,0.053525284710761234,0.03248661847954104,-0.03320436526327763,-0.02204183088692129,0.0071664526491643805
WNT5A,0.07902822589026562,0.03310504405020785,0.00868567628409619,-0.0025584821203546238,0.1002893822516569,-0.014386429454566573,0.05520346790960744,0.05046952424347947,0.03200942167868554,-0.05147362149094867,0.01857844427029896,0.02739199077703939,0.009893826290675109,-0.008333134825800033,-0.10692338469149594,-0.025887489747286944,0.040690018190194764,0.07422734088288807,0.0044572435047307984,0.0732254190959925,0.05270369381040807
CXCL8,,-0.11272258569639011,-0.0331873130556389,0.1097453450449158,-0.0388993508422156,0.058358095791160074,0.012588651676600206,-0.03133997299043437,-0.01785076701386104,-0.015506810145131418,-0.013114032510471309,-0.02480170598091029,0.021121756288884075,0.02066063236165956,-0.021551801478499666,0.014850408113899649,-0.05720228434565033,0.006620762152809969,-0.03157034269936526,0.001619390443921723,0.05505583138851664
GRN,-0.1163932485635485,-0.046553190066974615,0.05414709595407961,-0.007058615450909285,-0.020337185876105484,-0.07457570424225791,0.028265699209951915,0.07902972910217101,0.033669588112788446,-0.0027177415416483864,-0.005612820998641886,-0.016621671364273064,0.026248116379002612,0.06582240866383729,0.046576496411405544,0.05022666607334924,0.019307847881441204,-0.03609578938801893,-0.008411303729795693,0.02499094592110389,0.09369201587682656
MIA,-0.01107091022013548,0.002019349610936815,0.003701839169769579,0.06128349956667546,0.015603800111637058,0.046945547831848074,0.04536576143339873,-0.02961325760329765,0.04376869316545977,0.02067078095085386,0.019157018485144017,,-0.0006625613633981058,0.05146650247549456,0.04974460951131689,0.029068566352680122,0.08705136049291395,-0.06782807638349021,0.04575690187132783,0.13223373379063927,0.07415335477356813
COL4A4,-0.043570957716998475,-0.035528783926937896,0.05796704824607129,-0.005036232141159032,-0.011165873717437278,0.0294720712944739,0.036715742464318954,-0.0037001260698133007,-0.015943902201647733,-0.025060449034652935,0.027941035714669632,,,-0.02525746192484816,0.131790515636468,0.008568426660395792,-0.024517511281379977,0.03802934317351467,0.014206985229101915,0.03384896715528674,-0.05513889298580183
TAC1,0.051336533150582314,0.03267542191775281,0.025357908404098455,0.07133036988234948,0.1262712612415383,0.03038425978650375,-0.02749010061687459,0.015204546572418808,-0.03815254453643446,0.06974255175353328,-0.005375507696003198,0.03731947392936706,,0.03794531121699392,,,,,0.07267709005005273,0.01772379658668526,0.003666699906689798
RARRES2,0.07333295741576316,0.1419167843537935,0.022290716412102726,0.0034414237856123828,-0.009389667483791971,0.041421654309942435,-0.050245257843158406,0.004536906017007113,0.07319601179456882,-0.039481437515478,-0.02474925787424013,0.04071294332917585,-0.014544007230326143,0.025726466519798322,0.03924587345976584,0.05324143345585289,0.015777990196220462,-0.04824709371237077,-0.03361145749614229,0.019885773431181385,0.001004533841653832
FGF7,0.035340474068783975,-0.006285787756622032,,0.07288096239941905,-0.045629825251597714,-0.03721308395796469,-0.00496442857644534,0.006449796725877999,0.12799781304810565,-0.0019371943872162596,0.02692403377221063,-0.022974733426106314,0.04439192743745149,0.010172717418252725,0.0922078158633813,0.016431227292890895,0.04588258285651912,0.009422343699961712,0.08744479587029609,0.14388512729405004,0.05076731307417178
EFNA2,,,,,,,,,,,,,,,,,-0.03355674383732905,,,,
HBEGF,0.007350140942478873,0.04939188404352089,0.05110650616849413,0.07803999751453138,0.049755001881910524,-0.033733659760042174,-0.03696596205126266,0.007858308590457415,0.012611516144343173,0.024535494529226123,0.03142097627519211,-0.004614795854920878,0.038545430821119366,-0.038342177009709745,0.03291314016017125,-0.0026541788634540514,0.06221143396235164,0.0034422615304986965,0.010210578173034952,-0.031224766775963902,0.044404166889549006
CSF3,,-0.03552875579869354,,,0.08882172616038586,0.08380730553269361,0.0296483151899308,,-0.016868341647333668,,,,0.02996725239813952,,,-0.00984881773066677,0.013171998481278143,,0.024611518348379914,-0.016392345875332653,0.07571603295630001
PI3,,-0.02770331374246622,0.023019260406594282,,-0.0024332401272712024,0.06711966613069992,0.0718442929158685,,-0.01899397533290899,,,,,,,0.04686734616243624,-0.006129702644162185,-0.025330871561217237,-0.039836634513178024,-0.06759592920337884,0.06976099780572645
PCSK1N,0.12597516407135453,0.05656233333390866,0.03625684106828104,0.044104103950348215,0.11037562837194527,-0.05172878609118827,-0.017215248590976492,0.025826209959672008,-0.0028781877506183586,0.013280368263385715,-0.03156557791027018,0.06619721591402256,0.06486857931225086,0.07294551722097264,0.006494418593381563,0.0035631134383317833,-0.04277734084235936,0.02029310623231305,0.03550387960585598,0.06233933421781074,-0.0023333215489952275
NTS,,,,,,,-0.011172632550828086,0.017846626731700486,-0.020733221000411684,0.009881596196559247,-0.02768796714480376,0.09508776531666766,,,,-0.014119724355193477,-0.04088252452318235,,0.031120685094952506,0.07853829897569875,
SFRP1,-0.009363728627418914,0.023404300368307502,-0.029331027797612444,-0.03399720018439304,,-0.03739763579301344,-0.018291116278085013,0.013318000145030599,0.0029433644874269733,0.0028515009228100045,-0.019198430949714584,0.04648208669133846,0.0346698594488634,0.030224183292380552,-0.06733503318524393,0.049361570051093935,0.007842135760651264,-0.060624233617690135,0.022819257324942676,0.045837792957206226,0.0355071598106395
CXCL13,,,,-0.0319699343176704,-0.019502249035021554,,0.009295983915329988,,,,,,8.990506701494871e-05,,,-0.01905031085081007,0.037603270647793605,,0.0944536480295643,,-0.04704572182909966
MICA,-0.0405996250244798,0.00919032432881604,0.05274903112608524,-0.0027313252111610615,-0.018155156724887097,0.04072678327692153,0.008436533703384097,0.04749721511454897,0.10793867517655359,0.028181731003279215,-0.02400424764721141,-0.0044457446716637565,0.08880146717526424,0.019667242564520595,0.04948841373604313,-0.005514801771636725,0.005891171560580065,0.017761065428703836,-0.04100205431667266,0.03987670691415123,-0.0798152992634096
TG,0.02392233150132544,-0.028322089179578368,-0.008555781815428709,0.05472910690223134,,-0.008407166356965501,-0.03399760121523168,-0.029538920392030862,-0.020358579191956702,-0.024182668436630285,-0.013893820966874377,,-0.004781717200311576,0.06490556080807715,0.03895494551321129,-0.032312668026811875,0.11392970712941047,,0.01126906959000979,-0.06067423487962707,0.08616739003000268
ADA,0.07279233064223513,-0.04188374302723213,0.028245627818869152,-0.01716617176658918,0.015705095236348082,0.011276163827324624,0.029387449841088847,0.021353335848034005,0.07645902866266063,-0.02281525384133193,0.02920355499046629,-0.03134978885763419,0.042068955637413294,-0.03576696306378128,0.13755901395378134,-0.027671940682370392,0.13920242291244203,0.12312266881093833,0.014694442243118765,0.04353073825972867,0.03189567618276823
LAMC3,0.014376537931740603,0.08830015740969129,0.05070651463229714,-0.010769272556370734,0.03718809753649634,-0.05494255551545937,0.03591403325271747,0.012560424924481454,0.057627337518729956,-0.006117491925231707,0.013270731571651389,0.014237156351526855,-0.0377058279793929,-0.02202899214229616,0.10381156895500648,0.018040821929710578,0.02983295468176624,0.03650019270337973,-0.01858023537479118,0.024855312372989324,-0.03249493823929557
CCL7,,,-0.021874781123481395,,,-0.007691171461888882,-0.039669012887605035,,,,,,,,,0.04927284785051652,,,,-0.0326023067046799,0.06468010518119333
NGF,,0.03642089956704238,0.0009171404584710724,,,-0.017790664937726446,-0.042342542454032725,-0.028188052895309814,,,,-0.029389748725104,-0.00436534303404073,,-0.010611706579473548,0.21460608203871906,0.05957396128420486,,0.02432876902340223,0.017494044506749202,0.03270703908303343
TNFSF15,,-0.025322863693599276,,,,0.014555134772662523,-0.029370802528258334,-0.01089937289668965,,,,,-0.01393849389951418,,-0.026930779144757545,0.016860155856656088,,,0.0027745389729389577,-0.030685153652799887,-0.010130671963749805
HMGB1,0.0002477465261041197,0.03167836376182656,0.009584334064435058,-0.04360394963542777,0.014037479390176069,-0.03005047915083897,-0.02069781987205829,0.08512051584998112,0.059003735130437114,-0.004814094526133831,0.003177444783029925,0.0144022087636708,0.005726385980338572,-0.043344942534015614,-0.10449915011126949,-0.02634688548776615,-0.03589393019553902,0.07257501056361819,-0.038487978475574884,-0.013783837928096312,0.05415995660604427
ITGB3BP,0.023106099114627483,-0.08049168069779547,-0.022758726979045706,-0.030198382386778903,-0.03176993797333753,0.04684724585107609,0.024214150472136615,0.03677503925912892,0.11262785784671078,-0.006712017217100451,-0.03014388303906879,-0.0007604602697931006,0.01791026053314298,-0.024651905933181416,0.05380989108671783,0.038118134085793474,0.0007024213555709984,0.04189282636839817,0.02746907424110202,-0.01901804538333477,-0.008400742066300575
AANAT,,-0.02127886623039924,-0.031736979394578375,,,0.049101945319891906,0.07112564391529079,,0.03547078152216759,0.042978631155701774,-0.016015629980634653,-0.027630686040160193,,0.07466506777787821,,0.023765385693434646,0.054616085199487734,-0.008774397037293968,,0.048140497114064894,0.050354816856718346
RELN,-0.03612147096714502,0.03320989485430381,-0.022612158731383166,0.06774098422506669,0.07027516403860479,-0.022809707060885604,-0.007527609599269288,-0.008061073372538747,-0.04464763980252,0.0012682753127480832,0.010204454767185397,0.05059965396559359,,0.06437166443869721,-0.058645620439868276,,,0.0032410628787175153,-0.03179713499607765,,-0.060023249538407285
IL15,0.09571122124211374,0.08142267263321698,-0.03390703071447911,-0.02290386704389696,,0.05735813115679505,0.03434113423504415,-0.008595976500479201,-0.020050273382553524,-0.02507842989611486,0.027579900500754158,0.13233437150620203,-0.03277476453274898,-0.02206942395124731,0.004089069098377824,0.054881428107839046,0.014821896070984667,-0.023715415463530246,-0.013378351451119262,0.11654901657554652,-0.014506960366989065
UTS2,,,,,,,,,0.005978172934032352,,,,,,,0.1182958671287204,,,,,
BSG,0.08059613860217535,0.07466245846663497,0.05190289409616386,0.02888636759568334,-0.037252382858019295,-0.0012692102717838274,0.036975261161905,0.0786371907679022,0.005986912321190965,-0.04179276567754937,0.05987573467249107,-0.025511689393335275,0.011150952107027295,0.007143772339979126,0.03674690739423242,0.08949279570619302,0.013762790755146227,0.03468188799798623,0.050397300360980224,0.06941612754448895,0.029590006957489225
ADAMTS3,0.010265736416083837,-0.03571345634265698,-0.01099769396186235,-0.03158888402277451,,0.018899114034044723,0.0551976552223346,-0.02063204052745819,0.0544341286277852,0.03670571626695726,-0.0014631065318722303,0.015952153678173632,-0.027346692483273597,0.06355186930070174,,-0.007451512017115441,0.12179028067582348,0.05020792526907664,0.03706421344105069,0.08841900534055729,-0.036640236912835786
CD34,0.054527603227128844,0.0016366000334712238,0.05758467331708552,0.0447603779802389,-0.020691157065789126,-0.03616893383966645,0.03710285204574387,0.039269418001362376,0.08265447219427012,0.019710286978806477,-0.000615669902558886,0.020498244146267074,-0.00677113331144495,0.07940768965918488,-0.0009215826548115213,0.10734504511617408,0.11436825958615135,0.0017190104810757396,0.003268250653844281,0.037836384947488234,-0.07890104635727478
CCL23,,,,,,,,,0.004489237365555923,,,,,,,,,,,,
PLAT,0.12479377439393853,0.036407364438265505,0.03079555118618936,-0.01517954924051119,0.05518968188924864,0.019118757857982515,0.0813583773538627,0.06910740270436093,0.05833594548728292,-0.002396894323178766,0.03753726741383545,0.05016575795092203,0.02166036164399372,-0.05132038250310262,0.01016085596745805,0.058693612533461184,0.007731184976397464,-0.03995771953213553,-0.000737835839480782,0.04678528737343838,0.029748566488045754
NTF3,,,,,,,,,,,0.01998033911447789,,0.05278596398100259,,,0.07936945155175087,-0.014376281187864302,,-0.05353255586256116,,
LTA,,,,-0.013221175893784128,,-0.00394585403982097,,,,-0.020945219748146057,,,,-0.022069426675507306,,,,,,0.01809474217829005,
CKLF,-0.03755874366158202,-0.006502067464954372,0.011012512933817251,-0.0679383947336567,-0.027951343502947718,-0.05865496909467764,0.04563293291724101,0.0038411457901043047,0.08249578808171626,0.02007926849500687,0.014312421954366456,-0.02234709984252104,0.06350734141414617,-0.06567285796048065,-0.11354791661508047,0.07065416538059716,0.04464872668839378,-0.018131387345319702,0.02784411870613201,0.0808028366880188,-0.03970954436526309
APELA,,,,,,,,,,,,,-0.02569486647998072,,,,,,,,
CD24,0.023130926304879854,0.09326526927331742,0.0717413741467206,0.025336411322253435,-0.07798500193531414,0.03260126355223863,0.05789487847417299,-0.033251915521307907,0.012816185792048983,0.000824504488723341,0.01649688159484708,0.03235501642354254,0.0033866108593759445,0.03846582220628686,0.03202524309992094,-0.010112887080650456,-0.03481557556482792,-0.027428803375789533,0.03528844992470174,0.01571232516794791,0.03136347568817947
HSP90AA1,-0.058292453890283785,0.060061487405404027,0.014410628905913799,0.00780993298140086,-0.04372237747776194,-0.020610403740084205,0.015651140524867376,-0.04042248852730967,-0.09192573937381114,0.011762562175578303,0.04263271242137917,0.057224029502928084,-0.018506009885058485,0.09747239401357218,-0.07130978203029256,-0.07997448321811772,-0.10379755403180672,0.035762903484591595,-0.018606089130101127,-0.13302534678074815,0.04215620014345758
BMP4,-0.033451350067080096,-0.0013877084717689074,-0.00881978006210873,-0.014015221472817339,0.02091185297714551,0.011764425650105584,-0.0027732206034040874,0.05279369684062759,-0.0015405407213682882,0.002111625023358397,0.010079531919162419,0.03490653549349899,-0.001979956730191677,-0.01880543095558686,-0.012701151162351052,-0.010662982912291435,0.03789039820281632,0.021017674312106157,-0.04104101570664827,0.10378861694103787,0.028869000373656386
SCGB3A1,,,0.039225410910766326,,0.046408473938300866,,0.004601905453003805,0.00480381273265701,,,-0.013509340532568775,0.010990072974802785,0.02755023792315588,0.07450384858684224,0.003067220208034477,0.07312233254462669,0.027162019732415037,,-0.01817102277991698,0.0485272911720871,-0.040460224245788774
IGFBP4,0.08127780534885452,0.0021834881595915053,0.03151611196089851,0.049305252154382494,0.050759453567499384,-0.03939640612650119,0.011673989560322881,0.022093822726587886,0.09297340805997364,0.002326503587871431,-0.003912622376774362,0.033268948771085945,0.0323394431575355,-0.08384975265364143,0.057167918763480444,0.052530670651946776,0.019351331415027297,0.013998055708200645,-0.030320100113379416,0.03930073078072248,-0.028863507798496685
RSPO4,,-0.025005136193321415,,0.009283668283554695,,0.036907150864957036,-0.015283436067268874,,,-0.012392023902406093,0.07015508981341662,,,0.013789935673154233,-0.02796512011737883,,,,-0.026798173074963377,0.12828188289327708,0.010913510871653804
LEFTY2,0.037911903410306626,-0.04188376487385872,0.011361546659199239,0.17709010941088216,0.05709178998668537,0.021389119170785755,0.10033593879009199,0.04083269935319147,0.06739880245304203,-0.0025291126717655005,0.06065093735061001,-0.029389748725104,-0.015760113722189575,0.009170277354667737,,-0.030939561327076336,0.03824367060697631,0.042622286970365804,-0.0017173888895898677,0.14147793724451171,0.036591871872452573
PF4,,,-0.022691571730490936,-0.012026456421144366,,-0.02545788520305622,,,,,,,,,,,-0.030757078968517253,,,-0.027978929131133756,-0.03498190147557683
ANGPTL2,0.021083783746632303,-0.07769828649196518,-0.035599988081453454,0.07305310062611084,0.04861770307683083,0.026299485648754898,-0.059365039669298375,0.049354727138354954,0.07412815849849202,0.029118659642553023,0.020969180103000622,0.0046232859497559635,-0.0026692036023230484,-0.03445681856838772,0.03584691633200903,0.04661676811850445,0.0514253298840637,0.07804079367806689,0.014496635413146426,0.029514021502929026,0.03559518580692778
LRIG2,0.08819774000098105,0.01929479292697355,-0.05041310825002508,0.019911593460586262,0.041885799036087246,0.03829431395907314,0.023837063062047366,0.04540610674362518,0.08068542538268648,-0.003464194998805147,0.047259725674339725,-0.021320506531789993,0.03821777062254804,-0.04689146518813127,0.04503764491112085,0.031725940143351596,0.11250060116171402,-0.003028545122458529,0.02474305407164428,0.10628838012145468,-0.006775173266107642
ICOSLG,-0.04742148304145692,-0.06968549570338312,-0.006494065419361373,-0.007090941137561717,0.05355712436436183,-0.023584815071412437,-0.00407321440681791,0.09907684284965161,-0.04009326177566199,0.010597804384699906,-0.025638201820701898,-0.021257941407453636,0.0036979346470767966,-0.01265350448955955,0.12343573485083785,0.0588700272607155,0.10450481705409093,0.07015422911312232,0.04902971645868111,0.09767670811208291,0.10099017309923482
WIF1,,0.056215286535041493,0.02367979249951207,,0.011279298531709293,,0.021688219064201274,0.0243132822835146,-0.04303610024695513,0.011648821385252634,-0.02542177811882486,0.10919512327925708,,0.10863390856746512,,,,,0.012329302579825686,,0.05007469063588182
NPPC,0.06821613898376325,0.0009376561946247206,0.011025943333286116,,0.021613245304030915,0.03735047890891201,-0.05125760413018478,0.018232173112270694,-0.001385383049685146,0.010366391547787877,-0.01877467457150328,0.06472104580098545,,0.004706477021395364,0.03490577586976004,0.08915717088495216,0.04799199755056665,0.025363014806752487,0.028069135637024772,,-0.030709217584580832
LYZ,-0.0009376544565171708,-0.040030298512483464,-0.07171232145131853,-0.00613499252149674,0.041558875256451085,-0.05879660887898795,0.0032631127689635797,-0.0015240763875465561,0.0797125143179397,0.03194894735028059,-0.04505045440118008,0.00421638045977748,0.06290373253201033,0.018409890347856894,-0.05667071117625299,0.10924839739617084,0.03105068034758845,-0.03482154155350295,0.02032742960634898,-0.018634748090202987,0.08603089430550608
EREG,,,,,-0.022134759581535657,,0.019456560139911254,,,,,-0.030233462626086133,0.001959520722795435,,,0.017809118837794707,-0.041948187719293636,,0.042935069876815224,-0.015166346466802313,0.0665791653876892
SPTAN1,0.0209956324796782,-0.0027372764137144167,0.018685255451041882,0.013551682283213377,0.09912904923860826,0.0001537294020248565,-0.011236654012660737,-0.027416826712119053,-0.0015100631223096458,0.037387862303052265,0.056796186706895624,0.06918543110173196,-0.009235521324027485,0.025697022742664267,-0.022682682602609246,-0.0012185620820560634,0.006945395178569061,-0.01372768105686711,0.039146319446178725,0.05679165902470484,0.03216693126638201
PTH2,,,,,,,,,,,,,,,,,,,0.139619797894028,,
LIPC,-0.0466696699850348,-0.052444108583736375,-0.0033825440908281253,-0.018100459662655558,,-0.045749715745787366,-0.024771292496028184,0.013478896552268428,0.05830061733211246,0.07719192332373716,,0.08634223166968502,-0.023043088575568145,-0.034669005492984635,0.012547597614272517,,,-0.019726899045686502,,0.02506111968594108,-0.045091255063958516
COL8A1,0.046395193230985954,-0.0655614198571582,0.00698313486288625,0.014424637309789315,0.1701685375911375,0.005176994609175444,0.0771442201552125,-0.005183205616449725,0.06202916734336641,-0.00973507637829847,-0.006460742736491847,-0.037308074878594166,-0.02718331248727306,-0.04636357273112123,0.10137928970534368,0.052634144644904214,0.056169268196000155,0.0842971545579199,-0.001660632667126981,-0.01614548481603366,-0.10612811719832688
GSTM2,0.0667476684285841,-0.017332441689013628,-0.038474736591271104,-0.026353072216859775,0.0016792420531381376,0.019965169363585614,0.004196323514591597,-0.020594732110063147,-0.01779097034795789,0.006820261531602241,0.053181726344419075,0.02147447423032968,0.014010137319340582,-0.020085771653582198,0.03766466172882917,0.061009733466640174,0.00887505169311799,0.006580541023725444,0.018868723196494446,-0.011580853453188818,0.04841421580550984
SPX,0.001640254852147564,0.017234535812231222,-0.012198191895200534,-0.03454543206923321,,-0.04232897084459545,-0.0218746298194722,-0.0020919470976830164,-0.006572455208696648,-0.027463933890470124,0.011820967354321215,-0.08102321864338666,,0.024095038642494043,,0.02122842310794584,0.0568588579740549,0.022096843808542904,-0.05506060986595326,0.12943736542592008,-0.04982201879241189
MFGE8,0.006304709814645149,-0.03981673060623937,0.05370795023909364,-0.06081147451124906,0.06184626653285416,0.0010896450544503817,0.005379195737597259,0.014658493835244188,-0.00019295483617027395,-0.004852069263915838,-0.039226205968222426,0.05463907253210057,0.022551121001767118,-0.06526209540454828,0.09503003997968727,-0.00403182123149688,0.03730323694943771,-0.036495289979526335,0.04351426991169974,0.046677768194125516,-0.042082857764518256
TGFA,-0.05942757304693633,-3.0832844243742554e-05,0.06271748316436242,-0.03549626302478986,0.036833304971185046,0.035235114845726175,0.043033162602927555,-0.009940076272291926,0.033984851893147164,0.010908811003670233,0.01711057983393255,-0.010625574452581216,0.0055379894011072985,-0.07924870208849365,0.027672796301867544,0.058599658944349146,0.10695556876844557,-0.009067983304247915,0.06939783657030077,0.0684588166848163,0.06309338807888251
SLIT2,-0.0008902153416736591,0.05771884972322395,-0.020113602822042418,0.05872295327181729,-0.021338384746522655,-0.000636484020138139,0.08715725778378913,0.045111775664842264,0.01455482649197431,-0.012052350939012108,0.05306254378713425,0.1204347201585735,-0.030523251033372816,0.06333403437283987,-0.04046947358345439,0.07693129415021374,0.04493043919620885,0.05873983185665714,-0.01515719688050153,0.016202704867506048,0.038037179191347414
PLTP,0.03697365728644867,-0.03079691230287121,-0.00017220328736414526,0.03315954531287137,0.07724185625058569,-0.03276439650246609,-0.007158674165656826,0.05972017236304853,0.05849487553807853,0.036189149704098755,0.035081161981608544,0.027859440831202634,0.028410170366087117,-0.010526186707032186,-0.044056206364993994,0.14596358447027347,0.018195326393507724,-0.016623347814585944,0.008252274853807744,0.029402991047673514,0.06264089697725561
APOD,-0.09197287244581699,0.0692460376271016,0.09860503112643511,0.01416363181856804,0.08560331167441092,0.02505573316270229,0.052918085774835595,0.027382933494262504,-0.00434948870096268,0.014161902289183357,0.0245466993399475,-0.03401860670216936,-0.009120061996830088,0.009587151423650483,-0.12555398824396677,0.034238064929809825,0.10339407494308518,-0.02959669732822383,0.008377174637804309,-0.026216886460342936,-0.08316746316506562
B2M,0.03181370359650113,-0.0385260511874649,0.03470289886001173,0.036877949564478874,0.07368902180326578,-0.03616425201658871,-0.008366047061186453,0.017164176361700433,0.06409781232478899,0.02200083827885511,0.05999120572079824,-0.03324975725961443,0.04574619588257578,-0.031838225905203604,0.09270184750336975,0.17446318439265301,0.0970097040271466,0.026321800020968705,-0.01010862994155054,-0.026363927181368603,0.048030799240902124
OMG,-0.022160637050017296,-0.008119945836167996,0.07991991322424905,-0.03277122915593596,0.06886602815747819,0.0020401347549595457,0.06832628474449584,0.011539281806073573,0.00599554179278873,-0.002874006996483,-8.809042441277311e-06,-0.11149653203515623,-0.011671182627397298,0.08063813362867694,-0.09390928929616767,-0.01482273390435076,0.09639146689998511,-0.044309633382647255,0.003990058184487486,0.1583256247444699,-0.008357579669030644
