,UKF251,ZH1007nec
BMP1,0.036636752889371835,0.1168008233867122
NDP,0.01698238186759964,-0.061148612582786095
TNFSF18,-0.02998952651923004,
RTN4,-0.059896038997742415,-0.07997411391875969
HEBP1,0.01895381291710759,0.10528042195252435
WNT7B,-0.018628564235715756,0.03844898379367691
PTMA,0.02539713104069132,-0.05204358706628618
CEACAM1,-0.014296302618219332,-0.0501263585773441
PDAP1,0.05477484767285213,0.024474345513409514
QDPR,-0.048773992841663755,0.03632561229900865
POMC,-0.025402248883320325,0.08071370129229163
CCL18,,-0.04298073188049763
VEGFD,0.059553790666021345,0.09402959805718243
WNT5A,-0.006231023046445924,0.05638673036487749
CXCL8,-0.01917306073513222,0.04269368834436716
GRN,0.05247441477343231,0.12589316964753083
MIA,-0.01821044292922905,0.09888304759474467
COL4A4,-0.030624541089644863,
TAC1,-0.02817036199039053,
RARRES2,-0.0232087413785897,0.06504647642179726
FGF7,0.005420009453295421,-0.03053111521849827
HBEGF,0.04606645545462548,0.004033577602038426
PI3,,-0.005536103870046167
PCSK1N,-0.01857150105608303,0.04688731434777417
SFRP1,0.03669198924463727,0.08320342136967054
CXCL13,-0.025025402145651625,
MICA,0.03593559067455611,-0.04979456448575316
TG,-0.019440091080178485,0.01736050061428867
ADA,0.00280004514968393,0.0016997574590551679
LAMC3,0.03794200988285369,0.059612422750946026
HMGB1,0.048088226468467825,-0.07552697861508717
ITGB3BP,-0.03584953860792727,0.03904564240430247
AANAT,,0.05947515744327057
RELN,-0.02293632650422942,
IL15,-0.024766378620091456,0.043830547741467295
UTS2,,0.15522760699219712
BSG,-0.030465479681309898,-0.02667872107843121
ADAMTS3,-0.034157649465689534,-0.11878211576910941
CD34,0.048602212374951374,0.010741817930626533
PLAT,-0.0026252794534412857,-0.0063424802691331265
LTA,-0.014296304085276053,
CKLF,0.022248005022031007,0.06233549654559016
CD24,0.059107852361719365,-0.018074377013964225
HSP90AA1,-0.026984048902177833,-0.0703040548141216
BMP4,0.02721818389020389,-0.0442387128750537
SCGB3A1,,0.04563144100863097
IGFBP4,-0.013755449706632785,0.08650563849568306
RSPO4,-0.023111608341420235,
LEFTY2,-0.01447188445088894,-0.0010500814236474613
PF4,-0.01300443163651083,
ANGPTL2,-0.03591930356774624,0.049709017819191716
LRIG2,-0.008038875922981708,0.02163535756873082
ICOSLG,-0.04184603128456643,-0.02231862512897932
NPPC,,-0.0604933808895939
LYZ,0.12680572508810328,0.13742710349036857
SPTAN1,-0.044857001977952726,-0.015592805966076755
LIPC,-0.019572364629250293,-0.043613581560094386
COL8A1,-0.016959243037061072,-0.04065438033997172
GSTM2,-0.028496068505570314,0.16189447582700925
IL4,,0.03931597752279349
SPX,0.023106521542507218,
MFGE8,0.012088621933178627,0.002138277267711114
TGFA,-0.00536648812847746,-0.018953580031611923
SLIT2,-0.023887952052434436,-0.033713549906014315
PLTP,0.005144672574168623,0.028635472846046683
APOD,0.0004481754058958981,0.019430510125764907
B2M,-0.004082283270591095,0.2047948588108417
OMG,-0.024783938927895433,-0.02375307423665452
CXCL3,0.02371325947493751,0.02299105546706028
CXCL10,-0.043613241062285334,0.057098122635305816
CORT,-0.02322509140247147,
NCAN,0.0062695286514130215,-0.08603433798128059
ZG16B,-0.015648719882089275,
TGM2,0.026128607148620437,0.047433023326903294
VEGFC,-0.02009355895336694,0.06731635051088876
WNT6,-0.01447188483069636,0.11625995946810277
COL9A1,0.03997352233066722,0.03140667200368041
GDF11,0.03828479996350066,-0.04564510851113231
SORBS1,-0.01542739512672843,-0.020945299445334846
DLL1,0.0008878642283882145,0.03095533385557617
TLN1,0.05921773602382283,0.09432960796366327
SHH,,-0.0270675042964176
PON2,-0.07695477697824678,0.050366059324576926
ICAM5,-0.018628565927425234,
HPX,,0.19835431361471012
SFRP2,,0.14082094982589052
HP,,0.09478291249641926
CXCL2,0.028960911734122782,0.11440707950727803
CCK,-0.058745878157587895,
SEMA6A,-0.0434922695291765,-0.021799477466055595
IRAK4,0.004019237584354283,-0.01456634243153951
GSTP1,0.07451756278356712,0.10472689761597491
VCAM1,-0.03243679342254502,0.0660233150501534
NXPH3,0.007695536450665635,-0.04074906979259764
MTMR4,0.035210747557871895,-0.04106438088013795
IL10,0.08696163637444193,0.0971532006324622
SEMA4D,-0.013673062969088623,0.04661015659609533
TRH,,-0.02543248576817817
SEMA6D,0.05013628766381016,-0.10735650472334166
CEL,,-0.05340083981546593
PDCD1LG2,-0.03736047028711801,0.1848289831941381
SPINT1,0.021641892359066415,0.11164211042149108
CTHRC1,-0.021709460360714722,0.07713212169264456
PODXL,0.0007885523378373452,-0.013194029035161417
JAM3,0.020684980274123667,0.038262073370756405
TGFB2,-0.05634173569647624,-0.007435961388704968
COL18A1,0.0011077250165258674,-0.031214465617229716
NODAL,-0.013938851453280696,0.01427870541568834
INHBB,0.0558132192271715,-0.05098896259467559
ARF4,-0.07012206834754887,0.0728076477528935
CXCL14,0.026950978285476566,-0.011825097736694285
LIF,-0.017638816912071736,0.13487603148019545
IL17B,,-0.05497966402799402
MMP1,,0.1115153534038942
ADAM28,0.003447495302980655,-0.06829936962690196
TCN2,0.013328135880142623,0.05443967381254079
THPO,,-0.05286639591810907
CUBN,0.02876889838787984,-0.04491159869674882
TIMP3,-0.03513640172673164,0.04687923726036175
PIGF,0.012130990230062205,0.1298752420530339
CRH,-0.017493221819411587,
BDNF,-0.015648716899309585,0.04336763495191036
CCL5,-0.015522220982320105,0.05953212364207282
GAD1,0.042921456995571615,-0.002209062867646125
COL14A1,-0.006895718624404035,0.14468776759622068
HLA-A,-0.0033129275980300133,0.07206127769511315
CD5L,0.03979161349053439,
ADM,0.025120942115409522,0.024319294094474926
GNAI2,0.045121797245546186,-0.012941507050299766
COL11A1,-0.025170017915098066,0.048339897977015656
NUCB2,-0.013337770707445622,0.07783862158049189
CXCL1,0.11827868678730037,-0.0119590783024818
VCAN,-0.013025273442446637,-0.18289001123901055
MMP7,,0.0802296502037826
PTPN6,0.013561676220951984,0.20613350004144967
PTGS2,0.02147399248547942,0.004887649371501465
CD58,0.022134406739169523,0.07702671667371916
