,UKF248,UKF269,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ANGPTL2,-0.029036556274511623,0.05275308740889651,-0.041468250785560046,-0.10928548304618228,0.10991997330364156,0.03245465134086451,0.049664969674972546,0.05331043655238129
LRIG2,-0.017093180363595042,0.09515245354612176,0.025105529676795513,-0.028825149507016798,0.013813803903716382,0.0169300796063474,0.007901009716068271,-0.04139729732579799
ICOSLG,0.022961739668670208,0.05220627267562754,0.04340504257012383,-0.004388083507201324,-0.019701767811617928,0.09790824481622405,0.008307639725006626,0.008135311963186847
WIF1,0.03108309815333658,-0.041718699022859795,,,,,-0.022267502403673256,
NPPC,-0.007872820498620767,0.014490179652369413,,-0.05448564931645139,-0.027822049847174558,0.11975707394200828,0.009957472978408669,
LYZ,0.017149108854215157,0.11037372206288532,0.05248449516960532,0.03147185034009028,0.050412093725225815,0.08737725290246823,-0.026443040205715126,0.01705675313480335
EREG,,,-0.018727373169228415,,0.018062055596438635,0.03059340189504505,-0.016771991859006966,0.029071679134656192
SPTAN1,-0.008498418781959697,-0.004182312467120163,0.023100297441232744,0.02428372797055067,0.009564889584492685,-0.03851926869662801,0.051211568772677074,-0.049843103095107685
PTH2,,,,,,,0.0018032574912676023,
LIPC,-0.01704567402589869,0.017429667287024206,0.011037424861874229,-0.03928222022595746,,,,-0.03493525652885659
COL8A1,-0.01116367015044799,0.07445797694363265,-0.06580453545810212,-0.09715522807255089,0.029387948874326716,0.10251205743130638,-0.05468641840078203,-0.003136124861599994
GSTM2,0.016289449833877083,0.056708539952458496,0.010528186320934841,0.06628247825991909,-0.002843109180986557,-0.008481235668549858,0.015835765299059237,0.014183255800189695
IL4,,,,-0.037550053515414336,,,,
SPX,-0.027568684711424003,-0.03496331026979082,,,-0.031293895413646425,-0.025735522645964973,-0.014402555215749279,0.003122700359721063
MFGE8,-0.03290544332193378,0.022498311375912447,-0.040227926863859155,-0.05675682713968007,0.021352783748212503,0.040657175606597054,-0.01634974368223944,0.017895351524468313
TGFA,-0.04752699936920945,-0.010548943095716625,-0.02523872447790096,-0.024587276200277532,-0.01671449776697989,0.03174188061589042,0.03046936692336553,0.036122011665536115
SLIT2,-0.05162611241648666,-0.04134756360035328,0.05751411031120038,0.04469709850543927,-0.03999703483358369,0.024525021276827732,-0.010649663498727336,0.027687734728401088
PLTP,0.03722763646211257,0.05280724361389846,0.1007882919906868,0.04557508374408284,0.16167558544776714,0.05760746834864447,0.012281954551237626,0.004873477185352877
APOD,0.012055832403337541,0.03224119281633605,0.03879915107493894,-0.05071255486767435,0.05006947723374091,-0.005393940759581324,-0.035012314318503615,-0.06381511547841034
B2M,0.10268055171785488,0.10142638171460544,0.09339464936742747,-0.05418855132381296,0.19613739857079693,0.1476416769477891,0.03415237868596974,-0.013773051391974456
OMG,-0.0002188449854755089,-0.0811251325456805,-0.011860148323576063,-0.010941111417598997,0.021549813382941544,0.005807955135102631,0.005466482550641615,0.03708965924069263
CXCL3,0.06250358586429942,-0.0163376097442514,0.13711459962090827,-0.06047158595597883,0.011744770361811352,0.03916258346188976,0.00401689924636603,-0.05624728986639755
CXCL10,-0.011099735749190065,0.10107435838255721,-0.016160667060698436,-0.08093529189020954,0.05117608525332872,0.045014854927491584,-0.032730847282846,-0.042176668332982455
RSPO3,-0.018232139099296774,-0.020432748080539062,,,0.010306385480532768,-0.0242329985529152,0.014034123488366067,-0.01969110487814529
CORT,0.005574666723521357,-0.03536344839051212,,,-0.035391481863338084,-0.02169000727069663,0.027442197730294597,
NCAN,-0.03805335608465016,0.08694448680439887,,-0.028585218440154155,0.013859632042416534,-0.04193612309676366,0.003949284489103886,0.02981207138201391
PRG4,-0.02018515074783634,-0.01770031114736895,,,-0.03399514918940575,0.095117192376079,-0.01991547288654845,0.01647996712531638
ZG16B,-0.01861232168013386,-0.019110330310230354,0.06965599913818527,,,,,0.008350297628942946
TGM2,-0.031627484731864226,0.028355334739396557,-0.02146043284511295,0.03251107465606733,0.037625603971118964,0.10946988795556088,0.050378353325229774,0.03516140439129158
VEGFC,-0.02562906455729762,0.009939941629600553,0.021373974112481178,0.040846903528658655,0.13006057400552018,0.09105742695528855,-0.031454108839942284,-0.022657402591944705
WNT6,0.009347287400043725,0.07368207062782495,-0.02362437857932711,0.11061454139719112,0.020748859454112326,0.011897293180922478,-0.008176383278649453,0.08639551746609617
NRG4,-0.012362173436561976,-0.00435639627981067,,,,,0.01473825445527628,0.0019091327038995738
PMCH,-0.014248070167460125,,,,0.21282022824620103,-0.016526899009911535,0.10274948328420473,-0.031690281526740124
COL9A1,-0.027986407146451727,0.010490224238636254,,0.02082921872383088,0.09402407672654932,0.014047040244181939,0.021304635548290363,0.015458994155282381
GDF11,-0.003980507965270418,0.06549860035641894,0.01969857071994909,-0.05182465145596225,-0.004140108081461482,0.013615187279476535,-0.006665707356160529,0.04178271941874845
RAET1E,,,,,,,,-0.021601004563208223
IL24,,,-0.01332265561218357,,0.012948898784221707,0.00010812906049314625,,
SORBS1,0.0031269200281049806,0.009995273628257046,-0.049539235737672924,-0.0409486237254405,0.06533988226119988,0.038643864376524784,-0.03228114728370939,-0.023379522840392148
DLL1,-0.04783425475739267,0.06610486996598944,0.06178116008609889,0.025157885088339264,0.027465905618620078,-0.034476829335608174,-0.01732439591444141,0.06755308162339706
TLN1,0.06031215454500131,0.04758258268955966,0.02666251875812918,0.16046331370357217,0.030180196290100107,0.07312035340596272,0.027244921488053606,-0.026180407547475273
COL2A1,-0.04932481922041533,-0.01633761530412106,,,0.12206685083043976,0.03776135250970032,0.03068140537071203,-0.028657213007380732
SHH,,-0.012843350753110794,,-0.0562340816999802,-0.02099448051598558,0.07759174098003736,0.0027476171620787505,0.011824923557881556
PON2,-0.05046666280976275,0.0547570450399569,0.04304723339981279,-0.021649996971118933,0.1326931150028985,0.07901868770663636,-0.041672672984671616,-0.011170986610659052
ICAM5,-0.02636565125334951,-0.03192529686294356,-0.012611530474637022,,-0.0395282721477675,-0.057824084912299595,-0.048455015814275325,-0.032093083241943585
HPX,0.010548902513304993,-0.023790971638746043,-0.025041592250270875,0.1062225438456404,0.049551091093450864,0.060098340295114926,0.03575993071209185,0.02538848935615508
SFRP2,-0.0178446410461033,-0.013038935642920928,0.1609578964903278,-0.00641034230579186,0.12099366931191864,0.09745075503778695,0.0443679547692508,-0.01658289984390604
CD70,0.045829308542601914,,0.06977379790736057,,0.10004823906635368,0.04132078771007385,-0.0460638824263069,-0.030042341770491813
HP,-0.0036975706995621724,0.020407454492173432,,0.1577953085557182,0.07394539244297463,0.07191592473766092,-0.010911798677987928,0.028372627073294188
CXCL2,0.001959482097856162,-0.005848944721191163,0.1302967207318117,-0.053166030059600675,0.05983254678658439,0.0838875189274103,-0.0014362615929127758,0.01852856549354147
NPPB,-0.017315733652298545,,,,0.006133998638409259,-0.0006483797107152343,-0.02722013461567119,0.02309252559886366
CCK,-0.023098821833180436,-0.09264383110883728,,,0.00355461731983937,0.07107280308392987,-0.004677801586974055,-0.025912234576664372
SEMA6A,0.011891464122043525,0.09153794539455141,-0.029567121201045463,-0.07201397897548821,-0.007460504664311843,0.018829631500783556,0.02423687865801342,0.009445891091056974
IRAK4,0.038499150853662005,0.044793816119850956,0.02752234309530283,0.06675746033815277,0.041551875095841434,0.006217901236118283,0.034766043307471746,0.010284079013341852
GSTP1,-0.025895929187497498,0.08404626248664052,-0.00025738498213122605,-0.012362807608077616,0.052748330431428195,0.03758041422671413,0.042630031583115874,0.015446249233940824
VCAM1,0.05590980172567568,0.07155498205768909,-0.025434752297397382,-0.01967828505872655,0.049397170648566475,0.03418857937568628,0.013768578131586233,0.005362117317014297
NXPH3,-0.04340233999970151,0.02332156351013636,-0.025140311624253626,0.02541963380994629,0.08575084284885565,-0.004412181824132312,-0.005750740666305051,-0.027064198735762605
MTMR4,-0.024526693912955057,0.005184575473860058,0.02017590491318926,-0.02310841308134138,-0.037468941849134844,0.013091333254665587,-0.050405150912986516,0.07775306408138533
LAMC2,-0.01359104032914945,,-0.01935176380863289,,0.06271384616476111,0.03388621329909827,-0.01767785834234698,-0.016726798222056114
IL10,0.02232661427280074,0.015298393327098864,0.09763622529476867,0.15341714918093835,-0.030102290761293525,0.0794005383983647,-0.005124008633248563,-0.006702098040661076
SEMA4D,-0.0005033108319017129,-0.06622782823095766,0.004052183330319332,-0.02150528159705429,0.018751567247747458,-0.03810907449385765,0.005173665761432785,0.023189722010561672
TRH,0.018212867860308603,0.03841853695980868,,0.04036947453462875,-0.016574775225334414,0.06360714285203711,0.06080132752041769,-0.022372706866090664
SEMA6D,-0.014454896992911666,0.030968172245819103,0.02437952889586418,-0.06892428351279367,-0.012351506064252652,0.018142504547680554,0.05054303219907736,0.03163391674584339
CEL,,,,-0.048097484197481506,0.012615858256066266,0.017419240688248266,-0.011798598382542972,-0.004292192027045131
PDCD1LG2,-0.037909462553874416,0.06983562633424512,0.027015042080711246,0.07830735031021074,0.002780741378392091,0.09742618107450683,-0.01393284484150447,-0.03312861919702859
SPINT1,0.09153574461790322,-0.021076873637060272,0.019423257175279096,0.09321745384812861,0.02993049766510352,0.05723974926555739,0.04150816061643487,0.0067136763296717205
CTHRC1,-0.05546997532053423,0.02508281721092658,-0.048144637147298955,-0.02849941831246036,0.04185729728581498,0.031042558526513126,0.016703542723925085,-0.037306578302568005
PODXL,-0.018553193731034756,0.0840576710956989,0.02052135592907078,0.012889566870813817,0.11170354530246056,0.1523172320356,0.04507813010051364,0.02963284037921531
JAM3,-0.058932686276289385,0.03492183245589806,0.0030706281665707925,0.015349078569525675,0.07174809358963255,0.10654686645097587,0.04133797806871357,-0.005556683469071883
TGFB2,0.03589602634844866,0.09697105147066186,0.08076971473523775,-0.09008564069525161,0.004190481098759384,0.01772830841723402,0.0042548695790188724,-0.0031806695805276174
COL18A1,-0.06204069455570549,0.04332488718335015,0.07225319892090383,-0.04176141815955304,0.15483398991609132,0.10920290102900256,-0.016772887893175926,-0.04507656570149141
NODAL,0.011108731425933382,0.005653585839907918,,-0.002075499603638364,0.029402688022392563,0.08863232130087358,0.05296064010425916,-0.01701566133579867
INHBB,-0.018429987636949804,0.038324235909322775,0.058958270749389106,0.04155212130978599,0.11138034657700324,0.06862384930569487,0.005287765371354568,0.02086749154211817
LCN1,-0.013591043387188863,-0.014337205094468234,,,0.10860678652606923,-0.02379330330905299,,0.05451617178732223
ARF4,0.0002995772317110602,0.03402434187102779,0.04623519021679051,-0.05231932135511568,0.048166720498372145,0.06724030503441474,0.004672817619450766,0.006058506013165062
CXCL14,0.0037480960733563464,-0.03640577284521309,-0.004502806923994052,0.033379739758984776,0.005712238467198848,0.08282946593605983,-0.04911351585803765,0.0018863637662822853
LIF,-0.05750672328756968,0.059728226660915276,0.11351295153593656,0.07743726083298974,-0.038845010912211896,0.006036042336122828,0.09867076761750167,0.046955016626837105
IL17B,,0.044253979870264824,-0.032012169365819944,0.07525449593071007,0.1766443733992216,-0.026364807805080038,0.03599547841739417,-0.01700070847408331
MMP1,-0.01873749762187298,,-0.0555885682405165,-0.025444113266928865,-0.04219306820446508,0.003681536918955924,-0.018212278445110086,-0.012069804625029688
MATN1,-0.017844643477863985,0.18668950585903787,-0.013322657532488732,,-0.04706076502416927,0.08282618714481373,0.0026466149683372457,-0.011502276948182616
ADAM28,0.0327775607421255,0.018072882652887392,-0.005236431823705194,0.04845325306706767,0.06526810539029419,0.05860911423960213,0.009336352182278313,0.04370929175381501
TCN2,-0.00586359302591467,0.03716737173206557,0.04821941484798867,-0.010667986427060178,0.06474571495047438,0.1056121880569379,-0.03457769705346799,0.018258099155709265
THPO,-0.0232523093149501,-0.029253432795895925,,-0.04761611710669434,,,-0.022484677054136218,-0.01559803679194087
CUBN,-0.02649057687742774,-0.0021654574604971382,0.0916997932944209,0.07465164317567252,0.05171295605617362,0.13065346484268472,0.055774920029180566,-0.025034450419993196
TIMP3,-0.06909759804464644,0.047695409136516737,-0.05760357940352466,-0.07872265875466149,0.03592634724346216,0.053983769457509594,0.0005512869658210415,-0.026597742606715227
PIGF,-0.011737378982407728,0.053599978737432365,0.03263216947658089,0.06214541426068656,-0.016260533665100493,0.024416674133089483,0.0019140276655449854,0.02745171219410254
CRH,-0.01592352545743252,-0.022046851269836125,,,0.023742333863478873,0.030309585341314626,0.07230876495282225,0.09621986416345019
BDNF,-0.037409122680956974,-0.06350463875832281,-0.002351544407478767,0.0015027505356584295,0.04323768457839923,0.03260870892340515,0.01194107801671857,0.06611949851040409
CCL5,0.04135538271390276,0.03135226608770784,0.12374051539603259,-0.04858939114657882,0.03734223038200582,0.0014219349600985782,0.05542017668339034,-0.0420841637389279
GAD1,-0.002633803138696442,-0.04676770264114946,-0.0004569148848524908,-0.12939152216173633,-0.02375241302619587,0.0278451367649379,-0.006751638383991928,0.04394343854802913
COL14A1,-0.008919696844746399,-0.02543337294336667,-0.05190853752910158,-0.019913170502781453,0.06659195316946338,0.07415839661285616,-0.005577337522701805,0.055174102510926956
HLA-A,0.08420448834341292,0.09201403030832027,-0.03321722749824748,-0.05042898427311203,0.04628348064850202,0.05479499807949683,-0.0183208820437747,-0.02097826435637746
CD5L,-0.015923523615201916,,,,,,,
FGF18,-0.014407910790029954,,-0.013833329594701118,,0.11210333087201914,-0.014697007046185779,0.015703295177338875,-0.02237270866103538
ADM,-0.040806716493585755,0.019951959006244722,-0.08939194392876892,0.0213417585475145,-0.11027798721795898,0.015167510120044294,-0.060904733465158616,0.04443559670612689
CCL15,-0.02656698866426609,,,,,,,0.022401212946807907
GNAI2,0.0014927751605782196,0.10379675997175002,-0.0035369064032665593,0.08640876420502418,0.0631337662140649,-0.010959374846299079,0.005350883089944215,0.033355455397365834
HDC,,0.05421782140607837,,,,,,0.0034994265452023754
COL11A1,0.017799739157116874,0.04770378791583197,-0.01705972721450081,0.006459241703233325,0.018888800356369063,0.08388740263074519,0.01582597147581178,-0.02110777104275628
NUCB2,0.007984566108405257,-0.0068133948359671865,0.022589365403010372,-0.012679482571274162,0.037823003265990536,0.006693623963067097,-0.023541110215982698,0.025281064505975136
CXCL1,-0.03319652313815433,-0.03667511821284384,0.15652691696773477,0.02537288914560319,0.050370918967159374,0.025897357319520618,-0.04431466475808973,0.01101986671803401
VCAN,0.04616607817261591,0.06823958997742939,0.05678911409567982,-0.02430464927689191,-0.03882775684485973,-0.055336410777559575,0.046653363362506646,0.003256990496133306
MMP7,-0.021470741491918847,-0.010464977337858443,0.07936657042969814,0.01915075152972426,0.08698862935203415,0.07829823490975926,0.021588207400499524,-0.0042639689621722186
PTPN6,-0.035013738016853174,0.016291899172889313,0.026904526096849145,0.09110115276661286,0.00813604949888577,0.03993100634960936,0.029332628607579535,0.05760660279170585
PTGS2,-0.020986175051357466,-0.05627332062314299,-0.002167655949784019,-0.056634301080631645,-0.026587371099767707,0.02387963858093622,-0.018223245016152575,0.046521437896786796
XCL1,0.12041984549714324,,0.12924449608344596,,,,,
CD58,0.006575771353555509,0.03270188789086614,0.03822409775338344,-0.06254547133738986,0.0773140802046755,0.036197236460424866,-0.011692545453756037,0.04426458775048053
TNFSF14,0.061695817545483554,0.10258542103205391,,0.026078686160058675,0.02571890685717035,0.0022432241008658134,0.0015739025116231623,0.008943070233036384
CNTN4,-0.009119156797387677,-0.037158973107754,,,-0.04727594721093867,0.029226068316041773,0.08150120219839359,-0.03301685487895083
INSL3,-0.01563138265150756,,,,0.02929562294838261,-0.023503663693793322,0.045729755190131116,-0.026568269867417397
BTLA,,,,,,,,0.039751676616011186
MFNG,-0.04871965233817905,0.021871539393720628,0.1757353174925632,0.04086422276906755,0.062134490081969945,0.048947100326818906,-0.031316220086998685,0.025674034960416287
ICAM1,0.01883444126291445,0.0654712254424841,0.0234159687233572,0.061548216472288406,0.02221078093907775,0.08810060056109197,0.001082804201733874,0.016689696021156202
PROS1,0.022592983277099462,0.11795005015085727,0.0303804568360553,0.0010251305470029646,0.049026605603537235,0.10684971965979101,-0.056155117910277025,0.0350116636994388
CLCF1,-0.03011812363672917,0.03145957697153364,0.050363807508411566,0.042529535592954325,0.01962495718580928,0.09017683950664819,0.10363886444629285,0.039121980426055455
PSAP,0.05578197842131965,-0.0666949464122795,-0.0802022421962395,0.08700864430014577,0.08763293331258634,0.12225624806888555,-0.04892789181192132,0.024101609646409856
EFEMP1,0.010266657895162044,0.08619175067937886,0.05727974658539783,0.0019286775370734091,0.08841296716363621,0.10642245257968533,-0.06052888713359887,0.012352867000629673
C1QTNF1,-0.00461457751935462,0.0032613694544204835,-0.033764409164526665,-0.003500962381429061,0.08739124395739692,0.09184938066848106,0.011251740126047311,0.06680282035261109
ALB,0.07954668406870823,-0.017553682829870673,-0.012611534620818739,-0.053166112471354825,0.021879899327317976,0.07116816315265626,-0.02680190932655354,-0.03004235114634095
CCL13,,,0.07470913957820652,,0.052814372494970924,,-0.029498191231065386,
EFNA3,-0.03491096033779582,-0.04468027975876581,0.003105753446889617,-0.10502381618596908,0.012488381941045276,0.03347044690188641,0.03860452970223811,0.014192708014844822
DRAXIN,0.034592216248765635,0.013723247588623444,0.09481294746488834,-0.007782960379885369,-0.01563630378321486,0.018308113078792997,0.009997620067670139,0.008313919778193478
RAET1L,-0.012176998895746069,,,,,-0.005855353436856994,0.04304703051413376,
NPTX2,-0.03414665694044726,-0.07979555694413229,0.06658955667636166,0.13571358465717623,0.13682649501371202,0.09722448448840762,-0.04831555051544471,-0.03145225501838143
FGF11,0.03025916637196003,0.09477668750824353,0.00335284606119898,0.10795081746669241,-0.03250017332172334,0.044681459742419015,-0.0538323818509233,0.031775555663827025
CD59,-0.0018755257631887213,-0.05020141179569221,0.016568992514841185,-0.1300251837791232,0.1628841350435644,0.1381220879990371,-0.012010908079720696,-0.011210773933554144
COL9A2,-0.019351795861108335,0.05191812748766507,0.025175703318802076,-0.026561784708592485,0.031167209261884828,-0.05750817477835063,0.009989370677280127,-0.010906874299388589
DLL3,-0.05820658710481124,-0.01231226161334125,-0.016160668103660472,0.006604955731748276,-0.04642291388863916,-0.040701636387854706,0.05206496908453975,-0.018675847343504907
FGF5,,-0.013977898819777344,-0.030426410385294464,,,,,-0.006607918034173054
LIN7C,-0.05853707614101674,0.026872430829628032,0.007318706641424283,0.004625381646880832,-0.0053990612993632635,-0.01652502433614491,0.02751320478260271,0.0022958106292538913
GDF7,-0.02871638010571909,0.06999890845628452,,,,-0.020396765009779938,-0.021378390843111255,0.05147196820022043
PSPN,-0.05267178275949838,0.06288749837825151,0.08115898154884472,0.0797769630713122,0.01573517877879725,0.021292173283749685,0.0639910697067306,0.08063380568683254
ANGPT1,-0.0011936501911821197,0.014879440565276835,0.11001318345367993,-0.055545029407981915,0.0023985114416796766,0.02183999978257238,-0.02239134165333688,0.026546765181270773
PNOC,0.0471533596222324,-0.05078627145295458,-0.012611534620818739,,,-0.021690009630503323,-0.025344955506633952,-0.027420920939434622
L1CAM,0.026559709941161882,0.007299216691222582,-0.0005462381808361306,-0.04095167738860317,-0.04027079549282236,0.05500758068579538,0.03601452860463215,-0.007692105773489802
APOA1,-0.02282943158313654,0.02331952519086937,0.052506938874911126,-0.08162181783522761,0.02440930056324528,0.05417548914883782,-0.04606568503067312,0.043997179483153286
PSEN1,0.04075883807409298,0.015512068247563671,0.02357757486430598,-0.010543404864014016,0.009337013998361397,0.09334718021030959,0.04991282145127594,0.04737788082156376
