,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,-0.027242230404977027,,,,-0.026231908517848856,-0.01580627858024585,,,0.02298179715154621,,,-0.013117679441952083,-0.031658577962111856,0.025382675175300483,,-0.013620009570503567,
VEGFD,-0.0365553929546935,-0.012548866199238149,-0.039848217764936224,-0.027491927830935046,,0.13005458020778676,-0.0077985689184820305,0.013202046179889173,0.145888787960388,0.16339348387522795,-0.018440403177427078,,-0.0629101844041267,,0.015575677793002058,0.08057327074075885,,,
TNFSF13,0.02130557457793638,,0.02181523868727555,,-0.0161851974948131,,,,,,,,,0.04404056745033342,-0.009703865924218935,-0.02687867804260739,-0.01743679272852921,0.053930859095836045,0.027083593316977843
WNT5A,-0.045884749339362395,0.014550915324756093,-0.0028285603991721007,-0.043920010369113006,-0.03199539620660333,0.10354828612969633,-0.002978960865314449,-0.025994257264050538,-0.0264634771305453,0.07637085397383556,0.027298570276742463,-0.030605946988788827,-0.044479417206665345,-0.01465954453877264,-0.03438360758070813,0.02971121698227777,0.07695492755239824,-0.000602059958310771,0.03432575254208551
CXCL8,0.00874466219241105,-0.02825522437950478,-0.028294001513704963,-0.0019267151709710683,-0.023022393678129003,0.055305083311411915,0.04852403475007435,-0.010796926780181099,-0.0594919173836261,0.052745789854730094,-0.04323522673303839,,-0.08540793452354066,-0.07786502859827198,-0.04014537412871156,-0.019544255181543523,-0.008431721802915597,-0.01955865766732077,-0.06309388836129982
GRN,-0.002114990484037734,-0.003851809350616579,-0.004885863369427572,-0.010883219163820011,0.008895948580113444,0.1511888735549509,0.01667732576982823,-0.02288868408129662,-0.02913178002645989,0.03414874026105149,0.044217465646035896,0.03559008760210249,0.03467076662696146,-0.02878430585617862,-0.05918641731989641,0.03972592635941552,0.042210922231809875,0.03685448692675637,-0.05276471117424455
MIA,-0.015331281707606418,-0.03400391479121325,-0.02791023395837634,0.01053031358351517,-0.029265958567437342,0.08820192825290628,-0.010011395048955506,-0.01318584306414402,,-0.02304566678512377,0.028357463066589456,-0.032621487341040596,-0.04317527869067707,0.08880938535229378,0.08486666665183773,-0.03735055359628204,0.04012879888398137,0.046991997644920284,0.06996181032214416
COL4A4,-0.026711464283768947,-0.016773994411857104,-0.02569973188838281,-0.0015049550153770168,-0.015399500347558631,0.04922660360555135,0.03304868746038913,0.031395974020085426,,,-0.02449826485015438,,-0.009314710577807453,0.045618489302880386,-0.0006575509696092398,-0.05286717068503829,0.05966602224923096,0.03351186648132565,-0.03306656899232854
TAC1,-0.019232604138207234,0.0010882443866719756,0.01253652667814088,0.06688685347122572,-0.030709096861572034,-0.16513317258213966,0.010768379845312422,-0.04892390417317869,-0.0043768812123269624,,0.07239791970279165,,,,,,-0.026790053812119696,-0.01790488752129235,0.052181033141865445
RARRES2,0.04493675429242106,0.0393493910533718,0.026373621092431666,-0.05747192133992438,-0.006729656165696485,0.21300890404278436,-0.006120186319408702,0.017332415955167994,-0.030576837253345056,-0.03898058532329824,-0.0442184021921013,0.020047839730429062,-0.1487916989694763,-0.08028363269096529,0.03275381792337734,0.009027065835380628,0.020629381783805988,-0.020150924200506133,0.0015163364542670355
FGF7,,0.036407998071300844,0.029379367352764484,0.025590762651710515,-0.026523753622772126,0.06673819447312188,-0.007713223734870969,-0.012607071511427724,-0.07669111879756613,0.05815207109522819,-0.046929736492386125,-0.054839325376773544,0.038328570672758945,0.07890363805561118,0.03621602735289367,0.018813884399682027,-0.04319473410458519,-0.0140490261673822,-0.03252119850779404
EFNA2,,,,,,,,,,,,,,,-0.02084381787353292,,,,
HBEGF,0.021679986629618994,0.005079356271742099,0.013480824466052355,0.021331037185215725,-0.0236337831515663,0.11222970767371572,0.0016038580808897,0.007970891345065418,0.002234021448256147,0.011024371248730739,-0.018734710228268555,-0.04005755409141584,0.08877188613211257,0.0015981778112889242,0.04732130719192877,0.04507751333868422,-0.0020055488424806523,0.011981230962240425,-0.008879286569300548
CSF3,,,-0.0006800559696309817,0.021775435107865993,,-0.020875904170432665,,,,-0.025529147143369547,,,,-0.06343399012521585,0.010473579771756556,,-0.022261367971763417,-0.014339768943269644,-0.035938000758745925
PI3,0.010880306551693924,,-0.026910460338596703,-0.04082561868059018,,-0.01057240635340671,,,,,,,,-0.12133368678756104,-0.049150049758222736,-0.03773836595443697,-0.013299369011314203,-0.03115555399252055,-0.020507833670005433
PCSK1N,0.03559085515697244,0.033957781153825216,0.027270276904822595,-0.01767005336272422,0.009441564897802528,-0.04151593979222087,0.017482251535594122,-0.013070738618854915,0.01404232196673282,0.09925605008400627,0.07049717135226674,0.01658343150464877,0.13631428419465524,0.04283241522802689,-0.052284865562414296,0.0565838772716841,-0.041644770713450664,-0.032851526022204404,-0.0027941974524656713
NTS,,,,-0.010444392091717065,-0.01879929103195672,0.004090746144563354,-0.013061579653640458,0.012245916021043775,-0.029741198500705446,,,,,0.02752116811919339,-0.02539423668465454,,-0.006001188676376489,-0.021235242416630773,
SFRP1,0.05334566540074253,-0.004802641906752045,0.07284214206952308,-0.03136352869024158,-0.03436628077776115,0.05230432769870989,0.004299474198339577,0.021509406407877567,0.05446870389234524,0.07143691325520479,0.02608503148614904,-0.07324071463515437,0.06452455862247615,0.0009932890547367772,-0.018574231115240016,0.029870375557063147,-0.011381078630785831,0.0590732983765563,0.02240281550787495
CXCL13,,0.0016050403444515806,,-0.031081657462587283,,,,,,0.024939924325322212,,,,0.08623712950446755,-0.02166538823872556,,0.0045784187215312045,,-0.02337234343668169
MICA,0.02802961741365925,0.05511267341092218,0.002011460147654357,0.05499047808708261,-0.02051670785807732,0.13932668586290986,0.009680182818795579,0.031001687296868623,0.02165720007096666,0.00785278118438256,-0.056779664798493806,-0.04873774169201111,0.06995869430858079,-0.03423478260714643,0.037948308336941565,0.020605464196843924,0.004839542915932135,0.04294692490504572,0.014929596207207452
TG,0.03185339670065205,-0.015868737310974147,0.001408455723141912,0.01959492946906051,-0.004846447798172547,0.0747872999502813,-0.026427655124677454,-0.011438935167844593,,0.041696618581101845,-0.025846120208072348,0.026785052198828898,-0.011014110915931258,-0.017430116370533526,-0.031275778484349655,,-0.018321447921871372,0.06251678260745036,-0.04164559599080567
ADA,0.0018924533552556284,0.008586390041053911,-0.04497564281186299,0.01667396290817102,0.006032257010791328,0.12676931905390382,-0.02796060477254152,0.01337807916747765,-0.059956086815431374,0.08397624501898143,-0.0466191538988944,0.07007050451627012,0.05548206117834652,-0.008884365622470546,0.017633022705859844,0.05012303461024906,0.046323608174874506,0.0793487034075861,0.03104312330464243
LAMC3,0.0026482042808820523,0.058047071077802055,0.00997376175656844,0.03302302700494224,0.0012746211021018796,0.15765962277633191,-0.031895653452850455,0.017720865027976,-0.07500613136246978,0.03307827196594406,-0.011643364640511312,-0.0770468265149407,0.0741618735663813,0.09323575880785402,-0.021166541051978665,-0.009330288553155817,0.10530830099823203,0.0474054224370995,-0.06022410067710234
CCL7,-0.023252310653391058,,0.010642866477003127,-0.023172891834524072,,,,,,,,,,-0.019660377850217427,,,,0.06710447655746317,-0.03306424285929821
NGF,-0.030609781994047163,,-0.024755095962710433,0.04941918910500044,-0.02070698819599564,,,,-0.02974121808331136,0.017374568347803494,,,-0.06800253196340765,-0.004025589179359812,-0.020563641893976057,,0.0029177181201312185,-0.044989450470284624,-0.013029001324032426
TNFSF15,,,-0.027114224111644516,-0.01863516849239466,-0.025142823326274363,,,,,0.07878694709572033,,0.06090638242147298,0.029932187450186245,-0.019166660733934738,,,-0.013823927329932552,-0.03970311086865017,-0.019159827406744653
HMGB1,-0.038221292940624214,0.07223030491376678,0.011424107299654289,-0.04753714481087288,-0.03596162603539977,0.16092204709834032,0.01189457670621224,0.00908626729322817,-0.0019327813937784534,0.013410058525509189,-0.03253287581602593,0.015105037995811093,-0.039272450074229366,-0.06983457470506763,-0.03810170057551715,0.048288845832528536,0.04611635017063113,-0.025605904931023587,-0.0259675439393175
ITGB3BP,-0.011635462397912338,-0.012931976494698759,-0.06372916096915644,-0.003967780370904389,-0.021840943469833653,0.18208205618518547,-0.04155357725572983,-0.058549148599616366,-0.01182194505597048,0.016042994570404263,-0.08128158816453242,0.005885167175579215,-0.010846493631173832,-0.033966142079848535,-0.03841054416477707,0.012857260330263657,-0.031005077663050492,0.01925300319680453,0.007372927006736554
AANAT,0.13170641305561936,,-0.013010650550840368,0.025534135985742386,,0.008911936092361196,-0.023766544697319713,-0.013185843797574278,-0.02796111892613682,,-0.023080453615974966,,,-0.01724769884372617,0.0017163191225670268,-0.004275170060732463,,-0.015898862371325335,-0.02844774072642198
RELN,-0.012196405854026872,0.02385026157871633,-0.014257004123571431,-0.0159804721698766,-0.049004554119557724,-0.016545937856022007,0.060968473215862726,-0.021489421954789457,-0.0453061683965771,,0.029851062965153306,,0.07492518716794201,,,0.09388434426215307,0.22796460836686905,,0.025329432796788547
IL15,-0.0039508233206089075,-0.034102481236994935,-0.05257970570175665,0.01964990958017204,0.002549941172082093,0.026301264379140887,-0.04910793537331166,-0.028340699580369635,0.025452771762200704,0.004339476535620831,-0.021406053967603776,0.037336798161354434,0.10367863791618054,-0.017926091818259424,0.0035866754671520207,-0.018577644885970464,0.0002985233733471954,0.013382201403275357,-0.00329923649867947
UTS2,,,,,,0.03301325912210529,,,,,,-0.04709599425354838,,-0.01468767788291494,,,,,
BSG,0.06255173781877647,0.008007772922920993,-0.0013706921371136665,-0.07235664415689484,-0.019030990062201467,0.037329831573338426,0.004705549662488747,0.006067521568035786,-0.05241232204774075,-0.0045176838192128605,-0.02475969900782128,0.028241574407467055,0.11682943148523761,-0.0024416091630806366,0.008995593410675665,0.06489424542333275,0.022335592834813147,0.08136481050784886,-0.021969363959085695
ADAMTS3,-0.0032362122477058194,-0.0027035935178849795,0.01967291064739495,0.03179664026760004,0.024392866736543724,0.1848180678115127,0.05279002581668954,0.0003508191209094163,-0.04489898685404415,0.09805203426224716,-0.015035550545657608,-0.02354563636874518,,0.051312744195648644,-0.055589412803487115,0.003440888816131226,-0.017808674863772144,0.06258928427912085,-0.0485553340496212
CD34,0.002467628533506887,0.012928231601981905,-0.03846693646717088,0.023368956194521433,-0.027301782524992955,0.11095142523687725,0.025477657527567667,-0.013138262208473198,-0.03361944783362469,0.060945205060383145,0.06166527226362702,-0.0025155413305990902,0.08049690655450348,0.025658632333136262,0.07630372619833033,-0.03421659668409304,0.08909973774767566,0.038468688970974454,0.01018696088137398
CCL23,,,,,,0.004539882880926675,,,,,,0.0636222938513293,,,,,,,
PLAT,-0.040524544331774236,0.07871197213586147,-0.016260480135856487,-0.030395231632033812,-0.04690820792286801,0.17394321343411312,-0.04889214554938338,0.001235666671101551,-0.014092012081891106,0.004981475379570859,0.0021721965938520283,-0.01822017730319738,-0.055274026727515885,0.06296034554579209,-0.01651734895865857,0.012473768181646907,-0.0494632408086526,0.03408239107369523,0.008585800608802017
NTF3,,,,,,,,0.03260090337609562,,-0.02314990572969858,,,,-0.007265062358433118,0.026354970155187667,,0.03713834227076626,,
LTA,,-0.03348931555259907,-0.012350708076059516,,,,0.025197488227973363,,,,-0.021406056609977072,,,,,,,0.018048802612247773,
CKLF,-0.038347293073741885,0.04134159355617828,-0.028306115070203107,-0.027427326449460422,0.02192606545858586,0.18914297833804422,0.0014890497925292266,-0.021963046846402007,-0.0017541023618655618,0.07847073948805994,-0.03806386032105897,-0.00785207775222299,0.13900398802189812,0.03542449478599054,0.031242367779472858,0.012877884224907507,0.05114598865079903,0.013938325071219613,-0.030186745499658305
APELA,,,,,,,,,,-0.016615373730469032,,,,,,,,,
CD24,-0.06352822890093174,0.011337243194177378,0.050866956502990945,-0.03219826660423742,0.015298724464925025,-0.0008747029453312846,-0.027646432567622503,-0.00772531442753116,-0.0015319934943917556,0.019639291226928954,0.02338378906518332,0.0062569830218982105,-0.10714634084355248,0.027668368918762495,-0.025285663075739987,-0.010867510199382098,-0.027698304346675293,-0.018470494407631422,0.02531922092479601
HSP90AA1,-0.01794043453560727,0.027577588327620615,0.04071856196453048,0.057938148253256785,0.03885845092721364,-0.1922802287333436,0.026246702187890908,-0.028497452852571842,-0.024833225765831926,-0.04286984098730988,0.079205096587366,-0.03791912470807478,0.053572459646909446,-0.0754322591833608,-0.009841118857116492,0.04046317180003505,0.050852559259520716,-0.08026474661706454,-0.01918332288293689
BMP4,0.00110821902164953,-0.015324168017549484,0.018420320565698516,0.022738385486683842,-0.037774362824663815,-0.016310320743552067,0.04796059416594234,0.0032245663303766122,0.009140409735495798,0.00862831092976224,0.018653631035168376,-0.012095874913888896,-0.06154548858625111,0.0662189926109935,0.02725351625355823,-0.013253317348341707,0.04480241846273698,0.01852348201806211,0.08265258603666037
SCGB3A1,-0.02325230832819106,,,0.013252451174524947,-0.022837684577561208,,,-0.011122388209897438,-0.04921939417319972,0.07163840986436477,0.030532223194595802,-0.03815587885804911,-0.06750120803824126,-0.029923926228237425,-0.018164638733953693,,0.059704298943721715,0.035925121910190816,-0.021805484043839005
IGFBP4,-0.0015638563265775107,0.036348325491398145,-0.017355692068818814,-0.020525132293455085,-0.008506019464818161,0.20761554810962998,-0.005020101699079408,-0.013245968897195436,0.02966155806812034,0.021906738566432913,-0.011849134116312617,-0.042133860448310856,0.08606391581079974,0.0335812628409996,-0.06500323504206745,0.021493789278887225,0.09843638498019713,0.03981755897571565,-0.015790964178913205
RSPO4,,-0.021538863119304086,-0.03411350437610234,-0.037786701342414526,,,0.027823362280759236,-0.011122386582996557,,,-0.01809666566667006,,-0.04491976105152096,,,,-0.019333572484378184,0.018289345825199595,0.0762185808690526
LEFTY2,-0.03124590872250172,0.04143962817942742,0.0011442588602807728,0.021268485422609798,0.07403639359859163,0.2260723209721914,0.024988917538186505,-0.012195832918032433,-0.02974121808331136,-0.018382148223426494,-0.013137290006047918,-0.07702422126093375,,-0.016689434432858478,0.04425158863643555,-0.015967248104053887,-0.026292381289880904,-0.02156776694777993,0.019332991331008395
PF4,0.005556276323790108,-0.03046308416913503,-0.007235494984651064,,,,,,,,,,,,0.0650066068879197,,,-0.021397467784206054,-0.028100155529073915
ANGPTL2,-0.028345962936816856,-0.0008956819530122291,0.023197975512980598,0.001951188818877577,0.012648454716056634,0.1576200456386344,0.0003960778638107065,0.013182927291262393,0.014690662348850388,-0.008634549616449279,-0.04573749960077071,-0.07148055203784744,-0.040529047441804196,0.07707957964092635,-0.0030112484753624276,0.05189886047502813,-0.008855283267269297,0.042716597383553274,-0.01284555639345888
LRIG2,0.01332299202009012,0.01809466572051709,-0.014568056832605814,-0.006447674732519264,0.09202190925506423,0.07437508694123368,-0.004543569329263195,-0.019554705006672612,-0.022457666147038303,0.010696115233362502,0.009053023273831477,-0.049202369726325024,-0.010447362866615201,0.05128316615200937,0.04717427262203584,0.02261436478036112,-0.0001307086843246542,0.05225480144748581,0.038836074862661565
ICOSLG,-0.02596849065058927,0.03183523059847735,-0.03667158462207579,-0.013828593989496771,0.03376060199413412,0.10230810011396745,0.00800902268624113,-0.021108212718901943,-0.038362064446586,0.008338206323489613,-0.025110336015204106,-0.06162177565428329,-0.00316648748471868,0.01794056857556877,0.026329538068876935,-0.005805348117765703,-0.016053264734909475,0.011932332819884131,-0.032114600942302576
WIF1,-0.04340099187532183,,,0.03612257937823067,0.006355337682917021,-0.10768506815776113,-0.020543618831312685,-0.02093002871174806,0.06949463322653178,,0.045173356934318766,,,,,,-0.01797242831091163,,0.03136728425229435
NPPC,0.024513116953142164,,0.014337264201248244,0.064661468170758,0.01815912955622137,0.008030352162755588,0.07573462532129052,-0.015457395466145876,0.009626798736474887,,-0.07661488734659677,-0.0273175315346575,0.03047475530761875,-0.014729127243414405,-0.013761484206462775,-0.033299584459638716,0.07050618705367089,,-0.002046995935137817
LYZ,0.009964358409295238,-0.007354800814387804,-0.029504415561182183,0.040539675354382826,-0.0030367736377968583,0.1768543545187326,0.031087909175025446,-0.04360312102641593,-0.020519728156896747,0.03716554138363062,-0.0036020880996273422,0.05046415014937426,-0.011092886431436664,0.00402192453978269,0.016582781284144744,0.038931113696673764,0.06360841550267486,-0.01161728259482192,-0.04210898717684676
EREG,,,,0.01785797478931416,,,,,0.09703498580372703,-0.021495053267802357,,,,0.0037325116901845133,-0.013032971139200428,,0.037856332287983796,-0.032315132787283554,-0.03235160320143594
SPTAN1,-0.02138177661872337,0.010367571206816863,0.03503540194356556,0.01161908983058095,3.259504261208363e-05,-0.07486965759592668,-0.015541846356414967,0.06575355033791498,0.004257017639223005,-0.053492399202605755,0.033949892523695534,0.019522581017279505,-0.06919221969580264,0.05527630711473044,-0.0123740159209079,-0.01900125532971245,-0.023338442592435945,-0.04841484733182752,0.05352472084067157
PTH2,,,,,,,,,,,,,,,,,0.01960690488937356,,
LIPC,0.041274780556762085,-0.04584856976108697,0.054023862848081826,0.013076119614830115,-0.027743754177211005,-0.010609844514894665,-0.04395085083010103,,0.05160329572894865,0.015533028071525701,-0.0336269131548419,-0.028967445857404118,0.11122814221335164,,,0.12149998692445502,,-0.0270544981720735,0.001337415992161083
COL8A1,-0.010769969401200822,0.02982794289329273,-0.05774796274151736,0.020658867484508375,-0.04962743043464165,0.066496912150895,-0.0032600474025992645,0.026136523421850976,0.034974853998834855,-0.07638274394056269,-0.039852491359724955,0.024578090198330266,-0.053923712390473895,0.10842329954882864,0.03735848498743773,-0.051058285186635355,0.07527381957247004,0.03058616572782269,0.01469945209257852
GSTM2,-0.026633809323953785,-0.03143113469982283,-0.0004993355536944628,0.011160122471090762,0.05953548114959941,0.07063823250057007,-0.05366307205569708,-0.023781802080026178,0.02201696720103685,0.1498646229079052,0.0384585009505955,0.04718571802773036,0.1122686069812337,-0.009077172157395836,0.022570897318431035,-0.015288385732330673,-0.04104594191872195,0.06910564179420926,0.02079032405877752
SPX,0.0049470241682077675,-0.06348633987846898,0.00798296674803765,0.022848763332489943,0.004164161556426099,-0.09399636538666993,-0.003497040639031113,0.0017822385032108742,-0.03210231485219599,,0.12863088158017527,-0.03621462829845738,,0.0023228044568805607,0.02826662255523498,0.01558649900191529,0.0026355454600912906,-0.04738737152937668,0.13433764729970968
MFGE8,0.034198309622038674,-0.012949657050562368,-0.05266730634493879,-0.013835867140062741,-0.0738584370932256,0.06506430825294392,-0.006529190606965385,-0.005141417521446539,-0.015290159230494808,-0.01908759754177909,-0.04487293670752511,-0.01658907546088576,0.003989812157204487,0.06586314206457851,-0.02707703866261645,0.016039813875814924,0.03679966965643884,0.045586575111137416,-0.017264832124098163
TGFA,-0.007965374112871636,0.023509405487259206,-0.023717999399000142,-0.062082666897082917,0.061292382262609954,0.05398008937384785,-0.04467078929101987,-0.028759711315997066,-0.04385869444019066,-0.0009269846805733121,0.02599115358129268,0.011628615170589055,-0.05192796082176686,0.019848568675219266,0.019334536180178687,0.012129040831015755,0.05159568284898299,0.042887719239962645,-0.007167445380564238
SLIT2,0.004828054651272422,-0.013044727279237523,-0.03696940813943145,0.03596673954860025,-0.026849688888716854,-0.05522757734050935,0.02900494537872464,0.012515137028804378,-0.04406735125682159,-0.03560145152800096,0.03155702226739116,-0.051608558445252806,-0.03331449985793798,-0.027181597812327152,0.05739267446606142,-0.015164227192932976,0.014372141933738017,-0.023678404001191092,-0.07768352647328625
PLTP,0.003993690219833914,0.02731624760239354,0.012466951934583028,-0.031289941401715975,-0.013978444420015272,0.1902932550673196,-0.024678239698092425,-0.012057636324637973,0.03568923496642168,0.014964949668193757,-0.05942025610371058,0.0025399289926582537,0.057252841218243485,0.010470038262105885,-0.07391575259583573,-0.011032793343313505,0.08108849878376206,-0.024677101094208037,0.007544055973836398
APOD,-0.049366836840743125,0.02613604795116077,0.0703611417010801,-0.0008191830767533626,-0.005019913846144469,0.05772833488605602,0.04122760632358395,0.002461595524257756,-0.026900076819308963,-0.05561168038874283,0.07337921415520277,0.039119403358729626,0.041948923665423535,0.03270340915228,0.023156389205060066,0.028509894771462953,0.007680278694721157,-0.0825330070911044,0.01737953548953515
B2M,-0.02704927914032865,-0.03801691533108719,-0.018767930239480902,0.00557887021624631,-0.07377199806670018,0.21368099720447153,-0.03103155039076511,0.005933989194008589,0.007251839946216617,0.06289423582662015,-0.06528415124246345,-0.060821478255480614,-0.009317749028701902,0.0040007493752304505,-0.03270163286444947,-0.007307252020180218,0.04052948261977253,0.028403927369763163,-0.1007491695832923
OMG,-0.06482452030101604,-0.07534564214175314,0.07460641125661802,0.0051956872577085455,0.006360696916468197,-0.07724611207212696,0.04473514025812775,0.004094883200150793,0.026240486769896668,-0.013612935336718547,0.10772475549383376,-0.02533059331607811,0.0383239885419589,0.08002153039511596,0.04436202847500177,0.02484942552249164,-0.0400217805895598,-0.015922295384918277,0.050511553824376415
CXCL3,-0.01311921118529656,0.07537024708744577,-0.004696925391732167,-0.0021186888924052986,,-0.017813700732156944,-0.011212651755812587,-0.011898602630569095,-0.04306998288189437,0.1128496501066516,-0.015416237104683057,-0.02815345572167857,,-0.06864013870003251,-0.008670027244727103,0.04542820926311164,0.011828630222371609,0.03336304595031365,-0.001355106854080834
CXCL10,0.05303871633774984,0.0501319120238795,0.009098652621362556,-0.04914300948394488,-0.024454441890643823,0.19792154821404276,-0.030196006031372843,-0.01807484827479739,-0.07823929235007611,-0.018549018924005563,-0.024498266397841487,0.06632107632223619,-0.057064727819588434,-0.0203018623129009,0.03785674224044539,-0.010064581698689021,-0.026417547674736436,0.04555445793814888,-0.008003149902789483
RSPO3,0.03525854866006049,,0.023209734791605607,0.024581625032668652,-0.002111509155878986,-0.06102762615091506,-0.04020860847229814,-0.017790457225541397,-0.00441976084509293,,-0.016109670655528402,,,0.044575829484183795,-0.04953606851081265,,-0.0034218702689937917,-0.01524914982352716,-0.039291972766336884
CORT,-0.038475364834418234,0.05459816044859168,0.08253100078160842,0.1452575074984966,-0.0023949830777194128,-0.07189703421857284,0.0030876433149462667,-0.022379545506760697,-0.027395183587576144,,0.006257901845533371,,,0.057851244821485154,-0.019992204443881466,,-0.03215432399766197,,
NCAN,-0.04535470447170952,0.039267834725538873,0.004911716863781006,0.052338742384487054,-6.201949736109058e-05,0.10767955710462687,-0.016046583204713655,0.00018215618382224773,0.03992058313802888,,-0.022220568682150586,0.03182460445775226,0.07593040897376642,0.08956091893246113,-0.036805370295954015,0.03388907179500894,-0.08720977144699942,0.03236166429920226,0.08802073253911182
PRG4,-0.03496869830350841,,-0.012165622835519163,0.030419928252167276,,-0.029946048628071632,0.009856563894514525,,,,-0.018834868023108665,,,0.03814663760740107,0.06869026497017937,,0.039302456208321436,0.0161135041583364,-0.013239001119665344
ZG16B,-0.03224393365653782,-0.0366573706742332,-0.028260436325057463,,,-0.0020211189697384516,0.012432833552164128,,,-0.024249391998770634,,,,,,,,0.04544763894133004,-0.0035926854955837554
TGM2,-0.02107268705250374,0.04946005561897907,-0.06346464475797678,0.03549254138490568,-0.03630480913525171,0.1666469923267118,0.05043910358839641,-0.007396641352524575,-0.07767151995155,-0.012471795312686745,-0.02675874098060512,0.021609138277866622,0.1161816643322228,0.0451406210565154,0.04890265207691052,0.03541144267874697,0.05613505295069999,0.04289645034960615,-0.07195288095072093
