,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTN1,0.09546574208051789,-0.05099202949911385,0.025230102965991614,0.004131786710819788,-0.064033866580754
CXCL12,0.01829085264730438,-0.08957503763283113,0.026227234825029,0.05648404747677032,0.06864374071302165
GNRH1,-0.023344981647797913,0.015986394195754948,,0.046157332791834024,
FGF8,,-0.010746330085518918,,,
RIMS1,0.031070385643588546,0.03820322606427516,0.04151748304339146,-0.0238383236028071,0.0188730776931215
FGF14,0.062410327640432216,0.021971127341906666,-0.004904515205660381,-0.014222430354600373,0.12806979034931618
IGF1,-0.04481747956285048,-0.0048859165450221105,-0.05275671617793447,-0.016257909268920893,0.19862421704729477
TNFSF10,-0.006988851687338312,-0.07766844128917585,0.06680390960517556,0.061070648036275495,-0.005315159702716802
GDF5,-0.04308053049691117,-0.04378585635418536,,0.029818744525848675,
CHAD,-0.02595628289278478,-0.020001491226114457,-0.045449457735606415,,0.16447941534354063
RGMA,0.06835364350142327,0.01776022876113004,0.03199140534770589,0.023620294720879446,0.01992237538370897
WNT16,-0.021442653741399004,-0.012796409407279856,,0.054311473498425536,
CX3CL1,0.033884749711447226,-0.04234983984932045,-0.07002457600995252,-0.00043526041945150904,0.014162146951040027
FGF1,-0.05624454568522277,-0.048016848657644835,0.04221468696895028,0.00939163383920349,-0.05274539727063755
ALOX5AP,0.02014834590491772,-0.010944649875777021,-0.025765426089123633,-0.0421008734272982,0.010914218340995338
IL1RN,,0.022260433910134183,-0.022680349243301156,-0.051747814165916076,
PCSK9,,-0.01242091431519782,,,
FGF23,,,,,-0.04315896202541095
NPW,-0.023947842370924635,0.018310026374981133,,0.031744061551298317,-0.032538790971353114
CXCL9,0.008866803398498994,,,0.01755431878450617,
ANGPTL4,0.016320806800735617,-0.0004997189926425298,0.0761678696338566,-0.05441612286841164,-0.06992367064362173
UCN2,,-0.014035571394550347,,,
COL4A3,0.010018225626526035,-0.019630338621153723,,-0.003530164553280586,
NRG3,-0.019326716575391114,0.08389500267312537,0.001092456507947413,0.06592643510438326,0.10240165299482251
IL23A,,,,-0.027276653403498753,
COLQ,0.010796311964802487,-0.022818913878461692,,-0.01449564521857143,-0.04660241611739043
SCGB1A1,,-0.014371074892492697,,,
TNFSF12,-0.01169797132313821,0.018155608190806503,-0.03824428744816202,0.0016924183817200553,-0.05916007993076889
DKK2,,-0.016541738745008413,0.00024927518525699017,0.027228980681279418,
FYN,0.0929758871080305,-0.04621902809887569,0.013631726834846,0.04634316140875202,-0.0806255400681319
ACE,0.026943244629155604,-0.034208900470465486,,0.03364192420544603,-0.04315904608193483
IL18,-0.026093947096665043,-0.016413514293835207,0.08478592212771179,0.03129027295792002,-0.036486339558729604
PPBP,0.06793589473298578,,,0.022119796541496504,
CCL27,0.03723861946958122,0.053259395425686265,,0.007962303053922528,
SERPING1,0.1106143253941262,-0.027097557547670983,-0.015552976030584422,-0.06712405158428635,0.015528292366766784
AZGP1,0.07074785899913305,0.03546156497588901,0.09644405796508676,-0.050263108886282104,-0.04296990042754559
INHA,-0.0239478422289801,-0.013769252799427601,,-0.00997725569175489,-0.02936513535222998
SEMA3G,-0.022093722804097573,-0.020606951365091858,,-0.018086729826961242,
OXT,,0.018511570810628243,,,
COL6A1,0.0808896174462015,-0.039141629880158554,0.010815291434125855,0.02388784098535843,0.1368948978503602
FGF17,,0.015081075092697674,,0.03977692241793332,-0.031772494440933254
TNFSF8,-0.021442662077655404,-0.012796411096275492,,0.05378286517017794,
FGF20,0.011231981053476642,-0.025891195633085683,,-0.018983011008054808,
ICAM3,0.010951226448980446,-0.01310056039303653,-0.014046333243808586,0.05688912877487301,0.12533022871465244
LAMA4,0.0820104535741819,-0.02334344587946192,0.011559872715518373,0.008401628869311865,0.026331537188239225
DLL4,0.017986434119142594,-0.026985721334660748,0.061997056815911014,0.013917219855637574,0.08523885380034062
SEMA3A,0.013333310480761548,-0.0052585232809469265,0.08268628595483338,-0.01780770128237261,-0.038051829779333475
RLN2,-0.0056476712091652085,-0.014035569846832498,,-0.022301407696848498,
C5,-0.007731777636247688,-0.007680587667863729,-0.04641277889387982,0.009034743159716967,-0.022688877426385996
COMP,0.10917885383093501,,,,
C1QA,0.04533673869948057,-0.01569692161336555,0.06582072377370259,0.06554629516476208,-0.06411808108080529
COL9A3,-0.02994219857581551,0.015445789768108401,0.022023084854568935,0.017112854160165697,-0.007327004590947916
DLK1,,,,-0.02638054756173304,
HGF,0.05231621252866336,-0.015645487936176573,0.0016871835746550118,-0.034928151720686765,0.15275840426631257
P4HB,0.01623649648008127,0.04726168673170688,-0.0549885746271949,-0.0658504781189436,0.03836657335944098
ADCYAP1,-0.006455718807699877,-0.012414012866147229,,0.054371329785100085,0.07270967928938317
GREM1,-0.024112682538649,-0.03542225816414417,0.05131742255194429,0.016595118359164024,-0.0573794410840211
EGF,-0.046891060012983106,0.06914850966321519,,0.018105246691399478,0.01523711784242765
VEGFB,0.05590694591246911,0.013858173902284615,0.12350025210430293,-0.04444319699212898,-0.04600942608362357
FARP2,-1.977990380744592e-05,0.0459703941101134,-0.038040148917090996,-0.008491745831987463,0.0727417159260349
IHH,,0.012627774654897372,,,
LAMA2,0.012129000760956677,-0.0404185302101901,0.03762154620825042,0.01002434568207133,0.04169009951075602
SERPINC1,,-0.013692341785002846,,,
NRG1,,0.0468149407169498,,0.05062242157734094,
SPINK1,,0.07348393747426928,,-0.06484839227211178,
EFEMP2,0.06515920194483905,-0.01326679182652982,0.07583301250602226,-0.03459451658359487,0.07059630258806034
SELPLG,-0.037919300121090495,0.007289271622367961,0.12072308417497368,0.03310389017317223,0.02580206822569546
GDF6,,-0.03335157901546033,,,
HLA-E,0.05559714479949325,-0.04209191733426514,0.03446878172269189,0.021372234518694716,-0.09550170687909142
PTN,0.10499570502914837,-0.05767158394761264,0.05871501568068832,0.0068650928410051255,-0.04557556140218263
CD274,-0.039836056784693374,-0.02404330785253173,-0.05488257374984017,-0.04001820729879459,
CD14,0.05870670582225682,0.011829839151200639,0.061461410838392204,0.03631183490494271,-0.042964374746908965
SFTPD,-0.0041601639871718015,-0.026715825700470736,-0.03815139839494215,0.0032793847262982618,-0.013018702742761082
SLIT1,0.008154634730419235,0.07217752457450013,-0.06308697648915676,0.030454563040008445,0.028586206852341558
CNTF,-0.022093731522420466,-0.014035571394550347,,,-0.04134908138102542
BST1,-0.0008523791688146389,-0.014836906199672093,0.08625514328590572,-0.013380678489301384,-0.042562875767684055
AGTRAP,-0.017190649471441406,0.09570852085952165,-0.02038260318798286,-0.013236741873698013,-0.06131803583851166
LAMC1,0.05641091592214438,0.019561994847481803,-0.028984615905076845,0.0059570238781184465,0.00024443214978418917
COL6A3,-0.021486235229695783,-0.03938765924074121,-0.028536022347117836,-0.017913995491593945,0.004348886424905438
FN1,0.05545048220726177,-0.04974080118508948,0.037862547041877526,-0.03279465029604201,0.022372104511915483
MIF,-0.04016977266031177,0.08057833262352637,-0.01740283962080033,-0.01065891797803431,0.1004407536681744
JAG1,0.00808679499017318,0.0187109904398297,0.018227950496192368,0.00292022105428452,-0.06701109242683487
NID2,0.06542214934503092,-0.029752355971174566,0.07742485606696577,0.022591161345407406,-0.0012899512584108419
EFNB1,0.007520986820433267,0.06332014188227149,0.008309571681635894,0.009111052033469286,-0.06363371587496405
COL4A2,0.10173840389482441,-0.04514023417064704,0.050385750505409624,0.037305048928413284,0.0440841451594345
SPP1,0.07731168942925686,0.06911845213770028,0.059976123383889905,-0.037153066788734354,-0.07720297883109226
PODXL2,0.05669441191372225,-0.009466224043698354,0.05355813492560339,-0.06214621861840399,0.06417439336725857
FGF9,,0.007301789846158935,,0.02363174253176201,0.17383168277329616
ITIH2,0.09541171137344664,-0.05453694966040908,0.08941760696992052,-0.002190077810662315,
ADAM10,0.025193889924629245,0.0450781843343172,0.031283478443725456,-0.03988068796421701,-0.09604453405888588
CFH,0.09939498956711539,-0.06099853818453667,-0.015146346835993647,-0.004670839817991901,0.026038805527372356
COL4A5,-0.01498579958077293,-0.006216584672952154,-0.032161542613711555,0.025128567187083305,-0.03545960266795742
LTBP3,0.10331779355834006,0.046689560192950966,0.00915369506408815,-0.011879030251141735,0.016425890229950106
GNB3,-0.037749299717649926,-0.01960667016492746,,-0.03462377752731697,
COL6A2,0.05131512317187762,-0.030988006577448456,0.04606361119669292,0.020635847404182422,-0.06403661202002905
GDF9,0.09149466400380495,0.030190846531122018,,-0.03525421427198671,-0.04374836277536211
NCAM1,-0.08539260815166445,0.06621064782251238,0.02886476936310657,0.04667766788025992,-0.0064455910298308675
APOC2,0.04583040661753482,0.0030149039049482593,0.06662791010453445,0.04463858148646771,-0.04850876065582075
BST2,0.00956700067138387,-0.04892895785734494,0.048840770692857305,-0.03892218100010216,-0.01281926059220326
COL5A1,0.026294771353873595,-0.006398695203068923,0.12813479549714055,-0.019200770758642058,-0.03402452238475938
CALM3,0.03834199928180106,-0.026052765270556985,0.06899661681243083,0.038511606306865044,0.09463034908075507
THBS2,-0.003734718243348556,-0.028189586850130947,-0.053029936802524116,0.03215967412293136,-0.02253848274023212
SERPINE2,0.0036468585306312644,0.02205742968403319,0.031309912301912886,-0.10713187044684874,0.08219416430434005
EFNB2,0.005335033325622124,-0.03049964612655519,-0.04237229233074986,0.039053853058375464,0.10072940929951288
PROK1,0.024325625553663733,-0.013161709908679849,,-0.025433025421652038,
MMP9,0.05951382268848837,0.010479903168856178,,0.029678592622169018,
DMP1,,,,-0.021577397351419315,
NPPA,-0.02510069755545911,-0.04814597928604942,0.011889772075100473,0.011272168432761732,
APOB,-0.024244103615810322,,,0.015693625130160083,
C4B,0.1435155752465662,-0.016248131831652846,-0.01182365083417594,,
NTNG2,-0.012076836658193025,0.022492283495731815,-0.055162253172872634,-0.028326915034161695,0.11789352989975393
LAMA1,0.09737958642120746,0.038550575981665135,,-0.06476113781100845,0.0319624734894131
UCN,0.05013637823168537,-0.014818309002076677,-0.03815144503380206,-0.026967953385500787,0.14380937847398004
ARTN,0.03796122756244769,0.03390596135180454,,0.022475562111496348,
PDGFD,0.04147330667090455,0.082332094776604,0.15143069633079873,0.05692347351843227,0.17524035498032894
EDN1,-0.016369929782088306,0.026457104509209836,-0.06620670549388812,0.03580212492019037,-0.024902211578683314
ARPC5,-0.008570869826763243,0.016580252948949117,-0.0639109810373216,-0.01921189397235348,-0.03329361305395617
GSTO1,-0.018749880242516583,-0.016906353556592323,0.053881818930367635,0.0019470669967972822,0.037252756445721
SYK,0.0002545824634215016,-0.03222408557611589,0.07618629935924011,0.01024259154639034,-0.052035954198959254
ST6GAL1,0.09682796770460804,-0.04919615090332096,-0.00918821511525235,0.007751769536887369,-0.07764792680614509
WNT3,-0.05815034894513245,-0.03726147956369677,-0.04035067693632805,0.03757221610181994,0.029105249777377693
HSP90B1,0.010907646475033462,0.04490083622274486,-0.03308812777599096,-0.08569955078700595,-0.09263163064805184
ZP3,0.019642729560602788,-0.02299752904701359,-0.017802395010876545,-0.05606126461152716,0.07764388894019124
ANGPT4,0.03369536100214609,,,,
NRG2,-0.002535172234014977,0.0171894314482964,0.044001367436722054,-0.028713962822871544,0.14017910671958217
MELTF,0.06362223559931363,0.014616134178669615,0.03548624476185215,-0.004579351640748204,0.09744356044444619
NLGN1,-0.006036618478776469,-0.06539848886891299,0.046783454861994186,0.04943209913595019,0.11097733976678881
SLIT3,-0.031046712852878383,-0.04474013006230509,-0.06194587426593562,-0.05349540093416462,-0.02368208192707804
CCL8,,-0.028360221278416347,0.01201091885733128,0.010486812654862914,-0.050896643785662624
S100A4,0.06638730087066168,0.003433092905024914,0.029188612801432933,-0.03874934318257369,-0.04738799080207131
TNFSF13B,-0.020117941769813272,-0.018312423512565172,0.029001469272492808,0.01906475622002274,0.015324695522146423
HSPG2,0.06790369068541512,-0.07751557939227167,0.10729698782195964,0.07898926287825182,-0.05394003550742166
FAM3C,0.017375919332631815,0.0442370674127317,0.03451571578466513,-0.0321997436435433,0.039106557781927266
FLT3LG,0.027529975672946728,-0.035654526077491686,0.13530449192920918,0.042039421361298686,
A2M,0.03812814198001666,-0.0157116096516318,0.06301809734917488,0.00443921867535344,-0.14289729504537088
VCL,-0.0009965066641884218,0.0019556871999659516,-0.03370864829159932,-0.002218130859538299,-0.05478082599988567
FGF2,-0.005649613971839004,0.019089759647939426,0.1420935307259133,-0.01708210185179885,-0.0389523430796741
AGRP,,0.014331106925263626,,0.03465784450390321,
CNTN3,-0.019354773997897878,-0.02659419205327563,0.14405514582406959,-0.04003461718799923,0.06295915711888846
RNASE2,0.019747285875430863,-0.00029211145086399854,0.03567314655359653,-0.014552351602784732,0.043034448777794006
ADM2,,-0.017255690921847536,,-0.02031849464712619,
GAL,,0.0036831483943989165,,-0.0028990909855248453,
IL36B,,,,-0.027276627578260416,
CXCL6,,0.047942403581039704,,-0.05254946593799885,
PDGFC,0.03237364573000989,-0.004155785195687863,-0.02875790287980139,-0.028541962263886764,0.05245888098615308
COL8A2,0.028906085529037236,0.017269776954373196,0.02227050071176411,-0.07721470329751608,-0.03946898066353299
SPON2,0.00116407019460568,-0.01539469567751991,-0.04193502684243366,0.056078254468820594,
SEMA3D,-0.025694743057780044,,-0.03758416904607287,-0.008821546754178742,-0.06284140103348684
BMP6,-0.029105849240364457,0.08204138294593502,,-0.02083044452905015,
TIMP2,0.028088799166552124,0.007318506986815716,0.018526603254298963,0.04155466898796651,0.05738093197033065
EFNA1,0.05842298510503446,-0.008481140211744025,-0.012218272463696153,-0.007861967514659526,-0.03914981583982506
S100A12,-0.0014855341481815124,,,-0.017847906397107573,-0.050896784330058495
TFPI,0.06498942784719265,-0.010901000687999917,0.003300623297290467,0.006163579127564865,-0.026299407510313705
GPC3,0.037835170822996284,-0.03176225075713054,,-0.012666424589083137,
NMU,,-0.026380262997914888,,-0.04366763134525157,
SCGB3A2,,-0.022669313109103265,,-0.020830463174716884,
LAMB3,0.03393343730934372,-0.007200524740213235,0.011197797575571442,-0.07358697847004567,0.1797026101603027
LGALS9,-0.012123832804522644,0.03082001704126652,-0.07844150332928634,0.013339056404893765,0.03823034339755535
VIM,0.05399255240070411,0.05518068610059542,0.010697011569944279,-0.013429700869773813,-0.023064207627044322
PLAU,0.08959461896622864,-0.02263177100295531,-0.029326303642001186,0.005008800548694411,-0.022650577509548225
TGFB3,-0.03161334621870783,-0.03165745210827319,-0.01305185651488796,-0.050892766143760995,-0.015538964469402292
APLN,0.03964821329219048,0.0893324449777898,-0.07752809263662919,-0.04439723514299598,-0.07604098570881102
SHANK2,-0.02303807580294327,-0.008113597234492793,-0.05896049988450465,0.013567496329262614,0.13542040990491264
LTF,0.06520858479302039,-0.031052835333495527,-0.06234139108386403,-0.05516950942968603,-0.15732361156456431
PYY,,,,-0.018983011008054808,
PENK,-0.027042756766077945,-0.01821227619759751,-0.07804581359455974,0.023027893092992885,0.07819750442537769
CTF1,0.02574245664448465,0.02281337131909014,0.0024946757559168252,-0.02858239194844231,-0.02486140041063052
COL3A1,0.03815249383138329,-0.03126300949798993,0.220000569933814,0.04647978151714326,0.0741318867674428
S100A10,-0.04680701091181658,0.025453974279951976,-0.07259870635712846,-0.06871770278501058,-0.014042905418253487
FGF13,0.12022658007350122,0.05790264204491558,0.004552012976826621,0.026891119821931347,0.0587446292975949
SEMA4A,0.0006054311084314808,-0.038093588666691144,-0.03664022859646423,0.03684502190513789,0.04337091606692465
EFNA4,-0.03665987115680069,0.02951715015900099,-0.04035064632206701,-0.04766685725762862,0.15061233711204003
HSPA8,-0.030844243580655295,0.003501517494920958,0.0458634370208481,0.0014520578916805227,0.08728492051955637
NPB,-0.01713431333171561,-0.006215406499834281,-0.0858225379915634,0.04406190713150359,-0.05690019990543509
ULBP1,,0.07077757897540939,,-0.05400007659544619,
SEMA3E,0.1272711986636236,0.06803858955853637,-0.04585296784997892,-0.015259147099018131,-0.06169823338890972
FGF3,,-0.049043592744956656,,,
ADAM9,0.06311496177249654,-0.0020498232667212147,0.04110350956817166,-0.00817259232212106,-0.06586209381422474
ASIP,0.027264601953390612,-0.040422235130713996,-0.03336629384350841,-0.0037253805528465584,
IBSP,0.04881898485251599,0.0008031327364123142,,-0.013103637643869234,
MMP12,,0.04444836458340217,,,
FAT4,0.03736445722217736,0.06289307228291315,-0.024106635919323098,-0.013418475175697143,-0.04922686117584411
MDK,0.05015963357177292,0.013573360840095297,0.08193856966594923,0.03988597359546737,0.041652401072681686
BMP5,,-0.04049393485901182,,-0.0046536437512462465,
CAMP,,0.0007192418253440092,,-0.026060242603267333,
HSPA1A,-0.006155618084008166,-0.021991215923879023,-0.06566177093539395,-0.01484859493161559,-0.0022873210241620445
SEMA3F,-0.01108410606405746,-0.01865194536863967,,0.010597201343291868,
ARF6,-0.058219555126649704,-0.009041188519424825,-0.03561236935505248,-0.035464603446779146,0.01879621875651496
IL6,,-0.008526798805850918,-0.05483330172584062,0.01932446233161732,
CALM1,-0.03528244816554412,0.00865241980107593,-0.01912306856523461,0.04410720540443908,0.15984349589995675
VIP,,,0.11240032224869952,0.052856140439860956,0.02729067390064774
NMB,-0.031147665134221656,-0.07291514590007868,0.0593566925697404,-0.053785404541785466,-0.02509615152737601
CCL26,-0.025956278541213774,-0.022779166218861464,,-0.04028390956691335,
FBLN1,0.006800208711740264,-0.06596357293446181,0.021225685379410206,0.09904326724173904,-0.020809319192020642
SAA1,0.04710087273035403,0.02661986006846189,,-0.03126900187719507,
MICB,0.031071531854539355,-0.026957698033457038,,-0.053880049916316855,-0.010654144744546698
F13A1,0.005614010201937844,0.038884311045288715,,0.007256304148470995,0.03549691629711272
CXCL11,,,,-0.04057355646640855,
COL5A2,0.0875796679426214,-0.03042396147773565,-0.02343978791316353,0.011907889226430223,0.06166122749958186
EFNA5,0.024019636573752626,0.08100349046476409,0.03529725404161027,0.03372963790480131,0.2377777556777392
AREG,-0.02960154685719002,-0.027898873302886963,0.025907271497374613,-0.06987342945216686,
EDIL3,-0.06889021990033435,-0.014517029863223391,-0.06295234290285892,0.030756072317480197,-0.12149523973877203
CD86,0.005260166345559888,0.0035295806417787504,0.008161448327104104,-0.05579748415199851,-0.04241449007477056
HRAS,0.024377367398337565,-0.028794775718754027,-0.05609705146926645,0.0008058126311546381,0.032920889417786384
C1QTNF5,0.08302746863322169,-0.015021000896420137,-0.017659178995597,0.09133527768713652,
RLN1,-0.020772530054236165,,,,
COL4A1,0.08607807758785355,-0.08232078281962348,0.09658457513062917,0.040595974028968106,-0.07499760110741505
CCL3,0.0319741037591415,0.02698322660982112,-0.10163750871180668,0.05671892277687843,-0.08296743954358456
BGN,0.07149846012797827,-0.13079153712344957,-0.019236188029655127,0.05393729158267427,0.06293822713422677
RETN,,-0.0160994762750619,,-0.025643588227800312,
S100A9,0.048585997402726004,0.08123651026912113,-0.02771538871524883,-0.008542768847246241,-0.030259451261312797
HCRT,0.013444863272095143,0.011179071292753329,0.021539212795012593,0.016756380268085933,-0.025252297626877064
FADD,0.032209828960507406,0.005632727869297797,0.020807464443099232,0.005466501683970478,0.0273444205984464
ACTR2,0.01554247843269979,0.043843271916201375,0.1142342820817685,-0.037991893687467256,-0.09067798052143376
BMP2,-0.058157684192301294,0.02614111459492715,-0.024515958772124508,-0.08863924756392554,-0.02418603917071837
PDYN,,0.02374433060251129,-0.0007493129475385503,-0.03107251245404013,0.15971421786089593
CD55,0.07071067205787233,0.010869089171867604,-0.056732651650885396,-0.034347714468020006,-0.003993860025422303
OSTN,-0.021442659875624468,,,0.0019864042091023684,
PDX1,,0.026791638227745298,,,
CD6,-0.027571468746487877,-0.017943676138229985,,0.01888108295873407,
IL16,0.05148776623146264,0.08163318033649491,,0.0006096524420656449,-0.033314467447360316
LAMA5,0.06675582963815072,-0.02386112656063127,-0.039817911785665856,0.01368955284900698,-0.053692788833546265
RGMB,0.07044869746302322,-0.05860541445717319,-0.023299765269237754,0.021558606582698796,0.07907939851434936
IL12A,0.07486350259103094,-0.014699396395078999,-0.010216211443582904,-0.017968477445832316,-0.05874565218898995
S100A8,-0.03797415246184683,0.012036713809848556,0.03687073515603561,-0.014533805705776335,-0.0879026197237463
TAC3,,0.03914755603325975,-0.052756776567264414,0.017533215883592385,0.04557175582825216
MFAP5,0.04083445184041161,0.030485075689043375,0.2180290811808858,-0.06796729907455572,
CXCL16,0.030293384308625146,0.01753904662757013,-0.0009301861403528929,0.06052512577095932,-0.05946092989346813
AGRN,0.09592327219879948,-0.045103309108253636,-0.0235875037832771,0.011362755179132955,-0.004720854910383931
COL4A6,-0.019462391911962987,-0.0077924518725486554,0.08310989694755698,-0.04433779993954259,
FST,0.03960697641775883,-0.01196996683074412,-0.05144942525300821,-0.011254660516619662,
MEGF10,0.02832450237943004,0.03516591488937233,0.06940374430720023,0.015083541854232975,-0.06411709172980146
C1QB,0.011736056000421371,-0.0070402833296994375,-0.003419591176665417,0.05244653937401309,-0.11600585045209728
HLA-B,0.11024973678499239,0.04220182511987666,0.024177613244059284,0.016120587149735525,-0.08562089187858707
PDGFA,-0.0010417026484124993,0.0003114203023449254,-0.03813704284896729,0.034254011579715145,-0.017662849453411192
LAMA3,-0.024244083967077647,0.08529902181799257,,-0.030131024868433963,
DKK1,-0.021770469753590434,0.008578922222731461,,0.028785466948724938,-0.034024638773035076
INHBA,-0.009305734543541638,-0.05147538258960647,0.002024264960339197,-0.006665744342180709,0.026867713184615515
IL7,0.021260886341210317,-0.01034297015321232,,0.029614656806914812,
FABP5,0.026684059596106983,-0.07731410423727454,0.05521408353151211,0.004663741465909404,-0.006890462724537194
CCL4,0.03087334495742259,0.01091049615220676,-0.05967229555959538,0.044468143125281176,-0.06905243655509463
FBN1,0.006608300689172945,-0.03250040700137735,-0.0622092781780316,0.02394179854913632,-0.03264743162348216
TCTN1,-0.013062471893094407,0.01937807684372188,-0.04586513964984544,-0.03693695651252675,-0.020043502746484313
NCR3LG1,-0.02272734364287691,-0.029887349419798186,,-0.023462895227907277,
BMP7,-0.014159858940586955,0.022110617667652915,0.06004296818668711,0.05428807296143239,-0.020004175515993757
NLGN2,0.11565733649456039,0.014691566567520114,-0.06148783069488802,0.0057953664809301895,0.10223581853512734
CCL25,,-0.015133809811909758,,-0.02413554139720699,
NPNT,0.08552802140636752,-0.056294957223779966,-0.023676219832962583,-0.0028333165022270926,-0.009862923312883048
KITLG,0.02349521740096703,0.03195059683168618,0.06722700028031768,0.0437217047617416,0.011998535035000384
MADCAM1,0.03931185294460712,-0.013692344093426968,,0.030675764561242942,
F12,-0.046040023980801315,0.005025453795506937,-0.03339682593327418,-0.006296898271896027,-0.027123846792989403
S100B,-0.1467245053424625,-0.03015794165761599,0.03602443647297094,0.07883799112863914,-0.056103876978705405
IL27,,-0.012796411096275492,,-0.02005801184524032,
CD99,0.04857788396687459,0.00968162787001114,0.009151720667405154,-0.002910726341791118,-0.11034035556897143
PDGFB,-0.011029944016565162,-0.019822153093275396,0.09302356591947279,0.02305715079890439,-0.08396248444821348
CLEC2D,0.029327028064552188,-0.05848747865515938,0.0005467122611346186,-0.0006273582427706587,-0.008704814607721495
F8,0.02336551435693039,-0.038910383921669046,0.016089942244383964,1.3421879271176406e-05,-0.023202365557570732
C3,0.05945291104674428,-0.05043980006090389,0.01634777779207216,-0.07992765652641629,-0.09607969670674868
DLK2,0.018597296414523925,0.02876029094805177,0.05007321131968773,-0.03950444316130996,-0.05344203615339749
TSLP,-0.01580008966130921,0.024248147819658828,,-0.066680737827819,-0.058745838743098217
OSM,-0.032953574151328276,0.026387015962229952,-0.02365575716883441,0.017835935442109173,-0.007263652757756949
SLPI,-0.01819727357642028,0.060554598045059346,,-0.017869624857401133,
AFDN,-0.05994107397010347,-0.030253084212654584,0.11452491210223226,0.019260795449176277,-0.049388050489571254
KISS1,,0.0053608764183290655,,,
ULBP2,-0.03399367965823688,0.022493121854745925,,0.02058454613444161,
ICAM4,,,,-0.022301405787791367,
ANGPTL1,-0.008058629216467791,-0.031187354826844173,,-0.022538046616829226,0.04196165576279327
LTBP1,0.018807273045998437,-0.055925328048527956,0.0036465922033774053,-0.08469857101148198,-0.03278837534468909
NTN4,0.1471058039558943,-0.054283091066670536,0.09191933778558954,-0.07505889463575863,-0.0007775602689497176
APP,0.0706099839790493,-0.04203811745215992,-0.1229851693118173,0.04768244939992847,-0.12325367980836686
RIMS2,0.03257140632330089,-0.01888736636113362,-0.009826685380915771,0.038577619187445886,0.021343063911895117
WNT7A,0.028769300887761282,0.05967758910974744,0.051323052566743625,-0.04671531887348424,0.04791178035882847
GAST,-0.026231725983545954,,,-0.031032771173778236,
GPI,-0.04464281124474161,0.0424465170075726,-0.0428782722070255,-0.054620101649456056,0.07299368758067691
IL1B,0.02767849492746599,0.023841829116869575,0.0005069516380404503,0.05558990651198497,-0.0016157451598648165
SFTPA2,,-0.013692345043954885,,-0.01898300644891615,
HAS2,0.022225200870126232,0.02315418139788717,-0.05694828875389551,-0.0677303602633612,
IL11,0.04591180222180883,0.0060311805215077135,0.06450187401512393,-0.04740000310286624,
SEMA4B,0.05892159372894632,0.06552770400007127,-0.01519180349856844,-0.07650997821638572,0.019050306715106373
FGF12,0.006101866333687562,-0.005838202941259724,-0.05263033420031332,0.06583087719296232,0.0872876216715723
CP,-0.05267040960149326,-0.05800815147558531,-0.04726586450604501,-0.05479428002878558,-0.10522897751034058
NLGN3,0.007056622437920538,-0.020791839966397784,-0.07373462619292843,0.0026145986233380735,-0.010254328912939639
GZMB,,0.07996026300122204,,0.029240107987678534,
PROC,-0.02430735019496701,-0.02569346280940966,-0.011263759962360606,0.0248685262358291,
TNFSF11,,,,-0.019794344245592364,
AGT,0.02444776980039484,-0.02275143629193183,-0.010959642533286545,0.06602937071943484,-0.07631002524887975
PTHLH,0.12695855046501106,0.050010053207965914,0.14121989566721016,0.1038121722895596,0.2378745858050338
COL1A1,0.09148562133461405,-0.03917388065217,0.11519584361852321,0.037216735732903815,0.11805829729570022
LAMB2,0.028101013144407914,-0.03705233073635426,-0.0019508320347229387,0.04551233466655788,-0.0163434101805467
DSC2,0.026325207466044276,-0.03503722477028032,0.09715976381558332,0.004341113576973155,-0.06054893204049935
WNT5B,-0.030361500533778223,-0.013663921628844857,,-0.046354086072056294,0.021657573912282478
LEFTY1,-0.03694217166612162,-0.033188701294645184,-0.04347012437747259,-0.03031318356606372,
FGL1,0.040450622089877396,-0.01925285585353111,,-0.02479183002077059,-0.04433110175921584
CXCL5,-0.007867539664602506,0.040086296628983886,,-0.05270047991958793,-0.039468942753280965
S100A1,-0.12434404077975612,0.0072202983820876965,0.016059328807987838,0.05446780132145828,-0.06132276588964998
NPTX1,-0.021770464326079948,0.021989513417947634,-0.0534065862134751,0.020653459576204194,0.09697790285668001
TGS1,0.03204370085255196,0.015444989098620727,0.0823001526742052,0.007745445444581093,-0.043885600737617464
SST,-0.046040011388955276,-0.045616781028755986,-0.026357163979369966,-0.002689172208191635,0.015777969949046535
IL34,-0.03336818768424812,0.031808562621941164,0.06736106250940647,0.0022555005907872313,0.023189802400721257
DHH,-0.02556791270443881,0.05295240793831164,,,
XCL2,,,,0.13876303986446623,
TF,-0.0629936797695677,-0.02261462483245222,0.0515754171946839,0.024426031736917597,-0.09668632643273116
IL33,-0.03772316989475777,0.012629289676181215,-0.06760141264610336,-0.015830444140664764,0.03989778377940713
RBP4,0.04623318854254605,0.09119173426624745,0.03403026748297075,0.047060624376579666,0.12337457775524216
CCL19,,,,-0.02901803335702151,
CCL20,-0.02424409715979289,0.08572430820189375,,-0.0020485076583054507,
NAMPT,0.09516655221719438,-0.01873730515014144,0.025555384858051537,-0.037311307858862434,0.06146981147144153
