,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TG,-0.007184576678625198,-0.010255626175664997,-0.021912348628373678,,-0.02296339745762148,-0.008923999536755102,-0.007789699340307208,0.021651801766786292,0.01894198485336068,-0.013045672557180482,,0.06200920213148824,0.0646253339414925,0.128779532876185,-0.037824546744226153,0.06385874343460796,0.011419447855071353,,0.04917402402273261,,0.05342806887288026,0.017639876099534074,
ADA,0.08646439716136009,0.012664437392670048,-0.04526799479713045,-0.015983916937545486,0.022079862887200704,0.0827518906315717,0.03321429409013428,0.06896329679298883,0.019758210793751778,0.013046997704500603,-0.04446954773679812,0.15264599523905376,-0.02737087761371025,0.12214109620059126,0.00582931047766382,0.03568829738076411,0.07621810420698255,0.10800727247511754,0.002499682898500188,-0.017830213144742244,0.06048272767696901,0.07220003953166955,-0.052170901790135366
LAMC3,0.055451288257142385,0.0691301015717409,0.016261346432051408,0.0743910405039232,-0.03903400029074517,-0.01632245174888643,0.01813004250284749,0.06984975884842054,-0.05829537717260204,0.04610850226734833,0.008733180703675444,0.019794934439049228,0.09911506554913137,0.09165837500614973,0.11577521030000006,0.04760462930368655,0.09591903790316494,0.17076906460594968,-0.015273738952419416,0.04624271263235693,-0.10210649316113685,0.07330939652500171,0.04055725580558508
CCL7,,-0.03575939529821782,,,0.0046682336526614404,-0.02800354417712624,,,,,,,,,,-0.08308155070573651,,,,,0.006633592669475458,-0.005301476190346774,
NGF,-0.012510113161823155,-0.0005933434107186421,,,-0.03726244055126464,-0.06020929146781043,-0.031813284791081274,,,,-0.02485322257837877,,,,0.005881212121570229,0.035511184020077066,0.03496527010221936,,0.14735193137297456,,0.012606419393540838,0.1478164774884715,
TNFSF15,0.11108969768133502,,,,-0.0356732019957768,0.020895640131160208,0.08012132017713579,,,,,,0.043932057011802,,-0.03486416311860737,-0.02180992656012061,,,0.04648638096465651,,0.020832812449677402,0.010525171708020593,
HMGB1,0.15447015323722338,-0.05189071168778973,-0.024433647064794468,0.06610741707934494,-0.014062528836781732,0.11379766066861369,-0.045855792729542696,-0.016272820708089747,0.010347322323685697,0.0014001090210392253,-0.06261798415458042,0.10579319914766958,-0.0397902039664655,-0.07588443653951422,0.06098806497051673,-0.23087431882818774,-0.02345739268766324,-0.12219462172473108,0.0009312808848367527,0.016944998779190746,0.03348693900550368,0.05391912702962072,0.0058556831034921415
ITGB3BP,-0.03944525656697535,0.0009428497073137654,-0.04747233039345641,0.006444876262335022,0.03917592163348019,-0.02787401115336633,0.035483254638760224,0.08337007744447068,0.03512833872483801,-0.0033614825717702282,0.024993355726572037,0.21650747058462066,0.011997597218503686,0.09460628905498583,0.15265721400135843,0.023397147580447288,0.022489948207685215,0.13701176445595464,0.04842991569610521,0.07579821656958853,0.08351875619137919,0.034667793293250634,0.0976201387496747
AANAT,0.10323898213618857,0.0014609373976210182,,,-0.014223573125931114,-0.001585588805107717,,0.01248825616930212,0.014586302151773178,-0.00711158692754906,-0.02336568429259255,0.00960297775068231,,-0.006762012000586952,-0.024195450936247066,-0.017486587387399707,0.048409123872780235,0.11768082913985495,,,0.017062432002090216,0.06197099210348334,
RELN,0.07073536258450891,-0.055345821623085316,-0.0005598031082162404,0.006243225496248948,-0.007862097111256277,-0.0128412644297101,0.038929015951688156,-0.013386376932518138,0.020119560861645427,-0.0021951017401881075,-0.0177842486712651,-0.05216666310747887,,,,,,0.017276569766003242,-0.012303151389966583,0.01398280808433357,,0.004525564237496723,-0.04030559771881159
IL15,-0.028795844332509313,0.026134495956139373,-0.0035696516763576032,,0.017737998626173833,-0.014584460224398512,0.007312533051881279,0.043331508470757146,0.022480235117741252,0.025403082745815205,-0.0364439990438832,0.05779408539045249,0.11647753869980507,0.09197520242172402,0.13212198529178354,0.00043179537198925744,0.07631137270549376,0.11177630280666008,0.0003767250450036753,0.006323274233039055,0.014284474571201052,0.0020829933145340616,
UTS2,,,,,,,,0.06056305698116026,,,,,-0.020852912267668923,0.01067826062195024,,0.04157716258332465,,,,,,,
BSG,-0.04322525641367075,0.0033817366442713877,0.011236370088684985,0.04195061836945402,0.019771538470102445,0.05902465064074595,0.03800292848103965,0.033111669141270714,-0.0964759633713264,-0.050061726890526306,0.09795870703242626,0.11763433147009608,0.0861106185247681,0.06231150707993811,0.07038662875409389,0.19895448396685259,0.12007487250679245,0.2903309067412616,0.19002931422717664,0.11656332338504279,0.19737938294687804,0.1998787742604181,0.1887271843965247
ADAMTS3,0.025298951084471038,0.01873958392631275,-0.030007045673100058,,0.01629116635708931,0.020771360283980852,0.011445330024220879,0.0497844324070287,0.03111402877191173,-0.015847974828885232,0.007035731486550281,0.06742533761706576,0.09757598756132702,0.06191553674762796,0.02153960308136778,0.07723550007864502,0.04928315759965662,0.08855918720367499,-0.08356217263413966,-0.024828367813440756,0.16959250372253873,0.16340235100154396,
CD34,0.16116630984436087,0.06816262137292549,0.014860718857276783,0.022570330371174716,-0.033783209222114634,0.04246905977176931,0.05372977828598067,0.06570933701039436,-0.006068982170497894,0.0042683370815480935,0.04487098260266162,-0.011482842771902332,0.017755128253051533,0.07062285518222888,0.08799941159767206,0.0693585204288677,0.052715171039849566,0.12082457805538285,0.07224006087808275,0.10950435062475518,0.035032680866910255,0.003920070644685854,0.02149555655844297
CCL23,,,,,,,,-0.010066564885840871,,,,,0.022640433829004693,,,,,,,,,,
PLAT,0.19694730276337286,0.05027811183454928,0.01458394033445284,0.22422829083291335,0.03312618466003253,0.026817511737042457,0.03813257778144076,0.059487194834213254,-0.08937647232179802,0.010697321287640987,-0.08095948019703292,0.17394406954247926,-0.013852572831698377,0.15587311784812458,0.06342526736129574,0.2574770297288575,0.1284679201917251,0.20397161123949298,-0.027118564021742484,0.011526218352366243,0.06704981796394584,0.17614578972051248,-0.004786951073295287
NTF3,,,,,,,,,,-0.008910141369348113,,,,,,0.09934940003345566,0.09527434620856819,,-0.05099218054679046,,,,
LTA,,,-0.016114410057122816,,0.01877354716633996,,,,-0.014884656135785873,,,0.01802049152123351,,,,,,,,,-0.032911367010573456,,
CKLF,0.14684466087692183,0.03732473900205482,0.03055000974713445,-0.011026424176526368,-0.00291982258332525,0.06146903670952046,0.03039050570897753,0.052566317396690335,-0.034986344685166065,-0.0003638578506384754,-0.06516303185405378,0.23548572333712603,-0.006044802747279493,0.03744376572272211,0.06556383081717856,0.046416113883945835,0.10213731886694272,0.02652181115628987,-0.028960109649727454,0.11429058185839922,0.1344252487479153,0.021082149072854463,0.01668997221879041
CD24,-0.10992392171001865,0.07085399314928079,-0.0186908522254344,0.05315617163280768,-0.038517279367372835,0.02190344810421528,0.02004000538287878,-0.0007012128566694283,-0.0024610643337858807,-0.051005658577608255,0.018733308172185523,0.0297161937398315,0.05050624937915742,0.08746031453347494,0.09947778664818555,0.06186906460789144,0.024037675904469386,0.035866177814018074,-0.13257327470799085,-0.07530203347604211,0.06697124264832105,0.11697016084332568,0.12689582593511123
HSP90AA1,-0.03635976446945099,-0.01752577856258756,0.0007145071938051557,-0.1474740944611634,0.032142062669134414,-0.1233690853545364,-0.023680140312888946,-0.09503402737694522,-0.03091651620129624,-0.021880280763670542,0.18884641947842862,-0.24430732732142552,0.10692077933978703,-0.2995001525141737,-0.07980971941687054,-0.20055720915272943,-0.15575349777877784,-0.010785196940577679,0.04426250334529001,0.029372527085889395,-0.04282071301523388,-0.043392208715425845,0.08129307472716672
BMP4,0.095038110240259,0.0004436461555996167,-0.017082219287359476,-0.06134992014694232,-0.0019786249859160164,0.04782847917088957,0.03872080291730152,-0.05042670386618182,0.07169013140546168,0.01873311807096873,-0.02296054314774803,0.010548102257040974,0.0636203113045903,0.06185117263122226,0.10988297386081856,0.0382344056541925,0.07998399252448318,0.14432797567075875,-0.040866254938827375,,0.0070011593206579905,0.05258981542410785,
SCGB3A1,,-0.008493375133467606,,-0.02663274952688334,,-7.863557419272876e-05,0.008969415460844654,,,-0.024277807598569713,0.012461792873417525,-0.0056669913894310375,0.0986760076679622,-0.009880366662146865,,-0.005020081474817102,0.04222612931817533,,0.009490840775756532,,-0.0309292198499153,-0.02082056854465104,
IGFBP4,0.09409010416913254,0.08051351883421828,0.017001931893973712,-0.006364965346207507,-0.06340316701807305,0.00950441806021534,0.025381400943299628,0.14240513251592138,-0.021996093351407422,0.0041714250332984025,-0.039045189911885866,0.0944291655581042,-0.011190820305736588,0.05712128009389593,0.09323637489841227,0.03470367043012932,0.10986831225826478,0.2039907325883712,0.31925569262304604,0.12698551835023186,-0.03608092354021647,0.016865962693838544,0.11640339504306081
RSPO4,0.0028077607335637825,,-0.026050784291643335,,0.039557603895230935,0.022706674709808784,,,-0.00014120735728213437,0.00042369351204626823,,0.05763235462188071,,,,,,,-0.0135154592268664,,0.08842268818763631,0.044122124045356224,
LEFTY2,0.030528164727287914,0.0987663241330623,-0.016312319530269768,0.12232536051331877,0.00844926313150207,0.017093502558543715,0.04236101710968305,0.07594583160859153,0.008421211691621303,-0.026620909062031815,-0.02485322257837877,0.010634076480111712,0.13494497679501896,0.06039098823569272,0.04030234800825725,-0.05605192591008412,0.09552739329559042,0.2397233459078676,-0.025526574326236548,0.004294398708352198,0.05931331164082208,0.19417304590005094,
PF4,,0.035463549225466615,-0.014658246124352061,,0.0030583637832597038,,,,,,,,,,,,-0.04921557557663307,,,,0.019569758780235508,-0.007733325727450283,
ANGPTL2,0.09412009809579629,0.09885428291201685,0.0018441256690108145,0.10997449252085716,0.03331725965577357,0.10230903202092297,0.03676730619234379,0.05396548841601722,0.002068319379832321,-0.03197538789751921,-0.036167884766948724,0.27941199611452694,0.06443658135120116,0.2684782186552702,0.025478658459599717,0.11219724826978068,0.08070079726082727,0.013817657938947169,-0.15989995536086285,0.04919102049459798,0.015724298749840923,0.1942995936174625,-0.004092657933212864
LRIG2,0.021008249610869535,0.05261341112910128,-0.0024777812810359437,0.04705925092689458,0.011374295838899725,0.01256035762526974,0.07732459939028064,0.08730040024504032,-0.013306648091734504,-0.029997903698702828,0.07216406343003916,0.048836930892616995,-0.007868101706915806,-0.00357381442987923,0.12724805975013462,0.0800635336925514,0.1204936545651386,0.03678682100119804,-0.02924328636477628,-0.013700031628548652,0.1685920166112788,0.11310924921863758,0.08611491405828113
ICOSLG,-0.01869186232486872,0.03995274539278489,-0.0028050224005638233,0.026124858492159578,0.03049148697553924,0.058397229117014705,-0.005248750256604303,0.09198502652834506,-0.007383234433329634,0.02092724543289229,-0.044416090551592464,0.0557240377439989,0.1198511285356949,-0.033109148410901214,0.07234024444856073,0.0772412084940385,0.12330529299580338,-0.02454150608895307,0.05035954226582235,0.0013735260331548059,0.047044036304400384,0.030811825659733772,0.024606546136444758
WIF1,0.10743468598889791,-0.0001477057155129758,,0.05001665243205074,,0.0025090165550367494,0.014824249530010186,-0.04603301326162934,0.0017839548498742215,0.0027538811503596333,0.09193661514602075,-0.2272533235475052,,,,,,,-0.04825050517908084,-0.03122987218480709,,0.0681661485177833,0.27460493649819184
NPPC,0.015963502410839527,0.03421490092079894,,0.08562141957606666,0.015624093273167146,-0.05195863145794962,0.024868940771060884,-0.029419405919156105,0.07448854168705818,0.058758512802171085,0.08518671669490668,0.15933404242427585,0.04540559642994006,-0.0723661152561096,-0.028971533655474245,0.02918915062463118,0.07499463588395652,0.08410577073900749,0.12685797815409322,-0.09499310410409924,,0.12012372402370289,0.16804020810596637
LYZ,-0.04368335589027245,0.07261645049506706,-0.041996255316347444,0.07884663198592186,-0.038068292209672255,0.026583651590421354,0.016579490707994818,0.13139400326504896,-0.005576686603545026,0.033482227348853644,-0.14159163892611118,0.04053627009278993,0.05756874987754726,0.061508032445105464,0.0543067136878777,0.07475650910394278,0.053349256461625305,0.09452583924633878,0.011567105363112031,0.1660373177395193,-0.04876495537376935,-0.0478041043792514,-0.0723397570050632
EREG,,,,0.02796628210513596,,-0.06657665997139953,,,,,-0.025566702968079072,,,,,0.07046559462089604,0.14011017950353735,,0.13246786104971467,,-0.0034849413702112498,-0.011406113912441663,
SPTAN1,0.15852742646474624,-0.016545372369792883,-0.021883592328684007,0.09972364813487716,0.04088393900910686,0.04866619526283353,-0.02273217108359561,-0.0643975771114801,0.04257256790585627,0.030341073648373778,0.14861397100690818,-0.1166471972176974,0.08998096054166589,0.1874487478541645,0.06317139202152748,0.18702098737182254,0.041315487669539436,0.08268575251090274,-0.1312007974351759,-0.015587872913946015,0.023040021889455205,0.04485909474231273,0.1504975257150865
PTH2,,,,,,,,,,,,,,,,,,,0.05570374413869184,,,,
LIPC,0.08471242505234207,0.0025730853634333088,0.0379418329666613,,-0.026737673602129895,0.01577629164091205,-0.005695725082114034,-0.015176418862966341,-0.02232053350430857,,0.09356646538741688,0.08701944678465356,0.0008881374896482269,0.012280967363355676,0.10570528573217292,,,0.03988723755962513,,,0.04588559885513795,0.02502944959944987,
COL8A1,0.12330979814944715,0.09931263954740324,0.03609165462391656,-0.07405358142085401,-0.02250064711178494,0.13333334584735623,-0.02167169385729861,-0.015652700476808862,-0.04205106964227435,-0.013978256430288407,-0.05578414589669297,0.19471518846974423,0.07618511989568391,0.17703169593754198,0.06224965667757131,0.29650437016815895,0.1889703389048581,0.21440391275053455,0.2627880566472529,0.08406320833547579,0.08181530301892603,0.11707978825321178,
GSTM2,0.11386685817128263,-0.006138001844240719,-0.032120003196319545,0.1067160689997788,0.034098950699673336,0.05873364544443249,-0.030086057900626673,0.025432317779671334,-0.030289774745898092,0.0023847829897935533,-0.04066415605474322,0.0930000365702579,-0.025722794661310576,0.13174206412475659,-0.011510065280635097,0.0732246041405102,0.008191215303175127,-0.011783092954065403,-0.015691881975913407,-0.04671403056734674,0.12543791913794175,0.02615431346073785,
IL4,,,,,,,,,,,,,,-0.07329450395840267,,,,,,,,,
SPX,0.1761429968209496,0.028832056950804333,-0.032755644511169905,,0.011299856391358816,-0.05475871590143488,-0.00841284821423561,-0.032508170163217394,0.06473873157285863,-0.06098982568264616,0.04193268639756591,-0.1821747524304667,0.01222437283390812,,-0.01399686467050032,0.05161721303610286,-0.0037312904681144495,-0.15264613212170514,-0.1294133488486845,0.0732955183532751,0.04572351427083132,-0.1459453844372798,-0.044389257047210216
MFGE8,-0.03000886739895222,0.07100859972347004,0.0021595861034275545,-0.0007582120769875596,0.014289413991248274,0.013609603879551556,0.014869010785951042,0.06570847092759301,-0.03665835329334965,0.012077574481539234,-0.06914915815639308,0.13088502718732126,0.05963264985316732,0.15165240546781503,0.04955040174648515,0.08232547786250448,0.1539479613140742,0.22963950283761742,0.05595458717093181,0.05377673139528497,-0.009717909272510827,0.04063876555570877,0.07089731172765379
TGFA,-0.056514462489593686,0.07523026540214556,-0.014394601446116565,-0.011701098439830932,0.023760834458896426,0.036179019806371567,0.0644644118467196,0.0333069893610151,-0.06428156508210132,0.05068602089646913,-0.09951724679573802,0.06874975337786546,-0.0002620414671278403,-0.0951280441352678,-0.0473634917776846,0.07870478320301698,0.06239757284998319,-0.07467469551740351,0.0861404912562207,0.0033685334703530347,0.13232786906832741,0.11624155264689735,-0.009652611601794522
SLIT2,0.14896955332861847,0.08390418568291651,-0.03822092022193945,0.03243447570543372,-0.013762299562734677,0.01838879537803706,0.044584288270145836,-0.03713331744279162,0.058942443850232916,-0.016934938380258245,0.024139699896245655,-0.14536468352072954,0.09289782075496518,0.05830340319498824,0.0584811455099202,0.1017149022943557,0.06519605088987841,0.057510327015376894,0.04013296329037248,-0.02785156931036227,0.00618412895869615,0.07476912488464098,0.21945921079572614
