,UKF248,UKF260,UKF275,UKF313
BMP1,0.012826973731459152,-0.061724763397761756,0.029579753007835812,0.019082952715217594
NDP,-0.03994645718295175,0.003241427910128142,0.0496958709140303,-0.043031933429151493
TNFSF18,-0.026566996304072877,,-0.012490943509120495,
RTN4,-0.06067623300225954,0.028305701531777885,0.026644062405062112,-0.03604725691590053
HEBP1,-0.030940516563369203,0.016442678597040798,0.017494643248803496,0.0949951400171561
WNT7B,-0.03931624041044233,-0.03190145523816664,-0.0010634423766795547,0.017578848126886704
PTMA,-0.08180802792036694,-0.02134810490788589,-0.000223613841753549,0.010776785770902523
CEACAM1,-0.016909165060490117,-0.018066802368590408,0.035474988502104884,
PDAP1,-0.10471936637383057,0.004896530824133593,-0.02061100976569374,0.012855634600594783
QDPR,-0.007597875012049461,0.0340689651972933,0.028113795645234464,-0.034476788086554924
POMC,0.06067465043034549,0.19292829744198492,0.0048317309931495455,-0.02191263917008414
CCL18,0.12700832986164431,,,-0.02131424940092769
CCL17,,,-0.015578638467875782,
VEGFD,0.010718876659336723,-0.017285293597186484,0.017480671810432207,-0.014805064807848496
TNFSF13,-0.015923527232595137,,,
WNT5A,-0.00930917955982306,-0.05912129353336294,0.0660585395659637,0.026096438970084342
CXCL8,0.09722039724311902,0.00032794045712491744,-0.019420158430892714,-0.043857231473120345
GRN,0.03876788564306845,0.01126082471257705,0.04479485813303144,0.005224940760658092
MIA,0.020863073487270803,-0.03133129396981286,-0.02164859525095727,-0.02007832765255542
COL4A4,-0.02534217801871101,-0.024539357363986918,-0.016264580542840253,
TAC1,-0.009046841670911448,0.07332971364094037,0.02786301518624186,
RARRES2,0.0077181159506894215,-0.031741513795141243,0.022355226134947045,0.04393377960057672
FGF7,,0.00032872253792085824,0.08110711687437884,0.06972088686795962
HBEGF,0.027573106657990374,0.05410331404912858,-0.015328878925962214,0.015929957355906396
CSF3,,-0.04179892873577211,,-0.022242037334573916
PI3,0.04047613221973585,-0.015764323178183094,,
PCSK1N,-0.005232784107038777,0.05318380871032619,0.042166515076638864,0.02267896727350293
NTS,,-0.0509202149253711,-0.018580392633828085,
SFRP1,0.04594309719203627,-0.01971952658207486,-0.01872097019637202,-0.001985988461988815
CXCL13,,-0.019542302672694398,,-0.04186521565864377
MICA,0.05375282919971138,0.04309002078007425,-0.03414912507240159,0.01001863073448261
TG,-0.011123658235548447,0.010818528991713205,-0.015694888706283758,-0.03160042684975004
ADA,0.02617417552976187,0.049702814038042276,-0.03653527458607933,-0.025793078321689086
LAMC3,-0.00931915501922171,0.03087640322004706,-0.03448565867194626,0.009235691445407068
CCL7,-0.013422044231002352,-0.02590948530518359,,
NGF,0.007299659407828566,-0.0276556788696818,,-0.025152355144779277
TNFSF15,,-0.0004412061745253557,,-0.014164166556256727
